season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12437026,8,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,2.0,14.0,7.0,20.0,4.0,,3.0,,1.0,2.0,2.0,,2.0,12.0,3.0,,,0.076994,0.6381,0.1338,3.0,0.0,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,8.0,,6.3,,,3.0,1.0,4.0,2.0,,3.0,1.0,17.0,7.0,22.0,6,,46.0,1.0,,3.0,
2024-25,12437026,8,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,False,,,,7.0,12.0,19.0,,1.0,3.0,,,,,,,,2.0,,,0.00642842,,,,0.0,,,,,,,,45.0,,,,,,,6.0,,6.9,,,,3.0,,1.0,,,,10.0,14.0,23.0,0,1.0,34.0,,,,1.0
2024-25,12437026,8,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,5.0,2.0,7.0,1.0,,2.0,,,1.0,,,,4.0,4.0,,,0.0360284,0.0355,,2.0,0.0,,,,,,1.0,,82.0,,,,,,1.0,9.0,,7.2,,,,,3.0,,,,,8.0,3.0,11.0,1,,23.0,4.0,2.0,2.0,
2024-25,12437026,8,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,,20.0,25.0,45.0,,1.0,3.0,,,,,,,,1.0,,,0.0182942,,,,0.0,,,,,1.0,,,90.0,,,,,,,12.0,,6.7,,,,1.0,,,,7.0,,27.0,30.0,57.0,0,,60.0,,,,
2024-25,12437026,8,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,2.0,31.0,15.0,46.0,1.0,,6.0,,,1.0,1.0,,,3.0,5.0,,,0.0331385,0.0517,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,8.0,,7.4,,,,3.0,2.0,2.0,,5.0,,35.0,18.0,51.0,1,2.0,72.0,1.0,1.0,2.0,
2024-25,12437026,8,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,False,,,,24.0,6.0,30.0,3.0,,6.0,,,,1.0,,1.0,7.0,5.0,,,0.0834342,,,,0.0,,,,,2.0,2.0,,63.0,,,,,,,7.0,,7.1,,,,1.0,4.0,,,2.0,,28.0,6.0,34.0,0,,48.0,,3.0,2.0,
2024-25,12437026,8,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,False,1.0,,,6.0,2.0,7.0,4.0,1.0,1.0,1.0,,,,,1.0,8.0,5.0,,,0.0426704,,,1.0,0.0,,,,,,1.0,,63.0,,,,,,,19.0,,7.0,,,,,4.0,8.0,,,,17.0,4.0,13.0,0,2.0,39.0,2.0,,2.0,2.0
2024-25,12437026,8,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437041,9,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,True,,,,9.0,6.0,15.0,,1.0,1.0,,,,1.0,,1.0,4.0,2.0,,,0.00522687,,,1.0,0.0,,,,,1.0,1.0,,60.0,,,,,,,7.0,,6.3,,,,1.0,1.0,,,1.0,,12.0,7.0,19.0,0,,29.0,1.0,1.0,,
2024-25,12437041,9,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,4.0,20.0,19.0,39.0,1.0,1.0,6.0,,,,1.0,,2.0,5.0,5.0,,,0.0663981,,,1.0,0.0,,,,,1.0,,,81.0,,,,,,,11.0,,7.1,,,,3.0,1.0,3.0,,5.0,,26.0,20.0,43.0,0,2.0,62.0,2.0,1.0,1.0,2.0
2024-25,12437041,9,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,False,,,,7.0,1.0,8.0,2.0,4.0,5.0,,,,1.0,,,5.0,6.0,,,0.0211131,0.0955,,,0.0,,,,,,,,64.0,,,,,,,7.0,,6.7,,,2.0,,2.0,,,,1.0,9.0,2.0,11.0,2,1.0,24.0,2.0,1.0,,
2024-25,12437041,9,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,3.0,18.0,26.0,43.0,1.0,,4.0,,,,,,,2.0,2.0,,,0.0147725,,,1.0,0.0,,,,,1.0,,,90.0,,2.0,,,,,10.0,,7.0,,,,1.0,,4.0,,4.0,,26.0,26.0,48.0,0,2.0,61.0,2.0,,,2.0
2024-25,12437041,9,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.00075776,,,,0.0,,,,,,,,9.0,,,,,,,,,6.5,,,,,,,,,,1.0,2.0,3.0,0,,3.0,,,,
2024-25,12437041,9,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,9.0,18.0,33.0,51.0,3.0,6.0,7.0,,,,1.0,,,6.0,10.0,,,0.050005,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,16.0,,7.2,,,,2.0,1.0,,,13.0,,29.0,35.0,64.0,0,3.0,77.0,,1.0,1.0,2.0
2024-25,12437041,9,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,7.0,2.0,9.0,,,1.0,,,,,,,2.0,2.0,,,0.00617335,0.0402,0.2528,1.0,0.0,,,,,,,,64.0,1.0,,,,,,4.0,,6.8,,,1.0,1.0,2.0,2.0,,1.0,1.0,10.0,2.0,10.0,2,,20.0,,1.0,1.0,
2024-25,12437041,9,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,0.00064159,,,,0.0,,,,,,,,9.0,,,,,,,3.0,,6.6,,,,,,1.0,,,,2.0,1.0,2.0,0,1.0,7.0,2.0,,,1.0
2024-25,12437041,9,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,False,,1.0,8.0,7.0,3.0,10.0,,,8.0,,,,,,,,,,,0.00100918,,,,0.0,,2.2275,,,,,,90.0,,,,,,,5.0,2.0,8.6,5.0,7.0,,4.0,,,1.0,13.0,,12.0,3.0,15.0,0,,34.0,,,,
2024-25,12437041,9,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,True,1.0,,1.0,8.0,1.0,8.0,,,,,,1.0,,,,2.0,3.0,,,0.0674457,0.0423,,2.0,1.0,,,,,,2.0,,26.0,,,,,,,4.0,,7.1,,,,,,3.0,,1.0,,12.0,1.0,10.0,1,1.0,18.0,,2.0,,
2024-25,12437041,9,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,10.0,7.0,17.0,2.0,1.0,4.0,,,,1.0,,,5.0,8.0,,,0.0250852,0.0249,,3.0,0.0,,,,,,2.0,,90.0,,,,,,,17.0,,7.1,,,1.0,,2.0,3.0,,2.0,1.0,17.0,8.0,22.0,1,2.0,44.0,7.0,3.0,2.0,1.0
2024-25,12437041,9,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437041,9,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,False,,,1.0,4.0,4.0,8.0,,,2.0,,,,,,1.0,2.0,1.0,,,0.00174663,,,1.0,0.0,,,,,1.0,,,30.0,,,,,,,2.0,,6.4,,,,,,,,1.0,,4.0,4.0,8.0,0,1.0,13.0,1.0,,,
2024-25,12437041,9,91,Bournemouth,Away,991001,444172,Will Dennis,will-dennis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437041,9,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,True,,,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,1.0,,,0.00455132,0.0373,0.3788,,0.0,1.0,,,,,,,26.0,1.0,,,,,,3.0,,7.2,,,,,,,,1.0,1.0,4.0,1.0,5.0,1,,8.0,1.0,,,
2024-25,12437041,9,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,,8.0,22.0,30.0,,1.0,5.0,,,,,,,,3.0,,,0.0313732,,,,0.0,,,,,2.0,,,90.0,,2.0,,,,,5.0,,7.0,,,,3.0,,,,4.0,,12.0,23.0,35.0,0,2.0,46.0,,,,
2024-25,12437041,9,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,13.0,8.0,19.0,,,3.0,,,1.0,,,1.0,2.0,2.0,,,0.0895516,0.0188,,1.0,0.0,,,,,3.0,2.0,,81.0,,,,,,,3.0,,7.0,,,,1.0,,2.0,,1.0,,14.0,9.0,21.0,1,1.0,33.0,,1.0,,1.0
2024-25,12437041,9,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,False,,,,3.0,2.0,5.0,3.0,1.0,1.0,,,1.0,1.0,,,7.0,3.0,,,0.0207371,0.0468,0.4186,1.0,0.0,,,,,1.0,,,90.0,1.0,1.0,,,,,12.0,,6.7,,,,5.0,2.0,2.0,,2.0,1.0,6.0,5.0,9.0,2,1.0,34.0,1.0,1.0,,1.0
2024-25,12437041,9,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437041,9,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437051,10,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,1.0,,1.0,10.0,12.0,21.0,2.0,,2.0,,1.0,,,,1.0,5.0,4.0,,,0.00925039,0.5978,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,7.0,,7.0,,,1.0,5.0,2.0,2.0,,2.0,,13.0,12.0,23.0,1,3.0,47.0,2.0,,1.0,3.0
2024-25,12437051,10,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,2.0,12.0,10.0,22.0,2.0,,5.0,,,,1.0,,,5.0,2.0,,,0.0146186,,,2.0,0.0,,,,,1.0,,,66.0,,1.0,,,,,6.0,,6.6,,,,,1.0,,,4.0,,15.0,11.0,26.0,0,1.0,33.0,2.0,,1.0,1.0
2024-25,12437051,10,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,,3.0,3.0,1.0,1.0,1.0,,,,,,2.0,4.0,1.0,,,5.488e-05,,,1.0,0.0,,,,,,,,12.0,,,,,,,6.0,,6.2,,,,2.0,1.0,,,,,1.0,4.0,5.0,0,,11.0,1.0,,,
2024-25,12437051,10,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,,11.0,16.0,27.0,,,3.0,,,,2.0,,3.0,6.0,3.0,,,0.0106897,,,1.0,0.0,,,,,4.0,,1.0,90.0,,,,,,,11.0,,6.9,,,,2.0,,3.0,,,,17.0,17.0,31.0,0,3.0,49.0,1.0,,,2.0
2024-25,12437051,10,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437051,10,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,True,,,,2.0,3.0,5.0,,,3.0,,,,,,1.0,2.0,1.0,,,0.0133347,,,1.0,0.0,,,,,1.0,1.0,,24.0,,1.0,,,,,4.0,,6.6,,,,1.0,,,,,,3.0,5.0,8.0,0,1.0,14.0,,,,
2024-25,12437051,10,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,12.0,25.0,23.0,48.0,,4.0,7.0,,,,,,,1.0,8.0,,,0.0493929,,,1.0,0.0,,,,,,,,90.0,,,,,,,10.0,,7.6,,,,5.0,1.0,,,16.0,,32.0,25.0,57.0,0,3.0,68.0,1.0,,1.0,2.0
2024-25,12437051,10,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,19.0,2.0,21.0,1.0,,2.0,,1.0,,,,,2.0,,,,0.188349,0.3528,0.7757,1.0,0.0,,,,,1.0,2.0,,78.0,2.0,,,,,,3.0,,7.2,,,1.0,2.0,,,,,,21.0,2.0,23.0,3,,31.0,1.0,,,
2024-25,12437051,10,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,1.0,1.0,,,,,,,,,,,1.0,,,4.04e-06,0.095,,,0.0,,,,,,,,12.0,,1.0,,,,,1.0,,6.7,,,1.0,1.0,,,,,,,2.0,2.0,1,,6.0,,1.0,,
2024-25,12437051,10,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,False,,,11.0,8.0,10.0,18.0,,,6.0,,,,,,,,,,,0.00546001,,,,0.0,,0.9321,,,,,,90.0,,,,,,,9.0,,7.2,3.0,3.0,,1.0,,,,20.0,,15.0,12.0,27.0,0,,36.0,,,,
2024-25,12437051,10,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,2.0,19.0,5.0,23.0,2.0,1.0,3.0,1.0,,,2.0,,1.0,8.0,4.0,,,0.148442,0.0559,,1.0,0.0,,,,1.0,1.0,1.0,,89.0,,,,,,,10.0,,6.9,,,1.0,1.0,2.0,3.0,,3.0,,24.0,6.0,27.0,1,2.0,43.0,1.0,1.0,,1.0
2024-25,12437051,10,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,23.0,6.0,29.0,2.0,3.0,6.0,1.0,1.0,2.0,,,,3.0,14.0,,,0.154166,0.5523,0.7168,,0.0,1.0,,,,,3.0,,90.0,2.0,,,,,,13.0,,8.9,,,,1.0,7.0,1.0,,1.0,,28.0,8.0,35.0,4,3.0,63.0,3.0,2.0,6.0,3.0
2024-25,12437051,10,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437051,10,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437051,10,91,Bournemouth,Home,991001,444172,Will Dennis,will-dennis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437051,10,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,1.0,5.0,1.0,6.0,1.0,3.0,1.0,,1.0,,,,1.0,3.0,4.0,,,0.00347824,0.4667,1.0125,1.0,0.0,1.0,,,,,,,78.0,2.0,,,,,,4.0,,7.1,,,,2.0,,,,1.0,2.0,7.0,1.0,8.0,2,,15.0,1.0,1.0,,
2024-25,12437051,10,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,6.0,6.0,22.0,28.0,2.0,1.0,,,,,1.0,,,3.0,1.0,,,0.00212817,,,,0.0,,,,,1.0,,,90.0,,,,,,,3.0,,6.8,,,,9.0,,,,8.0,,8.0,23.0,31.0,0,,43.0,,,,
2024-25,12437051,10,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,3.0,18.0,12.0,29.0,2.0,,2.0,2.0,,,,,,4.0,2.0,,,0.415021,,,1.0,2.0,,,,,1.0,2.0,,90.0,,1.0,,,,,6.0,,8.2,,,,3.0,3.0,3.0,,3.0,,21.0,12.0,30.0,0,,52.0,,,2.0,
2024-25,12437051,10,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437051,10,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,1.0,1.0,,1.0,,,,,,,,,,,,,,0.00012561,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,0,,3.0,,,,
2024-25,12436876,11,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,12.0,7.0,19.0,2.0,,1.0,,,,,,2.0,5.0,,,,0.00805961,,,1.0,0.0,,,,,,,,84.0,,,,,,,14.0,,5.9,,,,4.0,,1.0,,5.0,,18.0,11.0,28.0,0,,46.0,1.0,,,
2024-25,12436876,11,91,Bournemouth,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,7.0,7.0,11.0,18.0,,,7.0,,,,,,,,,,,0.0044212,,,,0.0,,-1.1644,,,,1.0,,90.0,,,,,,,9.0,2.0,6.9,1.0,3.0,,2.0,,,,16.0,,14.0,13.0,27.0,0,,36.0,,,,
2024-25,12436876,11,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,1.0,,1.0,17.0,7.0,23.0,,1.0,7.0,1.0,,1.0,1.0,,1.0,6.0,5.0,,,0.5349,0.1024,,3.0,0.0,,,,,,2.0,,76.0,,1.0,,,,,12.0,,7.0,,,,3.0,3.0,2.0,,2.0,,21.0,9.0,28.0,1,1.0,47.0,3.0,1.0,2.0,1.0
2024-25,12436876,11,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,,,,3.0,,,,,,,,,3.0,,,,,0.0628,,,0.0,,,,,,,,14.0,,,,,,,2.0,,6.6,,,1.0,1.0,,,,1.0,,2.0,,2.0,1,,5.0,,,,
2024-25,12436876,11,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,,,2.0,24.0,12.0,36.0,4.0,1.0,5.0,1.0,,2.0,,,,8.0,5.0,,,0.370555,0.1254,,4.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.3,,,1.0,3.0,1.0,4.0,,2.0,,31.0,15.0,42.0,3,3.0,62.0,,1.0,,2.0
2024-25,12436876,11,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,,23.0,7.0,30.0,,1.0,3.0,,,1.0,,,,,5.0,,,0.0209185,0.0258,,,0.0,,,,,3.0,1.0,,67.0,,1.0,,,,,7.0,,7.1,,,,,,,,3.0,,30.0,7.0,37.0,1,4.0,52.0,,,,2.0
2024-25,12436876,11,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,1.0,,4.0,21.0,7.0,27.0,1.0,1.0,3.0,,1.0,,,,,3.0,3.0,,,0.0211336,0.6887,,2.0,0.0,,,,,1.0,,,67.0,,,,,,,15.0,,6.2,,,1.0,2.0,,2.0,,11.0,,33.0,8.0,39.0,1,2.0,51.0,1.0,,,2.0
2024-25,12436876,11,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,1.0,16.0,2.0,17.0,3.0,,4.0,,,,1.0,,1.0,6.0,2.0,,,0.12841,0.1277,0.5904,,0.0,1.0,,,,,1.0,,76.0,1.0,,,,,,12.0,,7.2,,,,,1.0,4.0,,3.0,,24.0,2.0,22.0,1,1.0,40.0,1.0,1.0,,1.0
2024-25,12436876,11,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,1.0,2.0,1.0,3.0,1.0,,1.0,,,,,,,2.0,,,,0.00980689,,,1.0,0.0,,,,,,,,14.0,,,,,,,4.0,,6.5,,,,,,2.0,,2.0,,6.0,1.0,5.0,0,,7.0,,,,
2024-25,12436876,11,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,True,2.0,,1.0,10.0,1.0,9.0,2.0,,1.0,,,,1.0,,1.0,5.0,3.0,,,0.361967,,,,0.0,,,,,1.0,1.0,1.0,23.0,,,,,,,4.0,,6.9,,,,,2.0,3.0,,1.0,,12.0,1.0,10.0,0,1.0,21.0,,1.0,1.0,1.0
2024-25,12436876,11,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,19.0,4.0,23.0,4.0,3.0,6.0,,,4.0,1.0,,1.0,8.0,7.0,,,0.0348003,0.2807,0.0915,2.0,0.0,,,,,1.0,,,90.0,1.0,,,,,,18.0,,6.9,,,,,1.0,4.0,,1.0,,30.0,6.0,32.0,5,1.0,54.0,2.0,2.0,1.0,
2024-25,12436876,11,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,2.0,2.0,2.0,,2.0,,,,,,,2.0,,,,4.1e-06,,,,0.0,,,,,,,,14.0,,,,,,,,,6.5,,,,1.0,,,,,,,2.0,2.0,0,,3.0,,,,
2024-25,12436876,11,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,1.0,8.0,,8.0,6.0,4.0,1.0,,,,,,1.0,9.0,8.0,,,0.0102631,0.9697,0.9952,2.0,0.0,1.0,,,,,2.0,,90.0,1.0,,,,,,9.0,,7.7,,,,3.0,2.0,,,2.0,1.0,13.0,1.0,14.0,1,,28.0,2.0,2.0,2.0,
2024-25,12436876,11,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,1.0,20.0,14.0,34.0,2.0,4.0,7.0,,,,,,,3.0,5.0,,,0.0114356,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,11.0,,6.6,,,,7.0,,,,8.0,,27.0,17.0,44.0,0,1.0,55.0,1.0,,,1.0
2024-25,12436876,11,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,,20.0,9.0,28.0,5.0,1.0,5.0,,,,,,,5.0,3.0,,,0.0959023,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,13.0,,6.5,,,,4.0,,1.0,,6.0,,23.0,13.0,35.0,0,2.0,57.0,3.0,,,2.0
2024-25,12436876,11,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,1.0,6.0,7.0,13.0,2.0,2.0,1.0,,,1.0,,,,2.0,2.0,,,0.00510612,0.2235,,,0.0,,,,1.0,,1.0,,23.0,,1.0,,,,,6.0,,7.1,,,,2.0,,,,5.0,,12.0,7.0,19.0,1,,26.0,,,,
2024-25,12436491,12,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,10.0,9.0,19.0,2.0,,5.0,,,,,,,3.0,2.0,,,0.00481302,,,,0.0,,,,,1.0,,,75.0,,,,,,,5.0,,6.4,,,,1.0,1.0,,,4.0,,13.0,10.0,23.0,0,2.0,34.0,,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,1.0,3.0,2.0,23.0,25.0,1.0,,12.0,,,,,,,1.0,,,,0.00040162,,,,0.0,,-0.4133,,,,,,90.0,,,,,,,4.0,,6.7,1.0,2.0,,1.0,,,1.0,6.0,,5.0,23.0,28.0,0,,38.0,,,,
2024-25,12436491,12,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,3.0,,3.0,1.0,,,1.0,1.0,,,,,2.0,1.0,,,0.0382999,0.2201,,,1.0,,,,,,1.0,,9.0,,,,,,,3.0,,6.7,,,1.0,,1.0,1.0,,,,4.0,1.0,4.0,1,,8.0,,1.0,,
2024-25,12436491,12,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,,25.0,13.0,37.0,2.0,,4.0,,,,,,,6.0,1.0,,,0.102776,,,4.0,0.0,,,,,1.0,4.0,,90.0,,,,,,,12.0,,6.9,,,,,,4.0,,2.0,,35.0,14.0,45.0,0,1.0,54.0,1.0,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436491,12,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,,17.0,19.0,36.0,,1.0,7.0,,,,,,,2.0,6.0,,,0.0132455,,,1.0,0.0,,,,,2.0,,,65.0,,,,,,,5.0,,7.0,,,,,1.0,,,,,20.0,19.0,39.0,0,5.0,49.0,1.0,,,4.0
2024-25,12436491,12,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,8.0,13.0,25.0,38.0,1.0,,4.0,,,,2.0,,1.0,6.0,2.0,,,0.0115785,,,2.0,0.0,,,,,,,,65.0,,,,,,,16.0,,6.0,,,,1.0,1.0,1.0,,18.0,,24.0,27.0,50.0,0,2.0,59.0,1.0,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,11.0,3.0,14.0,2.0,,1.0,,,,,,,4.0,1.0,,,0.03416,0.2215,0.3797,1.0,0.0,,,,,,2.0,,75.0,1.0,,,,,,8.0,,6.8,,,2.0,,1.0,3.0,,,2.0,17.0,4.0,18.0,3,,27.0,,1.0,,
2024-25,12436491,12,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,2.0,,,14.0,3.0,15.0,,,,,,,,,1.0,1.0,,,,0.378224,0.1029,0.4047,,0.0,1.0,,,,1.0,2.0,,15.0,1.0,,,,,,7.0,,7.7,,,1.0,,,5.0,,1.0,,20.0,3.0,18.0,2,,28.0,,,,
2024-25,12436491,12,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
