season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385567,4,1,Manchester_United,Away,851100,209243,Jadon Sancho,jadon-sancho,M,False,,,1.0,12.0,9.0,21.0,1.0,1.0,4.0,,,,,,,1.0,3.0,4.0,,,0.035205,0.0,0.0,1.0,,,,,,1.0,,,68.0,,,,,,,,10.0,,6.8,,,,1.0,2.0,,,1.0,,15.0,11.0,26.0,0,1.0,39.0,4.0,,2.0,
2022-23,10385567,4,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,1.0,12.0,21.0,33.0,,5.0,5.0,,,,,,,,,6.0,,,0.00351397,0.0,0.0,,,,,,,4.0,,,90.0,,,,,,,,16.0,,7.1,,,,8.0,1.0,,,13.0,,24.0,24.0,48.0,0,,62.0,1.0,,1.0,
2022-23,10385567,4,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385567,4,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,False,,,,13.0,10.0,23.0,6.0,3.0,6.0,,,,,,,,11.0,7.0,,,0.0737775,0.3168,0.0412,5.0,,,,,,,,,90.0,1.0,,,,,,,8.0,,7.0,,,1.0,8.0,1.0,,,,,17.0,13.0,30.0,2,2.0,48.0,1.0,1.0,1.0,1.0
2022-23,10385567,4,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,12.0,3.0,15.0,1.0,3.0,4.0,1.0,1.0,,,,,1.0,6.0,4.0,,,0.661212,0.1474,0.5,,,,,,,,3.0,,80.0,1.0,,,,,,,11.0,,6.4,,,,2.0,4.0,,,2.0,,14.0,5.0,19.0,1,,37.0,2.0,1.0,,
2022-23,10385567,4,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385573,5,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,5.0,3.0,8.0,2.0,,2.0,,,,,,,,4.0,,,,0.0675168,0.1876,0.0,1.0,,,,,,,1.0,,22.0,,,,,,,,6.0,,6.7,,,2.0,,1.0,,,,,8.0,4.0,12.0,2,,16.0,,,,
2022-23,10385573,5,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385573,5,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,8.0,5.0,11.0,16.0,,1.0,4.0,,,,,,,,,1.0,,,0.00053077,0.0,0.0,,,,0.5929,2.0,,,,,90.0,,,,,,,,17.0,,7.3,,2.0,,,,,,23.0,,17.0,14.0,31.0,0,,39.0,,,,
2022-23,10385573,5,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,False,,,3.0,26.0,22.0,48.0,,1.0,7.0,,,,,,,1.0,3.0,1.0,,,0.0167496,0.0789,0.1886,2.0,,,,,,,,,90.0,1.0,,,,,,,16.0,,6.8,,,1.0,,,3.0,,7.0,,38.0,24.0,59.0,2,,69.0,1.0,,,
2022-23,10385573,5,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,True,,,4.0,15.0,12.0,27.0,,,5.0,,,,,,,,1.0,3.0,,,0.00601923,0.0,0.0,1.0,,,,,,1.0,,,31.0,,1.0,,,,,,6.0,,7.1,,,,,1.0,1.0,,5.0,,19.0,14.0,32.0,0,1.0,40.0,,1.0,1.0,
2022-23,10385573,5,1,Manchester_United,Away,138310,90152,Raphaël Varane,raphael-varane,D,False,,,1.0,11.0,36.0,47.0,1.0,3.0,6.0,,,,,,,,1.0,7.0,,,0.00235899,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,7.0,,7.2,,,,3.0,1.0,,,5.0,,16.0,38.0,54.0,0,2.0,64.0,,1.0,1.0,
2022-23,10385573,5,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385573,5,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385573,5,1,Manchester_United,Away,243623,101582,Fred,fred,M,True,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,9.23e-06,0.0,0.0,1.0,,,,,,,,,8.0,,,,,,,,,,6.6,,,,,,,,,,,2.0,2.0,0,1.0,3.0,,,,1.0
2022-23,10385573,5,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,,,4.0,31.0,13.0,44.0,3.0,1.0,9.0,,,,1.0,,,2.0,8.0,6.0,,,0.092872,0.0,0.0,,,,,,,,3.0,,90.0,,,,,,,,22.0,,7.0,,,,2.0,3.0,3.0,,8.0,,45.0,17.0,59.0,0,3.0,76.0,,1.0,1.0,1.0
2022-23,10385573,5,1,Manchester_United,Away,361790,180184,Donny van de Beek,donny-van-de-beek,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385573,5,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,2.0,21.0,7.0,27.0,2.0,3.0,3.0,1.0,,1.0,,,,5.0,9.0,4.0,,,0.428886,0.1899,0.0,1.0,1.0,,,,,,2.0,,87.0,,,,,,,,20.0,,7.1,,,1.0,,1.0,1.0,,3.0,,31.0,8.0,38.0,2,,59.0,3.0,1.0,,
2022-23,10385573,5,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,False,,,,15.0,13.0,28.0,1.0,,3.0,,,,,,,2.0,6.0,2.0,,,0.015388,0.0,0.0,3.0,,,,,,1.0,,,90.0,,1.0,,,,,,15.0,,6.6,,,,,,1.0,,2.0,,24.0,15.0,38.0,0,,62.0,2.0,2.0,,
2022-23,10385573,5,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,4.0,22.0,21.0,43.0,1.0,2.0,13.0,,,,1.0,,,,4.0,7.0,,,0.0319415,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,17.0,,7.4,,,,1.0,,,,7.0,,31.0,23.0,54.0,0,5.0,78.0,2.0,,,4.0
2022-23,10385573,5,1,Manchester_United,Away,851100,209243,Jadon Sancho,jadon-sancho,M,False,,,,15.0,9.0,24.0,1.0,1.0,4.0,,,1.0,1.0,,,1.0,3.0,3.0,,,0.0283679,1.0736,0.9803,,,1.0,,,,1.0,,,68.0,1.0,,,,,,,7.0,,7.2,,,,,2.0,,,,1.0,18.0,11.0,29.0,2,,37.0,1.0,,2.0,
2022-23,10385573,5,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,,11.0,25.0,36.0,2.0,,7.0,,,,1.0,,,,4.0,1.0,,,0.00323258,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,8.0,,6.8,,,,3.0,1.0,,,4.0,,16.0,28.0,44.0,0,,49.0,,,1.0,
2022-23,10385573,5,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,False,,,3.0,14.0,19.0,33.0,1.0,3.0,8.0,,,,,,,3.0,8.0,8.0,,,0.0192911,0.0,0.0,2.0,,,,,,2.0,1.0,,90.0,,,,,,,,15.0,,6.7,,,,1.0,4.0,,,4.0,,17.0,23.0,40.0,0,2.0,61.0,2.0,1.0,2.0,2.0
2022-23,10385573,5,1,Manchester_United,Away,927366,446189,Matěj Kovář,matej-kovar,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385573,5,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,1.0,11.0,6.0,17.0,4.0,1.0,3.0,,,,1.0,,,1.0,7.0,2.0,,,0.00895704,0.0182,0.0,1.0,,,,,,1.0,,,59.0,,,,,,,,9.0,,6.4,,,1.0,,,3.0,,1.0,1.0,16.0,8.0,21.0,1,1.0,31.0,1.0,,,
2022-23,10385573,5,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385750,6,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,1.0,6.0,7.0,,3.0,1.0,,,1.0,,,,,,3.0,,,0.032673,0.2372,0.0,,,,,,,,,,32.0,,,,,,,,5.0,,6.7,,,1.0,,,1.0,,,2.0,3.0,9.0,11.0,2,,15.0,,,,
2022-23,10385750,6,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385750,6,1,Manchester_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385750,6,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,7.0,6.0,8.0,14.0,,,7.0,,,,,,,,,,,,0.00128522,0.0,0.0,,,,-0.2021,,,,1.0,,90.0,,,,,,,,11.0,,6.6,1.0,2.0,,1.0,,,,17.0,,16.0,8.0,24.0,0,,31.0,,,,
2022-23,10385750,6,1,Manchester_United,Home,105734,80607,Christian Eriksen,christian-eriksen,M,False,2.0,,3.0,23.0,12.0,33.0,,,5.0,1.0,,,1.0,,,,2.0,1.0,,,0.383125,0.0706,0.0,,1.0,,,,,,3.0,,90.0,,1.0,,,,,,13.0,,7.3,,,1.0,,1.0,2.0,,6.0,,28.0,15.0,41.0,1,,55.0,2.0,1.0,,
2022-23,10385750,6,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,True,,,,,2.0,2.0,,1.0,,,,,1.0,,,1.0,3.0,3.0,,,1.061e-05,0.0,0.0,1.0,,,,,,2.0,,,10.0,,1.0,,,,,,3.0,,6.9,,,,1.0,,,,,,1.0,2.0,3.0,0,2.0,11.0,1.0,,,1.0
2022-23,10385750,6,1,Manchester_United,Home,138310,90152,Raphaël Varane,raphael-varane,D,False,,,,5.0,9.0,14.0,,,1.0,,,,,,,,3.0,6.0,,,0.0016841,0.0,0.0,3.0,,,,,,,,,90.0,,1.0,,,,,,6.0,,7.0,,,,5.0,,,,2.0,,8.0,12.0,20.0,0,5.0,32.0,,1.0,,1.0
2022-23,10385750,6,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385750,6,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,2.76e-06,0.0,0.0,1.0,,,,,,,,,10.0,,,,,,,,,,6.5,,,,2.0,,,,,,,2.0,2.0,0,,4.0,,,,
2022-23,10385750,6,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385750,6,1,Manchester_United,Home,243623,101582,Fred,fred,M,True,,,,3.0,7.0,10.0,,,3.0,1.0,,,1.0,,,,3.0,1.0,,,0.0260011,0.0,0.0,1.0,,,,,,1.0,1.0,,23.0,,,,,,,,4.0,,6.7,,,,,1.0,,,1.0,,4.0,7.0,11.0,0,1.0,16.0,2.0,,,1.0
2022-23,10385750,6,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,,,2.0,13.0,9.0,22.0,,1.0,7.0,1.0,1.0,,,,,,1.0,3.0,,,0.331911,0.2522,0.3283,1.0,1.0,,,,,1.0,3.0,,90.0,1.0,1.0,,,,,,9.0,,7.7,,,,2.0,,,,3.0,,19.0,11.0,30.0,1,1.0,38.0,,1.0,,
2022-23,10385750,6,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,8.0,5.0,13.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,,,0.0601162,0.5157,1.1217,,1.0,2.0,,,,,2.0,,80.0,2.0,,,,,,,6.0,,8.8,,,,,1.0,,,1.0,1.0,10.0,5.0,15.0,2,,23.0,3.0,,,
2022-23,10385750,6,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,False,,,2.0,14.0,12.0,26.0,,1.0,7.0,,,,1.0,,,1.0,5.0,4.0,,,0.00858283,0.0,0.0,2.0,,,,,,2.0,,,90.0,,,,,,,,9.0,,6.5,,,,2.0,2.0,1.0,,3.0,,19.0,13.0,31.0,0,1.0,50.0,,1.0,1.0,
2022-23,10385750,6,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,2.0,9.0,12.0,20.0,,3.0,5.0,,,,1.0,,,1.0,3.0,5.0,,,0.0567174,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,15.0,,6.6,,,,3.0,1.0,1.0,,7.0,,15.0,17.0,31.0,0,1.0,56.0,,,1.0,1.0
2022-23,10385750,6,1,Manchester_United,Home,851100,209243,Jadon Sancho,jadon-sancho,M,False,,,,12.0,2.0,14.0,1.0,,3.0,,,,,,,,4.0,2.0,,,0.0307696,0.0696,0.1749,,,,,,,,,,67.0,1.0,,,,,,,6.0,,6.4,,,,,3.0,,,,1.0,14.0,3.0,17.0,1,,26.0,,2.0,,
2022-23,10385750,6,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,3.0,13.0,16.0,29.0,,,4.0,,,,,,,,1.0,3.0,,,0.00330489,0.0,0.0,1.0,,,,,,,,,80.0,,,,,,,,6.0,,6.7,,,,4.0,,,,8.0,,18.0,16.0,34.0,0,2.0,44.0,1.0,1.0,,1.0
2022-23,10385750,6,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,False,,,,14.0,12.0,26.0,,,5.0,,,,2.0,,,2.0,6.0,3.0,,,0.0104561,0.0,0.0,2.0,,,,,,,,,90.0,,1.0,,,,,,5.0,,6.5,,,,4.0,1.0,,,,,14.0,12.0,26.0,0,2.0,43.0,3.0,,1.0,2.0
2022-23,10385750,6,1,Manchester_United,Home,958380,467169,Antony,antony,M,False,,,,8.0,2.0,10.0,1.0,,1.0,,,,1.0,,,1.0,4.0,3.0,,,0.0114975,0.4067,1.4654,,,1.0,,,,1.0,,,58.0,2.0,,,,,,,9.0,,7.3,,,1.0,,1.0,1.0,,1.0,,11.0,4.0,14.0,3,2.0,28.0,1.0,1.0,,1.0
2022-23,10385750,6,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10979293,7,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10979293,7,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,2.0,,20.0,20.0,,,4.0,,,,,,,,,,,,6.385e-05,0.0,0.0,,,,0.3104,,,,,,90.0,,,,,,,,4.0,,7.0,2.0,4.0,,,,,,6.0,,4.0,20.0,24.0,0,,32.0,,,,
2022-23,10979293,7,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,False,,,2.0,27.0,29.0,56.0,,1.0,8.0,,,,1.0,,,1.0,2.0,2.0,,,0.0720028,0.0,0.0,,1.0,,,,,1.0,1.0,,83.0,,,,,,,,8.0,,7.0,,,,,,1.0,,3.0,,32.0,30.0,61.0,0,,67.0,1.0,1.0,,
2022-23,10979293,7,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,3.0,19.0,28.0,47.0,2.0,3.0,14.0,,1.0,1.0,,,,2.0,7.0,12.0,,,0.0604281,0.8612,0.0,2.0,,,,,,3.0,2.0,,90.0,,,,,,,,26.0,,7.3,,,1.0,6.0,1.0,,,10.0,,36.0,34.0,70.0,2,8.0,98.0,,1.0,,4.0
2022-23,10979293,7,1,Manchester_United,Away,138310,90152,Raphaël Varane,raphael-varane,D,False,,,3.0,22.0,48.0,70.0,1.0,,12.0,,,,1.0,,,1.0,3.0,4.0,,,0.00786909,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.8,,,,2.0,,,,9.0,,32.0,50.0,82.0,0,4.0,94.0,,,,2.0
2022-23,10979293,7,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10979293,7,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10979293,7,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,1.0,,1.0,20.0,24.0,43.0,,1.0,10.0,,,,,,,1.0,4.0,7.0,,,0.0771148,0.0408,0.0,3.0,,,,,,2.0,1.0,,90.0,,,,,,,,18.0,,7.1,,,1.0,1.0,,4.0,,2.0,,31.0,28.0,55.0,1,3.0,88.0,2.0,3.0,,
2022-23,10979293,7,1,Manchester_United,Away,243623,101582,Fred,fred,M,True,,,,4.0,4.0,8.0,,,3.0,,,,,,,,,2.0,,,0.00109574,0.0,0.0,,,,,,,1.0,,,12.0,,,,,,,,5.0,,6.7,,,,,,1.0,,3.0,,7.0,5.0,11.0,0,2.0,16.0,1.0,,,2.0
2022-23,10979293,7,1,Manchester_United,Away,252215,120202,Wout Weghorst,wout-weghorst,F,False,,,,6.0,8.0,14.0,4.0,1.0,1.0,,,,,,,1.0,6.0,2.0,,,0.0114069,0.1097,0.0,1.0,,,,,,,1.0,,69.0,,1.0,,,,,,7.0,,6.8,,,1.0,2.0,,,,1.0,,10.0,10.0,20.0,1,1.0,27.0,,,,1.0
2022-23,10979293,7,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,1.0,,6.0,36.0,20.0,55.0,2.0,1.0,10.0,2.0,,1.0,1.0,,,1.0,4.0,8.0,,,0.55866,0.2548,0.2936,,,1.0,,,,,4.0,,90.0,1.0,,,,,,,22.0,,8.8,,,1.0,1.0,,3.0,,8.0,,54.0,22.0,73.0,3,5.0,92.0,1.0,2.0,,4.0
2022-23,10979293,7,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,13.0,10.0,23.0,,,6.0,,1.0,1.0,1.0,,,,6.0,2.0,,,0.0371042,0.663,0.228,,,,,,,,1.0,,90.0,1.0,,,,,,,16.0,,6.2,,,2.0,,5.0,,,,,20.0,11.0,31.0,4,2.0,51.0,3.0,,,
2022-23,10979293,7,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10979293,7,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,3.0,30.0,58.0,88.0,2.0,2.0,13.0,,,,,,,,4.0,7.0,,,0.0357708,0.0,0.0,2.0,,,,,,1.0,2.0,,90.0,,1.0,,,,,,10.0,,7.4,,,,3.0,2.0,,,7.0,,35.0,63.0,98.0,0,3.0,109.0,,,2.0,2.0
2022-23,10979293,7,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,2.0,,1.0,26.0,22.0,46.0,,,6.0,,,,,,,2.0,5.0,4.0,,,0.0992557,0.0,0.0,1.0,,,,,,2.0,1.0,1.0,90.0,,,,,,,,21.0,,6.9,,,,2.0,2.0,5.0,,2.0,,39.0,23.0,57.0,0,4.0,90.0,3.0,,,3.0
2022-23,10979293,7,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,3.0,2.0,5.0,2.0,,,,,,,,,1.0,4.0,1.0,,,0.00706828,0.0,0.0,1.0,,,,,,,,,21.0,,,,,,,,4.0,,6.1,,,,,,1.0,,,,4.0,2.0,5.0,0,,10.0,2.0,1.0,,
2022-23,10979293,7,1,Manchester_United,Away,958380,467169,Antony,antony,M,False,,,,24.0,2.0,26.0,,,6.0,,,,,,,2.0,3.0,,,,0.0670935,0.1405,0.04,,,,,,,,,,70.0,1.0,,,,,,,8.0,,6.6,,,2.0,1.0,1.0,,,,,28.0,3.0,31.0,3,,43.0,,,,
2022-23,10979293,7,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10979293,7,1,Manchester_United,Away,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10979293,7,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,1.0,7.0,1.0,8.0,,,2.0,,,,,,,2.0,3.0,,,,0.0104692,0.0132,0.0878,,,,,,,1.0,,,20.0,1.0,,,,,,,4.0,,6.5,,,,,1.0,,,1.0,,7.0,1.0,8.0,1,,14.0,1.0,,,
2022-23,11007089,8,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,,,33.0,33.0,,,4.0,,,,,,,,,,,,0.00010382,0.0,0.0,,,,-1.6961,,,,,,90.0,,,,,,,,1.0,1.0,6.2,1.0,1.0,,1.0,,,,1.0,,,34.0,34.0,0,,39.0,,,,
2022-23,11007089,8,1,Manchester_United,Home,133908,101338,Marcel Sabitzer,marcel-sabitzer,M,False,1.0,,2.0,27.0,15.0,41.0,1.0,1.0,8.0,1.0,,,,,,1.0,3.0,1.0,,,0.174081,0.1997,0.331,1.0,,,,,,2.0,3.0,,82.0,1.0,1.0,,,,,,10.0,,7.4,,,2.0,3.0,,2.0,,3.0,,35.0,16.0,49.0,3,,64.0,,,,
2022-23,11007089,8,1,Manchester_United,Home,138310,90152,Raphaël Varane,raphael-varane,D,False,,,6.0,50.0,54.0,104.0,2.0,1.0,7.0,,1.0,1.0,1.0,,,,5.0,2.0,,,0.040341,0.2675,0.3752,1.0,,,,,,1.0,,,90.0,2.0,,1.0,,,,,18.0,,6.2,,,,,1.0,1.0,,11.0,,64.0,57.0,120.0,3,1.0,130.0,,,,1.0
2022-23,11007089,8,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,4.0,1.0,5.0,2.0,1.0,2.0,,,,1.0,,,,3.0,1.0,,,0.00338757,0.0,0.0,,,,,,,,,,8.0,,,,,,,,3.0,,6.3,,,,,,,,,,4.0,4.0,8.0,0,,9.0,,,,
2022-23,11007089,8,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,,25.0,18.0,41.0,2.0,2.0,10.0,,,,,,,,3.0,5.0,,,0.0915983,0.0,0.0,,,,,,,,1.0,,90.0,,,,,,,,27.0,,6.8,,,,,1.0,4.0,,2.0,,43.0,25.0,64.0,0,2.0,98.0,,1.0,,2.0
2022-23,11007089,8,1,Manchester_United,Home,243623,101582,Fred,fred,M,False,,,2.0,23.0,14.0,37.0,1.0,3.0,7.0,,,1.0,2.0,,,1.0,7.0,10.0,,,0.0264956,0.3052,0.3056,3.0,,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,27.0,,6.9,,,2.0,1.0,1.0,2.0,,6.0,,38.0,23.0,59.0,4,2.0,87.0,2.0,4.0,1.0,1.0
2022-23,11007089,8,1,Manchester_United,Home,252215,120202,Wout Weghorst,wout-weghorst,F,False,,,1.0,8.0,2.0,10.0,1.0,2.0,3.0,,,,,,,1.0,2.0,2.0,,,0.0109365,0.0,0.0,,,,,,,,1.0,,59.0,,,,,,,,4.0,,6.6,,,,1.0,,,,1.0,1.0,9.0,2.0,11.0,0,,19.0,2.0,1.0,,
2022-23,11007089,8,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,3.0,,2.0,24.0,12.0,33.0,1.0,,9.0,,,2.0,2.0,,,6.0,9.0,7.0,,,0.261511,0.4233,0.0,,,,,,,,3.0,,90.0,,,,,,,,28.0,,7.1,,,2.0,1.0,2.0,12.0,,5.0,,43.0,14.0,45.0,4,4.0,77.0,1.0,1.0,2.0,1.0
2022-23,11007089,8,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,,16.0,3.0,18.0,,1.0,1.0,,,1.0,,,,2.0,6.0,6.0,,,0.0364743,0.2822,0.3423,,,1.0,,,,,3.0,,90.0,1.0,,,,,,,14.0,,7.1,,,2.0,1.0,7.0,1.0,,,,20.0,3.0,22.0,4,1.0,48.0,4.0,1.0,3.0,1.0
2022-23,11007089,8,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,1.0,4.0,3.0,7.0,,,1.0,,,,,,,,,2.0,,,0.00355563,0.0,0.0,,,,,,,,,,8.0,,,,,,,,3.0,,6.9,,,,1.0,,2.0,,1.0,,6.0,3.0,7.0,0,2.0,14.0,1.0,,,2.0
