season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385557,4,2,Leeds_United,Away,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,,,2.0,12.0,12.0,24.0,,,8.0,,,,,,,,1.0,2.0,,,0.0204292,0.0,0.0,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,16.0,,6.9,,,,1.0,,2.0,,8.0,,20.0,19.0,37.0,0,2.0,59.0,,,,1.0
2022-23,10385557,4,2,Leeds_United,Away,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,3.0,2.0,5.0,,,1.0,,,1.0,,,,1.0,1.0,2.0,,,0.00138579,0.0208,0.0,,,,,,,,,,8.0,,,,,,,,3.0,,6.7,,,,,1.0,1.0,,,,5.0,2.0,6.0,1,,12.0,,1.0,1.0,
2022-23,10385557,4,2,Leeds_United,Away,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,1.0,,,12.0,7.0,18.0,1.0,,2.0,,,,,,,4.0,8.0,7.0,,,0.0216947,0.0,0.0,2.0,,,,,,,,,82.0,,,,,,,,12.0,,6.5,,,,1.0,5.0,4.0,,,1.0,17.0,7.0,20.0,0,2.0,41.0,2.0,1.0,4.0,1.0
2022-23,10385557,4,2,Leeds_United,Away,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385557,4,2,Leeds_United,Away,991577,433590,Cody Drameh,cody-drameh,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385557,4,2,Leeds_United,Away,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385758,5,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,,7.0,3.0,10.0,,,2.0,,,1.0,,,,,,2.0,,,0.0189804,0.0235,0.0,,,,,,,,1.0,,26.0,,,,,,,,7.0,,6.8,,,,1.0,,1.0,,1.0,,10.0,3.0,12.0,1,2.0,24.0,4.0,,,1.0
2022-23,10385758,5,2,Leeds_United,Home,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385758,5,2,Leeds_United,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,5.0,2.0,7.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,0.00126043,0.0902,0.0,,,,,,,,,,14.0,,,,,,,,2.0,,6.8,,,1.0,,1.0,,,,1.0,6.0,2.0,8.0,1,,13.0,1.0,,1.0,
2022-23,10385758,5,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,False,,,5.0,26.0,53.0,79.0,,3.0,8.0,,,,,,,,1.0,7.0,1.0,,0.0102371,0.0662,0.0,1.0,,,,,,,,,90.0,,,,,,,,9.0,,6.7,,,2.0,3.0,,,,9.0,,32.0,55.0,87.0,2,4.0,99.0,1.0,,,3.0
2022-23,10385758,5,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,,,,4.0,2.0,6.0,,,,,1.0,,,,,1.0,2.0,,,,0.00945055,0.0343,0.0,1.0,,,,,,,,,31.0,,,,,,,,4.0,,6.1,,,1.0,,,,,,,6.0,2.0,8.0,1,,11.0,1.0,,,
2022-23,10385758,5,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,6.0,40.0,37.0,77.0,,6.0,5.0,,,,,,,1.0,2.0,7.0,,,0.025451,0.0438,0.0156,1.0,,,,,,1.0,,,90.0,1.0,,,,,,,19.0,,7.1,,,1.0,1.0,,,,13.0,,52.0,42.0,94.0,2,1.0,103.0,1.0,,,1.0
2022-23,10385758,5,2,Leeds_United,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,3.0,41.0,35.0,76.0,,1.0,7.0,,,,2.0,,,,2.0,8.0,,,0.0701981,0.0,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,7.3,,,,1.0,2.0,1.0,,6.0,,49.0,38.0,86.0,0,4.0,106.0,1.0,1.0,2.0,1.0
2022-23,10385758,5,2,Leeds_United,Home,828639,200617,Daniel James,daniel-james,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,0.00455601,0.1133,0.0,,,,,,,,,,14.0,,,,,,,,2.0,,6.7,,,1.0,,,1.0,,,,2.0,,1.0,1,1.0,5.0,1.0,,,
2022-23,10385758,5,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,2.0,,,39.0,10.0,47.0,2.0,,6.0,1.0,,,,,,6.0,17.0,5.0,,,0.15838,0.2023,0.0317,3.0,,,,,,,3.0,,90.0,1.0,,,,,,,44.0,,6.3,,,1.0,,9.0,13.0,,,1.0,60.0,12.0,59.0,2,1.0,111.0,7.0,2.0,2.0,
2022-23,10385758,5,2,Leeds_United,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,False,,,,20.0,5.0,25.0,,,2.0,,,,,,,,3.0,4.0,,,0.184958,0.0245,0.2568,,,1.0,,,,,1.0,,64.0,1.0,,,,,,,10.0,,7.4,,,,,5.0,1.0,,,,25.0,5.0,29.0,1,1.0,43.0,2.0,1.0,2.0,
2022-23,10385758,5,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,1.0,,,47.0,27.0,73.0,,2.0,10.0,,,,2.0,,,2.0,5.0,9.0,,,0.117943,0.0,0.0,,,,,,,3.0,1.0,,90.0,,,,,,,,18.0,,7.1,,,,2.0,3.0,3.0,,1.0,,55.0,30.0,82.0,0,4.0,121.0,3.0,1.0,2.0,4.0
2022-23,10385758,5,2,Leeds_United,Home,847128,234370,Marc Roca,marc-roca,M,False,,,4.0,33.0,25.0,58.0,3.0,4.0,8.0,,,,,,,2.0,5.0,8.0,,,0.0315482,0.0,0.0,1.0,,,,,,3.0,2.0,,90.0,,1.0,,,,,,18.0,,7.4,,,,1.0,1.0,3.0,,10.0,,46.0,27.0,70.0,0,3.0,91.0,,,1.0,1.0
2022-23,10385758,5,2,Leeds_United,Home,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385758,5,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,,,12.0,12.0,,,2.0,,,,,,,,,1.0,,,3.659e-05,0.0,0.0,,,,-0.5892,,,,,,90.0,,,,,,,,9.0,1.0,6.8,1.0,1.0,,2.0,,,1.0,7.0,,4.0,17.0,21.0,0,,27.0,,1.0,,
2022-23,10385758,5,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385758,5,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,1.0,,1.0,21.0,17.0,37.0,1.0,3.0,7.0,,,,1.0,,,,4.0,8.0,,,0.0411639,0.0,0.0,2.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,,14.0,,7.2,,,,,1.0,3.0,,1.0,,33.0,19.0,49.0,0,4.0,77.0,,,1.0,2.0
2022-23,10385758,5,2,Leeds_United,Home,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,6.0,2.0,8.0,3.0,2.0,2.0,,1.0,,,,,,5.0,3.0,,,0.0113272,0.3643,0.4402,,,,,,,,,,45.0,1.0,,,,,,,11.0,,6.3,,,1.0,1.0,2.0,,,,,12.0,3.0,15.0,2,,27.0,2.0,1.0,,
2022-23,10385758,5,2,Leeds_United,Home,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,3.0,,1.0,19.0,3.0,19.0,2.0,2.0,5.0,,,,1.0,,,2.0,6.0,5.0,,,0.103976,0.0514,0.0707,1.0,1.0,,,,,,3.0,,76.0,1.0,,,,,,,11.0,,7.2,,,,,2.0,5.0,,1.0,,25.0,3.0,23.0,1,,40.0,2.0,2.0,1.0,
2022-23,10385758,5,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385758,5,2,Leeds_United,Home,991577,433590,Cody Drameh,cody-drameh,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385577,6,2,Leeds_United,Away,39327,55914,Liam Cooper,liam-cooper,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385577,6,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,1.0,4.0,8.0,12.0,1.0,,2.0,,,,,,,,1.0,3.0,,,0.0692595,0.0,0.0,,,,,,,,,,31.0,,,,,,,,2.0,,6.7,,,,,,,,1.0,,5.0,9.0,14.0,0,2.0,18.0,,1.0,,2.0
2022-23,10385577,6,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,True,3.0,,1.0,10.0,1.0,8.0,1.0,1.0,2.0,1.0,,,,,,,2.0,5.0,,,0.189533,0.0447,0.0,,1.0,,,,,,1.0,,20.0,,,,,,,,6.0,,7.3,,,1.0,,4.0,3.0,,1.0,,14.0,1.0,12.0,1,,26.0,,1.0,3.0,
2022-23,10385577,6,2,Leeds_United,Away,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385577,6,2,Leeds_United,Away,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,7.0,3.0,10.0,1.0,,1.0,,2.0,,,,,1.0,2.0,,,,0.0318795,0.888,0.0,,,,,,,,,,45.0,,,,,,,,2.0,,6.2,,,2.0,,,,,,1.0,7.0,3.0,10.0,2,,15.0,1.0,,,
2022-23,10385577,6,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,False,,,1.0,18.0,22.0,40.0,1.0,2.0,6.0,,,,2.0,,,1.0,6.0,6.0,1.0,,0.0101444,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,,12.0,,5.1,,,,2.0,,,,6.0,,25.0,26.0,51.0,0,2.0,59.0,,2.0,,1.0
2022-23,10385577,6,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,2.0,12.0,28.0,40.0,,2.0,4.0,,,,1.0,,,,4.0,3.0,,1.0,0.0110811,0.0,0.0,3.0,,,,,,,,,90.0,,1.0,,,,,,12.0,,5.6,,,,2.0,,,,8.0,,19.0,32.0,51.0,0,1.0,62.0,1.0,,,1.0
2022-23,10385577,6,2,Leeds_United,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,1.0,50.0,28.0,78.0,1.0,1.0,13.0,,,,,,,,5.0,8.0,,,0.12794,0.0,0.0,1.0,,,,,,1.0,4.0,,90.0,,,,,,,,16.0,,7.1,,,,,3.0,,,2.0,,60.0,30.0,90.0,0,7.0,107.0,1.0,,,4.0
2022-23,10385577,6,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,,14.0,2.0,15.0,2.0,,2.0,,,,1.0,,,,4.0,2.0,,,0.146202,0.0,0.0,,,,,,,,2.0,,45.0,,,,,,,,11.0,,6.5,,,,,3.0,7.0,,1.0,,21.0,2.0,16.0,0,,32.0,3.0,,2.0,
2022-23,10385577,6,2,Leeds_United,Away,836070,224995,Luis Sinisterra,luis-sinisterra,F,False,,,1.0,20.0,8.0,28.0,3.0,1.0,4.0,,,,1.0,,,1.0,7.0,7.0,,,0.0252999,0.141,0.2819,1.0,,1.0,,,,1.0,,,59.0,2.0,,,1.0,,,,6.0,,7.0,,,,,4.0,,,1.0,,22.0,9.0,31.0,2,3.0,45.0,1.0,,3.0,2.0
2022-23,10385577,6,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,31.0,8.0,39.0,3.0,2.0,4.0,1.0,,,1.0,,,,7.0,3.0,,,0.542109,0.0575,0.1599,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,19.0,,5.9,,,,3.0,2.0,1.0,,2.0,,41.0,11.0,51.0,1,1.0,73.0,1.0,,,1.0
2022-23,10385577,6,2,Leeds_United,Away,847128,234370,Marc Roca,marc-roca,M,False,,,3.0,39.0,9.0,48.0,,,7.0,,1.0,2.0,2.0,,,,4.0,2.0,,,0.0517499,0.5317,0.6589,,,1.0,,,,,1.0,,86.0,3.0,,,,,,,16.0,,7.3,,,1.0,2.0,4.0,3.0,,4.0,,49.0,12.0,58.0,6,,75.0,1.0,,2.0,
2022-23,10385577,6,2,Leeds_United,Away,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385577,6,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,4.0,3.0,11.0,14.0,,,6.0,,,,,,,,,,,,0.00093139,0.0,0.0,,,,-1.2814,,,,,,90.0,,,,,1.0,,,9.0,1.0,5.5,3.0,3.0,,2.0,,,1.0,13.0,,12.0,11.0,23.0,0,,33.0,,,,
2022-23,10385577,6,2,Leeds_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,7.0,,7.0,,,1.0,,,,,,,,1.0,4.0,,,0.00958244,0.0,0.0,,,,,,,,,,31.0,,,,,,,,4.0,,6.6,,,,,3.0,,,,,8.0,,8.0,0,1.0,15.0,2.0,1.0,2.0,
2022-23,10385577,6,2,Leeds_United,Away,945806,462635,Joe Gelhardt,joe-gelhardt,M,False,,,,8.0,4.0,12.0,3.0,1.0,2.0,,,1.0,2.0,,,2.0,7.0,1.0,,,0.024284,0.1471,0.0,,,,,,,,,,59.0,,,,,,,,8.0,,6.3,,,2.0,1.0,,,,,,9.0,4.0,13.0,3,,25.0,4.0,,,
2022-23,10385577,6,2,Leeds_United,Away,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,,,,17.0,7.0,24.0,1.0,,4.0,1.0,,,2.0,,,3.0,8.0,7.0,,,0.0458041,0.024,0.0,,,,,,,,2.0,,90.0,,,,,,,,13.0,,6.2,,,1.0,,4.0,2.0,,,,20.0,8.0,26.0,1,2.0,49.0,4.0,3.0,2.0,2.0
2022-23,10385577,6,2,Leeds_United,Away,980640,248937,Sam Greenwood,sam-greenwood,M,True,1.0,,,4.0,,3.0,,,1.0,,,1.0,,,,2.0,2.0,1.0,,,0.0255209,0.0822,0.0,,,,,,,,1.0,,13.0,,,,,,,,3.0,,6.6,,,,,1.0,2.0,,,,5.0,,3.0,1,,11.0,,,1.0,
2022-23,10385577,6,2,Leeds_United,Away,991577,433590,Cody Drameh,cody-drameh,D,False,,,1.0,16.0,8.0,24.0,,1.0,5.0,,,,1.0,,,1.0,3.0,7.0,,,0.0104422,0.0,0.0,1.0,,,,,,1.0,,,70.0,,,,,,,,10.0,,6.4,,,,1.0,1.0,1.0,,2.0,,21.0,11.0,31.0,0,5.0,48.0,1.0,,1.0,4.0
2022-23,10385577,6,2,Leeds_United,Away,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,39327,55914,Liam Cooper,liam-cooper,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,False,,,3.0,26.0,21.0,47.0,1.0,3.0,10.0,,,,2.0,,,,4.0,7.0,,,0.0203745,0.0414,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,30.0,,6.7,,,1.0,2.0,,3.0,,11.0,,47.0,27.0,71.0,1,2.0,99.0,1.0,2.0,,2.0
2022-23,11077461,7,2,Leeds_United,Home,204336,106617,Patrick Bamford,patrick-bamford,F,False,,,,11.0,3.0,14.0,2.0,1.0,5.0,,1.0,3.0,,,,2.0,7.0,6.0,,,0.0364385,0.6816,,,,,,,,1.0,,,89.0,,1.0,,,,,,14.0,,6.3,,,2.0,,4.0,,,,,16.0,3.0,19.0,5,,45.0,4.0,4.0,1.0,
2022-23,11077461,7,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,True,,,1.0,4.0,1.0,5.0,1.0,3.0,2.0,,,,,,,1.0,2.0,5.0,,,0.0267589,0.0117,0.0416,,,,,,,1.0,1.0,,16.0,1.0,,,,,,,5.0,,7.3,,,,1.0,1.0,,,2.0,,5.0,2.0,7.0,1,1.0,18.0,,,1.0,1.0
2022-23,11077461,7,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,5.0,22.0,32.0,54.0,4.0,4.0,6.0,,,,,,,,5.0,4.0,,,0.0128501,0.0395,,1.0,,,,,,,,,90.0,,1.0,,,,,,10.0,,6.8,,,1.0,2.0,,,,9.0,,29.0,35.0,64.0,1,,69.0,,,,
2022-23,11077461,7,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,3.0,23.0,10.0,33.0,,1.0,7.0,,,2.0,1.0,,,1.0,8.0,6.0,,,0.0833388,0.7718,0.7373,2.0,,1.0,,,,2.0,2.0,,90.0,1.0,,,,,,,25.0,,7.3,,,1.0,2.0,8.0,5.0,,7.0,,37.0,11.0,43.0,4,,80.0,3.0,1.0,4.0,
2022-23,11077461,7,2,Leeds_United,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,False,,,2.0,25.0,3.0,28.0,,2.0,4.0,,,1.0,,,,2.0,5.0,8.0,,,0.316092,0.1395,0.3588,1.0,,1.0,,,,2.0,2.0,,74.0,2.0,,,,,,,12.0,,7.9,,,1.0,,6.0,1.0,,3.0,1.0,28.0,5.0,32.0,4,1.0,54.0,3.0,1.0,4.0,
2022-23,11077461,7,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,5.0,20.0,39.0,59.0,1.0,6.0,8.0,,,,1.0,,,,2.0,10.0,,,0.0111274,,,,,,,,,1.0,1.0,,90.0,,3.0,,,,,,4.0,,7.8,,,,6.0,,,,7.0,,22.0,41.0,63.0,0,3.0,80.0,,1.0,,1.0
2022-23,11077461,7,2,Leeds_United,Home,847128,234370,Marc Roca,marc-roca,M,False,1.0,,3.0,29.0,14.0,42.0,,,8.0,1.0,,2.0,2.0,,,1.0,5.0,7.0,,,0.526033,0.1259,0.1157,2.0,,,,,,,4.0,,90.0,1.0,,,,,,,17.0,,7.8,,,,,3.0,9.0,,5.0,,43.0,14.0,48.0,3,2.0,74.0,2.0,2.0,3.0,2.0
2022-23,11077461,7,2,Leeds_United,Home,881931,241519,Weston McKennie,weston-mckennie,M,False,,,4.0,36.0,13.0,49.0,3.0,1.0,3.0,,,,2.0,,,,7.0,5.0,,,0.0860027,0.0415,0.2835,2.0,,,,,,,2.0,,90.0,1.0,,,,,,,16.0,,7.1,,,,1.0,2.0,,,7.0,,45.0,16.0,61.0,1,2.0,74.0,4.0,,2.0,1.0
2022-23,11077461,7,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,2.0,,,11.0,11.0,,1.0,8.0,,,,,,,,,1.0,,,3.337e-05,,,,,,-0.6975,,,,,,90.0,,,,,,,,6.0,1.0,6.5,,,,1.0,,,2.0,6.0,,4.0,13.0,17.0,0,,23.0,,,,
2022-23,11077461,7,2,Leeds_United,Home,914835,443967,Junior Firpo,junior-firpo,D,False,,,,20.0,13.0,33.0,1.0,1.0,5.0,,,,1.0,,,,3.0,4.0,,,0.00871952,,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,9.0,,7.1,,,,6.0,1.0,3.0,,,,27.0,14.0,38.0,0,2.0,66.0,,1.0,,1.0
2022-23,11077461,7,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,2.0,3.0,5.0,2.0,,1.0,,,1.0,,,,,3.0,,,,0.00143845,0.0301,,1.0,,,,,,,,,16.0,,1.0,,,,,,1.0,,6.5,,,,,,,,,2.0,2.0,4.0,6.0,1,,9.0,,,,
2022-23,11077461,7,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,946695,463067,Georginio Rutter,georginio-rutter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,3.0,,,20.0,4.0,21.0,,,1.0,,,,1.0,,,,3.0,2.0,,,0.149765,,,1.0,,,,,,,3.0,,74.0,,,,,,,,10.0,,7.0,,,,,1.0,4.0,,,,25.0,4.0,25.0,0,2.0,42.0,4.0,,,1.0
2022-23,11077461,7,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077461,7,2,Leeds_United,Home,1067117,470294,Darko Gyabi,darko-gyabi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,2,Leeds_United,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,False,,,2.0,11.0,4.0,15.0,3.0,2.0,9.0,,,1.0,3.0,,,1.0,8.0,16.0,,,0.00612509,0.1084,0.0,,,,,,,3.0,,,90.0,,1.0,,,,,,24.0,,7.6,,,1.0,4.0,3.0,1.0,,6.0,,22.0,10.0,31.0,2,11.0,72.0,1.0,1.0,2.0,6.0
2022-23,11007089,8,2,Leeds_United,Away,204336,106617,Patrick Bamford,patrick-bamford,F,False,,,,5.0,5.0,10.0,3.0,3.0,4.0,,,,2.0,,,2.0,7.0,5.0,,,0.0100942,0.0,0.0,,1.0,,,,,,1.0,,63.0,,,,,,,,14.0,,6.7,,,,1.0,,,,,,13.0,6.0,19.0,0,1.0,30.0,3.0,1.0,,1.0
2022-23,11007089,8,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,2.0,8.0,8.0,16.0,1.0,1.0,10.0,,,,,,,,1.0,1.0,,,0.0501307,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,8.0,,6.6,,,,6.0,,,,6.0,,12.0,11.0,23.0,0,,36.0,1.0,,,
2022-23,11007089,8,2,Leeds_United,Away,794962,220087,Maximilian Wöber,maximilian-wober,D,False,,,2.0,4.0,14.0,18.0,1.0,1.0,7.0,1.0,,,,1.0,,,1.0,2.0,,,0.00690319,0.1445,0.0,1.0,,,,,,2.0,1.0,,90.0,,4.0,,,,,,19.0,,7.7,,,1.0,5.0,,,,10.0,,17.0,20.0,37.0,1,1.0,51.0,,,,1.0
2022-23,11007089,8,2,Leeds_United,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,1.0,17.0,16.0,33.0,,2.0,10.0,,,,2.0,,,1.0,4.0,5.0,,,0.0166334,0.0,0.0,1.0,,,,,,3.0,1.0,,90.0,,1.0,,,,,,14.0,,6.9,,,,1.0,1.0,,,4.0,,22.0,24.0,46.0,0,2.0,64.0,,,1.0,1.0
2022-23,11007089,8,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,,15.0,,14.0,,,3.0,,,,,,,,,4.0,,,0.23585,0.032,0.0,,,,,,,1.0,1.0,,63.0,,,,,,,,8.0,,7.1,,,1.0,,1.0,2.0,,,,22.0,1.0,21.0,1,1.0,32.0,,2.0,1.0,
2022-23,11007089,8,2,Leeds_United,Away,836070,224995,Luis Sinisterra,luis-sinisterra,F,False,,,,1.0,,1.0,,,,,,,,,,,,,,,9.902e-05,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,,6.5,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2022-23,11007089,8,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,1.0,3.0,4.0,,,1.0,,1.0,,,,,,,2.0,,,0.00016583,0.1995,0.0388,,,,,,,,,,23.0,1.0,1.0,,,,,,,,7.0,,,,1.0,,,,,,1.0,3.0,4.0,1,2.0,13.0,,,,2.0
2022-23,11007089,8,2,Leeds_United,Away,881931,241519,Weston McKennie,weston-mckennie,M,False,,,1.0,13.0,7.0,20.0,2.0,1.0,6.0,,,,2.0,,,2.0,9.0,4.0,,,0.0192002,0.0,0.0,3.0,,,,,,3.0,,,89.0,,,,,,,,16.0,,6.5,,,,7.0,,,,2.0,,20.0,11.0,31.0,0,3.0,56.0,2.0,,,1.0
2022-23,11007089,8,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,11.0,10.0,5.0,15.0,,1.0,9.0,,,,1.0,,,,1.0,1.0,,,0.00281507,0.0,0.0,,,,-0.6034,1.0,,,,,90.0,,,,,,,,13.0,,7.0,2.0,5.0,,,,,1.0,24.0,,22.0,6.0,28.0,0,,39.0,,,,
