playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,totalFoulsWon,winningGoal,duels,homeGoals,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,offsides,goalsConcededOutsideBox,penaltyGoalsConceded,ownGoalScored,headedGoals,handballsConceded,penaltiesConceded,lastPlayerTackle,hitWoodwork,foulWonPenalty,successfulCornersIntoBox,throwInsToOppositionPlayer,attemptsFromSetPieces,setPiecesGoals,penaltiesTaken,penaltyGoals,clearancesOffTheLine,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,punches,savesMade,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesSaved,penaltiesFaced,savesFromPenalty,forwardPasses,redCards2ndYellow,otherGoals,goalkeeperSmother,leftsidePasses,overruns,rightsidePasses,backwardPasses,secondGoalAssists,putthroughBlockedDistribution,expectedAssists,expectedGoalsOnTarget,oboxBlocked,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,expectedGoalsOnTargetConceded,shotsBlockedInBox,oboxTarget,iboxBlocked,shotsBlockedOutsideBox,expectedGoals,freekickTotal,expectedGoalsFreekick,putthroughBlockedDistributionWon,foulAttemptedTackle,fiftyFifty,successfulFiftyFifty
233849,Archie Mair,Goalkeeper,Norwich,45,Scotland,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18499,Michael McGovern,Goalkeeper,Norwich,45,Northern Ireland,2019-20,,,0.0,,,,,,,2.0,,,1.0,21.0,,40.0,,,1.0,,,,,158.0,,,,,15.0,,,2.0,3.0,6.0,,,0.0,,,15.0,2.0,,,,,3.0,4.0,,,,,0.0,20.0,,,21.0,,,,,,,4.0,61.0,,,13.0,16.0,0.0,21.0,7.0,,2.0,,,,,,,,,,,,,,,,,3.0,14.0,,2.0,7.0,,,20.0,5.0,2.0,4.0,1.0,1.0,1.0,31.0,,,,6.0,,3.0,,,,0.0004,,,,,,5.4092,,,,,,,,,,,
20480,Tim Krul,Goalkeeper,Norwich,45,Netherlands,2019-20,5.0,,0.0,,,,,,14.0,36.0,,,36.0,495.0,,1382.0,,,,,18.0,5.0,,3240.0,1.0,1.0,20.0,3.0,640.0,,,77.0,33.0,68.0,4.0,6.0,0.0,25.0,,301.0,36.0,,,,1.0,118.0,61.0,,2.0,7.0,17.0,0.0,878.0,,,502.0,,,,1.0,1.0,,247.0,1796.0,,,262.0,769.0,4.0,481.0,140.0,,7.0,3.0,1.0,,,1.0,,,,,,,,,,,27.0,46.0,332.0,2.0,20.0,132.0,1.0,,438.0,92.0,44.0,84.0,2.0,5.0,2.0,821.0,,,1.0,293.0,,268.0,,,4.0,0.0251,,,,,,62.2032,,,,,,,,2.0,1.0,,
42525,Stephen Henderson,Goalkeeper,C Palace,31,Ireland,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40836,Vicente Guaita,Goalkeeper,C Palace,31,Spain,2019-20,3.0,,0.0,,,1.0,,,5.0,35.0,,,35.0,446.0,,885.0,,,,,19.0,10.0,,3150.0,,2.0,21.0,4.0,219.0,,,102.0,40.0,42.0,1.0,4.0,0.0,24.0,,302.0,35.0,,,,,168.0,40.0,,,5.0,17.0,0.0,460.0,,,455.0,1.0,,,,,,220.0,1254.0,,,199.0,271.0,1.0,441.0,56.0,,2.0,,1.0,,,,,,,,,,,,,,18.0,36.0,274.0,10.0,22.0,110.0,5.0,1.0,289.0,158.0,22.0,73.0,,1.0,,683.0,,,3.0,107.0,,95.0,,,,0.0423,,,,,,49.3654,,,,,,,,,,,
20066,Wayne Hennessey,Goalkeeper,C Palace,31,Wales,2019-20,1.0,,0.0,,,,,,1.0,3.0,,,3.0,55.0,,97.0,,,,,1.0,,,270.0,,1.0,,,8.0,,,16.0,5.0,8.0,,,0.0,1.0,,16.0,3.0,,,,,30.0,6.0,,,,,0.0,41.0,,,56.0,,,,,1.0,,34.0,127.0,,,24.0,12.0,0.0,54.0,7.0,,2.0,,,,,,,,,,,,,,,,,5.0,39.0,1.0,2.0,16.0,,,25.0,21.0,5.0,10.0,,,,92.0,,,,3.0,,2.0,,,,0.0087,,,,,,8.318,,,,,,,,,,,
172649,Dean Henderson,Goalkeeper,Sheffield Utd,49,England,2019-20,,,0.0,1.0,,,,,1.0,36.0,,,36.0,591.0,,934.0,,,,,17.0,13.0,,3240.0,,,18.0,1.0,78.0,1.0,1.0,111.0,29.0,33.0,,2.0,0.0,18.0,,326.0,36.0,,,,,236.0,31.0,,,1.0,17.0,0.0,433.0,,3.0,599.0,,,,,1.0,,265.0,1204.0,,,305.0,107.0,2.0,590.0,46.0,,2.0,1.0,,,,,,,,,,,,,,,16.0,35.0,,7.0,16.0,97.0,4.0,,199.0,168.0,27.0,60.0,1.0,3.0,1.0,870.0,,,4.0,38.0,,26.0,,,,0.1204,,,,,,41.348,1.0,,1.0,,0.0645,,,,,,
213280,Jake Eastwood,Goalkeeper,Sheffield Utd,49,England,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194126,Michael Verrips,Goalkeeper,Sheffield Utd,49,Netherlands,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74854,Simon Moore,Goalkeeper,Sheffield Utd,49,England,2019-20,,,0.0,,,1.0,,,,2.0,,,2.0,29.0,,44.0,,,,,,,,180.0,,,1.0,1.0,5.0,,,4.0,,6.0,,,0.0,1.0,,14.0,2.0,,1.0,,,10.0,6.0,,,1.0,,0.0,14.0,,,29.0,,,,,,,10.0,56.0,,,14.0,5.0,0.0,29.0,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,5.0,,,8.0,7.0,1.0,2.0,,,,38.0,,,2.0,2.0,,4.0,,,,0.0014,,,,,,4.5218,,,,,,,,,,,
58376,Alex McCarthy,Goalkeeper,Southampton,20,England,2019-20,2.0,,0.0,,,1.0,,,6.0,28.0,,,28.0,361.0,,745.0,,0.0,,,18.0,7.0,,2520.0,,2.0,23.0,7.0,183.0,,1.0,87.0,25.0,35.0,,3.0,0.0,25.0,0.0,212.0,28.0,,,,,158.0,32.0,,,7.0,16.0,0.0,379.0,,,367.0,1.0,2.0,,1.0,,,201.0,967.0,,,162.0,226.0,0.0,355.0,41.0,,3.0,1.0,,,,,,,,,,,,,,,22.0,21.0,,5.0,14.0,79.0,3.0,1.0,157.0,97.0,26.0,58.0,1.0,2.0,1.0,601.0,,,2.0,64.0,,80.0,,,2.0,0.0517,,,,,,38.6159,,,,,,,,1.0,,,
107265,Angus Gunn,Goalkeeper,Southampton,20,Scotland,2019-20,2.0,,0.0,,,1.0,,,,10.0,,,10.0,144.0,,231.0,,0.0,,,2.0,2.0,,900.0,,,5.0,3.0,44.0,,,12.0,3.0,25.0,2.0,2.0,0.0,7.0,0.0,68.0,10.0,,,,,29.0,23.0,,,5.0,2.0,0.0,98.0,,,144.0,1.0,,,,,,43.0,299.0,,,70.0,58.0,0.0,144.0,17.0,,2.0,2.0,,,,,,,,,,,,,,,3.0,10.0,,2.0,2.0,30.0,1.0,,50.0,54.0,11.0,20.0,,2.0,,191.0,,,1.0,22.0,,18.0,,,,0.0183,,,,,,17.6177,,,,,,,,,,,
40383,Fraser Forster,Goalkeeper,Southampton,20,England,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198044,Harry Lewis,Goalkeeper,Southampton,20,England,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175941,Alfie Whiteman,Goalkeeper,Spurs,6,England,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214572,Brandon Austin,Goalkeeper,Spurs,6,England,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37915,Hugo Lloris,Goalkeeper,Spurs,6,France,2019-20,3.0,,0.0,,,,,,1.0,21.0,,,21.0,156.0,,474.0,,,,,8.0,6.0,,1808.0,,2.0,6.0,,196.0,,,33.0,13.0,21.0,1.0,1.0,,9.0,,169.0,21.0,,,,,66.0,19.0,,,1.0,6.0,0.0,259.0,,,160.0,,,,,1.0,,122.0,691.0,,1.0,87.0,252.0,0.0,155.0,43.0,,2.0,2.0,,,,,,,,,,,,,,,12.0,35.0,,2.0,10.0,81.0,4.0,,216.0,31.0,26.0,44.0,1.0,3.0,1.0,291.0,,,2.0,98.0,,85.0,,,,0.0115,,,,,,30.4587,,,,,,,,,,,
39215,Michel Vorm,Goalkeeper,Spurs,6,Netherlands,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102884,Paulo Gazzaniga,Goalkeeper,Spurs,6,Argentina,2019-20,2.0,,0.0,,,,,,1.0,18.0,,,17.0,185.0,,456.0,,,1.0,,6.0,2.0,,1612.0,,1.0,6.0,1.0,195.0,,1.0,22.0,7.0,26.0,1.0,2.0,,8.0,,128.0,18.0,,,,,51.0,22.0,,,2.0,5.0,0.0,249.0,,,188.0,,,,1.0,1.0,,76.0,603.0,,,73.0,220.0,1.0,184.0,31.0,,4.0,3.0,,,,1.0,,,,,,,,,,,7.0,21.0,,7.0,3.0,59.0,,,140.0,65.0,21.0,36.0,1.0,4.0,1.0,287.0,,,3.0,115.0,,54.0,,,,0.0205,,,,,,23.0292,,,,,,,,,1.0,,
79852,Jed Steer,Goalkeeper,A Villa,7,England,2019-20,,,0.0,,,,,,,1.0,,,1.0,1.0,,2.0,,0.0,,,,,,8.0,,,,,1.0,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,0.0,1.0,,,1.0,,,,,,,,2.0,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
88175,Lovre Kalinic,Goalkeeper,A Villa,7,Croatia,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8432,Pepe Reina,Goalkeeper,A Villa,7,Spain,2019-20,3.0,,0.0,,,,,,3.0,12.0,,,12.0,114.0,,345.0,,0.0,,,7.0,2.0,,1080.0,,,9.0,2.0,130.0,,1.0,28.0,12.0,20.0,3.0,4.0,0.0,12.0,0.0,89.0,12.0,,,,,59.0,15.0,,,5.0,7.0,0.0,181.0,,,119.0,,,,1.0,,,101.0,458.0,,,44.0,172.0,1.0,111.0,31.0,,5.0,2.0,,,,,,,,,,,,,,,5.0,9.0,,2.0,3.0,33.0,3.0,,115.0,30.0,8.0,24.0,1.0,3.0,1.0,237.0,,,,62.0,,46.0,,,,0.0149,,,,,,15.0151,,,,,,,,,,,
21205,Tom Heaton,Goalkeeper,A Villa,7,England,2019-20,2.0,,0.0,,,3.0,,,5.0,20.0,,,20.0,253.0,,527.0,,0.0,,,7.0,4.0,,1795.0,,,11.0,4.0,155.0,,,55.0,12.0,35.0,2.0,2.0,0.0,13.0,0.0,155.0,20.0,,1.0,,,99.0,31.0,,,6.0,7.0,0.0,241.0,,1.0,259.0,2.0,,,1.0,,,119.0,733.0,,1.0,134.0,175.0,0.0,248.0,30.0,,4.0,3.0,1.0,,,1.0,,,,,,,,,,,10.0,22.0,,7.0,6.0,68.0,1.0,,198.0,96.0,15.0,46.0,,3.0,,398.0,,,2.0,68.0,,61.0,,,,0.0259,,,,,,28.8174,,,,,,,,,1.0,,
98770,Ørjan Nyland,Goalkeeper,A Villa,7,Norway,2019-20,,,0.0,,,,,,1.0,7.0,,,5.0,72.0,,152.0,,0.0,2.0,,,1.0,,537.0,,,,,45.0,,,10.0,2.0,12.0,,,0.0,,0.0,40.0,7.0,,,,,26.0,10.0,,,,,0.0,75.0,,1.0,78.0,,,,,,,35.0,204.0,,,33.0,54.0,0.0,71.0,5.0,,2.0,,,,,,,,,,,,,,,,3.0,8.0,,2.0,1.0,15.0,1.0,,47.0,35.0,2.0,7.0,,,,122.0,,,,10.0,,20.0,,,,0.0132,,,,,,8.5385,,,,,,,,,,,
9089,Ben Foster,Goalkeeper,Watford,57,England,2019-20,4.0,,0.0,,1.0,1.0,1.0,,3.0,38.0,,,38.0,648.0,,1088.0,,,,,11.0,9.0,,3420.0,,,17.0,6.0,117.0,1.0,1.0,154.0,30.0,64.0,4.0,4.0,,21.0,,367.0,38.0,,1.0,,,272.0,57.0,,,10.0,11.0,0.0,515.0,,2.0,668.0,,2.0,,2.0,,,323.0,1421.0,,,348.0,168.0,1.0,645.0,49.0,,7.0,8.0,,,,2.0,,,,,,,,,,,25.0,36.0,,10.0,13.0,117.0,5.0,,222.0,191.0,29.0,81.0,1.0,9.0,1.0,988.0,,,6.0,54.0,,46.0,,,1.0,0.1074,0.3351,,,1.0,1.0,65.2586,,,,,0.1004,,,1.0,2.0,,
18656,Heurelho Gomes,Goalkeeper,Watford,57,Brazil,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32259,Darren Randolph,Goalkeeper,West Ham,21,Ireland,2019-20,,,0.0,,,,,,,2.0,,,2.0,18.0,,36.0,,,,,,,,180.0,,,,,2.0,,,4.0,2.0,5.0,,,0.0,,,12.0,2.0,,,,,11.0,5.0,,,,,0.0,11.0,,,19.0,,,,,,,16.0,51.0,,,7.0,7.0,0.0,18.0,5.0,,,1.0,,,,,,,,,,,,,,,,1.0,14.0,,,6.0,,,13.0,5.0,2.0,5.0,,1.0,,35.0,,,1.0,,,1.0,,,,0.0025,,,,,,4.4994,,,,,,,,,,,
19194,David Martin,Goalkeeper,West Ham,21,England,2019-20,1.0,,0.0,,,,,,1.0,5.0,,,4.0,66.0,,111.0,,,1.0,,2.0,2.0,,435.0,,1.0,1.0,,5.0,,,14.0,2.0,6.0,,,0.0,2.0,,31.0,5.0,,,,,33.0,6.0,,,,1.0,0.0,36.0,,,68.0,,,,,,,40.0,143.0,,,31.0,12.0,1.0,65.0,8.0,,,,,,,,,,,,,,,,,,1.0,3.0,44.0,,1.0,15.0,,,31.0,25.0,3.0,12.0,,,,106.0,,,1.0,1.0,,4.0,,,,0.0083,,,,,,6.5006,,,,,,,,,,,
447879,Joseph Anang,Goalkeeper,West Ham,21,England,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37096,Lukasz Fabianski,Goalkeeper,West Ham,21,Poland,2019-20,3.0,,0.0,,,2.0,,,3.0,25.0,,,25.0,281.0,,572.0,,,,,12.0,5.0,,2119.0,,,16.0,4.0,90.0,,,64.0,20.0,34.0,3.0,2.0,0.0,19.0,,198.0,25.0,,,,,155.0,31.0,,,7.0,12.0,0.0,261.0,,,293.0,2.0,1.0,,1.0,1.0,,201.0,797.0,,2.0,127.0,136.0,1.0,278.0,42.0,,3.0,3.0,,,,1.0,,,,,,,,,,,10.0,28.0,192.0,8.0,15.0,72.0,1.0,,203.0,89.0,20.0,44.0,1.0,4.0,1.0,489.0,,,8.0,38.0,,45.0,,,2.0,0.0357,,,,,,32.12,,,,,,,,,1.0,,
40694,Roberto Jiménez,Goalkeeper,West Ham,21,Spain,2019-20,,,0.0,,,,,,,8.0,,,7.0,117.0,,203.0,,,1.0,,4.0,,,686.0,,,5.0,1.0,37.0,,,30.0,10.0,17.0,,1.0,0.0,5.0,,76.0,8.0,,,,,43.0,15.0,,,1.0,4.0,0.0,113.0,,,119.0,,,,,,,49.0,282.0,,,73.0,43.0,0.0,117.0,14.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,13.0,41.0,1.0,8.0,36.0,,,42.0,25.0,16.0,22.0,,1.0,,177.0,,,1.0,9.0,,17.0,,,,0.0094,,,,,,18.1041,,,,,,,,,,,
19236,John Ruddy,Goalkeeper,Wolves,39,England,2019-20,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38533,Rui Patrício,Goalkeeper,Wolves,39,Portugal,2019-20,3.0,,0.0,,,,,,4.0,38.0,,,38.0,293.0,,734.0,,,,,11.0,13.0,,3420.0,,1.0,14.0,4.0,160.0,,,63.0,10.0,40.0,2.0,6.0,,17.0,,305.0,38.0,,,,,117.0,37.0,,,6.0,10.0,0.0,321.0,,,297.0,,,,,2.0,,281.0,1000.0,,,115.0,324.0,0.0,289.0,97.0,,3.0,1.0,,,,,,,,,,,,,,,19.0,27.0,,7.0,5.0,91.0,1.0,,297.0,113.0,25.0,63.0,2.0,3.0,2.0,572.0,,,2.0,62.0,,100.0,,,3.0,0.0186,,,,,,36.5026,,,,,,,,2.0,,,
80201,Bernd Leno,Goalkeeper,Arsenal,3,Germany,2020-21,2.0,,1.0,,,1.0,,,2.0,35.0,,,35.0,231.0,,997.0,,,,,12.0,11.0,,3132.0,,1.0,15.0,4.0,655.0,1.0,,27.0,23.0,37.0,1.0,4.0,0.0,17.0,,269.0,35.0,,1.0,,,59.0,33.0,,1.0,5.0,11.0,1.0,683.0,,,235.0,,,,2.0,,,111.0,1326.0,,,89.0,707.0,0.0,229.0,43.0,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,15.0,32.0,227.0,6.0,12.0,86.0,3.0,,314.0,96.0,21.0,52.0,1.0,2.0,1.0,480.0,,,3.0,305.0,,212.0,,,1.0,0.0106,,,,,,32.5426,,,,,,,,1.0,,1.0,1.0
131897,Mathew Ryan,Goalkeeper,Arsenal,3,Australia,2020-21,2.0,,0.0,,,1.0,,,2.0,14.0,,,14.0,85.0,,397.0,,0.0,,,3.0,3.0,,1260.0,,1.0,3.0,1.0,250.0,1.0,1.0,14.0,15.0,21.0,1.0,,0.0,5.0,0.0,101.0,14.0,,1.0,,,27.0,20.0,,,2.0,2.0,0.0,292.0,,,87.0,,,,1.0,,,62.0,533.0,,,50.0,285.0,1.0,83.0,33.0,,1.0,5.0,,,,1.0,,,,,,,,,,,12.0,12.0,65.0,,10.0,24.0,,,133.0,14.0,10.0,12.0,,5.0,,176.0,,,,119.0,,102.0,,,,0.0044,,,,,,12.6399,,,,,,,,,1.0,,
115918,Rúnar Rúnarsson,Goalkeeper,Arsenal,3,Iceland,2020-21,,,0.0,,,,,,1.0,1.0,,,,4.0,,9.0,,,1.0,,,,,16.0,,,,,5.0,,,,,,,,0.0,,,3.0,1.0,,,,,,,,,,,0.0,6.0,,,4.0,,,,,,,,13.0,,,2.0,5.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,3.0,,1.0,,,,,5.0,,,,3.0,,1.0,,,,,,,,,,0.0949,,,,,,,,,,,
108813,Christian Walton,Goalkeeper,Brighton,36,England,2020-21,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49262,Jason Steele,Goalkeeper,Brighton,36,England,2020-21,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215059,Robert Sánchez,Goalkeeper,Brighton,36,Spain,2020-21,3.0,,0.0,,,1.0,,,9.0,27.0,,,27.0,286.0,,984.0,,0.0,,,15.0,10.0,,2430.0,,2.0,16.0,3.0,511.0,2.0,1.0,41.0,14.0,27.0,1.0,5.0,0.0,19.0,0.0,242.0,27.0,,1.0,,,107.0,26.0,,,4.0,13.0,0.0,697.0,,,298.0,,,,2.0,1.0,,187.0,1226.0,,,119.0,591.0,2.0,277.0,64.0,,1.0,2.0,,,,1.0,,,,,,,,,,,21.0,26.0,177.0,3.0,3.0,66.0,1.0,1.0,237.0,58.0,16.0,39.0,,3.0,,500.0,,,1.0,327.0,,157.0,,,2.0,0.0301,,,,,,23.4568,,,,,,,,1.0,1.0,4.0,3.0
209288,Tom McGill,Goalkeeper,Brighton,36,Canada,2020-21,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220037,Bailey Peacock-Farrell,Goalkeeper,Burnley,90,Northern Ireland,2020-21,,,0.0,,,,,,1.0,4.0,,,4.0,53.0,,106.0,,0.0,,,,,,360.0,,,1.0,1.0,10.0,,,20.0,1.0,14.0,,1.0,0.0,1.0,0.0,23.0,4.0,,,,,39.0,13.0,,,1.0,,0.0,49.0,,,55.0,,,,,,,43.0,126.0,,,30.0,14.0,0.0,52.0,6.0,,1.0,,,,,,,,,,,,,,,,,2.0,29.0,,1.0,10.0,,,24.0,11.0,2.0,8.0,,,,99.0,,,,3.0,,4.0,,,1.0,0.0202,,,,,,7.9837,,,,,,,,,,,
98747,Nick Pope,Goalkeeper,Burnley,90,England,2020-21,7.0,,0.0,,,1.0,,,1.0,32.0,,,32.0,465.0,,839.0,,0.0,,,13.0,11.0,,2880.0,,4.0,14.0,5.0,95.0,1.0,2.0,123.0,40.0,37.0,3.0,5.0,0.0,21.0,0.0,341.0,32.0,,,,,238.0,34.0,,,8.0,9.0,0.0,360.0,,,486.0,1.0,,,2.0,2.0,,279.0,1195.0,,,255.0,136.0,1.0,464.0,38.0,,3.0,3.0,,,,2.0,,,,,,,,,,,31.0,40.0,251.0,4.0,11.0,114.0,1.0,2.0,252.0,135.0,34.0,73.0,,3.0,,758.0,,,5.0,52.0,,29.0,,,1.0,0.1182,,,,,,40.4316,,,,,,,,,2.0,2.0,
168399,Will Norris,Goalkeeper,Burnley,90,England,2020-21,,,0.0,,,,,,,2.0,,,2.0,30.0,,56.0,,0.0,,,,,,180.0,,,,,5.0,,1.0,11.0,1.0,4.0,,,0.0,,0.0,12.0,2.0,,,,,20.0,3.0,,,,,0.0,25.0,,,30.0,,,,,,,21.0,62.0,,,16.0,6.0,0.0,30.0,3.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,18.0,,1.0,2.0,,,12.0,7.0,,,,,,53.0,,,,2.0,,1.0,,,,0.0218,,,,,,0.9291,,,,,,,,,,,
431019,Karlo Ziger,Goalkeeper,Chelsea,8,Croatia,2020-21,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109745,Kepa Arrizabalaga,Goalkeeper,Chelsea,8,Spain,2020-21,1.0,,0.0,,,,,,3.0,7.0,,,6.0,44.0,,205.0,,,1.0,,,2.0,,585.0,,,,,125.0,,,8.0,4.0,8.0,1.0,,0.0,1.0,,49.0,7.0,,,,,13.0,7.0,,,1.0,,0.0,151.0,,,46.0,,,,,,,36.0,272.0,,,16.0,148.0,1.0,41.0,21.0,,1.0,1.0,,,,,,,,,,,,,,,3.0,6.0,46.0,1.0,4.0,16.0,,1.0,75.0,12.0,4.0,9.0,,1.0,,89.0,,,,63.0,,53.0,,,,0.003,,,,,,7.9802,,,,,,,,,,,
20310,Willy Caballero,Goalkeeper,Chelsea,8,Argentina,2020-21,,,0.0,,,,,,,1.0,,,1.0,2.0,,24.0,,,,,,,,90.0,,,,,20.0,,,1.0,,3.0,,,0.0,,,5.0,1.0,,,,,,3.0,,,,,0.0,17.0,,,2.0,,,,,,,2.0,26.0,,,2.0,22.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,8.0,,,,,,,14.0,,,,3.0,,7.0,,,,0.0001,,,,,,1.5075,,,,,,,,,,,
