season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385535,29,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,6.0,4.0,10.0,3.0,3.0,3.0,,1.0,,1.0,,,,8.0,5.0,,,0.0231505,0.764,0.3776,2.0,,1.0,,,,,,90.0,1.0,,,,,,,,14.0,,6.8,,,1.0,,3.0,4.0,,,,,11.0,6.0,17.0,2,,33.0,5.0,,2.0,
2022-23,10385535,29,7,Aston_Villa,Away,974577,476344,Jhon Durán,jhon-duran,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385549,30,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,7.0,3.0,10.0,2.0,,1.0,,,1.0,1.0,,,,4.0,2.0,,,0.004453,0.4031,0.9135,,,1.0,,,,,,62.0,1.0,,,,,,,,5.0,,7.1,,,1.0,,,1.0,,,,1.0,8.0,3.0,11.0,3,,23.0,3.0,2.0,,
2022-23,10385549,30,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,11.0,,11.0,,1.0,1.0,,,,1.0,,,1.0,6.0,3.0,,,0.0598379,0.6468,1.0617,2.0,,1.0,,,,,,90.0,2.0,,,,,,,,11.0,,7.5,,,2.0,,3.0,3.0,1.0,,,,14.0,,13.0,4,1.0,34.0,4.0,,1.0,1.0
2022-23,10385549,30,7,Aston_Villa,Home,974577,476344,Jhon Durán,jhon-duran,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385566,31,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385566,31,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,1.0,,1.0,9.0,3.0,11.0,4.0,1.0,,1.0,1.0,1.0,,,,2.0,7.0,3.0,,,0.226376,0.9523,1.1351,1.0,1.0,2.0,,,1.0,,2.0,89.0,4.0,,,,,,,,6.0,,9.0,,,1.0,,1.0,,1.0,,1.0,1.0,11.0,3.0,13.0,6,,28.0,2.0,2.0,,
2022-23,10385566,31,7,Aston_Villa,Home,974577,476344,Jhon Durán,jhon-duran,F,True,,,,,,,,,1.0,,,,,,,,2.0,,,,0.0,0.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,0,,2.0,,,,
2022-23,10385601,32,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,1.0,11.0,2.0,13.0,1.0,,1.0,,,,,,,1.0,2.0,1.0,,,0.00907325,,,,,,,,,1.0,,24.0,,,,,,,,,2.0,,6.6,,,,,,,,,1.0,1.0,12.0,2.0,14.0,0,,20.0,,1.0,,
2022-23,10385601,32,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,11.0,4.0,15.0,4.0,2.0,,,1.0,,,,,,5.0,2.0,,,0.0138376,0.341,,1.0,,,,,,,1.0,90.0,,2.0,,,,,,,5.0,,6.6,,,2.0,,1.0,,,,,,15.0,4.0,19.0,2,,25.0,1.0,,,
2022-23,10385601,32,7,Aston_Villa,Away,974577,476344,Jhon Durán,jhon-duran,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385630,33,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,2.0,,2.0,1.0,1.0,2.0,,,,,,,1.0,3.0,1.0,,,0.0035142,0.0,0.0,1.0,,,,,,,,13.0,,,,,,,,,3.0,,6.4,,,,,,,,,,,2.0,1.0,3.0,0,,7.0,,,,
2022-23,10385630,33,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,5.0,2.0,7.0,3.0,4.0,2.0,,,2.0,1.0,,,,8.0,6.0,,,0.00142103,0.2537,0.0282,1.0,,,,,,,,90.0,1.0,,,,,,,,13.0,,6.6,,,1.0,,,3.0,,,,,11.0,4.0,15.0,4,1.0,29.0,2.0,1.0,,1.0
2022-23,10385630,33,7,Aston_Villa,Home,974577,476344,Jhon Durán,jhon-duran,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385632,34,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,1.0,4.0,5.0,,,1.0,,,,,,,1.0,1.0,4.0,,,0.00640935,0.0,0.0,,,,,,,,,26.0,,,,,,,,,3.0,,6.7,,,,,,,,,,,2.0,4.0,6.0,0,1.0,13.0,1.0,3.0,,1.0
2022-23,10385632,34,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,3.0,2.0,5.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,0.00428775,0.0,0.0,,,,,,,,1.0,90.0,,,,,,,,,9.0,,6.5,,,,,,1.0,,,,3.0,7.0,4.0,11.0,0,,15.0,2.0,,1.0,
2022-23,10385632,34,7,Aston_Villa,Away,974577,476344,Jhon Durán,jhon-duran,F,True,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,5.459e-05,0.0,0.0,1.0,,,,,,,,14.0,,,,,,,,,2.0,,6.5,,,,,,,,,,,,1.0,1.0,0,,4.0,2.0,,,
2022-23,10385662,35,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,False,1.0,,,11.0,2.0,12.0,,,2.0,,,1.0,2.0,,,1.0,4.0,2.0,,,0.0308507,0.0801,0.1314,,,,,,,1.0,,45.0,1.0,,,,,,,,9.0,,6.4,,,,,,1.0,2.0,,1.0,1.0,14.0,2.0,14.0,2,,30.0,3.0,2.0,,
2022-23,10385662,35,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,8.0,1.0,9.0,3.0,3.0,1.0,,1.0,,,,,,5.0,4.0,,,0.0182749,0.4436,0.0794,1.0,,,,,,,1.0,90.0,1.0,,,,,,,,6.0,,6.5,,,2.0,,3.0,1.0,,,,1.0,10.0,2.0,12.0,3,,25.0,2.0,1.0,,
2022-23,10385662,35,7,Aston_Villa,Away,974577,476344,Jhon Durán,jhon-duran,F,True,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,0.00440234,,,,,,,,,,1.0,9.0,,,,,,,,,1.0,,6.7,,,,,,,,,,,1.0,,1.0,0,1.0,4.0,1.0,,,1.0
2022-23,10385694,36,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385694,36,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,6.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,5.0,4.0,,,0.249758,0.4747,0.0,,,,,,,,1.0,89.0,,,,,,,,,10.0,,6.5,,,1.0,,1.0,3.0,,,,,12.0,1.0,13.0,1,,27.0,1.0,2.0,1.0,
2022-23,10385694,36,7,Aston_Villa,Home,974577,476344,Jhon Durán,jhon-duran,F,True,,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,1.0,5.0,3.0,,,2.548e-05,0.0,0.0,2.0,,,,,,1.0,,22.0,,,,,,,,,5.0,,6.4,,,,,,,,,,1.0,3.0,1.0,4.0,0,1.0,8.0,,,,1.0
2022-23,10385690,37,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385690,37,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,6.0,2.0,8.0,,1.0,,,1.0,,,,,2.0,3.0,3.0,,,0.0130617,0.7884,0.0,1.0,,,,,,1.0,1.0,87.0,,,,,,1.0,,1.0,5.0,,6.4,,,1.0,,2.0,1.0,,,,,8.0,3.0,11.0,1,,19.0,,1.0,1.0,
2022-23,10385690,37,7,Aston_Villa,Away,974577,476344,Jhon Durán,jhon-duran,F,True,,,,1.0,,1.0,3.0,,,,,,1.0,,,,4.0,,,,0.00118146,0.0,0.0,,,,,,,,,14.0,,,,,,,,,1.0,,6.3,,,,,1.0,,,,,,1.0,,1.0,0,,3.0,1.0,,,
2022-23,10385710,38,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385710,38,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,8.0,,8.0,3.0,4.0,,,,,1.0,,,,6.0,10.0,,,0.0266452,1.0143,0.8235,,,1.0,,,,1.0,1.0,90.0,2.0,,,,,,,,6.0,,7.6,,,,,,2.0,,,,,11.0,,11.0,2,3.0,27.0,1.0,3.0,,2.0
