playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,overruns,totalTackles,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goals,offsides,awayGoals,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,shotsBlockedInBox,groundDuelsLost,homeGoals,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,headedGoals,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,backwardPasses,throwInsToOwnPlayer,substituteOff,foulAttemptedTackle,expectedGoals,throwInsToOppositionPlayer,cornersWon,clearancesOffTheLine,goalAssists,successfulLayoffs,oboxBlocked,iboxTarget,shotsOnTargetInBox,shotsBlockedOutsideBox,shotsOnTargetOutsideBox,unsuccessfulLayoffs,ownGoalScored,oboxTarget,leftFootGoals,handballsConceded,hitWoodwork,foulWonPenalty,cornersTakenInclShortCorners,rightFootGoals,successfulCornersIntoBox,unsuccessfulCornersIntoBox,secondGoalAssists,attemptsFromSetPieces,freekickTotal,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltiesConceded,penaltyGoalsConceded,setPiecesGoals,redCards2ndYellow,otherGoals
180736,Trevoh Chalobah,Defender,Chelsea,8,England,2025-26,95.0,1.0515,1.0,,,35.0,,4.0,84.0,34.0,31.0,159.0,4.0,2283.0,27.0,,135.0,9.0,2782.0,60.0,134.0,3.0,19.0,59.0,2074.0,,40.8607,5.0,5.0,178.0,37.0,851.0,,18.0,0.0,229.0,9.0,,506.0,119.0,34.0,,,626.0,34.0,4.0,94.0,75.0,1.0,27.0,2206.0,186.0,23.0,7.0,,,795.0,35.0,50.0,2686.0,34.0,1499.0,,3.0,75.0,61.0,1.0,3.0,5.0,2.4915,13.0,3.0,2.0,2.0,3.0,1.0,17.0,1.0,35.0,1.0,12.0,2.0,2.0,2.0,7.0,1.0,8.0,17.0,20.0,131.0,15.0,1.0,10.0,1.4319,1.0,3.0,1.0,,1.0,2.0,,,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,
225796,Reece James,Defender,Chelsea,8,England,2025-26,77.0,3.1853,0.0,,1.0,48.0,,6.0,100.0,29.0,20.0,146.0,41.0,1324.0,,,47.0,4.0,1961.0,16.0,112.0,,36.0,81.0,1121.0,,25.5292,23.0,10.0,41.0,20.0,262.0,,22.0,0.0,189.0,16.0,,347.0,102.0,29.0,,,632.0,20.0,96.0,142.0,31.0,0.0,,1275.0,298.0,33.0,11.0,,,468.0,33.0,57.0,1845.0,11.0,576.0,,4.0,46.0,49.0,12.0,9.0,7.0,2.1192,13.0,2.0,1.0,2.0,9.0,30.0,16.0,3.0,61.0,0.0,15.0,2.0,11.0,,24.0,3.0,6.0,6.0,27.0,247.0,105.0,5.0,20.0,1.036,5.0,16.0,,4.0,28.0,6.0,,,6.0,5.0,2.0,,5.0,,,2.0,,81.0,2.0,17.0,46.0,,7.0,7.0,0.2959,,,,,,,,1.0,,
482609,Malo Gusto,Defender,Chelsea,8,France,2025-26,87.0,2.9856,1.0,,1.0,53.0,,9.0,125.0,34.0,26.0,167.0,46.0,1264.0,,,33.0,3.0,2267.0,18.0,101.0,3.0,51.0,86.0,1056.0,,37.7945,24.0,7.0,39.0,36.0,158.0,,20.0,1.0,188.0,19.0,,353.0,122.0,34.0,,,575.0,33.0,46.0,155.0,15.0,0.0,,1234.0,316.0,24.0,13.0,,,447.0,31.0,41.0,1807.0,26.0,534.0,,3.0,42.0,59.0,12.0,3.0,6.0,1.5128,9.0,2.0,1.0,0.0,8.0,12.0,48.0,2.0,69.0,2.0,29.0,1.0,12.0,1.0,28.0,2.0,3.0,5.0,20.0,306.0,145.0,15.0,10.0,1.5564,21.0,11.0,3.0,3.0,17.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,1.0,
444463,Wesley Fofana,Defender,Chelsea,8,France,2025-26,74.0,0.6179,2.0,,,19.0,,,69.0,25.0,20.0,99.0,1.0,1253.0,2.0,,103.0,3.0,1726.0,34.0,114.0,1.0,11.0,45.0,1124.0,,25.1843,2.0,10.0,129.0,24.0,229.0,,17.0,0.0,188.0,7.0,,391.0,81.0,25.0,,,409.0,23.0,1.0,85.0,69.0,0.0,2.0,1228.0,123.0,10.0,10.0,,,546.0,40.0,30.0,1569.0,17.0,746.0,,5.0,30.0,43.0,1.0,3.0,1.0,0.0638,5.0,,1.0,,5.0,1.0,16.0,3.0,40.0,,9.0,,4.0,,9.0,3.0,4.0,19.0,27.0,87.0,13.0,8.0,15.0,0.7214,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,
577016,Josh Acheampong,Defender,Chelsea U21,12943,England,2025-26,24.0,0.1395,0.0,,,11.0,,,24.0,17.0,8.0,38.0,,478.0,4.0,,18.0,1.0,663.0,7.0,42.0,,10.0,31.0,436.0,,12.3322,2.0,1.0,20.0,13.0,128.0,,9.0,1.0,66.0,7.0,,102.0,26.0,17.0,,,141.0,13.0,,48.0,11.0,0.0,4.0,464.0,61.0,8.0,11.0,,,193.0,11.0,4.0,599.0,6.0,300.0,,1.0,14.0,18.0,1.0,2.0,2.0,0.9987,2.0,1.0,2.0,1.0,9.0,1.0,8.0,1.0,17.0,0.0,3.0,,3.0,1.0,11.0,1.0,,2.0,2.0,55.0,10.0,7.0,,0.6258,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
247348,Daniel Muñoz,Defender,Crystal Palace,31,Colombia,2025-26,128.0,3.9664,0.0,,1.0,74.0,,1.0,127.0,29.0,29.0,171.0,49.0,824.0,,,98.0,10.0,2403.0,54.0,138.0,1.0,53.0,94.0,627.0,,34.0156,24.0,6.0,97.0,33.0,31.0,,18.0,2.0,266.0,29.0,,236.0,97.0,29.0,,,368.0,32.0,49.0,168.0,44.0,0.0,,817.0,293.0,48.0,2.0,,,349.0,26.0,26.0,1412.0,26.0,299.0,,7.0,44.0,47.0,14.0,7.0,13.0,3.6518,20.0,4.0,8.0,4.0,,14.0,75.0,6.0,74.0,0.0,26.0,,13.0,1.0,20.0,6.0,7.0,1.0,35.0,208.0,124.0,7.0,20.0,2.4418,14.0,10.0,,3.0,2.0,1.0,8.0,8.0,1.0,1.0,,,1.0,,1.0,,,,3.0,,,1.0,,,,,,,,,,4.0,,,
244723,Tyrick Mitchell,Defender,Crystal Palace,31,England,2025-26,136.0,2.5239,0.0,,4.0,101.0,,2.0,191.0,38.0,36.0,298.0,82.0,1107.0,,,67.0,12.0,3253.0,41.0,170.0,4.0,145.0,144.0,770.0,,50.7866,27.0,20.0,100.0,47.0,410.0,,28.0,1.0,306.0,62.0,,346.0,187.0,38.0,,,444.0,43.0,82.0,239.0,26.0,0.0,,1099.0,521.0,63.0,15.0,,,39.0,34.0,39.0,2025.0,67.0,387.0,,6.0,107.0,111.0,22.0,5.0,7.0,1.8791,14.0,1.0,5.0,1.0,2.0,22.0,55.0,2.0,95.0,0.0,38.0,,28.0,,54.0,2.0,7.0,12.0,23.0,312.0,204.0,5.0,11.0,1.6081,26.0,30.0,,2.0,1.0,3.0,4.0,4.0,3.0,2.0,,,2.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,4.0,,,
437499,Maxence Lacroix,Defender,Crystal Palace,31,France,2025-26,129.0,0.8922,1.0,,,60.0,,1.0,109.0,35.0,35.0,196.0,3.0,1656.0,2.0,,194.0,11.0,3087.0,75.0,204.0,4.0,32.0,85.0,1376.0,,45.058,5.0,9.0,252.0,45.0,537.0,,19.0,0.0,333.0,25.0,,420.0,94.0,35.0,,,431.0,41.0,3.0,139.0,119.0,1.0,2.0,1624.0,232.0,38.0,7.0,,,636.0,45.0,84.0,2224.0,44.0,1031.0,,4.0,87.0,60.0,2.0,7.0,7.0,1.4692,17.0,1.0,,1.0,,2.0,74.0,6.0,54.0,0.0,22.0,3.0,4.0,1.0,10.0,6.0,10.0,18.0,34.0,63.0,2.0,1.0,15.0,2.3808,,5.0,1.0,2.0,,1.0,6.0,6.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,2.0,4.0,,,
57328,Nathaniel Clyne,Defender,Crystal Palace,31,England,2025-26,19.0,0.6777,0.0,,,16.0,,,28.0,10.0,7.0,37.0,14.0,184.0,,,8.0,,596.0,6.0,23.0,2.0,17.0,21.0,144.0,,10.9997,2.0,3.0,26.0,12.0,7.0,,1.0,0.0,42.0,5.0,,52.0,17.0,10.0,,,86.0,10.0,14.0,34.0,2.0,0.0,,183.0,66.0,9.0,4.0,,,64.0,5.0,3.0,302.0,5.0,63.0,,1.0,9.0,12.0,2.0,1.0,,,2.0,,,,3.0,2.0,12.0,1.0,13.0,,7.0,,3.0,,4.0,1.0,2.0,2.0,4.0,61.0,20.0,6.0,4.0,0.4306,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651426,Jaydee Canvot,Defender,Crystal Palace,31,France,2025-26,56.0,0.3381,0.0,,,39.0,,1.0,51.0,20.0,14.0,90.0,5.0,765.0,10.0,,56.0,4.0,1334.0,19.0,85.0,1.0,22.0,48.0,638.0,,23.8314,3.0,7.0,103.0,23.0,242.0,,7.0,0.0,141.0,17.0,,287.0,54.0,20.0,,,267.0,22.0,5.0,85.0,37.0,0.0,10.0,736.0,120.0,24.0,2.0,,,178.0,12.0,37.0,1031.0,19.0,408.0,,3.0,39.0,40.0,,,1.0,0.34,7.0,,,,6.0,,11.0,,37.0,,15.0,3.0,2.0,,7.0,,6.0,13.0,12.0,58.0,3.0,2.0,4.0,1.4833,2.0,2.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,,
218364,Borna Sosa,Defender,Crystal Palace,31,Croatia,2025-26,6.0,0.0669,0.0,,,3.0,,1.0,9.0,7.0,,15.0,3.0,41.0,,,4.0,,99.0,1.0,6.0,1.0,1.0,3.0,24.0,,1.1279,2.0,2.0,4.0,2.0,10.0,,,0.0,12.0,1.0,,18.0,3.0,7.0,,,15.0,1.0,6.0,8.0,3.0,0.0,,41.0,26.0,,,,,7.0,2.0,2.0,73.0,4.0,11.0,,1.0,6.0,1.0,,,,,1.0,,,,7.0,,3.0,,5.0,,3.0,,1.0,,1.0,,1.0,,4.0,6.0,8.0,,4.0,0.0405,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,
427623,Chris Richards,Defender,Crystal Palace U21,18257,United States,2025-26,131.0,1.3815,0.0,,,55.0,,3.0,129.0,33.0,31.0,237.0,8.0,1479.0,1.0,,189.0,10.0,2826.0,82.0,170.0,3.0,32.0,63.0,1176.0,,43.2964,9.0,17.0,196.0,42.0,250.0,,5.0,0.0,301.0,24.0,,514.0,65.0,33.0,,,420.0,39.0,8.0,112.0,107.0,0.0,1.0,1450.0,361.0,35.0,4.0,,,610.0,43.0,66.0,2081.0,52.0,827.0,,4.0,108.0,82.0,5.0,7.0,2.0,1.6209,8.0,1.0,,0.0,2.0,5.0,44.0,7.0,49.0,1.0,20.0,3.0,2.0,1.0,13.0,7.0,6.0,19.0,18.0,105.0,49.0,1.0,7.0,2.356,79.0,10.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
515621,Chadi Riad,Defender,Crystal Palace U21,18257,Morocco,2025-26,29.0,0.1314,0.0,,,8.0,,,28.0,9.0,6.0,51.0,6.0,374.0,6.0,,28.0,,554.0,15.0,25.0,,13.0,12.0,300.0,,8.1052,,4.0,28.0,8.0,162.0,,3.0,0.0,54.0,7.0,,131.0,32.0,9.0,,,122.0,8.0,6.0,26.0,13.0,0.0,6.0,358.0,62.0,4.0,1.0,,,48.0,6.0,23.0,460.0,14.0,201.0,,2.0,23.0,21.0,,,2.0,0.1609,4.0,,,,3.0,,10.0,,14.0,,4.0,,,,3.0,,2.0,3.0,5.0,33.0,1.0,4.0,1.0,0.326,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
590012,Caleb Kporha,Defender,Crystal Palace U21,18257,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591384,George King,Defender,Crystal Palace U21,18257,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643426,Dean Benamar,Defender,Crystal Palace U21,18257,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243571,Nathan Patterson,Defender,Everton U21,12933,Scotland,2025-26,13.0,0.0411,0.0,,,10.0,,,11.0,7.0,3.0,20.0,6.0,84.0,,,9.0,1.0,240.0,2.0,20.0,1.0,4.0,13.0,60.0,,3.1326,,,17.0,2.0,1.0,,2.0,0.0,33.0,3.0,,31.0,14.0,7.0,,,28.0,1.0,6.0,24.0,7.0,0.0,,84.0,39.0,4.0,1.0,,,33.0,2.0,4.0,148.0,6.0,36.0,,0.0,9.0,6.0,,,1.0,0.0603,1.0,,1.0,,4.0,,1.0,,11.0,,6.0,,4.0,,5.0,,,2.0,2.0,19.0,5.0,2.0,1.0,0.029,7.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
106611,Michael Keane,Defender,Everton,11,England,2025-26,100.0,0.508,1.0,,2.0,36.0,,2.0,93.0,33.0,29.0,160.0,1.0,1102.0,3.0,,175.0,7.0,2590.0,64.0,159.0,3.0,16.0,48.0,881.0,,43.2272,1.0,10.0,203.0,42.0,388.0,,6.0,0.0,259.0,13.0,,361.0,88.0,33.0,,,311.0,39.0,1.0,84.0,111.0,1.0,3.0,1087.0,188.0,23.0,6.0,,,272.0,37.0,61.0,1537.0,34.0,631.0,,1.0,67.0,45.0,,8.0,7.0,2.2077,18.0,3.0,,0.0,4.0,,65.0,6.0,36.0,3.0,13.0,3.0,5.0,1.0,10.0,6.0,11.0,27.0,16.0,81.0,2.0,1.0,5.0,2.1641,,5.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,2.0,,,1.0
17761,James Tarkowski,Defender,Everton,11,England,2025-26,111.0,2.0707,0.0,,,51.0,,9.0,159.0,37.0,37.0,302.0,5.0,1559.0,98.0,,212.0,11.0,3330.0,64.0,235.0,4.0,29.0,87.0,1157.0,,50.5319,15.0,8.0,242.0,48.0,235.0,,35.0,1.0,346.0,17.0,,584.0,88.0,37.0,,,435.0,44.0,5.0,134.0,148.0,0.0,98.0,1416.0,332.0,29.0,4.0,,,639.0,32.0,100.0,2093.0,47.0,824.0,,8.0,143.0,67.0,2.0,6.0,10.0,3.223,15.0,2.0,2.0,1.0,,2.0,84.0,6.0,47.0,1.0,22.0,4.0,4.0,1.0,5.0,6.0,5.0,52.0,32.0,101.0,1.0,,14.0,2.9118,1.0,9.0,6.0,3.0,2.0,,8.0,8.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,3.0,,,
512462,Jake O'Brien,Defender,Everton U21,12933,Ireland,2025-26,124.0,0.987,1.0,,5.0,57.0,,2.0,189.0,37.0,35.0,281.0,36.0,1079.0,6.0,,175.0,9.0,3124.0,59.0,195.0,4.0,60.0,79.0,757.0,,48.8661,16.0,10.0,144.0,46.0,94.0,,17.0,0.0,319.0,12.0,,471.0,114.0,37.0,,,387.0,42.0,36.0,144.0,116.0,1.0,6.0,1069.0,476.0,32.0,6.0,,,362.0,15.0,41.0,1814.0,60.0,424.0,,6.0,92.0,94.0,13.0,3.0,6.0,2.2547,10.0,1.0,4.0,0.0,2.0,13.0,37.0,3.0,65.0,1.0,25.0,1.0,14.0,1.0,35.0,3.0,4.0,16.0,23.0,152.0,198.0,5.0,7.0,1.7358,91.0,12.0,1.0,1.0,,,5.0,5.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,,
224967,Vitalii Mykolenko,Defender,Everton,11,Ukraine,2025-26,125.0,2.4555,0.0,,,51.0,,2.0,130.0,33.0,33.0,240.0,73.0,1188.0,,,88.0,9.0,2960.0,38.0,139.0,4.0,58.0,89.0,895.0,,47.9382,21.0,11.0,145.0,47.0,329.0,,28.0,0.0,264.0,22.0,,541.0,107.0,33.0,,,576.0,43.0,73.0,176.0,50.0,0.0,,1176.0,484.0,28.0,10.0,,,120.0,30.0,53.0,2016.0,67.0,392.0,,6.0,110.0,72.0,19.0,3.0,2.0,0.1855,6.0,,,,,20.0,23.0,1.0,87.0,,23.0,2.0,20.0,,31.0,1.0,4.0,9.0,29.0,198.0,181.0,3.0,12.0,0.2937,100.0,11.0,,1.0,4.0,2.0,,,2.0,2.0,,1.0,2.0,,3.0,,,,,,,1.0,,,,,,,,,,2.0,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2025-26,1.0,0.1641,0.0,,,,,,,5.0,1.0,,1.0,18.0,,,1.0,,20.0,,2.0,,,1.0,17.0,,0.8,1.0,,2.0,1.0,1.0,,1.0,0.0,3.0,,,8.0,2.0,5.0,,,13.0,1.0,1.0,2.0,1.0,0.0,,18.0,1.0,,,,,6.0,,1.0,26.0,,7.0,,0.0,,,2.0,,,,,,,,4.0,2.0,,,1.0,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480455,Jarrad Branthwaite,Defender,Everton,11,England,2025-26,20.0,0.116,0.0,,,13.0,,,39.0,10.0,7.0,57.0,3.0,351.0,,,38.0,,681.0,8.0,44.0,1.0,6.0,14.0,273.0,,8.0706,3.0,1.0,41.0,9.0,101.0,,1.0,0.0,64.0,1.0,,156.0,29.0,10.0,,,147.0,8.0,3.0,26.0,30.0,0.0,,346.0,76.0,5.0,,,,64.0,11.0,21.0,464.0,6.0,147.0,,1.0,18.0,18.0,,1.0,2.0,0.6075,5.0,1.0,1.0,1.0,3.0,,9.0,1.0,12.0,0.0,8.0,,4.0,1.0,6.0,1.0,3.0,2.0,3.0,30.0,11.0,3.0,1.0,0.3516,5.0,3.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,
474907,Reece Welch,Defender,Everton U21,12933,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167074,Kenny Tete,Defender,Fulham,54,Netherlands,2025-26,87.0,1.4208,0.0,,2.0,65.0,,1.0,97.0,22.0,21.0,138.0,21.0,886.0,,,45.0,5.0,1794.0,18.0,131.0,2.0,37.0,104.0,712.0,,22.9496,11.0,6.0,68.0,25.0,77.0,,31.0,0.0,218.0,14.0,,353.0,82.0,22.0,,,341.0,23.0,21.0,173.0,27.0,0.0,,870.0,237.0,38.0,8.0,,,293.0,27.0,36.0,1407.0,20.0,420.0,,2.0,41.0,64.0,13.0,6.0,3.0,0.4984,10.0,1.0,1.0,1.0,1.0,13.0,24.0,4.0,69.0,0.0,27.0,1.0,14.0,,30.0,4.0,7.0,6.0,27.0,163.0,128.0,6.0,8.0,0.9581,26.0,7.0,,,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,
232892,Calvin Bassey,Defender,Fulham,54,Nigeria,2025-26,94.0,0.3854,0.0,,,62.0,,,111.0,30.0,28.0,209.0,11.0,1706.0,72.0,,72.0,7.0,2532.0,33.0,151.0,6.0,41.0,112.0,1441.0,,34.7384,10.0,8.0,99.0,40.0,680.0,,40.0,0.0,245.0,21.0,,584.0,119.0,30.0,,,468.0,34.0,11.0,173.0,39.0,0.0,72.0,1578.0,280.0,36.0,10.0,,,326.0,22.0,56.0,2130.0,40.0,1032.0,,5.0,98.0,68.0,3.0,6.0,2.0,1.273,7.0,1.0,1.0,1.0,2.0,3.0,19.0,3.0,61.0,0.0,26.0,2.0,10.0,1.0,27.0,3.0,5.0,21.0,28.0,116.0,24.0,,10.0,1.7156,2.0,3.0,,,1.0,3.0,1.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,3.0,,,
174874,Joachim Andersen,Defender,Fulham,54,Denmark,2025-26,82.0,1.822,1.0,,,45.0,,,121.0,33.0,33.0,317.0,11.0,2275.0,13.0,,110.0,8.0,2877.0,31.0,141.0,4.0,17.0,62.0,1792.0,,38.2161,6.0,23.0,229.0,44.0,451.0,,13.0,0.0,223.0,5.0,,783.0,114.0,33.0,,,641.0,40.0,11.0,113.0,79.0,1.0,11.0,2162.0,352.0,27.0,6.0,2.0,,906.0,36.0,166.0,2749.0,90.0,1321.0,,7.0,196.0,83.0,4.0,3.0,4.0,0.7944,13.0,,,,,4.0,35.0,3.0,51.0,,18.0,1.0,1.0,,4.0,3.0,9.0,19.0,31.0,135.0,20.0,1.0,11.0,1.483,,6.0,,1.0,1.0,,2.0,2.0,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,3.0,,,
246301,Jorge Cuenca,Defender,Fulham,54,Spain,2025-26,32.0,0.5598,0.0,,,16.0,,1.0,25.0,15.0,11.0,73.0,1.0,626.0,33.0,,32.0,2.0,938.0,15.0,36.0,,11.0,19.0,527.0,,9.3802,3.0,5.0,75.0,11.0,232.0,,1.0,0.0,68.0,5.0,,225.0,40.0,15.0,,,150.0,11.0,1.0,36.0,17.0,0.0,33.0,582.0,81.0,9.0,2.0,,,114.0,16.0,26.0,774.0,27.0,404.0,,6.0,48.0,23.0,1.0,,,,1.0,,1.0,,4.0,1.0,6.0,,17.0,,7.0,2.0,3.0,,3.0,,1.0,10.0,10.0,55.0,1.0,4.0,3.0,0.0501,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
166477,Timothy Castagne,Defender,Fulham,54,Belgium,2025-26,60.0,1.4603,0.0,,1.0,40.0,,,83.0,30.0,20.0,109.0,33.0,796.0,,,59.0,3.0,1842.0,32.0,81.0,4.0,33.0,54.0,654.0,,27.8075,18.0,7.0,65.0,31.0,65.0,,11.0,0.0,141.0,13.0,,247.0,56.0,30.0,,,309.0,27.0,33.0,82.0,27.0,0.0,,788.0,177.0,24.0,3.0,,,330.0,31.0,33.0,1216.0,18.0,393.0,,4.0,26.0,49.0,15.0,5.0,6.0,1.1263,9.0,,1.0,,10.0,15.0,41.0,5.0,28.0,,16.0,2.0,3.0,,5.0,5.0,3.0,10.0,18.0,154.0,123.0,4.0,8.0,1.4159,7.0,7.0,1.0,,3.0,,6.0,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,
219924,Issa Diop,Defender,Fulham,54,Morocco,2025-26,21.0,0.0519,0.0,,,6.0,,,31.0,13.0,8.0,61.0,1.0,494.0,,,25.0,,814.0,10.0,25.0,3.0,8.0,10.0,418.0,,11.7843,,8.0,42.0,13.0,122.0,,3.0,1.0,46.0,3.0,,178.0,19.0,13.0,,,129.0,10.0,1.0,21.0,15.0,0.0,,487.0,73.0,4.0,1.0,,,157.0,6.0,15.0,589.0,12.0,304.0,,2.0,30.0,22.0,,,1.0,0.9803,2.0,1.0,,0.0,5.0,,7.0,,11.0,1.0,2.0,,,1.0,,,1.0,7.0,9.0,37.0,,2.0,1.0,0.8007,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
169528,Antonee Robinson,Defender,Fulham,54,United States,2025-26,65.0,1.5702,0.0,,1.0,48.0,,1.0,117.0,22.0,17.0,160.0,63.0,800.0,,,30.0,4.0,1492.0,12.0,87.0,2.0,47.0,69.0,607.0,,20.3016,22.0,3.0,55.0,19.0,340.0,,9.0,0.0,152.0,17.0,,282.0,98.0,22.0,,,328.0,17.0,63.0,122.0,18.0,0.0,,788.0,306.0,30.0,12.0,,,35.0,29.0,33.0,1292.0,23.0,326.0,,5.0,43.0,67.0,14.0,4.0,1.0,0.7573,2.0,1.0,2.0,1.0,5.0,14.0,28.0,1.0,53.0,0.0,18.0,,9.0,,16.0,1.0,1.0,3.0,15.0,143.0,115.0,5.0,12.0,1.0668,38.0,15.0,,,,3.0,,,3.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,
591385,Sam Amissah,Defender,Fulham U21,12971,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226182,Jayden Bogle,Defender,Leeds United,2,England,2025-26,165.0,3.158,0.0,,4.0,66.0,,2.0,153.0,34.0,32.0,210.0,51.0,884.0,,,53.0,4.0,2802.0,29.0,138.0,5.0,75.0,114.0,641.0,,42.015,19.0,8.0,73.0,44.0,38.0,,29.0,0.0,303.0,29.0,,320.0,134.0,34.0,,,363.0,39.0,51.0,250.0,24.0,0.0,,871.0,414.0,43.0,19.0,,,307.0,34.0,33.0,1547.0,34.0,327.0,,6.0,57.0,52.0,16.0,7.0,4.0,1.0198,11.0,1.0,10.0,0.0,2.0,16.0,70.0,4.0,136.0,1.0,23.0,,38.0,,72.0,4.0,7.0,5.0,39.0,219.0,95.0,14.0,18.0,2.1127,25.0,15.0,,2.0,6.0,3.0,1.0,1.0,3.0,2.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,
