playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,goalAssists,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,unsuccessfulCrossesAndCorners,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedGoals,secondGoalAssists,expectedGoalsFreekick,throughBalls,successfulLayoffs,goals,awayGoals,oboxBlocked,unsuccessfulLayoffs,homeGoals,headedGoals,freekickTotal,attemptsFromSetPieces,shotsBlockedOutsideBox,foulWonPenalty,offsides,hitWoodwork,handballsConceded,rightFootGoals,redCards2ndYellow,clearancesOffTheLine,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,ownGoalScored,penaltiesTaken,penaltyGoals,leftFootGoals,setPiecesGoals,otherGoals
3785,Ashley Cole,Defender,Derby County,24,England,2013-14,64.0,,,0.0,,39.0,,58.0,17.0,15.0,70.0,699.0,,,26.0,8.0,,1386.0,18.0,72.0,,,23.0,64.0,600.0,,,,,4.0,29.0,8.0,46.0,300.0,,16.0,0.0,136.0,,226.0,71.0,17.0,,,12.0,2.0,14.0,330.0,8.0,22.0,110.0,8.0,0.0,,689.0,145.0,27.0,9.0,,,50.0,14.0,29.0,1072.0,9.0,303.0,4.0,,1.0,12.0,20.0,4.0,2.0,1.0,,,2.0,2.0,13.0,2.0,,4.0,,,12.0,22.0,15.0,,15.0,,13.0,,1.0,6.0,3.0,20.0,123.0,140.0,2.0,,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
41270,David Luiz,Defender,Pafos,11097,Brazil,2013-14,79.0,,,0.0,,22.0,,77.0,19.0,15.0,152.0,819.0,,,67.0,4.0,,1358.0,26.0,98.0,,,17.0,57.0,563.0,,,,,6.0,87.0,10.0,53.0,167.0,,23.0,0.0,177.0,,335.0,83.0,19.0,,,5.0,,7.0,260.0,10.0,12.0,110.0,41.0,0.0,,786.0,186.0,17.0,12.0,,,237.0,26.0,104.0,1083.0,44.0,409.0,7.0,,6.0,75.0,16.0,2.0,7.0,7.0,1.0,,24.0,1.0,5.0,4.0,,2.0,,,13.0,,2.0,,12.0,,5.0,,17.0,7.0,6.0,25.0,80.0,2.0,2.0,,,,2.0,6.0,,,,,,,,9.0,,,,1.0,1.0,,,,,,,,,,,,
126184,Nathan Aké,Defender,Manchester City,43,Netherlands,2013-14,,,,0.0,,,,,1.0,,,4.0,,,,,,11.0,,,,,,,4.0,,,,,,1.0,,,1.0,,,0.0,,,3.0,,1.0,,,,,,3.0,,,,,0.0,,4.0,,,,,,,,,6.0,,1.0,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19419,Gary Cahill,Defender,Bournemouth,91,England,2013-14,71.0,,,0.0,,34.0,,106.0,30.0,29.0,154.0,1310.0,,,152.0,16.0,,2623.0,46.0,161.0,2.0,,15.0,55.0,1062.0,,,1.0,,9.0,205.0,19.0,25.0,223.0,,20.0,0.0,232.0,,569.0,142.0,30.0,,,7.0,1.0,1.0,292.0,17.0,9.0,80.0,106.0,0.0,,1273.0,175.0,27.0,6.0,,,444.0,12.0,94.0,1695.0,47.0,865.0,2.0,,2.0,48.0,42.0,1.0,3.0,5.0,,,15.0,1.0,2.0,1.0,,1.0,,,45.0,,7.0,,10.0,,2.0,,10.0,3.0,21.0,29.0,74.0,4.0,,,,,,1.0,1.0,0.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
1718,John Terry,Defender,Aston Villa,7,England,2013-14,72.0,,,0.0,,29.0,,108.0,34.0,34.0,169.0,1709.0,,,156.0,16.0,,3060.0,53.0,145.0,2.0,,11.0,42.0,1419.0,,,1.0,,17.0,224.0,25.0,19.0,518.0,,21.0,1.0,217.0,,713.0,140.0,34.0,,,11.0,,1.0,439.0,23.0,3.0,61.0,103.0,0.0,,1658.0,185.0,18.0,2.0,,,365.0,14.0,121.0,2104.0,52.0,1101.0,1.0,,3.0,61.0,41.0,,4.0,8.0,,,22.0,1.0,,,,,,,47.0,,4.0,,4.0,,,,14.0,4.0,20.0,36.0,113.0,4.0,,,,,,3.0,2.0,1.0,,1.0,1.0,2.0,,,,,2.0,2.0,2.0,,,1.0,,,,1.0,,,,,
41328,César Azpilicueta,Defender,Atlético de Madrid,175,Spain,2013-14,108.0,,,0.0,,98.0,,164.0,29.0,26.0,232.0,1193.0,,,71.0,12.0,,2325.0,29.0,169.0,2.0,1.0,49.0,127.0,895.0,,,1.0,,24.0,135.0,19.0,79.0,378.0,,24.0,0.0,277.0,,553.0,142.0,29.0,,,24.0,1.0,12.0,495.0,17.0,20.0,206.0,42.0,0.0,,1167.0,378.0,74.0,8.0,,,93.0,30.0,66.0,1997.0,61.0,477.0,13.0,,1.0,68.0,64.0,11.0,1.0,2.0,6.0,,4.0,,23.0,3.0,,11.0,,,13.0,75.0,12.0,,32.0,,23.0,,2.0,8.0,9.0,53.0,169.0,242.0,2.0,,,,,4.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,
84482,Tomás Kalas,Defender,Bristol City,113,Czech Republic,2013-14,2.0,,,0.0,,,,2.0,2.0,2.0,2.0,44.0,,,2.0,1.0,,180.0,1.0,2.0,,,,1.0,35.0,,,,,1.0,12.0,1.0,1.0,20.0,,,0.0,4.0,,11.0,11.0,2.0,,,,,,10.0,1.0,,2.0,1.0,0.0,,44.0,2.0,,1.0,,,13.0,,7.0,64.0,,32.0,,,0.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40146,Ryan Bertrand,Defender,Leicester City U21,12940,England,2013-14,60.0,,,0.0,,30.0,,109.0,17.0,17.0,141.0,597.0,,,41.0,2.0,,1455.0,19.0,77.0,6.0,,33.0,55.0,444.0,,,4.0,,5.0,34.0,32.0,41.0,200.0,,16.0,0.0,137.0,,251.0,54.0,17.0,,,4.0,,10.0,270.0,26.0,18.0,96.0,22.0,0.0,,581.0,242.0,26.0,9.0,,,40.0,20.0,12.0,1015.0,29.0,188.0,6.0,,3.0,32.0,49.0,2.0,,1.0,6.0,,2.0,,28.0,,,2.0,,,7.0,32.0,4.0,,15.0,,28.0,,1.0,5.0,6.0,15.0,106.0,161.0,6.0,,,,1.0,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
18146,Peter Ramage,Defender,Coventry City,9,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55494,Joel Ward,Defender,Crystal Palace,31,England,2013-14,157.0,,,0.0,,114.0,,194.0,36.0,36.0,259.0,1058.0,1.0,,114.0,12.0,,3240.0,42.0,254.0,6.0,,64.0,182.0,760.0,,,5.0,,25.0,168.0,44.0,115.0,151.0,,41.0,0.0,411.0,,465.0,199.0,36.0,,,12.0,,31.0,481.0,38.0,61.0,297.0,72.0,0.0,1.0,1039.0,533.0,102.0,31.0,,,251.0,31.0,39.0,2134.0,66.0,334.0,11.0,,3.0,65.0,70.0,9.0,8.0,5.0,5.0,,11.0,2.0,59.0,,,16.0,,,29.0,104.0,18.0,,31.0,,81.0,,6.0,22.0,12.0,88.0,191.0,244.0,,,,,,8.0,,,,,,,,,,,2.0,1.0,1.0,,,1.0,26.0,7.0,18.0,,,,,,
20145,Adrian Mariappa,Defender,Wealdstone,3096,Jamaica,2013-14,89.0,,,0.0,,49.0,,105.0,24.0,23.0,149.0,585.0,,,85.0,8.0,,2113.0,33.0,120.0,6.0,,24.0,68.0,411.0,,,3.0,,18.0,112.0,31.0,56.0,34.0,,17.0,0.0,209.0,,334.0,82.0,24.0,,,13.0,1.0,15.0,246.0,25.0,20.0,124.0,52.0,0.0,,580.0,312.0,36.0,6.0,,,153.0,16.0,25.0,1164.0,46.0,198.0,4.0,,6.0,44.0,33.0,8.0,1.0,1.0,3.0,,4.0,1.0,38.0,1.0,,8.0,,,13.0,87.0,6.0,,11.0,,38.0,,3.0,6.0,8.0,57.0,64.0,115.0,1.0,,,,,2.0,1.0,0.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
62023,Jonathan Parr,Defender,Ipswich Town,40,Norway,2013-14,26.0,,,0.0,,19.0,,35.0,15.0,7.0,49.0,183.0,,,18.0,2.0,,756.0,11.0,33.0,,1.0,6.0,26.0,129.0,,,2.0,,11.0,32.0,10.0,15.0,54.0,,6.0,0.0,59.0,,92.0,37.0,15.0,,,3.0,,5.0,84.0,10.0,7.0,41.0,7.0,0.0,,182.0,95.0,16.0,1.0,,,10.0,4.0,5.0,380.0,18.0,55.0,1.0,,0.0,14.0,15.0,5.0,1.0,,1.0,,1.0,,14.0,8.0,,5.0,,,6.0,22.0,5.0,,1.0,,14.0,,1.0,6.0,,19.0,27.0,54.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15274,Paddy McCarthy,Defender,Crystal Palace,31,Ireland,2013-14,,,,0.0,,,,2.0,1.0,,2.0,6.0,,,1.0,,,26.0,,1.0,,,,,4.0,,,,,,3.0,,,,,,0.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,0.0,,6.0,2.0,,,,,4.0,,,10.0,,4.0,,,0.0,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19188,Scott Dann,Defender,Reading,108,England,2013-14,30.0,,,0.0,,16.0,,40.0,14.0,14.0,80.0,253.0,,,46.0,5.0,,1260.0,21.0,46.0,2.0,,7.0,21.0,140.0,,,1.0,,14.0,108.0,15.0,9.0,23.0,,4.0,0.0,76.0,,169.0,40.0,14.0,,,7.0,1.0,2.0,87.0,13.0,2.0,30.0,25.0,0.0,,229.0,85.0,9.0,1.0,,,46.0,5.0,33.0,454.0,32.0,86.0,3.0,,4.0,40.0,9.0,,1.0,2.0,,,3.0,,,,,,,,9.0,,,,4.0,,,,1.0,1.0,13.0,34.0,15.0,,,,,,,2.0,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
1059,Danny Gabbidon,Defender,Cardiff City,97,Wales,2013-14,53.0,,,0.0,,33.0,,55.0,23.0,22.0,112.0,464.0,,,95.0,6.0,,1974.0,31.0,105.0,4.0,,15.0,41.0,306.0,,,4.0,,37.0,200.0,26.0,22.0,62.0,,5.0,0.0,158.0,,205.0,87.0,23.0,,,9.0,2.0,2.0,62.0,22.0,4.0,63.0,64.0,0.0,,443.0,127.0,24.0,4.0,,,131.0,10.0,46.0,808.0,56.0,290.0,2.0,,0.0,57.0,35.0,,1.0,1.0,,,2.0,,,1.0,,,,,3.0,,1.0,,8.0,,,,1.0,,16.0,39.0,66.0,1.0,1.0,,,,,,1.0,0.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,
19635,Dean Moxey,Defender,Torquay United,79,England,2013-14,41.0,,,0.0,,51.0,,93.0,20.0,18.0,146.0,454.0,,,20.0,4.0,,1518.0,5.0,86.0,4.0,2.0,32.0,71.0,286.0,,,4.0,,19.0,63.0,25.0,36.0,138.0,,12.0,0.0,127.0,,236.0,81.0,20.0,,,11.0,1.0,8.0,159.0,21.0,13.0,107.0,15.0,0.0,,448.0,255.0,40.0,10.0,,,24.0,12.0,22.0,920.0,54.0,151.0,5.0,,2.0,53.0,38.0,2.0,2.0,2.0,5.0,,7.0,1.0,19.0,2.0,,2.0,,,10.0,63.0,5.0,,15.0,,19.0,,5.0,5.0,3.0,29.0,56.0,127.0,2.0,,,,,2.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,
7906,Damien Delaney,Defender,Crystal Palace,31,Ireland,2013-14,111.0,,,0.0,,70.0,,141.0,37.0,37.0,300.0,803.0,,,153.0,12.0,,3285.0,50.0,184.0,6.0,,21.0,81.0,410.0,,,6.0,,78.0,337.0,45.0,61.0,148.0,,13.0,0.0,295.0,,520.0,115.0,37.0,,,23.0,1.0,8.0,194.0,39.0,11.0,142.0,103.0,0.0,,735.0,333.0,47.0,,,,92.0,27.0,93.0,1431.0,169.0,311.0,15.0,,9.0,159.0,62.0,2.0,,6.0,2.0,,14.0,1.0,3.0,,,2.0,,,26.0,,4.0,,10.0,,3.0,,8.0,2.0,35.0,85.0,43.0,3.0,1.0,,,,,1.0,1.0,0.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,
114536,Ryan Inniss,Defender,Forest Green Rovers,302,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,Tony Hibbert,Defender,Everton PL2,7592,England,2013-14,1.0,,0.0001,0.0,,,,2.0,1.0,,2.0,4.0,,,1.0,,,3.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,0.0,1.0,,2.0,,1.0,,,,,,,,,,,0.0,,4.0,2.0,,,,,,,1.0,6.0,,2.0,,,0.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745,Leighton Baines,Defender,Everton,11,England,2013-14,111.0,,4.4897,0.0,,94.0,,159.0,32.0,32.0,216.0,1521.0,,,34.0,13.0,,2839.0,20.0,196.0,8.0,,83.0,182.0,1248.0,,,1.0,30.7751,11.0,76.0,34.0,91.0,700.0,,56.0,1.0,307.0,,523.0,118.0,32.0,,,18.0,,27.0,844.0,26.0,50.0,273.0,14.0,0.0,,1457.0,559.0,76.0,33.0,,,32.0,25.0,57.0,2641.0,32.0,500.0,12.0,,6.0,57.0,47.0,17.0,6.0,5.0,8.0,3.8791,15.0,4.0,80.0,,,39.0,,,44.0,57.0,45.0,3.0,34.0,,189.0,3.0,10.0,35.0,7.0,35.0,266.0,328.0,2.0,3.3645,,0.5113,2.0,18.0,5.0,3.0,3.0,,2.0,,7.0,7.0,3.0,,10.0,1.0,1.0,,,,100.0,14.0,73.0,,3.0,3.0,5.0,2.0,
97299,John Stones,Defender,Manchester City,43,England,2013-14,38.0,,0.16,0.0,,26.0,,50.0,21.0,15.0,80.0,776.0,,,47.0,6.0,,1368.0,16.0,77.0,3.0,,10.0,46.0,606.0,,,,17.3735,5.0,87.0,19.0,22.0,113.0,,8.0,0.0,115.0,,258.0,66.0,21.0,,,9.0,1.0,3.0,262.0,16.0,11.0,68.0,31.0,0.0,,761.0,107.0,17.0,15.0,,,321.0,3.0,90.0,1029.0,14.0,435.0,2.0,,1.0,30.0,25.0,1.0,,,2.0,,1.0,,4.0,6.0,,1.0,,,5.0,1.0,6.0,,4.0,,4.0,,1.0,3.0,19.0,19.0,84.0,26.0,1.0,0.0426,,,,5.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
7645,Phil Jagielka,Defender,Stoke City,110,England,2013-14,80.0,,0.5735,0.0,,44.0,,89.0,26.0,26.0,187.0,1415.0,,,124.0,10.0,,2316.0,52.0,135.0,5.0,,23.0,63.0,1009.0,,,3.0,32.0733,23.0,232.0,28.0,28.0,245.0,,19.0,0.0,215.0,,528.0,144.0,26.0,,,11.0,3.0,1.0,326.0,23.0,4.0,91.0,72.0,0.0,,1346.0,203.0,33.0,4.0,,,545.0,10.0,219.0,1839.0,78.0,903.0,2.0,,2.0,98.0,49.0,1.0,3.0,3.0,,0.2076,12.0,1.0,5.0,,,1.0,3.0,3.0,28.0,,5.0,3.0,10.0,,5.0,3.0,9.0,2.0,10.0,49.0,97.0,6.0,1.0,0.6843,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
6219,Sylvain Distin,Defender,Bournemouth,91,France,2013-14,87.0,,0.5307,0.0,,53.0,,140.0,33.0,33.0,237.0,1571.0,,,138.0,13.0,,2925.0,53.0,165.0,6.0,,33.0,80.0,1181.0,,,3.0,32.7941,23.0,274.0,29.0,34.0,428.0,,12.0,0.0,252.0,,763.0,139.0,33.0,,,10.0,3.0,4.0,417.0,23.0,9.0,114.0,85.0,0.0,,1513.0,265.0,43.0,16.0,,,268.0,10.0,153.0,2095.0,78.0,918.0,5.0,,3.0,97.0,56.0,1.0,1.0,2.0,,0.1935,11.0,,4.0,,,1.0,2.0,2.0,24.0,1.0,3.0,1.0,15.0,,4.0,1.0,9.0,1.0,18.0,56.0,112.0,9.0,1.0,1.7415,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,
77762,Bryan Oviedo,Defender,FC København,569,Costa Rica,2013-14,34.0,,1.3745,0.0,,29.0,,36.0,9.0,8.0,43.0,287.0,,,10.0,2.0,,718.0,7.0,49.0,,,18.0,46.0,236.0,,,3.0,11.1525,1.0,15.0,6.0,27.0,118.0,,10.0,1.0,83.0,,92.0,32.0,9.0,,,4.0,,1.0,167.0,6.0,12.0,73.0,3.0,0.0,,280.0,108.0,25.0,7.0,,,17.0,12.0,8.0,521.0,3.0,92.0,4.0,,1.0,7.0,11.0,12.0,4.0,5.0,1.0,0.8994,11.0,2.0,26.0,1.0,3.0,15.0,,,13.0,11.0,7.0,1.0,7.0,3.0,32.0,1.0,6.0,8.0,,8.0,60.0,50.0,2.0,0.7431,,,1.0,6.0,2.0,1.0,3.0,,1.0,,,,3.0,,1.0,,,1.0,,,8.0,3.0,4.0,1.0,,,1.0,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2013-14,134.0,,2.0827,0.0,,72.0,,123.0,36.0,36.0,160.0,1395.0,,,27.0,15.0,,3229.0,12.0,180.0,7.0,2.0,40.0,165.0,1193.0,,,3.0,36.4275,9.0,86.0,34.0,122.0,51.0,,31.0,2.0,314.0,,388.0,187.0,36.0,,,14.0,1.0,43.0,697.0,27.0,80.0,287.0,15.0,0.0,,1375.0,390.0,58.0,64.0,,,623.0,25.0,42.0,2365.0,26.0,565.0,3.0,,3.0,37.0,43.0,27.0,7.0,13.0,14.0,4.8835,23.0,2.0,61.0,,3.0,27.0,4.0,4.0,78.0,46.0,43.0,3.0,17.0,3.0,61.0,3.0,10.0,17.0,9.0,47.0,333.0,297.0,1.0,2.2728,,,2.0,21.0,6.0,2.0,4.0,,4.0,,,,4.0,,2.0,1.0,1.0,3.0,,,,,,1.0,,,3.0,,
149468,Tyias Browning,Defender,Everton PL2,7592,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80183,Luke Garbutt,Defender,Salford City,3448,England,2013-14,,,,0.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,0.0548,,,,,1.0,,,0.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,0.0,,2.0,1.0,1.0,,,,,,,3.0,,1.0,,,0.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43035,Antolin Alcaraz,Defender,Everton,11,Paraguay,2013-14,22.0,,0.0757,0.0,,14.0,,27.0,6.0,5.0,43.0,261.0,,,36.0,,,495.0,16.0,41.0,3.0,,13.0,21.0,194.0,,,,6.9317,1.0,53.0,11.0,6.0,75.0,,3.0,0.0,63.0,,132.0,36.0,6.0,,,4.0,,,83.0,8.0,1.0,27.0,20.0,0.0,,246.0,48.0,10.0,6.0,,,39.0,3.0,24.0,381.0,13.0,135.0,1.0,,0.0,16.0,11.0,,,1.0,1.0,0.195,2.0,,1.0,1.0,,,1.0,1.0,5.0,,,,3.0,,1.0,,1.0,,6.0,16.0,15.0,3.0,,0.0864,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
4098,John Arne Riise,Defender,APOEL Nicosia,479,Norway,2013-14,60.0,,1.2742,0.0,,32.0,,86.0,20.0,17.0,144.0,556.0,,,34.0,1.0,,1486.0,11.0,73.0,11.0,,17.0,50.0,358.0,,,4.0,40.6966,20.0,88.0,47.0,49.0,216.0,,6.0,0.0,133.0,,243.0,63.0,20.0,,,8.0,,13.0,228.0,36.0,23.0,99.0,23.0,0.0,,518.0,268.0,24.0,13.0,,,16.0,13.0,54.0,1028.0,55.0,195.0,5.0,,2.0,58.0,31.0,9.0,3.0,4.0,5.0,0.5757,15.0,,30.0,3.0,2.0,11.0,2.0,2.0,16.0,43.0,15.0,1.0,10.0,2.0,32.0,1.0,11.0,10.0,9.0,32.0,81.0,96.0,2.0,0.715,,0.145,,6.0,,,2.0,,,,2.0,2.0,2.0,,2.0,1.0,1.0,,,,5.0,1.0,2.0,,,,,,
10466,John Heitinga,Defender,Ajax,215,Netherlands,2013-14,48.0,,0.1376,0.0,,20.0,,46.0,15.0,14.0,90.0,402.0,,,41.0,2.0,,1250.0,27.0,37.0,4.0,,11.0,23.0,269.0,,,3.0,30.7944,4.0,95.0,32.0,21.0,45.0,,3.0,0.0,85.0,,178.0,56.0,15.0,,,8.0,,1.0,82.0,28.0,1.0,44.0,14.0,0.0,,377.0,110.0,12.0,1.0,,,133.0,15.0,43.0,628.0,22.0,230.0,4.0,,3.0,44.0,16.0,,4.0,2.0,,0.7716,5.0,1.0,4.0,1.0,,,1.0,1.0,8.0,11.0,4.0,1.0,6.0,,4.0,1.0,3.0,1.0,15.0,19.0,46.0,27.0,2.0,0.9093,,,,,1.0,0.0,3.0,,1.0,,,,3.0,,,1.0,,,,,,,,,,,1.0,,
16854,Philippe Senderos,Defender,Aston Villa,7,Switzerland,2013-14,33.0,,0.1731,0.0,,10.0,,35.0,12.0,12.0,54.0,420.0,,,38.0,2.0,,1027.0,17.0,36.0,5.0,1.0,8.0,15.0,335.0,,,1.0,17.1763,8.0,88.0,23.0,16.0,92.0,,4.0,0.0,69.0,,176.0,53.0,12.0,,,2.0,,,79.0,18.0,2.0,31.0,21.0,0.0,,404.0,64.0,8.0,1.0,,,113.0,10.0,31.0,589.0,22.0,288.0,2.0,,3.0,19.0,18.0,1.0,1.0,2.0,,0.4246,4.0,1.0,1.0,,,1.0,1.0,1.0,10.0,,1.0,1.0,5.0,,1.0,1.0,2.0,1.0,14.0,25.0,39.0,1.0,1.0,0.3102,,,,1.0,1.0,1.0,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
15284,Brede Hangeland,Defender,Crystal Palace,31,Norway,2013-14,55.0,,0.159,0.0,,24.0,,96.0,23.0,23.0,144.0,818.0,,,84.0,3.0,,1906.0,27.0,97.0,6.0,,11.0,40.0,578.0,,,2.0,35.7351,6.0,183.0,41.0,28.0,224.0,,6.0,0.0,152.0,,378.0,84.0,23.0,,,4.0,,3.0,177.0,35.0,9.0,68.0,57.0,0.0,,799.0,162.0,20.0,11.0,,,171.0,9.0,96.0,1136.0,25.0,497.0,1.0,,0.0,48.0,34.0,,,1.0,,0.1273,4.0,,1.0,,,,1.0,1.0,8.0,,2.0,,4.0,,1.0,,3.0,1.0,16.0,37.0,45.0,2.0,3.0,0.339,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
52582,Elsad Zverotic,Defender,Sion,1414,Montenegro,2013-14,18.0,,0.1792,0.0,,12.0,,29.0,6.0,5.0,40.0,175.0,,,9.0,,,405.0,3.0,27.0,4.0,,9.0,21.0,129.0,,,,12.3483,7.0,13.0,16.0,15.0,2.0,,8.0,0.0,45.0,,78.0,16.0,6.0,,,5.0,,,86.0,12.0,1.0,36.0,6.0,0.0,,172.0,58.0,7.0,1.0,,,57.0,5.0,6.0,297.0,10.0,55.0,,,0.0,11.0,12.0,6.0,,1.0,,0.0694,4.0,,11.0,1.0,1.0,6.0,,,2.0,5.0,3.0,,3.0,1.0,11.0,,3.0,1.0,,4.0,38.0,49.0,2.0,0.1304,,0.0398,,9.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
42425,Matthew Briggs,Defender,Barnet,34,Guyana,2013-14,3.0,,0.005,0.0,,8.0,,5.0,2.0,,5.0,30.0,,,1.0,,,87.0,,11.0,1.0,,2.0,10.0,24.0,,,,1.6943,1.0,2.0,1.0,3.0,11.0,,1.0,0.0,14.0,,11.0,2.0,2.0,,,1.0,,1.0,10.0,,2.0,13.0,1.0,0.0,,29.0,11.0,7.0,1.0,,,3.0,2.0,1.0,62.0,,15.0,1.0,,0.0,,1.0,,1.0,,,,,,1.0,2.0,,,,,1.0,2.0,,,1.0,,1.0,,,,,,5.0,9.0,,0.0204,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
17160,Sascha Riether,Defender,FC Schalke 04,167,Germany,2013-14,55.0,,1.1781,0.0,,40.0,,174.0,31.0,30.0,255.0,1247.0,,,33.0,4.0,,2646.0,17.0,76.0,12.0,1.0,37.0,60.0,910.0,,,4.0,48.4881,14.0,97.0,60.0,38.0,36.0,,11.0,0.0,131.0,,497.0,115.0,31.0,,,7.0,1.0,1.0,518.0,48.0,12.0,98.0,16.0,0.0,,1220.0,425.0,33.0,9.0,,,523.0,13.0,82.0,1940.0,83.0,483.0,5.0,,3.0,81.0,54.0,7.0,,1.0,2.0,0.2178,2.0,2.0,83.0,1.0,,9.0,1.0,1.0,15.0,49.0,25.0,,12.0,,85.0,,1.0,16.0,17.0,30.0,191.0,265.0,2.0,0.1604,,,1.0,9.0,,,,,,,,,,,,,,,,4.0,7.0,2.0,1.0,1.0,,,,,
