playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,penaltiesTaken,oboxTarget,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,penaltyGoals,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,ownGoalScored,successfulLaunches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,successfulCrossesOpenPlay,overruns,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,clearancesOffTheLine,penaltiesConceded,redCards2ndYellow,otherGoals,setPiecesGoals,crossesNotClaimed
41328,César Azpilicueta,Defender,Chelsea,8,Spain,2020-21,107.0,68.0,1.0,5.0,0.7804,53.0,3.0,26.0,34.0,1887.0,1.0,5.0,0.0,,2.0,2.0,2.0,44.0,1.0,73.0,1.0,19.3793,25.0,1.0,14.0,1.0,131.0,26.0,1.0,,8.0,30.0,14.0,,1855.0,5.0,325.0,28.0,,783.0,32.0,39.0,201.0,2346.0,,903.0,1.0,78.0,102.0,,2.4334,1.0,,10.0,170.0,2.0,2.0,,24.0,248.0,30.0,99.0,12.0,2.0,2191.0,,128.0,56.0,1600.0,40.0,59.0,20.0,63.0,175.0,235.0,25.0,1.0,728.0,,2.0,25.0,,743.0,19.0,,1.0,136.0,55.0,1.0,13.0,6.0,5.0,28.0,,3.0,,49.0,19.0,0.6651,5.0,,,,,,,,,,10.0,,,,,,,,,,141.0,7.0,,,7.0,12.0,,,,,,
109533,Emerson,Defender,Chelsea,8,Italy,2020-21,7.0,4.0,,,,3.0,,2.0,2.0,56.0,,,,,2.0,,,,,3.0,,,,,,0.0,7.0,2.0,,,2.0,1.0,2.0,,56.0,,21.0,3.0,,3.0,3.0,3.0,16.0,82.0,,24.0,,7.0,8.0,,0.0329,0.0,,,8.0,,,,,15.0,,3.0,,,89.0,,6.0,2.0,38.0,1.0,6.0,,7.0,17.0,13.0,,,20.0,,,,,18.0,,,,10.0,3.0,0.0,,,,1.0,,,,6.0,3.0,,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,9.0,1.0,,1.0,1.0,1.0,,,,,,
103192,Kurt Zouma,Defender,Chelsea,8,France,2020-21,64.0,45.0,6.0,12.0,2.0365,16.0,,24.0,28.0,1775.0,5.0,,3.0,2.0,2.0,6.0,6.0,38.0,3.0,21.0,2.0,21.176,4.0,4.0,6.0,1.0,97.0,24.0,1.0,,2.0,,6.0,,1748.0,9.0,178.0,10.0,,551.0,17.0,91.0,110.0,2016.0,2.0,1140.0,1.0,67.0,67.0,,0.5681,0.0,,21.0,95.0,,,,22.0,162.0,,125.0,9.0,1.0,2027.0,,108.0,9.0,1522.0,35.0,91.0,25.0,26.0,589.0,172.0,4.0,2.0,525.0,,1.0,6.0,,473.0,22.0,4.0,4.0,47.0,87.0,0.0,5.0,2.0,9.0,28.0,,,2.0,25.0,9.0,2.0064,3.0,,,,,,,,,,8.0,,,,,,,,,,3.0,,,,,,,,,,,
82263,Marcos Alonso,Defender,Chelsea,8,Spain,2020-21,52.0,32.0,8.0,10.0,1.9359,13.0,,13.0,20.0,508.0,2.0,2.0,1.0,5.0,2.0,6.0,6.0,15.0,2.0,34.0,,9.6513,15.0,3.0,12.0,1.0,59.0,13.0,1.0,1.0,8.0,21.0,17.0,5.0,499.0,4.0,147.0,3.0,5.0,20.0,13.0,16.0,141.0,764.0,2.0,195.0,,25.0,37.0,1.0,0.9964,0.0,0.3931,14.0,64.0,,1.0,,11.0,89.0,17.0,38.0,4.0,2.0,959.0,,57.0,32.0,403.0,39.0,28.0,13.0,37.0,181.0,109.0,11.0,1.0,166.0,,2.0,10.0,,227.0,11.0,,3.0,71.0,23.0,0.0,10.0,9.0,1.0,12.0,,2.0,5.0,13.0,5.0,1.8517,2.0,,,,,,,,,,4.0,,,,,,,,2.0,2.0,71.0,1.0,,4.0,3.0,4.0,,,,,,
225796,Reece James,Defender,Chelsea,8,England,2020-21,117.0,70.0,12.0,11.0,1.6524,55.0,,32.0,35.0,1696.0,1.0,1.0,1.0,6.0,7.0,5.0,5.0,24.0,4.0,106.0,3.0,22.5204,40.0,6.0,17.0,1.0,153.0,32.0,1.0,,17.0,109.0,40.0,4.0,1677.0,11.0,390.0,35.0,4.0,743.0,31.0,73.0,465.0,2380.0,1.0,736.0,1.0,58.0,74.0,,3.5612,0.0,0.2411,22.0,139.0,2.0,6.0,,25.0,197.0,85.0,64.0,9.0,5.0,2367.0,,146.0,63.0,1426.0,51.0,43.0,29.0,93.0,93.0,263.0,29.0,0.0,395.0,,5.0,20.0,,798.0,25.0,,6.0,199.0,40.0,0.0,24.0,34.0,7.0,17.0,,,6.0,27.0,22.0,1.5758,3.0,,,,,,,,,,8.0,,,,,,,,10.0,19.0,172.0,23.0,1.0,33.0,35.0,8.0,,1.0,,,,
51090,Thiago Silva,Defender,Chelsea,8,Brazil,2020-21,51.0,45.0,4.0,4.0,0.9781,20.0,,23.0,29.0,1940.0,2.0,,0.0,,,2.0,2.0,28.0,2.0,38.0,3.0,17.6217,5.0,4.0,16.0,1.0,133.0,23.0,,,1.0,3.0,3.0,,1889.0,5.0,154.0,12.0,,600.0,13.0,115.0,64.0,2168.0,,1162.0,,65.0,47.0,,0.5404,1.0,,9.0,70.0,,,,23.0,135.0,3.0,75.0,10.0,,1938.0,,85.0,12.0,1690.0,19.0,82.0,20.0,23.0,670.0,136.0,8.0,2.0,606.0,,,8.0,,643.0,18.0,2.0,4.0,61.0,47.0,0.0,2.0,2.0,13.0,33.0,,2.0,,23.0,9.0,1.6918,3.0,,,,,,,,,,8.0,,,,,,,,,,4.0,,,,,,1.0,,1.0,,,
441191,Tino Livramento,Defender,Chelsea,8,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198826,Ben Godfrey,Defender,Everton,11,England,2020-21,70.0,72.0,5.0,2.0,0.2887,55.0,1.0,31.0,44.0,1219.0,,4.0,0.0,3.0,2.0,2.0,2.0,32.0,9.0,81.0,2.0,36.8568,2.0,2.0,17.0,0.0,136.0,31.0,,,3.0,3.0,9.0,,1205.0,7.0,262.0,33.0,,278.0,15.0,36.0,157.0,1739.0,,764.0,,70.0,82.0,,0.4358,0.0,,9.0,117.0,2.0,,,29.0,187.0,3.0,89.0,11.0,,2683.0,,138.0,44.0,996.0,16.0,110.0,35.0,38.0,353.0,208.0,19.0,0.0,431.0,,,22.0,,271.0,26.0,,2.0,119.0,57.0,0.0,6.0,9.0,37.0,33.0,,,3.0,30.0,7.0,1.0344,4.0,,,,,,,,,1.0,2.0,,,,4.0,,,,,,74.0,3.0,,,3.0,29.0,1.0,1.0,,,,
232829,Kyle John,Defender,Everton,11,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101188,Lucas Digne,Defender,Everton,11,France,2020-21,129.0,72.0,6.0,,,64.0,,30.0,41.0,1265.0,,4.0,0.0,5.0,,,,43.0,10.0,104.0,1.0,37.8824,39.0,1.0,22.0,0.0,141.0,30.0,,,10.0,169.0,30.0,3.0,1216.0,7.0,574.0,39.0,3.0,31.0,33.0,40.0,243.0,2124.0,4.0,502.0,2.0,68.0,102.0,1.0,4.2874,1.0,0.2328,7.0,216.0,7.0,1.0,,30.0,284.0,123.0,135.0,9.0,,2682.0,,196.0,90.0,941.0,35.0,72.0,42.0,86.0,485.0,325.0,38.0,0.0,506.0,,,25.0,,525.0,32.0,,1.0,190.0,92.0,1.0,27.0,18.0,4.0,31.0,,,5.0,31.0,22.0,0.5031,2.0,,,,,,,,,,3.0,,,,,,,,8.0,34.0,203.0,32.0,,44.0,46.0,44.0,,,,,,
194164,Mason Holgate,Defender,Everton,11,Jamaica,2020-21,88.0,79.0,,3.0,0.9307,56.0,1.0,28.0,35.0,1103.0,1.0,1.0,1.0,,2.0,2.0,2.0,20.0,8.0,93.0,2.0,34.1949,8.0,,29.0,0.0,139.0,28.0,,1.0,3.0,21.0,9.0,,1072.0,2.0,319.0,36.0,,273.0,29.0,87.0,134.0,1576.0,,641.0,,112.0,67.0,,0.8622,0.0,,5.0,119.0,,,,26.0,231.0,21.0,59.0,9.0,,2289.0,,132.0,38.0,785.0,8.0,82.0,32.0,68.0,262.0,220.0,24.0,0.0,434.0,,,20.0,,236.0,24.0,,,161.0,39.0,0.0,1.0,8.0,13.0,35.0,,4.0,,39.0,18.0,0.9617,9.0,,,,,,,,,,8.0,,,,2.0,,,,,,84.0,5.0,,,5.0,40.0,,,,,,
106611,Michael Keane,Defender,Everton,11,England,2020-21,87.0,79.0,1.0,6.0,1.4465,28.0,,35.0,41.0,1939.0,3.0,,1.0,,2.0,3.0,3.0,48.0,11.0,38.0,3.0,42.3554,6.0,1.0,8.0,2.0,125.0,35.0,,1.0,3.0,1.0,8.0,,1888.0,9.0,268.0,15.0,,504.0,15.0,130.0,155.0,2320.0,,1297.0,1.0,112.0,82.0,,0.6691,0.0,,15.0,136.0,1.0,,,33.0,248.0,1.0,159.0,10.0,,2989.0,,149.0,26.0,1561.0,36.0,156.0,43.0,39.0,621.0,236.0,13.0,2.0,659.0,,,13.0,,394.0,32.0,2.0,1.0,77.0,111.0,0.0,3.0,4.0,33.0,51.0,,1.0,,37.0,7.0,1.5147,4.0,,,,,,,,,,16.0,,,,10.0,,,,,,,,,,,,,,,,,
495542,Niels Nkounkou,Defender,Everton,11,France,2020-21,9.0,4.0,,,,4.0,,2.0,1.0,28.0,,,0.0,,1.0,,,,,6.0,1.0,2.2279,,,,0.0,3.0,2.0,,,2.0,3.0,3.0,,28.0,1.0,14.0,3.0,,,1.0,1.0,10.0,61.0,,12.0,,2.0,1.0,,0.0071,0.0,,1.0,2.0,,,,1.0,4.0,3.0,,,,81.0,,6.0,5.0,23.0,,4.0,1.0,9.0,9.0,15.0,4.0,0.0,9.0,,,1.0,,13.0,1.0,,,15.0,,0.0,1.0,2.0,,,,1.0,,1.0,,0.0253,1.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,1.0,,,,,,,
474907,Reece Welch,Defender,Everton,11,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422612,Ryan Astley,Defender,Everton,11,Wales,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2020-21,68.0,47.0,5.0,4.0,0.4628,39.0,,25.0,27.0,645.0,,,0.0,2.0,7.0,2.0,2.0,11.0,5.0,76.0,,17.5419,16.0,3.0,17.0,0.0,124.0,25.0,,,13.0,25.0,36.0,,643.0,3.0,211.0,26.0,,256.0,12.0,33.0,122.0,1029.0,1.0,301.0,,42.0,41.0,,1.5673,0.0,,7.0,68.0,3.0,,,18.0,110.0,25.0,20.0,5.0,2.0,1613.0,,85.0,34.0,502.0,31.0,32.0,19.0,57.0,34.0,153.0,16.0,0.0,233.0,,2.0,13.0,,244.0,14.0,,3.0,133.0,9.0,0.0,15.0,20.0,6.0,13.0,,6.0,2.0,22.0,5.0,0.8894,0.0,,,,,,,,,,5.0,,,,,,,,,,75.0,10.0,,,10.0,8.0,,,,,,
164511,Yerry Mina,Defender,Everton,11,Colombia,2020-21,59.0,34.0,2.0,4.0,1.0523,21.0,,24.0,14.0,1257.0,2.0,,0.0,,1.0,2.0,2.0,32.0,5.0,32.0,2.0,22.773,1.0,2.0,11.0,1.0,93.0,24.0,,,2.0,,3.0,,1226.0,11.0,131.0,14.0,,469.0,22.0,53.0,58.0,1504.0,,900.0,1.0,60.0,56.0,,0.1092,0.0,,15.0,64.0,,,,23.0,124.0,,98.0,5.0,,1939.0,,98.0,13.0,1080.0,26.0,108.0,22.0,27.0,341.0,157.0,7.0,2.0,389.0,,,7.0,,233.0,17.0,2.0,2.0,59.0,66.0,0.0,1.0,1.0,23.0,24.0,,3.0,,30.0,5.0,1.6063,2.0,,,,,,,,,,12.0,,,,3.0,,,,,,1.0,,,,,,,,,,,
169528,Antonee Robinson,Defender,Fulham,54,United States,2020-21,99.0,75.0,4.0,4.0,0.3427,45.0,,28.0,35.0,1047.0,,1.0,,1.0,4.0,2.0,2.0,18.0,1.0,104.0,4.0,32.9508,29.0,3.0,8.0,0.0,135.0,28.0,,,22.0,74.0,44.0,,1038.0,2.0,506.0,28.0,,40.0,20.0,33.0,212.0,1767.0,,364.0,,73.0,87.0,1.0,1.9548,1.0,,6.0,190.0,,,,24.0,263.0,74.0,54.0,4.0,2.0,2162.0,,140.0,53.0,751.0,38.0,54.0,27.0,81.0,424.0,239.0,17.0,,371.0,,2.0,17.0,,447.0,26.0,,3.0,185.0,36.0,1.0,15.0,51.0,4.0,37.0,,2.0,1.0,38.0,11.0,0.4206,4.0,,,,,,,,,,5.0,,,,,,,,,,163.0,27.0,7.0,,27.0,71.0,,,,,,
72681,Denis Odoi,Defender,Fulham,54,Ghana,2020-21,17.0,6.0,,1.0,0.115,3.0,,3.0,3.0,168.0,,1.0,,,,,,5.0,,8.0,1.0,6.917,1.0,,4.0,0.0,19.0,3.0,,,,4.0,2.0,,161.0,1.0,37.0,3.0,,44.0,7.0,7.0,26.0,220.0,,84.0,,11.0,14.0,,0.0802,0.0,,2.0,18.0,,,,3.0,29.0,4.0,11.0,,1.0,270.0,,14.0,5.0,132.0,,5.0,10.0,12.0,26.0,31.0,2.0,,72.0,,1.0,,,56.0,10.0,,,20.0,6.0,0.0,1.0,1.0,1.0,5.0,,,,6.0,4.0,0.0558,1.0,,,,,,,,,,2.0,,,,,,,,,,16.0,1.0,,,1.0,,,,,,,
174874,Joachim Andersen,Defender,Fulham,54,Denmark,2020-21,99.0,59.0,2.0,3.0,0.4773,33.0,,31.0,31.0,1958.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,44.0,2.0,56.0,3.0,40.2422,7.0,1.0,15.0,0.0,172.0,31.0,1.0,,2.0,11.0,5.0,1.0,1890.0,8.0,399.0,19.0,1.0,728.0,39.0,181.0,102.0,2324.0,1.0,1166.0,2.0,199.0,118.0,,0.901,1.0,0.0581,11.0,166.0,1.0,,,30.0,365.0,11.0,143.0,9.0,1.0,2730.0,,155.0,24.0,1412.0,26.0,150.0,35.0,55.0,397.0,254.0,11.0,1.0,731.0,,1.0,14.0,1.0,428.0,33.0,,1.0,111.0,99.0,1.0,4.0,9.0,13.0,44.0,,,1.0,73.0,14.0,1.214,7.0,,,,,,,,,,20.0,,,,,,,,,,15.0,1.0,,,1.0,,1.0,2.0,,,,
101105,Joe Bryan,Defender,Fulham,54,England,2020-21,21.0,35.0,3.0,2.0,0.3722,15.0,1.0,16.0,20.0,314.0,1.0,,1.0,2.0,9.0,1.0,1.0,3.0,2.0,36.0,1.0,15.6601,5.0,1.0,7.0,0.0,38.0,16.0,,,,41.0,3.0,1.0,306.0,3.0,148.0,8.0,1.0,11.0,10.0,12.0,62.0,535.0,1.0,113.0,,32.0,32.0,,0.4423,0.0,0.0466,5.0,46.0,,,1.0,7.0,78.0,30.0,9.0,,,665.0,,42.0,19.0,224.0,9.0,11.0,17.0,18.0,94.0,63.0,6.0,0.0,147.0,,,7.0,,130.0,15.0,1.0,1.0,54.0,6.0,0.0,2.0,14.0,2.0,14.0,,2.0,2.0,19.0,5.0,0.5512,2.0,,,,,,,,,,4.0,,,,,,,,1.0,6.0,55.0,5.0,,7.0,7.0,11.0,,1.0,,,,
167074,Kenny Tete,Defender,Fulham,54,Netherlands,2020-21,72.0,58.0,3.0,1.0,0.0318,48.0,,22.0,39.0,690.0,,2.0,,1.0,4.0,1.0,1.0,20.0,2.0,76.0,3.0,25.5326,17.0,2.0,18.0,0.0,85.0,22.0,,,9.0,49.0,17.0,,686.0,3.0,281.0,30.0,,226.0,28.0,32.0,119.0,1125.0,,270.0,,32.0,83.0,,1.4983,0.0,,4.0,137.0,1.0,,,18.0,169.0,49.0,49.0,4.0,,1482.0,,105.0,51.0,489.0,19.0,44.0,27.0,52.0,31.0,177.0,9.0,,314.0,,,18.0,,274.0,25.0,,2.0,128.0,29.0,0.0,10.0,10.0,5.0,27.0,,6.0,1.0,24.0,16.0,0.2917,3.0,,,,,,,,,,7.0,,,,,,,,,,92.0,23.0,2.0,,23.0,23.0,,1.0,,,,
84915,Michael Hector,Defender,Fulham,54,Jamaica,2020-21,14.0,9.0,1.0,,,3.0,,4.0,4.0,186.0,,,,,1.0,,,4.0,,9.0,1.0,6.9733,1.0,1.0,3.0,0.0,19.0,4.0,,,,,,,176.0,,42.0,2.0,,69.0,5.0,20.0,7.0,216.0,,101.0,,29.0,10.0,,0.0271,0.0,,,10.0,,,,3.0,39.0,,10.0,,,264.0,,15.0,3.0,127.0,1.0,6.0,10.0,10.0,27.0,29.0,2.0,,83.0,,,1.0,,46.0,10.0,,1.0,19.0,6.0,0.0,1.0,3.0,2.0,,,1.0,,10.0,4.0,0.0543,2.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,
159506,Ola Aina,Defender,Fulham,54,Nigeria,2020-21,111.0,68.0,3.0,4.0,0.9099,37.0,,31.0,37.0,1462.0,2.0,2.0,1.0,1.0,,,,36.0,1.0,83.0,5.0,43.1533,14.0,2.0,25.0,0.0,147.0,31.0,,1.0,12.0,43.0,22.0,1.0,1434.0,7.0,470.0,20.0,1.0,431.0,32.0,66.0,206.0,2124.0,,657.0,1.0,113.0,123.0,,1.1924,0.0,0.0173,11.0,196.0,1.0,,,31.0,309.0,43.0,67.0,7.0,2.0,2670.0,,114.0,50.0,1087.0,18.0,81.0,36.0,75.0,206.0,225.0,16.0,1.0,619.0,,2.0,17.0,,505.0,35.0,,2.0,158.0,31.0,0.0,11.0,21.0,6.0,45.0,,7.0,1.0,48.0,19.0,1.2067,3.0,,,,,,,,,,9.0,,,,,,,,,,190.0,9.0,3.0,,9.0,64.0,,,,1.0,,
109434,Terence Kongolo,Defender,Fulham,54,Netherlands,2020-21,3.0,4.0,,,,3.0,,1.0,3.0,44.0,,,,,,,,2.0,,4.0,,0.2991,,,1.0,0.0,3.0,1.0,,,,,,,43.0,,8.0,2.0,,2.0,1.0,,2.0,55.0,,27.0,,2.0,3.0,,0.044,0.0,,,6.0,,,,1.0,8.0,,5.0,,,90.0,,7.0,1.0,36.0,1.0,2.0,1.0,1.0,21.0,10.0,,,19.0,,,1.0,,10.0,1.0,,,5.0,3.0,0.0,,,,2.0,,,,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
82514,Tim Ream,Defender,Fulham,54,United States,2020-21,18.0,11.0,,,,12.0,,7.0,6.0,468.0,,,,,,,,10.0,1.0,13.0,2.0,13.3156,,,,0.0,35.0,7.0,,,1.0,,2.0,,467.0,,48.0,5.0,,104.0,3.0,26.0,25.0,532.0,,306.0,,21.0,17.0,,0.0424,0.0,,,23.0,,,,7.0,44.0,,21.0,,,630.0,,24.0,4.0,398.0,1.0,23.0,13.0,8.0,170.0,42.0,3.0,,169.0,,,7.0,1.0,118.0,12.0,,,21.0,11.0,0.0,,1.0,5.0,6.0,,,,9.0,1.0,,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,
109646,Tosin Adarabioyo,Defender,Fulham,54,England,2020-21,83.0,65.0,2.0,5.0,0.5242,37.0,,33.0,47.0,1905.0,,2.0,,,,5.0,5.0,39.0,3.0,53.0,6.0,47.7374,5.0,2.0,6.0,0.0,143.0,33.0,,,3.0,2.0,8.0,,1870.0,11.0,291.0,19.0,,485.0,16.0,118.0,82.0,2315.0,,1242.0,,134.0,107.0,,0.3827,0.0,,16.0,129.0,,,,33.0,263.0,2.0,122.0,9.0,,2954.0,,136.0,17.0,1524.0,36.0,193.0,41.0,44.0,656.0,219.0,6.0,,682.0,,,18.0,,400.0,38.0,,2.0,97.0,83.0,0.0,1.0,11.0,20.0,42.0,,1.0,,53.0,11.0,1.1432,1.0,,,,,,,,,1.0,17.0,,,,,,,,,,5.0,,,,,2.0,,1.0,,,,
492373,Charlie Cresswell,Defender,Leeds,2,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433590,Cody Drameh,Defender,Leeds,2,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149915,Diego Llorente,Defender,Leeds,2,Spain,2020-21,61.0,51.0,3.0,3.0,0.6537,34.0,1.0,15.0,23.0,718.0,1.0,,0.0,,1.0,2.0,2.0,24.0,,49.0,1.0,16.299,4.0,3.0,9.0,0.0,103.0,15.0,,,2.0,2.0,9.0,,703.0,2.0,143.0,21.0,,281.0,15.0,40.0,53.0,898.0,,491.0,,41.0,57.0,,0.2881,0.0,,5.0,79.0,,,,14.0,120.0,2.0,57.0,4.0,,1205.0,,82.0,11.0,558.0,9.0,38.0,12.0,37.0,166.0,143.0,5.0,1.0,218.0,,,13.0,,107.0,12.0,1.0,3.0,86.0,33.0,0.0,3.0,6.0,13.0,20.0,,3.0,,19.0,7.0,0.8175,1.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,
105377,Ezgjan Alioski,Defender,Leeds,2,North Macedonia,2020-21,154.0,79.0,7.0,8.0,2.6928,74.0,1.0,36.0,37.0,1377.0,2.0,6.0,1.0,4.0,7.0,4.0,4.0,44.0,4.0,128.0,5.0,33.3613,25.0,3.0,44.0,0.0,146.0,36.0,,2.0,15.0,48.0,30.0,,1348.0,10.0,418.0,31.0,,73.0,39.0,30.0,236.0,2031.0,1.0,568.0,1.0,63.0,91.0,,2.3217,0.0,,18.0,219.0,3.0,3.0,,29.0,282.0,48.0,84.0,10.0,2.0,2463.0,1.0,168.0,59.0,1065.0,41.0,40.0,35.0,110.0,528.0,322.0,15.0,1.0,540.0,,2.0,43.0,,541.0,31.0,,3.0,238.0,40.0,0.0,9.0,11.0,2.0,23.0,,10.0,4.0,26.0,31.0,1.5567,7.0,,,,,,,,,,5.0,,,,,,,,,,212.0,14.0,,,14.0,14.0,,2.0,,,,
38588,Gaetano Berardi,Defender,Leeds,2,Switzerland,2020-21,4.0,2.0,1.0,,,2.0,,2.0,2.0,55.0,,,0.0,,1.0,,,3.0,,2.0,,0.6267,,1.0,,0.0,7.0,2.0,,,,1.0,,,55.0,,13.0,2.0,,19.0,1.0,2.0,5.0,72.0,,33.0,,3.0,4.0,,0.0161,0.0,,,6.0,,,,1.0,9.0,1.0,7.0,,,114.0,,6.0,1.0,44.0,1.0,2.0,,1.0,5.0,10.0,1.0,0.0,26.0,,,,,13.0,,,1.0,3.0,4.0,0.0,,,1.0,1.0,,1.0,,2.0,1.0,0.1103,0.0,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,2.0,,,,,,
221610,Jamie Shackleton,Defender,Leeds,2,England,2020-21,17.0,19.0,,,,10.0,,13.0,10.0,192.0,,1.0,0.0,,10.0,,,6.0,,15.0,3.0,9.8453,2.0,,2.0,0.0,25.0,13.0,,,,1.0,1.0,,191.0,,33.0,6.0,,56.0,3.0,3.0,43.0,263.0,,83.0,,3.0,6.0,,0.282,0.0,,,17.0,,6.0,,3.0,20.0,1.0,6.0,,,455.0,,15.0,7.0,169.0,9.0,2.0,11.0,11.0,50.0,32.0,2.0,0.0,43.0,,,4.0,,90.0,11.0,,,26.0,,0.0,1.0,3.0,1.0,9.0,,2.0,,1.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,18.0,1.0,,,1.0,1.0,,,,,,
455084,Leif Davis,Defender,Leeds,2,England,2020-21,6.0,1.0,,,,,,2.0,1.0,19.0,,,0.0,,2.0,,,1.0,,,,0.8308,,,,0.0,3.0,2.0,,,,,1.0,,19.0,,4.0,,,4.0,1.0,1.0,1.0,26.0,,13.0,,1.0,1.0,,0.0055,0.0,,,1.0,,,,,2.0,,1.0,,,31.0,,,1.0,16.0,,,,5.0,5.0,6.0,1.0,0.0,9.0,,,,,4.0,,,,5.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
