playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltyGoalsConceded,successfulDribbles,goalAssists,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,throwInsToOppositionPlayer,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,cornersWon,tacklesWon,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,overruns,throughBalls,successfulLayoffs,goals,awayGoals,homeGoals,rightFootGoals,shotsOffTargetIncWoodwork,blocks,attemptsFromSetPieces,offsides,lastPlayerTackle,redCards2ndYellow,headedGoals,hitWoodwork,handballsConceded,ownGoalScored,clearancesOffTheLine,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulLayoffs,successfulCornersIntoBox,penaltiesTaken,unsuccessfulCornersIntoBox,leftFootGoals,penaltyGoals,setPiecesGoals,goalkeeperSmother,otherGoals
76359,Phil Jones,Defender,Manchester United,1,England,2010-11,111.0,,0.0,,,206.0,26.0,24.0,260.0,683.0,,,66.0,6.0,,2176.0,33.0,153.0,1.0,1.0,120.0,379.0,,,7.0,13.0,120.0,33.0,78.0,97.0,,35.0,0.0,264.0,370.0,74.0,26.0,,,234.0,32.0,198.0,33.0,0.0,,680.0,335.0,,,140.0,27.0,44.0,1140.0,58.0,191.0,,4.0,54.0,51.0,2.0,10.0,,2.0,4.0,4.0,75.0,14.0,13.0,2.0,2.0,17.0,,24.0,17.0,13.0,33.0,7.0,51.0,76.0,76.0,8.0,2.0,3.0,4.0,10.0,,,,,10.0,15.0,,1.0,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,
8371,Gaël Givet,Defender,Blackburn Rovers,5,France,2010-11,66.0,,1.0,,,187.0,29.0,29.0,247.0,646.0,,,82.0,5.0,,2466.0,42.0,87.0,4.0,,47.0,375.0,,,7.0,26.0,227.0,35.0,24.0,127.0,,14.0,0.0,153.0,419.0,45.0,29.0,,,184.0,31.0,71.0,40.0,1.0,,645.0,316.0,,,54.0,12.0,24.0,1233.0,88.0,217.0,,4.0,60.0,68.0,1.0,,,2.0,2.0,2.0,33.0,8.0,7.0,,2.0,20.0,42.0,12.0,,7.0,3.0,3.0,21.0,70.0,46.0,110.0,6.0,,,5.0,1.0,1.0,0.0,,6.0,18.0,,,2.0,,,,,,1.0,,,2.0,,,,1.0,,,,
4422,Stephen Crainey,Defender,AFC Fylde,3360,Scotland,2010-11,79.0,,0.0,,,126.0,31.0,31.0,232.0,1322.0,,,29.0,6.0,,2748.0,13.0,92.0,5.0,,76.0,998.0,,,32.0,25.0,143.0,58.0,66.0,549.0,,5.0,0.0,171.0,439.0,142.0,31.0,,,537.0,53.0,142.0,16.0,0.0,,1296.0,381.0,,,37.0,18.0,92.0,2086.0,69.0,577.0,,3.0,106.0,48.0,2.0,2.0,,24.0,,1.0,69.0,4.0,68.0,,24.0,16.0,34.0,13.0,6.0,68.0,21.0,8.0,56.0,36.0,297.0,253.0,2.0,2.0,1.0,16.0,,,,,3.0,23.0,,1.0,1.0,,,,,,3.0,,,2.0,,,,,,,,
37011,Neal Eardley,Defender,Barrow,573,Wales,2010-11,68.0,,0.0,,,155.0,31.0,30.0,251.0,1144.0,,,19.0,5.0,,2558.0,11.0,82.0,7.0,,74.0,784.0,,,22.0,25.0,113.0,53.0,57.0,49.0,,11.0,0.0,150.0,477.0,144.0,31.0,,,442.0,46.0,131.0,8.0,0.0,,1111.0,460.0,,,447.0,14.0,109.0,1989.0,83.0,477.0,,4.0,96.0,69.0,1.0,11.0,,22.0,4.0,4.0,52.0,16.0,94.0,1.0,26.0,11.0,41.0,15.0,15.0,100.0,31.0,11.0,37.0,49.0,171.0,285.0,7.0,7.0,2.0,6.0,1.0,0.0,1.0,1.0,12.0,14.0,7.0,3.0,,,,1.0,,1.0,5.0,,7.0,,2.0,,2.0,,,1.0,,
5544,Ian Evatt,Defender,Chesterfield,98,England,2010-11,149.0,,1.0,,,188.0,38.0,36.0,350.0,1339.0,,,191.0,6.0,,3215.0,82.0,223.0,7.0,2.0,114.0,856.0,,,14.0,40.0,430.0,67.0,67.0,329.0,,22.0,0.0,372.0,709.0,105.0,38.0,,,334.0,60.0,181.0,109.0,1.0,,1309.0,398.0,,,198.0,39.0,133.0,2075.0,144.0,656.0,,6.0,162.0,72.0,1.0,9.0,3.0,1.0,6.0,7.0,83.0,18.0,9.0,2.0,1.0,47.0,,27.0,1.0,9.0,13.0,8.0,56.0,45.0,103.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,,11.0,48.0,,3.0,2.0,,1.0,2.0,3.0,2.0,3.0,,,,,,,,,,,
15633,Alex Baptiste,Defender,Bolton Wanderers,30,England,2010-11,80.0,,0.0,,,109.0,21.0,19.0,156.0,661.0,,,68.0,2.0,,1729.0,32.0,99.0,5.0,,63.0,464.0,,,5.0,14.0,189.0,50.0,48.0,101.0,,11.0,0.0,179.0,296.0,101.0,21.0,,,189.0,45.0,111.0,36.0,0.0,,654.0,223.0,,,178.0,11.0,41.0,1164.0,38.0,321.0,,2.0,47.0,52.0,2.0,1.0,,5.0,4.0,3.0,51.0,11.0,18.0,2.0,5.0,18.0,18.0,10.0,4.0,18.0,14.0,5.0,41.0,18.0,86.0,94.0,,1.0,,3.0,2.0,2.0,0.0,2.0,8.0,17.0,,1.0,,,,,1.0,,2.0,,,,,,,,,,,
41338,Craig Cathcart,Defender,Watford,57,Northern Ireland,2010-11,73.0,,0.0,,,84.0,30.0,28.0,141.0,858.0,,,90.0,4.0,,2389.0,46.0,115.0,7.0,,71.0,614.0,,,8.0,22.0,296.0,53.0,27.0,129.0,,16.0,0.0,188.0,413.0,90.0,30.0,,,169.0,46.0,98.0,44.0,0.0,,834.0,151.0,,,265.0,10.0,103.0,1332.0,42.0,548.0,,1.0,57.0,44.0,1.0,1.0,,,1.0,2.0,54.0,7.0,2.0,2.0,,11.0,,10.0,,2.0,1.0,1.0,44.0,26.0,51.0,2.0,3.0,,,1.0,1.0,0.0,1.0,,5.0,43.0,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,
15410,Rob Edwards,Defender,Blackpool,92,Wales,2010-11,3.0,,0.0,,,3.0,2.0,1.0,6.0,46.0,,,6.0,,,106.0,3.0,3.0,1.0,,,35.0,,,,,15.0,6.0,,16.0,,,0.0,6.0,15.0,3.0,2.0,,,6.0,5.0,,3.0,0.0,,44.0,8.0,,,15.0,,5.0,71.0,3.0,34.0,,0.0,3.0,1.0,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,3.0,,1.0,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,
16815,David Carney,Defender,Blackpool,92,Australia,2010-11,24.0,,0.0,,,31.0,11.0,5.0,47.0,166.0,,,7.0,,,490.0,5.0,21.0,2.0,,19.0,106.0,,,2.0,3.0,9.0,17.0,19.0,58.0,,2.0,0.0,45.0,67.0,23.0,11.0,,,70.0,15.0,38.0,2.0,0.0,,164.0,74.0,,,10.0,6.0,13.0,285.0,10.0,53.0,,0.0,16.0,8.0,1.0,3.0,,4.0,4.0,1.0,14.0,4.0,7.0,6.0,4.0,9.0,3.0,2.0,4.0,9.0,9.0,4.0,12.0,3.0,31.0,40.0,1.0,1.0,1.0,4.0,,,,,3.0,3.0,2.0,2.0,,,,,1.0,,1.0,,2.0,,,,2.0,,,,,
40386,Chris Basham,Defender,Sheffield United,49,England,2010-11,10.0,,0.0,,,14.0,2.0,1.0,21.0,66.0,,,6.0,,,120.0,3.0,9.0,1.0,,6.0,38.0,,,,1.0,5.0,3.0,7.0,7.0,,,0.0,19.0,28.0,7.0,2.0,,,22.0,2.0,13.0,3.0,0.0,,65.0,29.0,,,23.0,2.0,7.0,98.0,1.0,23.0,,1.0,7.0,2.0,,3.0,1.0,,,,3.0,,2.0,1.0,,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,8.0,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28183,Grétar Steinsson,Defender,Bolton Wanderers,30,Iceland,2010-11,62.0,,0.0,,,135.0,23.0,23.0,228.0,561.0,1.0,,41.0,2.0,,1990.0,15.0,109.0,6.0,1.0,83.0,284.0,,,14.0,27.0,121.0,37.0,47.0,31.0,,8.0,0.0,171.0,367.0,81.0,23.0,,,223.0,31.0,130.0,26.0,0.0,,539.0,399.0,1.0,,111.0,26.0,49.0,1228.0,65.0,124.0,,6.0,93.0,39.0,1.0,9.0,,14.0,5.0,4.0,66.0,6.0,42.0,,14.0,8.0,102.0,18.0,3.0,42.0,11.0,12.0,48.0,43.0,52.0,180.0,3.0,3.0,4.0,9.0,1.0,0.0,1.0,1.0,2.0,5.0,,,3.0,,,,,,1.0,,1.0,,,,1.0,,,,,
82263,Marcos Alonso,Defender,Celta de Vigo,176,Spain,2010-11,21.0,,0.0,,,37.0,4.0,4.0,60.0,145.0,,,16.0,1.0,,360.0,7.0,37.0,,,28.0,80.0,,,4.0,3.0,21.0,5.0,14.0,31.0,,10.0,0.0,58.0,96.0,30.0,4.0,,,62.0,5.0,42.0,9.0,0.0,,135.0,89.0,,,12.0,4.0,5.0,293.0,19.0,27.0,,3.0,23.0,13.0,,1.0,,4.0,,,17.0,2.0,5.0,,4.0,,16.0,7.0,4.0,5.0,5.0,1.0,10.0,8.0,6.0,43.0,,,1.0,,,,,,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,,
2004,Paul Robinson,Defender,Birmingham City,41,England,2010-11,116.0,,0.0,,,225.0,35.0,35.0,338.0,1399.0,,,90.0,4.0,,3150.0,37.0,185.0,8.0,1.0,132.0,974.0,,,13.0,28.0,137.0,52.0,79.0,,,27.0,,301.0,,149.0,35.0,,,590.0,44.0,211.0,53.0,0.0,,,,,,,36.0,87.0,2203.0,73.0,482.0,,7.0,113.0,80.0,,10.0,,10.0,1.0,,95.0,,28.0,,11.0,,43.0,30.0,3.0,28.0,,6.0,65.0,54.0,,304.0,,,1.0,23.0,,,,,,18.0,,2.0,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,
19419,Gary Cahill,Defender,Bournemouth,91,England,2010-11,152.0,,1.0,,,192.0,36.0,36.0,283.0,996.0,,,229.0,5.0,,3214.0,85.0,265.0,6.0,,121.0,632.0,,,10.0,30.0,386.0,51.0,67.0,,,39.0,,417.0,,189.0,36.0,,,238.0,45.0,188.0,144.0,1.0,,,,,,,36.0,81.0,1702.0,78.0,475.0,,7.0,91.0,90.0,,17.0,,,10.0,14.0,65.0,32.0,6.0,,,,,16.0,3.0,6.0,,5.0,49.0,65.0,,,,,,6.0,3.0,,,,18.0,39.0,,,,,2.0,,,,1.0,,,1.0,,,,1.0,,,,
1587,Zat Knight,Defender,Reading,108,England,2010-11,98.0,,0.0,,,147.0,34.0,34.0,260.0,827.0,,,117.0,4.0,,2998.0,39.0,163.0,8.0,1.0,85.0,461.0,,,,43.0,340.0,50.0,59.0,199.0,,20.0,0.0,261.0,397.0,125.0,34.0,,,162.0,42.0,144.0,78.0,0.0,,822.0,282.0,,,138.0,33.0,106.0,1437.0,67.0,405.0,,6.0,113.0,52.0,3.0,7.0,,,3.0,2.0,58.0,7.0,1.0,,,20.0,,17.0,,1.0,3.0,2.0,41.0,70.0,93.0,2.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,5.0,29.0,,1.0,5.0,,,,2.0,,,,,1.0,,,,,,,,
7712,Sam Ricketts,Defender,Coventry City,9,Wales,2010-11,61.0,,0.0,,,108.0,17.0,14.0,155.0,397.0,,,41.0,2.0,,1389.0,20.0,93.0,2.0,1.0,72.0,209.0,,,7.0,21.0,88.0,19.0,41.0,,,20.0,,154.0,,67.0,17.0,,,145.0,17.0,113.0,21.0,0.0,,,,,,,16.0,33.0,844.0,37.0,111.0,,1.0,47.0,46.0,,9.0,,14.0,,2.0,43.0,7.0,28.0,3.0,14.0,,75.0,8.0,6.0,28.0,,4.0,35.0,22.0,,101.0,,,,,,,,,5.0,8.0,,,,,,,,,,,,,,,,,,,,
19958,David Wheater,Defender,Oldham Athletic,105,England,2010-11,25.0,,0.0,,,48.0,7.0,5.0,68.0,171.0,,,37.0,,,535.0,13.0,51.0,1.0,1.0,27.0,83.0,,,2.0,7.0,72.0,7.0,12.0,29.0,,4.0,0.0,76.0,98.0,32.0,7.0,,,46.0,6.0,39.0,24.0,0.0,,168.0,82.0,,,34.0,7.0,20.0,326.0,20.0,57.0,,3.0,20.0,23.0,,3.0,,,2.0,,20.0,2.0,,2.0,,10.0,6.0,4.0,,,1.0,2.0,16.0,14.0,10.0,9.0,,,,1.0,,,,,2.0,8.0,,,,,,,,,1.0,,,,,,,,,,,
41135,Branislav Ivanovic,Defender,West Bromwich Albion,35,Serbia,2010-11,137.0,,0.0,,,151.0,34.0,32.0,197.0,1305.0,,,108.0,11.0,,2829.0,42.0,186.0,6.0,,120.0,987.0,,,18.0,8.0,146.0,27.0,95.0,150.0,,35.0,4.0,323.0,518.0,191.0,34.0,,,426.0,21.0,215.0,66.0,0.0,,1283.0,314.0,,,513.0,61.0,121.0,1943.0,30.0,692.0,,12.0,46.0,63.0,,9.0,4.0,10.0,3.0,11.0,76.0,35.0,33.0,2.0,10.0,66.0,31.0,13.0,9.0,33.0,27.0,10.0,63.0,67.0,124.0,90.0,4.0,2.0,4.0,10.0,4.0,2.0,2.0,2.0,24.0,8.0,1.0,2.0,3.0,,2.0,3.0,2.0,,1.0,,,1.0,,,,,,,,
3785,Ashley Cole,Defender,Derby County,24,England,2010-11,157.0,,0.0,,,165.0,38.0,38.0,189.0,1656.0,,,48.0,15.0,,3387.0,28.0,182.0,6.0,,162.0,1401.0,,,41.0,3.0,46.0,32.0,129.0,802.0,,45.0,0.0,339.0,470.0,222.0,38.0,,,851.0,26.0,291.0,20.0,0.0,,1616.0,402.0,,,63.0,29.0,66.0,2613.0,22.0,636.0,,4.0,24.0,60.0,1.0,17.0,3.0,20.0,5.0,6.0,100.0,22.0,81.0,,20.0,69.0,29.0,33.0,17.0,81.0,62.0,23.0,67.0,50.0,321.0,363.0,1.0,2.0,2.0,14.0,,,,,16.0,12.0,1.0,10.0,,,,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,
41270,David Luiz,Defender,Pafos,11097,Brazil,2010-11,49.0,,0.0,,,50.0,12.0,11.0,76.0,471.0,,,23.0,4.0,,953.0,8.0,51.0,2.0,2.0,36.0,349.0,,,6.0,7.0,51.0,8.0,41.0,63.0,,12.0,2.0,100.0,211.0,91.0,12.0,,,137.0,6.0,77.0,15.0,0.0,,461.0,109.0,,,167.0,18.0,46.0,662.0,23.0,259.0,,3.0,26.0,25.0,1.0,7.0,,1.0,1.0,3.0,17.0,9.0,8.0,1.0,1.0,14.0,1.0,3.0,4.0,8.0,13.0,5.0,14.0,36.0,30.0,4.0,2.0,1.0,6.0,,2.0,0.0,2.0,1.0,6.0,8.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11278,José Bosingwa,Defender,Trabzonspor,383,Portugal,2010-11,59.0,,0.0,,,94.0,20.0,13.0,120.0,700.0,,,15.0,2.0,,1261.0,7.0,75.0,2.0,,67.0,552.0,,,17.0,12.0,28.0,11.0,52.0,17.0,,15.0,0.0,134.0,281.0,99.0,20.0,,,355.0,9.0,119.0,8.0,0.0,,686.0,252.0,,,322.0,8.0,28.0,1162.0,23.0,241.0,,1.0,26.0,35.0,,19.0,,16.0,4.0,4.0,33.0,12.0,65.0,7.0,16.0,22.0,12.0,11.0,14.0,65.0,31.0,18.0,22.0,37.0,80.0,130.0,7.0,6.0,,,,,,,8.0,3.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
16734,Paulo Ferreira,Defender,Chelsea,8,Portugal,2010-11,46.0,,0.0,,,56.0,21.0,12.0,68.0,458.0,,,29.0,2.0,,1038.0,19.0,53.0,1.0,,43.0,370.0,,,5.0,5.0,31.0,14.0,27.0,15.0,,3.0,0.0,99.0,175.0,59.0,21.0,,,206.0,13.0,70.0,10.0,0.0,,452.0,113.0,,,212.0,8.0,20.0,725.0,6.0,191.0,,2.0,12.0,26.0,2.0,1.0,2.0,7.0,,,39.0,,14.0,9.0,7.0,5.0,16.0,12.0,3.0,14.0,10.0,5.0,27.0,27.0,56.0,89.0,6.0,1.0,,3.0,,,,,,7.0,,1.0,1.0,,,,,,,,,,,,,,,,,
1718,John Terry,Defender,Aston Villa,7,England,2010-11,86.0,,0.0,,,177.0,33.0,33.0,239.0,1927.0,,,133.0,13.0,,2962.0,38.0,198.0,5.0,,103.0,1586.0,,,11.0,18.0,169.0,27.0,48.0,616.0,,26.0,2.0,284.0,976.0,208.0,33.0,,,624.0,22.0,151.0,95.0,0.0,,1895.0,272.0,,,210.0,29.0,102.0,2379.0,37.0,1064.0,,6.0,62.0,78.0,2.0,6.0,1.0,,7.0,9.0,71.0,20.0,3.0,,,36.0,,19.0,5.0,3.0,8.0,3.0,52.0,53.0,125.0,9.0,1.0,1.0,5.0,12.0,3.0,2.0,1.0,2.0,11.0,28.0,,2.0,6.0,,1.0,2.0,1.0,,,,,,,,,,,,,
18658,Alex,Defender,Chelsea,8,Brazil,2010-11,37.0,,0.0,,,46.0,15.0,12.0,57.0,575.0,,,54.0,3.0,,1109.0,22.0,78.0,2.0,,46.0,471.0,,,4.0,6.0,73.0,9.0,15.0,86.0,,3.0,0.0,115.0,233.0,43.0,15.0,,,108.0,7.0,61.0,32.0,0.0,,565.0,63.0,,,227.0,9.0,47.0,771.0,12.0,410.0,,3.0,11.0,24.0,,3.0,,,1.0,4.0,40.0,10.0,,3.0,,15.0,,16.0,,,2.0,1.0,24.0,30.0,29.0,2.0,2.0,,,3.0,2.0,0.0,2.0,1.0,6.0,13.0,1.0,,5.0,,1.0,,,,1.0,,,,,,,,,1.0,,
40146,Ryan Bertrand,Defender,Leicester City U21,12940,England,2010-11,1.0,,0.0,,,2.0,1.0,,2.0,21.0,,,,,,33.0,,2.0,,,2.0,19.0,,,,,,1.0,1.0,9.0,,1.0,0.0,3.0,5.0,1.0,1.0,,,10.0,1.0,3.0,,0.0,,20.0,5.0,,,,,,28.0,,10.0,,0.0,,,1.0,,1.0,1.0,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74230,Patrick van Aanholt,Defender,Galatasaray,208,Netherlands,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28565,Michael Mancienne,Defender,Burton Albion,587,Seychelles,2010-11,38.0,,0.0,,,69.0,16.0,13.0,94.0,413.0,,,29.0,,,1116.0,13.0,64.0,4.0,,48.0,289.0,,,3.0,3.0,47.0,25.0,25.0,125.0,,8.0,0.0,102.0,140.0,64.0,16.0,,,121.0,21.0,73.0,16.0,0.0,,410.0,120.0,,,94.0,9.0,30.0,612.0,18.0,199.0,,1.0,25.0,13.0,3.0,6.0,,1.0,2.0,,34.0,1.0,7.0,3.0,1.0,2.0,2.0,15.0,2.0,7.0,9.0,3.0,19.0,29.0,54.0,23.0,5.0,,,9.0,,,,,1.0,12.0,,,,,,,1.0,,,,,,,,,,,,,
77453,Jeffrey Bruma,Defender,VfL Wolfsburg,172,Netherlands,2010-11,5.0,,0.0,,,6.0,2.0,1.0,10.0,56.0,,,7.0,,,108.0,4.0,6.0,,,3.0,40.0,,,,,12.0,3.0,1.0,13.0,,,0.0,11.0,30.0,8.0,2.0,,,14.0,3.0,4.0,3.0,0.0,,53.0,10.0,,,12.0,1.0,6.0,76.0,4.0,32.0,,0.0,4.0,4.0,1.0,1.0,,,1.0,,2.0,,,1.0,,1.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,Tony Hibbert,Defender,Everton PL2,7592,England,2010-11,43.0,,0.0,,,79.0,20.0,17.0,125.0,460.0,,,15.0,3.0,,1450.0,10.0,70.0,4.0,,65.0,309.0,,,17.0,16.0,69.0,20.0,33.0,9.0,,18.0,0.0,113.0,229.0,40.0,20.0,,,222.0,16.0,98.0,5.0,0.0,,449.0,234.0,,,156.0,15.0,26.0,899.0,42.0,127.0,,3.0,46.0,23.0,,1.0,,14.0,1.0,,46.0,3.0,45.0,3.0,14.0,9.0,39.0,8.0,6.0,46.0,9.0,10.0,38.0,22.0,66.0,120.0,4.0,1.0,,2.0,,,,,3.0,7.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
12745,Leighton Baines,Defender,Everton,11,England,2010-11,151.0,,0.0,,,208.0,38.0,38.0,299.0,1467.0,,,43.0,9.0,,3420.0,16.0,182.0,5.0,,155.0,1108.0,,,63.0,22.0,103.0,45.0,135.0,563.0,,45.0,2.0,333.0,685.0,128.0,38.0,,,851.0,40.0,290.0,27.0,0.0,,1406.0,751.0,,,27.0,32.0,60.0,2768.0,70.0,417.0,,4.0,91.0,60.0,2.0,26.0,11.0,55.0,12.0,6.0,84.0,19.0,141.0,,100.0,52.0,66.0,22.0,36.0,251.0,84.0,53.0,62.0,51.0,192.0,335.0,,8.0,5.0,15.0,5.0,3.0,2.0,1.0,13.0,10.0,12.0,3.0,,,,,5.0,,1.0,,113.0,2.0,33.0,3.0,69.0,4.0,3.0,1.0,,
10466,John Heitinga,Defender,Ajax,215,Netherlands,2010-11,92.0,,0.0,,,116.0,27.0,23.0,181.0,719.0,,,41.0,3.0,,1896.0,24.0,72.0,4.0,,55.0,431.0,,,6.0,31.0,56.0,30.0,68.0,152.0,,7.0,0.0,164.0,293.0,83.0,27.0,,,288.0,26.0,123.0,17.0,0.0,,678.0,210.0,,,210.0,41.0,107.0,935.0,45.0,252.0,,9.0,65.0,43.0,1.0,1.0,,1.0,6.0,6.0,47.0,10.0,7.0,4.0,2.0,9.0,1.0,14.0,2.0,8.0,13.0,4.0,33.0,37.0,64.0,,11.0,,2.0,19.0,1.0,0.0,1.0,1.0,4.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,
7645,Phil Jagielka,Defender,Stoke City,110,England,2010-11,66.0,,0.0,,,148.0,33.0,31.0,312.0,1181.0,,,77.0,9.0,,2796.0,31.0,162.0,5.0,,116.0,714.0,,,6.0,81.0,250.0,32.0,35.0,142.0,,30.0,2.0,228.0,628.0,153.0,33.0,,,389.0,27.0,151.0,46.0,0.0,,1122.0,344.0,,,315.0,15.0,155.0,1737.0,141.0,480.0,,3.0,164.0,61.0,1.0,8.0,,,3.0,5.0,78.0,15.0,5.0,2.0,,36.0,1.0,24.0,,5.0,8.0,5.0,54.0,67.0,96.0,9.0,1.0,1.0,2.0,,1.0,1.0,0.0,1.0,10.0,33.0,,,5.0,,,1.0,,1.0,,1.0,,,,,,,,,,
6219,Sylvain Distin,Defender,Bournemouth,91,France,2010-11,100.0,,0.0,,,196.0,38.0,38.0,324.0,1286.0,,,157.0,9.0,,3411.0,58.0,215.0,5.0,,116.0,803.0,,,7.0,77.0,397.0,45.0,42.0,321.0,,33.0,0.0,315.0,676.0,167.0,38.0,,,392.0,40.0,158.0,99.0,0.0,,1208.0,369.0,,,197.0,12.0,159.0,1994.0,114.0,571.0,,1.0,128.0,74.0,2.0,13.0,,1.0,2.0,2.0,70.0,9.0,10.0,,1.0,24.0,5.0,18.0,1.0,10.0,16.0,4.0,52.0,48.0,92.0,7.0,1.0,,2.0,,2.0,1.0,1.0,,7.0,38.0,,,4.0,,2.0,,1.0,,,,,1.0,,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2010-11,206.0,,1.0,,,128.0,34.0,25.0,147.0,673.0,,,60.0,3.0,,2259.0,45.0,159.0,2.0,,144.0,504.0,,,24.0,5.0,23.0,27.0,161.0,43.0,,47.0,2.0,365.0,204.0,97.0,34.0,,,388.0,25.0,305.0,15.0,0.0,,671.0,401.0,1.0,,252.0,26.0,22.0,1226.0,9.0,153.0,,4.0,19.0,19.0,2.0,44.0,1.0,15.0,10.0,18.0,53.0,30.0,53.0,9.0,15.0,99.0,8.0,7.0,60.0,53.0,122.0,27.0,46.0,12.0,174.0,16.0,11.0,13.0,7.0,16.0,4.0,2.0,2.0,2.0,12.0,6.0,,2.0,1.0,1.0,2.0,,2.0,,,1.0,,1.0,,,,,,,,
69140,Shkodran Mustafi,Defender,Levante,855,Germany,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61933,Shane Duffy,Defender,Norwich City U21,12946,Ireland,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80180,Aristote Nsiala,Defender,Shrewsbury Town,74,DR Congo,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9493,Stephen Kelly,Defender,Rotherham United,72,Ireland,2010-11,25.0,,0.0,,,60.0,10.0,8.0,79.0,275.0,,,21.0,2.0,,729.0,7.0,41.0,1.0,,27.0,189.0,,,6.0,6.0,56.0,8.0,18.0,33.0,,4.0,0.0,66.0,143.0,27.0,10.0,,,102.0,7.0,45.0,14.0,0.0,,274.0,136.0,,,60.0,9.0,7.0,528.0,20.0,99.0,,0.0,19.0,21.0,,1.0,,5.0,,,22.0,,28.0,2.0,5.0,2.0,20.0,8.0,1.0,28.0,2.0,3.0,14.0,10.0,39.0,80.0,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
