playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,setPiecesGoals,foulWonPenalty,leftFootGoals,headedGoals,freekickTotal,attemptsFromSetPieces,ownGoalScored,penaltiesConceded,throwInsToOppositionPlayer,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,crossesNotClaimed,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,penaltiesTaken,penaltyGoals,penaltiesFaced,drops,penaltiesSaved,savesFromPenalty,overruns,awayGoals,totalTouchesInOppositionBox,penaltyGoalsConceded,winningGoal,homeGoals,timesTackled,secondGoalAssists,otherGoals,lastPlayerTackle,goalKicks
97299,John Stones,Defender,Everton,11,England,2015-16,74.0,2.0,0.8542,0.0,1.0,1.0,0.0355,46.0,7.0,1.0,90.0,33.0,,3.0,31.0,177.0,2.0,1566.0,,,1.0,2.0,,83.0,8.0,,2.0,1.0,2779.0,1.0,,30.0,147.0,3.0,31.0,94.0,1245.0,,45.1545,6.0,11.0,127.0,45.0,,44.0,235.0,26.0,221.0,11.0,606.0,180.0,33.0,,,10.0,8.0,458.0,42.0,2.0,,138.0,53.0,0.0,1510.0,6.0,2.0,229.0,36.0,23.0,34.0,624.0,11.0,56.0,,1.0,144.0,101.0,1971.0,12.0,2.0,,1.0,54.0,933.0,7.0,,0.4259,3.0,87.0,48.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,,
153673,Jonjoe Kenny,Defender,Everton,11,England,2015-16,3.0,,0.0109,0.0,1.0,,,1.0,,,5.0,1.0,,,,7.0,,22.0,,,,1.0,,1.0,,,,,61.0,,,1.0,1.0,,1.0,1.0,14.0,,0.1983,,1.0,4.0,,1.0,2.0,1.0,,4.0,,9.0,2.0,1.0,,,,,9.0,,,1.0,3.0,,0.0,22.0,,,13.0,1.0,,,10.0,,1.0,,,1.0,2.0,48.0,8.0,,,,1.0,6.0,,,0.0466,0.0,2.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745,Leighton Baines,Defender,Everton,11,England,2015-16,54.0,9.0,1.7662,0.0,3.0,3.0,1.4352,34.0,6.0,,77.0,18.0,1.0,1.0,16.0,135.0,41.0,756.0,2.0,4.0,3.0,2.0,42.0,26.0,4.0,1.0,25.0,,1477.0,,,17.0,68.0,2.0,42.0,59.0,564.0,13.0,25.8351,21.0,6.0,42.0,26.0,,37.0,325.0,21.0,122.0,25.0,317.0,62.0,18.0,1.0,,14.0,5.0,379.0,24.0,78.0,,96.0,9.0,0.0,737.0,3.0,10.0,278.0,20.0,4.0,6.0,15.0,6.0,29.0,28.0,,57.0,99.0,1236.0,127.0,,1.0,3.0,30.0,267.0,4.0,,1.2538,0.0,58.0,32.0,0.2684,,,2.0,,4.0,4.0,,,24.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,4.0,,,,,,,
194164,Mason Holgate,Defender,Everton,11,Jamaica,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114093,Matthew Pennington,Defender,Everton,11,England,2015-16,6.0,,0.0266,0.0,,1.0,0.2231,1.0,2.0,,16.0,4.0,,,4.0,29.0,1.0,169.0,,,,,,9.0,,,,1.0,299.0,1.0,,2.0,11.0,1.0,5.0,4.0,131.0,,6.0071,,1.0,17.0,7.0,,4.0,48.0,,17.0,1.0,69.0,26.0,4.0,,,,,37.0,6.0,1.0,,8.0,7.0,0.0,169.0,1.0,,39.0,1.0,3.0,8.0,43.0,2.0,7.0,,1.0,9.0,9.0,224.0,11.0,1.0,,,10.0,103.0,1.0,,0.2053,1.0,13.0,13.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
7645,Phil Jagielka,Defender,Everton,11,England,2015-16,66.0,1.0,0.2538,0.0,,1.0,0.0615,39.0,9.0,,58.0,21.0,,,21.0,163.0,2.0,1036.0,,,,,,96.0,7.0,,1.0,1.0,1851.0,1.0,,38.0,111.0,1.0,23.0,53.0,725.0,,24.3761,2.0,29.0,170.0,25.0,,28.0,265.0,15.0,177.0,15.0,437.0,115.0,21.0,,,11.0,1.0,264.0,24.0,2.0,,81.0,58.0,0.0,990.0,8.0,2.0,200.0,28.0,3.0,21.0,263.0,9.0,50.0,,,148.0,71.0,1390.0,4.0,2.0,1.0,,61.0,610.0,7.0,,0.5895,0.0,105.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
121221,Ramiro Funes Mori,Defender,Everton,11,Argentina,2015-16,75.0,4.0,0.8147,1.0,2.0,9.0,2.0231,41.0,22.0,,82.0,28.0,1.0,1.0,24.0,201.0,2.0,1238.0,4.0,2.0,1.0,4.0,,121.0,6.0,1.0,4.0,4.0,2191.0,4.0,,45.0,139.0,2.0,32.0,63.0,930.0,,33.0336,5.0,30.0,217.0,35.0,1.0,30.0,421.0,10.0,214.0,11.0,526.0,146.0,28.0,1.0,1.0,10.0,4.0,341.0,33.0,2.0,1.0,93.0,76.0,1.0,1188.0,13.0,1.0,269.0,31.0,12.0,11.0,214.0,8.0,66.0,,,107.0,77.0,1680.0,7.0,,,1.0,70.0,700.0,5.0,,2.6613,4.0,119.0,57.0,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2015-16,120.0,14.0,1.618,0.0,8.0,6.0,1.2378,58.0,19.0,,92.0,28.0,3.0,2.0,27.0,166.0,79.0,1044.0,1.0,8.0,5.0,1.0,,35.0,7.0,3.0,14.0,2.0,2386.0,2.0,,22.0,142.0,2.0,39.0,129.0,833.0,,33.2258,15.0,9.0,71.0,34.0,3.0,98.0,51.0,28.0,262.0,18.0,403.0,160.0,28.0,3.0,,12.0,32.0,527.0,32.0,79.0,3.0,227.0,13.0,0.0,1033.0,13.0,28.0,389.0,46.0,43.0,11.0,390.0,20.0,36.0,,,45.0,200.0,1784.0,196.0,4.0,1.0,5.0,46.0,365.0,10.0,1.0,2.2386,4.0,74.0,39.0,,,,,1.0,,,1.0,,27.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,1.0,,,
9007,Tony Hibbert,Defender,Everton,11,England,2015-16,4.0,,0.0058,0.0,,1.0,0.034,1.0,1.0,,2.0,1.0,,,,3.0,,17.0,,,,1.0,,1.0,,,,1.0,45.0,1.0,,1.0,1.0,,,1.0,13.0,,0.1657,,,,,,3.0,1.0,,5.0,,8.0,4.0,1.0,,,,,9.0,,,,4.0,,0.0,17.0,,,4.0,1.0,,1.0,3.0,,3.0,,,1.0,5.0,26.0,2.0,,,,1.0,5.0,,,0.0474,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149468,Tyias Browning,Defender,Everton,11,England,2015-16,10.0,,0.0206,0.0,1.0,,,9.0,1.0,,8.0,5.0,,,3.0,17.0,5.0,92.0,,,,2.0,,6.0,1.0,,,,299.0,,,2.0,14.0,,3.0,10.0,71.0,,4.5883,2.0,,12.0,5.0,1.0,8.0,10.0,2.0,24.0,1.0,34.0,12.0,5.0,,,1.0,,30.0,5.0,5.0,1.0,18.0,4.0,0.0,91.0,1.0,1.0,34.0,8.0,,,31.0,4.0,6.0,,,4.0,17.0,156.0,21.0,1.0,,,9.0,45.0,3.0,,0.2764,1.0,9.0,7.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172850,Ben Chilwell,Defender,Leicester,13,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37402,Christian Fuchs,Defender,Leicester,13,Austria,2015-16,137.0,10.0,3.2111,0.0,6.0,8.0,1.3209,99.0,13.0,4.0,189.0,32.0,4.0,2.0,30.0,326.0,50.0,1180.0,,,5.0,2.0,67.0,83.0,15.0,6.0,34.0,2.0,2710.0,2.0,,34.0,167.0,1.0,91.0,118.0,763.0,23.0,25.3644,40.0,29.0,122.0,20.0,1.0,103.0,332.0,12.0,304.0,37.0,680.0,215.0,32.0,6.0,,22.0,5.0,523.0,19.0,93.0,1.0,221.0,49.0,0.0,1133.0,5.0,9.0,630.0,77.0,7.0,11.0,59.0,33.0,98.0,31.0,1.0,91.0,109.0,2195.0,218.0,1.0,,5.0,94.0,365.0,24.0,,0.9118,4.0,137.0,104.0,0.4534,,,,,6.0,6.0,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155569,Daniel Amartey,Defender,Leicester,13,Ghana,2015-16,6.0,,0.0485,0.0,,1.0,0.5632,1.0,1.0,,9.0,5.0,,,1.0,12.0,,66.0,,,,4.0,,5.0,,,,1.0,102.0,1.0,,3.0,4.0,,3.0,2.0,51.0,,1.1957,1.0,,2.0,2.0,,3.0,3.0,,10.0,1.0,20.0,7.0,5.0,,,,1.0,30.0,2.0,,,5.0,2.0,0.0,65.0,,,20.0,1.0,1.0,,27.0,,2.0,,,3.0,16.0,89.0,7.0,1.0,,,3.0,24.0,,,0.5276,0.0,3.0,2.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40725,Danny Simpson,Defender,Leicester,13,England,2015-16,115.0,5.0,0.4883,1.0,2.0,2.0,0.2386,52.0,5.0,,140.0,30.0,,2.0,30.0,247.0,24.0,869.0,,,1.0,,,112.0,13.0,,5.0,2.0,2613.0,2.0,,53.0,131.0,1.0,46.0,72.0,568.0,,24.3707,6.0,21.0,125.0,19.0,1.0,62.0,38.0,12.0,246.0,22.0,438.0,137.0,30.0,,,11.0,4.0,311.0,18.0,24.0,1.0,134.0,59.0,0.0,862.0,3.0,7.0,420.0,41.0,9.0,17.0,261.0,29.0,94.0,,1.0,54.0,132.0,1626.0,230.0,3.0,,1.0,70.0,316.0,17.0,,0.6495,3.0,107.0,71.0,,,,,,,,,,82.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
37388,Marcin Wasilewski,Defender,Leicester,13,Poland,2015-16,14.0,,0.0154,0.0,,,,10.0,1.0,,9.0,4.0,,,3.0,17.0,,73.0,,,,1.0,,13.0,,,,,302.0,,,5.0,18.0,,2.0,10.0,52.0,,5.6568,,1.0,17.0,6.0,,9.0,6.0,,32.0,1.0,47.0,9.0,4.0,,,4.0,,18.0,6.0,,,19.0,8.0,0.0,70.0,1.0,,26.0,6.0,,5.0,17.0,4.0,9.0,,,4.0,3.0,121.0,,,,,6.0,38.0,1.0,,0.0796,2.0,8.0,6.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46695,Ritchie De Laet,Defender,Leicester,13,Belgium,2015-16,39.0,4.0,0.4316,0.0,,1.0,0.4172,25.0,2.0,,47.0,12.0,,,7.0,77.0,11.0,218.0,1.0,,,5.0,,29.0,,,4.0,,655.0,,1.0,16.0,44.0,3.0,16.0,31.0,126.0,,13.4343,6.0,6.0,25.0,16.0,,23.0,12.0,3.0,83.0,11.0,114.0,40.0,12.0,,1.0,2.0,7.0,98.0,13.0,11.0,,54.0,13.0,0.0,217.0,1.0,1.0,141.0,23.0,3.0,11.0,67.0,6.0,21.0,,1.0,15.0,25.0,459.0,59.0,3.0,,,20.0,47.0,1.0,,0.1522,1.0,30.0,17.0,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12413,Robert Huth,Defender,Leicester,13,Germany,2015-16,114.0,,0.1929,0.0,4.0,6.0,1.8731,41.0,24.0,,127.0,35.0,,,35.0,230.0,,810.0,3.0,3.0,,,,183.0,15.0,,,3.0,3150.0,3.0,,67.0,175.0,4.0,14.0,59.0,546.0,,35.4342,2.0,11.0,258.0,32.0,4.0,47.0,164.0,17.0,289.0,10.0,364.0,147.0,35.0,,1.0,10.0,,139.0,28.0,,4.0,106.0,116.0,0.0,803.0,18.0,1.0,304.0,31.0,3.0,34.0,181.0,35.0,76.0,,,34.0,101.0,1311.0,1.0,,,,74.0,441.0,12.0,,2.8628,8.0,103.0,88.0,0.1206,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15033,Wes Morgan,Defender,Leicester,13,Jamaica,2015-16,101.0,,0.2622,0.0,6.0,6.0,0.8483,51.0,15.0,2.0,124.0,38.0,,1.0,38.0,209.0,,818.0,2.0,,,,,157.0,15.0,,,4.0,3420.0,4.0,,64.0,167.0,4.0,20.0,74.0,563.0,,39.6915,2.0,17.0,216.0,36.0,6.0,37.0,159.0,15.0,268.0,10.0,413.0,135.0,38.0,,,17.0,3.0,170.0,32.0,,6.0,111.0,93.0,0.0,807.0,9.0,4.0,270.0,34.0,10.0,40.0,165.0,27.0,95.0,,1.0,46.0,81.0,1323.0,1.0,,,,46.0,439.0,9.0,1.0,2.3698,3.0,85.0,67.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41321,Yohan Benalouane,Defender,Leicester,13,Tunisia,2015-16,4.0,,0.0023,0.0,,,,,,,4.0,4.0,,,,10.0,1.0,14.0,,,,4.0,,4.0,,,,,65.0,,,1.0,3.0,,,,4.0,,1.2395,,,4.0,1.0,,3.0,2.0,,7.0,,9.0,1.0,4.0,,,,,3.0,1.0,1.0,,3.0,3.0,0.0,13.0,,,13.0,,,2.0,3.0,3.0,6.0,,,,,32.0,5.0,,,,3.0,1.0,2.0,,,1.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100059,Alberto Moreno,Defender,Liverpool,14,Spain,2015-16,122.0,25.0,3.8668,0.0,13.0,8.0,1.3412,92.0,23.0,1.0,145.0,32.0,4.0,1.0,28.0,246.0,87.0,1323.0,1.0,6.0,12.0,4.0,31.0,29.0,6.0,2.0,36.0,5.0,2547.0,5.0,,15.0,143.0,3.0,56.0,129.0,992.0,9.0,26.0111,58.0,15.0,48.0,36.0,1.0,107.0,581.0,22.0,265.0,32.0,479.0,138.0,32.0,2.0,,23.0,18.0,655.0,33.0,102.0,1.0,236.0,14.0,0.0,1282.0,15.0,18.0,476.0,69.0,16.0,5.0,42.0,29.0,63.0,12.0,,85.0,221.0,2170.0,243.0,3.0,1.0,12.0,52.0,458.0,26.0,,1.636,3.0,101.0,78.0,0.2452,,,1.0,,3.0,3.0,,1.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89088,Andre Wisdom,Defender,Liverpool,14,England,2015-16,27.0,4.0,0.3728,0.0,1.0,,,19.0,1.0,,50.0,10.0,,,9.0,71.0,21.0,307.0,,,,1.0,,20.0,1.0,,4.0,,823.0,,,10.0,40.0,1.0,15.0,30.0,223.0,,18.2878,4.0,5.0,23.0,15.0,1.0,17.0,15.0,3.0,67.0,4.0,146.0,53.0,10.0,,,3.0,3.0,142.0,14.0,21.0,1.0,47.0,10.0,0.0,301.0,1.0,6.0,150.0,16.0,8.0,1.0,96.0,3.0,8.0,,,13.0,50.0,545.0,78.0,1.0,,,13.0,98.0,2.0,,0.1097,1.0,21.0,26.0,,,,,,,,,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
120447,Brad Smith,Defender,Liverpool,14,Australia,2015-16,21.0,4.0,0.1008,1.0,1.0,,,11.0,,,24.0,4.0,,1.0,3.0,25.0,10.0,108.0,,,,1.0,,7.0,,,4.0,,285.0,,,5.0,22.0,1.0,14.0,20.0,78.0,,5.6863,2.0,,12.0,5.0,1.0,16.0,41.0,5.0,43.0,8.0,41.0,14.0,4.0,,,1.0,2.0,46.0,4.0,10.0,1.0,36.0,2.0,0.0,105.0,,3.0,60.0,10.0,4.0,1.0,3.0,7.0,3.0,,,5.0,23.0,230.0,40.0,,,,,41.0,3.0,,0.0328,1.0,1.0,11.0,,,,,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
134383,Connor Randall,Defender,Liverpool,14,England,2015-16,12.0,,0.0327,0.0,1.0,1.0,0.2133,3.0,1.0,,15.0,3.0,,,2.0,22.0,1.0,82.0,,,,1.0,,5.0,,,,1.0,163.0,1.0,,3.0,6.0,,4.0,4.0,55.0,,1.0743,1.0,1.0,,3.0,1.0,9.0,4.0,2.0,18.0,1.0,42.0,8.0,3.0,,,1.0,4.0,29.0,3.0,1.0,1.0,13.0,2.0,0.0,81.0,,,37.0,2.0,,1.0,22.0,2.0,3.0,,,5.0,14.0,138.0,24.0,1.0,,,3.0,31.0,2.0,,0.1205,0.0,7.0,7.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38454,Dejan Lovren,Defender,Liverpool,14,Croatia,2015-16,60.0,1.0,0.4185,0.0,7.0,6.0,0.5584,34.0,15.0,,96.0,24.0,,,22.0,162.0,3.0,1052.0,,,2.0,2.0,,101.0,8.0,1.0,1.0,5.0,1897.0,5.0,,21.0,124.0,3.0,13.0,44.0,810.0,,23.0687,9.0,20.0,153.0,24.0,5.0,39.0,273.0,12.0,184.0,11.0,428.0,97.0,24.0,1.0,,9.0,1.0,297.0,21.0,3.0,5.0,83.0,80.0,0.0,1033.0,9.0,1.0,224.0,25.0,1.0,14.0,271.0,23.0,37.0,,,80.0,80.0,1376.0,6.0,3.0,,2.0,41.0,594.0,12.0,,1.2855,2.0,66.0,61.0,0.0566,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171287,Joe Gomez,Defender,Liverpool,14,England,2015-16,33.0,1.0,0.1046,0.0,,,,12.0,1.0,1.0,32.0,5.0,1.0,,5.0,47.0,6.0,222.0,,,,,,18.0,3.0,,1.0,,438.0,,,9.0,24.0,,10.0,15.0,166.0,,5.9021,2.0,2.0,18.0,5.0,,24.0,80.0,1.0,57.0,6.0,82.0,29.0,5.0,,,2.0,4.0,94.0,5.0,6.0,,39.0,9.0,0.0,220.0,1.0,1.0,79.0,10.0,2.0,3.0,23.0,9.0,12.0,,,9.0,37.0,346.0,33.0,1.0,,,8.0,82.0,2.0,,0.0131,3.0,15.0,16.0,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91979,Jon Flanagan,Defender,Liverpool,14,England,2015-16,31.0,1.0,0.1453,0.0,,,,11.0,,,30.0,5.0,1.0,,5.0,43.0,6.0,254.0,,,,,,12.0,2.0,,1.0,,421.0,,,5.0,21.0,1.0,7.0,14.0,206.0,,4.4839,1.0,,17.0,5.0,,26.0,10.0,1.0,52.0,3.0,89.0,27.0,5.0,,,2.0,2.0,99.0,4.0,6.0,,40.0,7.0,0.0,252.0,,4.0,75.0,9.0,2.0,2.0,121.0,7.0,9.0,,,5.0,34.0,370.0,39.0,1.0,,,8.0,113.0,4.0,,,1.0,13.0,21.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450,Kolo Touré,Defender,Liverpool,14,Cote d’Ivoire,2015-16,23.0,,0.0606,0.0,2.0,2.0,0.3017,22.0,2.0,,37.0,14.0,,,9.0,86.0,1.0,465.0,1.0,,2.0,5.0,,23.0,2.0,,,1.0,859.0,1.0,,14.0,40.0,2.0,8.0,31.0,357.0,,6.474,1.0,7.0,45.0,14.0,,9.0,106.0,2.0,63.0,5.0,211.0,58.0,14.0,,,5.0,1.0,106.0,12.0,1.0,,40.0,9.0,0.0,446.0,,1.0,114.0,17.0,7.0,3.0,119.0,2.0,25.0,,,22.0,29.0,596.0,2.0,3.0,,2.0,35.0,273.0,1.0,,0.2217,1.0,49.0,27.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40784,Mamadou Sakho,Defender,Liverpool,14,France,2015-16,69.0,,0.2528,0.0,1.0,1.0,0.6613,30.0,5.0,,102.0,22.0,,,21.0,151.0,,1243.0,1.0,1.0,1.0,1.0,,120.0,5.0,,,,1855.0,,,45.0,123.0,4.0,16.0,48.0,1023.0,,23.752,4.0,13.0,137.0,30.0,,24.0,371.0,14.0,192.0,10.0,604.0,158.0,22.0,,,10.0,1.0,372.0,26.0,,,72.0,75.0,0.0,1213.0,4.0,2.0,199.0,20.0,8.0,22.0,212.0,9.0,37.0,,2.0,69.0,56.0,1554.0,4.0,2.0,,1.0,18.0,720.0,5.0,,0.6981,1.0,49.0,64.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26793,Martin Skrtel,Defender,Liverpool,14,Slovakia,2015-16,53.0,,0.5877,0.0,4.0,3.0,0.3842,23.0,6.0,,103.0,22.0,,2.0,21.0,172.0,1.0,1173.0,1.0,1.0,1.0,1.0,,87.0,6.0,,,2.0,1886.0,2.0,,29.0,88.0,3.0,6.0,30.0,945.0,,23.0522,5.0,14.0,147.0,29.0,3.0,24.0,252.0,6.0,141.0,4.0,495.0,92.0,22.0,,1.0,3.0,,272.0,26.0,1.0,3.0,54.0,58.0,0.0,1133.0,3.0,1.0,215.0,20.0,1.0,20.0,366.0,21.0,41.0,,,56.0,60.0,1455.0,5.0,1.0,,1.0,38.0,729.0,7.0,,0.7314,5.0,69.0,57.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57328,Nathaniel Clyne,Defender,Liverpool,14,England,2015-16,102.0,11.0,,0.0,13.0,6.0,,84.0,16.0,1.0,215.0,33.0,,3.0,33.0,323.0,70.0,1510.0,1.0,1.0,,,,32.0,10.0,,11.0,,2970.0,,,21.0,143.0,6.0,60.0,132.0,1129.0,,,24.0,25.0,57.0,45.0,,81.0,95.0,26.0,245.0,24.0,660.0,161.0,33.0,,,21.0,19.0,727.0,39.0,70.0,,213.0,11.0,0.0,1499.0,10.0,29.0,555.0,63.0,23.0,8.0,541.0,19.0,52.0,,,58.0,214.0,2358.0,289.0,,,,62.0,471.0,8.0,4.0,,6.0,108.0,80.0,,,,1.0,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68815,Steven Caulker,Defender,Liverpool,14,Sierra Leone,2015-16,8.0,,0.0155,0.0,1.0,2.0,0.5077,2.0,2.0,,15.0,6.0,,,1.0,21.0,1.0,68.0,,,,5.0,,16.0,1.0,,,2.0,149.0,2.0,,7.0,11.0,1.0,,2.0,46.0,,0.8485,1.0,1.0,14.0,2.0,,1.0,11.0,1.0,19.0,,38.0,7.0,6.0,,,,1.0,25.0,1.0,1.0,,3.0,9.0,0.0,68.0,,,34.0,2.0,,2.0,12.0,,6.0,,,1.0,7.0,112.0,5.0,,,,3.0,22.0,,,0.1481,0.0,6.0,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102548,Tiago Ilori,Defender,Liverpool,14,Portugal,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42593,Aleksandar Kolarov,Defender,Man City,43,Serbia,2015-16,103.0,16.0,2.7462,0.0,13.0,10.0,2.8217,34.0,26.0,1.0,175.0,29.0,3.0,,25.0,290.0,73.0,1361.0,3.0,3.0,10.0,4.0,43.0,72.0,10.0,3.0,40.0,4.0,2281.0,4.0,,25.0,132.0,4.0,64.0,85.0,1008.0,16.0,26.7561,35.0,6.0,71.0,29.0,3.0,78.0,604.0,31.0,235.0,15.0,509.0,153.0,29.0,3.0,,9.0,23.0,724.0,25.0,109.0,3.0,163.0,47.0,0.0,1326.0,16.0,34.0,534.0,25.0,24.0,8.0,41.0,20.0,46.0,26.0,,63.0,207.0,2164.0,219.0,2.0,3.0,10.0,60.0,387.0,8.0,,2.4805,3.0,115.0,62.0,0.5731,,1.0,3.0,,9.0,9.0,,,51.0,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,
145235,Angeliño,Defender,Man City,43,Spain,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37748,Bacary Sagna,Defender,Man City,43,France,2015-16,112.0,19.0,2.7636,0.0,1.0,2.0,0.2031,50.0,4.0,2.0,205.0,28.0,3.0,4.0,27.0,274.0,55.0,1587.0,,,,1.0,,143.0,11.0,,19.0,2.0,2448.0,2.0,,57.0,155.0,6.0,57.0,69.0,1261.0,,22.4772,24.0,12.0,99.0,26.0,1.0,55.0,96.0,14.0,267.0,20.0,672.0,126.0,28.0,,,17.0,6.0,830.0,20.0,55.0,1.0,124.0,86.0,0.0,1573.0,2.0,19.0,440.0,33.0,5.0,7.0,601.0,17.0,50.0,,,52.0,218.0,2296.0,266.0,1.0,,,49.0,502.0,9.0,,0.2066,4.0,69.0,80.0,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
113037,Cameron Humphreys,Defender,Man City,43,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
