playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,successfulLaunches,unsuccessfulLaunches,offsides,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,penaltiesTaken,headedGoals,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,expectedGoalsFreekick,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,clearancesOffTheLine,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltyGoalsConceded,otherGoals,secondGoalAssists,setPiecesGoals,redCards2ndYellow,ownGoalScored,awayGoals,winningGoal,homeGoals,timesTackled
47431,Willian,Forward,Chelsea,8,Brazil,2017-18,105.0,9.0,4.3396,0.0,14.0,25.0,6.7344,22.0,40.0,5.0,160.0,36.0,7.0,58.0,1.0,20.0,183.0,36.0,924.0,6.0,6.0,16.0,25.0,3.0,9.0,22.0,10.0,1883.0,10.0,4.0,15.0,135.0,2.0,42.0,125.0,702.0,102.0,2.0,18.8103,55.0,9.0,19.0,8.0,90.0,183.0,36.0,240.0,12.0,214.0,101.0,36.0,9.0,5.0,5.0,,31.0,620.0,17.0,77.0,8.0,215.0,10.0,0.0,901.0,15.0,18.0,405.0,17.0,67.0,1.0,283.0,10.0,10.0,39.0,244.0,1416.0,5.0,9.0,2.0,6.0,143.0,5.0,1.0,5.4868,1.0,23.0,43.0,,,4.0,5.0,49.0,28.0,1.0,1.0,1.0,,,,,,,,,,,,,0.282,10.0,5.0,5.0,,,,,,,,,,,,,,
88482,Álvaro Morata,Forward,Chelsea,8,Spain,2017-18,205.0,1.0,2.4425,0.0,16.0,34.0,13.8945,13.0,63.0,3.0,142.0,31.0,6.0,58.0,,24.0,154.0,18.0,576.0,11.0,6.0,7.0,113.0,5.0,5.0,1.0,18.0,2067.0,18.0,21.0,59.0,143.0,1.0,34.0,89.0,397.0,160.0,,19.9109,29.0,20.0,19.0,10.0,146.0,181.0,44.0,348.0,13.0,88.0,58.0,31.0,5.0,3.0,5.0,1.0,27.0,334.0,18.0,18.0,10.0,235.0,54.0,0.0,536.0,29.0,26.0,353.0,8.0,32.0,4.0,152.0,41.0,6.0,25.0,155.0,1006.0,,12.0,1.0,6.0,89.0,14.0,3.0,12.9835,7.0,12.0,25.0,,,3.0,29.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66838,Cenk Tosun,Forward,Everton,11,Turkey,2017-18,117.0,2.0,0.6704,0.0,3.0,8.0,4.069,6.0,16.0,2.0,76.0,14.0,,32.0,,12.0,78.0,5.0,263.0,5.0,1.0,2.0,98.0,2.0,,2.0,3.0,991.0,3.0,9.0,67.0,52.0,1.0,14.0,21.0,177.0,36.0,,13.8077,15.0,11.0,13.0,2.0,50.0,74.0,11.0,169.0,5.0,53.0,30.0,14.0,,2.0,3.0,1.0,4.0,144.0,12.0,5.0,2.0,71.0,31.0,0.0,258.0,8.0,4.0,138.0,3.0,4.0,4.0,59.0,25.0,1.0,8.0,77.0,402.0,,7.0,,1.0,43.0,17.0,,2.9419,0.0,2.0,15.0,,,,9.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
177815,Dominic Calvert-Lewin,Forward,Everton,11,England,2017-18,286.0,8.0,1.2752,0.0,10.0,17.0,3.6864,15.0,33.0,1.0,184.0,32.0,6.0,34.0,4.0,18.0,193.0,11.0,493.0,4.0,2.0,14.0,305.0,4.0,4.0,8.0,9.0,1875.0,9.0,11.0,170.0,196.0,3.0,31.0,61.0,297.0,86.0,1.0,28.8138,14.0,22.0,28.0,8.0,116.0,93.0,27.0,482.0,12.0,149.0,65.0,32.0,4.0,1.0,7.0,1.0,22.0,233.0,25.0,11.0,8.0,177.0,135.0,0.0,486.0,16.0,9.0,347.0,8.0,21.0,1.0,128.0,43.0,10.0,3.0,123.0,845.0,3.0,5.0,,2.0,75.0,18.0,,4.9026,4.0,9.0,30.0,,,3.0,15.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113688,Oumar Niasse,Forward,Everton,11,Senegal,2017-18,151.0,1.0,1.755,0.0,7.0,18.0,8.695,10.0,30.0,2.0,90.0,22.0,2.0,15.0,1.0,10.0,94.0,6.0,250.0,8.0,2.0,12.0,102.0,,2.0,1.0,8.0,1081.0,8.0,4.0,68.0,79.0,5.0,18.0,45.0,154.0,88.0,,19.9525,9.0,6.0,23.0,5.0,83.0,74.0,15.0,230.0,1.0,66.0,27.0,22.0,2.0,4.0,4.0,2.0,16.0,130.0,18.0,6.0,5.0,128.0,34.0,0.0,242.0,12.0,17.0,212.0,6.0,20.0,2.0,54.0,31.0,2.0,2.0,56.0,497.0,1.0,6.0,3.0,2.0,27.0,22.0,1.0,6.9984,2.0,4.0,13.0,,,3.0,20.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
20467,Theo Walcott,Forward,Everton,11,England,2017-18,75.0,11.0,0.0043,0.0,6.0,9.0,,28.0,13.0,,68.0,20.0,3.0,14.0,,13.0,79.0,35.0,326.0,3.0,,7.0,26.0,3.0,,12.0,,1216.0,,4.0,19.0,91.0,2.0,25.0,84.0,238.0,50.0,1.0,0.1711,11.0,11.0,17.0,,56.0,54.0,28.0,166.0,9.0,92.0,76.0,20.0,,3.0,9.0,,19.0,178.0,15.0,36.0,,140.0,7.0,0.0,301.0,4.0,17.0,202.0,19.0,28.0,,92.0,7.0,9.0,9.0,88.0,610.0,2.0,2.0,,,81.0,4.0,1.0,,2.0,11.0,11.0,,3.0,4.0,12.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
13017,Wayne Rooney,Forward,Everton,11,England,2017-18,170.0,6.0,3.413,0.0,8.0,17.0,9.6071,28.0,37.0,9.0,179.0,31.0,2.0,57.0,,27.0,259.0,16.0,1162.0,10.0,6.0,4.0,59.0,3.0,2.0,22.0,5.0,2282.0,5.0,6.0,34.0,80.0,5.0,46.0,55.0,799.0,45.0,1.0,36.7284,32.0,36.0,33.0,2.0,136.0,356.0,18.0,250.0,19.0,281.0,154.0,31.0,2.0,7.0,9.0,1.0,14.0,544.0,28.0,40.0,2.0,191.0,25.0,0.0,1118.0,20.0,14.0,417.0,19.0,9.0,6.0,293.0,35.0,16.0,104.0,232.0,1566.0,9.0,20.0,1.0,6.0,381.0,27.0,,8.7055,5.0,80.0,48.0,1.0,5.0,11.0,8.0,30.0,17.0,6.0,2.0,3.0,,,,,,,,,,,,,0.1914,12.0,3.0,3.0,,,,,,,,,,,,,,
55452,Yannick Bolasie,Forward,Everton,11,DR Congo,2017-18,70.0,7.0,0.4202,0.0,3.0,7.0,1.1091,8.0,16.0,,61.0,16.0,,8.0,,11.0,78.0,45.0,210.0,1.0,,5.0,22.0,,2.0,7.0,4.0,854.0,4.0,4.0,10.0,47.0,2.0,24.0,35.0,130.0,25.0,,13.6589,4.0,7.0,14.0,3.0,60.0,53.0,11.0,117.0,5.0,66.0,55.0,16.0,2.0,1.0,1.0,,19.0,99.0,12.0,46.0,3.0,95.0,12.0,0.0,206.0,9.0,9.0,208.0,7.0,17.0,,32.0,12.0,4.0,2.0,59.0,440.0,4.0,9.0,,,40.0,6.0,,1.5398,0.0,17.0,21.0,,,7.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87428,Elias Kachunga,Forward,Huddersfield,38,DR Congo,2017-18,108.0,1.0,0.4962,0.0,3.0,5.0,1.5776,30.0,9.0,1.0,104.0,19.0,1.0,16.0,,17.0,114.0,23.0,339.0,1.0,,2.0,52.0,1.0,,1.0,4.0,1338.0,4.0,2.0,35.0,92.0,2.0,46.0,75.0,221.0,35.0,,19.3094,9.0,7.0,23.0,3.0,73.0,69.0,32.0,200.0,13.0,94.0,79.0,19.0,,1.0,4.0,,13.0,156.0,21.0,23.0,3.0,148.0,17.0,0.0,338.0,4.0,14.0,208.0,26.0,13.0,1.0,77.0,20.0,2.0,4.0,99.0,570.0,5.0,11.0,,,70.0,13.0,1.0,1.935,1.0,10.0,18.0,,,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147303,Laurent Depoitre,Forward,Huddersfield,38,Belgium,2017-18,240.0,,0.4293,0.0,6.0,12.0,4.4,14.0,19.0,1.0,204.0,33.0,1.0,27.0,1.0,18.0,207.0,3.0,482.0,6.0,1.0,15.0,271.0,3.0,1.0,,5.0,1808.0,5.0,12.0,144.0,168.0,4.0,24.0,41.0,270.0,59.0,,30.0823,13.0,35.0,34.0,5.0,96.0,116.0,16.0,408.0,12.0,146.0,65.0,33.0,1.0,3.0,6.0,1.0,14.0,171.0,30.0,3.0,5.0,137.0,127.0,0.0,451.0,7.0,5.0,329.0,8.0,12.0,3.0,90.0,28.0,11.0,5.0,130.0,776.0,,3.0,1.0,1.0,104.0,16.0,1.0,3.8169,1.0,3.0,31.0,,,1.0,6.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51344,Rajiv van La Parra,Forward,Huddersfield,38,Netherlands,2017-18,203.0,7.0,1.2006,1.0,17.0,15.0,4.8896,41.0,26.0,3.0,117.0,33.0,,14.0,,26.0,130.0,71.0,633.0,3.0,7.0,7.0,42.0,1.0,5.0,8.0,7.0,2144.0,7.0,1.0,29.0,168.0,3.0,72.0,155.0,489.0,54.0,,33.009,14.0,7.0,36.0,10.0,174.0,212.0,47.0,371.0,26.0,167.0,152.0,33.0,5.0,3.0,12.0,,61.0,329.0,33.0,76.0,10.0,329.0,13.0,1.0,631.0,11.0,27.0,417.0,29.0,68.0,1.0,77.0,29.0,21.0,14.0,177.0,1244.0,6.0,15.0,1.0,7.0,182.0,21.0,,3.0701,3.0,13.0,34.0,,1.0,4.0,3.0,5.0,4.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
169141,Steve Mounié,Forward,Huddersfield,38,Benin,2017-18,240.0,,0.7402,0.0,4.0,22.0,6.4175,11.0,45.0,2.0,197.0,28.0,1.0,37.0,,21.0,199.0,9.0,523.0,7.0,2.0,7.0,280.0,3.0,6.0,,9.0,1858.0,9.0,13.0,134.0,183.0,4.0,29.0,37.0,316.0,82.0,1.0,26.7391,16.0,29.0,32.0,2.0,106.0,139.0,16.0,423.0,20.0,149.0,63.0,28.0,6.0,2.0,3.0,1.0,6.0,215.0,28.0,9.0,2.0,143.0,146.0,0.0,503.0,23.0,11.0,334.0,8.0,13.0,3.0,91.0,28.0,7.0,8.0,144.0,846.0,1.0,9.0,3.0,2.0,109.0,7.0,3.0,5.1769,2.0,2.0,28.0,,1.0,1.0,23.0,,,,3.0,,,,,,,,,,,,,,0.0644,,1.0,1.0,1.0,,,,,1.0,,,,,,,,
172632,Demarai Gray,Forward,Leicester,13,Jamaica,2017-18,104.0,9.0,2.6501,0.0,16.0,9.0,2.5814,17.0,20.0,1.0,93.0,35.0,1.0,13.0,1.0,17.0,115.0,50.0,557.0,3.0,7.0,18.0,29.0,2.0,2.0,18.0,4.0,1690.0,4.0,1.0,24.0,90.0,7.0,56.0,85.0,416.0,60.0,2.0,28.6128,26.0,11.0,35.0,9.0,80.0,158.0,30.0,194.0,27.0,106.0,99.0,35.0,2.0,2.0,2.0,,25.0,306.0,28.0,68.0,9.0,165.0,5.0,0.0,536.0,11.0,23.0,294.0,15.0,38.0,,118.0,7.0,11.0,26.0,175.0,961.0,5.0,11.0,1.0,7.0,154.0,2.0,,2.5309,2.0,22.0,20.0,,5.0,12.0,4.0,29.0,16.0,,,,,,,,,,,,,,,,0.1494,9.0,1.0,1.0,,,,,,1.0,,,,,,,,
101668,Jamie Vardy,Forward,Leicester,13,England,2017-18,205.0,9.0,3.3236,0.0,12.0,35.0,18.693,15.0,59.0,1.0,173.0,37.0,1.0,49.0,3.0,37.0,183.0,30.0,463.0,20.0,3.0,,200.0,4.0,1.0,9.0,14.0,3255.0,14.0,11.0,124.0,141.0,11.0,37.0,65.0,267.0,169.0,,48.0772,31.0,17.0,57.0,9.0,81.0,144.0,27.0,346.0,20.0,105.0,73.0,37.0,1.0,12.0,6.0,5.0,33.0,221.0,46.0,30.0,9.0,146.0,76.0,0.0,456.0,24.0,31.0,333.0,9.0,24.0,1.0,124.0,29.0,2.0,13.0,90.0,842.0,1.0,11.0,,3.0,68.0,17.0,,16.1432,3.0,10.0,27.0,,,3.0,44.0,1.0,,6.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173515,Kelechi Iheanacho,Forward,Leicester,13,Nigeria,2017-18,70.0,,2.1147,0.0,9.0,11.0,1.9669,9.0,20.0,9.0,46.0,21.0,3.0,22.0,,7.0,51.0,5.0,246.0,3.0,4.0,14.0,24.0,,3.0,,5.0,824.0,5.0,2.0,18.0,37.0,3.0,14.0,31.0,189.0,36.0,,10.8891,8.0,4.0,17.0,5.0,52.0,52.0,9.0,107.0,8.0,53.0,36.0,21.0,3.0,,3.0,2.0,5.0,140.0,14.0,5.0,5.0,83.0,6.0,0.0,236.0,9.0,5.0,109.0,6.0,13.0,2.0,83.0,17.0,3.0,6.0,58.0,390.0,2.0,7.0,2.0,4.0,55.0,14.0,,4.2084,2.0,5.0,7.0,,,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
173804,Layton Ndukwu,Forward,Leicester,13,England,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103025,Riyad Mahrez,Forward,Leicester,13,Algeria,2017-18,266.0,8.0,6.9976,0.0,19.0,36.0,9.5586,39.0,54.0,18.0,210.0,36.0,10.0,52.0,,34.0,260.0,45.0,1276.0,12.0,11.0,2.0,80.0,5.0,11.0,35.0,13.0,2960.0,13.0,5.0,52.0,206.0,12.0,65.0,178.0,908.0,125.0,2.0,44.157,48.0,9.0,51.0,8.0,214.0,130.0,58.0,472.0,31.0,374.0,174.0,36.0,11.0,1.0,12.0,10.0,77.0,737.0,39.0,123.0,8.0,392.0,28.0,0.0,1196.0,18.0,35.0,648.0,27.0,81.0,1.0,538.0,23.0,18.0,108.0,234.0,2104.0,37.0,12.0,,11.0,314.0,14.0,2.0,6.5434,2.0,50.0,56.0,,3.0,13.0,10.0,93.0,53.0,,1.0,,,,,,,,,,,,,,0.5482,22.0,8.0,8.0,,,,,,,,1.0,,,,,,
78412,Shinji Okazaki,Forward,Leicester,13,Japan,2017-18,154.0,,1.1498,0.0,5.0,16.0,5.4793,25.0,23.0,2.0,97.0,27.0,2.0,34.0,,17.0,103.0,6.0,386.0,6.0,1.0,10.0,89.0,1.0,3.0,,7.0,1328.0,7.0,7.0,58.0,99.0,3.0,28.0,68.0,276.0,43.0,,17.9147,13.0,5.0,19.0,4.0,96.0,70.0,28.0,253.0,14.0,100.0,66.0,27.0,3.0,5.0,9.0,,22.0,173.0,16.0,6.0,4.0,164.0,31.0,0.0,360.0,7.0,8.0,197.0,16.0,16.0,1.0,107.0,20.0,8.0,7.0,109.0,632.0,,15.0,,1.0,110.0,6.0,,6.791,2.0,6.0,31.0,,,2.0,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84939,Danny Ings,Forward,Liverpool,14,England,2017-18,24.0,,0.1478,0.0,1.0,5.0,1.6437,5.0,7.0,,27.0,8.0,,5.0,,3.0,29.0,3.0,76.0,1.0,,5.0,13.0,,,,4.0,265.0,4.0,2.0,9.0,13.0,,9.0,9.0,46.0,22.0,,0.7926,3.0,1.0,,1.0,15.0,23.0,3.0,37.0,4.0,19.0,8.0,8.0,,,2.0,1.0,3.0,35.0,,3.0,1.0,24.0,4.0,0.0,75.0,2.0,1.0,52.0,3.0,1.0,,18.0,6.0,2.0,1.0,16.0,127.0,,3.0,,,12.0,3.0,,1.1163,0.0,2.0,6.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154566,Dominic Solanke,Forward,Liverpool,14,England,2017-18,74.0,,1.201,0.0,4.0,8.0,2.6493,7.0,18.0,3.0,48.0,21.0,1.0,15.0,,5.0,49.0,3.0,197.0,1.0,1.0,16.0,59.0,2.0,2.0,,5.0,583.0,5.0,4.0,38.0,40.0,1.0,9.0,19.0,146.0,56.0,,5.3852,14.0,7.0,4.0,3.0,36.0,55.0,3.0,114.0,4.0,53.0,20.0,21.0,2.0,1.0,3.0,,5.0,115.0,3.0,3.0,3.0,55.0,21.0,0.0,190.0,10.0,3.0,110.0,4.0,9.0,1.0,44.0,13.0,2.0,2.0,45.0,336.0,,2.0,1.0,1.0,33.0,2.0,2.0,3.4895,0.0,1.0,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118748,Mohamed Salah,Forward,Liverpool,14,Egypt,2017-18,211.0,6.0,6.0886,0.0,33.0,67.0,27.5876,12.0,111.0,8.0,205.0,36.0,10.0,66.0,1.0,34.0,220.0,18.0,946.0,32.0,9.0,2.0,48.0,6.0,8.0,27.0,27.0,2921.0,27.0,4.0,35.0,133.0,2.0,42.0,120.0,708.0,282.0,,28.961,52.0,3.0,30.0,24.0,176.0,99.0,29.0,344.0,10.0,199.0,122.0,36.0,8.0,5.0,6.0,25.0,47.0,619.0,28.0,59.0,24.0,296.0,13.0,0.0,930.0,44.0,40.0,545.0,6.0,79.0,,406.0,16.0,5.0,18.0,242.0,1643.0,19.0,17.0,3.0,9.0,134.0,10.0,1.0,24.378,1.0,15.0,17.0,,1.0,2.0,17.0,62.0,36.0,2.0,2.0,1.0,,,,,,,,,,,,,0.2934,17.0,4.0,4.0,,,,,,,,,,,,,,
92217,Roberto Firmino,Forward,Liverpool,14,Brazil,2017-18,330.0,4.0,5.6261,0.0,24.0,38.0,12.8189,65.0,60.0,17.0,310.0,37.0,7.0,58.0,1.0,32.0,320.0,38.0,1169.0,15.0,15.0,5.0,182.0,4.0,10.0,5.0,13.0,2776.0,13.0,13.0,136.0,178.0,2.0,90.0,132.0,833.0,198.0,1.0,28.5589,50.0,9.0,32.0,9.0,194.0,292.0,18.0,508.0,38.0,305.0,139.0,37.0,10.0,10.0,15.0,2.0,24.0,637.0,30.0,38.0,9.0,326.0,46.0,0.0,1138.0,22.0,27.0,542.0,50.0,49.0,2.0,285.0,57.0,18.0,16.0,287.0,1754.0,15.0,20.0,1.0,15.0,217.0,35.0,3.0,10.7287,1.0,10.0,56.0,,1.0,2.0,13.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
110979,Sadio Mané,Forward,Liverpool,14,Senegal,2017-18,181.0,6.0,4.8453,1.0,13.0,26.0,10.2021,28.0,57.0,10.0,177.0,29.0,7.0,75.0,,28.0,189.0,26.0,962.0,10.0,2.0,1.0,88.0,4.0,5.0,6.0,11.0,2206.0,11.0,7.0,61.0,160.0,1.0,49.0,133.0,749.0,142.0,,18.4497,42.0,7.0,20.0,11.0,120.0,346.0,50.0,341.0,20.0,201.0,111.0,29.0,5.0,7.0,8.0,3.0,31.0,592.0,19.0,26.0,11.0,253.0,27.0,1.0,959.0,31.0,18.0,378.0,20.0,55.0,,138.0,24.0,9.0,24.0,277.0,1431.0,8.0,18.0,3.0,2.0,187.0,15.0,1.0,10.6941,3.0,12.0,24.0,,,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205651,Gabriel Jesus,Forward,Man City,43,Brazil,2017-18,126.0,,2.1932,0.0,9.0,33.0,15.9285,23.0,47.0,7.0,116.0,29.0,3.0,92.0,,19.0,120.0,2.0,591.0,13.0,2.0,10.0,66.0,4.0,1.0,,19.0,1671.0,19.0,14.0,45.0,86.0,4.0,32.0,65.0,460.0,130.0,,10.1465,16.0,6.0,12.0,7.0,81.0,169.0,18.0,212.0,16.0,88.0,53.0,29.0,1.0,7.0,8.0,3.0,13.0,349.0,8.0,2.0,7.0,146.0,21.0,0.0,567.0,14.0,14.0,207.0,15.0,24.0,,115.0,28.0,8.0,11.0,219.0,860.0,3.0,14.0,3.0,2.0,122.0,18.0,4.0,14.185,6.0,4.0,19.0,,,,15.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,7.0,3.0,6.0,39.0
182156,Leroy Sané,Forward,Man City,43,Germany,2017-18,160.0,9.0,7.2118,0.0,18.0,20.0,7.7433,27.0,39.0,2.0,167.0,32.0,15.0,70.0,,27.0,172.0,42.0,1091.0,10.0,5.0,5.0,30.0,9.0,1.0,21.0,9.0,2422.0,9.0,6.0,14.0,154.0,4.0,51.0,138.0,905.0,200.0,4.0,18.6362,43.0,6.0,22.0,13.0,146.0,460.0,27.0,314.0,21.0,142.0,122.0,32.0,1.0,,6.0,10.0,47.0,762.0,18.0,72.0,13.0,284.0,16.0,0.0,1074.0,19.0,35.0,455.0,21.0,85.0,1.0,115.0,24.0,13.0,14.0,374.0,1679.0,17.0,9.0,2.0,5.0,178.0,11.0,2.0,5.7297,4.0,5.0,24.0,,,2.0,7.0,55.0,29.0,,,,,,,,,,,,,,,,0.4378,12.0,6.0,6.0,,,,,,,2.0,,,,5.0,1.0,5.0,111.0
174594,Lukas Nmecha,Forward,Man City,43,Germany,2017-18,2.0,,0.01,0.0,,,,,,,,2.0,,2.0,,,,,5.0,,,2.0,,,,,,14.0,,,,,,,,5.0,,,0.021,,,,,2.0,1.0,,2.0,,,,2.0,,,,,,4.0,,,,2.0,,0.0,5.0,,,2.0,,,,1.0,,,,3.0,7.0,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0
103955,Raheem Sterling,Forward,Man City,43,England,2017-18,201.0,6.0,5.7734,1.0,19.0,35.0,14.4738,19.0,68.0,8.0,171.0,33.0,11.0,63.0,6.0,29.0,187.0,30.0,1170.0,18.0,7.0,4.0,32.0,8.0,4.0,7.0,13.0,2592.0,13.0,11.0,24.0,148.0,6.0,73.0,140.0,975.0,263.0,1.0,19.2292,44.0,7.0,23.0,12.0,177.0,252.0,58.0,349.0,24.0,200.0,109.0,33.0,4.0,11.0,5.0,7.0,55.0,797.0,17.0,32.0,12.0,317.0,8.0,0.0,1163.0,33.0,40.0,416.0,14.0,64.0,,339.0,39.0,9.0,8.0,379.0,1719.0,8.0,9.0,4.0,7.0,193.0,18.0,5.0,16.2566,3.0,16.0,26.0,1.0,,5.0,19.0,6.0,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,7.0,5.0,11.0,114.0
37572,Sergio Agüero,Forward,Man City,43,Argentina,2017-18,115.0,6.0,3.8345,0.0,20.0,42.0,19.0831,9.0,74.0,4.0,104.0,25.0,6.0,66.0,,22.0,108.0,10.0,628.0,21.0,5.0,3.0,29.0,6.0,1.0,6.0,20.0,1969.0,20.0,4.0,19.0,92.0,2.0,31.0,82.0,516.0,171.0,,14.3285,34.0,3.0,12.0,15.0,96.0,151.0,17.0,207.0,11.0,113.0,59.0,25.0,1.0,15.0,3.0,1.0,28.0,417.0,10.0,10.0,15.0,178.0,10.0,0.0,604.0,32.0,23.0,255.0,6.0,56.0,1.0,157.0,10.0,6.0,4.0,207.0,1007.0,3.0,9.0,3.0,5.0,109.0,6.0,,16.2977,2.0,4.0,17.0,,1.0,3.0,16.0,1.0,,4.0,5.0,4.0,,,,,,,,,,,,,0.0742,,1.0,1.0,,,,,,,,,,,6.0,8.0,15.0,71.0
37265,Alexis Sánchez,Forward,Man Utd,1,Chile,2017-18,236.0,9.0,6.3957,0.0,30.0,35.0,9.7012,41.0,58.0,29.0,336.0,31.0,6.0,63.0,1.0,29.0,379.0,32.0,1454.0,9.0,13.0,2.0,64.0,5.0,10.0,18.0,9.0,2553.0,9.0,6.0,43.0,220.0,4.0,68.0,199.0,1002.0,177.0,,21.002,71.0,,32.0,10.0,193.0,572.0,75.0,456.0,11.0,440.0,109.0,31.0,10.0,7.0,15.0,1.0,36.0,900.0,28.0,79.0,10.0,392.0,21.0,0.0,1419.0,23.0,26.0,691.0,26.0,84.0,2.0,232.0,31.0,23.0,73.0,210.0,2164.0,1.0,11.0,4.0,13.0,193.0,13.0,3.0,8.1195,5.0,43.0,33.0,,,3.0,26.0,54.0,36.0,2.0,1.0,1.0,,,,,,,,,,,,,1.1081,8.0,14.0,14.0,,,,,,,,,,,,,,
148225,Anthony Martial,Forward,Man Utd,1,France,2017-18,145.0,5.0,4.5667,0.0,18.0,16.0,6.594,15.0,31.0,4.0,125.0,30.0,5.0,58.0,,18.0,132.0,38.0,731.0,9.0,8.0,12.0,39.0,1.0,2.0,6.0,5.0,1581.0,5.0,,25.0,99.0,,39.0,85.0,586.0,132.0,,21.124,28.0,6.0,13.0,10.0,120.0,297.0,27.0,244.0,4.0,144.0,79.0,30.0,2.0,7.0,2.0,1.0,40.0,451.0,13.0,42.0,10.0,205.0,14.0,0.0,724.0,15.0,22.0,338.0,13.0,43.0,1.0,109.0,17.0,3.0,13.0,181.0,1128.0,8.0,13.0,,8.0,154.0,9.0,,6.4148,1.0,7.0,16.0,,,1.0,8.0,6.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
