season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385568,4,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,2.0,22.0,21.0,43.0,,,5.0,,,2.0,,,,,3.0,1.0,,,0.0455578,0.1711,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,16.0,,6.6,,,,1.0,2.0,,,4.0,,33.0,22.0,55.0,2,1.0,69.0,2.0,,,
2022-23,10385568,4,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,1.0,,,12.0,13.0,24.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,8.0,4.0,,,0.212589,0.4438,0.0,2.0,,,,,,1.0,3.0,,84.0,,,,,,,,8.0,,6.5,,,2.0,,2.0,3.0,,,1.0,16.0,14.0,27.0,2,2.0,44.0,,1.0,,2.0
2022-23,10385568,4,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,3.0,17.0,39.0,56.0,,5.0,2.0,,,,,,,,1.0,5.0,,,0.0124264,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,6.0,,7.1,,,,4.0,,,,3.0,,22.0,40.0,62.0,0,,71.0,,,,
2022-23,10385568,4,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,1.0,4.0,,4.0,,2.0,,,1.0,,,,,,2.0,6.0,,,0.00408663,0.2611,0.4123,2.0,,,,,1.0,,,,16.0,1.0,1.0,,,,,,1.0,,7.0,,,1.0,,1.0,,,1.0,,5.0,,5.0,2,1.0,14.0,,2.0,1.0,1.0
2022-23,10385582,5,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385582,5,4,Newcastle_United,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,,4.0,4.0,3.0,3.0,2.0,,,,,,,,3.0,4.0,,,0.00012429,0.0564,0.0,,,,,,,,,,26.0,,,,,,,,6.0,,6.7,,,1.0,1.0,1.0,,,,,4.0,5.0,9.0,1,,14.0,1.0,,1.0,
2022-23,10385582,5,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,1.0,7.0,15.0,22.0,,1.0,6.0,,,,1.0,,,,2.0,3.0,,,0.0166563,0.109,0.0475,1.0,,,,,,,,,90.0,1.0,1.0,,,,,,9.0,,6.8,,,,6.0,1.0,,,3.0,,13.0,17.0,30.0,1,1.0,48.0,,,1.0,1.0
2022-23,10385582,5,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,2.0,8.0,10.0,,2.0,6.0,,,,2.0,,,,4.0,5.0,,,0.00156686,0.0,0.0,2.0,,,,,,4.0,,,90.0,,1.0,,,,,,8.0,,6.8,,,,8.0,,,,6.0,1.0,8.0,10.0,18.0,0,3.0,35.0,,,,1.0
2022-23,10385582,5,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385582,5,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385582,5,4,Newcastle_United,Away,138261,90105,Ryan Fraser,ryan-fraser,M,False,,,,6.0,2.0,8.0,,,2.0,,,,,,,,,3.0,,,0.0039809,0.0531,0.0,,,,,,,,,,64.0,,1.0,,,,,,10.0,,6.8,,,1.0,2.0,1.0,,,2.0,,13.0,3.0,16.0,1,,27.0,1.0,2.0,1.0,
2022-23,10385582,5,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,2.0,3.0,6.0,9.0,1.0,2.0,,,,,,,,,2.0,4.0,,,0.00081024,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,2.0,,6.8,,,,7.0,,,,2.0,,3.0,8.0,11.0,0,1.0,24.0,,2.0,,
2022-23,10385582,5,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,2.0,11.0,10.0,1.0,11.0,,1.0,18.0,,,,1.0,,,,1.0,1.0,,,0.0050864,0.0,0.0,,,,-0.8686,6.0,,,,,90.0,,,,,,,,25.0,,6.6,3.0,4.0,,2.0,,,2.0,35.0,,34.0,2.0,36.0,0,,50.0,,,,
2022-23,10385582,5,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385582,5,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,6.0,5.0,11.0,1.0,,5.0,,,,,,,1.0,2.0,2.0,,,0.00634246,0.0,0.0,,,,,,,,,,84.0,,,,,,,,5.0,,6.6,,,,1.0,1.0,,,2.0,,9.0,6.0,15.0,0,1.0,23.0,,,1.0,1.0
2022-23,10385582,5,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,False,1.0,,1.0,9.0,12.0,20.0,1.0,5.0,6.0,,,,,,,,1.0,8.0,,,0.081376,0.0,0.0,,,,,,,3.0,2.0,,90.0,,1.0,,,,,,10.0,,7.4,,,,5.0,,3.0,,4.0,,17.0,13.0,27.0,0,3.0,52.0,1.0,,,2.0
2022-23,10385582,5,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,1.0,1.0,2.0,1.0,,2.0,,,,,,,2.0,4.0,2.0,,,0.00056894,0.0,0.0,,,,,,,,,,26.0,,,,,,,,3.0,,6.3,,,,,1.0,,,,,1.0,1.0,2.0,0,2.0,9.0,,,,
2022-23,10385582,5,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,1.0,,,18.0,10.0,27.0,4.0,5.0,10.0,,,,4.0,,,,11.0,12.0,,,0.0470167,0.0,0.0,3.0,,,,,,3.0,,,90.0,,,,,,,,16.0,,7.1,,,,3.0,2.0,1.0,,2.0,,27.0,12.0,38.0,0,5.0,64.0,5.0,,2.0,
2022-23,10385582,5,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,,5.0,2.0,7.0,,1.0,1.0,,,,,,,,2.0,4.0,,,0.0100728,0.4974,0.8437,1.0,,1.0,,,,1.0,,,64.0,1.0,,,,,,,4.0,,7.3,,,1.0,,1.0,,,,1.0,8.0,2.0,10.0,2,2.0,18.0,,1.0,,
2022-23,10385582,5,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,7.0,12.0,19.0,1.0,1.0,7.0,1.0,,,2.0,,,,3.0,3.0,,,0.264761,0.0,0.0,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,10.0,,7.2,,,,3.0,,,,5.0,,14.0,14.0,28.0,0,1.0,38.0,,1.0,,1.0
2022-23,10385582,5,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,,,1.0,10.0,3.0,13.0,2.0,1.0,5.0,,,,,,,,6.0,5.0,,,0.00793203,0.0,0.0,2.0,,,,,,2.0,1.0,,90.0,,2.0,,,,,,13.0,,7.0,,,,4.0,2.0,3.0,,1.0,,14.0,4.0,15.0,0,3.0,40.0,6.0,1.0,,2.0
2022-23,10385582,5,4,Newcastle_United,Away,891803,194799,Jamal Lewis,jamal-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385582,5,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385582,5,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,,,,1.0,,1.0,,,,1.0,,,,2.0,2.0,,,0.0,0.0,0.0,,,,,,,,,,15.0,,,,,,,,3.0,,6.4,,,,,,,,,,1.0,,1.0,0,1.0,5.0,2.0,1.0,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385608,6,4,Newcastle_United,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,4.021e-05,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2022-23,10385608,6,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,8.0,,4.0,24.0,12.0,28.0,1.0,1.0,9.0,1.0,,1.0,,,,,1.0,5.0,,,0.558016,0.0743,0.0,,,,,,,3.0,6.0,,90.0,,,,,,,,17.0,,8.6,,,,2.0,,15.0,,9.0,,40.0,12.0,37.0,1,2.0,68.0,,2.0,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,True,,,,2.0,1.0,3.0,,1.0,,,,,,,,,,2.0,,,0.00231046,0.0182,0.0,,,,,,,,,,11.0,,,,,,,,2.0,,6.9,,,1.0,1.0,,,,1.0,,4.0,1.0,5.0,1,1.0,11.0,,,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,5.0,11.0,27.0,38.0,2.0,5.0,8.0,,1.0,1.0,,,,1.0,5.0,7.0,,,0.0327322,0.2757,0.0,1.0,,,,,,3.0,,,90.0,,3.0,,,,,,15.0,,7.6,,,2.0,4.0,1.0,,,12.0,,21.0,30.0,51.0,3,2.0,71.0,,,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385608,6,4,Newcastle_United,Home,138261,90105,Ryan Fraser,ryan-fraser,M,False,1.0,,,14.0,2.0,15.0,,,3.0,,,1.0,1.0,,,,4.0,3.0,,,0.0329446,0.0331,0.0,3.0,,,,,,,,,70.0,,,,,,,,6.0,,6.8,,,,,,3.0,,,,18.0,2.0,17.0,1,1.0,28.0,2.0,2.0,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385608,6,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,,1.0,,7.0,7.0,,,9.0,,,,,,,,,,,,0.00042544,0.0,0.0,,,,1.324,,,,,,90.0,,,,,,,,3.0,2.0,9.0,5.0,9.0,,3.0,,,,3.0,,2.0,7.0,9.0,0,,29.0,,,,
2022-23,10385608,6,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385608,6,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,13.0,5.0,18.0,,,4.0,,1.0,1.0,,,,1.0,1.0,4.0,,,0.0531213,0.1808,0.0,,,,,,1.0,,1.0,,70.0,,1.0,,,,,,12.0,,6.8,,,2.0,,2.0,4.0,,,,19.0,6.0,21.0,3,1.0,41.0,3.0,1.0,2.0,
2022-23,10385608,6,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,False,1.0,,2.0,15.0,15.0,29.0,3.0,1.0,6.0,,,,1.0,,,1.0,7.0,3.0,,,0.0835436,0.0,0.0,2.0,,,,,,3.0,1.0,,79.0,,,,,,,,18.0,,6.9,,,,,,9.0,,4.0,,30.0,17.0,38.0,0,2.0,58.0,,,,
2022-23,10385608,6,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,4.0,2.0,6.0,,1.0,1.0,,,2.0,2.0,,,,4.0,2.0,,,0.0550264,0.1225,0.0,1.0,,,,,,,,,20.0,,,,,,,,6.0,,6.4,,,,1.0,1.0,1.0,,,,8.0,3.0,10.0,2,1.0,19.0,,,,
2022-23,10385608,6,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,28.0,10.0,38.0,2.0,1.0,9.0,,,1.0,3.0,,,4.0,13.0,6.0,,,0.0679432,0.6803,0.0,3.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,25.0,,6.8,,,1.0,2.0,2.0,,,2.0,,40.0,10.0,50.0,3,4.0,81.0,7.0,,1.0,3.0
2022-23,10385608,6,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,,5.0,,5.0,4.0,1.0,2.0,,2.0,1.0,,,,1.0,9.0,3.0,,,0.0445598,0.762,0.8122,2.0,,,,,,,1.0,,89.0,2.0,,,,,,,7.0,,6.0,,,,1.0,2.0,,,,1.0,9.0,,9.0,3,1.0,21.0,,1.0,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,3.0,16.0,15.0,31.0,,2.0,4.0,1.0,,1.0,2.0,,,2.0,6.0,6.0,,,0.0524584,0.1541,0.0363,3.0,,,,,,1.0,2.0,,90.0,1.0,1.0,,,,,,8.0,,7.1,,,,2.0,,,,3.0,,18.0,16.0,34.0,2,1.0,52.0,2.0,3.0,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,False,,,1.0,8.0,7.0,15.0,1.0,,3.0,,1.0,,,,,2.0,7.0,2.0,,,0.0136961,0.4495,0.2141,3.0,,,,,,2.0,,,90.0,1.0,1.0,,,,,,11.0,,6.4,,,1.0,,1.0,2.0,,2.0,1.0,12.0,9.0,19.0,2,1.0,35.0,2.0,1.0,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,891803,194799,Jamal Lewis,jamal-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385608,6,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,6.0,13.0,31.0,44.0,,1.0,2.0,,,1.0,1.0,,,,2.0,2.0,,,0.00860118,0.2073,0.0482,1.0,,,,,,2.0,,,90.0,1.0,,,,,,,5.0,,7.2,,,,2.0,,,,10.0,,17.0,32.0,49.0,2,1.0,62.0,,,,1.0
2022-23,10385608,6,4,Newcastle_United,Home,994546,215379,Elliot Anderson,elliot-anderson,M,True,1.0,,,6.0,,5.0,,,3.0,1.0,,,1.0,,,1.0,6.0,3.0,,,0.452174,0.0,0.0,,,,,,,,1.0,,20.0,,,,,,,,9.0,,6.5,,,,,5.0,1.0,,,,10.0,,9.0,0,,22.0,,2.0,1.0,
2022-23,11077467,7,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,2.0,,4.0,27.0,24.0,49.0,,3.0,9.0,,,,2.0,,,,3.0,5.0,,,0.0985324,0.0,0.0,1.0,,,,,,2.0,3.0,,87.0,,,,,,,,23.0,,7.2,,,,5.0,1.0,9.0,,9.0,,42.0,30.0,63.0,0,1.0,93.0,2.0,,1.0,1.0
2022-23,11077467,7,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,6.0,15.0,21.0,2.0,2.0,3.0,,,,1.0,,,1.0,5.0,8.0,,,0.00443109,0.0,0.0,1.0,,,,,,,,,85.0,,,,,,,,13.0,,6.8,,,,3.0,,,,4.0,,9.0,19.0,28.0,0,6.0,57.0,4.0,,,4.0
2022-23,11077467,7,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,2.0,8.0,38.0,46.0,2.0,5.0,8.0,1.0,,,1.0,,,,5.0,10.0,,,0.254187,0.0,0.0,2.0,1.0,,,,,5.0,1.0,,90.0,,,,,,,,15.0,,7.7,,,,,,1.0,,8.0,,17.0,44.0,60.0,0,4.0,72.0,,1.0,,1.0
2022-23,11077467,7,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,5.0,2.0,7.0,,1.0,2.0,,,,,,,2.0,2.0,3.0,,,0.00419073,1.0769,0.9225,,,2.0,,,,,,,64.0,2.0,,,,,,,6.0,,8.2,,,1.0,,,,,,,7.0,3.0,10.0,3,,19.0,1.0,2.0,,
2022-23,11077467,7,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,7.0,4.0,9.0,13.0,,1.0,6.0,,,,,,1.0,,,1.0,1.0,,0.00075872,0.0,0.0,,,,-0.1565,2.0,,,1.0,,90.0,,,,,,,,7.0,2.0,6.2,,1.0,,2.0,,,1.0,14.0,,8.0,12.0,20.0,0,,31.0,,,,
2022-23,11077467,7,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,1.013e-05,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,,6.7,,,,,,,,,,,2.0,2.0,0,1.0,3.0,,,,1.0
2022-23,11077467,7,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,1.0,,1.0,9.0,8.0,16.0,1.0,,6.0,2.0,,,,,,1.0,3.0,4.0,,,0.315943,0.0866,0.2623,,1.0,,,,,,2.0,,64.0,2.0,,,,,,,13.0,,7.9,,,,,4.0,4.0,,1.0,,16.0,10.0,22.0,2,1.0,38.0,2.0,,3.0,
2022-23,11077467,7,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,3.0,6.0,9.0,,1.0,2.0,,,,,,,2.0,2.0,3.0,,,0.00062978,0.0,0.0,,,,,,,,,,10.0,,,,,,,,2.0,,6.6,,,,,1.0,,,,,3.0,6.0,9.0,0,1.0,15.0,,,1.0,1.0
2022-23,11077467,7,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,1.0,,1.0,16.0,4.0,19.0,,,7.0,1.0,1.0,,1.0,,,1.0,5.0,3.0,,,0.613957,0.3659,0.5596,1.0,1.0,,,,,1.0,1.0,,64.0,1.0,,,,,,,9.0,,7.0,,,1.0,,3.0,2.0,,2.0,,19.0,6.0,23.0,2,1.0,38.0,1.0,1.0,1.0,1.0
2022-23,11077467,7,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,16.0,11.0,27.0,2.0,2.0,5.0,,,,2.0,,,,7.0,6.0,,,0.0325994,1.3901,1.3765,3.0,,2.0,,,,1.0,1.0,,90.0,2.0,1.0,,,,,,14.0,,8.5,,,2.0,,1.0,,,,,24.0,12.0,36.0,4,1.0,55.0,5.0,2.0,1.0,1.0
2022-23,11077467,7,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,True,,,,7.0,2.0,9.0,2.0,,1.0,,,,3.0,,,,6.0,,,,0.0108633,0.0746,0.4708,,,1.0,,,,1.0,,,26.0,1.0,,,,,,,4.0,,6.9,,,,1.0,1.0,,,,,9.0,2.0,11.0,1,,17.0,1.0,,,
2022-23,11077467,7,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,19.0,28.0,47.0,3.0,1.0,5.0,,,,2.0,,,1.0,7.0,3.0,,,0.0579704,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.5,,,,1.0,,,,2.0,,22.0,30.0,52.0,0,2.0,59.0,1.0,,,
2022-23,11077467,7,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,8.0,34.0,26.0,60.0,,1.0,8.0,,,,3.0,,,,4.0,7.0,,,0.0290268,0.0636,0.0,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,7.5,,,1.0,,1.0,,,9.0,,39.0,30.0,69.0,1,4.0,78.0,,1.0,1.0,2.0
2022-23,11077467,7,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,9.0,6.0,15.0,,,2.0,,,1.0,1.0,,,1.0,3.0,2.0,,,0.108942,0.1934,0.0,1.0,,,,,,,1.0,,26.0,,,,,,,,5.0,,6.8,,,,,1.0,,,,,12.0,7.0,19.0,1,,24.0,,1.0,1.0,
2022-23,11077467,7,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,3.0,6.0,37.0,43.0,,2.0,3.0,,,,,,,,1.0,4.0,,,0.00220897,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,11.0,,6.9,,,,4.0,,,,9.0,,11.0,43.0,54.0,0,,65.0,,2.0,,
2022-23,11077467,7,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,7.0,7.0,14.0,,,1.0,,,1.0,1.0,,,,1.0,3.0,,,0.0753215,0.0376,0.0,,,,,,,,1.0,,26.0,,,,,,,,1.0,,6.8,,,,,,,,,,7.0,7.0,14.0,1,2.0,20.0,1.0,1.0,,2.0
2022-23,11077467,7,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,4,Newcastle_United,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,9.0,,,,,,,,,,6.6,,,,,,,,,,,,,0,1.0,1.0,,,,1.0
2022-23,10385624,8,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,5.0,,2.0,47.0,27.0,69.0,,,5.0,,,,1.0,,,,3.0,,,,0.373531,0.0523,0.0,1.0,,,,,1.0,,2.0,,90.0,,,,,,,,29.0,,7.1,,,1.0,,1.0,16.0,,7.0,1.0,72.0,29.0,85.0,1,,120.0,1.0,,,
2022-23,10385624,8,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,7.0,33.0,49.0,82.0,1.0,4.0,10.0,,,,,,,,1.0,4.0,,,0.0205726,0.0,0.0,,,,,,,,1.0,,90.0,,1.0,,,,,,10.0,,7.1,,,,3.0,,,,10.0,,39.0,53.0,92.0,0,,98.0,,,,
2022-23,10385624,8,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,8.0,39.0,35.0,74.0,2.0,3.0,9.0,,,2.0,,,,,3.0,6.0,,,0.0465891,0.0764,0.1615,,,,,,,,1.0,,90.0,1.0,,,,,,,15.0,,7.3,,,1.0,3.0,1.0,1.0,,12.0,,48.0,40.0,87.0,4,1.0,101.0,,2.0,,1.0
2022-23,10385624,8,4,Newcastle_United,Home,138261,90105,Ryan Fraser,ryan-fraser,M,False,,,,13.0,6.0,19.0,1.0,,3.0,,,1.0,1.0,,,1.0,3.0,1.0,,,0.0407906,0.2267,0.1596,,,,,,,,1.0,,71.0,1.0,,,,,,,12.0,,7.0,,,2.0,,,2.0,,,,19.0,8.0,25.0,4,1.0,37.0,1.0,,,1.0
2022-23,10385624,8,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,,1.0,,12.0,12.0,,,6.0,,,,,,,,,,,,5.618e-05,0.0,0.0,,,,-0.2706,,,,,,90.0,,,,,,,,1.0,,6.5,,2.0,,,,,,2.0,,1.0,12.0,13.0,0,,20.0,,,,
2022-23,10385624,8,4,Newcastle_United,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,38.0,7.0,45.0,,1.0,4.0,,,1.0,,,,1.0,1.0,4.0,,,0.068324,0.2477,0.3192,,,,,,,,1.0,,89.0,1.0,,,,,,,11.0,,7.1,,,,,,1.0,,,1.0,41.0,9.0,49.0,2,2.0,65.0,5.0,1.0,,1.0
2022-23,10385624,8,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,False,,,2.0,33.0,29.0,62.0,1.0,,3.0,,,,4.0,,,1.0,9.0,2.0,,,0.0726455,0.0,0.0,3.0,,,,,,,1.0,,90.0,,,,,,,,16.0,,6.2,,,,2.0,,3.0,,4.0,,43.0,32.0,72.0,0,2.0,96.0,1.0,,,2.0
2022-23,10385624,8,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,8.0,1.0,9.0,,,,,,1.0,,,,,,,,,0.0111108,0.0765,0.0,,,,,,,,,,19.0,,,,,,,,4.0,,6.5,,,,,,2.0,,,,12.0,1.0,11.0,1,,14.0,,,,
