season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385486,25,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,5.0,1.0,6.0,,,,,,,1.0,,,1.0,1.0,,,0.0168155,0.0,0.0,,,,,,,,,19.0,,,,,,,,,2.0,,6.5,,,,,,1.0,,,,,5.0,1.0,6.0,0,,10.0,2.0,,1.0,
2022-23,10385486,25,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,13.0,5.0,18.0,1.0,2.0,4.0,1.0,,,,,1.0,2.0,4.0,,,0.359991,0.1445,0.0928,,,,,,1.0,,3.0,90.0,1.0,,,,,,,,9.0,,7.7,,,2.0,,,2.0,,,,1.0,20.0,5.0,25.0,3,,34.0,1.0,,2.0,
2022-23,10385486,25,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,True,,,1.0,2.0,8.0,10.0,,1.0,1.0,,,,,,,2.0,4.0,,,0.00116329,0.0,0.0,2.0,,,,,,,,19.0,,,,,,,,,2.0,,6.8,,,,,2.0,1.0,,,1.0,,4.0,8.0,12.0,0,1.0,17.0,,1.0,1.0,1.0
2022-23,10385486,25,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,False,,,,7.0,9.0,16.0,2.0,,5.0,,,,1.0,,3.0,10.0,2.0,,,0.00207555,0.0,0.0,4.0,,,,,,1.0,1.0,45.0,,,,,,,,,7.0,,6.2,,,,,1.0,1.0,,,,,8.0,12.0,20.0,0,1.0,27.0,,,1.0,
2022-23,10385486,25,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,12.0,3.0,15.0,1.0,7.0,3.0,,1.0,1.0,1.0,,2.0,9.0,9.0,,,0.0275127,0.1825,0.0,2.0,,,,,,,1.0,84.0,,,,,,,,,16.0,,6.2,,,1.0,,,3.0,1.0,,1.0,,19.0,5.0,23.0,2,1.0,38.0,2.0,1.0,,1.0
2022-23,10385486,25,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385486,25,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,3.0,9.0,8.0,17.0,2.0,,2.0,,,,1.0,,,3.0,2.0,,,0.0188025,0.0,0.0,,,,,,,2.0,,45.0,,,,,,,,,10.0,,6.8,,,,,,,,,3.0,,16.0,9.0,25.0,0,1.0,33.0,2.0,1.0,,1.0
2022-23,10385486,25,14,Liverpool,Away,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,True,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,,3.0,2.0,,,0.00104086,0.0,0.0,,,,,,,,,10.0,,,,,,,,,5.0,,6.2,,,,,1.0,,,,,,2.0,4.0,6.0,0,1.0,9.0,1.0,,,1.0
2022-23,10652686,26,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,5.0,,5.0,,,,,,,,,,1.0,1.0,,,0.00215358,,,1.0,,,,,,,,11.0,,,,,,,,,,,6.5,,,,,1.0,,,,,,5.0,,5.0,0,,7.0,,1.0,,
2022-23,10652686,26,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,2.0,,,13.0,24.0,35.0,,1.0,11.0,,,1.0,,,,2.0,3.0,,,0.191714,0.053,,2.0,1.0,,,,,1.0,1.0,78.0,,,,,,,,,6.0,,7.3,,,,,1.0,,3.0,,1.0,,17.0,26.0,40.0,1,2.0,53.0,,,,2.0
2022-23,10652686,26,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,,,,1.0,,,1.0,,,,,1.0,3.0,,,,,0.269,0.4497,1.0,1.0,1.0,,,,,1.0,11.0,1.0,,,,,,,,2.0,,8.2,,,,,,,,,,,,,,1,,4.0,1.0,,,
2022-23,10652686,26,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,2.0,20.0,4.0,23.0,1.0,,4.0,2.0,,,1.0,,1.0,5.0,8.0,,,0.505329,0.6703,0.9468,,2.0,2.0,,,,,3.0,90.0,2.0,,,,,,,,20.0,,10.0,,,1.0,,,3.0,1.0,,2.0,,28.0,6.0,33.0,3,1.0,60.0,6.0,6.0,1.0,
2022-23,10652686,26,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,4.0,16.0,17.0,33.0,,,5.0,,,,,,,1.0,,,,0.0422679,,,1.0,,,,,,3.0,1.0,79.0,,,,,,,,,7.0,,6.9,,,,,,,,,6.0,,21.0,18.0,39.0,0,,45.0,1.0,,,
2022-23,10652686,26,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,1.0,11.0,4.0,15.0,3.0,3.0,2.0,,,1.0,3.0,,1.0,12.0,8.0,,,0.0936702,0.3156,1.507,2.0,,2.0,,,,,1.0,79.0,2.0,,,,,,,,17.0,,8.2,,,,,,4.0,1.0,,2.0,,19.0,6.0,24.0,3,1.0,42.0,3.0,3.0,1.0,1.0
2022-23,10652686,26,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,True,,,,1.0,2.0,3.0,,1.0,,,,,,,,,1.0,,,0.00412941,,,,,,,,,,,9.0,,,,,,,,,1.0,,6.6,,,,,1.0,,,,,,1.0,2.0,3.0,0,,5.0,1.0,,,
2022-23,10652686,26,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,,27.0,18.0,45.0,1.0,1.0,10.0,1.0,,1.0,1.0,,1.0,3.0,6.0,,,0.84532,0.1754,0.0257,1.0,1.0,,,,,1.0,1.0,85.0,1.0,,,,,,,,12.0,,7.8,,,1.0,,,1.0,,,2.0,,35.0,20.0,55.0,3,4.0,71.0,1.0,,1.0,3.0
2022-23,10652686,26,14,Liverpool,Home,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,True,,,,4.0,1.0,5.0,,,2.0,,,,,,,,2.0,,,0.00438681,,,,,,,,,2.0,,12.0,,,,,,,,,2.0,,6.9,,,,,,2.0,1.0,,,,5.0,1.0,5.0,0,,11.0,1.0,,2.0,
2022-23,10385494,27,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,1.0,,,12.0,10.0,21.0,,,2.0,1.0,,,1.0,,,1.0,2.0,,,0.0723915,0.0,0.0,,,,,,,2.0,1.0,25.0,,,,,,,,,14.0,,7.1,,,,,,,4.0,,1.0,,20.0,12.0,28.0,0,2.0,47.0,1.0,,,2.0
2022-23,10385494,27,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,4.0,29.0,9.0,38.0,,,6.0,,,,,,,,3.0,,,0.0215735,0.0,0.0,,,,,,,,,25.0,,,,,,,,,4.0,,7.1,,,,,,1.0,,,6.0,,32.0,10.0,42.0,0,2.0,46.0,,,1.0,2.0
2022-23,10385494,27,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,1.0,,,10.0,5.0,14.0,,,1.0,,,,,,,,1.0,,,0.0635454,0.0,0.0,,,,,,,,,24.0,,,,,,,,,2.0,,6.7,,,,,,,1.0,,,,11.0,6.0,16.0,0,1.0,19.0,,,,
2022-23,10385494,27,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,2.0,17.0,6.0,23.0,1.0,,1.0,,1.0,,,,2.0,4.0,1.0,,,0.413717,0.8635,0.0921,,,,,,,,,90.0,1.0,,,,,1.0,,,14.0,,6.4,,,1.0,,,2.0,2.0,,2.0,,24.0,8.0,30.0,2,,42.0,2.0,,1.0,
2022-23,10385494,27,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,1.0,10.0,21.0,31.0,3.0,2.0,7.0,,,,,,,4.0,6.0,,,0.00411078,0.0231,0.0,1.0,,,,,,,,65.0,,,,,,,,,12.0,,6.8,,,1.0,,,,1.0,,3.0,,21.0,22.0,42.0,1,2.0,53.0,,2.0,,2.0
2022-23,10385494,27,14,Liverpool,Away,794927,204043,Arthur,arthur,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385494,27,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,7.0,4.0,11.0,1.0,,5.0,,,,4.0,,2.0,9.0,5.0,,,0.0333413,0.0828,0.0,1.0,,,,,,,1.0,90.0,,,,,,,,,13.0,,6.7,,,2.0,,,1.0,2.0,,,1.0,15.0,4.0,17.0,2,2.0,35.0,2.0,3.0,,1.0
2022-23,10385494,27,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,1.0,18.0,13.0,31.0,1.0,,1.0,,,,4.0,,,5.0,,,,0.0862267,0.0,0.0,,,,,,,1.0,,45.0,,,,,,,,,6.0,,6.1,,,,,,,1.0,,5.0,,23.0,14.0,36.0,0,,39.0,,,,
2022-23,10385494,27,14,Liverpool,Away,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,False,,,4.0,17.0,22.0,39.0,1.0,,3.0,,,,2.0,,,5.0,1.0,,,0.0548192,0.0318,0.0,1.0,,,,,,1.0,,88.0,,,,,,,,,13.0,,6.4,,,1.0,,,2.0,,,7.0,,26.0,24.0,50.0,1,,57.0,1.0,,1.0,
2022-23,11157124,28,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,1.68e-06,,,,,,,,,,,11.0,,,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2022-23,11157124,28,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,2.0,,5.0,46.0,19.0,63.0,1.0,1.0,8.0,,,,3.0,,,5.0,4.0,,,0.0848491,0.1136,,1.0,,,,,,,1.0,90.0,,,,,,,,,13.0,,7.2,,,3.0,,2.0,,5.0,,5.0,,56.0,20.0,71.0,3,1.0,91.0,1.0,2.0,,1.0
2022-23,11157124,28,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,3.0,28.0,11.0,39.0,,,3.0,,1.0,,1.0,,1.0,2.0,6.0,,,0.112531,1.1613,0.9206,,,1.0,,,,,2.0,84.0,1.0,,,,,,,,21.0,,7.8,,,2.0,,1.0,5.0,,,5.0,,42.0,12.0,54.0,3,1.0,73.0,4.0,,5.0,
2022-23,11157124,28,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,4.0,43.0,31.0,74.0,,,6.0,,,,1.0,,1.0,4.0,2.0,,,0.0269252,,,2.0,,,,,,,1.0,90.0,,,,,,,,,9.0,,6.8,,,,,,,,,5.0,,49.0,32.0,81.0,0,2.0,86.0,1.0,,,2.0
2022-23,11157124,28,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,3.0,,,0.0401842,0.229,0.1407,,,,,,,,1.0,24.0,1.0,,,,,,,,3.0,,7.1,,,1.0,,,2.0,,,,1.0,4.0,1.0,5.0,2,,13.0,2.0,1.0,2.0,
2022-23,11157124,28,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,,14.0,1.0,15.0,2.0,1.0,2.0,,,1.0,1.0,,2.0,8.0,5.0,,,0.0746859,0.0642,,1.0,,,,,,1.0,2.0,66.0,,,,,,,,,11.0,,6.8,,,1.0,,,6.0,,,1.0,,17.0,2.0,19.0,2,,41.0,2.0,,4.0,
2022-23,11157124,28,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,1.0,,2.0,27.0,16.0,42.0,,,3.0,,,1.0,1.0,,2.0,6.0,5.0,,,0.0429729,0.0193,,1.0,,,,,,,1.0,84.0,,1.0,,,,,,,8.0,,6.8,,,,,,2.0,1.0,,2.0,1.0,29.0,17.0,45.0,1,3.0,60.0,1.0,2.0,,2.0
2022-23,11157124,28,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,2.0,4.0,3.0,7.0,,1.0,5.0,,,,1.0,,,1.0,2.0,,,0.00787276,,,,,,,,,,1.0,11.0,,,,,,,,,3.0,,6.7,,,,,,,,,3.0,1.0,5.0,4.0,9.0,0,1.0,11.0,,,,1.0
2022-23,10385561,29,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.00017957,0.0,0.0,,,,,,,,,8.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,2.0,4.0,0,,4.0,,,,
2022-23,10385561,29,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,1.0,2.0,,2.0,,,1.0,,,,1.0,,,1.0,,,,0.00079816,0.0,0.0,,,,,,,,,20.0,,1.0,,,,,,,5.0,,6.3,,,,,,,,,2.0,,5.0,2.0,7.0,0,,8.0,,,,
2022-23,10385561,29,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,1.0,15.0,25.0,40.0,,1.0,5.0,,,,1.0,,,3.0,2.0,,,0.0237706,0.0,0.0,2.0,,,,,,2.0,,90.0,,,,,,,,,6.0,,6.3,,,,,,,,,2.0,,18.0,26.0,44.0,0,1.0,52.0,2.0,,,1.0
2022-23,10385561,29,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,8.968e-05,0.0,0.0,,,,,,,,,20.0,,,,,,,,,2.0,,6.7,,,,,,2.0,,,,,2.0,2.0,4.0,0,,6.0,,,2.0,
2022-23,10385561,29,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,5.0,5.0,10.0,,,,,,1.0,,,,,,,,0.0207612,0.2153,0.5657,,,1.0,,,,,1.0,70.0,1.0,,,,,,,,4.0,,7.1,,,,,,,1.0,,,1.0,8.0,5.0,12.0,2,,17.0,1.0,,,
2022-23,10385561,29,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,,6.0,16.0,22.0,,,6.0,,,,3.0,,1.0,6.0,2.0,,,0.0104875,0.0,0.0,2.0,,,,,,1.0,,90.0,,2.0,,,,,,,6.0,,6.2,,,,,,,,,2.0,,9.0,17.0,26.0,0,2.0,35.0,,,,1.0
2022-23,10385561,29,14,Liverpool,Away,794927,204043,Arthur,arthur,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385561,29,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,7.0,5.0,12.0,1.0,,1.0,,,1.0,1.0,,2.0,4.0,6.0,,,0.016888,0.0551,0.0,,,,,,,,,82.0,,,,,,,,,8.0,,6.6,,,,,,3.0,,,,2.0,9.0,6.0,15.0,1,,32.0,3.0,3.0,3.0,
2022-23,10385561,29,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,,14.0,10.0,24.0,,,5.0,,,1.0,,,,,3.0,,,0.0116836,0.0604,0.0,,,,,,,1.0,1.0,70.0,,,,,,,,,6.0,,6.7,,,,,,1.0,,,,,16.0,11.0,27.0,1,1.0,37.0,1.0,1.0,1.0,
2022-23,10385572,30,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,3.0,35.0,11.0,46.0,,,7.0,1.0,,,1.0,,,1.0,2.0,,,0.241584,0.309,,1.0,,,,,,2.0,2.0,90.0,,,,,,,,,9.0,,7.7,,,2.0,,,,3.0,,3.0,1.0,43.0,12.0,52.0,2,2.0,65.0,,,,1.0
2022-23,10385572,30,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,1.0,,4.0,15.0,9.0,23.0,,,,,,,2.0,,1.0,3.0,2.0,,,0.0298805,,,,,,,,,1.0,,30.0,,,,,,,,,6.0,,6.7,,,,,,,2.0,,4.0,,18.0,10.0,26.0,0,2.0,34.0,1.0,,,1.0
2022-23,10385572,30,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,6.0,1.0,7.0,2.0,,5.0,,,,1.0,,2.0,5.0,2.0,,,0.0103783,0.2156,0.4687,,,1.0,,,,,,12.0,1.0,,,,,,,,5.0,,7.3,,,,,,,,,,1.0,8.0,2.0,10.0,1,1.0,17.0,,1.0,,1.0
2022-23,10385572,30,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,2.0,22.0,8.0,30.0,,1.0,2.0,1.0,3.0,2.0,3.0,,1.0,10.0,4.0,,,0.228085,2.1452,1.5313,1.0,,1.0,,,,,2.0,90.0,3.0,,,,,1.0,,,22.0,,6.3,,,5.0,,,5.0,1.0,,4.0,,30.0,8.0,37.0,10,1.0,71.0,7.0,2.0,,
2022-23,10385572,30,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,1.0,16.0,15.0,31.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,4.0,2.0,,,0.0252861,0.0333,,1.0,,,,,,1.0,1.0,78.0,,1.0,,,,,,,8.0,,6.8,,,,,,1.0,,,2.0,,21.0,17.0,38.0,1,1.0,46.0,,,1.0,1.0
2022-23,10385572,30,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,1.0,,,23.0,4.0,26.0,3.0,3.0,7.0,,,,,,2.0,5.0,6.0,,,0.163993,0.0364,,,,,,,,,3.0,90.0,,,,,,,,,13.0,,7.2,,,1.0,,,,4.0,,,,30.0,6.0,32.0,1,2.0,47.0,2.0,1.0,,1.0
2022-23,10385572,30,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,16.0,10.0,26.0,,,5.0,,,,,,4.0,5.0,3.0,,,0.0281983,,,,,,,,,,1.0,60.0,,,,,,,,,13.0,,6.2,,,,,1.0,2.0,1.0,,1.0,,20.0,11.0,30.0,0,1.0,45.0,3.0,1.0,1.0,1.0
2022-23,10385572,30,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385584,31,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,5.0,6.0,11.0,,,,,,,,,,1.0,1.0,,,0.00136543,0.0,0.0,1.0,,,,,,,,8.0,,,,,,,,,2.0,,6.5,,,,,,,2.0,,,,7.0,6.0,11.0,0,,14.0,,1.0,,
2022-23,10385584,31,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,2.0,,1.0,40.0,18.0,56.0,,,8.0,,,,2.0,,,5.0,1.0,,,0.269479,0.0,0.0,1.0,1.0,,,,,2.0,4.0,82.0,,,,,,,,,13.0,,7.1,,,,,,2.0,2.0,,3.0,,48.0,20.0,66.0,0,1.0,74.0,1.0,,,1.0
2022-23,10385584,31,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,,,1.0,16.0,7.0,23.0,,,2.0,,,,,,,,,,,0.0138492,0.0,0.0,,,,,,,,,10.0,,,,,,,,,2.0,,6.6,,,,,,,,,2.0,,18.0,7.0,25.0,0,,25.0,,,,
2022-23,10385584,31,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.00223973,0.1669,0.106,,,,,,,,,8.0,1.0,,,,,,,,1.0,,6.7,,,,,,,,,,,2.0,2.0,4.0,1,,5.0,,,,
2022-23,10385584,31,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,29.0,13.0,42.0,1.0,,3.0,,,,,,,3.0,1.0,,,0.0504748,0.6564,1.1058,,,2.0,,,,,1.0,81.0,2.0,,,,,,,,16.0,,8.4,,,1.0,,,3.0,,,1.0,1.0,36.0,18.0,54.0,3,,63.0,2.0,,1.0,
2022-23,10385584,31,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,1.0,31.0,50.0,81.0,,1.0,9.0,,,,,,,1.0,4.0,,,0.0188954,0.0,0.0,1.0,,,,,,1.0,,85.0,,,,,,,,,10.0,,7.0,,,,,2.0,1.0,,,2.0,,40.0,51.0,91.0,0,1.0,99.0,,1.0,1.0,
2022-23,10385584,31,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,1.0,14.0,6.0,20.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,6.0,5.0,,,0.168378,0.8037,0.9563,3.0,1.0,1.0,,,,1.0,3.0,81.0,1.0,,,,,,,,6.0,,8.5,,,1.0,,,2.0,,,1.0,,16.0,6.0,22.0,2,1.0,37.0,3.0,1.0,2.0,
2022-23,10385584,31,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,True,,,,8.0,2.0,10.0,,,,,,,,,1.0,1.0,1.0,,,0.035044,0.0,0.0,,,,,,,,1.0,9.0,,,,,,,,,1.0,,6.7,,,,,,,,,,,8.0,2.0,10.0,0,1.0,12.0,,,,
2022-23,10385584,31,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,1.0,,3.0,38.0,14.0,51.0,2.0,,4.0,1.0,,1.0,1.0,,3.0,8.0,11.0,,,0.398617,0.0626,0.0,2.0,1.0,,,,,,2.0,90.0,,,,,,,,,13.0,,7.9,,,,,1.0,4.0,2.0,,3.0,,44.0,15.0,57.0,1,5.0,85.0,3.0,2.0,4.0,2.0
2022-23,10385584,31,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385597,32,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,2.0,3.0,5.0,1.0,,,,,,,,,1.0,,,,0.00113587,0.0,0.0,,,,,,,,,9.0,,,,,,,,,2.0,,6.5,,,,,,,,,,,3.0,3.0,6.0,0,,8.0,1.0,,,
2022-23,10385597,32,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,2.0,32.0,17.0,48.0,,,2.0,,,1.0,,,,1.0,4.0,,,0.0875787,0.1089,0.0,,,,,,,,1.0,90.0,,,,,,,,,11.0,,7.1,,,1.0,,,2.0,3.0,,4.0,1.0,38.0,19.0,54.0,2,3.0,71.0,2.0,,1.0,2.0
2022-23,10385597,32,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,,,2.0,12.0,16.0,28.0,,,1.0,,,,,,1.0,1.0,,,,0.00679034,0.0,0.0,,,,,,,1.0,,30.0,,,,,,,,,6.0,,6.5,,,,,1.0,,,,3.0,,16.0,16.0,32.0,0,,37.0,1.0,,,
2022-23,10385597,32,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,29.0,13.0,42.0,,,3.0,,,1.0,,,1.0,3.0,3.0,,,0.312296,0.4279,0.8088,1.0,,1.0,,,,,2.0,90.0,1.0,,,,,,,,13.0,,7.6,,,1.0,,,2.0,2.0,,,1.0,38.0,13.0,49.0,3,,65.0,2.0,2.0,1.0,
2022-23,10385597,32,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,3.0,23.0,11.0,34.0,2.0,1.0,3.0,1.0,,,,,,2.0,5.0,,,0.400624,0.0599,0.0,,1.0,,,,,,1.0,60.0,,,,,,,,,3.0,,7.4,,,1.0,,,,,,3.0,,24.0,13.0,37.0,1,2.0,44.0,,2.0,,2.0
2022-23,10385597,32,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,14.0,3.0,17.0,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,0.0481452,0.3591,0.0,1.0,,,,,,,,60.0,1.0,,,,,,,,5.0,,6.9,,,2.0,,,1.0,,,,,17.0,4.0,21.0,4,,29.0,1.0,,1.0,
2022-23,10385597,32,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,True,,,,4.0,1.0,5.0,,,,,,,,,,1.0,3.0,,,0.00309277,0.0,0.0,,,,,,,,,9.0,,,,,,,,,1.0,,6.6,,,,,,2.0,,,,,4.0,1.0,5.0,0,,9.0,,2.0,1.0,
2022-23,10385597,32,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,,22.0,14.0,36.0,,1.0,1.0,,,,,,1.0,1.0,6.0,,,0.0176095,0.0,0.0,,,,,,,,,81.0,,,,,,,,,4.0,,6.8,,,,,,,,,,,24.0,14.0,38.0,0,3.0,53.0,1.0,2.0,,
2022-23,10385597,32,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385616,33,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,3.0,7.0,10.0,,,1.0,,,,,,,1.0,1.0,,,0.00069728,0.0,0.0,1.0,,,,,,,,10.0,,,,,,,,,2.0,,6.6,,,,,,,,,,,4.0,7.0,11.0,0,1.0,13.0,1.0,,,1.0
2022-23,10385616,33,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,1.0,30.0,12.0,41.0,,1.0,4.0,2.0,,,1.0,,,1.0,1.0,,,0.656254,0.0,0.0,,,,,,,1.0,3.0,59.0,,,,,,,,,8.0,,7.2,,,,,1.0,,2.0,,3.0,,37.0,13.0,48.0,0,,54.0,,,,
2022-23,10385616,33,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,,,2.0,14.0,14.0,28.0,,,4.0,,,1.0,1.0,,2.0,3.0,1.0,,,0.0158046,0.0185,0.0,,,,,,,1.0,,31.0,,,,,,,,,5.0,,6.5,,,,,,1.0,,,3.0,,15.0,16.0,31.0,1,,39.0,,,1.0,
2022-23,10385616,33,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,2.0,23.0,15.0,37.0,,1.0,5.0,,,3.0,,,,,3.0,,,0.120882,0.1054,0.0,,,,,,,,1.0,90.0,,,,,,,,,9.0,,7.0,,,,,,1.0,1.0,,4.0,1.0,28.0,17.0,44.0,3,1.0,53.0,2.0,,1.0,
