season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576093,18,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,False,,,1.0,29.0,11.0,40.0,2.0,,9.0,,,2.0,3.0,,,2.0,9.0,11.0,,,1.0,,,,,,3.0,1.0,,90.0,1.0,,,,,16.0,,7.3,,,,,,3.0,,,2.0,,36.0,14.0,50.0,3,7.0,78.0,3.0,2.0,2.0,3.0
2021-22,9576093,18,14,Liverpool,Away,979118,440148,Tyler Morton,tyler-morton,M,False,,,1.0,16.0,7.0,23.0,3.0,1.0,5.0,,,,2.0,,,,6.0,1.0,,,1.0,,,,,,3.0,,,60.0,,,,,,6.0,,6.3,,,,,,,,,3.0,,20.0,7.0,27.0,0,,32.0,2.0,,,
2021-22,10114693,19,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,5.0,6.0,11.0,,,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,13.0,,,,,,2.0,,6.8,,,,,,,,,1.0,,7.0,6.0,13.0,1,,16.0,,1.0,,
2021-22,10114693,19,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,1.0,7.0,7.0,14.0,,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,22.0,,,,,,5.0,,7.2,,,,,,1.0,1.0,,1.0,,10.0,8.0,17.0,0,,21.0,,,,
2021-22,10114693,19,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,4.0,23.0,29.0,52.0,1.0,,6.0,,,,1.0,,,,2.0,4.0,,,,,,,,,1.0,,,68.0,,,,,,6.0,,7.2,,,,,,,,,6.0,,27.0,29.0,56.0,0,4.0,66.0,2.0,,,1.0
2021-22,10114693,19,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,3.0,33.0,12.0,45.0,,,5.0,1.0,1.0,1.0,,,,3.0,7.0,,,,,1.0,2.0,,,,,2.0,,90.0,4.0,,,,,15.0,,8.8,,,1.0,,,4.0,1.0,,3.0,,39.0,12.0,50.0,6,,69.0,2.0,,,
2021-22,10114693,19,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,2.0,31.0,20.0,50.0,,1.0,5.0,,,,2.0,,,3.0,8.0,6.0,,,1.0,,2.0,,,,,5.0,,90.0,2.0,,,,1.0,21.0,,9.1,,,1.0,,,4.0,1.0,,2.0,,40.0,22.0,61.0,3,1.0,85.0,4.0,2.0,2.0,1.0
2021-22,10114693,19,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,2.0,18.0,17.0,35.0,,,8.0,,1.0,,2.0,,,,6.0,6.0,,,3.0,,,,,,2.0,,,90.0,,,,,,7.0,,6.6,,,1.0,,1.0,2.0,1.0,,4.0,,23.0,17.0,39.0,1,2.0,54.0,1.0,3.0,1.0,
2021-22,10114693,19,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,,24.0,19.0,43.0,,3.0,6.0,,,1.0,2.0,,,1.0,6.0,10.0,,,1.0,,,,,,,2.0,,85.0,2.0,,,,,10.0,,7.6,,,1.0,,,8.0,1.0,,,,28.0,20.0,47.0,4,,69.0,2.0,1.0,6.0,
2021-22,10114693,19,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,2.0,26.0,27.0,53.0,,,10.0,,,,1.0,,,1.0,2.0,10.0,,,,,,,,,1.0,1.0,,77.0,3.0,,,,,9.0,,8.0,,,1.0,,,7.0,,,3.0,,33.0,27.0,60.0,4,,77.0,1.0,3.0,7.0,
2021-22,9576144,20,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,1.0,,1.0,23.0,5.0,27.0,2.0,1.0,1.0,,,,2.0,,,1.0,6.0,5.0,,,1.0,,,,,,2.0,1.0,,26.0,,,,,,7.0,,7.0,,,,,,,2.0,,1.0,,28.0,6.0,32.0,0,3.0,43.0,,1.0,,3.0
2021-22,9576144,20,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,1.0,,3.0,25.0,3.0,27.0,1.0,,3.0,,,,,,,,3.0,2.0,,,1.0,,,,,,1.0,,,55.0,,,,,,10.0,,6.9,,,,,1.0,1.0,2.0,,6.0,,32.0,4.0,34.0,0,1.0,44.0,1.0,1.0,,1.0
2021-22,9576144,20,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,,24.0,9.0,33.0,,,3.0,,,,,,,,,1.0,,,,,,,,,1.0,,,70.0,,,,,,15.0,,7.0,,,3.0,,,,,,1.0,,35.0,11.0,46.0,3,,57.0,1.0,1.0,,
2021-22,9576144,20,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,8.0,,8.0,3.0,,,,,,,,,,4.0,,,,,,,,,,,1.0,,20.0,,,,,,3.0,,6.4,,,,,,1.0,,,1.0,,9.0,1.0,10.0,0,,11.0,,,,
2021-22,9576144,20,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,26.0,4.0,30.0,2.0,,2.0,,3.0,,1.0,,,3.0,8.0,7.0,,,,,,,,1.0,1.0,2.0,,90.0,2.0,,,1.0,1.0,16.0,,6.5,,,3.0,,,8.0,,,,,33.0,4.0,37.0,5,,62.0,4.0,1.0,6.0,
2021-22,9576144,20,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,2.0,,1.0,22.0,5.0,25.0,1.0,,4.0,,1.0,2.0,1.0,,,1.0,5.0,3.0,,,2.0,,,,,,,,,90.0,1.0,,,,,17.0,,6.7,,,2.0,,,2.0,3.0,,2.0,,31.0,5.0,33.0,5,1.0,54.0,6.0,1.0,1.0,
2021-22,9576144,20,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,1.0,25.0,9.0,34.0,,1.0,7.0,,,,1.0,,,,2.0,6.0,,,,,,,,,2.0,1.0,,64.0,,,,,,10.0,,7.0,,,,,1.0,2.0,,,2.0,,31.0,10.0,41.0,0,3.0,54.0,2.0,1.0,1.0,3.0
2021-22,9576144,20,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,True,,,,29.0,7.0,36.0,1.0,1.0,2.0,,,1.0,,,,,2.0,4.0,,,1.0,,,,,,,1.0,,35.0,,,,,,5.0,,7.1,,,,,,,1.0,,,,32.0,8.0,39.0,1,3.0,47.0,1.0,,,1.0
2021-22,9576144,20,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576392,21,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,,,,9.0,4.0,13.0,,,4.0,,,,2.0,,,2.0,6.0,3.0,,,1.0,,,,,,1.0,,,69.0,,2.0,,,,11.0,,6.4,,,,,5.0,1.0,1.0,,2.0,,15.0,6.0,20.0,0,3.0,38.0,,,,2.0
2021-22,9576392,21,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,2.0,6.0,2.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,2.0,,6.6,,,,,,,,,2.0,,7.0,2.0,9.0,0,,10.0,1.0,,,
2021-22,9576392,21,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,2.0,17.0,15.0,31.0,1.0,1.0,8.0,,,,1.0,,,,2.0,3.0,,,,,,,,,1.0,,,90.0,,,,,,16.0,,6.6,,,,,,,2.0,,4.0,,26.0,18.0,42.0,0,2.0,54.0,4.0,,,1.0
2021-22,9576392,21,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,19.0,8.0,27.0,,,2.0,,1.0,1.0,,,,1.0,4.0,1.0,,,1.0,,1.0,,,,1.0,2.0,,90.0,3.0,,,,,8.0,,7.1,,,,,,3.0,,,,1.0,22.0,8.0,30.0,4,,41.0,2.0,,1.0,
2021-22,9576392,21,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,15.0,5.0,20.0,1.0,2.0,4.0,1.0,,,,,,2.0,5.0,7.0,,,1.0,,1.0,,,,1.0,1.0,,89.0,2.0,,,,,13.0,,7.6,,,,,2.0,4.0,,,,1.0,19.0,6.0,25.0,2,1.0,48.0,3.0,1.0,3.0,
2021-22,9576392,21,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,2.0,23.0,25.0,48.0,1.0,1.0,6.0,,,,5.0,,,2.0,10.0,4.0,,,2.0,,,,,,2.0,,,90.0,,,,,,8.0,,6.3,,,,,,1.0,,,4.0,,24.0,29.0,53.0,0,2.0,63.0,,,1.0,
2021-22,9576392,21,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,True,,,,8.0,1.0,9.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,21.0,,,,,,2.0,,6.7,,,,,,1.0,,,,,10.0,1.0,11.0,0,,13.0,,,1.0,
2021-22,9576392,21,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2021-22,9576392,21,14,Liverpool,Away,979118,440148,Tyler Morton,tyler-morton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576342,22,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,13.0,7.0,20.0,,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,12.0,,,,,,4.0,,6.6,,,,,,,,,2.0,,17.0,7.0,24.0,0,,25.0,,,,
2021-22,9576342,22,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,1.0,,,18.0,3.0,20.0,2.0,1.0,2.0,,,,,,,2.0,5.0,1.0,,,1.0,,1.0,,,,,3.0,,74.0,1.0,,,,,14.0,,7.4,,,1.0,,,,3.0,,1.0,1.0,25.0,4.0,26.0,2,,40.0,4.0,,,
2021-22,9576342,22,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,2.0,57.0,12.0,69.0,1.0,2.0,6.0,,,,1.0,,,,3.0,5.0,,,,,,,,,2.0,1.0,,90.0,,,,,,24.0,,7.4,,,,,,2.0,4.0,,3.0,,74.0,17.0,87.0,0,2.0,102.0,1.0,,1.0,1.0
2021-22,9576342,22,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,28.0,9.0,37.0,3.0,,4.0,1.0,,,,,,1.0,6.0,1.0,,,,1.0,,,,,1.0,2.0,,78.0,1.0,,,,,9.0,,7.2,,,1.0,,,2.0,,,,,29.0,12.0,41.0,2,,56.0,1.0,1.0,,
2021-22,9576342,22,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,5.0,,5.0,1.0,,4.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,16.0,1.0,,,,,3.0,,7.9,,,,,,,,,,,6.0,,6.0,2,1.0,11.0,1.0,,,1.0
2021-22,9576342,22,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,1.0,44.0,24.0,68.0,1.0,7.0,8.0,,,,2.0,,,,3.0,8.0,,,,,1.0,,,,2.0,4.0,,90.0,2.0,,,,,10.0,,8.0,,,,,,,,,2.0,,47.0,28.0,75.0,2,,87.0,2.0,1.0,,
2021-22,9576342,22,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,,39.0,12.0,51.0,2.0,1.0,6.0,,,,1.0,,,2.0,11.0,6.0,,,2.0,,,,,,1.0,,,90.0,2.0,,,,,17.0,,6.6,,,,,,7.0,1.0,,1.0,,49.0,12.0,60.0,2,1.0,81.0,1.0,1.0,3.0,1.0
2021-22,9576342,22,14,Liverpool,Home,979118,440148,Tyler Morton,tyler-morton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,1.0,0,,4.0,,,,
2021-22,9576332,23,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,1.0,14.0,5.0,19.0,2.0,,4.0,,,,,,,,2.0,2.0,,,,,1.0,,,,,1.0,,60.0,1.0,,,,,7.0,,7.7,,,2.0,,,,1.0,,1.0,,18.0,5.0,22.0,3,2.0,36.0,1.0,,,1.0
2021-22,9576332,23,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,6.0,35.0,13.0,48.0,,1.0,10.0,,,1.0,,,,1.0,3.0,1.0,,,2.0,,,,,,2.0,2.0,,90.0,1.0,,,,,18.0,,7.2,,,2.0,,,,2.0,,7.0,,45.0,16.0,59.0,4,,75.0,4.0,,,
2021-22,9576332,23,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,21.0,10.0,31.0,2.0,4.0,4.0,,,,1.0,,,1.0,7.0,8.0,,,2.0,,,,,,,,,89.0,,,,,,18.0,,6.8,,,,,1.0,2.0,1.0,,1.0,1.0,32.0,13.0,44.0,0,2.0,56.0,2.0,1.0,1.0,2.0
2021-22,9576332,23,14,Liverpool,Away,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,1.0,1.0,2.0,,,2.0,,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,30.0,,,,,,3.0,,6.4,,,,,,,,,,,2.0,2.0,4.0,0,,5.0,,,,
2021-22,9576332,23,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,2.0,23.0,23.0,46.0,2.0,,7.0,,,,1.0,,,,3.0,1.0,,,,,1.0,,,,1.0,,,90.0,2.0,,,,,8.0,,7.2,,,1.0,,1.0,,,,4.0,,27.0,26.0,53.0,3,,61.0,1.0,1.0,,
2021-22,9576332,23,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,3.0,30.0,15.0,45.0,2.0,,4.0,,,,1.0,,,2.0,6.0,6.0,,,1.0,,,,,,1.0,2.0,,90.0,,,,,,8.0,,7.0,,,,,,1.0,,,5.0,,34.0,16.0,50.0,0,1.0,66.0,1.0,4.0,1.0,1.0
2021-22,9576332,23,14,Liverpool,Away,979118,440148,Tyler Morton,tyler-morton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,5.0,43.0,27.0,70.0,3.0,5.0,8.0,,,,,,,1.0,9.0,12.0,,,3.0,,,,,,3.0,,,90.0,,,,,,10.0,,7.6,,,1.0,,3.0,4.0,,,6.0,,49.0,27.0,76.0,1,4.0,97.0,1.0,1.0,2.0,3.0
2021-22,9576289,24,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,10.0,6.0,16.0,1.0,1.0,5.0,,,1.0,1.0,,,,5.0,5.0,,,1.0,,,,,,,,,60.0,2.0,,,,,17.0,,6.8,,,1.0,,,2.0,1.0,,,,17.0,6.0,22.0,4,3.0,45.0,6.0,1.0,,2.0
2021-22,9576289,24,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,2.0,0,,4.0,,,,
2021-22,9576289,24,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,True,,,,12.0,1.0,13.0,,,1.0,1.0,1.0,,,,,1.0,4.0,2.0,,,,,,,,1.0,,1.0,,30.0,3.0,,,,,7.0,,6.9,,,1.0,,,5.0,,,,1.0,15.0,1.0,16.0,4,,26.0,,,2.0,
2021-22,9576289,24,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,3.0,22.0,21.0,43.0,,2.0,11.0,,,,1.0,,,1.0,2.0,7.0,,,,,,,,,7.0,,,90.0,,1.0,,,,13.0,,7.5,,,,,,,,,8.0,,29.0,26.0,55.0,0,4.0,73.0,,1.0,,1.0
2021-22,9576289,24,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,1.0,34.0,7.0,41.0,1.0,2.0,5.0,,1.0,1.0,1.0,,,4.0,9.0,8.0,,,1.0,,,,,,,1.0,,89.0,2.0,,,,,16.0,,6.9,,,1.0,,,7.0,4.0,,1.0,1.0,41.0,8.0,45.0,4,,69.0,1.0,1.0,5.0,
2021-22,9576289,24,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,,16.0,18.0,34.0,,3.0,3.0,,,1.0,,,,1.0,2.0,6.0,,,,,,,,,2.0,1.0,,59.0,,,,,,11.0,,7.0,,,,,,3.0,,,,,20.0,19.0,39.0,1,1.0,54.0,3.0,,2.0,1.0
2021-22,9576289,24,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,13.0,6.0,19.0,,,4.0,,,,2.0,,,,2.0,1.0,,,,,,,,,1.0,1.0,,31.0,,,,,,5.0,,6.6,,,,,1.0,,,,2.0,,16.0,8.0,24.0,0,1.0,28.0,,,,
2021-22,9576300,25,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576300,25,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576300,25,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,1.0,12.0,6.0,18.0,,,4.0,,,,1.0,,,1.0,4.0,3.0,,,1.0,,,,,,1.0,,,59.0,,,,,,24.0,,6.3,,,,,,2.0,2.0,,6.0,,28.0,10.0,36.0,0,1.0,48.0,2.0,1.0,1.0,1.0
2021-22,9576300,25,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,,,3.0,17.0,11.0,28.0,,1.0,4.0,,,,3.0,,,,3.0,2.0,,,,,,,,,,,,31.0,,,,,,6.0,,6.5,,,,,,1.0,,,4.0,,23.0,11.0,34.0,0,,35.0,,,1.0,
2021-22,9576300,25,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,25.0,12.0,37.0,2.0,1.0,2.0,,,,1.0,,,1.0,5.0,5.0,,,,,,,,,1.0,,,90.0,,,,,,11.0,,6.9,,,1.0,,,3.0,,,1.0,1.0,32.0,12.0,44.0,1,2.0,56.0,2.0,,2.0,1.0
2021-22,9576300,25,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,13.0,7.0,20.0,,1.0,1.0,,,,1.0,,,1.0,3.0,4.0,,,,,,,,,1.0,1.0,,90.0,,,,,,15.0,,6.9,,,1.0,,1.0,2.0,2.0,,,,23.0,7.0,28.0,1,1.0,45.0,2.0,1.0,1.0,
2021-22,9576300,25,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,12.0,4.0,16.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,5.0,6.0,,,1.0,,,,,,,2.0,,67.0,1.0,,,,,11.0,,6.7,,,1.0,,,3.0,2.0,,1.0,,19.0,4.0,21.0,3,,37.0,3.0,2.0,3.0,
2021-22,9576300,25,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,5.0,20.0,29.0,49.0,1.0,,7.0,,1.0,,2.0,,,,4.0,2.0,,,1.0,,1.0,,,,,,,90.0,2.0,,,,,10.0,,7.3,,,1.0,,2.0,2.0,,,6.0,,27.0,32.0,59.0,3,,69.0,,,2.0,
2021-22,9576300,25,14,Liverpool,Away,365772,175592,Naby Keïta,naby-keita,M,False,,,2.0,34.0,30.0,64.0,,1.0,4.0,,,,1.0,,,,4.0,7.0,,,3.0,,,,,,,,,89.0,1.0,,,,,10.0,,7.3,,,,,2.0,1.0,1.0,,3.0,,41.0,31.0,71.0,1,5.0,86.0,2.0,,1.0,1.0
2021-22,9576300,25,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576300,25,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576421,26,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576421,26,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,2.0,20.0,6.0,26.0,,,5.0,,,2.0,,,,1.0,3.0,3.0,,,2.0,,,,,,,,,62.0,,,,,,12.0,,6.8,,,1.0,,,1.0,8.0,,2.0,,28.0,7.0,27.0,3,2.0,44.0,1.0,,1.0,1.0
2021-22,9576421,26,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,2.0,79.0,27.0,106.0,,,9.0,1.0,,2.0,1.0,,,,1.0,3.0,,,,1.0,,,,,,4.0,,90.0,,,,,,8.0,,7.9,,,,,,2.0,3.0,,2.0,1.0,84.0,28.0,109.0,2,,125.0,2.0,1.0,2.0,
2021-22,9576421,26,14,Liverpool,Home,53825,61558,Thiago Alcântara,thiago-alcantara,M,True,,,3.0,31.0,14.0,45.0,1.0,,4.0,,,1.0,1.0,,,,3.0,2.0,,,,,,,,,,2.0,,28.0,,,,,,4.0,,6.9,,,,,,3.0,,,3.0,,34.0,14.0,48.0,1,,54.0,,,2.0,
2021-22,9576421,26,14,Liverpool,Home,155818,157882,Takumi Minamino,takumi-minamino,M,True,,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,2.0,,2.0,,
2021-22,9576421,26,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,26.0,9.0,34.0,1.0,,8.0,1.0,1.0,1.0,1.0,,,2.0,7.0,5.0,,,1.0,,1.0,,,,,6.0,,90.0,3.0,,,,,16.0,,8.3,,,4.0,,,7.0,5.0,,1.0,,35.0,10.0,40.0,8,1.0,69.0,1.0,,4.0,
2021-22,9576421,26,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,1.0,23.0,6.0,28.0,2.0,1.0,3.0,,1.0,,1.0,,,1.0,7.0,4.0,,,1.0,,1.0,,,,,1.0,,90.0,2.0,,,,,9.0,,7.3,,,2.0,,,4.0,2.0,,1.0,,26.0,6.0,30.0,4,,49.0,3.0,1.0,2.0,
2021-22,9576421,26,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576421,26,14,Liverpool,Home,365772,175592,Naby Keïta,naby-keita,M,False,1.0,,1.0,34.0,11.0,44.0,,,3.0,,,1.0,2.0,,,,2.0,4.0,,,,,,,,,,2.0,,62.0,,,,,,14.0,,7.1,,,,,,1.0,1.0,,3.0,,44.0,14.0,57.0,1,3.0,65.0,1.0,,1.0,1.0
2021-22,9576421,26,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,,31.0,4.0,35.0,1.0,1.0,6.0,1.0,,2.0,,,,2.0,8.0,5.0,,,2.0,,1.0,,,,1.0,5.0,,89.0,1.0,,,,,12.0,,7.8,,,1.0,,,3.0,,,,,37.0,4.0,41.0,4,1.0,59.0,1.0,3.0,,1.0
2021-22,9576421,26,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144875,27,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144875,27,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,,20.0,18.0,38.0,,2.0,6.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,90.0,,,,,,13.0,,6.5,,,,,,,,,4.0,,26.0,24.0,50.0,0,,53.0,,,,
2021-22,10144875,27,14,Liverpool,Away,53825,61558,Thiago Alcântara,thiago-alcantara,M,False,,,4.0,26.0,25.0,51.0,,3.0,6.0,,,,3.0,,,2.0,6.0,9.0,,1.0,,1.0,,,,,4.0,3.0,,89.0,,,,,,13.0,,7.4,,,,,,1.0,,,4.0,,32.0,27.0,59.0,0,6.0,77.0,2.0,,,3.0
