season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attOboxOwnGoal,attObxdLeft,attOpenplay,attPenGoal,attPenMiss,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attLgCentre,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,penGoalsConceded,rightsidePass,unsuccessfulTouch,attObxdRight,attOneOnOne,contentiousDecision,ptsGainedLosingPos,attemptedTackleFoul,blockedPass,putThrough,subsGoals,successfulPutThrough,attPenPost,ptsDroppedWinningPos,attLgRight,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,totalDistance
2022-23,2292812,1.0,2022-08-06 17:30:00,11,Everton,Home,113.0,13.0,,3.0,3.0,,1.0,136.0,4.0,1.0,5.0,3.0,1.0,27.0,246.0,,1.0,18.0,22.0,12.0,5.0,1.0,3.0,1.0,,,,,,,,4.0,,,,,,,1.0,11.0,4.0,7.0,1.0,,68.0,,1.0,13.0,,4.0,5.0,4.0,,13.0,1.0,68.0,57.0,,27.0,17.0,,,68.0,14.0,11.0,,,1.0,2.0,,,,,,,,5.0,,,,2.0,,,,,17.0,,8.0,8.0,2.0,5.0,58.0,27.0,16.0,,2.0,4.0,4.0,315.0,,,6.0,,50.0,63.0,23.0,1.0,1.0,,,136.0,136.0,3.0,32.0,24.0,37.3,,1.0,0.0,,,,3.0,2.0,5.0,,,1.0,3.0,,3.0,64.0,234.0,6.0,134.0,31.0,27.0,16.0,4.0,15.0,11.0,1.0,115.0,7.0,216.0,2.0,1.0,19.0,1.0,63.0,,335.0,1.0,0.0,8.0,24.0,2.0,22.0,3.0,533.0,23.0,10.0,4.0,17.0,0.0,,,45.0,,,,128.0,87.0,2.0,1.0,75.0,10.0,,,,,5.0,20.0,20.0,,8.0,,,,27.0,,12.0,,,,,,,
2022-23,2292821,2.0,2022-08-13 12:30:00,11,Everton,Away,174.0,23.0,2.0,4.0,2.0,4.0,,121.0,4.0,1.0,4.0,2.0,2.0,34.0,291.0,,,14.0,14.0,12.0,9.0,1.0,5.0,,,,,,,,,8.0,,,,,,,2.0,10.0,2.0,11.0,4.0,,53.0,1.0,9.0,7.0,1.0,8.0,3.0,2.0,,5.0,1.0,43.0,43.0,1.0,17.0,4.0,,1.0,44.0,7.0,8.0,,,1.0,1.0,,,,,,,,6.0,,,,,,,,,4.0,,8.0,8.0,1.0,4.0,57.0,30.0,5.0,,1.0,9.0,4.0,357.0,,,5.0,,66.0,37.0,20.0,,,,,139.0,139.0,4.0,28.0,15.0,42.5,,,0.0,,,,2.0,,1.0,,,,2.0,1.0,4.0,59.0,274.0,10.0,204.0,40.0,17.0,17.0,7.0,13.0,6.0,,95.0,4.0,187.0,,1.0,19.0,3.0,66.0,3.0,378.0,,0.0,15.0,16.0,2.0,18.0,1.0,549.0,26.0,7.0,8.0,11.0,0.0,,,44.0,,1.0,,119.0,118.0,2.0,,97.0,19.0,,,1.0,,4.0,5.0,16.0,,5.0,,,,29.0,,19.0,,,,,,,
2022-23,2292832,3.0,2022-08-20 15:00:00,11,Everton,Home,171.0,15.0,,1.0,1.0,1.0,1.0,149.0,5.0,,7.0,7.0,9.0,27.0,319.0,,1.0,20.0,15.0,10.0,14.0,,1.0,,,,1.0,1.0,,,1.0,17.0,,,,,,,,7.0,7.0,9.0,10.0,,72.0,2.0,5.0,5.0,,6.0,2.0,4.0,,8.0,4.0,46.0,41.0,2.0,15.0,7.0,,1.0,70.0,6.0,9.0,1.0,,7.0,6.0,1.0,1.0,,1.0,1.0,,,9.0,,,1.0,,,,,2.0,7.0,,11.0,11.0,,7.0,67.0,26.0,2.0,,6.0,9.0,8.0,398.0,,,3.0,,62.0,55.0,28.0,,,,,153.0,153.0,6.0,23.0,34.0,48.3,,1.0,0.0,,,,2.0,2.0,4.0,,,,6.0,,2.0,76.0,311.0,15.0,193.0,39.0,15.0,23.0,6.0,18.0,12.0,,123.0,2.0,237.0,,,29.0,9.0,74.0,4.0,412.0,,0.0,19.0,13.0,5.0,22.0,3.0,606.0,27.0,9.0,6.0,8.0,0.0,,,56.0,1.0,1.0,1.0,145.0,116.0,,,95.0,15.0,,2.0,,1.0,2.0,5.0,10.0,,5.0,,,,16.0,,11.0,,,,,,,
2022-23,2292842,4.0,2022-08-27 15:00:00,11,Everton,Away,155.0,23.0,1.0,3.0,2.0,,,150.0,2.0,2.0,4.0,6.0,4.0,27.0,302.0,,2.0,11.0,21.0,17.0,7.0,1.0,2.0,1.0,,,,,,,,12.0,,,,,,,,14.0,6.0,8.0,6.0,,51.0,,5.0,5.0,,5.0,4.0,4.0,,8.0,1.0,47.0,56.0,,37.0,22.0,,,54.0,8.0,8.0,1.0,,,,,1.0,,1.0,1.0,,,12.0,,,1.0,1.0,,,,,22.0,,10.0,10.0,2.0,4.0,73.0,43.0,8.0,,1.0,8.0,7.0,361.0,,,5.0,,32.0,65.0,22.0,,,,,130.0,130.0,3.0,22.0,18.0,42.2,,2.0,0.0,,,,4.0,,4.0,,,1.0,2.0,1.0,4.0,72.0,291.0,9.0,178.0,36.0,37.0,15.0,5.0,13.0,8.0,1.0,115.0,4.0,220.0,1.0,2.0,26.0,4.0,70.0,2.0,385.0,,0.0,14.0,22.0,3.0,12.0,2.0,592.0,19.0,9.0,5.0,16.0,0.0,,,70.0,2.0,2.0,1.0,133.0,98.0,3.0,,84.0,17.0,,,,,6.0,7.0,14.0,,7.0,,2.0,,18.0,,11.0,,,,,,,
2022-23,2292854,5.0,2022-08-30 20:00:00,11,Everton,Away,128.0,12.0,1.0,1.0,,1.0,,76.0,4.0,,7.0,4.0,4.0,15.0,203.0,,1.0,14.0,24.0,12.0,3.0,,1.0,,,,,1.0,,,1.0,3.0,,,,,,,2.0,10.0,4.0,3.0,4.0,,61.0,5.0,3.0,12.0,,2.0,,,,10.0,1.0,70.0,53.0,5.0,35.0,12.0,,,41.0,9.0,7.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,11.0,,,1.0,,,,,,12.0,,18.0,18.0,2.0,7.0,68.0,29.0,10.0,,1.0,3.0,2.0,269.0,,,1.0,,37.0,32.0,7.0,,,,,150.0,150.0,2.0,33.0,17.0,30.9,,1.0,0.0,,,,4.0,,4.0,,1.0,,2.0,1.0,,24.0,190.0,4.0,155.0,33.0,35.0,21.0,2.0,3.0,1.0,,57.0,4.0,140.0,,1.0,20.0,4.0,50.0,2.0,292.0,,0.0,7.0,28.0,3.0,22.0,3.0,527.0,10.0,6.0,2.0,13.0,0.0,,,37.0,3.0,2.0,1.0,136.0,61.0,,,58.0,24.0,,1.0,1.0,,3.0,14.0,21.0,,14.0,,2.0,,25.0,,16.0,,,,,,,
2022-23,2292864,6.0,2022-09-03 12:30:00,11,Everton,Home,117.0,12.0,1.0,3.0,2.0,,,103.0,3.0,,5.0,,4.0,20.0,217.0,,,14.0,14.0,9.0,10.0,,2.0,1.0,,,,,,,,12.0,,,,,1.0,,,20.0,3.0,11.0,3.0,,53.0,1.0,5.0,3.0,,7.0,4.0,4.0,,8.0,6.0,39.0,41.0,1.0,32.0,14.0,,,38.0,7.0,9.0,,,,,,,,,,,,11.0,,,,1.0,,,,,14.0,1.0,10.0,10.0,2.0,5.0,62.0,23.0,9.0,,4.0,6.0,3.0,275.0,,,5.0,,56.0,29.0,25.0,,,,,141.0,141.0,3.0,22.0,20.0,39.1,1.0,,0.0,,,,7.0,1.0,8.0,,,1.0,6.0,,2.0,55.0,206.0,10.0,137.0,29.0,32.0,11.0,7.0,15.0,8.0,1.0,93.0,1.0,180.0,1.0,,15.0,6.0,56.0,3.0,302.0,1.0,0.0,14.0,19.0,,23.0,2.0,497.0,26.0,4.0,7.0,11.0,0.0,,,40.0,1.0,1.0,,111.0,64.0,3.0,,87.0,14.0,,,1.0,,1.0,9.0,9.0,,5.0,,,,19.0,,7.0,,,,,,,
2022-23,2292871,7.0,2023-03-01 19:45:00,11,Everton,Away,115.0,11.0,,1.0,1.0,2.0,,71.0,4.0,,3.0,2.0,1.0,19.0,185.0,,,8.0,11.0,15.0,5.0,,,2.0,,,,,,,,8.0,,,,,,,,14.0,1.0,5.0,3.0,,59.0,3.0,1.0,6.0,,1.0,2.0,3.0,,5.0,1.0,36.0,42.0,3.0,23.0,17.0,1.0,,45.0,12.0,5.0,,,1.0,,,,,,,,,12.0,,,,,,,,,17.0,,12.0,12.0,,3.0,53.0,19.0,5.0,,1.0,4.0,5.0,249.0,,,5.0,,37.0,29.0,12.0,,,,,126.0,126.0,7.0,30.0,18.0,26.9,,,0.0,,,,1.0,,1.0,,1.0,2.0,2.0,,4.0,35.0,174.0,5.0,144.0,34.0,23.0,12.0,1.0,6.0,5.0,2.0,70.0,4.0,136.0,,,19.0,1.0,61.0,2.0,274.0,,0.0,8.0,12.0,,11.0,2.0,427.0,11.0,10.0,1.0,8.0,0.0,,,52.0,1.0,2.0,,122.0,49.0,1.0,,51.0,19.0,,,,,4.0,12.0,20.0,,12.0,,,,19.0,,7.0,,,,,,,
2022-23,2292884,8.0,2022-09-18 14:15:00,11,Everton,Home,179.0,16.0,1.0,4.0,3.0,,1.0,210.0,5.0,,5.0,2.0,5.0,30.0,385.0,,,18.0,11.0,10.0,3.0,1.0,,,,,,,,,,5.0,,,,,,,2.0,12.0,2.0,3.0,4.0,,62.0,5.0,1.0,1.0,,5.0,9.0,4.0,,7.0,1.0,38.0,45.0,5.0,28.0,16.0,,1.0,58.0,8.0,10.0,1.0,,4.0,4.0,,1.0,,1.0,1.0,,,8.0,,,1.0,1.0,,,,,16.0,,10.0,10.0,1.0,5.0,62.0,36.0,14.0,,2.0,3.0,2.0,445.0,,,7.0,,85.0,50.0,27.0,,,,,138.0,138.0,5.0,37.0,11.0,53.6,,2.0,0.0,,,,4.0,,4.0,,2.0,,4.0,,3.0,109.0,372.0,5.0,199.0,38.0,28.0,18.0,5.0,22.0,17.0,,147.0,,287.0,1.0,,14.0,5.0,62.0,1.0,464.0,,0.0,7.0,18.0,3.0,20.0,3.0,676.0,17.0,7.0,5.0,11.0,0.0,,,79.0,,,,155.0,115.0,2.0,,115.0,18.0,,,,,4.0,14.0,14.0,,10.0,,,,17.0,,7.0,,,,,,,
2022-23,2292898,9.0,2022-10-01 15:00:00,11,Everton,Away,160.0,21.0,2.0,7.0,5.0,,1.0,142.0,10.0,,4.0,5.0,2.0,41.0,295.0,,1.0,11.0,13.0,19.0,6.0,1.0,1.0,3.0,,1.0,,1.0,,,,9.0,,,,,,,1.0,15.0,7.0,6.0,6.0,,60.0,2.0,3.0,7.0,,6.0,7.0,5.0,1.0,17.0,2.0,52.0,60.0,2.0,26.0,13.0,,,67.0,10.0,11.0,1.0,,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,,11.0,,,1.0,,,,,,13.0,,11.0,11.0,3.0,4.0,71.0,37.0,7.0,,2.0,7.0,5.0,355.0,,,7.0,,55.0,55.0,24.0,,,,,146.0,146.0,3.0,26.0,23.0,45.8,,2.0,0.0,,,,4.0,1.0,5.0,,1.0,3.0,4.0,1.0,4.0,79.0,277.0,9.0,177.0,37.0,26.0,12.0,6.0,19.0,13.0,3.0,121.0,4.0,222.0,,,14.0,3.0,72.0,1.0,380.0,,0.0,12.0,23.0,1.0,15.0,2.0,594.0,25.0,7.0,6.0,13.0,0.0,,,57.0,4.0,3.0,1.0,150.0,69.0,,,104.0,22.0,,1.0,,3.0,6.0,24.0,24.0,,11.0,,,,24.0,,13.0,,,,,,,
2022-23,2292905,10.0,2022-10-09 19:00:00,11,Everton,Home,176.0,19.0,2.0,4.0,2.0,,,123.0,7.0,,6.0,2.0,2.0,23.0,295.0,,,12.0,17.0,13.0,5.0,2.0,3.0,,,,,,,,,6.0,,,,,,,2.0,5.0,7.0,7.0,4.0,,70.0,,6.0,7.0,,5.0,9.0,11.0,,3.0,2.0,46.0,41.0,,9.0,3.0,1.0,,42.0,7.0,11.0,,,2.0,3.0,,,,,,,,9.0,,,1.0,1.0,,,,,3.0,,15.0,15.0,,6.0,62.0,31.0,4.0,1.0,3.0,4.0,2.0,348.0,,,3.0,,54.0,39.0,37.0,,,,,140.0,140.0,8.0,32.0,23.0,39.7,,,0.0,,,,,2.0,2.0,,1.0,,3.0,1.0,4.0,64.0,273.0,7.0,199.0,41.0,9.0,20.0,5.0,28.0,23.0,,102.0,2.0,204.0,1.0,,15.0,3.0,56.0,1.0,375.0,,0.0,11.0,9.0,,13.0,2.0,556.0,21.0,8.0,5.0,6.0,0.0,,,65.0,,,,140.0,86.0,,,84.0,19.0,,,,,5.0,19.0,19.0,,13.0,,3.0,,23.0,,10.0,,,,,,,
2022-23,2292918,11.0,2022-10-15 17:30:00,11,Everton,Away,188.0,15.0,1.0,2.0,1.0,1.0,1.0,114.0,1.0,,6.0,1.0,1.0,19.0,300.0,,,8.0,13.0,10.0,2.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,15.0,6.0,3.0,1.0,,55.0,1.0,1.0,3.0,,1.0,2.0,4.0,,3.0,2.0,37.0,41.0,1.0,25.0,12.0,,,37.0,13.0,12.0,,,1.0,2.0,,,,,,,,7.0,,,,,,,,,12.0,,6.0,6.0,1.0,6.0,59.0,32.0,7.0,,2.0,1.0,,346.0,,,8.0,,56.0,26.0,12.0,1.0,1.0,,,96.0,96.0,1.0,30.0,17.0,38.5,,1.0,0.0,,,,5.0,,5.0,,,1.0,3.0,,3.0,30.0,289.0,3.0,212.0,41.0,25.0,9.0,1.0,9.0,8.0,1.0,53.0,6.0,164.0,,,12.0,1.0,52.0,,367.0,,0.0,4.0,15.0,1.0,9.0,4.0,518.0,8.0,4.0,1.0,10.0,0.0,,,57.0,,1.0,,125.0,98.0,1.0,1.0,87.0,12.0,,,,,10.0,13.0,13.0,,12.0,,,,15.0,,7.0,,,,,,,
2022-23,2292929,12.0,2022-10-19 19:30:00,11,Everton,Away,194.0,14.0,1.0,3.0,2.0,1.0,,123.0,6.0,1.0,5.0,4.0,1.0,24.0,314.0,,,28.0,11.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,11.0,5.0,1.0,,,57.0,3.0,,5.0,,2.0,4.0,2.0,,11.0,1.0,44.0,45.0,3.0,19.0,4.0,,1.0,55.0,12.0,9.0,,,1.0,,,,,,,,,12.0,,,,,,,,1.0,4.0,,7.0,7.0,2.0,5.0,79.0,43.0,8.0,,1.0,,,387.0,,,3.0,,43.0,54.0,18.0,,,,,145.0,145.0,3.0,19.0,27.0,50.2,,,0.0,,,,3.0,,3.0,,1.0,,1.0,,3.0,48.0,300.0,1.0,219.0,34.0,19.0,19.0,2.0,8.0,6.0,,98.0,3.0,201.0,,1.0,20.0,1.0,65.0,3.0,412.0,1.0,0.0,1.0,18.0,1.0,30.0,4.0,597.0,11.0,12.0,2.0,8.0,0.0,,,62.0,,,,145.0,102.0,1.0,,103.0,18.0,,,,,7.0,12.0,20.0,,12.0,,,,26.0,,13.0,,,,,,,
2022-23,2292932,13.0,2022-10-22 15:00:00,11,Everton,Home,172.0,20.0,,1.0,1.0,2.0,1.0,142.0,6.0,,4.0,1.0,9.0,18.0,313.0,,,24.0,10.0,12.0,3.0,,1.0,,,,,,,,,8.0,,,,,,,,5.0,4.0,5.0,4.0,,49.0,3.0,2.0,5.0,,3.0,5.0,2.0,,15.0,,51.0,56.0,3.0,16.0,5.0,,,49.0,16.0,13.0,1.0,,3.0,4.0,,2.0,,1.0,2.0,,,7.0,,,3.0,1.0,,,,,5.0,,7.0,7.0,1.0,4.0,62.0,38.0,4.0,1.0,,5.0,6.0,362.0,,,3.0,,69.0,42.0,21.0,,,,,127.0,127.0,6.0,14.0,25.0,45.8,,,0.0,,,,1.0,1.0,2.0,,2.0,,1.0,,5.0,73.0,300.0,5.0,187.0,38.0,16.0,10.0,3.0,14.0,11.0,,110.0,4.0,209.0,1.0,,7.0,10.0,41.0,1.0,382.0,,0.0,9.0,26.0,,28.0,3.0,581.0,13.0,5.0,3.0,20.0,0.0,,,79.0,2.0,,3.0,134.0,95.0,1.0,,74.0,19.0,,,1.0,,7.0,10.0,20.0,1.0,10.0,,,,16.0,,9.0,,,,,,,
2022-23,2292945,14.0,2022-10-29 17:30:00,11,Everton,Away,191.0,17.0,1.0,6.0,5.0,1.0,,110.0,5.0,1.0,3.0,2.0,3.0,29.0,295.0,,,18.0,21.0,12.0,6.0,1.0,4.0,,,,,,,,,4.0,,,,,,,1.0,17.0,7.0,9.0,,,57.0,5.0,2.0,5.0,,4.0,7.0,5.0,,9.0,4.0,46.0,43.0,5.0,33.0,18.0,,1.0,46.0,8.0,10.0,,,1.0,,,,,,,,,12.0,,,,,,,,,18.0,,6.0,6.0,1.0,3.0,66.0,35.0,13.0,,2.0,5.0,4.0,345.0,,,8.0,,47.0,46.0,20.0,,,,,112.0,112.0,5.0,22.0,24.0,43.5,,1.0,0.0,,,,5.0,1.0,6.0,,1.0,,3.0,,4.0,51.0,278.0,7.0,211.0,43.0,33.0,9.0,3.0,15.0,12.0,,83.0,4.0,174.0,,1.0,12.0,4.0,64.0,5.0,370.0,1.0,0.0,9.0,15.0,,20.0,1.0,559.0,18.0,6.0,4.0,9.0,0.0,,,60.0,2.0,2.0,,120.0,103.0,,,87.0,9.0,,,,,4.0,18.0,18.0,,8.0,,,,17.0,,10.0,,,,,,,
2022-23,2292952,15.0,2022-11-05 17:30:00,11,Everton,Home,169.0,20.0,2.0,8.0,6.0,3.0,,227.0,7.0,,5.0,2.0,6.0,27.0,388.0,,1.0,20.0,6.0,19.0,9.0,1.0,3.0,,,,,,,,,8.0,,,,,,,1.0,15.0,7.0,11.0,1.0,,58.0,,5.0,6.0,,8.0,12.0,7.0,,7.0,1.0,33.0,41.0,,19.0,7.0,,2.0,56.0,9.0,5.0,,,,,,,,,,,,12.0,,,,,,,,1.0,7.0,,11.0,11.0,1.0,5.0,72.0,41.0,3.0,,4.0,6.0,2.0,459.0,,,7.0,,87.0,64.0,33.0,,,,,147.0,147.0,6.0,24.0,20.0,48.4,,,0.0,,,,3.0,3.0,6.0,,,,5.0,1.0,5.0,120.0,372.0,10.0,192.0,44.0,19.0,9.0,7.0,26.0,19.0,,167.0,8.0,316.0,,,12.0,8.0,64.0,,482.0,1.0,0.0,12.0,14.0,2.0,21.0,0.0,661.0,33.0,3.0,8.0,7.0,0.0,,,78.0,2.0,2.0,,164.0,123.0,,,117.0,21.0,,1.0,,,4.0,2.0,11.0,,2.0,,,,26.0,,10.0,,,,,,,
2022-23,2292960,16.0,2022-11-12 15:00:00,11,Everton,Away,230.0,31.0,1.0,4.0,3.0,1.0,,238.0,7.0,,5.0,,10.0,34.0,464.0,,,15.0,17.0,13.0,10.0,1.0,1.0,,,,,,,,,12.0,,,,,,,2.0,12.0,4.0,8.0,7.0,,60.0,,6.0,10.0,,5.0,6.0,8.0,,6.0,3.0,50.0,63.0,,6.0,2.0,1.0,,60.0,8.0,12.0,,,4.0,2.0,,,,,,,,7.0,,,,,,,,,2.0,,7.0,7.0,,5.0,69.0,47.0,3.0,,4.0,7.0,3.0,519.0,,,3.0,,89.0,50.0,34.0,,,,,133.0,133.0,1.0,23.0,30.0,64.2,,,0.0,,,,4.0,2.0,5.0,,1.0,,6.0,,4.0,101.0,445.0,11.0,250.0,57.0,6.0,17.0,5.0,21.0,16.0,,138.0,6.0,313.0,,,8.0,10.0,62.0,1.0,542.0,,0.0,15.0,30.0,,15.0,0.0,735.0,21.0,8.0,5.0,15.0,0.0,,,81.0,1.0,1.0,,158.0,144.0,1.0,,159.0,21.0,,,,,5.0,4.0,15.0,,4.0,,,,22.0,,14.0,,,,,,,
2022-23,2292975,17.0,2022-12-26 15:00:00,11,Everton,Home,274.0,18.0,1.0,3.0,2.0,1.0,1.0,170.0,4.0,1.0,6.0,3.0,1.0,25.0,441.0,,1.0,19.0,12.0,12.0,4.0,1.0,2.0,1.0,,2.0,,2.0,,,,5.0,,,,,,,3.0,4.0,3.0,7.0,5.0,,60.0,1.0,2.0,7.0,,2.0,10.0,4.0,1.0,10.0,2.0,47.0,58.0,1.0,16.0,7.0,,,51.0,9.0,21.0,,,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,,5.0,,,,,,,,,7.0,,7.0,7.0,,6.0,77.0,52.0,2.0,,1.0,5.0,6.0,492.0,,,1.0,,79.0,58.0,23.0,,,,,134.0,134.0,6.0,20.0,28.0,58.8,,,0.0,,,,2.0,,2.0,,1.0,1.0,4.0,,4.0,60.0,416.0,6.0,297.0,36.0,16.0,17.0,1.0,17.0,16.0,1.0,95.0,2.0,240.0,,1.0,15.0,1.0,55.0,1.0,520.0,,0.0,12.0,17.0,1.0,20.0,1.0,709.0,16.0,8.0,2.0,13.0,0.0,,,90.0,2.0,2.0,,153.0,140.0,,,137.0,20.0,,,,,8.0,6.0,13.0,,6.0,,3.0,,25.0,,9.0,,,,,,,
2022-23,2292984,18.0,2022-12-31 15:00:00,11,Everton,Away,119.0,16.0,,2.0,2.0,2.0,,68.0,2.0,,1.0,1.0,,15.0,185.0,,,9.0,9.0,7.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,,11.0,5.0,1.0,1.0,,47.0,3.0,1.0,4.0,,1.0,5.0,3.0,,9.0,2.0,40.0,35.0,3.0,35.0,19.0,,,27.0,14.0,12.0,1.0,,,1.0,,1.0,,,1.0,,1.0,5.0,,,1.0,,,,,,19.0,,11.0,11.0,3.0,1.0,52.0,24.0,7.0,,,2.0,1.0,212.0,,,7.0,,26.0,34.0,14.0,,,,,95.0,95.0,2.0,32.0,7.0,26.3,,2.0,0.0,,,,2.0,,2.0,,,1.0,,,4.0,30.0,175.0,2.0,129.0,29.0,35.0,7.0,1.0,10.0,9.0,2.0,51.0,5.0,119.0,1.0,,9.0,,43.0,2.0,238.0,,0.0,2.0,13.0,,11.0,4.0,405.0,6.0,3.0,1.0,7.0,0.0,,,40.0,,,,94.0,50.0,2.0,,54.0,15.0,,,,1.0,7.0,12.0,16.0,,12.0,,,,14.0,,3.0,,,,,,,
2022-23,2292995,19.0,2023-01-03 19:45:00,11,Everton,Home,269.0,24.0,2.0,5.0,3.0,,1.0,155.0,9.0,,6.0,3.0,3.0,21.0,419.0,,1.0,14.0,13.0,4.0,7.0,1.0,2.0,,,,,,,,,6.0,1.0,,,,,,1.0,10.0,9.0,7.0,3.0,,50.0,1.0,1.0,3.0,,5.0,6.0,7.0,,6.0,2.0,39.0,33.0,1.0,15.0,10.0,1.0,,51.0,8.0,10.0,1.0,,2.0,4.0,,,,,,,,9.0,,,,,,,,,10.0,,9.0,9.0,,6.0,55.0,36.0,2.0,,5.0,3.0,4.0,458.0,,,5.0,,42.0,56.0,23.0,,,,1.0,106.0,106.0,7.0,16.0,20.0,48.9,,,0.0,,,,2.0,2.0,4.0,,1.0,,5.0,1.0,5.0,70.0,401.0,8.0,284.0,46.0,15.0,12.0,5.0,22.0,17.0,,101.0,1.0,216.0,,,6.0,3.0,44.0,1.0,478.0,,0.0,10.0,16.0,1.0,16.0,3.0,662.0,20.0,3.0,5.0,10.0,0.0,,,74.0,,,1.0,133.0,132.0,,,139.0,12.0,,,,,5.0,18.0,24.0,,18.0,,,,25.0,,11.0,,,,,,,
2022-23,2293004,20.0,2023-01-14 15:00:00,11,Everton,Home,120.0,15.0,1.0,3.0,2.0,1.0,,173.0,4.0,,3.0,4.0,4.0,32.0,290.0,,,13.0,26.0,21.0,5.0,2.0,1.0,,,,,,,,,7.0,,,,,,,4.0,7.0,6.0,8.0,4.0,,57.0,2.0,3.0,3.0,,6.0,8.0,7.0,,10.0,2.0,53.0,55.0,2.0,18.0,11.0,,,93.0,7.0,17.0,,,3.0,3.0,,1.0,1.0,1.0,,1.0,,10.0,,,,1.0,,,,1.0,11.0,1.0,10.0,10.0,,3.0,77.0,31.0,4.0,1.0,3.0,5.0,4.0,362.0,,,6.0,,46.0,76.0,39.0,,,,,168.0,168.0,6.0,17.0,25.0,52.2,,,0.0,,,,2.0,1.0,3.0,,1.0,,5.0,1.0,2.0,92.0,275.0,8.0,136.0,34.0,18.0,15.0,6.0,24.0,18.0,,159.0,7.0,283.0,1.0,,29.0,5.0,83.0,3.0,395.0,,0.0,12.0,10.0,,18.0,0.0,590.0,19.0,7.0,6.0,6.0,0.0,,,75.0,1.0,2.0,,168.0,64.0,1.0,,88.0,15.0,,,,,2.0,7.0,15.0,,7.0,,3.0,,18.0,,10.0,,,,,,,
