season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgRight,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attLgLeft,attPenTarget,subsGoals,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,totalDistance,keeperGoals,penaltySave,winningGoal,attPenPost
2022-23,2292942,14,2022-10-29 15:00:00,94,Brentford,Home,198.0,20.0,1.0,3.0,2.0,1.0,,142.0,7.0,1.0,6.0,,1.0,24.0,337.0,1.0,,18.0,11.0,18.0,5.0,2.0,1.0,,,,,,,,,,,,5.0,,,,,2.0,2.0,6.0,7.0,8.0,4.0,54.0,54.0,1.0,2.0,,2.0,6.0,3.0,8.0,,,3.0,8.0,5.0,1.0,12.0,2.0,45.0,59.0,2.0,18.0,12.0,,1.0,22.0,59.0,10.0,16.0,,,3.0,4.0,,157.0,1.0,,1.0,,1.0,,9.0,,1.0,1.0,12.0,,5.0,5.0,,6.0,91.0,60.0,32.0,6.0,,5.0,3.0,3.0,393.0,3.0,,,62.0,51.0,38.0,,,,,137.0,137.0,2.0,27.0,19.0,57.8,,2.0,,,17.0,0.0,117.0,3.0,,3.0,,2.0,,6.0,1.0,5.0,9.0,86.0,314.0,6.0,8.0,221.0,41.0,18.0,14.0,2.0,19.0,17.0,,129.0,3.0,217.0,1.0,1.0,5.0,1.0,55.0,,419.0,1.0,0.0,12.0,17.0,1.0,23.0,3.0,612.0,30.0,17.0,9.0,3.0,9.0,0.0,,,,,,,,,,,,,,
2022-23,2292955,15,2022-11-05 15:00:00,94,Brentford,Away,270.0,23.0,1.0,3.0,2.0,1.0,,100.0,7.0,2.0,5.0,1.0,1.0,28.0,367.0,1.0,2.0,21.0,16.0,14.0,3.0,,1.0,,,,,,1.0,,,,,1.0,4.0,1.0,,,,,4.0,10.0,6.0,4.0,2.0,66.0,56.0,1.0,,2.0,5.0,16.0,1.0,10.0,1.0,2.0,3.0,10.0,5.0,,13.0,2.0,54.0,40.0,5.0,30.0,12.0,,,17.0,52.0,11.0,10.0,2.0,,1.0,,,170.0,1.0,,1.0,1.0,,,12.0,1.0,,1.0,12.0,,4.0,4.0,2.0,5.0,118.0,67.0,27.0,3.0,,2.0,2.0,2.0,452.0,3.0,,1.0,69.0,44.0,22.0,,,,1.0,157.0,157.0,6.0,30.0,15.0,52.8,,2.0,1.0,1.0,16.0,0.0,123.0,5.0,1.0,5.0,,,,3.0,,5.0,7.0,63.0,349.0,5.0,4.0,314.0,50.0,30.0,9.0,2.0,17.0,15.0,,104.0,3.0,180.0,,2.0,16.0,2.0,74.0,2.0,477.0,1.0,0.0,6.0,12.0,2.0,23.0,2.0,658.0,16.0,11.0,4.0,3.0,9.0,0.0,,,,,,,,,,,,,,
2022-23,2292964,16,2022-11-12 12:30:00,94,Brentford,Away,43.0,13.0,1.0,4.0,3.0,8.0,,84.0,9.0,1.0,1.0,2.0,2.0,27.0,123.0,,2.0,7.0,22.0,20.0,6.0,,,3.0,,,,,,1.0,,,,1.0,9.0,,,,,1.0,,17.0,12.0,8.0,2.0,26.0,53.0,5.0,4.0,2.0,1.0,8.0,1.0,8.0,,,2.0,3.0,5.0,,4.0,3.0,45.0,44.0,1.0,46.0,31.0,,,24.0,57.0,7.0,8.0,2.0,,1.0,1.0,,117.0,2.0,,2.0,1.0,1.0,1.0,16.0,1.0,2.0,1.0,31.0,,9.0,9.0,2.0,1.0,33.0,65.0,28.0,10.0,,,8.0,8.0,179.0,14.0,,,41.0,28.0,21.0,,,,,124.0,124.0,1.0,30.0,11.0,25.4,,,,,11.0,0.0,40.0,2.0,3.0,5.0,,3.0,3.0,1.0,,3.0,17.0,49.0,102.0,8.0,8.0,61.0,43.0,46.0,10.0,2.0,11.0,9.0,4.0,97.0,13.0,166.0,2.0,1.0,13.0,3.0,67.0,2.0,216.0,,0.0,10.0,11.0,3.0,7.0,2.0,407.0,27.0,13.0,5.0,2.0,3.0,0.0,,,,,,,,,,,,,,
2022-23,2292972,17,2022-12-26 12:30:00,94,Brentford,Home,106.0,23.0,3.0,4.0,1.0,5.0,,111.0,1.0,1.0,3.0,7.0,2.0,28.0,213.0,,1.0,8.0,28.0,14.0,5.0,1.0,3.0,2.0,,,,,,,,,,,5.0,,,,,,5.0,7.0,8.0,8.0,1.0,54.0,82.0,2.0,1.0,2.0,1.0,8.0,1.0,12.0,,,6.0,3.0,3.0,,11.0,3.0,67.0,42.0,1.0,24.0,15.0,,,24.0,55.0,11.0,10.0,1.0,,1.0,1.0,,162.0,1.0,,,,1.0,1.0,3.0,1.0,2.0,,15.0,,9.0,9.0,1.0,3.0,50.0,68.0,24.0,5.0,1.0,3.0,4.0,5.0,309.0,5.0,1.0,,64.0,37.0,27.0,,,,,171.0,171.0,6.0,34.0,30.0,39.1,,2.0,,,19.0,0.0,69.0,2.0,4.0,6.0,,,2.0,3.0,,3.0,14.0,61.0,201.0,8.0,7.0,132.0,52.0,24.0,10.0,6.0,13.0,7.0,2.0,119.0,9.0,216.0,2.0,1.0,29.0,3.0,75.0,1.0,335.0,,0.0,9.0,16.0,4.0,16.0,3.0,526.0,21.0,12.0,3.0,6.0,4.0,0.0,,,,,,,,,,,,,,
2022-23,2292988,18,2022-12-30 19:45:00,94,Brentford,Away,152.0,23.0,1.0,3.0,2.0,4.0,,112.0,9.0,1.0,4.0,1.0,2.0,25.0,261.0,,1.0,12.0,17.0,14.0,5.0,1.0,2.0,,,,,1.0,,,,,,1.0,3.0,,,,,1.0,3.0,12.0,8.0,7.0,2.0,60.0,57.0,1.0,,2.0,5.0,6.0,1.0,5.0,,,1.0,2.0,3.0,,7.0,3.0,39.0,41.0,5.0,35.0,18.0,,1.0,13.0,52.0,5.0,9.0,1.0,,2.0,1.0,1.0,156.0,1.0,,1.0,1.0,,,16.0,1.0,1.0,,18.0,,9.0,9.0,1.0,4.0,67.0,73.0,37.0,8.0,1.0,2.0,5.0,6.0,321.0,6.0,,,55.0,37.0,18.0,,,,,120.0,120.0,2.0,27.0,19.0,36.9,,,,1.0,9.0,0.0,65.0,3.0,2.0,5.0,,1.0,,2.0,,4.0,6.0,47.0,247.0,6.0,7.0,174.0,50.0,35.0,7.0,1.0,7.0,6.0,,82.0,9.0,181.0,1.0,1.0,11.0,3.0,66.0,,348.0,,0.0,9.0,16.0,4.0,14.0,0.0,522.0,18.0,15.0,2.0,1.0,8.0,0.0,,,,,,,,,,,,,,
2022-23,2292992,19,2023-01-02 17:30:00,94,Brentford,Home,64.0,13.0,3.0,5.0,2.0,2.0,,59.0,2.0,2.0,2.0,3.0,1.0,14.0,118.0,,1.0,10.0,16.0,15.0,2.0,2.0,4.0,2.0,,,,,,,,,,1.0,6.0,,,,,,3.0,12.0,4.0,9.0,1.0,18.0,83.0,1.0,3.0,1.0,,8.0,1.0,13.0,1.0,1.0,4.0,7.0,3.0,,7.0,2.0,42.0,42.0,,37.0,13.0,,,17.0,55.0,5.0,8.0,2.0,,,,,155.0,1.0,,1.0,1.0,,1.0,4.0,2.0,1.0,1.0,13.0,,13.0,13.0,2.0,2.0,32.0,72.0,20.0,9.0,,2.0,3.0,7.0,213.0,8.0,,,44.0,36.0,24.0,,,,,164.0,164.0,6.0,39.0,24.0,27.0,,,,,18.0,0.0,32.0,3.0,2.0,4.0,,,2.0,2.0,,5.0,12.0,30.0,110.0,8.0,5.0,93.0,50.0,37.0,4.0,4.0,14.0,10.0,2.0,83.0,5.0,158.0,1.0,2.0,27.0,1.0,74.0,7.0,237.0,,0.0,10.0,17.0,3.0,14.0,1.0,432.0,15.0,16.0,2.0,4.0,7.0,0.0,,,,,,,,,,,,,,
2022-23,2293001,20,2023-01-14 17:30:00,94,Brentford,Home,164.0,8.0,,4.0,4.0,1.0,,157.0,3.0,,4.0,6.0,1.0,23.0,317.0,,,16.0,20.0,18.0,4.0,,1.0,,,,,,,1.0,,,,,7.0,1.0,,,,2.0,2.0,4.0,3.0,6.0,6.0,71.0,66.0,,,1.0,3.0,5.0,1.0,8.0,,,5.0,10.0,12.0,,10.0,2.0,51.0,53.0,3.0,19.0,8.0,,1.0,21.0,59.0,5.0,9.0,1.0,,1.0,,,168.0,1.0,,1.0,1.0,,,5.0,1.0,,,8.0,,7.0,7.0,,4.0,100.0,68.0,37.0,3.0,1.0,2.0,3.0,4.0,406.0,2.0,1.0,,86.0,61.0,32.0,,,,1.0,176.0,176.0,7.0,21.0,32.0,49.9,,,,,16.0,0.0,87.0,1.0,1.0,2.0,,1.0,,7.0,,5.0,9.0,78.0,300.0,5.0,5.0,186.0,32.0,19.0,15.0,2.0,24.0,22.0,,131.0,6.0,264.0,,,18.0,3.0,50.0,2.0,426.0,1.0,0.0,12.0,20.0,,25.0,1.0,622.0,18.0,16.0,6.0,5.0,11.0,0.0,,,,,,,,,,,,,,
2022-23,2293014,21,2023-01-22 14:00:00,94,Brentford,Away,128.0,19.0,1.0,3.0,2.0,3.0,,98.0,3.0,1.0,8.0,4.0,4.0,24.0,223.0,,1.0,16.0,18.0,18.0,4.0,,,,1.0,,,1.0,,1.0,,,,,5.0,,,,,,12.0,2.0,7.0,3.0,3.0,41.0,75.0,,,,3.0,7.0,1.0,7.0,,,3.0,10.0,3.0,,11.0,3.0,60.0,49.0,3.0,23.0,5.0,,,19.0,53.0,18.0,10.0,,,,,1.0,161.0,,,,,,,6.0,,3.0,,5.0,,14.0,14.0,2.0,9.0,75.0,78.0,25.0,2.0,,4.0,,,318.0,3.0,,,72.0,30.0,28.0,,,,,178.0,178.0,3.0,26.0,26.0,41.5,,,,1.0,21.0,0.0,69.0,1.0,4.0,5.0,,,,5.0,,2.0,12.0,60.0,212.0,7.0,4.0,159.0,54.0,23.0,13.0,2.0,15.0,13.0,,106.0,6.0,202.0,3.0,1.0,15.0,4.0,64.0,1.0,346.0,1.0,0.0,6.0,14.0,3.0,23.0,2.0,547.0,12.0,17.0,7.0,3.0,6.0,0.0,,,,,,,,,,,,,,
2022-23,2293021,22,2023-02-04 15:00:00,94,Brentford,Home,114.0,28.0,,5.0,5.0,2.0,,165.0,3.0,1.0,4.0,4.0,3.0,35.0,274.0,,1.0,19.0,25.0,20.0,7.0,1.0,2.0,1.0,,,,,,,,,,,11.0,,,,1.0,1.0,7.0,5.0,9.0,14.0,,58.0,76.0,3.0,1.0,2.0,,11.0,4.0,4.0,1.0,,4.0,9.0,6.0,1.0,13.0,1.0,55.0,46.0,,18.0,13.0,,,32.0,76.0,10.0,9.0,1.0,,1.0,,,179.0,3.0,,3.0,3.0,,1.0,7.0,3.0,2.0,,13.0,1.0,7.0,7.0,1.0,4.0,70.0,73.0,32.0,4.0,1.0,4.0,7.0,4.0,369.0,5.0,2.0,,65.0,55.0,41.0,,,,,165.0,165.0,5.0,28.0,32.0,48.3,1.0,,,,15.0,0.0,89.0,3.0,3.0,5.0,,1.0,1.0,6.0,,5.0,8.0,98.0,260.0,11.0,11.0,139.0,56.0,18.0,6.0,2.0,17.0,15.0,2.0,165.0,12.0,274.0,3.0,1.0,18.0,3.0,78.0,1.0,396.0,,0.0,14.0,14.0,1.0,21.0,1.0,581.0,34.0,10.0,3.0,4.0,8.0,0.0,,,,,,,,,,,,,,
2022-23,2293031,23,2023-02-11 15:00:00,94,Brentford,Away,63.0,30.0,3.0,4.0,1.0,3.0,,118.0,7.0,1.0,,3.0,6.0,33.0,177.0,1.0,,11.0,13.0,32.0,5.0,3.0,3.0,,,,,,,,,,,,5.0,,1.0,,,1.0,5.0,13.0,10.0,7.0,2.0,42.0,56.0,3.0,2.0,1.0,3.0,10.0,3.0,13.0,,1.0,4.0,5.0,5.0,,6.0,,45.0,58.0,3.0,34.0,22.0,,,12.0,51.0,9.0,9.0,1.0,,1.0,,,132.0,1.0,,1.0,,1.0,,11.0,,3.0,,22.0,1.0,6.0,6.0,2.0,,36.0,58.0,35.0,7.0,,4.0,5.0,2.0,231.0,6.0,1.0,,52.0,29.0,32.0,,,,,120.0,120.0,6.0,22.0,13.0,30.8,1.0,,1.0,,16.0,0.0,57.0,4.0,2.0,6.0,,,,4.0,2.0,3.0,6.0,69.0,152.0,10.0,9.0,90.0,55.0,34.0,9.0,4.0,14.0,10.0,,118.0,17.0,191.0,3.0,1.0,9.0,6.0,66.0,1.0,267.0,1.0,0.0,9.0,12.0,,12.0,2.0,435.0,37.0,7.0,5.0,4.0,8.0,0.0,,,,,,,,,,,,,,
2022-23,2293041,24,2023-02-18 15:00:00,94,Brentford,Home,226.0,27.0,,8.0,8.0,2.0,1.0,208.0,2.0,,6.0,3.0,3.0,31.0,426.0,,,27.0,16.0,24.0,6.0,1.0,1.0,,,,,,,,,,,,9.0,,,,,1.0,5.0,8.0,2.0,7.0,5.0,82.0,53.0,1.0,,1.0,2.0,5.0,1.0,10.0,,,2.0,11.0,11.0,,6.0,,50.0,49.0,2.0,12.0,9.0,,,26.0,72.0,10.0,8.0,,1.0,1.0,1.0,,188.0,1.0,,1.0,1.0,,,2.0,1.0,3.0,,9.0,,9.0,9.0,,6.0,120.0,75.0,45.0,6.0,,2.0,6.0,5.0,503.0,3.0,1.0,,57.0,85.0,45.0,,,,,151.0,151.0,2.0,23.0,21.0,58.7,,,1.0,,13.0,0.0,127.0,2.0,1.0,3.0,,,,6.0,,5.0,12.0,110.0,413.0,5.0,8.0,245.0,53.0,12.0,14.0,2.0,25.0,23.0,,163.0,9.0,297.0,3.0,,12.0,3.0,55.0,3.0,517.0,1.0,0.0,12.0,12.0,,33.0,2.0,715.0,31.0,17.0,5.0,2.0,6.0,0.0,,,,1.0,,,,,,,,,,
2022-23,2293056,25,2023-04-05 20:00:00,94,Brentford,Away,156.0,24.0,1.0,3.0,2.0,4.0,,96.0,9.0,,5.0,2.0,5.0,26.0,249.0,,,10.0,23.0,17.0,4.0,1.0,1.0,,,,,,,,,,,1.0,5.0,,,,,,7.0,8.0,10.0,4.0,2.0,51.0,54.0,1.0,1.0,,1.0,11.0,1.0,10.0,,,3.0,4.0,7.0,,8.0,2.0,61.0,54.0,1.0,26.0,20.0,,,17.0,45.0,13.0,9.0,,,1.0,1.0,,147.0,,,,,,,11.0,,,,20.0,,10.0,10.0,2.0,5.0,60.0,51.0,24.0,12.0,,3.0,2.0,1.0,304.0,7.0,1.0,,28.0,36.0,22.0,,,,,119.0,119.0,,29.0,18.0,35.3,,,,,16.0,0.0,69.0,1.0,1.0,2.0,,,,4.0,,5.0,8.0,55.0,232.0,11.0,5.0,183.0,50.0,26.0,17.0,3.0,15.0,12.0,,87.0,9.0,159.0,,,8.0,8.0,58.0,1.0,327.0,1.0,0.0,6.0,18.0,,11.0,2.0,504.0,16.0,11.0,10.0,3.0,13.0,0.0,,,,,,,,,,,,,,
2022-23,2293062,26,2023-03-06 20:00:00,94,Brentford,Home,75.0,25.0,1.0,3.0,2.0,2.0,1.0,111.0,2.0,1.0,,,1.0,22.0,183.0,1.0,2.0,20.0,8.0,18.0,3.0,2.0,3.0,1.0,,2.0,,2.0,,1.0,,,,,6.0,1.0,1.0,,1.0,2.0,6.0,5.0,4.0,9.0,5.0,47.0,62.0,3.0,2.0,2.0,4.0,10.0,1.0,15.0,,,2.0,8.0,10.0,1.0,7.0,2.0,46.0,62.0,4.0,26.0,17.0,1.0,,17.0,49.0,12.0,16.0,1.0,,4.0,1.0,2.0,134.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,,17.0,2.0,11.0,11.0,,,45.0,55.0,29.0,3.0,1.0,3.0,3.0,6.0,251.0,,1.0,,51.0,49.0,35.0,,,,1.0,139.0,139.0,11.0,20.0,27.0,36.2,2.0,,,1.0,22.0,0.0,48.0,1.0,2.0,3.0,,1.0,1.0,7.0,,4.0,10.0,71.0,168.0,10.0,6.0,93.0,51.0,26.0,11.0,2.0,21.0,19.0,1.0,116.0,7.0,202.0,1.0,1.0,8.0,1.0,49.0,3.0,274.0,1.0,0.0,14.0,22.0,6.0,22.0,0.0,478.0,23.0,12.0,6.0,2.0,15.0,0.0,,,,,,,,,,,,,,
2022-23,2293072,27,2023-03-11 15:00:00,94,Brentford,Away,227.0,33.0,3.0,9.0,6.0,2.0,,187.0,2.0,,10.0,2.0,4.0,38.0,405.0,,,27.0,18.0,23.0,7.0,3.0,3.0,,,,,1.0,,,,,,,8.0,,,,,,9.0,9.0,4.0,9.0,3.0,79.0,66.0,3.0,3.0,,3.0,9.0,2.0,8.0,,,8.0,19.0,3.0,,12.0,,63.0,60.0,3.0,11.0,5.0,,,24.0,80.0,12.0,10.0,,,2.0,1.0,1.0,213.0,,,,,,,4.0,,,,5.0,,4.0,4.0,,10.0,118.0,78.0,46.0,5.0,,6.0,4.0,4.0,502.0,1.0,2.0,,85.0,61.0,47.0,,,,,185.0,185.0,2.0,31.0,19.0,66.7,,,,1.0,21.0,0.0,113.0,4.0,1.0,5.0,,,,6.0,,5.0,12.0,101.0,388.0,9.0,10.0,256.0,67.0,11.0,29.0,6.0,29.0,23.0,,160.0,10.0,296.0,,,10.0,7.0,75.0,1.0,523.0,,0.0,12.0,11.0,,29.0,1.0,736.0,26.0,17.0,16.0,8.0,9.0,0.0,,,,,,,,,,,,,,
2022-23,2293082,28,2023-03-18 15:00:00,94,Brentford,Home,200.0,32.0,1.0,8.0,7.0,,2.0,182.0,3.0,1.0,4.0,1.0,2.0,31.0,374.0,,,18.0,15.0,16.0,8.0,,3.0,,,,,,,,,,,,7.0,,,,,1.0,8.0,11.0,3.0,6.0,5.0,84.0,64.0,,,,,15.0,7.0,14.0,,,8.0,11.0,8.0,,7.0,,51.0,62.0,,15.0,9.0,,,17.0,65.0,10.0,11.0,,,2.0,3.0,,177.0,,,,,,,5.0,,,,9.0,,8.0,8.0,2.0,4.0,119.0,69.0,33.0,4.0,1.0,2.0,6.0,2.0,464.0,6.0,2.0,,75.0,72.0,44.0,,,,,162.0,162.0,4.0,35.0,21.0,52.9,,2.0,,1.0,15.0,0.0,104.0,,,,1.0,1.0,,2.0,,4.0,6.0,107.0,358.0,4.0,8.0,226.0,71.0,15.0,18.0,6.0,28.0,22.0,,158.0,4.0,286.0,,1.0,5.0,3.0,61.0,1.0,484.0,,1.0,11.0,22.0,4.0,23.0,1.0,682.0,30.0,12.0,13.0,8.0,17.0,0.0,,,,,,,,,,,,,,
2022-23,2293092,29,2023-04-01 15:00:00,94,Brentford,Away,98.0,18.0,,4.0,4.0,,2.0,56.0,4.0,1.0,3.0,1.0,1.0,15.0,150.0,,,6.0,16.0,10.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,5.0,,,,,1.0,4.0,19.0,14.0,6.0,1.0,27.0,46.0,2.0,1.0,2.0,1.0,13.0,1.0,15.0,,,,6.0,,2.0,7.0,5.0,49.0,43.0,1.0,38.0,17.0,,2.0,18.0,36.0,10.0,15.0,1.0,,3.0,2.0,1.0,109.0,3.0,1.0,3.0,2.0,1.0,,9.0,2.0,2.0,1.0,17.0,,9.0,9.0,3.0,4.0,49.0,49.0,15.0,14.0,,1.0,5.0,5.0,194.0,9.0,,,32.0,17.0,16.0,1.0,1.0,1.0,,100.0,100.0,7.0,17.0,6.0,27.8,,2.0,,1.0,20.0,0.0,42.0,7.0,5.0,11.0,,,1.0,1.0,1.0,3.0,8.0,30.0,133.0,13.0,6.0,119.0,51.0,38.0,4.0,,8.0,8.0,1.0,64.0,1.0,116.0,3.0,1.0,6.0,1.0,52.0,2.0,227.0,,0.0,7.0,16.0,,6.0,1.0,408.0,17.0,7.0,2.0,,7.0,0.0,,,,,,,,,,,,,,
2022-23,2293101,30,2023-04-08 15:00:00,94,Brentford,Home,109.0,17.0,3.0,9.0,6.0,1.0,1.0,106.0,5.0,,3.0,5.0,4.0,24.0,206.0,,,14.0,20.0,23.0,6.0,3.0,2.0,,,,,,1.0,,,,,,7.0,1.0,,,,1.0,5.0,9.0,2.0,10.0,2.0,41.0,53.0,,1.0,1.0,,7.0,2.0,6.0,,2.0,6.0,10.0,8.0,,6.0,2.0,55.0,62.0,,15.0,11.0,,,15.0,37.0,10.0,14.0,1.0,,5.0,3.0,,113.0,,,,,,,6.0,,,,11.0,,7.0,7.0,1.0,3.0,58.0,49.0,29.0,5.0,,4.0,5.0,6.0,249.0,2.0,,1.0,31.0,31.0,38.0,,,,2.0,126.0,126.0,3.0,23.0,21.0,41.0,,3.0,,,13.0,0.0,61.0,3.0,,3.0,,,,4.0,1.0,5.0,11.0,50.0,190.0,7.0,9.0,134.0,34.0,15.0,22.0,4.0,25.0,21.0,,80.0,4.0,164.0,,,16.0,5.0,51.0,2.0,273.0,1.0,0.0,12.0,16.0,1.0,19.0,0.0,467.0,27.0,17.0,9.0,6.0,14.0,0.0,,,1.0,,,,,,,,,,,
2022-23,2293119,31,2023-04-15 15:00:00,94,Brentford,Away,200.0,20.0,,3.0,3.0,2.0,1.0,155.0,,1.0,9.0,2.0,6.0,29.0,352.0,,,22.0,11.0,20.0,6.0,1.0,,1.0,,,,,,,,,,1.0,9.0,,,,,1.0,4.0,6.0,5.0,8.0,2.0,77.0,65.0,,1.0,,,5.0,4.0,9.0,,,2.0,6.0,5.0,,13.0,4.0,48.0,61.0,,13.0,6.0,1.0,,17.0,63.0,8.0,11.0,,,2.0,3.0,,156.0,,,,,,,2.0,,2.0,1.0,6.0,1.0,13.0,13.0,1.0,9.0,100.0,62.0,36.0,5.0,,1.0,6.0,3.0,420.0,2.0,4.0,,81.0,49.0,24.0,,,,,141.0,141.0,2.0,19.0,30.0,49.4,,,,,14.0,0.0,103.0,4.0,3.0,7.0,,,1.0,3.0,,5.0,6.0,75.0,341.0,5.0,7.0,225.0,46.0,13.0,15.0,2.0,16.0,14.0,1.0,114.0,7.0,227.0,2.0,1.0,7.0,7.0,54.0,1.0,436.0,,0.0,10.0,23.0,1.0,26.0,1.0,634.0,22.0,14.0,7.0,2.0,11.0,0.0,,,,,,,,,,,,,,
2022-23,2293122,32,2023-04-22 15:00:00,94,Brentford,Home,107.0,24.0,1.0,3.0,2.0,1.0,,106.0,4.0,,1.0,3.0,2.0,29.0,210.0,,2.0,15.0,13.0,18.0,9.0,1.0,3.0,,,,1.0,1.0,,,,1.0,,,10.0,,,,,1.0,3.0,8.0,6.0,10.0,6.0,46.0,57.0,3.0,3.0,1.0,2.0,3.0,5.0,6.0,,,8.0,9.0,4.0,,3.0,1.0,39.0,57.0,2.0,16.0,11.0,1.0,,22.0,64.0,12.0,8.0,1.0,,2.0,,1.0,133.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,11.0,,11.0,11.0,1.0,1.0,64.0,66.0,22.0,4.0,,3.0,8.0,5.0,284.0,1.0,,,56.0,45.0,35.0,,,,,142.0,142.0,7.0,26.0,21.0,42.5,,2.0,,,12.0,0.0,65.0,,1.0,1.0,,2.0,,6.0,1.0,4.0,8.0,68.0,197.0,3.0,11.0,127.0,54.0,16.0,21.0,7.0,20.0,13.0,,123.0,6.0,201.0,1.0,,10.0,2.0,69.0,6.0,308.0,2.0,0.0,16.0,16.0,2.0,19.0,3.0,473.0,24.0,8.0,15.0,8.0,6.0,0.0,,,,,,,,,,,,,,
2022-23,2293137,33,2023-04-26 19:45:00,94,Brentford,Away,96.0,15.0,1.0,3.0,2.0,2.0,,80.0,7.0,,,4.0,5.0,27.0,173.0,,,17.0,19.0,15.0,5.0,1.0,1.0,1.0,,,,,,,,,,,6.0,,,,,,7.0,10.0,5.0,7.0,,42.0,58.0,,,,3.0,7.0,1.0,17.0,,,2.0,2.0,2.0,,9.0,1.0,61.0,36.0,3.0,23.0,13.0,,,18.0,54.0,13.0,5.0,,,1.0,1.0,,118.0,1.0,,,1.0,,1.0,11.0,1.0,,,13.0,,9.0,9.0,2.0,,50.0,62.0,24.0,5.0,,5.0,2.0,1.0,243.0,3.0,4.0,,43.0,44.0,23.0,,,,,137.0,137.0,2.0,24.0,24.0,27.1,,,,,18.0,0.0,53.0,4.0,,4.0,,,1.0,5.0,,5.0,8.0,28.0,162.0,7.0,7.0,111.0,39.0,23.0,6.0,2.0,7.0,5.0,2.0,77.0,8.0,159.0,,,20.0,6.0,62.0,2.0,263.0,,0.0,7.0,13.0,1.0,28.0,2.0,426.0,14.0,14.0,3.0,2.0,6.0,0.0,,,,1.0,,,,,,,,,,
