season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090044,5,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,1.0,3.0,9.0,12.0,2.0,1.0,2.0,,,,,,,,2.0,2.0,,,,,1.0,,,1.0,,,45.0,1.0,,,,,,3.0,,7.5,,,,5.0,,,,2.0,,5.0,10.0,15.0,1,1.0,24.0,,,,1.0
2016-17,7090044,5,31,Crystal_Palace,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,,5.0,5.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,,,,1.0,,6.5,,,,,1.0,,,,,,5.0,5.0,0,,7.0,,,1.0,
2016-17,7090044,5,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,4.0,14.0,17.0,31.0,3.0,,4.0,,,,,,,1.0,4.0,9.0,,,,,,,,1.0,,,90.0,,,,,,,11.0,,7.3,,,,6.0,3.0,,,6.0,,20.0,18.0,38.0,0,4.0,66.0,2.0,2.0,3.0,4.0
2016-17,7090044,5,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,4.0,16.0,31.0,47.0,,,11.0,,,,2.0,,,3.0,6.0,7.0,,,1.0,,1.0,,,5.0,,,90.0,1.0,,,,,,12.0,,7.7,,,,3.0,1.0,,,6.0,,19.0,36.0,55.0,1,6.0,78.0,1.0,,1.0,5.0
2016-17,7090044,5,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,,,,22.0,13.0,35.0,4.0,2.0,4.0,,,,1.0,,,,6.0,3.0,,,1.0,1.0,,,,1.0,1.0,,90.0,,1.0,,,,,9.0,,6.9,,,,3.0,,1.0,,,,25.0,16.0,40.0,0,1.0,63.0,2.0,,,1.0
2016-17,7090044,5,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,19.0,9.0,28.0,6.0,8.0,3.0,,,,,,,7.0,17.0,10.0,,,5.0,,,,,,1.0,,90.0,,,,,,,19.0,,6.5,,,,,2.0,,,1.0,2.0,25.0,12.0,37.0,0,,52.0,2.0,,2.0,
2016-17,7090044,5,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,,25.0,8.0,30.0,1.0,,5.0,,,1.0,,,,5.0,10.0,7.0,,,2.0,,1.0,,,2.0,2.0,,85.0,2.0,,,,,,27.0,,7.2,,,,2.0,8.0,10.0,,1.0,,37.0,9.0,36.0,3,1.0,76.0,6.0,1.0,5.0,1.0
2016-17,7090044,5,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090044,5,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090044,5,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,12.0,10.0,22.0,1.0,1.0,3.0,,,3.0,1.0,,,3.0,11.0,11.0,,,3.0,,,,,2.0,,,90.0,1.0,,,,,,16.0,,6.9,,,,,7.0,3.0,,,,18.0,11.0,26.0,4,4.0,57.0,3.0,2.0,4.0,2.0
2016-17,7090044,5,31,Crystal_Palace,Home,137756,,Zeki Fryers,zeki-fryers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090055,6,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,,,,16.0,14.0,30.0,,,2.0,,,3.0,,,,,1.0,4.0,,,1.0,,,,,,1.0,,73.0,,,,,,,12.0,,6.6,,,1.0,,1.0,1.0,,1.0,,26.0,16.0,41.0,4,,52.0,,3.0,1.0,
2016-17,7090055,6,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,1.0,17.0,20.0,37.0,,2.0,3.0,,,,1.0,,,1.0,2.0,4.0,1.0,,,,1.0,,,2.0,,,90.0,1.0,,,,,,7.0,,7.0,,,,3.0,,,,1.0,,18.0,25.0,43.0,1,2.0,53.0,,,,1.0
2016-17,7090055,6,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,False,,,6.0,13.0,24.0,37.0,1.0,4.0,1.0,,,,,,,,3.0,7.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,18.0,,7.0,,,1.0,9.0,,,,19.0,,26.0,27.0,53.0,1,2.0,72.0,,2.0,,1.0
2016-17,7090055,6,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090055,6,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,3.0,,5.0,34.0,18.0,49.0,1.0,,13.0,,,,,,,4.0,8.0,6.0,,,3.0,,,,,,8.0,,89.0,,,,,,,22.0,,7.4,,,2.0,1.0,3.0,6.0,,9.0,,48.0,21.0,63.0,2,2.0,87.0,1.0,1.0,3.0,2.0
2016-17,7090055,6,31,Crystal_Palace,Away,27029,44413,Steve Mandanda,steve-mandanda,G,False,,1.0,5.0,4.0,11.0,15.0,,,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,90.0,,,,,,,17.0,1.0,6.3,2.0,2.0,,1.0,,,1.0,21.0,,17.0,14.0,31.0,0,,38.0,,,,
2016-17,7090055,6,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,1.0,10.0,27.0,37.0,1.0,2.0,5.0,,,,,,,,1.0,3.0,,,,,,,,3.0,,,90.0,,2.0,,,,,5.0,,7.0,,,,4.0,,,,3.0,,13.0,28.0,41.0,0,1.0,54.0,1.0,,,1.0
2016-17,7090055,6,31,Crystal_Palace,Away,38130,49438,Jordon Mutch,jordon-mutch,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090055,6,31,Crystal_Palace,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,0,,1.0,,,,
2016-17,7090055,6,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,1.0,,3.0,18.0,18.0,35.0,2.0,2.0,5.0,,,,,,,1.0,5.0,6.0,,,2.0,,,,,4.0,1.0,,90.0,,,,,,,16.0,,6.8,,,,2.0,,4.0,,6.0,,30.0,20.0,46.0,0,2.0,78.0,,2.0,,2.0
2016-17,7090055,6,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,2.0,16.0,19.0,35.0,1.0,1.0,7.0,,,,,,,1.0,3.0,8.0,,,1.0,1.0,1.0,,,1.0,2.0,,90.0,1.0,,,,,,7.0,,8.3,,,,1.0,1.0,,,4.0,,22.0,19.0,41.0,1,2.0,53.0,,4.0,1.0,1.0
2016-17,7090055,6,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,1.0,8.0,13.0,21.0,1.0,,5.0,,,,1.0,,,1.0,4.0,3.0,,,1.0,,,,,1.0,1.0,,75.0,,,,,,,12.0,,6.6,,,,6.0,,1.0,,1.0,,11.0,15.0,25.0,0,3.0,52.0,2.0,,,1.0
2016-17,7090055,6,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,10.0,3.0,13.0,10.0,9.0,4.0,,,1.0,,,,1.0,13.0,10.0,,,2.0,,1.0,,,,1.0,,90.0,2.0,,,,,,12.0,,8.0,,,5.0,3.0,1.0,,,,2.0,19.0,3.0,22.0,8,,38.0,2.0,,1.0,
2016-17,7090055,6,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,11.0,10.0,19.0,,,3.0,,,,5.0,,,5.0,10.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,25.0,,6.1,,,3.0,,5.0,8.0,,2.0,,27.0,14.0,33.0,3,1.0,60.0,,1.0,5.0,
2016-17,7090055,6,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,1.0,4.0,2.0,6.0,2.0,,,,,,1.0,,,,3.0,3.0,,,,,,,,,,,17.0,,,,,,,3.0,,6.6,,,1.0,,1.0,,,1.0,,5.0,3.0,8.0,1,,13.0,1.0,2.0,1.0,
2016-17,7090055,6,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090055,6,31,Crystal_Palace,Away,137756,,Zeki Fryers,zeki-fryers,D,True,1.0,,,3.0,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,15.0,,,,,,,1.0,,7.1,,,,1.0,,1.0,,,,3.0,1.0,3.0,0,,7.0,,,,
2016-17,7090055,6,31,Crystal_Palace,Away,852411,221271,Ben Wynter,ben-wynter,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,True,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,6.5,,,,1.0,,,,,,,3.0,3.0,0,,4.0,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,1.0,14.0,6.0,20.0,4.0,,2.0,,,,1.0,,,,6.0,1.0,,,1.0,,,,,,1.0,,90.0,,,,,,,9.0,,6.3,,,,,,1.0,,3.0,,20.0,7.0,26.0,0,1.0,31.0,2.0,,,1.0
2016-17,7090063,7,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,False,,,,4.0,6.0,10.0,4.0,3.0,1.0,,,,1.0,,,,6.0,5.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,15.0,,6.7,,,,11.0,,,,6.0,,13.0,11.0,24.0,0,1.0,41.0,,1.0,,1.0
2016-17,7090063,7,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,2.0,,,20.0,10.0,28.0,,,3.0,,,,1.0,1.0,,1.0,3.0,4.0,,,1.0,,,,,,2.0,,90.0,,1.0,,,,,18.0,,7.1,,,,1.0,3.0,10.0,,1.0,,34.0,11.0,35.0,0,,54.0,2.0,1.0,3.0,
2016-17,7090063,7,31,Crystal_Palace,Away,27029,44413,Steve Mandanda,steve-mandanda,G,False,,,8.0,6.0,6.0,12.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,17.0,,6.4,1.0,1.0,,,,,,25.0,,22.0,7.0,29.0,0,,33.0,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,3.0,8.0,11.0,19.0,2.0,4.0,6.0,,1.0,,1.0,,,,3.0,6.0,,,,,,,,3.0,,,90.0,1.0,,,,,,9.0,,6.9,,,1.0,8.0,,,,6.0,,14.0,13.0,27.0,2,2.0,43.0,1.0,,,
2016-17,7090063,7,31,Crystal_Palace,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,2.0,,9.0,20.0,9.0,27.0,,2.0,10.0,1.0,,1.0,1.0,,,,1.0,10.0,,,,1.0,,,,1.0,2.0,,90.0,,,,,,,14.0,,8.0,,,,3.0,1.0,4.0,,13.0,,31.0,10.0,37.0,1,4.0,71.0,,3.0,1.0,3.0
2016-17,7090063,7,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,,4.0,10.0,14.0,1.0,1.0,7.0,,,,1.0,,,5.0,11.0,4.0,,,4.0,,,,,2.0,,,79.0,,1.0,,,,,14.0,,6.2,,,,1.0,,,,2.0,1.0,10.0,12.0,22.0,0,2.0,37.0,1.0,1.0,,2.0
2016-17,7090063,7,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,3.0,13.0,7.0,20.0,2.0,2.0,1.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,,,,90.0,,1.0,,,,,12.0,,6.5,,,,3.0,,3.0,,6.0,,20.0,10.0,27.0,0,,47.0,,1.0,,
2016-17,7090063,7,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,12.0,4.0,16.0,10.0,9.0,2.0,,,1.0,1.0,,,2.0,16.0,10.0,,,2.0,,1.0,,,,,,90.0,1.0,,,,,,17.0,,7.0,,,1.0,1.0,2.0,,,1.0,,22.0,4.0,26.0,3,,42.0,2.0,,1.0,
2016-17,7090063,7,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,3.0,13.0,8.0,20.0,,,3.0,,,3.0,4.0,,,3.0,7.0,7.0,,,,,,,,2.0,,,89.0,,,,,,,16.0,,6.1,,,,,2.0,7.0,,4.0,,22.0,8.0,23.0,3,2.0,51.0,2.0,3.0,2.0,2.0
2016-17,7090063,7,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,2.0,,,10.0,3.0,11.0,,,4.0,,,1.0,3.0,,,1.0,10.0,16.0,,,1.0,,,,,2.0,,,90.0,,,,,,,20.0,,6.7,,,,,13.0,6.0,,1.0,,16.0,8.0,18.0,1,2.0,61.0,2.0,6.0,8.0,2.0
2016-17,7090063,7,31,Crystal_Palace,Away,137756,,Zeki Fryers,zeki-fryers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,3574,27341,Yohan Cabaye,yohan-cabaye,M,True,1.0,,6.0,17.0,8.0,24.0,1.0,,4.0,,,,,,,,1.0,4.0,,,,,,,,2.0,1.0,,45.0,,1.0,,,,,7.0,,7.7,,,1.0,,,4.0,,7.0,,21.0,11.0,28.0,1,4.0,44.0,,,,3.0
2016-17,7090074,8,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,False,,,1.0,4.0,11.0,15.0,1.0,3.0,1.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,45.0,,,,,,,7.0,,6.7,,,,3.0,,,,3.0,,7.0,14.0,21.0,0,,28.0,1.0,,,
2016-17,7090074,8,31,Crystal_Palace,Home,10038,7906,Damien Delaney,damien-delaney,D,False,,,3.0,6.0,25.0,31.0,9.0,3.0,3.0,,,,1.0,,,1.0,12.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,19.0,,6.1,,,,3.0,,,,12.0,,17.0,32.0,49.0,0,1.0,54.0,,,,1.0
2016-17,7090074,8,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,3.0,,6.0,21.0,27.0,45.0,,2.0,5.0,1.0,,,1.0,,,3.0,5.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,25.0,,7.2,,,,1.0,,9.0,,11.0,,39.0,27.0,57.0,1,2.0,80.0,4.0,1.0,,2.0
2016-17,7090074,8,31,Crystal_Palace,Home,27029,44413,Steve Mandanda,steve-mandanda,G,False,,2.0,10.0,8.0,8.0,16.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,8.0,,6.9,2.0,3.0,,,,,2.0,18.0,,15.0,9.0,24.0,0,,40.0,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,2.0,8.0,28.0,36.0,1.0,3.0,8.0,,,,2.0,,,,4.0,5.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,9.0,,6.8,,,,3.0,,,,8.0,,16.0,29.0,45.0,0,,56.0,,2.0,,
2016-17,7090074,8,31,Crystal_Palace,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,1.0,13.0,19.0,32.0,1.0,1.0,10.0,,,,1.0,,,,3.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,16.0,,6.6,,,1.0,1.0,3.0,3.0,,5.0,,21.0,25.0,43.0,1,1.0,67.0,,,2.0,1.0
2016-17,7090074,8,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,1.0,,1.0,16.0,11.0,26.0,,,5.0,,,,,,,5.0,6.0,1.0,,,1.0,,,,,2.0,1.0,,70.0,,,,,,,10.0,,6.5,,,1.0,,1.0,1.0,,1.0,,17.0,13.0,29.0,1,,43.0,2.0,,1.0,
2016-17,7090074,8,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,,,,7.0,8.0,15.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,45.0,,,,,,,13.0,,6.2,,,,,,2.0,,4.0,,16.0,11.0,25.0,0,,34.0,1.0,,,
2016-17,7090074,8,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,7.0,5.0,12.0,6.0,14.0,,,2.0,,,,,1.0,8.0,16.0,,,2.0,,,,1.0,,,,90.0,,,,,1.0,1.0,13.0,,6.6,,,4.0,1.0,,,,2.0,1.0,18.0,5.0,23.0,4,,34.0,1.0,3.0,,
2016-17,7090074,8,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,13.0,8.0,19.0,,,5.0,1.0,,1.0,1.0,,,1.0,7.0,5.0,,,,,,,,,3.0,,90.0,1.0,,,,,,20.0,,6.3,,,,,8.0,10.0,,2.0,,23.0,9.0,22.0,2,,52.0,1.0,2.0,3.0,
2016-17,7090074,8,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,True,,,,2.0,1.0,3.0,1.0,,,,1.0,,,,,1.0,4.0,,,,2.0,,,,,,,,20.0,1.0,,,,,,1.0,,6.2,,,,,,,,,,2.0,1.0,3.0,1,,5.0,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,1.0,8.0,12.0,20.0,4.0,,7.0,,,,2.0,,,2.0,13.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,18.0,,5.9,,,1.0,,3.0,2.0,,2.0,,15.0,13.0,26.0,1,1.0,47.0,5.0,3.0,,1.0
2016-17,7090074,8,31,Crystal_Palace,Home,137756,,Zeki Fryers,zeki-fryers,D,True,1.0,,2.0,7.0,5.0,11.0,,,7.0,,,,2.0,,,1.0,6.0,1.0,,,2.0,,,,,,,,45.0,,1.0,,,,,9.0,,6.2,,,,,1.0,3.0,,5.0,,10.0,9.0,16.0,0,,35.0,,1.0,,
2016-17,7090119,9,31,Crystal_Palace,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090119,9,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,2.0,,3.0,33.0,25.0,56.0,1.0,,6.0,,1.0,4.0,6.0,,,,7.0,6.0,,,,,1.0,,,2.0,3.0,,90.0,2.0,,,,,,11.0,,8.3,,,2.0,2.0,2.0,4.0,,6.0,,39.0,29.0,64.0,8,3.0,94.0,,1.0,2.0,3.0
2016-17,7090119,9,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,False,,,1.0,14.0,22.0,36.0,,1.0,3.0,,,,,,,,2.0,4.0,,,2.0,,,,,3.0,2.0,,72.0,,,,,,,8.0,,7.1,,,,1.0,,,,2.0,,20.0,22.0,42.0,0,3.0,52.0,1.0,,,3.0
2016-17,7090119,9,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,False,,,6.0,11.0,34.0,45.0,4.0,1.0,4.0,,,,,,,,4.0,2.0,,,,,,,,4.0,,,90.0,,3.0,,,,,10.0,,7.0,,,1.0,4.0,,,,13.0,,19.0,36.0,55.0,1,1.0,68.0,,,,1.0
2016-17,7090119,9,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090119,9,31,Crystal_Palace,Away,27029,44413,Steve Mandanda,steve-mandanda,G,False,,,8.0,4.0,16.0,20.0,,1.0,11.0,,,,,,,,,1.0,,1.0,,,,,,,,,90.0,,,,,,,4.0,1.0,6.0,1.0,1.0,,1.0,,,,11.0,,6.0,17.0,23.0,0,,34.0,,,,
2016-17,7090119,9,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,1.0,3.0,1.0,4.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,18.0,,,,,,,4.0,,6.5,,,1.0,,,,,1.0,,5.0,1.0,6.0,1,,9.0,1.0,,,
2016-17,7090119,9,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,1.0,,5.0,11.0,28.0,38.0,4.0,2.0,4.0,,,,,,,,4.0,3.0,,,,,,,,3.0,,,90.0,,,,,,,10.0,,6.6,,,,4.0,,1.0,,10.0,,16.0,33.0,48.0,0,1.0,58.0,,,,
2016-17,7090119,9,31,Crystal_Palace,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,1.0,,,1.0,6.0,6.0,,1.0,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,,18.0,1.0,,,,,,5.0,,6.7,,,,,1.0,3.0,,,,5.0,7.0,9.0,1,,15.0,,1.0,1.0,
2016-17,7090119,9,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,1.0,,4.0,20.0,17.0,36.0,1.0,2.0,2.0,,,,,,,3.0,7.0,8.0,,,2.0,,,,,3.0,,,90.0,1.0,,,,,,22.0,,6.7,,,,6.0,2.0,4.0,,7.0,,30.0,21.0,47.0,1,3.0,88.0,2.0,2.0,1.0,2.0
2016-17,7090119,9,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,5.0,30.0,26.0,56.0,2.0,2.0,9.0,,,,,,,2.0,4.0,6.0,,1.0,,,,,,,1.0,,90.0,,,,,,,17.0,,6.5,,,,,3.0,,,8.0,1.0,38.0,30.0,68.0,0,1.0,79.0,3.0,,3.0,1.0
2016-17,7090119,9,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,1.0,,1.0,9.0,13.0,21.0,2.0,2.0,2.0,,,,2.0,,,,5.0,4.0,,,1.0,,,,,5.0,1.0,,77.0,,1.0,,,,,10.0,,6.5,,,,2.0,1.0,3.0,,4.0,,17.0,13.0,27.0,0,1.0,49.0,1.0,,1.0,1.0
2016-17,7090119,9,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,16.0,6.0,22.0,5.0,8.0,4.0,,1.0,1.0,1.0,,,1.0,8.0,13.0,,,1.0,,,,1.0,,3.0,,90.0,2.0,,,,,,18.0,,7.4,,,2.0,1.0,2.0,,,1.0,2.0,26.0,7.0,33.0,5,1.0,53.0,6.0,2.0,2.0,1.0
2016-17,7090119,9,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,10.0,5.0,13.0,,1.0,10.0,,,2.0,1.0,,,4.0,5.0,3.0,,,,,,,,2.0,3.0,,72.0,,,,,,,27.0,,6.5,,,1.0,1.0,1.0,10.0,,3.0,,26.0,8.0,24.0,3,1.0,53.0,4.0,,1.0,1.0
2016-17,7090119,9,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090119,9,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090119,9,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,2.0,,1.0,24.0,9.0,31.0,1.0,,7.0,1.0,,2.0,,,,5.0,8.0,16.0,,,2.0,1.0,,,,3.0,5.0,,90.0,1.0,,,,,,15.0,,8.0,,,,,12.0,5.0,,1.0,,29.0,10.0,34.0,3,1.0,71.0,2.0,4.0,11.0,1.0
2016-17,7090119,9,31,Crystal_Palace,Away,137756,,Zeki Fryers,zeki-fryers,D,True,,,1.0,2.0,4.0,6.0,,,3.0,,,,,,,,,1.0,,,,,,,,,1.0,,13.0,,,,,,,4.0,,6.6,,,,,,2.0,,2.0,,5.0,4.0,7.0,0,1.0,14.0,1.0,,,
