playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,goals,offsides,oboxBlocked,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,blocks,totalFoulsConceded,interceptions,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,goalAssists,shotsOnTargetOutsideBox,unsuccessfulLayoffs,penaltiesConceded,oboxTarget,throughBalls,rightFootGoals,clearancesOffTheLine,hitWoodwork,successfulLayoffs,expectedGoalsFreekick,headedGoals,freekickTotal,attemptsFromSetPieces,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,secondGoalAssists,redCards2ndYellow,foulWonPenalty,setPiecesGoals,penaltiesTaken,penaltyGoals,ownGoalScored,drops,otherGoals,goalKicks,overruns,lastPlayerTackle
232792,Tariq Lamptey,Defender,Brighton and Hove Albion,36,Ghana,2019-20,42.0,,0.0261,0.0,,,18.0,9.0,7.0,28.0,178.0,,,11.0,1.0,,620.0,8.0,45.0,2.0,15.0,42.0,148.0,,,,,1.0,15.0,8.0,34.0,8.0,,18.0,,87.0,,,46.0,33.0,9.0,,66.0,6.0,76.0,3.0,0.0,,173.0,94.0,15.0,,,66.0,2.0,378.0,4.0,7.0,87.0,,2.0,10.0,11.0,2.0,3.0,1.0,,,9.0,1.0,20.0,,,,3.0,,,11.0,13.0,6.0,,6.0,1.0,,8.0,20.0,,,1.0,4.0,8.0,,13.0,16.0,58.0,35.0,,9.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
110735,Adam Webster,Defender,Brighton and Hove Albion,36,England,2019-20,104.0,,0.8422,0.0,,,204.0,31.0,31.0,317.0,1882.0,,,176.0,5.0,,2670.0,65.0,170.0,5.0,31.0,59.0,1451.0,,,2.0,41.9284,21.0,107.0,44.0,39.0,265.0,,19.0,,274.0,,,782.0,176.0,31.0,,441.0,39.0,98.0,111.0,0.0,,1832.0,364.0,14.0,,,715.0,114.0,2285.0,2.0,45.0,1126.0,,4.0,113.0,127.0,,2.0,3.0,7.0,1.5721,30.0,13.0,4.0,3.0,,2.0,2.0,3.0,3.0,30.0,9.0,10.0,1.0,16.0,13.0,,4.0,4.0,,1.0,6.0,2.0,17.0,26.0,13.0,45.0,120.0,22.0,2.0,7.0,1.3323,1.0,1.0,,2.0,1.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,
61933,Shane Duffy,Defender,Norwich City U21,12946,Ireland,2019-20,48.0,,0.1119,0.0,,,76.0,19.0,12.0,124.0,641.0,,,96.0,2.0,,1232.0,26.0,98.0,3.0,10.0,28.0,473.0,,,1.0,18.1192,2.0,70.0,18.0,22.0,130.0,,10.0,,146.0,,,234.0,56.0,19.0,,123.0,15.0,50.0,70.0,0.0,,614.0,140.0,3.0,,,248.0,44.0,827.0,,24.0,395.0,,2.0,48.0,45.0,7.0,1.0,1.0,1.0,0.7038,18.0,6.0,,1.0,,,1.0,,,19.0,1.0,2.0,1.0,6.0,9.0,,1.0,,,1.0,5.0,1.0,9.0,7.0,14.0,22.0,29.0,3.0,,6.0,1.1719,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
83299,Lewis Dunk,Defender,Brighton and Hove Albion,36,England,2019-20,98.0,,0.5873,0.0,,,122.0,36.0,36.0,294.0,2256.0,,,151.0,9.0,,3231.0,51.0,162.0,7.0,26.0,62.0,1798.0,,,1.0,45.3762,13.0,123.0,50.0,47.0,867.0,,19.0,,260.0,,,749.0,250.0,36.0,,453.0,43.0,109.0,100.0,0.0,,2176.0,335.0,5.0,,,440.0,164.0,2716.0,1.0,41.0,1509.0,,9.0,172.0,83.0,,,5.0,10.0,3.2736,40.0,26.0,1.0,3.0,1.0,,,4.0,4.0,49.0,4.0,11.0,5.0,22.0,16.0,,2.0,1.0,,5.0,16.0,3.0,24.0,33.0,19.0,54.0,200.0,33.0,,12.0,4.5335,3.0,3.0,,,3.0,1.0,2.0,1.0,1.0,1.0,0.3395,1.0,5.0,5.0,,,,,,,,1.0,,,,,,,,
74375,Ezequiel Schelotto,Defender,Brighton and Hove Albion,36,Italy,2019-20,24.0,,0.0922,0.0,,,33.0,8.0,4.0,38.0,121.0,,,8.0,,,362.0,2.0,19.0,,7.0,13.0,80.0,,,1.0,5.3275,,13.0,7.0,22.0,6.0,,4.0,,43.0,,,37.0,25.0,8.0,,46.0,7.0,35.0,6.0,0.0,,121.0,79.0,5.0,,,59.0,3.0,248.0,4.0,3.0,38.0,,2.0,5.0,18.0,4.0,1.0,2.0,1.0,0.0707,4.0,2.0,14.0,,1.0,,1.0,1.0,1.0,8.0,2.0,,2.0,3.0,1.0,,3.0,14.0,,2.0,1.0,3.0,3.0,,7.0,7.0,19.0,37.0,,4.0,0.2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86153,Martín Montoya,Defender,Real Betis,185,Spain,2019-20,103.0,,1.8365,0.0,,,183.0,27.0,23.0,235.0,1005.0,,,41.0,6.0,,1900.0,19.0,103.0,5.0,44.0,81.0,722.0,,,1.0,30.2806,1.0,31.0,32.0,84.0,36.0,,15.0,,206.0,,,330.0,87.0,27.0,,398.0,27.0,165.0,22.0,0.0,,991.0,352.0,10.0,,,472.0,48.0,1567.0,10.0,26.0,385.0,,5.0,52.0,69.0,4.0,13.0,2.0,3.0,1.5019,57.0,6.0,31.0,,4.0,1.0,13.0,3.0,3.0,36.0,16.0,20.0,1.0,14.0,28.0,,19.0,31.0,,1.0,3.0,13.0,29.0,5.0,27.0,24.0,167.0,211.0,1.0,22.0,1.4628,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
209362,Bernardo,Defender,FC Red Bull Salzburg,857,Brazil,2019-20,30.0,,0.3154,0.0,,,68.0,14.0,7.0,87.0,330.0,,,39.0,,,678.0,8.0,69.0,3.0,14.0,38.0,231.0,,,,10.6733,5.0,20.0,17.0,22.0,92.0,,3.0,,99.0,,,170.0,49.0,14.0,,139.0,14.0,60.0,31.0,0.0,,329.0,140.0,8.0,,,13.0,12.0,527.0,3.0,12.0,107.0,,1.0,19.0,34.0,7.0,3.0,3.0,2.0,0.3535,27.0,4.0,14.0,,4.0,2.0,3.0,2.0,2.0,13.0,8.0,4.0,1.0,4.0,11.0,,4.0,14.0,,1.0,2.0,2.0,16.0,3.0,3.0,6.0,55.0,40.0,2.0,3.0,0.4568,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
78916,Dan Burn,Defender,Newcastle United,4,England,2019-20,159.0,,1.6934,0.0,,,274.0,34.0,33.0,408.0,1571.0,,,196.0,9.0,,2881.0,55.0,239.0,5.0,71.0,98.0,1118.0,,,2.0,43.057,10.0,122.0,42.0,104.0,552.0,,15.0,,398.0,,,699.0,156.0,34.0,,572.0,37.0,202.0,141.0,0.0,,1560.0,581.0,19.0,,,91.0,45.0,2363.0,2.0,72.0,601.0,,5.0,134.0,122.0,1.0,10.0,3.0,,,67.0,9.0,41.0,,3.0,1.0,10.0,,,26.0,40.0,19.0,2.0,23.0,24.0,,21.0,41.0,,2.0,9.0,11.0,43.0,20.0,32.0,42.0,229.0,220.0,1.0,15.0,1.2136,,,,,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
215066,Alex Cochrane,Defender,Birmingham City,41,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68983,Matthew Lowton,Defender,Burnley,90,England,2019-20,47.0,,0.9575,0.0,,,78.0,17.0,17.0,173.0,551.0,,,36.0,6.0,,1530.0,14.0,82.0,5.0,28.0,60.0,337.0,,,3.0,24.6963,12.0,52.0,31.0,33.0,16.0,,10.0,,129.0,,,270.0,72.0,17.0,,219.0,26.0,93.0,22.0,0.0,,543.0,269.0,9.0,,,171.0,41.0,977.0,,41.0,168.0,,2.0,95.0,30.0,,9.0,,,,41.0,1.0,36.0,,,,9.0,,,7.0,32.0,10.0,,14.0,19.0,,6.0,36.0,,,1.0,10.0,22.0,6.0,14.0,27.0,94.0,122.0,,9.0,0.0286,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
103914,Charlie Taylor,Defender,Southampton U21,12945,England,2019-20,95.0,,1.0285,0.0,,,120.0,24.0,22.0,223.0,716.0,,,75.0,10.0,,1946.0,30.0,130.0,2.0,52.0,85.0,459.0,,,3.0,24.1193,9.0,62.0,18.0,65.0,196.0,,28.0,,225.0,,,345.0,110.0,24.0,,282.0,16.0,150.0,45.0,0.0,,706.0,387.0,18.0,,,33.0,34.0,1407.0,2.0,41.0,231.0,,3.0,103.0,62.0,2.0,20.0,,,,39.0,1.0,68.0,,2.0,,20.0,,,9.0,33.0,11.0,,20.0,15.0,,21.0,68.0,,,1.0,15.0,24.0,9.0,17.0,29.0,142.0,237.0,,8.0,0.0297,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
17761,James Tarkowski,Defender,Everton,11,England,2019-20,144.0,,2.1918,0.0,,,235.0,38.0,38.0,395.0,1352.0,,,272.0,15.0,,3420.0,73.0,308.0,9.0,25.0,109.0,852.0,,,4.0,46.2633,25.0,200.0,50.0,71.0,288.0,,32.0,,452.0,,,617.0,179.0,38.0,,290.0,41.0,180.0,199.0,0.0,,1329.0,428.0,13.0,,,349.0,105.0,1904.0,,80.0,667.0,,10.0,160.0,124.0,,,6.0,5.0,1.117,66.0,15.0,4.0,2.0,3.0,,,3.0,3.0,73.0,,13.0,6.0,16.0,23.0,1.0,,4.0,,6.0,10.0,5.0,43.0,47.0,49.0,63.0,98.0,4.0,,24.0,2.1561,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
51927,Ben Mee,Defender,Brentford,94,England,2019-20,125.0,,1.2149,0.0,,,170.0,32.0,32.0,359.0,1259.0,,,221.0,13.0,,2880.0,90.0,195.0,8.0,22.0,64.0,798.0,,,4.0,40.301,34.0,160.0,45.0,35.0,328.0,,21.0,,320.0,,,603.0,175.0,32.0,,283.0,37.0,99.0,131.0,0.0,,1214.0,384.0,6.0,,,249.0,102.0,1676.0,,78.0,618.0,,7.0,189.0,95.0,,1.0,4.0,7.0,1.2926,41.0,13.0,2.0,1.0,3.0,,1.0,6.0,6.0,46.0,,8.0,4.0,11.0,19.0,,1.0,2.0,,4.0,6.0,4.0,22.0,31.0,25.0,42.0,79.0,7.0,,15.0,1.6607,1.0,,,3.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
83312,Ben Gibson,Defender,Stoke City,110,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39487,Erik Pieters,Defender,Derby County,24,Netherlands,2019-20,94.0,,1.7612,0.0,,,140.0,24.0,21.0,207.0,746.0,,,52.0,6.0,,1877.0,19.0,111.0,7.0,51.0,78.0,510.0,,,1.0,26.261,7.0,48.0,35.0,75.0,273.0,,20.0,,205.0,,,289.0,97.0,24.0,,294.0,28.0,153.0,33.0,0.0,,738.0,306.0,4.0,,,50.0,29.0,1260.0,4.0,27.0,256.0,,2.0,67.0,53.0,3.0,11.0,1.0,3.0,0.1835,55.0,13.0,30.0,,,,11.0,1.0,1.0,14.0,23.0,14.0,1.0,27.0,22.0,,8.0,30.0,,1.0,10.0,12.0,33.0,4.0,21.0,28.0,134.0,151.0,,13.0,0.5145,4.0,2.0,,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
17997,Phil Bardsley,Defender,Stockport County,48,Scotland,2019-20,77.0,,1.1784,0.0,,,114.0,21.0,21.0,222.0,658.0,,,64.0,9.0,,1890.0,26.0,104.0,4.0,29.0,66.0,387.0,,,1.0,21.567,15.0,66.0,19.0,51.0,38.0,,13.0,,181.0,,,336.0,81.0,21.0,,253.0,15.0,117.0,38.0,0.0,,640.0,334.0,4.0,,,204.0,49.0,1182.0,,47.0,189.0,,6.0,108.0,56.0,,6.0,4.0,4.0,0.7877,51.0,7.0,27.0,,,2.0,6.0,,,11.0,58.0,9.0,2.0,12.0,13.0,,3.0,27.0,,2.0,3.0,8.0,38.0,11.0,35.0,30.0,80.0,163.0,2.0,22.0,0.3239,1.0,4.0,,,4.0,3.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
41674,Kevin Long,Defender,Birmingham City,41,Ireland,2019-20,35.0,,0.0185,0.0,,,31.0,8.0,6.0,52.0,200.0,,,51.0,2.0,,562.0,23.0,40.0,1.0,6.0,12.0,137.0,,,,6.0581,1.0,30.0,5.0,12.0,38.0,,6.0,,75.0,,,92.0,23.0,8.0,,31.0,4.0,24.0,28.0,0.0,,199.0,53.0,1.0,,,52.0,11.0,265.0,,11.0,117.0,,0.0,21.0,22.0,2.0,,1.0,,,7.0,1.0,,,,,,,,3.0,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,5.0,7.0,9.0,4.0,18.0,1.0,,3.0,0.1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218023,Jimmy Dunne,Defender,Queens Park Rangers,52,Ireland,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461102,Bobby Thomas,Defender,Coventry City,9,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432793,Ali Koiki,Defender,Northampton Town,75,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195471,Anthony Glennon,Defender,Newport County,437,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40145,Jack Cork,Defender,Burnley U21,19587,England,2019-20,195.0,,1.1317,0.0,,,154.0,30.0,30.0,204.0,922.0,,,124.0,10.0,,2616.0,69.0,138.0,8.0,36.0,83.0,670.0,,,4.0,38.1725,9.0,45.0,41.0,126.0,252.0,,25.0,,333.0,,,271.0,171.0,30.0,,413.0,33.0,209.0,55.0,0.0,,922.0,307.0,25.0,,,255.0,48.0,1321.0,6.0,31.0,306.0,,1.0,50.0,50.0,,1.0,8.0,6.0,0.9061,35.0,10.0,5.0,,1.0,3.0,1.0,4.0,4.0,28.0,,12.0,5.0,22.0,11.0,,7.0,5.0,,5.0,4.0,2.0,24.0,12.0,33.0,28.0,144.0,5.0,3.0,21.0,1.9914,,2.0,1.0,,2.0,1.0,,,,11.0,,,,,,,,,,,,,,,,,,,,
102380,Antonio Rüdiger,Defender,Real Madrid,186,Germany,2019-20,69.0,,0.4616,0.0,,,92.0,20.0,19.0,197.0,1492.0,,,96.0,5.0,,1710.0,39.0,96.0,4.0,14.0,39.0,1182.0,,,,15.9558,13.0,56.0,24.0,30.0,430.0,,8.0,,165.0,,,484.0,141.0,20.0,,436.0,20.0,69.0,57.0,0.0,,1464.0,219.0,3.0,,,484.0,113.0,1687.0,1.0,43.0,860.0,,3.0,105.0,63.0,1.0,1.0,3.0,3.0,0.7862,28.0,9.0,6.0,2.0,,,1.0,,,16.0,,5.0,3.0,6.0,10.0,,1.0,6.0,,3.0,6.0,3.0,18.0,9.0,19.0,16.0,94.0,5.0,,7.0,0.8867,,1.0,,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,
82263,Marcos Alonso,Defender,Celta de Vigo,176,Spain,2019-20,80.0,,2.4,0.0,,,123.0,18.0,15.0,158.0,908.0,,,73.0,5.0,,1432.0,31.0,97.0,3.0,40.0,55.0,724.0,,,,12.9255,8.0,25.0,18.0,49.0,328.0,,15.0,,177.0,,,288.0,96.0,18.0,,402.0,15.0,104.0,42.0,0.0,,901.0,272.0,12.0,,,34.0,26.0,1383.0,3.0,20.0,368.0,,4.0,35.0,49.0,3.0,20.0,11.0,8.0,2.2153,28.0,19.0,45.0,4.0,2.0,5.0,20.0,3.0,3.0,61.0,14.0,23.0,6.0,16.0,12.0,3.0,7.0,46.0,,6.0,11.0,17.0,16.0,2.0,16.0,20.0,258.0,146.0,5.0,6.0,2.6204,2.0,1.0,,,1.0,1.0,,,1.0,2.0,0.1092,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,
135363,Andreas Christensen,Defender,Barcelona,178,Denmark,2019-20,73.0,,0.6536,0.0,,,56.0,21.0,21.0,113.0,1307.0,,,120.0,3.0,,1752.0,51.0,120.0,5.0,7.0,51.0,1142.0,,,1.0,24.5441,6.0,56.0,33.0,22.0,342.0,,10.0,,193.0,,,365.0,107.0,21.0,,371.0,28.0,73.0,69.0,0.0,,1274.0,120.0,4.0,,,527.0,52.0,1506.0,3.0,35.0,823.0,,5.0,57.0,48.0,,,1.0,2.0,0.1919,38.0,6.0,,,,,,2.0,2.0,12.0,,4.0,1.0,4.0,17.0,,,,,1.0,4.0,1.0,21.0,8.0,17.0,29.0,73.0,5.0,,11.0,0.5062,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
194794,Fikayo Tomori,Defender,Milan,120,England,2019-20,47.0,,0.3258,0.0,,,86.0,15.0,15.0,146.0,1151.0,,,62.0,4.0,,1293.0,28.0,78.0,4.0,15.0,44.0,963.0,,,1.0,11.7874,7.0,42.0,18.0,19.0,425.0,,6.0,,125.0,,,388.0,96.0,15.0,,259.0,14.0,63.0,34.0,0.0,,1143.0,170.0,9.0,,,285.0,42.0,1348.0,2.0,25.0,747.0,,3.0,60.0,70.0,,1.0,1.0,3.0,0.4751,29.0,6.0,3.0,1.0,1.0,,1.0,2.0,2.0,10.0,,4.0,1.0,6.0,13.0,,3.0,3.0,,1.0,3.0,1.0,16.0,7.0,7.0,22.0,53.0,12.0,,5.0,0.4121,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
103192,Kurt Zouma,Defender,West Ham United,21,France,2019-20,80.0,,0.3679,0.0,,,130.0,28.0,25.0,240.0,2080.0,,,144.0,7.0,,2343.0,38.0,150.0,7.0,16.0,44.0,1701.0,,,2.0,25.8796,24.0,112.0,37.0,42.0,654.0,,14.0,,230.0,,,624.0,150.0,28.0,,524.0,30.0,86.0,106.0,0.0,,2049.0,265.0,8.0,,,692.0,139.0,2397.0,1.0,54.0,1316.0,,6.0,110.0,94.0,3.0,,1.0,5.0,0.3638,23.0,14.0,,,1.0,,,5.0,5.0,25.0,,1.0,1.0,8.0,9.0,,4.0,,,1.0,9.0,,14.0,14.0,30.0,58.0,110.0,4.0,,18.0,1.1591,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
225796,Reece James,Defender,Chelsea,8,England,2019-20,113.0,,2.5,0.0,,,100.0,24.0,16.0,143.0,1016.0,,,80.0,4.0,,1513.0,44.0,123.0,5.0,33.0,87.0,833.0,,,,17.2776,5.0,22.0,23.0,69.0,75.0,,21.0,,236.0,,,283.0,104.0,24.0,,490.0,18.0,156.0,36.0,0.0,,1003.0,296.0,30.0,,,391.0,40.0,1560.0,3.0,26.0,409.0,,1.0,43.0,61.0,8.0,21.0,6.0,3.0,0.4357,36.0,12.0,71.0,,1.0,4.0,26.0,1.0,1.0,19.0,12.0,23.0,2.0,11.0,13.0,,12.0,83.0,,2.0,9.0,24.0,23.0,8.0,22.0,22.0,267.0,144.0,4.0,13.0,0.7554,2.0,2.0,,,2.0,,,,1.0,3.0,,,,,9.0,4.0,5.0,3.0,,,,,,,,,,,,
41328,César Azpilicueta,Defender,Atlético de Madrid,175,Spain,2019-20,158.0,,5.0127,0.0,,,360.0,36.0,36.0,470.0,2435.0,,,156.0,7.0,,3230.0,64.0,204.0,10.0,85.0,112.0,1885.0,,,2.0,36.27,21.0,81.0,53.0,94.0,398.0,,15.0,,362.0,,,948.0,172.0,36.0,,982.0,43.0,206.0,92.0,0.0,,2406.0,681.0,12.0,,,720.0,80.0,3419.0,1.0,66.0,1013.0,,1.0,110.0,170.0,,30.0,9.0,6.0,2.0429,86.0,20.0,91.0,2.0,3.0,5.0,30.0,2.0,2.0,95.0,56.0,39.0,4.0,35.0,30.0,,9.0,91.0,,4.0,14.0,27.0,56.0,21.0,40.0,67.0,369.0,322.0,5.0,23.0,2.4261,6.0,2.0,,,2.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
109533,Emerson,Defender,West Ham United,21,Italy,2019-20,31.0,,1.1485,0.0,,,88.0,15.0,13.0,107.0,718.0,,,28.0,1.0,,1025.0,11.0,68.0,4.0,29.0,51.0,589.0,,,2.0,13.3669,3.0,14.0,21.0,20.0,275.0,,16.0,,99.0,,,216.0,59.0,15.0,,336.0,17.0,71.0,17.0,0.0,,703.0,197.0,12.0,,,28.0,22.0,1047.0,3.0,11.0,288.0,,3.0,19.0,45.0,2.0,7.0,4.0,7.0,1.0273,23.0,9.0,30.0,,2.0,3.0,13.0,6.0,6.0,26.0,17.0,19.0,1.0,12.0,11.0,,4.0,41.0,,1.0,2.0,9.0,12.0,1.0,4.0,18.0,199.0,84.0,3.0,3.0,1.1166,,1.0,,,1.0,,,,1.0,,0.0613,,1.0,1.0,20.0,5.0,8.0,,,,,,,,,,,,,
55494,Joel Ward,Defender,Crystal Palace,31,England,2019-20,87.0,,0.6257,0.0,,,182.0,29.0,27.0,278.0,962.0,,,81.0,7.0,,2383.0,29.0,158.0,2.0,53.0,106.0,640.0,,,,37.1811,9.0,82.0,36.0,58.0,53.0,,29.0,0.0,245.0,,,497.0,116.0,29.0,,375.0,34.0,164.0,52.0,0.0,,957.0,400.0,8.0,,,299.0,44.0,1632.0,3.0,52.0,314.0,,4.0,96.0,92.0,2.0,5.0,1.0,1.0,0.0315,69.0,4.0,31.0,,,,5.0,,,10.0,46.0,5.0,1.0,7.0,27.0,,7.0,31.0,19.0,1.0,3.0,6.0,42.0,6.0,24.0,48.0,113.0,224.0,,11.0,0.2665,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,
74230,Patrick van Aanholt,Defender,Galatasaray,208,Netherlands,2019-20,89.0,,3.2263,0.0,,,184.0,29.0,29.0,230.0,1218.0,2.0,,33.0,8.0,,2511.0,16.0,83.0,2.0,42.0,66.0,958.0,,,,40.2139,10.0,44.0,38.0,73.0,408.0,,8.0,2.0,172.0,1.0,,527.0,176.0,29.0,,541.0,36.0,139.0,17.0,0.0,,1175.0,425.0,16.0,,,62.0,30.0,1940.0,4.0,15.0,478.0,,0.0,46.0,70.0,,5.0,9.0,6.0,1.7575,43.0,18.0,24.0,3.0,2.0,5.0,31.0,2.0,2.0,45.0,57.0,30.0,4.0,22.0,20.0,3.0,22.0,61.0,38.0,4.0,12.0,17.0,23.0,9.0,9.0,46.0,221.0,222.0,5.0,7.0,2.1145,2.0,1.0,,,1.0,2.0,,1.0,1.0,,0.2187,,3.0,3.0,45.0,18.0,23.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,
49413,James Tomkins,Defender,Crystal Palace,31,England,2019-20,53.0,,0.1068,0.0,,,65.0,18.0,18.0,138.0,671.0,1.0,,92.0,3.0,,1584.0,32.0,100.0,2.0,4.0,40.0,487.0,,,,28.3317,3.0,99.0,23.0,21.0,132.0,,10.0,0.0,153.0,0.0,,257.0,82.0,18.0,,103.0,21.0,61.0,60.0,0.0,,646.0,148.0,1.0,,,224.0,46.0,901.0,2.0,29.0,430.0,,5.0,73.0,45.0,,,,3.0,0.9794,29.0,9.0,1.0,1.0,1.0,,,2.0,2.0,21.0,,1.0,,2.0,12.0,,1.0,1.0,2.0,,6.0,3.0,17.0,15.0,14.0,21.0,58.0,2.0,,9.0,1.0657,1.0,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
19188,Scott Dann,Defender,Reading,108,England,2019-20,44.0,,0.6917,0.0,,,63.0,16.0,14.0,108.0,584.0,,,71.0,5.0,,1265.0,32.0,53.0,,10.0,14.0,439.0,,,,20.6949,7.0,64.0,14.0,12.0,127.0,,,0.0,97.0,,,276.0,72.0,16.0,,121.0,14.0,26.0,39.0,0.0,,556.0,117.0,5.0,,,145.0,37.0,719.0,1.0,17.0,356.0,,0.0,45.0,46.0,2.0,1.0,2.0,2.0,0.5805,9.0,6.0,1.0,,,,1.0,2.0,2.0,22.0,,4.0,2.0,2.0,4.0,,1.0,1.0,2.0,2.0,4.0,4.0,5.0,7.0,5.0,14.0,36.0,1.0,,1.0,0.7795,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
40784,Mamadou Sakho,Defender,Crystal Palace,31,France,2019-20,28.0,,0.1302,1.0,,,47.0,14.0,11.0,66.0,538.0,,,34.0,,,931.0,17.0,30.0,2.0,12.0,13.0,444.0,,,,21.8339,2.0,44.0,21.0,11.0,184.0,,2.0,0.0,58.0,,,228.0,67.0,14.0,,126.0,19.0,24.0,17.0,1.0,,523.0,79.0,4.0,,,99.0,28.0,656.0,2.0,9.0,346.0,,1.0,19.0,32.0,3.0,,,,,7.0,,,,,,,,,3.0,,1.0,,7.0,2.0,,1.0,,6.0,,,,5.0,5.0,3.0,20.0,27.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
