playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,foulWonPenalty,successfulFiftyFifty,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,iboxTarget,shotsOnTargetInBox,shotsOffTargetIncWoodwork,blockedShots,goalAssists,goals,offsides,awayGoals,oboxBlocked,shotsBlockedInBox,homeGoals,rightFootGoals,iboxBlocked,shotsBlockedOutsideBox,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,expectedGoalsFreekick,cornersTakenInclShortCorners,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,headedGoals,lastPlayerTackle,clearancesOffTheLine,ownGoalScored,setPiecesGoals,penaltiesSaved,savesFromPenalty,crossesNotClaimed,redCards2ndYellow,otherGoals
244704,Matías Viña,Defender,Bournemouth,91,Uruguay,2022-23,0.1032,0.0,,19.0,,32.0,12.0,5.0,39.0,145.0,,,11.0,1.0,,455.0,44.0,2.0,18.0,40.0,102.0,,,8.9466,2.0,17.0,10.0,48.0,,11.0,0.0,90.0,,60.0,28.0,12.0,,57.0,8.0,79.0,4.0,0.0,,138.0,3.0,76.0,11.0,10.0,,,20.0,4.0,321.0,34.0,4.0,49.0,,1.0,7.0,16.0,46.0,,13.0,6.0,3.0,1.9186,8.0,,,,7.0,4.0,7.0,3.0,,7.0,,14.0,2.0,2.0,39.0,12.0,3.0,8.0,11.0,4.0,17.0,1.0,7.0,4.0,17.0,3.0,5.0,1.0,0.8705,1.0,1.0,2.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
496683,Max Kinsey,Defender,Bournemouth,91,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81012,Ryan Fredericks,Defender,Bournemouth,91,England,2022-23,0.3087,0.0,,3.0,,42.0,12.0,5.0,49.0,163.0,,,15.0,,,531.0,12.0,1.0,16.0,7.0,111.0,,2.0,8.4487,1.0,26.0,11.0,21.0,,1.0,0.0,35.0,,57.0,13.0,12.0,,62.0,10.0,20.0,5.0,0.0,,162.0,2.0,84.0,2.0,3.0,,,57.0,3.0,288.0,34.0,4.0,53.0,,1.0,7.0,16.0,23.0,1.0,9.0,,1.0,,,,1.0,,4.0,14.0,7.0,,1.0,10.0,,8.0,8.0,1.0,13.0,5.0,,1.0,5.0,14.0,8.0,2.0,3.0,1.0,28.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472713,Aaron Hickey,Defender,Brentford,94,Scotland,2022-23,0.5781,0.0,,38.0,,88.0,26.0,23.0,111.0,727.0,,,36.0,1.0,,1929.0,104.0,8.0,28.0,90.0,589.0,,1.0,27.1742,,21.0,30.0,62.0,,35.0,0.0,189.0,,289.0,111.0,26.0,,277.0,22.0,153.0,14.0,0.0,,716.0,8.0,191.0,26.0,17.0,,,215.0,27.0,1088.0,75.0,4.0,343.0,,7.0,23.0,39.0,85.0,4.0,44.0,2.0,1.0,0.2083,7.0,2.0,,,18.0,23.0,3.0,,4.0,22.0,1.0,21.0,7.0,5.0,63.0,11.0,,12.0,18.0,23.0,31.0,7.0,20.0,17.0,161.0,15.0,7.0,2.0,0.3867,2.0,2.0,5.0,4.0,1.0,,1.0,,2.0,2.0,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
51927,Ben Mee,Defender,Brentford,94,England,2022-23,0.7874,0.0,,45.0,,233.0,37.0,37.0,380.0,1658.0,2.0,,230.0,12.0,,3272.0,203.0,10.0,32.0,71.0,1169.0,,1.0,43.5706,6.0,116.0,40.0,481.0,,15.0,1.0,334.0,,714.0,199.0,37.0,,399.0,30.0,104.0,132.0,0.0,2.0,1618.0,4.0,434.0,24.0,12.0,,,339.0,109.0,2163.0,69.0,46.0,880.0,,2.0,147.0,125.0,131.0,1.0,55.0,7.0,,2.4981,25.0,,,,36.0,6.0,,,1.0,98.0,,71.0,21.0,6.0,33.0,12.0,,21.0,1.0,6.0,3.0,42.0,14.0,48.0,124.0,3.0,7.0,1.0,3.1975,4.0,4.0,18.0,3.0,2.0,3.0,1.0,0.0,,3.0,3.0,,3.0,,,,1.0,,,,1.0,,,,,,2.0,1.0,3.0,,,,,,,
213687,Charlie Goode,Defender,Brentford,94,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231065,Ethan Pinnock,Defender,Brentford,94,Jamaica,2022-23,1.1257,0.0,,52.0,,137.0,30.0,30.0,216.0,1092.0,,,159.0,10.0,,2700.0,170.0,6.0,15.0,65.0,828.0,,2.0,38.6758,12.0,214.0,34.0,316.0,,10.0,1.0,242.0,,444.0,123.0,30.0,,216.0,28.0,83.0,105.0,0.0,,1078.0,4.0,250.0,28.0,3.0,,,226.0,48.0,1581.0,35.0,29.0,663.0,,0.0,79.0,73.0,72.0,3.0,45.0,9.0,1.0,2.1796,12.0,,1.0,,28.0,7.0,,,3.0,54.0,,57.0,8.0,8.0,18.0,10.0,,24.0,1.0,7.0,8.0,31.0,6.0,35.0,106.0,,3.0,1.0,2.9929,6.0,6.0,3.0,3.0,,3.0,,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,,3.0,,,,,,,,,,,2.0,,1.0,,,,,,
450550,Fin Stevens,Defender,Brentford,94,Wales,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191866,Kristoffer Ajer,Defender,Brentford,94,Norway,2022-23,0.0934,0.0,,11.0,,50.0,9.0,9.0,70.0,294.0,,,26.0,2.0,,766.0,36.0,3.0,9.0,21.0,206.0,,1.0,13.5349,3.0,17.0,14.0,23.0,,8.0,0.0,71.0,,145.0,36.0,9.0,,88.0,11.0,45.0,15.0,0.0,,287.0,2.0,101.0,8.0,2.0,,,84.0,18.0,432.0,34.0,12.0,137.0,,0.0,20.0,33.0,35.0,1.0,16.0,,,,1.0,,,,12.0,5.0,,,1.0,11.0,1.0,11.0,10.0,1.0,24.0,1.0,,3.0,4.0,5.0,12.0,5.0,5.0,7.0,42.0,3.0,2.0,,0.0357,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
228044,Mads Bech,Defender,Brentford,94,Denmark,2022-23,0.0013,0.0,,,,1.0,4.0,,1.0,7.0,,,1.0,,,19.0,1.0,,,,5.0,,,0.0486,1.0,1.0,,3.0,,,0.0,1.0,,2.0,,4.0,,2.0,,,1.0,0.0,,7.0,,4.0,,,,,1.0,1.0,14.0,1.0,,4.0,,0.0,,1.0,,,2.0,,,,,,,,2.0,,4.0,,,,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226956,Mads Roerslev,Defender,Brentford,94,Denmark,2022-23,0.8077,0.0,,22.0,,69.0,20.0,12.0,93.0,263.0,,,20.0,5.0,,1102.0,36.0,1.0,30.0,28.0,159.0,,1.0,16.7329,5.0,32.0,12.0,9.0,,3.0,0.0,82.0,,125.0,48.0,20.0,,86.0,11.0,62.0,8.0,0.0,,262.0,3.0,136.0,12.0,3.0,,,84.0,11.0,441.0,19.0,15.0,89.0,,0.0,24.0,27.0,46.0,5.0,13.0,1.0,1.0,,3.0,2.0,1.0,,9.0,15.0,8.0,,5.0,12.0,,13.0,1.0,8.0,34.0,9.0,,10.0,3.0,15.0,12.0,5.0,4.0,9.0,45.0,2.0,2.0,,0.3001,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
61810,Pontus Jansson,Defender,Brentford,94,Sweden,2022-23,0.1315,0.0,,5.0,,45.0,12.0,9.0,63.0,315.0,,,36.0,1.0,,725.0,32.0,4.0,7.0,8.0,238.0,,1.0,11.9421,1.0,38.0,14.0,50.0,,1.0,0.0,49.0,,131.0,25.0,12.0,,49.0,10.0,13.0,24.0,0.0,,309.0,,67.0,3.0,2.0,,,117.0,14.0,402.0,5.0,6.0,203.0,,0.0,18.0,22.0,17.0,,15.0,2.0,,0.3218,4.0,1.0,,,7.0,,3.0,,,12.0,,8.0,,,5.0,4.0,,2.0,,,1.0,9.0,2.0,9.0,17.0,2.0,1.0,,0.3197,1.0,1.0,2.0,,,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
194010,Rico Henry,Defender,Brentford,94,Jamaica,2022-23,2.8837,0.0,,57.0,,165.0,37.0,37.0,243.0,973.0,,,96.0,9.0,,3242.0,161.0,10.0,42.0,121.0,688.0,,2.0,47.651,8.0,69.0,46.0,257.0,,38.0,0.0,328.0,,394.0,197.0,37.0,,409.0,36.0,232.0,40.0,0.0,,972.0,11.0,448.0,31.0,26.0,,,71.0,42.0,1692.0,122.0,35.0,345.0,,4.0,78.0,71.0,167.0,24.0,49.0,4.0,10.0,1.0401,11.0,4.0,2.0,1.0,30.0,63.0,,1.0,24.0,56.0,,33.0,15.0,21.0,111.0,21.0,1.0,26.0,17.0,63.0,61.0,8.0,32.0,30.0,251.0,8.0,7.0,1.0,1.539,3.0,3.0,7.0,11.0,2.0,,2.0,,9.0,2.0,,,2.0,9.0,,,,,,,,,,,,,,,1.0,,,,,,,
592661,Tristan Crama,Defender,Brentford,94,France,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48760,Zanka,Defender,Brentford,94,Denmark,2022-23,0.1704,0.0,,16.0,,53.0,18.0,11.0,84.0,444.0,4.0,,32.0,4.0,,1098.0,37.0,2.0,10.0,20.0,347.0,,1.0,17.5766,3.0,39.0,15.0,71.0,,4.0,0.0,78.0,,199.0,53.0,18.0,,129.0,13.0,46.0,17.0,0.0,4.0,434.0,1.0,104.0,8.0,,,,137.0,13.0,620.0,44.0,13.0,231.0,,2.0,31.0,28.0,41.0,,15.0,1.0,,0.1079,4.0,,,,9.0,3.0,7.0,,,15.0,,12.0,11.0,3.0,26.0,7.0,,8.0,1.0,3.0,2.0,12.0,9.0,16.0,37.0,2.0,5.0,,0.891,1.0,1.0,3.0,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
110735,Adam Webster,Defender,Brighton,36,England,2022-23,0.4474,0.0,,22.0,,131.0,27.0,23.0,191.0,1676.0,,,87.0,8.0,,1988.0,91.0,4.0,21.0,31.0,1402.0,,3.0,20.761,6.0,51.0,27.0,391.0,,6.0,0.0,145.0,,667.0,143.0,27.0,,545.0,23.0,58.0,60.0,0.0,,1648.0,1.0,221.0,12.0,3.0,,,532.0,83.0,1908.0,28.0,17.0,941.0,,2.0,60.0,66.0,54.0,1.0,34.0,2.0,,0.1586,16.0,,1.0,,24.0,1.0,4.0,,1.0,27.0,,27.0,7.0,6.0,27.0,11.0,,10.0,4.0,1.0,9.0,19.0,10.0,19.0,86.0,6.0,4.0,,1.6987,2.0,2.0,14.0,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,
448496,Ed Turns,Defender,Brighton,36,Wales,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447720,Imari Samuels,Defender,Brighton,36,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440123,James Furlong,Defender,Brighton,36,Ireland,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469142,Jan Paul van Hecke,Defender,Brighton,36,Netherlands,2022-23,0.0491,0.0,,8.0,,10.0,8.0,3.0,15.0,246.0,,,22.0,,,291.0,18.0,,6.0,12.0,225.0,,,5.574,1.0,9.0,7.0,36.0,,4.0,0.0,39.0,,95.0,15.0,8.0,,79.0,7.0,17.0,6.0,0.0,,242.0,,17.0,6.0,,,,103.0,6.0,295.0,1.0,2.0,152.0,,2.0,5.0,7.0,21.0,,7.0,,,,2.0,,,,4.0,,5.0,,,16.0,,2.0,,,5.0,3.0,,2.0,,,,5.0,7.0,6.0,12.0,1.0,1.0,1.0,0.592,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
111478,Joël Veltman,Defender,Brighton,36,Netherlands,2022-23,1.0559,0.0,,62.0,,126.0,31.0,25.0,192.0,1297.0,,,44.0,6.0,,2194.0,131.0,4.0,48.0,105.0,1058.0,,2.0,21.1849,6.0,49.0,29.0,118.0,,38.0,0.0,213.0,,537.0,125.0,31.0,,565.0,25.0,169.0,26.0,0.0,,1263.0,6.0,289.0,32.0,5.0,,,463.0,47.0,1807.0,150.0,33.0,546.0,,6.0,66.0,92.0,82.0,6.0,29.0,6.0,,1.0635,12.0,1.0,2.0,,19.0,17.0,6.0,1.0,6.0,18.0,1.0,23.0,35.0,9.0,64.0,19.0,1.0,30.0,8.0,17.0,18.0,8.0,27.0,19.0,179.0,11.0,18.0,1.0,1.7286,4.0,4.0,6.0,3.0,1.0,1.0,,0.0,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0
460028,Levi Colwill,Defender,Brighton,36,England,2022-23,0.3274,0.0,,8.0,,97.0,17.0,13.0,131.0,1148.0,26.0,,63.0,3.0,,1220.0,64.0,1.0,8.0,19.0,973.0,,3.0,19.4991,2.0,37.0,21.0,448.0,,10.0,0.0,99.0,,480.0,74.0,17.0,,355.0,20.0,36.0,45.0,0.0,25.0,1095.0,,149.0,7.0,1.0,1.0,,147.0,44.0,1284.0,10.0,8.0,662.0,,1.0,34.0,63.0,35.0,,22.0,,,,7.0,2.0,,,13.0,1.0,4.0,,,18.0,,12.0,1.0,5.0,17.0,2.0,,1.0,,1.0,4.0,3.0,8.0,15.0,73.0,2.0,2.0,,1.4213,,,7.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
83299,Lewis Dunk,Defender,Brighton,36,England,2022-23,0.9166,0.0,,30.0,,155.0,36.0,36.0,308.0,3208.0,35.0,,116.0,11.0,,3239.0,129.0,5.0,23.0,60.0,2728.0,,6.0,39.8052,14.0,81.0,50.0,1052.0,,27.0,0.0,219.0,,1029.0,253.0,36.0,,893.0,45.0,103.0,69.0,0.0,34.0,3062.0,3.0,330.0,19.0,4.0,1.0,,951.0,172.0,3520.0,10.0,40.0,2008.0,,4.0,153.0,92.0,90.0,1.0,38.0,3.0,,0.2194,17.0,4.0,,,20.0,1.0,,1.0,1.0,47.0,4.0,34.0,,9.0,43.0,10.0,1.0,11.0,,1.0,5.0,27.0,18.0,34.0,176.0,1.0,7.0,3.0,1.6795,1.0,1.0,14.0,5.0,,1.0,1.0,1.0,,5.0,0.0,,5.0,,,,,1.0,1.0,,,0.0335,,1.0,,,1.0,1.0,1.0,1.0,,,,,,
445548,Odeluga Offiah,Defender,Brighton,36,England,2022-23,0.022,0.0,,1.0,,5.0,2.0,,6.0,29.0,,,1.0,,,23.0,2.0,,,2.0,22.0,,1.0,2.72,,1.0,3.0,1.0,,,0.0,5.0,,9.0,3.0,2.0,,9.0,3.0,4.0,,0.0,,29.0,,7.0,1.0,1.0,,,17.0,1.0,36.0,1.0,1.0,14.0,,0.0,1.0,3.0,3.0,,,,,,,,,,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204214,Pervis Estupiñán,Defender,Brighton,36,Ecuador,2022-23,4.0733,0.0,,61.0,,230.0,35.0,31.0,259.0,1621.0,,,64.0,7.0,,2682.0,143.0,4.0,79.0,107.0,1329.0,,3.0,34.8352,1.0,35.0,43.0,677.0,,26.0,0.0,286.0,,531.0,191.0,35.0,,789.0,39.0,222.0,36.0,0.0,,1591.0,27.0,439.0,31.0,20.0,,,83.0,33.0,2299.0,186.0,11.0,601.0,,4.0,29.0,87.0,143.0,26.0,58.0,5.0,4.0,0.847,17.0,5.0,,1.0,35.0,70.0,4.0,1.0,28.0,28.0,1.0,77.0,13.0,46.0,115.0,22.0,1.0,30.0,18.0,73.0,47.0,8.0,42.0,37.0,330.0,11.0,23.0,,1.685,3.0,3.0,12.0,12.0,5.0,1.0,11.0,1.0,4.0,8.0,0.0,,8.0,4.0,,2.0,1.0,,,1.0,,,4.0,2.0,,,,,,,,,,,,
232792,Tariq Lamptey,Defender,Brighton,36,Ghana,2022-23,0.653,0.0,,11.0,,31.0,20.0,3.0,32.0,232.0,,,9.0,,,441.0,38.0,1.0,10.0,36.0,196.0,,1.0,6.5883,1.0,2.0,7.0,15.0,,14.0,0.0,68.0,,69.0,31.0,20.0,,134.0,6.0,59.0,2.0,0.0,,227.0,4.0,95.0,6.0,11.0,,,75.0,4.0,398.0,34.0,,71.0,,1.0,1.0,10.0,30.0,5.0,19.0,,1.0,,4.0,1.0,,,9.0,26.0,17.0,,5.0,7.0,,17.0,5.0,4.0,23.0,4.0,,5.0,13.0,26.0,15.0,3.0,6.0,7.0,73.0,2.0,5.0,,0.1988,,,4.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
514280,Alfie Gilchrist,Defender,Chelsea,8,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461188,Bashir Humphreys,Defender,Chelsea,8,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172850,Ben Chilwell,Defender,Chelsea,8,England,2022-23,2.3531,0.0,,21.0,,91.0,23.0,15.0,127.0,759.0,,,46.0,2.0,,1408.0,77.0,6.0,37.0,51.0,615.0,,,17.6195,3.0,23.0,19.0,280.0,,23.0,0.0,151.0,,240.0,68.0,23.0,,382.0,13.0,105.0,26.0,0.0,,734.0,14.0,270.0,17.0,8.0,,,35.0,17.0,1193.0,106.0,15.0,274.0,,3.0,36.0,46.0,74.0,10.0,21.0,4.0,,0.9652,14.0,2.0,3.0,1.0,12.0,30.0,8.0,,24.0,20.0,,39.0,15.0,19.0,54.0,19.0,,4.0,12.0,68.0,30.0,2.0,13.0,18.0,204.0,5.0,4.0,1.0,1.4464,2.0,2.0,10.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,14.0,2.0,,,31.0,1.0,,52.0,,,,,,,,,,,,,
242880,Benoît Badiashile,Defender,Chelsea,8,France,2022-23,0.1958,0.0,,14.0,,60.0,11.0,10.0,88.0,855.0,,,49.0,4.0,,904.0,56.0,2.0,7.0,21.0,728.0,,,9.0057,7.0,33.0,9.0,337.0,,6.0,1.0,88.0,,311.0,75.0,11.0,,239.0,7.0,39.0,35.0,0.0,,838.0,1.0,98.0,8.0,1.0,,,162.0,39.0,963.0,2.0,10.0,528.0,,2.0,28.0,43.0,32.0,,17.0,2.0,,0.5039,4.0,1.0,,,9.0,2.0,1.0,,,14.0,,11.0,,3.0,18.0,3.0,,6.0,2.0,2.0,5.0,2.0,9.0,16.0,45.0,,7.0,1.0,1.1813,1.0,1.0,2.0,2.0,,1.0,,1.0,,2.0,0.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
41328,César Azpilicueta,Defender,Chelsea,8,Spain,2022-23,1.2759,0.0,,43.0,,109.0,25.0,16.0,146.0,897.0,,,48.0,3.0,,1522.0,86.0,2.0,35.0,57.0,739.0,,1.0,23.7179,3.0,46.0,21.0,54.0,,7.0,0.0,156.0,,335.0,59.0,25.0,,375.0,19.0,108.0,29.0,0.0,,867.0,7.0,215.0,25.0,7.0,,,352.0,12.0,1278.0,114.0,18.0,383.0,,3.0,37.0,70.0,70.0,7.0,29.0,1.0,,0.2021,4.0,,,,17.0,19.0,9.0,1.0,7.0,19.0,,25.0,25.0,13.0,51.0,21.0,1.0,18.0,5.0,19.0,10.0,5.0,27.0,19.0,156.0,4.0,20.0,1.0,0.4018,,,3.0,5.0,,,2.0,,2.0,3.0,,,3.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,
199598,Ethan Ampadu,Defender,Chelsea,8,Wales,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86129,Kalidou Koulibaly,Defender,Chelsea,8,Senegal,2022-23,0.4391,1.0,,44.0,,104.0,23.0,20.0,187.0,1450.0,,,61.0,5.0,,1800.0,90.0,7.0,29.0,57.0,1197.0,,,21.1112,7.0,72.0,22.0,470.0,,9.0,0.0,159.0,,564.0,126.0,23.0,,441.0,15.0,98.0,33.0,0.0,,1417.0,1.0,211.0,31.0,4.0,,,358.0,66.0,1715.0,11.0,27.0,823.0,,5.0,83.0,82.0,69.0,1.0,29.0,4.0,1.0,0.1826,10.0,,,,23.0,3.0,3.0,,1.0,28.0,,19.0,1.0,6.0,41.0,17.0,,13.0,2.0,3.0,4.0,13.0,22.0,29.0,58.0,2.0,9.0,,0.9381,2.0,2.0,6.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,3.0,2.0,,,,,,1.0,
460028,Levi Colwill,Defender,Chelsea,8,England,2022-23,0.3274,0.0,,8.0,,97.0,17.0,13.0,131.0,1148.0,26.0,,63.0,3.0,,1220.0,64.0,1.0,8.0,19.0,973.0,,3.0,19.4991,2.0,37.0,21.0,448.0,,10.0,0.0,99.0,,480.0,74.0,17.0,,355.0,20.0,36.0,45.0,0.0,25.0,1095.0,,149.0,7.0,1.0,1.0,,147.0,44.0,1284.0,10.0,8.0,662.0,,1.0,34.0,63.0,35.0,,22.0,,,,7.0,2.0,,,13.0,1.0,4.0,,,18.0,,12.0,1.0,5.0,17.0,2.0,,1.0,,1.0,4.0,3.0,8.0,15.0,73.0,2.0,2.0,,1.4213,,,7.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
487838,Lewis Hall,Defender,Chelsea,8,England,2022-23,1.3524,0.0,,23.0,,43.0,9.0,8.0,58.0,355.0,,,12.0,,,658.0,53.0,,16.0,46.0,273.0,,1.0,13.1893,5.0,10.0,11.0,143.0,,11.0,0.0,88.0,,110.0,48.0,9.0,,164.0,11.0,76.0,7.0,0.0,,349.0,4.0,121.0,12.0,12.0,,,22.0,24.0,570.0,34.0,5.0,145.0,,1.0,15.0,26.0,35.0,5.0,14.0,5.0,1.0,0.5136,9.0,,1.0,,6.0,15.0,1.0,1.0,12.0,5.0,,22.0,3.0,14.0,30.0,8.0,1.0,11.0,13.0,22.0,20.0,,3.0,11.0,80.0,5.0,3.0,,0.7719,4.0,4.0,4.0,2.0,,,1.0,,,2.0,,,2.0,,,6.0,,,,6.0,,,13.0,,,,,,,,,,,,,
179268,Marc Cucurella,Defender,Chelsea,8,Spain,2022-23,0.9483,0.0,,66.0,,106.0,24.0,21.0,148.0,1090.0,,,29.0,4.0,,1676.0,108.0,5.0,46.0,92.0,911.0,,,22.89,5.0,37.0,20.0,443.0,,21.0,0.0,180.0,,349.0,120.0,24.0,,468.0,15.0,151.0,16.0,0.0,,1063.0,9.0,229.0,33.0,5.0,,,94.0,31.0,1535.0,136.0,17.0,486.0,,4.0,42.0,69.0,72.0,8.0,35.0,,,,3.0,,2.0,,16.0,22.0,3.0,,12.0,13.0,,12.0,15.0,9.0,59.0,20.0,,33.0,6.0,32.0,12.0,8.0,16.0,16.0,204.0,11.0,10.0,,0.3893,,,3.0,4.0,2.0,,1.0,,1.0,3.0,,,3.0,1.0,,3.0,,,,8.0,,,13.0,,,,,1.0,1.0,,,,,,,
