playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goalAssists,offsides,penaltyGoalsConceded,tacklesLost,aerialDuelsWon,unsuccessfulLayoffs,successfulLaunches,leftFootGoals,redCards2ndYellow,headedGoals,attemptsFromSetPieces,unsuccessfulLaunches,throwInsToOppositionPlayer,penaltiesTaken,penaltyGoals,hitWoodwork,foulWonPenalty,clearancesOffTheLine,penaltiesConceded,catches,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,lastPlayerTackle,savesMadeFromOutsideBox,penaltiesFaced,punches,drops,crossesNotClaimed,penaltiesSaved,savesFromPenalty,setPiecesGoals,ownGoalScored,goalkeeperSmother,otherGoals
76359,Phil Jones,Defender,Blackburn,5,England,2010-11,111.0,2.0,0.0,4.0,4.0,3.0,75.0,14.0,4.0,206.0,26.0,10.0,24.0,260.0,13.0,683.0,,,2.0,,66.0,6.0,2.0,2176.0,33.0,153.0,1.0,120.0,379.0,,17.0,7.0,120.0,33.0,78.0,97.0,,35.0,0.0,264.0,,370.0,74.0,26.0,,17.0,234.0,32.0,13.0,33.0,198.0,0.0,680.0,10.0,7.0,335.0,51.0,10.0,15.0,140.0,27.0,76.0,,44.0,76.0,1140.0,8.0,2.0,191.0,1.0,4.0,54.0,51.0,,1.0,2.0,24.0,33.0,2.0,13.0,,,,,58.0,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,
19718,Ryan Nelsen,Defender,Blackburn,5,New Zealand,2010-11,81.0,2.0,1.0,5.0,5.0,,52.0,11.0,,140.0,28.0,2.0,28.0,240.0,4.0,728.0,3.0,1.0,,,104.0,5.0,2.0,2414.0,48.0,124.0,3.0,68.0,425.0,,31.0,3.0,279.0,46.0,33.0,144.0,,14.0,0.0,205.0,2.0,409.0,86.0,28.0,2.0,,158.0,43.0,4.0,3.0,101.0,0.0,713.0,6.0,3.0,256.0,41.0,2.0,28.0,121.0,18.0,85.0,,63.0,54.0,1259.0,4.0,2.0,332.0,,3.0,100.0,46.0,3.0,,3.0,11.0,56.0,,33.0,1.0,1.0,,,104.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,
15633,Alex Baptiste,Defender,Blackpool,92,England,2010-11,80.0,5.0,0.0,4.0,3.0,1.0,51.0,11.0,,109.0,21.0,3.0,19.0,156.0,18.0,661.0,2.0,2.0,2.0,,68.0,2.0,5.0,1729.0,32.0,99.0,5.0,63.0,464.0,,18.0,5.0,189.0,50.0,48.0,101.0,,11.0,0.0,179.0,0.0,296.0,101.0,21.0,2.0,4.0,189.0,45.0,18.0,14.0,111.0,0.0,654.0,8.0,5.0,223.0,41.0,1.0,17.0,178.0,11.0,18.0,,41.0,86.0,1164.0,94.0,,321.0,1.0,2.0,47.0,52.0,,1.0,2.0,10.0,36.0,,14.0,,,,,38.0,18.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
40386,Chris Basham,Defender,Blackpool,92,England,2010-11,10.0,,0.0,,,,3.0,,,14.0,2.0,1.0,1.0,21.0,2.0,66.0,,,1.0,,6.0,,,120.0,3.0,9.0,1.0,6.0,38.0,,2.0,,5.0,3.0,7.0,7.0,,,0.0,19.0,,28.0,7.0,2.0,,3.0,22.0,2.0,2.0,3.0,13.0,0.0,65.0,,1.0,29.0,2.0,3.0,,23.0,2.0,2.0,,7.0,8.0,98.0,9.0,,23.0,,1.0,7.0,2.0,1.0,,,1.0,3.0,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
41338,Craig Cathcart,Defender,Blackpool,92,Northern Ireland,2010-11,73.0,,0.0,1.0,2.0,,54.0,7.0,,84.0,30.0,1.0,28.0,141.0,2.0,858.0,1.0,0.0,2.0,,90.0,4.0,,2389.0,46.0,115.0,7.0,71.0,614.0,,11.0,8.0,296.0,53.0,27.0,129.0,,16.0,0.0,188.0,1.0,413.0,90.0,30.0,,,169.0,46.0,2.0,1.0,98.0,0.0,834.0,5.0,1.0,151.0,44.0,1.0,43.0,265.0,10.0,26.0,,103.0,51.0,1332.0,2.0,3.0,548.0,,1.0,57.0,44.0,,,1.0,10.0,44.0,,22.0,,,1.0,,42.0,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,1.0,,
16815,David Carney,Defender,Blackpool,92,Australia,2010-11,24.0,4.0,0.0,4.0,1.0,1.0,14.0,4.0,1.0,31.0,11.0,4.0,5.0,47.0,7.0,166.0,,,6.0,2.0,7.0,,4.0,490.0,5.0,21.0,2.0,19.0,106.0,,9.0,2.0,9.0,17.0,19.0,58.0,,2.0,0.0,45.0,,67.0,23.0,11.0,,4.0,70.0,15.0,9.0,9.0,38.0,0.0,164.0,3.0,4.0,74.0,12.0,3.0,3.0,10.0,6.0,3.0,2.0,13.0,31.0,285.0,40.0,1.0,53.0,1.0,0.0,16.0,8.0,,2.0,1.0,2.0,2.0,,3.0,,,,2.0,10.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
5544,Ian Evatt,Defender,Blackpool,92,England,2010-11,149.0,1.0,1.0,6.0,7.0,1.0,83.0,18.0,2.0,188.0,38.0,5.0,36.0,350.0,9.0,1339.0,1.0,1.0,2.0,,191.0,6.0,1.0,3215.0,82.0,223.0,7.0,114.0,856.0,,47.0,14.0,430.0,67.0,67.0,329.0,,22.0,0.0,372.0,0.0,709.0,105.0,38.0,,1.0,334.0,60.0,9.0,13.0,181.0,1.0,1309.0,11.0,8.0,398.0,56.0,9.0,48.0,198.0,39.0,45.0,,133.0,103.0,2075.0,1.0,1.0,656.0,3.0,6.0,162.0,72.0,3.0,3.0,1.0,27.0,109.0,,40.0,,,1.0,,144.0,,,,2.0,,3.0,2.0,,,,,,,,2.0,,,,,,,,,2.0,,
37011,Neal Eardley,Defender,Blackpool,92,Wales,2010-11,68.0,22.0,0.0,4.0,4.0,7.0,52.0,16.0,2.0,155.0,31.0,6.0,30.0,251.0,94.0,1144.0,1.0,0.0,1.0,7.0,19.0,5.0,26.0,2558.0,11.0,82.0,7.0,74.0,784.0,2.0,11.0,22.0,113.0,53.0,57.0,49.0,,11.0,0.0,150.0,1.0,477.0,144.0,31.0,1.0,15.0,442.0,46.0,100.0,31.0,131.0,0.0,1111.0,12.0,11.0,460.0,37.0,11.0,14.0,447.0,14.0,49.0,2.0,109.0,171.0,1989.0,285.0,7.0,477.0,,4.0,96.0,69.0,,3.0,1.0,15.0,8.0,,25.0,,,,7.0,83.0,41.0,,,1.0,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,
15410,Rob Edwards,Defender,Blackpool,92,Wales,2010-11,3.0,,0.0,,,,,1.0,,3.0,2.0,,1.0,6.0,,46.0,,,1.0,,6.0,,,106.0,3.0,3.0,1.0,,35.0,,2.0,,15.0,6.0,,16.0,,,0.0,6.0,,15.0,3.0,2.0,,,6.0,5.0,,,,0.0,44.0,1.0,,8.0,,,3.0,15.0,,3.0,,5.0,,71.0,1.0,,34.0,,0.0,3.0,1.0,,,,,3.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4422,Stephen Crainey,Defender,Blackpool,92,Scotland,2010-11,79.0,24.0,0.0,,1.0,2.0,69.0,4.0,1.0,126.0,31.0,16.0,31.0,232.0,68.0,1322.0,,,,,29.0,6.0,24.0,2748.0,13.0,92.0,5.0,76.0,998.0,,16.0,32.0,143.0,58.0,66.0,549.0,,5.0,0.0,171.0,,439.0,142.0,31.0,,6.0,537.0,53.0,68.0,21.0,142.0,0.0,1296.0,3.0,8.0,381.0,56.0,2.0,23.0,37.0,18.0,36.0,,92.0,297.0,2086.0,253.0,2.0,577.0,,3.0,106.0,48.0,,1.0,2.0,13.0,16.0,2.0,25.0,,,,,69.0,34.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,
19958,David Wheater,Defender,Bolton,30,England,2010-11,25.0,,0.0,2.0,,,20.0,2.0,,48.0,7.0,1.0,5.0,68.0,,171.0,,,2.0,,37.0,,,535.0,13.0,51.0,1.0,27.0,83.0,,10.0,2.0,72.0,7.0,12.0,29.0,,4.0,0.0,76.0,,98.0,32.0,7.0,,,46.0,6.0,,1.0,39.0,0.0,168.0,2.0,2.0,82.0,16.0,3.0,8.0,34.0,7.0,14.0,,20.0,10.0,326.0,9.0,,57.0,,3.0,20.0,23.0,,,,4.0,24.0,,7.0,,,,,20.0,6.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
19419,Gary Cahill,Defender,Bolton,30,England,2010-11,152.0,,1.0,10.0,14.0,,65.0,32.0,,192.0,36.0,6.0,36.0,283.0,6.0,996.0,3.0,,,,229.0,5.0,,3214.0,85.0,265.0,6.0,121.0,632.0,,,10.0,386.0,51.0,67.0,,,39.0,,417.0,,,189.0,36.0,,3.0,238.0,45.0,6.0,,188.0,1.0,,18.0,5.0,,49.0,17.0,39.0,,36.0,65.0,,81.0,,1702.0,,,475.0,,7.0,91.0,90.0,,,,16.0,144.0,1.0,30.0,1.0,,2.0,,78.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
28183,Grétar Steinsson,Defender,Bolton,30,Iceland,2010-11,62.0,14.0,0.0,5.0,4.0,3.0,66.0,6.0,4.0,135.0,23.0,9.0,23.0,228.0,42.0,561.0,1.0,0.0,,1.0,41.0,2.0,14.0,1990.0,15.0,109.0,6.0,83.0,284.0,,8.0,14.0,121.0,37.0,47.0,31.0,,8.0,0.0,171.0,1.0,367.0,81.0,23.0,1.0,3.0,223.0,31.0,42.0,11.0,130.0,0.0,539.0,2.0,12.0,399.0,48.0,9.0,5.0,111.0,26.0,43.0,1.0,49.0,52.0,1228.0,180.0,3.0,124.0,,6.0,93.0,39.0,,,1.0,18.0,26.0,,27.0,,,,,65.0,102.0,,,,,1.0,1.0,,1.0,,,1.0,,,3.0,,,,,,,,,,,
82263,Marcos Alonso,Defender,Bolton,30,Spain,2010-11,21.0,4.0,0.0,,,,17.0,2.0,1.0,37.0,4.0,,4.0,60.0,5.0,145.0,,,,,16.0,1.0,4.0,360.0,7.0,37.0,,28.0,80.0,,,4.0,21.0,5.0,14.0,31.0,,10.0,0.0,58.0,,96.0,30.0,4.0,,4.0,62.0,5.0,5.0,5.0,42.0,0.0,135.0,2.0,1.0,89.0,10.0,1.0,3.0,12.0,4.0,8.0,,5.0,6.0,293.0,43.0,,27.0,,3.0,23.0,13.0,,,,7.0,9.0,,3.0,,,,,19.0,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2004,Paul Robinson,Defender,Bolton,30,England,2010-11,116.0,10.0,0.0,1.0,,,95.0,,1.0,225.0,35.0,23.0,35.0,338.0,28.0,1399.0,,,,1.0,90.0,4.0,11.0,3150.0,37.0,185.0,8.0,132.0,974.0,1.0,,13.0,137.0,52.0,79.0,,,27.0,,301.0,,,149.0,35.0,,3.0,590.0,44.0,28.0,,211.0,0.0,,,6.0,,65.0,10.0,18.0,,36.0,54.0,,87.0,,2203.0,304.0,,482.0,2.0,7.0,113.0,80.0,,2.0,,30.0,53.0,,28.0,,,,,73.0,43.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
7712,Sam Ricketts,Defender,Bolton,30,Wales,2010-11,61.0,14.0,0.0,,2.0,,43.0,7.0,,108.0,17.0,,14.0,155.0,28.0,397.0,,,3.0,,41.0,2.0,14.0,1389.0,20.0,93.0,2.0,72.0,209.0,,,7.0,88.0,19.0,41.0,,,20.0,,154.0,,,67.0,17.0,,6.0,145.0,17.0,28.0,,113.0,0.0,,5.0,4.0,,35.0,9.0,8.0,,16.0,22.0,,33.0,,844.0,101.0,,111.0,,1.0,47.0,46.0,,,,8.0,21.0,,21.0,,,,,37.0,75.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1587,Zat Knight,Defender,Bolton,30,England,2010-11,98.0,,0.0,3.0,2.0,1.0,58.0,7.0,1.0,147.0,34.0,7.0,34.0,260.0,1.0,827.0,1.0,0.0,,,117.0,4.0,,2998.0,39.0,163.0,8.0,85.0,461.0,,20.0,,340.0,50.0,59.0,199.0,,20.0,0.0,261.0,1.0,397.0,125.0,34.0,1.0,,162.0,42.0,1.0,3.0,144.0,0.0,822.0,5.0,2.0,282.0,41.0,7.0,29.0,138.0,33.0,70.0,,106.0,93.0,1437.0,2.0,1.0,405.0,2.0,6.0,113.0,52.0,,1.0,3.0,17.0,78.0,1.0,43.0,,,,,67.0,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,,,
18658,Alex,Defender,Chelsea,8,Brazil,2010-11,37.0,,0.0,1.0,4.0,,40.0,10.0,,46.0,15.0,3.0,12.0,57.0,,575.0,2.0,0.0,3.0,,54.0,3.0,,1109.0,22.0,78.0,2.0,46.0,471.0,,15.0,4.0,73.0,9.0,15.0,86.0,,3.0,0.0,115.0,2.0,233.0,43.0,15.0,1.0,,108.0,7.0,,2.0,61.0,0.0,565.0,6.0,1.0,63.0,24.0,3.0,13.0,227.0,9.0,30.0,,47.0,29.0,771.0,2.0,2.0,410.0,,3.0,11.0,24.0,,,,16.0,32.0,,6.0,,,1.0,1.0,12.0,,,,,,1.0,,,,,,,,,5.0,,,,,,,,1.0,,,
3785,Ashley Cole,Defender,Chelsea,8,England,2010-11,157.0,20.0,0.0,5.0,6.0,2.0,100.0,22.0,2.0,165.0,38.0,14.0,38.0,189.0,81.0,1656.0,,,,1.0,48.0,15.0,20.0,3387.0,28.0,182.0,6.0,162.0,1401.0,,69.0,41.0,46.0,32.0,129.0,802.0,,45.0,0.0,339.0,,470.0,222.0,38.0,,17.0,851.0,26.0,81.0,62.0,291.0,0.0,1616.0,16.0,23.0,402.0,67.0,17.0,12.0,63.0,29.0,50.0,,66.0,321.0,2613.0,363.0,1.0,636.0,1.0,4.0,24.0,60.0,3.0,10.0,1.0,33.0,20.0,2.0,3.0,,,,1.0,22.0,29.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
41135,Branislav Ivanovic,Defender,Chelsea,8,Serbia,2010-11,137.0,10.0,0.0,3.0,11.0,2.0,76.0,35.0,4.0,151.0,34.0,10.0,32.0,197.0,33.0,1305.0,4.0,2.0,2.0,,108.0,11.0,10.0,2829.0,42.0,186.0,6.0,120.0,987.0,,66.0,18.0,146.0,27.0,95.0,150.0,,35.0,4.0,323.0,2.0,518.0,191.0,34.0,2.0,9.0,426.0,21.0,33.0,27.0,215.0,0.0,1283.0,24.0,10.0,314.0,63.0,9.0,8.0,513.0,61.0,67.0,,121.0,124.0,1943.0,90.0,4.0,692.0,2.0,12.0,46.0,63.0,4.0,2.0,,13.0,66.0,1.0,8.0,,,2.0,1.0,30.0,31.0,,,3.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,
41270,David Luiz,Defender,Chelsea,8,Brazil,2010-11,49.0,1.0,0.0,1.0,3.0,1.0,17.0,9.0,6.0,50.0,12.0,,11.0,76.0,8.0,471.0,2.0,0.0,1.0,,23.0,4.0,1.0,953.0,8.0,51.0,2.0,36.0,349.0,,14.0,6.0,51.0,8.0,41.0,63.0,,12.0,2.0,100.0,2.0,211.0,91.0,12.0,1.0,4.0,137.0,6.0,8.0,13.0,77.0,0.0,461.0,6.0,5.0,109.0,14.0,7.0,8.0,167.0,18.0,36.0,,46.0,30.0,662.0,4.0,2.0,259.0,,3.0,26.0,25.0,,,1.0,3.0,15.0,,7.0,,,1.0,,23.0,1.0,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,
77453,Jeffrey Bruma,Defender,Chelsea,8,Netherlands,2010-11,5.0,,0.0,1.0,,,2.0,,,6.0,2.0,,1.0,10.0,,56.0,,,1.0,,7.0,,,108.0,4.0,6.0,,3.0,40.0,,1.0,,12.0,3.0,1.0,13.0,,,0.0,11.0,,30.0,8.0,2.0,,,14.0,3.0,,,4.0,0.0,53.0,,,10.0,2.0,1.0,,12.0,1.0,3.0,,6.0,1.0,76.0,,,32.0,,0.0,4.0,4.0,,,1.0,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,John Terry,Defender,Chelsea,8,England,2010-11,86.0,,0.0,7.0,9.0,1.0,71.0,20.0,5.0,177.0,33.0,12.0,33.0,239.0,3.0,1927.0,3.0,2.0,,,133.0,13.0,,2962.0,38.0,198.0,5.0,103.0,1586.0,,36.0,11.0,169.0,27.0,48.0,616.0,,26.0,2.0,284.0,1.0,976.0,208.0,33.0,2.0,5.0,624.0,22.0,3.0,8.0,151.0,0.0,1895.0,11.0,3.0,272.0,52.0,6.0,28.0,210.0,29.0,53.0,,102.0,125.0,2379.0,9.0,1.0,1064.0,1.0,6.0,62.0,78.0,1.0,2.0,2.0,19.0,95.0,,18.0,,,1.0,,37.0,,,,2.0,,,,,,,,,,,6.0,,,,,,,,,,,
11278,José Bosingwa,Defender,Chelsea,8,Portugal,2010-11,59.0,16.0,0.0,4.0,4.0,6.0,33.0,12.0,,94.0,20.0,,13.0,120.0,65.0,700.0,,,7.0,,15.0,2.0,16.0,1261.0,7.0,75.0,2.0,67.0,552.0,,22.0,17.0,28.0,11.0,52.0,17.0,,15.0,0.0,134.0,,281.0,99.0,20.0,,14.0,355.0,9.0,65.0,31.0,119.0,0.0,686.0,8.0,18.0,252.0,22.0,19.0,3.0,322.0,8.0,37.0,,28.0,80.0,1162.0,130.0,7.0,241.0,,1.0,26.0,35.0,,1.0,,11.0,8.0,,12.0,,,,,23.0,12.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,
28565,Michael Mancienne,Defender,Chelsea,8,Seychelles,2010-11,38.0,1.0,0.0,2.0,,,34.0,1.0,,69.0,16.0,9.0,13.0,94.0,7.0,413.0,,,3.0,,29.0,,1.0,1116.0,13.0,64.0,4.0,48.0,289.0,,2.0,3.0,47.0,25.0,25.0,125.0,,8.0,0.0,102.0,,140.0,64.0,16.0,,2.0,121.0,21.0,7.0,9.0,73.0,0.0,410.0,1.0,3.0,120.0,19.0,6.0,12.0,94.0,9.0,29.0,,30.0,54.0,612.0,23.0,5.0,199.0,1.0,1.0,25.0,13.0,,,3.0,15.0,16.0,,3.0,,,,,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
74230,Patrick van Aanholt,Defender,Chelsea,8,Netherlands,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16734,Paulo Ferreira,Defender,Chelsea,8,Portugal,2010-11,46.0,7.0,0.0,,,1.0,39.0,,,56.0,21.0,3.0,12.0,68.0,14.0,458.0,,,9.0,,29.0,2.0,7.0,1038.0,19.0,53.0,1.0,43.0,370.0,,5.0,5.0,31.0,14.0,27.0,15.0,,3.0,0.0,99.0,,175.0,59.0,21.0,,3.0,206.0,13.0,14.0,10.0,70.0,0.0,452.0,,5.0,113.0,27.0,1.0,7.0,212.0,8.0,27.0,,20.0,56.0,725.0,89.0,6.0,191.0,,2.0,12.0,26.0,2.0,1.0,2.0,12.0,10.0,,5.0,,,,,6.0,16.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
40146,Ryan Bertrand,Defender,Chelsea,8,England,2010-11,1.0,1.0,0.0,,,,1.0,,,2.0,1.0,,,2.0,2.0,21.0,,,1.0,,,,1.0,33.0,,2.0,,2.0,19.0,,,,,1.0,1.0,9.0,,1.0,0.0,3.0,,5.0,1.0,1.0,,1.0,10.0,1.0,2.0,1.0,3.0,0.0,20.0,,1.0,5.0,,,,,,,,,7.0,28.0,1.0,,10.0,,0.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80180,Aristote Nsiala,Defender,Everton,11,DR Congo,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10466,John Heitinga,Defender,Everton,11,Netherlands,2010-11,92.0,1.0,0.0,6.0,6.0,,47.0,10.0,2.0,116.0,27.0,19.0,23.0,181.0,7.0,719.0,1.0,0.0,4.0,,41.0,3.0,2.0,1896.0,24.0,72.0,4.0,55.0,431.0,,9.0,6.0,56.0,30.0,68.0,152.0,,7.0,0.0,164.0,1.0,293.0,83.0,27.0,1.0,2.0,288.0,26.0,8.0,13.0,123.0,0.0,678.0,4.0,4.0,210.0,33.0,1.0,5.0,210.0,41.0,37.0,,107.0,64.0,935.0,,11.0,252.0,,9.0,65.0,43.0,,1.0,1.0,14.0,17.0,,31.0,,,,2.0,45.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12745,Leighton Baines,Defender,Everton,11,England,2010-11,151.0,55.0,0.0,12.0,6.0,8.0,84.0,19.0,5.0,208.0,38.0,15.0,38.0,299.0,141.0,1467.0,5.0,3.0,,113.0,43.0,9.0,100.0,3420.0,16.0,182.0,5.0,155.0,1108.0,33.0,52.0,63.0,103.0,45.0,135.0,563.0,,45.0,2.0,333.0,2.0,685.0,128.0,38.0,1.0,36.0,851.0,40.0,251.0,84.0,290.0,0.0,1406.0,13.0,53.0,751.0,62.0,26.0,10.0,27.0,32.0,51.0,69.0,60.0,192.0,2768.0,335.0,,417.0,5.0,4.0,91.0,60.0,11.0,3.0,2.0,22.0,27.0,2.0,22.0,4.0,,,12.0,70.0,66.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
7645,Phil Jagielka,Defender,Everton,11,England,2010-11,66.0,,0.0,3.0,5.0,1.0,78.0,15.0,2.0,148.0,33.0,,31.0,312.0,5.0,1181.0,1.0,1.0,2.0,,77.0,9.0,,2796.0,31.0,162.0,5.0,116.0,714.0,,36.0,6.0,250.0,32.0,35.0,142.0,,30.0,2.0,228.0,0.0,628.0,153.0,33.0,1.0,,389.0,27.0,5.0,8.0,151.0,0.0,1122.0,10.0,5.0,344.0,54.0,8.0,33.0,315.0,15.0,67.0,,155.0,96.0,1737.0,9.0,1.0,480.0,,3.0,164.0,61.0,,,1.0,24.0,46.0,,81.0,,,,,141.0,1.0,,,1.0,1.0,,,,,,,,,,5.0,,,,,,,,,1.0,,
61933,Shane Duffy,Defender,Everton,11,Ireland,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69140,Shkodran Mustafi,Defender,Everton,11,Germany,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,Sylvain Distin,Defender,Everton,11,France,2010-11,100.0,1.0,0.0,2.0,2.0,,70.0,9.0,2.0,196.0,38.0,,38.0,324.0,10.0,1286.0,2.0,1.0,,,157.0,9.0,1.0,3411.0,58.0,215.0,5.0,116.0,803.0,,24.0,7.0,397.0,45.0,42.0,321.0,,33.0,0.0,315.0,1.0,676.0,167.0,38.0,,1.0,392.0,40.0,10.0,16.0,158.0,0.0,1208.0,7.0,4.0,369.0,52.0,13.0,38.0,197.0,12.0,48.0,,159.0,92.0,1994.0,7.0,1.0,571.0,1.0,1.0,128.0,74.0,,,2.0,18.0,99.0,1.0,77.0,,,2.0,,114.0,5.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2010-11,206.0,15.0,1.0,10.0,18.0,13.0,53.0,30.0,7.0,128.0,34.0,16.0,25.0,147.0,53.0,673.0,4.0,2.0,9.0,,60.0,3.0,15.0,2259.0,45.0,159.0,2.0,144.0,504.0,,99.0,24.0,23.0,27.0,161.0,43.0,,47.0,2.0,365.0,2.0,204.0,97.0,34.0,2.0,60.0,388.0,25.0,53.0,122.0,305.0,0.0,671.0,12.0,27.0,401.0,46.0,44.0,6.0,252.0,26.0,12.0,,22.0,174.0,1226.0,16.0,11.0,153.0,2.0,4.0,19.0,19.0,1.0,2.0,2.0,7.0,15.0,1.0,5.0,,1.0,2.0,,9.0,8.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
9007,Tony Hibbert,Defender,Everton,11,England,2010-11,43.0,14.0,0.0,1.0,,1.0,46.0,3.0,,79.0,20.0,2.0,17.0,125.0,45.0,460.0,,,3.0,,15.0,3.0,14.0,1450.0,10.0,70.0,4.0,65.0,309.0,,9.0,17.0,69.0,20.0,33.0,9.0,,18.0,0.0,113.0,,229.0,40.0,20.0,,6.0,222.0,16.0,46.0,9.0,98.0,0.0,449.0,3.0,10.0,234.0,38.0,1.0,7.0,156.0,15.0,22.0,,26.0,66.0,899.0,120.0,4.0,127.0,,3.0,46.0,23.0,,,,8.0,5.0,,16.0,,,,,42.0,39.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,
1869,Aaron Hughes,Defender,Fulham,54,Northern Ireland,2010-11,123.0,,0.0,1.0,3.0,,46.0,13.0,1.0,192.0,38.0,2.0,38.0,318.0,10.0,1388.0,1.0,0.0,,,197.0,12.0,,3405.0,90.0,191.0,7.0,84.0,1001.0,,25.0,8.0,386.0,43.0,33.0,211.0,,33.0,0.0,314.0,1.0,710.0,150.0,38.0,,2.0,363.0,36.0,10.0,8.0,117.0,0.0,1338.0,10.0,2.0,362.0,30.0,5.0,18.0,350.0,18.0,76.0,,69.0,117.0,2064.0,14.0,1.0,707.0,1.0,0.0,126.0,59.0,,,,16.0,107.0,,32.0,,,1.0,,113.0,6.0,,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,
