playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,offsides,foulWonPenalty,throwInsToOppositionPlayer,successfulCornersIntoBox,penaltiesConceded,lastPlayerTackle,redCards2ndYellow,leftFootGoals,secondGoalAssists,setPiecesGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,headedGoals,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,crossesNotClaimed,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,penaltiesFaced,savesMadeParried,savesMadeFromInsideBox,penaltiesTaken,penaltyGoals,drops,penaltiesSaved,savesFromPenalty,ownGoalScored,otherGoals
12745,Leighton Baines,Defender,Everton,11,England,2012-13,132.0,36.0,9.7492,0.0,13.0,12.0,7.0,4.5981,92.0,23.0,2.0,230.0,38.0,5.0,10.0,38.0,295.0,133.0,1663.0,5.0,2.0,20.0,,120.0,28.0,11.0,4.0,106.0,7.0,3420.0,7.0,,17.0,191.0,7.0,180.0,1319.0,46.0,2.0,41.8564,111.0,20.0,75.0,40.0,5.0,115.0,767.0,58.0,2.0,323.0,3.0,648.0,158.0,38.0,4.0,,19.0,30.0,1008.0,33.0,247.0,64.0,5.0,295.0,11.0,0.0,1603.0,11.0,46.0,715.0,73.0,30.0,7.0,30.0,30.0,57.0,64.0,1.0,49.0,218.0,3012.0,378.0,,1.0,20.0,60.0,466.0,1.0,4.1633,4.0,65.0,58.0,1.0,,70.0,48.0,,1.0,,5.0,,1.0,22.0,11.0,0.9225,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,
7645,Phil Jagielka,Defender,Everton,11,England,2012-13,79.0,8.0,2.2945,0.0,6.0,8.0,,1.7051,63.0,20.0,1.0,155.0,36.0,1.0,3.0,36.0,320.0,19.0,1468.0,2.0,1.0,4.0,,,137.0,10.0,,8.0,10.0,3155.0,10.0,,50.0,185.0,6.0,98.0,920.0,38.0,2.0,36.9773,12.0,81.0,250.0,38.0,7.0,29.0,145.0,33.0,2.0,264.0,1.0,692.0,174.0,36.0,,,20.0,2.0,463.0,32.0,20.0,8.0,7.0,127.0,87.0,0.0,1397.0,12.0,4.0,381.0,43.0,2.0,33.0,505.0,12.0,82.0,,1.0,228.0,126.0,2104.0,54.0,1.0,2.0,4.0,135.0,693.0,,2.6249,1.0,165.0,47.0,,,14.0,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
61933,Shane Duffy,Defender,Everton,11,Ireland,2012-13,,,,0.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,Sylvain Distin,Defender,Everton,11,France,2012-13,79.0,,2.3532,0.0,,4.0,,0.7401,51.0,17.0,,159.0,34.0,1.0,2.0,31.0,251.0,1.0,1114.0,,,,3.0,,178.0,10.0,,,9.0,2837.0,9.0,,52.0,204.0,6.0,78.0,769.0,41.0,1.0,32.5785,11.0,32.0,313.0,31.0,1.0,27.0,252.0,24.0,0.0,283.0,,575.0,111.0,34.0,,,10.0,,311.0,25.0,1.0,7.0,1.0,105.0,126.0,0.0,1067.0,13.0,6.0,272.0,41.0,3.0,20.0,213.0,13.0,55.0,,2.0,94.0,74.0,1665.0,5.0,,2.0,,97.0,552.0,,1.4473,2.0,92.0,44.0,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2012-13,93.0,24.0,2.546,0.0,3.0,1.0,7.0,0.2382,62.0,7.0,1.0,113.0,26.0,5.0,6.0,24.0,148.0,72.0,758.0,,,1.0,2.0,1.0,29.0,9.0,,24.0,2.0,2163.0,2.0,,14.0,145.0,5.0,130.0,580.0,54.0,1.0,25.4229,22.0,15.0,61.0,22.0,3.0,79.0,13.0,43.0,0.0,238.0,,242.0,105.0,26.0,,,10.0,30.0,379.0,17.0,73.0,59.0,3.0,209.0,15.0,0.0,751.0,6.0,19.0,381.0,52.0,25.0,8.0,345.0,18.0,50.0,1.0,,30.0,158.0,1524.0,190.0,1.0,,1.0,37.0,255.0,4.0,0.3907,4.0,35.0,31.0,2.0,,62.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,Tony Hibbert,Defender,Everton,11,England,2012-13,8.0,3.0,0.4929,0.0,,,,,14.0,,,16.0,6.0,,,4.0,27.0,12.0,150.0,,,,2.0,,4.0,1.0,,3.0,,431.0,,,2.0,20.0,1.0,18.0,117.0,1.0,1.0,5.3151,3.0,7.0,22.0,6.0,,6.0,,3.0,0.0,28.0,,66.0,13.0,6.0,,,3.0,,81.0,5.0,14.0,,,24.0,2.0,0.0,147.0,,,46.0,11.0,1.0,,55.0,2.0,10.0,,,6.0,29.0,265.0,38.0,,,,6.0,45.0,,,1.0,11.0,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149468,Tyias Browning,Defender,Everton,11,England,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,Aaron Hughes,Defender,Fulham,54,Northern Ireland,2012-13,70.0,,0.5421,0.0,1.0,3.0,,0.0911,20.0,7.0,,107.0,24.0,,,23.0,146.0,2.0,1049.0,,,,1.0,,127.0,4.0,,,6.0,2115.0,6.0,,58.0,102.0,8.0,33.0,843.0,19.0,,42.7665,5.0,9.0,195.0,43.0,2.0,12.0,227.0,11.0,0.0,172.0,,410.0,80.0,24.0,,,3.0,,226.0,35.0,2.0,5.0,2.0,45.0,69.0,0.0,1029.0,4.0,3.0,160.0,17.0,2.0,18.0,318.0,3.0,57.0,,1.0,60.0,94.0,1399.0,3.0,,,,38.0,677.0,,0.5143,1.0,39.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77544,Alex Smith,Defender,Fulham,54,England,2012-13,,,0.0005,0.0,1.0,,,,,,,,1.0,,,,,,2.0,,,2.0,1.0,,,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,2.0,,0.0,,,,1.0,1.0,,,,,1.0,,,,,,,0.0,2.0,,1.0,,,,,,,,,,,,3.0,,,,2.0,,1.0,,0.0343,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15284,Brede Hangeland,Defender,Fulham,54,Norway,2012-13,109.0,,0.39,1.0,3.0,1.0,2.0,0.2355,48.0,8.0,,160.0,35.0,,3.0,35.0,238.0,,1530.0,,,,,,170.0,7.0,,,1.0,3045.0,1.0,,44.0,202.0,8.0,76.0,1131.0,31.0,3.0,60.3822,5.0,21.0,337.0,52.0,4.0,65.0,492.0,10.0,0.0,311.0,,671.0,155.0,35.0,,,7.0,4.0,344.0,44.0,,12.0,4.0,141.0,126.0,1.0,1516.0,7.0,5.0,263.0,41.0,18.0,42.0,273.0,29.0,87.0,,1.0,161.0,94.0,2147.0,1.0,1.0,1.0,,44.0,948.0,,1.2805,2.0,78.0,50.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15968,Chris Baird,Defender,Fulham,54,Northern Ireland,2012-13,58.0,,1.356,0.0,3.0,4.0,,1.2578,27.0,11.0,2.0,94.0,19.0,,12.0,14.0,133.0,3.0,863.0,2.0,1.0,5.0,5.0,3.0,23.0,2.0,4.0,1.0,1.0,1315.0,1.0,1.0,14.0,44.0,4.0,35.0,671.0,10.0,1.0,24.2829,11.0,2.0,33.0,20.0,,44.0,233.0,6.0,2.0,102.0,1.0,289.0,92.0,19.0,4.0,1.0,8.0,1.0,401.0,16.0,6.0,11.0,,79.0,9.0,0.0,834.0,7.0,4.0,160.0,19.0,2.0,13.0,217.0,18.0,60.0,2.0,1.0,59.0,124.0,1064.0,1.0,2.0,,5.0,17.0,330.0,1.0,0.9352,5.0,39.0,32.0,,,,1.0,1.0,,,,,,6.0,4.0,0.2205,1.0,,,,,,,,,,,,,,,,,,,,
4098,John Arne Riise,Defender,Fulham,54,Norway,2012-13,73.0,11.0,1.6696,0.0,9.0,7.0,3.0,1.1048,52.0,20.0,,159.0,31.0,2.0,1.0,29.0,277.0,62.0,1164.0,,,13.0,2.0,8.0,60.0,8.0,10.0,16.0,5.0,2530.0,5.0,,13.0,122.0,8.0,75.0,798.0,31.0,3.0,48.5242,18.0,27.0,114.0,41.0,5.0,60.0,433.0,14.0,0.0,195.0,,505.0,120.0,31.0,10.0,,14.0,15.0,440.0,33.0,67.0,27.0,5.0,135.0,47.0,0.0,1120.0,13.0,16.0,439.0,38.0,9.0,13.0,28.0,20.0,53.0,4.0,,89.0,198.0,1914.0,219.0,3.0,1.0,13.0,109.0,463.0,1.0,1.3379,4.0,118.0,50.0,3.0,1.0,46.0,4.0,1.0,,,,,,10.0,5.0,0.2998,,,,,,,,,,,,,,,,,,,,,
15073,Kieran Richardson,Defender,Fulham,54,England,2012-13,41.0,4.0,0.1474,0.0,2.0,6.0,2.0,,21.0,9.0,2.0,55.0,15.0,,7.0,13.0,56.0,19.0,380.0,1.0,1.0,,2.0,,12.0,1.0,,4.0,,915.0,,,6.0,39.0,3.0,33.0,308.0,18.0,,0.9013,8.0,5.0,29.0,21.0,,35.0,115.0,9.0,0.0,80.0,0.0,117.0,59.0,15.0,,,6.0,5.0,178.0,18.0,20.0,15.0,,68.0,6.0,0.0,373.0,3.0,3.0,115.0,15.0,3.0,2.0,53.0,16.0,21.0,,,16.0,95.0,591.0,36.0,9.0,,,6.0,150.0,,,2.0,1.0,21.0,,,7.0,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
42425,Matthew Briggs,Defender,Fulham,54,Guyana,2012-13,10.0,1.0,0.0514,0.0,2.0,,1.0,,14.0,,,19.0,5.0,,,3.0,26.0,9.0,124.0,,,3.0,2.0,,2.0,,,1.0,,294.0,,,,23.0,1.0,21.0,88.0,2.0,,5.6564,1.0,2.0,11.0,8.0,,10.0,53.0,2.0,0.0,33.0,,50.0,16.0,5.0,,,2.0,2.0,45.0,7.0,9.0,4.0,,31.0,2.0,0.0,121.0,,2.0,44.0,12.0,5.0,1.0,3.0,2.0,9.0,,,10.0,18.0,233.0,31.0,,,3.0,8.0,54.0,,0.0509,0.0,7.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16854,Philippe Senderos,Defender,Fulham,54,Switzerland,2012-13,51.0,1.0,0.5363,0.0,1.0,1.0,,,25.0,1.0,,80.0,21.0,,1.0,18.0,116.0,2.0,671.0,,,,3.0,,57.0,5.0,,1.0,2.0,1681.0,2.0,,28.0,66.0,4.0,37.0,503.0,10.0,3.0,32.0321,3.0,7.0,130.0,25.0,2.0,23.0,157.0,6.0,0.0,117.0,,273.0,70.0,21.0,,,10.0,1.0,131.0,21.0,2.0,2.0,2.0,60.0,29.0,0.0,656.0,,1.0,130.0,15.0,6.0,8.0,181.0,17.0,43.0,,,52.0,60.0,920.0,3.0,,,,32.0,425.0,,0.2613,6.0,36.0,36.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17160,Sascha Riether,Defender,Fulham,54,Germany,2012-13,61.0,17.0,3.096,0.0,1.0,2.0,,1.0201,57.0,6.0,1.0,162.0,35.0,4.0,4.0,35.0,240.0,92.0,1577.0,1.0,1.0,1.0,,3.0,37.0,7.0,1.0,17.0,1.0,3044.0,1.0,,16.0,105.0,7.0,84.0,1217.0,24.0,3.0,61.5562,20.0,19.0,123.0,53.0,3.0,45.0,34.0,16.0,0.0,166.0,0.0,596.0,155.0,35.0,1.0,,11.0,11.0,704.0,46.0,95.0,17.0,3.0,129.0,21.0,0.0,1547.0,4.0,27.0,414.0,46.0,11.0,13.0,676.0,21.0,56.0,1.0,4.0,120.0,271.0,2389.0,281.0,2.0,1.0,1.0,71.0,650.0,3.0,1.1373,4.0,78.0,62.0,,,46.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
28313,Stanislav Manolev,Defender,Fulham,54,Bulgaria,2012-13,39.0,5.0,0.2849,0.0,,1.0,1.0,0.1764,10.0,2.0,1.0,42.0,5.0,,4.0,4.0,50.0,7.0,196.0,,,,1.0,,9.0,1.0,,5.0,1.0,430.0,1.0,,6.0,19.0,,16.0,143.0,5.0,,4.8119,,1.0,14.0,3.0,,33.0,17.0,3.0,0.0,58.0,,69.0,29.0,5.0,,,3.0,9.0,77.0,3.0,7.0,18.0,,49.0,3.0,0.0,196.0,1.0,1.0,85.0,7.0,3.0,,74.0,11.0,12.0,,,3.0,36.0,317.0,30.0,1.0,,,7.0,74.0,,0.4277,2.0,8.0,16.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89088,Andre Wisdom,Defender,Liverpool,14,England,2012-13,35.0,,0.131,0.0,1.0,,,,29.0,5.0,,49.0,12.0,1.0,2.0,12.0,55.0,9.0,488.0,,,1.0,,,32.0,5.0,,,,1015.0,,,13.0,58.0,1.0,39.0,420.0,7.0,,10.2331,3.0,1.0,44.0,11.0,,22.0,21.0,4.0,0.0,93.0,,180.0,55.0,12.0,,,3.0,,197.0,10.0,9.0,9.0,,61.0,19.0,0.0,481.0,5.0,4.0,100.0,26.0,6.0,4.0,182.0,6.0,13.0,,,13.0,105.0,738.0,85.0,2.0,,1.0,6.0,236.0,,0.3204,0.0,6.0,24.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94147,Conor Coady,Defender,Liverpool,14,England,2012-13,,,0.0002,0.0,,,,,,,,,1.0,,,,,,4.0,,,,1.0,,,,,,,1.0,,,,,,,4.0,,,,,,,,,,3.0,,0.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,0.0,4.0,,,,,,,,,,,,,,4.0,,,,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21094,Daniel Agger,Defender,Liverpool,14,Denmark,2012-13,117.0,2.0,1.1417,1.0,10.0,10.0,,1.9986,36.0,28.0,2.0,170.0,35.0,,1.0,35.0,197.0,4.0,1744.0,3.0,2.0,10.0,,,188.0,14.0,6.0,2.0,9.0,3100.0,9.0,,73.0,196.0,7.0,81.0,1461.0,64.0,2.0,35.4503,11.0,5.0,196.0,37.0,7.0,44.0,551.0,35.0,4.0,313.0,1.0,839.0,148.0,35.0,6.0,,10.0,4.0,464.0,30.0,4.0,9.0,7.0,125.0,115.0,1.0,1710.0,18.0,5.0,233.0,26.0,10.0,16.0,269.0,25.0,63.0,,,86.0,85.0,2224.0,21.0,2.0,,10.0,29.0,1085.0,2.0,3.1384,3.0,27.0,68.0,1.0,,7.0,,1.0,,,,,,2.0,1.0,0.044,3.0,,,,,,,,,,,,,,,,,,,,
9047,Glen Johnson,Defender,Liverpool,14,England,2012-13,218.0,10.0,5.178,0.0,15.0,10.0,10.0,1.417,90.0,39.0,7.0,262.0,36.0,4.0,10.0,36.0,309.0,77.0,1740.0,1.0,1.0,18.0,,,115.0,16.0,5.0,10.0,14.0,3224.0,14.0,1.0,49.0,241.0,6.0,175.0,1352.0,99.0,4.0,39.6339,43.0,4.0,119.0,39.0,6.0,169.0,270.0,24.0,0.0,459.0,0.0,575.0,216.0,36.0,5.0,1.0,17.0,57.0,737.0,33.0,77.0,111.0,6.0,344.0,66.0,0.0,1703.0,29.0,35.0,605.0,73.0,61.0,9.0,582.0,30.0,56.0,,,79.0,313.0,2816.0,291.0,1.0,2.0,18.0,25.0,704.0,1.0,3.5241,7.0,47.0,73.0,5.0,,37.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83427,Jack Robinson,Defender,Liverpool,14,England,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Jamie Carragher,Defender,Liverpool,14,England,2012-13,36.0,1.0,0.7118,0.0,1.0,,,,20.0,2.0,,50.0,24.0,1.0,,16.0,66.0,2.0,824.0,,,,8.0,,34.0,7.0,,1.0,1.0,1528.0,1.0,,15.0,47.0,2.0,28.0,684.0,8.0,3.0,18.8171,5.0,4.0,94.0,17.0,1.0,21.0,159.0,8.0,0.0,83.0,,333.0,63.0,24.0,,,6.0,,192.0,15.0,2.0,1.0,1.0,49.0,19.0,0.0,806.0,2.0,1.0,75.0,14.0,,9.0,282.0,12.0,10.0,,,74.0,50.0,993.0,4.0,1.0,1.0,,16.0,567.0,1.0,0.1628,4.0,16.0,23.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
26725,José Enrique,Defender,Liverpool,14,Spain,2012-13,126.0,7.0,3.2962,0.0,4.0,8.0,6.0,1.782,72.0,18.0,10.0,220.0,29.0,4.0,13.0,25.0,304.0,61.0,1304.0,2.0,0.0,5.0,4.0,,34.0,11.0,6.0,7.0,8.0,2257.0,8.0,,21.0,132.0,4.0,119.0,912.0,50.0,1.0,24.5542,23.0,3.0,49.0,23.0,3.0,105.0,515.0,17.0,0.0,258.0,2.0,541.0,197.0,29.0,6.0,2.0,11.0,26.0,523.0,19.0,61.0,82.0,3.0,224.0,13.0,0.0,1285.0,10.0,16.0,495.0,61.0,30.0,3.0,61.0,14.0,35.0,,,88.0,187.0,1985.0,210.0,3.0,,5.0,26.0,484.0,,2.9199,1.0,84.0,73.0,6.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134382,Lloyd Jones,Defender,Liverpool,14,England,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58786,Martin Kelly,Defender,Liverpool,14,England,2012-13,18.0,,0.0464,0.0,1.0,,,,13.0,1.0,,21.0,4.0,,,4.0,25.0,9.0,175.0,,,1.0,,,11.0,,,,,335.0,,,3.0,26.0,1.0,18.0,149.0,2.0,2.0,6.5255,,,15.0,7.0,,15.0,7.0,2.0,0.0,44.0,,70.0,17.0,4.0,,,5.0,,87.0,6.0,9.0,6.0,,33.0,8.0,0.0,174.0,1.0,2.0,48.0,8.0,3.0,1.0,74.0,7.0,4.0,,,1.0,24.0,276.0,31.0,1.0,,1.0,1.0,63.0,,0.0994,0.0,4.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26793,Martin Skrtel,Defender,Liverpool,14,Slovakia,2012-13,62.0,,0.6093,0.0,2.0,4.0,,0.3493,34.0,13.0,1.0,78.0,25.0,,,23.0,110.0,2.0,1155.0,2.0,0.0,,2.0,,103.0,8.0,,,4.0,2079.0,4.0,,31.0,115.0,6.0,43.0,963.0,33.0,3.0,30.0724,7.0,2.0,168.0,31.0,3.0,31.0,157.0,7.0,2.0,177.0,2.0,495.0,112.0,25.0,,1.0,5.0,1.0,218.0,25.0,2.0,7.0,3.0,74.0,72.0,0.0,1138.0,9.0,1.0,124.0,29.0,2.0,25.0,382.0,22.0,39.0,,1.0,82.0,121.0,1482.0,8.0,1.0,1.0,,12.0,827.0,,1.0179,4.0,32.0,29.0,2.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
78108,Sebastián Coates,Defender,Liverpool,14,Uruguay,2012-13,11.0,,0.0177,0.0,,,,,6.0,,,4.0,5.0,,1.0,2.0,10.0,,101.0,,,,3.0,,6.0,,,,,233.0,,,3.0,11.0,,8.0,81.0,1.0,,3.6065,,1.0,13.0,3.0,,8.0,18.0,,0.0,22.0,,49.0,5.0,5.0,,,1.0,1.0,20.0,3.0,,2.0,,16.0,3.0,0.0,99.0,,,14.0,5.0,2.0,1.0,22.0,4.0,4.0,,,10.0,12.0,136.0,1.0,,,,3.0,71.0,,,0.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42593,Aleksandar Kolarov,Defender,Man City,43,Serbia,2012-13,65.0,14.0,1.0486,0.0,11.0,4.0,1.0,0.6641,33.0,12.0,,78.0,20.0,2.0,1.0,11.0,98.0,42.0,456.0,1.0,0.0,16.0,9.0,28.0,43.0,4.0,5.0,21.0,2.0,1050.0,2.0,,23.0,67.0,4.0,47.0,340.0,16.0,,11.3127,13.0,3.0,39.0,14.0,5.0,42.0,185.0,11.0,2.0,132.0,1.0,157.0,55.0,20.0,5.0,,5.0,3.0,238.0,10.0,67.0,12.0,5.0,89.0,20.0,0.0,451.0,8.0,16.0,195.0,28.0,3.0,2.0,14.0,19.0,22.0,20.0,,18.0,100.0,811.0,77.0,3.0,,16.0,19.0,141.0,,1.0469,4.0,20.0,26.0,4.0,,11.0,7.0,,,,1.0,,1.0,25.0,12.0,0.734,,,,,,,,,,,,,,,,,,,,,
17336,Gaël Clichy,Defender,Man City,43,France,2012-13,112.0,16.0,1.5558,0.0,1.0,3.0,4.0,0.45,90.0,7.0,1.0,177.0,28.0,2.0,1.0,26.0,214.0,71.0,1311.0,,,2.0,2.0,,77.0,11.0,,16.0,6.0,2333.0,6.0,,43.0,154.0,6.0,120.0,1025.0,16.0,1.0,20.1559,17.0,8.0,102.0,25.0,,69.0,574.0,13.0,0.0,266.0,,520.0,172.0,28.0,,,21.0,14.0,589.0,19.0,71.0,35.0,,189.0,34.0,0.0,1290.0,4.0,12.0,372.0,69.0,17.0,5.0,46.0,18.0,68.0,,,72.0,171.0,2084.0,225.0,2.0,,2.0,35.0,524.0,,0.7353,3.0,37.0,57.0,5.0,,31.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7551,Joleon Lescott,Defender,Man City,43,England,2012-13,47.0,,0.0922,0.0,,1.0,,0.6708,22.0,3.0,,72.0,26.0,,,17.0,86.0,1.0,823.0,1.0,0.0,,9.0,,64.0,7.0,1.0,,,1544.0,,,26.0,71.0,3.0,33.0,708.0,12.0,,18.4526,,7.0,124.0,16.0,,21.0,286.0,8.0,0.0,118.0,1.0,340.0,70.0,26.0,1.0,,5.0,1.0,196.0,13.0,1.0,4.0,,54.0,38.0,0.0,814.0,2.0,1.0,94.0,17.0,3.0,21.0,142.0,9.0,26.0,,3.0,29.0,55.0,1055.0,3.0,1.0,,,24.0,541.0,,0.2498,3.0,14.0,26.0,2.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
103040,Karim Rekik,Defender,Man City,43,Netherlands,2012-13,3.0,,0.0213,0.0,,,1.0,,1.0,,,7.0,1.0,,,1.0,7.0,1.0,60.0,,,,,,6.0,,,,,84.0,,,1.0,10.0,,5.0,53.0,,,0.3955,,,3.0,,,2.0,32.0,4.0,0.0,13.0,,13.0,4.0,1.0,,,,,34.0,,1.0,,,7.0,5.0,0.0,59.0,,,9.0,1.0,,,2.0,2.0,,,,,13.0,82.0,8.0,1.0,,,,19.0,,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450,Kolo Touré,Defender,Man City,43,Cote d’Ivoire,2012-13,35.0,,0.3032,0.0,2.0,,1.0,,19.0,3.0,,38.0,15.0,,,10.0,52.0,4.0,430.0,,,4.0,5.0,,30.0,5.0,,,,917.0,,,18.0,37.0,4.0,25.0,364.0,8.0,,5.4987,7.0,1.0,80.0,8.0,1.0,17.0,68.0,2.0,0.0,72.0,,175.0,29.0,15.0,,,5.0,1.0,144.0,4.0,4.0,4.0,1.0,42.0,12.0,0.0,422.0,3.0,1.0,72.0,14.0,4.0,9.0,151.0,12.0,15.0,,,14.0,36.0,603.0,7.0,3.0,,4.0,20.0,234.0,,0.2041,2.0,14.0,16.0,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18573,Maicon,Defender,Man City,43,Brazil,2012-13,33.0,6.0,1.2858,0.0,2.0,2.0,2.0,0.3612,8.0,8.0,1.0,42.0,9.0,,,4.0,50.0,24.0,309.0,,,1.0,5.0,1.0,16.0,2.0,,6.0,4.0,516.0,4.0,,5.0,28.0,,17.0,245.0,25.0,,5.0425,10.0,,16.0,2.0,2.0,28.0,12.0,3.0,0.0,61.0,,105.0,26.0,9.0,,,1.0,7.0,164.0,2.0,25.0,14.0,2.0,45.0,11.0,0.0,304.0,6.0,5.0,93.0,7.0,6.0,3.0,149.0,10.0,9.0,1.0,,14.0,43.0,467.0,47.0,,,1.0,9.0,101.0,1.0,0.4887,0.0,8.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84702,Matija Nastasic,Defender,Man City,43,Serbia,2012-13,75.0,,0.5404,0.0,1.0,3.0,,0.1458,31.0,7.0,,103.0,21.0,,,21.0,127.0,1.0,968.0,,,,,,105.0,11.0,,,7.0,1823.0,7.0,,35.0,112.0,6.0,42.0,758.0,15.0,1.0,12.1432,2.0,11.0,128.0,17.0,1.0,40.0,344.0,11.0,0.0,187.0,,395.0,85.0,21.0,,,2.0,,255.0,11.0,1.0,8.0,1.0,82.0,70.0,0.0,951.0,4.0,1.0,144.0,29.0,,10.0,179.0,24.0,26.0,,,83.0,50.0,1223.0,2.0,2.0,,,23.0,586.0,,0.4392,1.0,24.0,39.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
