playerId,playerName,position,team_name,team_id,nationality,season,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,catches,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,savesMadeFromOutsideBox,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,groundDuels,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,cleanSheets,leftsidePasses,successfulLongPasses,timePlayed,touches,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,shotsBlockedInBox,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,offsides,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,rightFootGoals,leftFootGoals,handballsConceded,successfulCornersIntoBox,hitWoodwork,foulWonPenalty,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,crossesNotClaimed,savesMadeParried,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,ownGoalScored,lastPlayerTackle,secondGoalAssists,redCards2ndYellow,setPiecesGoals,otherGoals
503724,Lorenz Assignon,Defender,Burnley,90,France,2023-24,26.9295,2.0,1.5833,41.0,30.0,1.0,,22.0,,16.0,1.0,170.0,124.0,67.0,15.0,,,15.0,161.0,15.0,27.0,86.0,352.0,,140.0,0.0,,349.0,194.0,,,136.0,3.0,1237.0,726.0,77.0,3.0,34.0,64.0,11.0,110.0,263.0,,3.0,16.0,36.0,93.0,5.0,4.0,4.0,4.0,0.839,35.0,5.0,,70.0,2.0,,24.0,1.0,1.0,2.0,,,30.0,2.0,5.0,17.0,32.0,2.0,11.0,2.0,76.0,15.0,0.0,2.0,18.0,17.0,,24.0,30.0,2.0,13.0,1.0,6.0,17.0,13.0,7.0,33.0,19.0,,,70.0,81.0,4.0,2.0,23.0,0.4006,1.0,1.0,1.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,
477717,Maxime Estève,Defender,Burnley,90,France,2023-24,27.7825,6.0,0.1819,55.0,28.0,0.0,,333.0,,16.0,0.0,134.0,256.0,62.0,16.0,,,16.0,234.0,15.0,26.0,126.0,810.0,48.0,82.0,0.0,48.0,749.0,139.0,,,126.0,24.0,1312.0,1001.0,70.0,2.0,21.0,43.0,32.0,451.0,660.0,,6.0,50.0,50.0,64.0,1.0,2.0,,,,27.0,5.0,1.0,76.0,,1.0,4.0,,,2.0,1.0,,52.0,,1.0,25.0,8.0,3.0,1.0,,39.0,11.0,,,17.0,,,4.0,3.0,,27.0,5.0,1.0,10.0,1.0,10.0,25.0,27.0,,,95.0,5.0,3.0,2.0,17.0,0.2717,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
441455,Vitinho,Defender,Burnley,90,Brazil,2023-24,50.8601,5.0,1.1605,43.0,44.0,0.0,,118.0,,28.0,0.0,279.0,247.0,109.0,32.0,,,32.0,323.0,26.0,40.0,173.0,756.0,,237.0,0.0,,748.0,368.0,,2.0,209.0,26.0,2316.0,1382.0,136.0,4.0,66.0,116.0,26.0,265.0,557.0,,1.0,35.0,62.0,143.0,5.0,12.0,4.0,4.0,0.607,64.0,13.0,4.0,138.0,2.0,2.0,51.0,,,4.0,6.0,,42.0,1.0,5.0,22.0,55.0,4.0,9.0,8.0,121.0,38.0,,1.0,30.0,25.0,,51.0,51.0,8.0,20.0,9.0,22.0,34.0,25.0,6.0,27.0,12.0,,,182.0,127.0,10.0,4.0,18.0,1.606,6.0,3.0,3.0,51.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,,
514280,Alfie Gilchrist,Defender,Chelsea,8,England,2023-24,4.6913,,0.0465,9.0,6.0,0.0,,7.0,,,0.0,20.0,33.0,9.0,11.0,,,11.0,43.0,2.0,6.0,18.0,123.0,,14.0,0.0,,120.0,24.0,,,57.0,1.0,202.0,179.0,7.0,,3.0,5.0,3.0,62.0,104.0,,1.0,5.0,7.0,13.0,,1.0,1.0,,,4.0,4.0,,13.0,,,1.0,1.0,0.0,,9.0,,6.0,,,4.0,5.0,1.0,,1.0,9.0,3.0,1.0,,4.0,,,1.0,2.0,1.0,2.0,3.0,1.0,,1.0,3.0,4.0,3.0,,,26.0,16.0,2.0,,2.0,0.3244,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
220362,Axel Disasi,Defender,Chelsea,8,France,2023-24,46.6422,6.0,0.9845,97.0,50.0,0.0,,404.0,,17.0,0.0,205.0,746.0,150.0,31.0,,,31.0,653.0,29.0,46.0,206.0,2198.0,6.0,99.0,0.0,6.0,2143.0,258.0,,5.0,899.0,45.0,2581.0,2546.0,134.0,4.0,26.0,61.0,30.0,1340.0,1947.0,,6.0,82.0,92.0,71.0,1.0,1.0,4.0,,1.2007,33.0,15.0,3.0,124.0,,,9.0,2.0,1.0,1.0,2.0,,106.0,,1.0,33.0,25.0,3.0,3.0,,38.0,7.0,1.0,,14.0,5.0,1.0,9.0,17.0,,73.0,11.0,1.0,19.0,12.0,19.0,17.0,18.0,,,149.0,38.0,2.0,1.0,10.0,2.4284,4.0,2.0,2.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
461188,Bashir Humphreys,Defender,Chelsea,8,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172850,Ben Chilwell,Defender,Chelsea,8,England,2023-24,10.6914,,1.7983,17.0,14.0,0.0,,171.0,,12.0,0.0,87.0,128.0,33.0,13.0,,,13.0,210.0,9.0,13.0,80.0,405.0,,60.0,0.0,,397.0,158.0,,,20.0,5.0,756.0,629.0,46.0,1.0,27.0,34.0,8.0,124.0,320.0,,5.0,16.0,26.0,41.0,3.0,4.0,4.0,2.0,0.7091,15.0,8.0,,64.0,1.0,2.0,16.0,,,1.0,4.0,21.0,27.0,,9.0,15.0,29.0,,13.0,3.0,26.0,8.0,,,5.0,8.0,,34.0,13.0,3.0,12.0,4.0,11.0,10.0,7.0,3.0,11.0,4.0,16.0,,86.0,39.0,6.0,1.0,6.0,1.2163,4.0,4.0,4.0,2.0,,,,4.0,,,,,,,,,,,,,,1.0,1.0,0.07,,,,,,,
242880,Benoît Badiashile,Defender,Chelsea,8,France,2023-24,25.8091,5.0,0.9233,65.0,31.0,0.0,,473.0,,6.0,0.0,103.0,402.0,82.0,18.0,,,18.0,314.0,15.0,30.0,106.0,1165.0,3.0,53.0,0.0,3.0,1135.0,118.0,,3.0,232.0,36.0,1337.0,1340.0,55.0,1.0,13.0,27.0,24.0,745.0,1023.0,,3.0,40.0,54.0,48.0,,2.0,1.0,,,21.0,4.0,1.0,66.0,1.0,,2.0,,,1.0,3.0,,50.0,,,22.0,11.0,1.0,5.0,1.0,26.0,7.0,,,6.0,,,2.0,4.0,1.0,28.0,3.0,1.0,15.0,,14.0,17.0,18.0,,1.0,58.0,6.0,2.0,1.0,9.0,0.2783,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
441302,Ian Maatsen,Defender,Chelsea,8,Netherlands,2023-24,5.8427,1.0,0.1986,9.0,5.0,0.0,,31.0,,1.0,0.0,32.0,38.0,11.0,12.0,,,12.0,62.0,1.0,5.0,33.0,119.0,,24.0,0.0,,119.0,60.0,,,21.0,2.0,201.0,190.0,7.0,,5.0,4.0,2.0,26.0,84.0,,1.0,5.0,13.0,25.0,1.0,3.0,1.0,,,3.0,2.0,1.0,28.0,,2.0,6.0,,,1.0,11.0,1.0,8.0,,2.0,5.0,8.0,,2.0,2.0,20.0,4.0,,,1.0,4.0,,6.0,11.0,2.0,3.0,1.0,1.0,2.0,,,5.0,3.0,,,29.0,9.0,1.0,1.0,4.0,0.8142,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
536238,Ishé Samuels-Smith,Defender,Chelsea,8,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577016,Josh Acheampong,Defender,Chelsea,8,England,2023-24,0.4538,,0.0003,,,0.0,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,0.0,,1.0,1.0,,,,,5.0,6.0,,,,,,,,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248854,Josh Brooking,Defender,Chelsea,8,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460028,Levi Colwill,Defender,Chelsea,8,England,2023-24,27.7018,8.0,0.5295,64.0,26.0,0.0,,396.0,,14.0,0.0,175.0,420.0,96.0,23.0,,,23.0,369.0,20.0,25.0,175.0,1053.0,4.0,111.0,0.0,4.0,1021.0,229.0,,4.0,113.0,43.0,1798.0,1438.0,114.0,1.0,35.0,70.0,26.0,509.0,835.0,,2.0,69.0,66.0,61.0,,3.0,3.0,1.0,1.0434,48.0,8.0,4.0,106.0,1.0,,12.0,1.0,0.0,,3.0,,64.0,,,20.0,26.0,1.0,6.0,3.0,41.0,18.0,1.0,,18.0,4.0,1.0,12.0,8.0,3.0,44.0,5.0,5.0,30.0,9.0,10.0,25.0,26.0,,,124.0,87.0,5.0,,21.0,1.2979,4.0,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
487838,Lewis Hall,Defender,Chelsea,8,England,2023-24,12.0496,2.0,0.7259,17.0,12.0,0.0,,159.0,,5.0,0.0,99.0,215.0,56.0,18.0,,,18.0,186.0,8.0,11.0,79.0,468.0,,78.0,0.0,,461.0,131.0,,,46.0,27.0,774.0,706.0,52.0,1.0,27.0,42.0,9.0,207.0,362.0,,2.0,20.0,31.0,47.0,2.0,6.0,4.0,2.0,0.4644,28.0,5.0,,59.0,,1.0,11.0,1.0,1.0,5.0,10.0,6.0,21.0,1.0,4.0,11.0,13.0,2.0,3.0,1.0,36.0,15.0,0.0,1.0,10.0,7.0,,19.0,20.0,1.0,10.0,1.0,2.0,18.0,9.0,2.0,5.0,12.0,4.0,,48.0,59.0,5.0,5.0,4.0,0.3495,,2.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
482609,Malo Gusto,Defender,Chelsea,8,France,2023-24,21.813,6.0,3.2539,37.0,27.0,1.0,,69.0,,30.0,0.0,199.0,308.0,126.0,27.0,,,27.0,561.0,19.0,22.0,131.0,1218.0,,172.0,1.0,,1180.0,259.0,,2.0,515.0,30.0,1755.0,1729.0,110.0,5.0,53.0,102.0,13.0,543.0,1057.0,,7.0,19.0,47.0,89.0,17.0,2.0,5.0,2.0,0.4894,55.0,13.0,2.0,112.0,6.0,5.0,47.0,,,1.0,8.0,,27.0,2.0,17.0,19.0,49.0,,26.0,1.0,70.0,24.0,,2.0,28.0,20.0,,47.0,32.0,1.0,8.0,8.0,9.0,27.0,17.0,4.0,22.0,17.0,,,326.0,126.0,10.0,1.0,18.0,0.9291,6.0,3.0,3.0,12.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
179268,Marc Cucurella,Defender,Chelsea,8,Spain,2023-24,26.4422,4.0,1.207,33.0,33.0,0.0,,335.0,,35.0,0.0,206.0,333.0,96.0,21.0,,,21.0,399.0,20.0,29.0,141.0,1057.0,,164.0,0.0,,1027.0,190.0,,4.0,163.0,15.0,1784.0,1492.0,123.0,4.0,49.0,98.0,29.0,522.0,901.0,,10.0,40.0,76.0,83.0,5.0,2.0,4.0,1.0,0.5161,62.0,6.0,1.0,101.0,2.0,6.0,11.0,,,,1.0,,42.0,1.0,5.0,17.0,30.0,1.0,17.0,2.0,66.0,23.0,,1.0,24.0,7.0,,11.0,13.0,2.0,25.0,2.0,5.0,38.0,4.0,13.0,23.0,22.0,,,226.0,115.0,4.0,,15.0,1.1266,1.0,3.0,3.0,8.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,
225796,Reece James,Defender,Chelsea,8,England,2023-24,7.7859,,1.5878,7.0,11.0,2.0,,20.0,,5.0,0.0,57.0,78.0,28.0,10.0,,,10.0,113.0,5.0,11.0,42.0,267.0,,44.0,1.0,,259.0,82.0,,,114.0,14.0,421.0,415.0,36.0,,5.0,28.0,2.0,119.0,211.0,,0.0,10.0,12.0,21.0,7.0,2.0,1.0,,0.2607,14.0,5.0,4.0,32.0,2.0,,18.0,,,,5.0,1.0,13.0,1.0,7.0,5.0,21.0,1.0,10.0,2.0,16.0,,,1.0,5.0,4.0,,21.0,10.0,2.0,8.0,4.0,8.0,9.0,9.0,4.0,4.0,3.0,1.0,,55.0,43.0,4.0,,2.0,0.3052,2.0,,,3.0,,,,,,,,,,,,,,,,,,3.0,3.0,0.1559,,,,1.0,1.0,,
51090,Thiago Silva,Defender,Chelsea,8,Brazil,2023-24,40.5283,11.0,0.5963,150.0,45.0,0.0,,793.0,,8.0,0.0,141.0,771.0,140.0,31.0,,,31.0,680.0,28.0,42.0,117.0,2279.0,25.0,61.0,0.0,25.0,2194.0,129.0,,6.0,638.0,96.0,2527.0,2575.0,90.0,3.0,15.0,37.0,21.0,1483.0,2066.0,,4.0,50.0,47.0,51.0,1.0,5.0,4.0,,1.1447,29.0,9.0,,67.0,1.0,,3.0,3.0,1.0,,3.0,,80.0,,1.0,27.0,24.0,3.0,8.0,5.0,24.0,9.0,2.0,,14.0,,2.0,3.0,1.0,5.0,53.0,5.0,2.0,15.0,2.0,24.0,10.0,26.0,,,77.0,3.0,3.0,,7.0,0.7888,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
180736,Trevoh Chalobah,Defender,Chelsea,8,England,2023-24,9.6753,10.0,0.3519,49.0,14.0,0.0,,190.0,,3.0,1.0,73.0,228.0,46.0,13.0,,,13.0,202.0,10.0,13.0,79.0,760.0,1.0,31.0,0.0,1.0,746.0,97.0,,2.0,272.0,24.0,950.0,897.0,39.0,1.0,2.0,20.0,28.0,479.0,657.0,,1.0,37.0,35.0,34.0,,,2.0,,0.258,16.0,2.0,1.0,42.0,,,,1.0,0.0,,3.0,,42.0,,,23.0,4.0,,2.0,,11.0,1.0,1.0,,4.0,1.0,1.0,,4.0,,19.0,,2.0,12.0,1.0,7.0,3.0,8.0,,,70.0,19.0,1.0,,2.0,0.2023,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
496222,Zak Sturge,Defender,Chelsea,8,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427623,Chris Richards,Defender,C Palace,31,United States,2023-24,32.1736,4.0,0.1882,106.0,38.0,0.0,,260.0,,7.0,1.0,185.0,345.0,88.0,26.0,,,26.0,245.0,23.0,34.0,154.0,924.0,5.0,79.0,0.0,5.0,901.0,175.0,,4.0,195.0,34.0,2091.0,1216.0,115.0,4.0,35.0,53.0,36.0,525.0,736.0,,3.0,57.0,61.0,70.0,,2.0,3.0,,0.3645,46.0,9.0,1.0,97.0,1.0,1.0,1.0,1.0,0.0,,3.0,,106.0,,,44.0,21.0,2.0,5.0,2.0,26.0,20.0,1.0,,18.0,,1.0,1.0,4.0,2.0,62.0,6.0,1.0,28.0,1.0,12.0,12.0,27.0,,,124.0,8.0,,,9.0,0.5989,1.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
247348,Daniel Muñoz,Defender,C Palace,31,Colombia,2023-24,18.9521,6.0,1.2926,34.0,22.0,0.0,,27.0,,8.0,0.0,197.0,185.0,76.0,16.0,,,16.0,271.0,16.0,20.0,118.0,566.0,,143.0,0.0,,562.0,200.0,,4.0,200.0,10.0,1439.0,986.0,102.0,2.0,39.0,76.0,13.0,178.0,438.0,,4.0,16.0,37.0,95.0,1.0,3.0,,,,55.0,5.0,,102.0,4.0,3.0,10.0,,,,,,54.0,,1.0,28.0,43.0,,17.0,3.0,67.0,22.0,,,20.0,12.0,,10.0,19.0,3.0,26.0,5.0,5.0,35.0,13.0,7.0,30.0,24.0,,,154.0,112.0,1.0,,25.0,1.2399,8.0,,,29.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
49413,James Tomkins,Defender,C Palace,31,England,2023-24,1.8179,1.0,0.0027,,2.0,0.0,,2.0,,,0.0,2.0,8.0,2.0,4.0,,,4.0,7.0,,2.0,3.0,21.0,,,0.0,,21.0,3.0,,,10.0,3.0,7.0,24.0,2.0,,,,2.0,11.0,15.0,,0.0,2.0,,,,,,,,,,,1.0,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174874,Joachim Andersen,Defender,C Palace,31,Denmark,2023-24,48.048,34.0,2.3165,202.0,58.0,0.0,,374.0,,23.0,1.0,289.0,900.0,193.0,38.0,,,38.0,619.0,38.0,54.0,442.0,2155.0,3.0,151.0,0.0,2.0,2042.0,501.0,1.0,8.0,734.0,202.0,3417.0,2673.0,182.0,4.0,37.0,91.0,131.0,1104.0,1511.0,,7.0,274.0,119.0,107.0,10.0,5.0,8.0,,0.8168,56.0,16.0,7.0,168.0,3.0,1.0,21.0,2.0,2.0,1.0,,,138.0,2.0,10.0,47.0,44.0,3.0,17.0,4.0,60.0,15.0,0.0,2.0,21.0,6.0,,21.0,12.0,4.0,91.0,8.0,12.0,35.0,14.0,18.0,43.0,41.0,,,147.0,8.0,2.0,1.0,29.0,1.6807,1.0,4.0,4.0,,2.0,,4.0,,,,,,,,,,,,,,,1.0,1.0,0.0485,,,,,,,
55494,Joel Ward,Defender,C Palace,31,England,2023-24,24.5407,17.0,0.2546,84.0,34.0,0.0,,65.0,,6.0,0.0,199.0,406.0,94.0,26.0,,,26.0,277.0,23.0,32.0,195.0,803.0,,104.0,0.0,,782.0,249.0,,4.0,220.0,38.0,1982.0,1196.0,105.0,2.0,28.0,59.0,43.0,334.0,570.0,,4.0,89.0,51.0,94.0,3.0,3.0,,1.0,,45.0,7.0,1.0,106.0,1.0,,19.0,,,2.0,3.0,,95.0,,3.0,49.0,10.0,2.0,2.0,1.0,45.0,7.0,,,17.0,4.0,,19.0,7.0,1.0,46.0,7.0,5.0,28.0,8.0,10.0,22.0,14.0,,,112.0,104.0,4.0,2.0,16.0,0.8693,,,,14.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
209036,Marc Guéhi,Defender,C Palace,31,England,2023-24,27.5512,9.0,0.9854,88.0,32.0,0.0,,561.0,,26.0,0.0,149.0,463.0,120.0,25.0,,,25.0,374.0,23.0,30.0,166.0,1299.0,,91.0,0.0,,1248.0,186.0,,4.0,170.0,85.0,2022.0,1540.0,90.0,2.0,10.0,61.0,31.0,759.0,1048.0,,2.0,92.0,56.0,59.0,,1.0,,,,28.0,4.0,1.0,74.0,1.0,3.0,3.0,,,,2.0,,58.0,,,29.0,12.0,2.0,6.0,1.0,30.0,5.0,,,9.0,4.0,,3.0,6.0,1.0,29.0,4.0,1.0,19.0,7.0,17.0,14.0,18.0,,,105.0,5.0,4.0,,11.0,0.6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
57328,Nathaniel Clyne,Defender,C Palace,31,England,2023-24,17.9568,18.0,0.208,28.0,16.0,0.0,,96.0,,3.0,0.0,75.0,220.0,50.0,19.0,,,19.0,213.0,14.0,15.0,84.0,533.0,,54.0,0.0,,530.0,124.0,,3.0,127.0,26.0,1337.0,737.0,48.0,1.0,28.0,35.0,27.0,238.0,423.0,,0.0,34.0,41.0,27.0,2.0,1.0,,,,24.0,3.0,,50.0,,1.0,7.0,,,,5.0,,21.0,,2.0,8.0,7.0,1.0,3.0,1.0,19.0,12.0,,,9.0,6.0,,7.0,6.0,1.0,13.0,3.0,2.0,15.0,8.0,6.0,6.0,10.0,,1.0,90.0,44.0,4.0,,6.0,0.209,,,,11.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
156074,Rob Holding,Defender,C Palace,31,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501468,Tayo Adaramola,Defender,C Palace,31,Ireland,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244723,Tyrick Mitchell,Defender,C Palace,31,England,2023-24,46.4665,14.0,2.3512,86.0,55.0,0.0,,420.0,,16.0,0.0,268.0,502.0,208.0,37.0,,,37.0,489.0,37.0,52.0,311.0,1206.0,,221.0,0.0,,1192.0,541.0,,10.0,41.0,35.0,3208.0,2130.0,160.0,3.0,123.0,139.0,46.0,423.0,860.0,,6.0,75.0,139.0,108.0,17.0,4.0,4.0,1.0,1.1838,105.0,8.0,1.0,236.0,3.0,5.0,52.0,2.0,1.0,,,,47.0,,17.0,26.0,54.0,3.0,21.0,4.0,82.0,53.0,1.0,,45.0,17.0,,52.0,45.0,4.0,21.0,4.0,19.0,60.0,18.0,10.0,22.0,26.0,,2.0,243.0,265.0,6.0,,18.0,1.613,1.0,2.0,2.0,82.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
18892,Ashley Young,Defender,Everton,11,England,2023-24,33.2161,8.0,1.4343,45.0,32.0,1.0,,111.0,,24.0,0.0,222.0,399.0,120.0,31.0,,,31.0,343.0,27.0,29.0,214.0,775.0,,171.0,0.0,,754.0,372.0,,6.0,126.0,48.0,2288.0,1340.0,108.0,3.0,47.0,89.0,45.0,242.0,513.0,,5.0,100.0,62.0,114.0,14.0,6.0,2.0,2.0,0.3331,53.0,7.0,2.0,114.0,,7.0,63.0,,,4.0,4.0,19.0,51.0,1.0,24.0,32.0,22.0,4.0,21.0,2.0,82.0,18.0,,1.0,15.0,12.0,,76.0,25.0,2.0,19.0,5.0,12.0,38.0,12.0,6.0,33.0,21.0,10.0,1.0,139.0,138.0,12.0,4.0,30.0,0.6141,1.0,1.0,1.0,30.0,,,,8.0,,1.0,,,,,,,,,,,,3.0,3.0,0.1762,1.0,1.0,,,1.0,,
198826,Ben Godfrey,Defender,Everton,11,England,2023-24,18.7004,,0.472,51.0,13.0,0.0,,13.0,,6.0,0.0,126.0,176.0,45.0,15.0,,,15.0,142.0,13.0,11.0,100.0,342.0,,75.0,0.0,,342.0,173.0,,4.0,99.0,10.0,1122.0,681.0,66.0,2.0,26.0,40.0,19.0,104.0,232.0,,2.0,38.0,32.0,60.0,4.0,5.0,4.0,,0.8625,30.0,10.0,,62.0,,,17.0,,,1.0,2.0,,51.0,,4.0,25.0,20.0,2.0,3.0,4.0,35.0,6.0,,,10.0,9.0,,17.0,15.0,4.0,26.0,6.0,6.0,20.0,5.0,8.0,8.0,16.0,,,54.0,90.0,3.0,1.0,4.0,1.7804,2.0,4.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,
491745,Elijah Campbell,Defender,Everton,11,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17761,James Tarkowski,Defender,Everton,11,England,2023-24,55.3325,15.0,2.7243,186.0,51.0,0.0,,252.0,,25.0,1.0,389.0,674.0,186.0,38.0,,,38.0,444.0,38.0,45.0,339.0,1525.0,1.0,182.0,0.0,1.0,1479.0,391.0,,13.0,467.0,159.0,3419.0,2097.0,242.0,6.0,36.0,97.0,35.0,745.0,1027.0,,11.0,139.0,73.0,147.0,3.0,5.0,5.0,,0.9353,61.0,20.0,1.0,200.0,1.0,1.0,3.0,1.0,1.0,,,,207.0,,3.0,62.0,86.0,8.0,21.0,5.0,85.0,26.0,0.0,,19.0,4.0,1.0,3.0,20.0,5.0,145.0,15.0,2.0,42.0,16.0,56.0,45.0,56.0,,1.0,132.0,6.0,1.0,,30.0,2.6222,1.0,4.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,3.0,1.0,,,
480455,Jarrad Branthwaite,Defender,Everton,11,England,2023-24,49.7683,11.0,1.2858,157.0,44.0,0.0,,377.0,,19.0,1.0,272.0,653.0,181.0,35.0,,,35.0,344.0,35.0,38.0,273.0,1371.0,,132.0,0.0,,1365.0,305.0,,12.0,200.0,73.0,3117.0,1827.0,184.0,6.0,27.0,89.0,55.0,755.0,1025.0,,8.0,109.0,111.0,88.0,1.0,3.0,4.0,1.0,1.8125,66.0,11.0,,164.0,,,,3.0,1.0,1.0,,,140.0,,1.0,45.0,41.0,6.0,4.0,2.0,43.0,15.0,2.0,,34.0,2.0,1.0,,4.0,2.0,95.0,7.0,2.0,32.0,5.0,36.0,25.0,50.0,,,141.0,6.0,1.0,1.0,15.0,1.7396,5.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,
447261,Mackenzie Hunt,Defender,Everton,11,United Arab Emirates,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
