playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cornersTakenInclShortCorners,throwInsToOppositionPlayer,headedGoals,secondGoalAssists,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,setPiecesGoals,leftFootGoals,otherGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,foulWonPenalty,penaltiesTaken,penaltyGoals,penaltiesConceded,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesFaced,goalkeeperSmother,punches,ownGoalScored,drops,crossesNotClaimed,clearancesOffTheLine,redCards2ndYellow,penaltiesSaved,savesFromPenalty
103192,Kurt Zouma,Defender,Chelsea,8,France,2016-17,5.0,,0.0158,0.0,,,,8.0,1.0,,13.0,9.0,1.0,,3.0,25.0,2.0,128.0,,,,,6.0,7.0,,,,,246.0,,,2.0,20.0,,2.0,15.0,95.0,1.0,,4.5734,,1.0,11.0,8.0,,3.0,14.0,2.0,0.0,25.0,,,43.0,15.0,9.0,,,3.0,1.0,29.0,8.0,2.0,2.0,,18.0,5.0,0.0,120.0,1.0,,34.0,5.0,5.0,1.0,51.0,2.0,5.0,8.0,20.0,179.0,4.0,2.0,,7.0,74.0,1.0,0.0702,0.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82263,Marcos Alonso,Defender,Chelsea,8,Spain,2016-17,132.0,17.0,2.437,0.0,10.0,16.0,3.8418,56.0,36.0,2.0,200.0,31.0,3.0,9.0,30.0,278.0,84.0,1250.0,6.0,3.0,3.0,4.0,1.0,114.0,15.0,5.0,17.0,5.0,2694.0,5.0,1.0,41.0,170.0,3.0,77.0,97.0,920.0,83.0,1.0,21.0174,21.0,9.0,76.0,19.0,6.0,91.0,520.0,20.0,1.0,302.0,40.0,3.0,416.0,146.0,31.0,5.0,1.0,18.0,11.0,579.0,16.0,85.0,41.0,6.0,188.0,73.0,0.0,1230.0,20.0,26.0,479.0,38.0,21.0,5.0,37.0,25.0,44.0,52.0,277.0,2081.0,243.0,2.0,4.0,44.0,410.0,8.0,3.3935,2.0,78.0,88.0,,30.0,1.0,,,,1.0,1.0,4.0,,6.0,6.0,4.0,0.4598,,,,,,,,,,,,,,,,,,,,,,,
126184,Nathan Aké,Defender,Chelsea,8,Netherlands,2016-17,28.0,1.0,0.2827,0.0,2.0,4.0,2.1192,22.0,5.0,1.0,24.0,12.0,1.0,,9.0,46.0,1.0,405.0,3.0,,1.0,2.0,3.0,39.0,3.0,,1.0,1.0,831.0,1.0,,18.0,48.0,4.0,11.0,27.0,345.0,12.0,,14.0576,3.0,2.0,76.0,20.0,,10.0,108.0,2.0,2.0,76.0,7.0,2.0,181.0,50.0,12.0,,,5.0,,117.0,16.0,1.0,2.0,,37.0,21.0,0.0,396.0,1.0,1.0,57.0,17.0,3.0,8.0,91.0,4.0,11.0,14.0,25.0,564.0,2.0,,2.0,15.0,243.0,2.0,1.904,1.0,22.0,16.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
159506,Ola Aina,Defender,Chelsea,8,Nigeria,2016-17,,,0.0013,0.0,,1.0,0.0409,,1.0,,1.0,3.0,,,,2.0,,16.0,,,,,3.0,,,,,1.0,24.0,1.0,,,1.0,,1.0,1.0,14.0,1.0,,0.0422,,,1.0,,,,4.0,1.0,0.0,1.0,1.0,,4.0,2.0,3.0,,,,,7.0,,,,,1.0,,0.0,15.0,,,6.0,,,,3.0,,,,5.0,24.0,,,,1.0,7.0,,0.0383,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214590,Aaron Wan-Bissaka,Defender,C Palace,31,DR Congo,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906,Damien Delaney,Defender,C Palace,31,Ireland,2016-17,91.0,2.0,1.4327,0.0,1.0,1.0,0.1204,25.0,4.0,1.0,95.0,30.0,2.0,,21.0,253.0,3.0,887.0,,,,1.0,9.0,114.0,2.0,,2.0,1.0,2007.0,1.0,,55.0,96.0,7.0,10.0,37.0,526.0,13.0,2.0,30.4711,4.0,56.0,151.0,39.0,,36.0,235.0,13.0,0.0,187.0,4.0,,455.0,85.0,30.0,,,5.0,,189.0,32.0,3.0,3.0,,73.0,59.0,0.0,840.0,3.0,2.0,272.0,20.0,,21.0,137.0,26.0,36.0,108.0,60.0,1179.0,1.0,2.0,1.0,113.0,447.0,11.0,0.3389,8.0,158.0,77.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
106603,Ezekiel Fryers,Defender,C Palace,31,England,2016-17,14.0,3.0,0.5505,0.0,,,,2.0,,,13.0,8.0,1.0,,,20.0,6.0,70.0,,,,,8.0,3.0,,,3.0,,182.0,,,3.0,5.0,1.0,10.0,5.0,45.0,4.0,,6.1879,1.0,4.0,5.0,7.0,,11.0,28.0,2.0,0.0,19.0,7.0,,27.0,17.0,8.0,,,1.0,2.0,30.0,6.0,6.0,5.0,,16.0,,0.0,70.0,,2.0,35.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,10.0,133.0,23.0,,,5.0,23.0,4.0,,0.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49413,James Tomkins,Defender,C Palace,31,England,2016-17,69.0,2.0,0.5094,0.0,1.0,4.0,2.4743,28.0,13.0,,64.0,24.0,,,23.0,168.0,1.0,728.0,3.0,,1.0,,1.0,98.0,3.0,,2.0,1.0,1976.0,1.0,,40.0,96.0,7.0,12.0,38.0,484.0,22.0,,27.8825,2.0,30.0,124.0,36.0,1.0,29.0,173.0,9.0,0.0,165.0,6.0,2.0,333.0,93.0,24.0,,2.0,10.0,,190.0,29.0,1.0,3.0,1.0,67.0,58.0,0.0,699.0,9.0,4.0,187.0,18.0,2.0,13.0,173.0,10.0,37.0,76.0,49.0,1017.0,18.0,5.0,,70.0,372.0,8.0,3.5526,4.0,104.0,34.0,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55494,Joel Ward,Defender,C Palace,31,England,2016-17,146.0,15.0,1.2682,0.0,6.0,2.0,0.1749,89.0,8.0,1.0,193.0,38.0,1.0,11.0,38.0,343.0,63.0,1298.0,,,,3.0,,105.0,7.0,2.0,15.0,,3418.0,,,43.0,222.0,11.0,75.0,160.0,862.0,18.0,2.0,50.1796,10.0,34.0,134.0,63.0,3.0,103.0,161.0,53.0,0.0,368.0,30.0,,667.0,194.0,38.0,2.0,,21.0,12.0,558.0,52.0,63.0,46.0,3.0,263.0,62.0,0.0,1281.0,6.0,13.0,547.0,68.0,20.0,11.0,258.0,37.0,59.0,93.0,212.0,2340.0,346.0,1.0,3.0,94.0,412.0,10.0,1.1046,7.0,150.0,90.0,,52.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
40784,Mamadou Sakho,Defender,C Palace,31,France,2016-17,26.0,1.0,0.1811,0.0,,,,3.0,2.0,,23.0,8.0,,,8.0,39.0,,225.0,,,,,,36.0,4.0,,1.0,,687.0,,,17.0,28.0,,4.0,9.0,174.0,9.0,,8.4778,4.0,3.0,47.0,6.0,,9.0,77.0,3.0,0.0,54.0,3.0,,100.0,59.0,8.0,,,1.0,1.0,54.0,6.0,,4.0,,18.0,19.0,0.0,220.0,2.0,,49.0,2.0,3.0,3.0,34.0,1.0,15.0,12.0,14.0,327.0,2.0,1.0,,10.0,133.0,1.0,0.1674,0.0,16.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
58786,Martin Kelly,Defender,C Palace,31,England,2016-17,85.0,5.0,0.4495,0.0,2.0,,,45.0,1.0,,103.0,29.0,2.0,2.0,25.0,190.0,31.0,624.0,,,,,4.0,94.0,2.0,,5.0,,2128.0,,,39.0,111.0,9.0,39.0,56.0,387.0,9.0,2.0,31.921,6.0,28.0,132.0,44.0,2.0,46.0,113.0,9.0,0.0,196.0,23.0,,318.0,79.0,29.0,,,11.0,2.0,200.0,35.0,31.0,4.0,2.0,102.0,55.0,0.0,621.0,1.0,3.0,272.0,34.0,3.0,17.0,103.0,19.0,26.0,47.0,90.0,1120.0,120.0,10.0,,71.0,239.0,14.0,0.3875,4.0,87.0,60.0,,26.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
215885,Michael Phillips,Defender,C Palace,31,England,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79228,Pape Souaré,Defender,C Palace,31,Senegal,2016-17,10.0,2.0,0.2078,0.0,,,,5.0,2.0,,12.0,3.0,,,3.0,28.0,13.0,97.0,,,,,,5.0,,,2.0,,269.0,,,5.0,10.0,,5.0,10.0,63.0,3.0,,2.9322,2.0,1.0,12.0,3.0,,5.0,29.0,4.0,0.0,20.0,1.0,,43.0,14.0,3.0,,,2.0,3.0,34.0,3.0,13.0,4.0,,15.0,,0.0,97.0,2.0,2.0,57.0,3.0,1.0,2.0,3.0,1.0,10.0,6.0,22.0,197.0,25.0,1.0,,13.0,37.0,1.0,0.0387,0.0,16.0,7.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74230,Patrick van Aanholt,Defender,C Palace,31,Netherlands,2016-17,84.0,18.0,1.9923,0.0,7.0,13.0,5.6639,43.0,27.0,2.0,141.0,32.0,1.0,5.0,28.0,208.0,37.0,1002.0,5.0,6.0,0.0,4.0,4.0,27.0,3.0,4.0,22.0,3.0,2498.0,3.0,1.0,17.0,105.0,7.0,39.0,95.0,735.0,43.0,4.0,35.3618,35.0,11.0,65.0,53.0,2.0,67.0,387.0,16.0,1.0,189.0,18.0,5.0,391.0,170.0,32.0,4.0,1.0,11.0,19.0,484.0,46.0,56.0,32.0,2.0,162.0,10.0,0.0,959.0,14.0,15.0,381.0,32.0,36.0,9.0,44.0,15.0,57.0,59.0,180.0,1703.0,197.0,4.0,4.0,28.0,332.0,12.0,2.58,3.0,67.0,60.0,15.0,46.0,,,2.0,12.0,,,4.0,,6.0,6.0,,0.4844,,,,1.0,,,,,,,,,,,,,,,,2.0,,,
19188,Scott Dann,Defender,C Palace,31,England,2016-17,76.0,1.0,0.6501,0.0,3.0,10.0,2.3654,17.0,18.0,,83.0,23.0,1.0,1.0,19.0,157.0,2.0,608.0,3.0,,1.0,,4.0,120.0,2.0,,1.0,7.0,1744.0,7.0,,52.0,99.0,5.0,10.0,31.0,388.0,43.0,2.0,30.7022,5.0,20.0,102.0,36.0,3.0,24.0,97.0,13.0,2.0,175.0,7.0,2.0,274.0,93.0,23.0,,1.0,7.0,2.0,141.0,31.0,2.0,5.0,3.0,55.0,68.0,0.0,590.0,8.0,5.0,168.0,10.0,2.0,19.0,186.0,14.0,32.0,63.0,51.0,849.0,1.0,1.0,,44.0,311.0,5.0,1.3164,2.0,74.0,35.0,,,2.0,,,,,,,,1.0,1.0,,0.0088,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
19159,Ashley Williams,Defender,Everton,11,Wales,2016-17,123.0,,1.731,1.0,3.0,6.0,1.0933,53.0,12.0,,119.0,36.0,3.0,,35.0,310.0,,1720.0,1.0,3.0,0.0,,1.0,144.0,13.0,,,5.0,3158.0,5.0,,62.0,149.0,7.0,47.0,67.0,1244.0,30.0,2.0,40.8928,7.0,28.0,286.0,39.0,3.0,61.0,439.0,13.0,1.0,272.0,35.0,1.0,744.0,178.0,36.0,,,11.0,,390.0,32.0,,5.0,3.0,128.0,82.0,1.0,1675.0,6.0,4.0,330.0,42.0,2.0,27.0,434.0,38.0,57.0,166.0,103.0,2264.0,5.0,,,124.0,1020.0,13.0,1.2361,7.0,191.0,81.0,,,1.0,,,,2.0,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
153673,Jonjoe Kenny,Defender,Everton,11,England,2016-17,1.0,,0.0037,0.0,,,,,,,2.0,1.0,,,,3.0,4.0,9.0,,,,,1.0,1.0,,,,,12.0,,,,1.0,,1.0,,6.0,,,0.0843,,,,,,1.0,,,0.0,2.0,,,5.0,,1.0,,,,,4.0,,4.0,,,1.0,1.0,0.0,9.0,,1.0,7.0,,,,4.0,1.0,,,,15.0,2.0,,,1.0,2.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745,Leighton Baines,Defender,Everton,11,England,2016-17,117.0,22.0,2.5674,0.0,3.0,5.0,3.0721,63.0,12.0,1.0,134.0,32.0,3.0,2.0,32.0,242.0,61.0,1308.0,2.0,,0.0,2.0,,61.0,11.0,1.0,33.0,2.0,2821.0,2.0,,34.0,129.0,7.0,68.0,102.0,990.0,20.0,3.0,36.3749,43.0,17.0,65.0,34.0,1.0,83.0,538.0,29.0,0.0,246.0,25.0,2.0,495.0,161.0,32.0,1.0,,19.0,12.0,645.0,27.0,79.0,24.0,1.0,185.0,27.0,0.0,1279.0,7.0,11.0,403.0,44.0,12.0,6.0,24.0,35.0,45.0,76.0,251.0,2031.0,218.0,3.0,2.0,60.0,454.0,25.0,2.9421,4.0,108.0,61.0,25.0,46.0,,,7.0,14.0,1.0,,2.0,,4.0,4.0,1.0,0.3175,,3.0,2.0,,,,,,,,,,,,,,,,,1.0,,,
194164,Mason Holgate,Defender,Everton,11,Jamaica,2016-17,69.0,6.0,0.9579,0.0,1.0,3.0,1.1542,41.0,5.0,,95.0,18.0,1.0,,16.0,162.0,42.0,643.0,,,,,2.0,59.0,5.0,1.0,6.0,2.0,1371.0,2.0,,26.0,96.0,3.0,20.0,63.0,446.0,10.0,2.0,22.1324,8.0,6.0,67.0,18.0,1.0,43.0,21.0,15.0,0.0,165.0,12.0,,254.0,81.0,18.0,1.0,,10.0,7.0,248.0,15.0,42.0,12.0,1.0,106.0,33.0,0.0,636.0,2.0,8.0,256.0,31.0,7.0,5.0,251.0,12.0,21.0,35.0,117.0,1030.0,95.0,3.0,,42.0,239.0,8.0,0.3109,2.0,67.0,38.0,,24.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114093,Matthew Pennington,Defender,Everton,11,England,2016-17,5.0,,0.0043,0.0,,1.0,0.7644,2.0,1.0,,9.0,3.0,,,2.0,18.0,1.0,73.0,1.0,,1.0,,1.0,3.0,,,,,180.0,,,2.0,3.0,2.0,2.0,2.0,49.0,1.0,1.0,3.978,1.0,1.0,11.0,6.0,,3.0,4.0,,0.0,8.0,,0.0,30.0,10.0,3.0,,1.0,1.0,,11.0,4.0,1.0,,,5.0,1.0,0.0,71.0,,,21.0,1.0,,1.0,35.0,1.0,5.0,6.0,4.0,96.0,,1.0,,4.0,44.0,,0.5091,0.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7645,Phil Jagielka,Defender,Everton,11,England,2016-17,78.0,1.0,0.4042,1.0,2.0,6.0,1.6566,43.0,12.0,,79.0,27.0,2.0,1.0,25.0,209.0,,1217.0,3.0,,1.0,1.0,2.0,144.0,6.0,,1.0,3.0,2249.0,3.0,,54.0,161.0,6.0,20.0,71.0,863.0,29.0,3.0,31.7843,3.0,35.0,208.0,32.0,1.0,24.0,232.0,28.0,1.0,239.0,13.0,2.0,479.0,111.0,27.0,,1.0,11.0,1.0,304.0,26.0,,4.0,1.0,95.0,90.0,0.0,1168.0,6.0,6.0,222.0,32.0,2.0,24.0,429.0,13.0,41.0,145.0,77.0,1634.0,6.0,2.0,1.0,90.0,705.0,7.0,1.5834,4.0,130.0,55.0,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,1.0,,
121221,Ramiro Funes Mori,Defender,Everton,11,Argentina,2016-17,65.0,,0.199,0.0,2.0,2.0,0.6231,26.0,10.0,,69.0,23.0,1.0,,16.0,163.0,5.0,794.0,,1.0,,1.0,7.0,73.0,7.0,,,2.0,1539.0,2.0,,27.0,93.0,2.0,16.0,47.0,542.0,19.0,,20.13,3.0,28.0,111.0,19.0,1.0,38.0,300.0,14.0,0.0,158.0,6.0,,313.0,108.0,23.0,,,10.0,1.0,194.0,17.0,5.0,5.0,1.0,85.0,46.0,0.0,771.0,8.0,5.0,184.0,16.0,7.0,8.0,113.0,10.0,31.0,89.0,68.0,1065.0,9.0,,1.0,59.0,437.0,7.0,0.7313,0.0,94.0,45.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2016-17,115.0,17.0,2.1758,0.0,2.0,8.0,2.3854,54.0,16.0,1.0,111.0,26.0,3.0,,26.0,203.0,75.0,920.0,4.0,4.0,1.0,1.0,,42.0,10.0,1.0,17.0,3.0,2317.0,3.0,,22.0,131.0,5.0,42.0,111.0,666.0,56.0,1.0,28.478,14.0,16.0,68.0,28.0,1.0,93.0,20.0,26.0,2.0,246.0,21.0,3.0,337.0,135.0,26.0,1.0,1.0,11.0,28.0,405.0,23.0,75.0,58.0,1.0,204.0,20.0,0.0,911.0,8.0,28.0,423.0,43.0,31.0,17.0,340.0,18.0,29.0,51.0,223.0,1698.0,238.0,1.0,1.0,54.0,329.0,11.0,1.1806,3.0,92.0,51.0,,40.0,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
37339,Ahmed El Mohamady,Defender,Hull,88,Egypt,2016-17,105.0,19.0,1.5389,1.0,2.0,2.0,0.2098,42.0,7.0,1.0,180.0,33.0,2.0,6.0,28.0,315.0,104.0,1370.0,,1.0,,,5.0,97.0,3.0,1.0,19.0,1.0,2520.0,1.0,,38.0,125.0,6.0,53.0,66.0,985.0,21.0,8.0,48.6421,24.0,27.0,91.0,59.0,2.0,67.0,46.0,13.0,0.0,230.0,15.0,,533.0,186.0,33.0,1.0,,8.0,8.0,529.0,53.0,104.0,27.0,2.0,133.0,59.0,1.0,1354.0,5.0,12.0,504.0,34.0,11.0,8.0,541.0,22.0,48.0,70.0,250.0,2095.0,240.0,1.0,,97.0,545.0,6.0,0.3065,3.0,135.0,89.0,,28.0,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,
39167,Andrea Ranocchia,Defender,Hull,88,Italy,2016-17,62.0,,0.2498,0.0,2.0,5.0,1.2215,28.0,6.0,1.0,72.0,16.0,2.0,,15.0,128.0,2.0,550.0,2.0,,1.0,1.0,1.0,78.0,3.0,,,3.0,1329.0,3.0,,35.0,89.0,4.0,14.0,46.0,386.0,13.0,1.0,29.9516,1.0,10.0,114.0,31.0,1.0,27.0,86.0,17.0,1.0,151.0,9.0,1.0,257.0,58.0,16.0,,1.0,6.0,,111.0,27.0,2.0,2.0,1.0,73.0,43.0,0.0,522.0,1.0,,139.0,22.0,1.0,12.0,181.0,13.0,23.0,36.0,26.0,799.0,1.0,1.0,1.0,35.0,311.0,6.0,0.6578,2.0,56.0,30.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122798,Andy Robertson,Defender,Hull,88,Scotland,2016-17,90.0,19.0,1.7982,0.0,3.0,1.0,0.5036,54.0,4.0,1.0,155.0,33.0,2.0,2.0,31.0,295.0,87.0,1231.0,1.0,1.0,0.0,2.0,2.0,22.0,5.0,,21.0,,2736.0,,,13.0,99.0,6.0,48.0,90.0,857.0,23.0,9.0,59.2329,17.0,28.0,75.0,59.0,1.0,77.0,532.0,10.0,0.0,189.0,21.0,1.0,460.0,183.0,33.0,,,18.0,16.0,490.0,53.0,98.0,36.0,1.0,167.0,9.0,0.0,1211.0,3.0,19.0,498.0,36.0,26.0,15.0,31.0,18.0,55.0,79.0,208.0,1953.0,190.0,2.0,2.0,90.0,467.0,13.0,0.258,5.0,140.0,86.0,9.0,45.0,,,1.0,7.0,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,
19115,Curtis Davies,Defender,Hull,88,Sierra Leone,2016-17,77.0,,0.3087,0.0,,3.0,0.6301,40.0,10.0,,93.0,26.0,2.0,2.0,25.0,146.0,4.0,856.0,,,,,1.0,127.0,1.0,,,3.0,2137.0,3.0,,52.0,133.0,6.0,16.0,58.0,677.0,20.0,10.0,45.9735,,11.0,176.0,53.0,,25.0,287.0,20.0,0.0,210.0,9.0,,342.0,73.0,26.0,,,16.0,1.0,162.0,47.0,4.0,3.0,,83.0,75.0,0.0,840.0,7.0,2.0,162.0,24.0,4.0,35.0,160.0,12.0,91.0,33.0,67.0,1289.0,,5.0,,36.0,548.0,9.0,0.8286,4.0,53.0,58.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,
95658,Harry Maguire,Defender,Hull,88,England,2016-17,88.0,3.0,0.7581,0.0,5.0,10.0,2.1096,54.0,29.0,1.0,162.0,29.0,2.0,1.0,25.0,281.0,12.0,1182.0,2.0,3.0,1.0,2.0,4.0,99.0,4.0,2.0,3.0,6.0,2307.0,6.0,,29.0,189.0,4.0,36.0,119.0,799.0,59.0,8.0,48.0206,9.0,18.0,141.0,53.0,3.0,59.0,238.0,36.0,0.0,277.0,13.0,1.0,558.0,148.0,29.0,2.0,1.0,15.0,8.0,365.0,49.0,12.0,18.0,3.0,178.0,70.0,0.0,1138.0,19.0,8.0,336.0,39.0,29.0,27.0,316.0,24.0,63.0,102.0,70.0,1687.0,27.0,3.0,2.0,55.0,539.0,13.0,2.1414,5.0,119.0,65.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.0627,,,,1.0,,,,,,,,,,,,,,,,,,,
213384,Josh Clackstone,Defender,Hull,88,England,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221267,Josh Tymon,Defender,Hull,88,England,2016-17,19.0,1.0,0.0268,0.0,,,,10.0,,,22.0,5.0,,,4.0,33.0,6.0,135.0,,,,,1.0,9.0,,,1.0,,324.0,,,5.0,18.0,1.0,7.0,14.0,99.0,1.0,,7.8202,1.0,1.0,17.0,8.0,,14.0,52.0,2.0,0.0,37.0,2.0,,52.0,18.0,5.0,,,4.0,3.0,35.0,7.0,6.0,6.0,,28.0,4.0,0.0,134.0,,,50.0,6.0,3.0,1.0,2.0,4.0,6.0,3.0,29.0,220.0,20.0,4.0,,7.0,68.0,3.0,,1.0,11.0,15.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12679,Michael Dawson,Defender,Hull,88,England,2016-17,50.0,,0.4524,0.0,1.0,8.0,2.0573,15.0,11.0,,57.0,22.0,,1.0,19.0,123.0,,657.0,3.0,1.0,0.0,,3.0,81.0,1.0,,,5.0,1721.0,5.0,,33.0,70.0,5.0,17.0,22.0,483.0,24.0,6.0,38.6938,4.0,18.0,131.0,44.0,1.0,17.0,139.0,6.0,1.0,120.0,10.0,3.0,300.0,74.0,22.0,,2.0,4.0,,138.0,39.0,,1.0,1.0,39.0,48.0,0.0,636.0,3.0,2.0,134.0,11.0,3.0,32.0,189.0,13.0,30.0,51.0,29.0,927.0,3.0,,,48.0,396.0,7.0,1.0461,4.0,66.0,42.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
92293,Omar Elabdellaoui,Defender,Hull,88,Norway,2016-17,21.0,4.0,0.1286,0.0,,,,7.0,,,31.0,8.0,,,7.0,42.0,11.0,219.0,,,,,1.0,16.0,1.0,,4.0,,616.0,,,10.0,18.0,2.0,8.0,12.0,171.0,3.0,,17.7836,4.0,1.0,31.0,16.0,,11.0,13.0,3.0,0.0,39.0,3.0,,70.0,27.0,8.0,,,3.0,3.0,91.0,14.0,11.0,5.0,,23.0,6.0,0.0,216.0,,,71.0,4.0,2.0,1.0,79.0,2.0,7.0,6.0,57.0,355.0,42.0,2.0,,5.0,90.0,2.0,,0.0,11.0,13.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172850,Ben Chilwell,Defender,Leicester,13,England,2016-17,51.0,1.0,0.467,0.0,2.0,2.0,0.2866,23.0,5.0,2.0,59.0,12.0,,2.0,7.0,94.0,17.0,301.0,1.0,1.0,0.0,1.0,5.0,45.0,1.0,,1.0,1.0,696.0,1.0,,18.0,76.0,3.0,16.0,49.0,193.0,11.0,1.0,15.6817,2.0,6.0,16.0,18.0,1.0,33.0,83.0,15.0,0.0,127.0,10.0,1.0,139.0,54.0,12.0,,,5.0,10.0,108.0,15.0,17.0,14.0,1.0,82.0,27.0,0.0,297.0,3.0,3.0,152.0,18.0,11.0,3.0,22.0,7.0,23.0,14.0,57.0,524.0,42.0,,1.0,26.0,100.0,1.0,0.6265,2.0,35.0,24.0,,16.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
