playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,clearancesOffTheLine,penaltiesSaved,savesFromPenalty
119765,Allan,Midfielder,Everton,11,Brazil,2021-22,148.0,0.9726,63.0,1.0,,74.0,,142.0,28.0,35.0,25.0,192.0,958.0,,,26.0,4.0,,2186.0,15.0,128.0,4.0,57.0,117.0,726.0,,1.0,34.099,4.0,36.0,38.0,133.0,207.0,,22.0,0.0,276.0,,362.0,191.0,28.0,,,30.0,416.0,34.0,250.0,11.0,1.0,,902.0,3.0,277.0,44.0,21.0,,,226.0,40.0,1330.0,9.0,17.0,353.0,,7.0,50.0,55.0,3.0,3.0,4.0,1.0,7.0,1.0,3.0,3.0,13.0,31.0,10.0,7.0,34.0,1.0,30.0,23.0,163.0,7.0,1.0,24.0,0.2348,3.0,0.3846,6.0,3.0,,,10.0,3.0,9.0,,,,2.0,,,,,1.0,2.0,1.0,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,
60252,Andros Townsend,Midfielder,Everton,11,England,2021-22,91.0,2.4539,44.0,0.0,,31.0,,64.0,21.0,25.0,17.0,86.0,393.0,,,25.0,2.0,,1458.0,18.0,103.0,3.0,46.0,96.0,300.0,,1.0,24.8494,,4.0,30.0,73.0,53.0,,39.0,2.0,194.0,,131.0,80.0,21.0,,,14.0,238.0,27.0,169.0,7.0,0.0,,378.0,9.0,241.0,17.0,26.0,,,104.0,7.0,787.0,7.0,14.0,97.0,,3.0,22.0,25.0,17.0,5.0,16.0,1.0,45.0,2.0,4.0,28.0,29.0,26.0,22.0,68.0,41.0,6.0,10.0,14.0,105.0,6.0,2.0,4.0,2.2418,10.0,3.12,9.0,6.0,1.0,1.0,27.0,6.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,0.1861,1.0,2.0,,1.0,2.0,1.0,3.0,1.0,1.0,,,,,8.0,2.0,15.0,,2.0,25.0,,,,,,,
120250,André Gomes,Midfielder,Everton,11,Portugal,2021-22,79.0,0.24,25.0,0.0,,16.0,,49.0,14.0,9.0,7.0,63.0,276.0,,,17.0,,,618.0,9.0,44.0,1.0,15.0,36.0,200.0,,,14.7686,1.0,7.0,19.0,70.0,64.0,,8.0,0.0,123.0,,105.0,53.0,14.0,,,12.0,132.0,18.0,106.0,8.0,0.0,,265.0,2.0,108.0,4.0,12.0,,,56.0,13.0,412.0,,1.0,86.0,,3.0,14.0,10.0,3.0,7.0,7.0,,1.0,4.0,7.0,5.0,3.0,6.0,6.0,1.0,22.0,3.0,24.0,1.0,51.0,5.0,4.0,15.0,0.6702,4.0,0.9593,5.0,3.0,1.0,1.0,8.0,3.0,2.0,,,,3.0,,,,,1.0,1.0,,,,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,
11948,Andy Lonergan,Goalkeeper,Everton,11,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232826,Anthony Gordon,Forward,Everton,11,England,2021-22,179.0,3.0883,86.0,0.0,,54.0,,136.0,35.0,39.0,25.0,158.0,613.0,,,55.0,4.0,,2283.0,38.0,173.0,5.0,74.0,156.0,447.0,,1.0,37.9827,,8.0,40.0,141.0,129.0,,64.0,1.0,352.0,,162.0,116.0,35.0,,,22.0,349.0,35.0,297.0,17.0,0.0,,591.0,21.0,423.0,32.0,38.0,,,157.0,8.0,1263.0,4.0,9.0,129.0,,4.0,22.0,38.0,10.0,16.0,28.0,2.0,48.0,6.0,10.0,23.0,33.0,46.0,42.0,96.0,79.0,10.0,25.0,22.0,165.0,11.0,6.0,12.0,3.4457,18.0,3.0252,9.0,6.0,8.0,8.0,85.0,6.0,3.0,4.0,8.0,0.0,10.0,3.0,5.0,5.0,0.3166,9.0,2.0,2.0,,4.0,,10.0,,,2.0,,,1.0,10.0,1.0,34.0,,,50.0,,,,,,,
193488,Anwar El Ghazi,Forward,Everton,11,Netherlands,2021-22,41.0,0.3856,19.0,0.0,,5.0,,25.0,11.0,11.0,4.0,26.0,112.0,,,24.0,1.0,,394.0,14.0,24.0,1.0,14.0,14.0,84.0,,1.0,8.0631,1.0,2.0,8.0,27.0,37.0,,5.0,0.0,65.0,,32.0,22.0,11.0,,,,61.0,7.0,41.0,10.0,0.0,,110.0,5.0,76.0,5.0,4.0,,,10.0,2.0,211.0,2.0,,28.0,,2.0,1.0,5.0,3.0,1.0,7.0,1.0,11.0,,7.0,3.0,4.0,9.0,7.0,11.0,14.0,4.0,8.0,1.0,33.0,2.0,,4.0,1.0559,3.0,1.0911,7.0,2.0,,,17.0,2.0,,1.0,2.0,0.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,
40349,Asmir Begovic,Goalkeeper,Everton,11,Bosnia & Herzegovina,2021-22,,0.003,,0.0,2.0,,4.0,1.0,3.0,,3.0,45.0,80.0,31.0,1.0,5.0,1.0,1.0,270.0,,5.0,,1.0,,15.0,3.0,1.0,4.1854,3.0,6.0,8.0,,5.0,11.0,,0.0,5.0,,64.0,20.0,3.0,1.0,,,18.0,8.0,,5.0,0.0,22.0,29.0,,46.0,,,14.0,5.0,11.0,20.0,106.0,,20.0,17.0,7.0,0.0,44.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198826,Ben Godfrey,Defender,Everton,11,England,2021-22,82.0,0.7014,47.0,0.0,,47.0,,108.0,23.0,24.0,23.0,165.0,705.0,,,81.0,4.0,,2031.0,44.0,104.0,4.0,40.0,67.0,518.0,,1.0,33.9079,4.0,91.0,39.0,38.0,199.0,,12.0,0.0,186.0,,309.0,94.0,23.0,,,15.0,216.0,35.0,105.0,37.0,0.0,,693.0,4.0,229.0,32.0,9.0,,,136.0,22.0,1111.0,67.0,32.0,328.0,,6.0,57.0,70.0,4.0,4.0,14.0,,8.0,3.0,,4.0,12.0,22.0,3.0,8.0,7.0,7.0,17.0,15.0,61.0,2.0,3.0,10.0,1.3885,7.0,1.2324,,2.0,5.0,5.0,24.0,2.0,19.0,,,,1.0,,,,,1.0,,,,,,1.0,,,23.0,,1.0,,,,,,,,,,,,,,
66838,Cenk Tosun,Forward,Everton,11,Turkey,2021-22,1.0,0.0002,,0.0,,,,,1.0,,,,1.0,,,1.0,,,6.0,1.0,,,,,1.0,,,,,,,,,,,0.0,1.0,,,1.0,1.0,,,,1.0,,,,0.0,,1.0,,1.0,,,,,1.0,,3.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491556,Charlie Whitaker,Midfielder,Everton,11,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108823,Dele Alli,Midfielder,Everton,11,England,2021-22,105.0,0.4068,46.0,0.0,,21.0,,77.0,21.0,24.0,9.0,86.0,366.0,,,35.0,3.0,,988.0,19.0,72.0,2.0,32.0,56.0,270.0,,2.0,12.6358,,23.0,23.0,86.0,129.0,,18.0,1.0,177.0,,102.0,64.0,21.0,,,11.0,176.0,21.0,142.0,16.0,0.0,,344.0,4.0,172.0,10.0,17.0,,,53.0,10.0,624.0,9.0,4.0,106.0,,4.0,9.0,29.0,2.0,2.0,5.0,4.0,4.0,,12.0,2.0,9.0,22.0,24.0,4.0,49.0,2.0,21.0,12.0,82.0,4.0,,17.0,1.5779,3.0,1.0322,6.0,1.0,1.0,1.0,32.0,1.0,7.0,1.0,4.0,1.0,,1.0,,,,,,1.0,1.0,0.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
172632,Demarai Gray,Forward,Everton,11,Jamaica,2021-22,140.0,3.5381,73.0,0.0,,30.0,,93.0,34.0,30.0,28.0,117.0,633.0,,,35.0,,,2348.0,31.0,121.0,3.0,59.0,117.0,488.0,,1.0,31.1158,3.0,13.0,39.0,109.0,203.0,,32.0,2.0,261.0,,127.0,100.0,34.0,,,11.0,402.0,36.0,226.0,4.0,0.0,,603.0,24.0,374.0,19.0,55.0,,,107.0,28.0,1225.0,5.0,13.0,148.0,,3.0,24.0,26.0,15.0,27.0,38.0,3.0,44.0,15.0,6.0,34.0,38.0,28.0,51.0,95.0,87.0,21.0,12.0,15.0,196.0,19.0,15.0,8.0,4.0141,17.0,2.9289,11.0,8.0,4.0,4.0,93.0,8.0,2.0,5.0,3.0,2.0,12.0,2.0,4.0,4.0,0.1747,3.0,4.0,,,3.0,,12.0,,,1.0,,,,14.0,3.0,39.0,1.0,1.0,56.0,,,,,,,
177815,Dominic Calvert-Lewin,Forward,Everton,11,England,2021-22,137.0,1.2075,34.0,0.0,,11.0,,110.0,17.0,15.0,15.0,110.0,277.0,,,188.0,,,1285.0,94.0,123.0,3.0,9.0,29.0,165.0,,1.0,25.1242,,12.0,31.0,43.0,59.0,,16.0,1.0,260.0,,82.0,34.0,17.0,,,3.0,128.0,28.0,72.0,94.0,0.0,,274.0,6.0,185.0,8.0,2.0,,,62.0,2.0,478.0,,,39.0,,2.0,,23.0,,6.0,27.0,,2.0,3.0,2.0,,8.0,3.0,9.0,2.0,22.0,14.0,17.0,3.0,74.0,6.0,3.0,2.0,6.6792,13.0,5.8115,21.0,1.0,7.0,7.0,54.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,,,,,2.0,1.0,7.0,3.0,3.0,3.0,2.0,,,,,,,,,2.0,,,2.0,,,1.0,,,
180184,Donny van de Beek,Midfielder,Everton,11,Netherlands,2021-22,43.0,0.1727,30.0,0.0,,21.0,,38.0,15.0,12.0,5.0,44.0,275.0,,,15.0,1.0,,552.0,7.0,36.0,2.0,14.0,28.0,228.0,,,11.0761,1.0,5.0,14.0,36.0,66.0,,3.0,0.0,79.0,,89.0,42.0,15.0,,,10.0,131.0,12.0,64.0,8.0,0.0,,268.0,1.0,80.0,11.0,4.0,,,62.0,3.0,382.0,1.0,3.0,100.0,,1.0,6.0,13.0,,3.0,4.0,2.0,5.0,2.0,10.0,,5.0,8.0,10.0,6.0,19.0,2.0,9.0,8.0,58.0,2.0,2.0,7.0,1.0465,2.0,0.915,3.0,,,,11.0,,3.0,2.0,,2.0,,,,,,,,,1.0,0.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,
218997,Ellis Simms,Forward,Everton,11,England,2021-22,5.0,0.0075,2.0,0.0,,,,5.0,1.0,2.0,1.0,5.0,12.0,,,6.0,,,62.0,4.0,2.0,,,,7.0,,,2.1116,,1.0,,1.0,3.0,,,0.0,7.0,,3.0,1.0,1.0,,,,4.0,,1.0,2.0,0.0,,12.0,,7.0,,,,,2.0,,19.0,,,3.0,,0.0,,,,,,,,,,,,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
41823,Fabian Delph,Midfielder,Everton,11,England,2021-22,27.0,0.1203,18.0,0.0,,18.0,,33.0,11.0,8.0,8.0,48.0,306.0,,,9.0,,,666.0,4.0,34.0,1.0,12.0,29.0,230.0,,,6.1743,1.0,10.0,6.0,23.0,74.0,,6.0,0.0,61.0,,91.0,61.0,11.0,,,3.0,132.0,5.0,52.0,5.0,0.0,,303.0,,60.0,15.0,5.0,,,85.0,28.0,397.0,1.0,6.0,126.0,,2.0,15.0,8.0,,2.0,,2.0,1.0,2.0,3.0,,4.0,7.0,2.0,1.0,2.0,,8.0,14.0,56.0,6.0,2.0,8.0,0.0341,,,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447325,Harry Tyrer,Goalkeeper,Everton,11,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491559,Isaac Price,Midfielder,Everton,11,Northern Ireland,2021-22,1.0,,,0.0,,,,1.0,1.0,,,1.0,2.0,,,,,,12.0,,,,1.0,,1.0,,,0.4476,,,1.0,1.0,,,,0.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,0.0,,2.0,,2.0,,,,,,,6.0,,,1.0,,0.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,0.1325,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480455,Jarrad Branthwaite,Defender,Everton,11,England,2021-22,15.0,0.0139,6.0,1.0,,4.0,,19.0,6.0,5.0,4.0,28.0,115.0,,,16.0,,,388.0,5.0,20.0,1.0,2.0,9.0,82.0,,1.0,12.2854,,20.0,14.0,10.0,35.0,,4.0,0.0,35.0,,61.0,24.0,6.0,,,3.0,36.0,13.0,19.0,11.0,1.0,,108.0,,34.0,1.0,1.0,,,13.0,5.0,165.0,2.0,2.0,51.0,,0.0,9.0,13.0,,,3.0,,,,2.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,6.0,,,1.0,0.5373,2.0,0.8394,,1.0,,,2.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
160987,Jean-Philippe Gbamin,Midfielder,Everton,11,Cote d’Ivoire,2021-22,5.0,0.0032,2.0,0.0,,1.0,,5.0,3.0,1.0,1.0,6.0,22.0,,,1.0,,,66.0,,5.0,,1.0,4.0,16.0,,,0.9256,,1.0,2.0,5.0,7.0,,1.0,0.0,10.0,,6.0,4.0,3.0,,,,7.0,2.0,9.0,1.0,0.0,,21.0,,11.0,1.0,2.0,,,5.0,,35.0,,,9.0,,0.0,1.0,2.0,,,,,,,2.0,,,,1.0,,3.0,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153673,Jonjoe Kenny,Defender,Everton,11,England,2021-22,35.0,0.5846,28.0,1.0,,17.0,,60.0,15.0,16.0,11.0,95.0,361.0,,,20.0,1.0,,1017.0,11.0,36.0,3.0,15.0,27.0,248.0,,1.0,23.5981,2.0,26.0,24.0,24.0,66.0,,6.0,0.0,71.0,,167.0,58.0,15.0,,,10.0,162.0,21.0,51.0,9.0,0.0,,359.0,3.0,144.0,7.0,4.0,,,70.0,18.0,602.0,75.0,14.0,114.0,,1.0,35.0,23.0,9.0,2.0,3.0,1.0,13.0,1.0,4.0,10.0,10.0,7.0,5.0,13.0,8.0,3.0,9.0,20.0,58.0,1.0,1.0,8.0,0.2234,,,,,,,8.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,15.0,,,,,,,1.0,1.0,,,1.0,,,,,
111234,Jordan Pickford,Goalkeeper,Everton,11,England,2021-22,2.0,0.2137,,0.0,19.0,1.0,47.0,1.0,35.0,,35.0,530.0,1021.0,267.0,6.0,12.0,7.0,1.0,3150.0,1.0,18.0,6.0,1.0,7.0,205.0,22.0,1.0,54.0312,73.0,36.0,58.0,1.0,126.0,117.0,6.0,0.0,20.0,2.0,823.0,295.0,35.0,4.0,,,226.0,52.0,8.0,11.0,0.0,242.0,519.0,2.0,539.0,1.0,1.0,144.0,34.0,72.0,286.0,1340.0,,205.0,265.0,69.0,2.0,529.0,60.0,,,,1.0,,,,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461421,Lewis Dobbin,Forward,Everton,11,England,2021-22,9.0,0.0053,2.0,0.0,,2.0,,2.0,3.0,,,3.0,8.0,,,6.0,,,30.0,6.0,3.0,,,3.0,4.0,,,0.8184,,,1.0,3.0,3.0,,1.0,0.0,12.0,,2.0,4.0,3.0,,,1.0,4.0,1.0,6.0,,0.0,,7.0,,6.0,1.0,,,,2.0,1.0,14.0,,1.0,1.0,,1.0,1.0,,,,,,,,3.0,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194164,Mason Holgate,Defender,Everton,11,Jamaica,2021-22,81.0,0.2506,52.0,1.0,,35.0,,134.0,25.0,32.0,23.0,266.0,843.0,,,94.0,5.0,,2133.0,31.0,113.0,5.0,19.0,50.0,502.0,,1.0,38.1576,12.0,93.0,42.0,50.0,169.0,,15.0,1.0,194.0,,400.0,105.0,25.0,,,17.0,177.0,37.0,100.0,63.0,1.0,,801.0,3.0,304.0,18.0,2.0,,,205.0,75.0,1124.0,7.0,63.0,400.0,,7.0,132.0,95.0,,1.0,6.0,,4.0,1.0,2.0,,2.0,8.0,2.0,4.0,9.0,3.0,26.0,26.0,69.0,1.0,1.0,20.0,1.3484,3.0,0.2313,,,1.0,1.0,14.0,,17.0,2.0,,2.0,,1.0,,,,,1.0,,,0.0,,,,,19.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,
106611,Michael Keane,Defender,Everton,11,England,2021-22,94.0,0.4736,84.0,1.0,,46.0,,154.0,32.0,44.0,31.0,284.0,1211.0,,,156.0,7.0,,2792.0,59.0,156.0,6.0,14.0,59.0,802.0,,2.0,47.187,12.0,128.0,54.0,35.0,290.0,,7.0,0.0,250.0,,562.0,149.0,32.0,,,21.0,308.0,48.0,94.0,97.0,0.0,,1179.0,3.0,299.0,25.0,7.0,,,271.0,125.0,1573.0,,49.0,619.0,,2.0,130.0,90.0,,4.0,16.0,1.0,1.0,1.0,1.0,,6.0,5.0,1.0,1.0,3.0,10.0,16.0,62.0,88.0,1.0,1.0,10.0,1.2075,6.0,1.5929,,,3.0,3.0,33.0,,28.0,3.0,1.0,0.0,3.0,,,,,2.0,2.0,,1.0,3.0,,3.0,,,,2.0,,,,1.0,,,1.0,,2.0,1.0,,,,,
242058,Moise Kean,Forward,Everton,11,Italy,2021-22,1.0,,,0.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,0.0,1.0,,,1.0,1.0,,,,,,1.0,,0.0,,1.0,,1.0,,,,,,,2.0,,,1.0,,0.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173818,Nathan Broadhead,Forward,Everton,11,Wales,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243571,Nathan Patterson,Defender,Everton,11,Scotland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495542,Niels Nkounkou,Defender,Everton,11,France,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474907,Reece Welch,Defender,Everton,11,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212319,Richarlison,Forward,Everton,11,Brazil,2021-22,299.0,2.0952,81.0,0.0,,40.0,,181.0,30.0,40.0,28.0,192.0,524.0,,,223.0,4.0,,2526.0,157.0,214.0,4.0,67.0,148.0,324.0,,,40.5275,,33.0,46.0,142.0,176.0,,68.0,1.0,513.0,,136.0,114.0,30.0,,,17.0,252.0,42.0,290.0,66.0,0.0,,518.0,26.0,425.0,23.0,40.0,,,102.0,8.0,1153.0,2.0,2.0,85.0,,9.0,11.0,28.0,5.0,26.0,46.0,3.0,33.0,11.0,2.0,5.0,24.0,38.0,42.0,33.0,96.0,23.0,36.0,12.0,110.0,7.0,11.0,13.0,9.6014,23.0,8.0399,16.0,4.0,9.0,9.0,141.0,4.0,4.0,10.0,21.0,3.0,15.0,6.0,2.0,2.0,0.0783,7.0,5.0,1.0,3.0,7.0,3.0,15.0,3.0,,,,,,,2.0,,2.0,3.0,,2.0,,,,,,
57134,Salomón Rondón,Forward,Everton,11,Venezuela,2021-22,94.0,0.6508,25.0,1.0,,6.0,,69.0,20.0,10.0,8.0,70.0,186.0,,,94.0,1.0,,783.0,56.0,52.0,1.0,14.0,14.0,113.0,,1.0,16.2361,,10.0,16.0,38.0,48.0,,4.0,0.0,146.0,,53.0,20.0,20.0,,,5.0,80.0,15.0,52.0,38.0,1.0,,184.0,6.0,117.0,1.0,4.0,,,42.0,3.0,304.0,,1.0,37.0,,3.0,1.0,12.0,1.0,6.0,15.0,,5.0,1.0,12.0,1.0,7.0,5.0,6.0,5.0,16.0,9.0,12.0,,43.0,3.0,1.0,7.0,1.8577,6.0,1.6253,10.0,,5.0,5.0,46.0,,,1.0,5.0,1.0,5.0,1.0,,,,,1.0,,2.0,0.0,,5.0,,,1.0,,,,,,,,,,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2021-22,89.0,1.4603,66.0,0.0,,61.0,,154.0,30.0,42.0,30.0,245.0,951.0,,,48.0,7.0,,2658.0,23.0,137.0,5.0,42.0,112.0,653.0,,1.0,45.5736,7.0,74.0,50.0,66.0,53.0,,17.0,1.0,226.0,,446.0,188.0,30.0,,,25.0,384.0,45.0,178.0,25.0,0.0,,940.0,7.0,409.0,36.0,34.0,,,334.0,53.0,1636.0,195.0,42.0,335.0,,4.0,91.0,70.0,13.0,3.0,5.0,,28.0,,,13.0,13.0,19.0,15.0,28.0,35.0,4.0,14.0,32.0,118.0,2.0,,5.0,1.175,1.0,0.9739,,,,,35.0,,11.0,1.0,2.0,0.0,3.0,,,,,3.0,,1.0,,1.0,,3.0,,,63.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,
173807,Tom Davies,Midfielder,Everton,11,England,2021-22,10.0,0.0528,9.0,0.0,,3.0,,16.0,6.0,8.0,2.0,21.0,81.0,,,5.0,,,232.0,2.0,11.0,,9.0,8.0,59.0,,1.0,6.7407,,8.0,9.0,8.0,19.0,,3.0,0.0,21.0,,34.0,9.0,6.0,,,2.0,31.0,9.0,16.0,3.0,0.0,,81.0,3.0,30.0,1.0,2.0,,,15.0,1.0,129.0,,2.0,29.0,,1.0,5.0,7.0,,3.0,3.0,1.0,,2.0,4.0,,,1.0,1.0,,2.0,1.0,4.0,2.0,13.0,1.0,2.0,,0.838,2.0,0.9756,1.0,1.0,,,9.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
461446,Tyler Onyango,Midfielder,Everton,11,England,2021-22,3.0,0.0001,2.0,0.0,,,,1.0,3.0,2.0,,1.0,2.0,,,3.0,,,27.0,2.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,0.0,4.0,,1.0,,3.0,,,,1.0,,1.0,1.0,0.0,,2.0,1.0,2.0,,,,,,,8.0,,,,,0.0,,1.0,,1.0,,,,,3.0,,,,1.0,,1.0,,,,,,,,0.0457,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
224967,Vitalii Mykolenko,Defender,Everton,11,Ukraine,2021-22,43.0,0.8454,20.0,0.0,,25.0,,58.0,13.0,11.0,12.0,85.0,320.0,,,22.0,3.0,,1056.0,12.0,47.0,1.0,24.0,37.0,222.0,,,14.1606,5.0,27.0,17.0,31.0,103.0,,9.0,0.0,90.0,,145.0,64.0,13.0,,,10.0,153.0,16.0,68.0,10.0,0.0,,312.0,12.0,170.0,15.0,3.0,,,13.0,13.0,628.0,76.0,17.0,90.0,,0.0,27.0,35.0,6.0,1.0,7.0,1.0,24.0,1.0,1.0,8.0,8.0,13.0,6.0,33.0,10.0,5.0,13.0,16.0,59.0,2.0,1.0,7.0,0.5284,2.0,0.4803,,,1.0,1.0,14.0,,2.0,1.0,,1.0,,,,,,3.0,,1.0,,0.0,,,,,28.0,,,1.0,,1.0,3.0,,1.0,3.0,,,,,,,
