playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,foulWonPenalty,goals,offsides,shotsOnTargetOutsideBox,unsuccessfulLayoffs,shotsBlockedInBox,oboxTarget,rightFootGoals,leftFootGoals,headedGoals,freekickTotal,iboxBlocked,attemptsFromSetPieces,substituteOff,hitWoodwork,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,penaltiesConceded,secondGoalAssists,clearancesOffTheLine,penaltiesTaken,penaltyGoals,setPiecesGoals,ownGoalScored,drops,otherGoals,overruns,goalKicks,lastPlayerTackle
433154,Dwight McNeil,Midfielder,Burnley,90,England,2019-20,239.0,36.0,6.8011,0.0,16.0,14.0,1.9369,47.0,32.0,4.0,149.0,38.0,6.0,7.0,38.0,215.0,141.0,1029.0,,8.0,,63.0,11.0,70.0,2.0,3344.0,2.0,35.0,191.0,8.0,111.0,163.0,758.0,48.0,,3.0,43.8435,49.0,6.0,27.0,48.0,204.0,279.0,39.0,,430.0,52.0,,290.0,234.0,38.0,14.0,65.0,575.0,40.0,,187.0,,367.0,28.0,0.0,992.0,18.0,42.0,607.0,33.0,77.0,8.0,210.0,29.0,30.0,56.0,250.0,1900.0,10.0,8.0,25.0,309.0,20.0,2.2975,5.0,66.0,55.0,0.5588,,2.0,,10.0,1.0,8.0,10.0,,2.0,,10.0,8.0,10.0,7.0,2.0,,,,,,,,,,,,,,,60.0,26.0,32.0,,,2.0,1.0,,,,,,,,,
217401,Josh Benson,Midfielder,Burnley,90,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172782,Josh Brownhill,Midfielder,Burnley,90,England,2019-20,37.0,,0.2318,0.0,2.0,,,14.0,4.0,,41.0,10.0,,4.0,9.0,59.0,2.0,331.0,,1.0,1.0,39.0,4.0,,,806.0,,19.0,48.0,2.0,5.0,28.0,262.0,9.0,,1.0,8.8708,3.0,5.0,17.0,10.0,18.0,92.0,9.0,,85.0,5.0,,81.0,43.0,10.0,6.0,1.0,165.0,8.0,,2.0,,46.0,20.0,0.0,329.0,4.0,1.0,79.0,8.0,7.0,4.0,98.0,6.0,14.0,10.0,60.0,444.0,2.0,1.0,9.0,107.0,3.0,0.5484,2.0,18.0,14.0,0.0509,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
195064,Mace Goodridge,Midfielder,Burnley,90,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90517,Robert Brady,Midfielder,Burnley,90,Ireland,2019-20,38.0,,0.5332,0.0,5.0,1.0,0.6175,11.0,7.0,2.0,47.0,17.0,2.0,,5.0,55.0,8.0,151.0,,3.0,12.0,21.0,,1.0,,450.0,,9.0,33.0,2.0,12.0,21.0,92.0,15.0,,,6.8252,7.0,3.0,7.0,10.0,29.0,36.0,4.0,,71.0,8.0,,52.0,36.0,17.0,2.0,4.0,70.0,8.0,,13.0,,50.0,12.0,0.0,151.0,6.0,,95.0,9.0,6.0,2.0,36.0,8.0,5.0,4.0,27.0,267.0,3.0,3.0,5.0,27.0,6.0,1.1121,1.0,8.0,11.0,0.1944,,1.0,1.0,,,2.0,,,1.0,,2.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,
243568,Billy Gilmour,Midfielder,Chelsea,8,Scotland,2019-20,16.0,,0.1132,0.0,,,,5.0,1.0,,15.0,6.0,,7.0,2.0,17.0,1.0,172.0,,,4.0,7.0,1.0,,,192.0,,5.0,10.0,1.0,2.0,8.0,146.0,2.0,,,1.7938,4.0,,2.0,3.0,11.0,55.0,1.0,,26.0,2.0,,40.0,15.0,6.0,3.0,3.0,62.0,2.0,,1.0,,19.0,2.0,0.0,170.0,1.0,1.0,27.0,2.0,2.0,,49.0,3.0,3.0,9.0,28.0,204.0,,,,93.0,2.0,0.0196,0.0,2.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176413,Christian Pulisic,Midfielder,Chelsea,8,United States,2019-20,190.0,4.0,2.7015,0.0,15.0,26.0,10.678,23.0,48.0,4.0,115.0,25.0,4.0,19.0,19.0,134.0,28.0,668.0,,5.0,6.0,65.0,1.0,4.0,16.0,1726.0,16.0,45.0,128.0,6.0,38.0,108.0,515.0,145.0,,1.0,20.0155,26.0,2.0,7.0,28.0,145.0,217.0,30.0,,318.0,15.0,,132.0,79.0,25.0,12.0,53.0,379.0,22.0,,31.0,,253.0,20.0,0.0,665.0,22.0,26.0,344.0,11.0,55.0,,120.0,14.0,6.0,19.0,199.0,1150.0,1.0,5.0,8.0,159.0,7.0,8.9852,0.0,19.0,26.0,,2.0,9.0,3.0,1.0,2.0,10.0,1.0,4.0,3.0,2.0,,10.0,,11.0,1.0,,,,,,,,,,,,,,,4.0,,3.0,2.0,,1.0,,,,,,,,,,
61603,Danny Drinkwater,Midfielder,Chelsea,8,England,2019-20,36.0,,0.0125,0.0,,,,7.0,2.0,,29.0,5.0,,2.0,5.0,40.0,1.0,192.0,,,,6.0,,,,322.0,,6.0,9.0,1.0,11.0,9.0,142.0,2.0,,,3.0344,1.0,1.0,5.0,11.0,30.0,46.0,1.0,,45.0,5.0,,60.0,36.0,5.0,3.0,3.0,68.0,10.0,,1.0,,39.0,,0.0,184.0,2.0,1.0,51.0,4.0,1.0,,50.0,8.0,6.0,10.0,36.0,238.0,,,4.0,84.0,7.0,,1.0,11.0,10.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85955,Jorginho,Midfielder,Chelsea,8,Italy,2019-20,151.0,1.0,2.3692,0.0,4.0,4.0,3.6834,66.0,8.0,16.0,200.0,31.0,2.0,11.0,27.0,262.0,9.0,2257.0,,3.0,4.0,53.0,4.0,1.0,,2384.0,,39.0,123.0,8.0,45.0,109.0,1863.0,11.0,,2.0,26.5647,21.0,4.0,26.0,40.0,112.0,597.0,30.0,,274.0,25.0,,649.0,246.0,31.0,26.0,8.0,1049.0,32.0,,9.0,,221.0,14.0,0.0,2209.0,4.0,3.0,327.0,40.0,13.0,5.0,753.0,27.0,64.0,132.0,258.0,2615.0,4.0,3.0,19.0,947.0,22.0,3.2318,10.0,62.0,62.0,,,4.0,,,1.0,1.0,,4.0,,,,1.0,,8.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,3.0,,,,,,,
167767,Kenedy,Midfielder,Chelsea,8,Brazil,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184341,Mason Mount,Midfielder,Chelsea,8,England,2019-20,199.0,6.0,4.5104,0.0,28.0,29.0,5.6211,37.0,50.0,3.0,161.0,37.0,5.0,24.0,32.0,177.0,40.0,1241.0,,19.0,5.0,57.0,3.0,33.0,12.0,2872.0,12.0,47.0,125.0,9.0,59.0,115.0,1038.0,135.0,,2.0,31.5228,47.0,2.0,18.0,44.0,152.0,378.0,38.0,,324.0,22.0,,306.0,141.0,37.0,20.0,31.0,809.0,35.0,,103.0,,267.0,10.0,0.0,1186.0,21.0,31.0,455.0,17.0,40.0,3.0,283.0,37.0,16.0,26.0,274.0,1875.0,11.0,19.0,6.0,288.0,20.0,6.434,3.0,16.0,32.0,0.8691,1.0,7.0,4.0,10.0,4.0,9.0,10.0,7.0,,,12.0,9.0,12.0,12.0,3.0,,,,,,,,,,,,,,,80.0,18.0,43.0,1.0,,,,,,1.0,,,,,,
91651,Mateo Kovacic,Midfielder,Chelsea,8,Croatia,2019-20,115.0,1.0,2.1608,0.0,9.0,5.0,0.7848,63.0,12.0,10.0,148.0,31.0,3.0,21.0,23.0,193.0,7.0,1869.0,,5.0,8.0,25.0,2.0,1.0,1.0,2073.0,1.0,17.0,186.0,7.0,29.0,178.0,1583.0,15.0,1.0,2.0,24.6561,25.0,1.0,16.0,37.0,98.0,760.0,38.0,,301.0,14.0,,483.0,174.0,31.0,25.0,13.0,977.0,30.0,,7.0,,276.0,8.0,0.0,1833.0,7.0,4.0,281.0,38.0,77.0,1.0,414.0,20.0,22.0,93.0,212.0,2260.0,9.0,5.0,8.0,700.0,14.0,0.9244,8.0,45.0,40.0,,,1.0,,3.0,1.0,4.0,3.0,1.0,,,,4.0,,8.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
116594,N'Golo Kanté,Midfielder,Chelsea,8,France,2019-20,138.0,11.0,1.6911,0.0,6.0,6.0,1.1836,44.0,12.0,,151.0,22.0,,20.0,20.0,171.0,15.0,1134.0,,2.0,2.0,51.0,2.0,11.0,1.0,1733.0,1.0,32.0,96.0,3.0,54.0,77.0,923.0,34.0,,,18.6643,27.0,6.0,31.0,25.0,106.0,335.0,10.0,,234.0,24.0,,305.0,158.0,22.0,24.0,14.0,599.0,22.0,,15.0,,183.0,19.0,0.0,1132.0,6.0,8.0,270.0,20.0,24.0,5.0,326.0,45.0,44.0,40.0,168.0,1485.0,1.0,2.0,14.0,375.0,30.0,1.3911,4.0,20.0,50.0,,,3.0,,2.0,6.0,4.0,2.0,2.0,1.0,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
88894,Ross Barkley,Midfielder,Chelsea,8,England,2019-20,80.0,2.0,2.6323,0.0,16.0,12.0,3.4739,16.0,24.0,6.0,58.0,21.0,4.0,13.0,13.0,68.0,9.0,618.0,,12.0,8.0,25.0,3.0,2.0,4.0,1104.0,4.0,13.0,70.0,3.0,13.0,58.0,511.0,36.0,,1.0,10.3776,20.0,,7.0,14.0,67.0,187.0,15.0,,150.0,5.0,,125.0,69.0,21.0,7.0,13.0,379.0,11.0,,10.0,,125.0,12.0,0.0,608.0,12.0,14.0,154.0,9.0,27.0,2.0,177.0,9.0,7.0,39.0,129.0,851.0,3.0,12.0,2.0,173.0,4.0,2.7828,0.0,10.0,21.0,0.3175,,1.0,,7.0,3.0,4.0,7.0,,1.0,,5.0,4.0,5.0,9.0,1.0,,,,,,,,,,,,,,,3.0,1.0,1.0,2.0,,,1.0,,,,,,,,,
126187,Ruben Loftus-Cheek,Midfielder,Chelsea,8,England,2019-20,11.0,,0.4569,0.0,,,,,4.0,1.0,12.0,7.0,1.0,4.0,2.0,13.0,1.0,132.0,,,5.0,5.0,,,,205.0,,3.0,9.0,,,7.0,114.0,11.0,,,4.6808,,1.0,2.0,3.0,8.0,45.0,3.0,,20.0,,,21.0,13.0,7.0,,,73.0,3.0,,1.0,,15.0,2.0,0.0,128.0,4.0,2.0,20.0,,4.0,1.0,37.0,2.0,2.0,5.0,29.0,161.0,,,,46.0,,0.4857,0.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
223332,Tino Anjorin,Midfielder,Chelsea,8,England,2019-20,2.0,,0.0103,0.0,,,,,1.0,,,1.0,,,,,,7.0,,,1.0,,,,,19.0,,,2.0,,1.0,2.0,7.0,4.0,,,,,,,,2.0,1.0,1.0,,4.0,1.0,,1.0,1.0,1.0,,1.0,5.0,,,,,4.0,,0.0,7.0,1.0,,3.0,,1.0,,1.0,,,,4.0,15.0,,,,2.0,,0.0247,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120250,André Gomes,Midfielder,Everton,11,Portugal,2019-20,137.0,2.0,1.0501,0.0,,,,22.0,5.0,3.0,86.0,19.0,1.0,8.0,17.0,130.0,7.0,851.0,,,2.0,29.0,5.0,3.0,,1460.0,,12.0,83.0,3.0,27.0,66.0,636.0,13.0,,2.0,18.3427,10.0,,6.0,20.0,125.0,223.0,19.0,,220.0,17.0,,229.0,122.0,19.0,7.0,10.0,362.0,17.0,,9.0,,191.0,17.0,0.0,830.0,5.0,4.0,196.0,15.0,25.0,3.0,263.0,38.0,7.0,85.0,136.0,1054.0,2.0,,5.0,362.0,25.0,0.1638,6.0,44.0,31.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
195855,Beni Baningime,Midfielder,Everton,11,DR Congo,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100649,Bernard,Midfielder,Everton,11,Brazil,2019-20,112.0,6.0,2.3149,0.0,5.0,5.0,1.5466,32.0,7.0,5.0,112.0,27.0,2.0,15.0,15.0,124.0,25.0,540.0,,3.0,12.0,14.0,3.0,6.0,,1278.0,,13.0,73.0,2.0,44.0,72.0,401.0,51.0,1.0,,13.537,22.0,3.0,7.0,12.0,99.0,177.0,10.0,,185.0,20.0,,161.0,81.0,27.0,10.0,20.0,304.0,10.0,,30.0,,171.0,1.0,0.0,530.0,2.0,10.0,251.0,22.0,30.0,2.0,72.0,19.0,16.0,15.0,130.0,834.0,1.0,3.0,8.0,118.0,10.0,1.7877,2.0,12.0,21.0,0.09,,3.0,,2.0,,2.0,2.0,3.0,,,1.0,2.0,1.0,12.0,1.0,,,,,,,,,,,,,,,6.0,,5.0,,,,,,,,,,,,,
41823,Fabian Delph,Midfielder,Everton,11,England,2019-20,51.0,5.0,0.6979,1.0,3.0,,,26.0,,1.0,61.0,16.0,,12.0,13.0,105.0,3.0,781.0,,3.0,3.0,24.0,1.0,5.0,,1190.0,,9.0,69.0,2.0,14.0,54.0,618.0,,,1.0,18.6758,7.0,2.0,16.0,24.0,42.0,231.0,7.0,,120.0,9.0,,236.0,94.0,16.0,14.0,5.0,334.0,22.0,1.0,3.0,,96.0,15.0,0.0,764.0,,1.0,140.0,12.0,21.0,4.0,197.0,18.0,15.0,58.0,117.0,953.0,1.0,3.0,17.0,347.0,18.0,0.0743,3.0,44.0,19.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55422,Gylfi Sigurdsson,Midfielder,Everton,11,Iceland,2019-20,146.0,7.0,3.6835,0.0,20.0,14.0,3.7997,50.0,26.0,3.0,145.0,35.0,3.0,23.0,28.0,169.0,32.0,1019.0,,14.0,7.0,38.0,4.0,37.0,6.0,2563.0,6.0,24.0,103.0,6.0,45.0,89.0,803.0,52.0,,3.0,39.2653,48.0,4.0,15.0,45.0,122.0,282.0,23.0,,249.0,26.0,,328.0,147.0,35.0,24.0,14.0,516.0,39.0,,94.0,,211.0,14.0,0.0,964.0,12.0,16.0,354.0,26.0,16.0,4.0,210.0,34.0,37.0,47.0,199.0,1523.0,3.0,14.0,10.0,371.0,17.0,3.9601,3.0,24.0,38.0,0.349,,2.0,2.0,6.0,,6.0,6.0,2.0,,,5.0,6.0,5.0,9.0,1.0,,,,,,,,,,,,,,,71.0,20.0,49.0,2.0,,1.0,,1.0,1.0,,,,,,,
160987,Jean-Philippe Gbamin,Midfielder,Everton,11,Cote d’Ivoire,2019-20,10.0,,0.0168,0.0,,,,4.0,,,13.0,2.0,,2.0,1.0,20.0,,70.0,,,1.0,5.0,1.0,,,135.0,,2.0,11.0,,5.0,8.0,48.0,,,,1.4885,,1.0,4.0,,8.0,15.0,2.0,,21.0,1.0,,25.0,8.0,2.0,1.0,1.0,29.0,,,,,16.0,3.0,0.0,67.0,,,27.0,3.0,2.0,,19.0,2.0,1.0,2.0,11.0,94.0,,,1.0,21.0,1.0,,0.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87447,Muhamed Besic,Midfielder,Everton,11,Bosnia & Herzegovina,2019-20,14.0,,0.0492,0.0,,2.0,0.222,8.0,4.0,,18.0,9.0,,2.0,2.0,22.0,1.0,106.0,,,7.0,8.0,,,1.0,245.0,1.0,3.0,22.0,,8.0,17.0,78.0,2.0,,,3.893,1.0,,6.0,2.0,11.0,29.0,2.0,0.0,36.0,4.0,,28.0,17.0,9.0,2.0,,54.0,2.0,,1.0,2.0,28.0,5.0,0.0,104.0,2.0,1.0,27.0,6.0,7.0,,30.0,6.0,1.0,6.0,19.0,152.0,,,2.0,30.0,4.0,0.1611,2.0,4.0,8.0,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173807,Tom Davies,Midfielder,Everton,11,England,2019-20,132.0,3.0,0.8871,0.0,6.0,5.0,0.8596,38.0,11.0,2.0,156.0,30.0,,5.0,23.0,198.0,5.0,879.0,,2.0,7.0,72.0,5.0,3.0,2.0,2026.0,2.0,37.0,134.0,5.0,27.0,99.0,632.0,25.0,,3.0,32.6498,7.0,5.0,26.0,34.0,95.0,192.0,40.0,,266.0,8.0,,324.0,138.0,30.0,21.0,9.0,366.0,29.0,,5.0,,194.0,35.0,0.0,859.0,6.0,5.0,271.0,17.0,21.0,4.0,232.0,30.0,35.0,49.0,131.0,1203.0,3.0,2.0,16.0,318.0,24.0,1.6001,8.0,42.0,54.0,,,1.0,1.0,2.0,,4.0,2.0,,,1.0,,4.0,,7.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
106837,Dennis Praet,Midfielder,Leicester,13,Belgium,2019-20,80.0,2.0,0.5207,0.0,8.0,3.0,1.0292,33.0,8.0,2.0,62.0,27.0,2.0,15.0,12.0,78.0,19.0,521.0,0.0,2.0,15.0,19.0,,2.0,1.0,1132.0,1.0,13.0,63.0,,32.0,57.0,422.0,19.0,,3.0,18.1562,7.0,1.0,12.0,17.0,67.0,124.0,13.0,0.0,143.0,18.0,1.0,145.0,74.0,27.0,15.0,13.0,253.0,17.0,,19.0,30.0,124.0,6.0,0.0,519.0,5.0,9.0,157.0,18.0,12.0,1.0,142.0,18.0,17.0,21.0,110.0,763.0,3.0,2.0,12.0,192.0,13.0,0.9146,2.0,16.0,28.0,,,1.0,1.0,1.0,,6.0,1.0,1.0,,,,6.0,,12.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,
197469,Hamza Choudhury,Midfielder,Leicester,13,Bangladesh,2019-20,54.0,,0.2043,1.0,3.0,2.0,0.2566,17.0,4.0,,54.0,20.0,1.0,4.0,10.0,69.0,4.0,496.0,1.0,2.0,10.0,22.0,,,1.0,889.0,1.0,10.0,39.0,1.0,19.0,27.0,408.0,11.0,,3.0,9.4249,3.0,3.0,12.0,12.0,44.0,145.0,7.0,0.0,93.0,9.0,0.0,115.0,51.0,20.0,9.0,7.0,193.0,11.0,1.0,4.0,12.0,71.0,12.0,0.0,486.0,2.0,3.0,98.0,8.0,3.0,6.0,142.0,12.0,24.0,19.0,94.0,637.0,1.0,2.0,10.0,234.0,9.0,0.3524,2.0,15.0,29.0,,,1.0,,,,1.0,,1.0,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
201666,Harvey Barnes,Midfielder,Leicester,13,England,2019-20,135.0,5.0,3.0002,0.0,15.0,28.0,7.3322,16.0,46.0,5.0,131.0,36.0,8.0,39.0,24.0,143.0,36.0,699.0,2.0,7.0,12.0,67.0,1.0,5.0,16.0,2090.0,16.0,39.0,116.0,1.0,27.0,88.0,545.0,132.0,,3.0,24.9991,27.0,3.0,4.0,24.0,96.0,212.0,29.0,2.0,251.0,10.0,4.0,171.0,91.0,36.0,5.0,38.0,432.0,23.0,,36.0,61.0,184.0,28.0,0.0,699.0,18.0,22.0,314.0,11.0,43.0,3.0,105.0,20.0,8.0,11.0,211.0,1091.0,1.0,7.0,3.0,129.0,8.0,8.2123,0.0,12.0,31.0,,1.0,6.0,4.0,6.0,8.0,8.0,6.0,5.0,1.0,,,8.0,,20.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,11.0,,
172780,James Maddison,Midfielder,Leicester,13,England,2019-20,162.0,8.0,6.5287,0.0,30.0,18.0,4.3168,59.0,44.0,19.0,194.0,31.0,3.0,44.0,29.0,250.0,41.0,1473.0,3.0,22.0,2.0,31.0,8.0,60.0,6.0,2628.0,6.0,24.0,205.0,2.0,45.0,198.0,1151.0,78.0,2.0,4.0,32.705,76.0,3.0,5.0,26.0,138.0,400.0,88.0,1.0,367.0,16.0,3.0,434.0,162.0,31.0,29.0,29.0,882.0,24.0,,161.0,58.0,336.0,7.0,0.0,1394.0,26.0,31.0,543.0,30.0,51.0,,360.0,36.0,9.0,72.0,279.0,2177.0,5.0,22.0,12.0,401.0,29.0,5.3474,4.0,56.0,42.0,0.987,,6.0,4.0,6.0,2.0,8.0,6.0,4.0,2.0,,14.0,8.0,14.0,6.0,1.0,,,,,,,,,,,,,,,157.0,43.0,94.0,1.0,,,,,,1.0,,,,8.0,,
51938,Marc Albrighton,Midfielder,Leicester,13,England,2019-20,63.0,9.0,1.5755,0.0,3.0,2.0,0.2275,24.0,7.0,3.0,78.0,20.0,3.0,6.0,9.0,101.0,52.0,407.0,,2.0,11.0,10.0,1.0,11.0,1.0,864.0,1.0,7.0,52.0,,31.0,49.0,283.0,20.0,1.0,4.0,12.0851,17.0,1.0,7.0,11.0,56.0,65.0,11.0,0.0,115.0,17.0,,111.0,67.0,20.0,7.0,19.0,219.0,11.0,,58.0,28.0,105.0,3.0,0.0,403.0,5.0,9.0,207.0,17.0,14.0,2.0,129.0,7.0,10.0,23.0,102.0,656.0,22.0,2.0,6.0,98.0,7.0,0.417,2.0,23.0,19.0,,,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,7.0,1.0,,,,,,,,,,,,,,,10.0,2.0,6.0,,1.0,,,,,,,,,7.0,,
61604,Matty James,Midfielder,Leicester,13,England,2019-20,,,0.0005,0.0,,,,,,,,1.0,,,,,,5.0,,,1.0,,,,,5.0,,,,,,,5.0,,,,,,,,,,2.0,,0.0,,,,1.0,,1.0,,,2.0,,,,,,,0.0,5.0,,,,,,,1.0,,,,1.0,5.0,,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86881,Nampalys Mendy,Midfielder,Leicester,13,Senegal,2019-20,10.0,2.0,0.0885,0.0,,1.0,0.1029,7.0,1.0,,16.0,7.0,,1.0,4.0,19.0,,209.0,,,3.0,7.0,,2.0,,291.0,,2.0,21.0,,5.0,16.0,180.0,1.0,,,3.6442,3.0,1.0,4.0,3.0,8.0,60.0,8.0,0.0,31.0,3.0,,53.0,32.0,7.0,2.0,1.0,99.0,3.0,,,3.0,24.0,5.0,0.0,208.0,,,29.0,5.0,1.0,1.0,66.0,4.0,6.0,10.0,30.0,259.0,,,1.0,93.0,4.0,0.0263,0.0,3.0,5.0,,,,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
203341,Wilfred Ndidi,Midfielder,Leicester,13,Nigeria,2019-20,203.0,,0.6559,0.0,7.0,3.0,1.1313,129.0,19.0,2.0,195.0,32.0,1.0,10.0,29.0,248.0,3.0,1670.0,1.0,4.0,3.0,152.0,11.0,,1.0,2674.0,1.0,69.0,261.0,1.0,68.0,178.0,1343.0,24.0,,8.0,33.8257,14.0,10.0,61.0,32.0,134.0,495.0,27.0,0.0,464.0,46.0,1.0,446.0,271.0,32.0,62.0,10.0,693.0,31.0,,3.0,36.0,312.0,83.0,0.0,1647.0,16.0,3.0,324.0,67.0,22.0,6.0,513.0,56.0,80.0,79.0,216.0,2227.0,,4.0,21.0,729.0,45.0,1.6406,6.0,53.0,105.0,,,2.0,1.0,,1.0,3.0,,1.0,,1.0,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,2.0,,
166989,Youri Tielemans,Midfielder,Leicester,13,Belgium,2019-20,156.0,9.0,3.7515,0.0,21.0,13.0,2.8219,52.0,35.0,13.0,247.0,37.0,6.0,37.0,32.0,302.0,37.0,1780.0,1.0,13.0,5.0,56.0,8.0,15.0,2.0,2834.0,2.0,30.0,155.0,2.0,74.0,129.0,1379.0,53.0,2.0,8.0,38.5865,48.0,2.0,12.0,35.0,126.0,510.0,49.0,2.0,311.0,39.0,2.0,507.0,188.0,37.0,23.0,19.0,957.0,33.0,,66.0,46.0,255.0,26.0,0.0,1726.0,22.0,17.0,477.0,29.0,29.0,4.0,456.0,32.0,22.0,99.0,307.0,2306.0,11.0,13.0,16.0,536.0,21.0,2.6834,2.0,55.0,66.0,,,3.0,1.0,8.0,1.0,8.0,8.0,2.0,1.0,,,8.0,,11.0,1.0,,,,,,,,,,,,,,,40.0,5.0,26.0,2.0,,,,,,,,,,3.0,,
