playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goalAssists,successfulFiftyFifty,goals,awayGoals,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,ownGoalScored,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,headedGoals,timesTackled,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,blockedShots,overruns,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,substituteOn,shotsOnTargetOutsideBox,throwInsToOppositionPlayer,oboxTarget,unsuccessfulCrossesAndCorners,shotsBlockedOutsideBox,shotsBlockedInBox,rightFootGoals,iboxBlocked,secondGoalAssists,lastPlayerTackle,unsuccessfulLayoffs,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,cornersTakenInclShortCorners,penaltiesTaken,penaltyGoals,foulWonPenalty,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,crossesNotClaimed,setPiecesGoals,redCards2ndYellow,otherGoals
58771,Jack Colback,Midfielder,Queens Park Rangers,52,England,2022-23,0.1546,0.0,,18.0,,17.0,11.0,4.0,24.0,141.0,,,12.0,,,494.0,33.0,3.0,6.0,29.0,112.0,,1.0,8.5999,,7.0,11.0,34.0,,8.0,0.0,55.0,,47.0,24.0,11.0,,63.0,8.0,43.0,4.0,0.0,,138.0,,30.0,13.0,3.0,,,33.0,5.0,199.0,1.0,6.0,55.0,,0.0,7.0,11.0,22.0,1.0,8.0,,,,,5.0,,,1.0,,,8.0,,1.0,,2.0,14.0,3.0,,5.0,,,,1.0,,,9.0,3.0,27.0,2.0,3.0,,,,,,1.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222531,Morgan Gibbs-White,Midfielder,Nottingham Forest,17,England,2022-23,0.1799,0.0,,29.0,,244.0,37.0,36.0,292.0,982.0,,,174.0,6.0,,3157.0,169.0,13.0,53.0,110.0,648.0,,6.0,1.6675,2.0,11.0,61.0,217.0,,31.0,0.0,434.0,,368.0,161.0,37.0,,523.0,48.0,260.0,59.0,0.0,,938.0,20.0,641.0,15.0,51.0,,,189.0,42.0,1700.0,6.0,18.0,205.0,,6.0,48.0,69.0,265.0,5.0,99.0,23.0,0.0509,45.0,8.0,38.0,5.0,1.0,38.0,,,115.0,,87.0,,59.0,150.0,21.0,4.0,14.0,,47.0,,92.0,22.0,4.0,35.0,15.0,208.0,8.0,14.0,1.0,0.8122,17.0,16.0,16.0,28.0,36.0,6.0,,1.0,1.0,,1.0,131.0,,,5.0,,2.0,,6.0,1.0,21.0,,3.0,70.0,,98.0,2.0,2.0,,,,,,,,
109322,Jesse Lingard,Midfielder,Seoul,1992,England,2022-23,0.478,0.0,,4.0,,41.0,17.0,12.0,53.0,282.0,,,4.0,1.0,,927.0,20.0,7.0,16.0,19.0,220.0,,1.0,17.5332,1.0,4.0,17.0,86.0,,9.0,0.0,51.0,,72.0,39.0,17.0,,165.0,10.0,47.0,1.0,0.0,,267.0,1.0,92.0,4.0,6.0,,,62.0,9.0,395.0,6.0,5.0,65.0,,1.0,12.0,15.0,31.0,1.0,26.0,2.0,0.2958,4.0,,10.0,,,1.0,,,3.0,,16.0,,11.0,28.0,11.0,,,,4.0,,14.0,2.0,,8.0,5.0,62.0,10.0,4.0,,1.0397,6.0,1.0,1.0,7.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,4.0,,4.0,,,2.0,,,,,,,,,,,,,,,,,
243345,Lewis O'Brien,Midfielder,Wrexham,109,England,2022-23,0.195,0.0,,16.0,,34.0,13.0,6.0,44.0,207.0,,,8.0,1.0,,580.0,40.0,8.0,15.0,38.0,161.0,,,15.7635,,8.0,14.0,56.0,,15.0,0.0,67.0,,64.0,51.0,13.0,,99.0,6.0,59.0,2.0,0.0,,203.0,1.0,70.0,9.0,7.0,,,58.0,2.0,318.0,3.0,5.0,64.0,,2.0,10.0,6.0,27.0,,21.0,2.0,0.4159,5.0,,8.0,1.0,0.0,,,,6.0,,3.0,,4.0,21.0,11.0,1.0,7.0,,3.0,,10.0,3.0,2.0,5.0,5.0,29.0,3.0,2.0,,0.3368,2.0,,,,4.0,,2.0,7.0,1.0,,1.0,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
166325,Cafú,Midfielder,Nottingham Forest,17,Portugal,2022-23,0.0024,0.0,,,,,1.0,,,2.0,,,,,,6.0,,,,,2.0,,,,,1.0,,,,,0.0,,,2.0,1.0,1.0,,1.0,,,,0.0,,2.0,,,,,,,,,3.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55037,Cheikhou Kouyaté,Midfielder,Nottingham Forest,17,Senegal,2022-23,0.3304,0.0,,29.0,,54.0,21.0,10.0,60.0,245.0,,,26.0,,,878.0,65.0,9.0,19.0,47.0,173.0,,3.0,17.1047,,23.0,23.0,49.0,,12.0,0.0,114.0,,97.0,56.0,21.0,,72.0,14.0,88.0,18.0,0.0,,241.0,2.0,87.0,22.0,6.0,,,57.0,12.0,394.0,,1.0,113.0,,3.0,6.0,17.0,49.0,,24.0,5.0,0.8897,5.0,,13.0,1.0,0.0,,1.0,1.0,8.0,,14.0,,7.0,41.0,12.0,1.0,7.0,,1.0,1.0,10.0,,2.0,22.0,10.0,42.0,9.0,14.0,1.0,0.3652,1.0,1.0,,2.0,,1.0,1.0,11.0,3.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
204968,Ryan Yates,Midfielder,Nottingham Forest,17,England,2022-23,0.4352,0.0,,38.0,,95.0,26.0,21.0,126.0,577.0,,,52.0,5.0,,1839.0,124.0,9.0,35.0,93.0,426.0,,2.0,28.917,7.0,44.0,36.0,129.0,,53.0,0.0,220.0,,177.0,111.0,26.0,,193.0,27.0,168.0,31.0,0.0,,518.0,7.0,173.0,19.0,4.0,,,119.0,25.0,860.0,3.0,16.0,259.0,,5.0,31.0,42.0,96.0,1.0,46.0,5.0,1.5662,19.0,2.0,29.0,,,1.0,1.0,1.0,21.0,,37.0,,5.0,75.0,18.0,,19.0,,3.0,,18.0,14.0,8.0,50.0,10.0,152.0,7.0,16.0,4.0,2.265,7.0,,,2.0,7.0,1.0,2.0,5.0,4.0,,4.0,7.0,2.0,5.0,,5.0,,,,,,,,,,,,,1.0,,,,,,,
89076,Remo Freuler,Midfielder,Bologna,123,Switzerland,2022-23,0.7155,0.0,,43.0,,132.0,28.0,24.0,169.0,828.0,,,46.0,6.0,,2166.0,90.0,7.0,44.0,64.0,637.0,,5.0,40.1059,7.0,41.0,47.0,203.0,,12.0,0.0,171.0,,307.0,137.0,28.0,,287.0,40.0,125.0,26.0,0.0,,807.0,1.0,203.0,23.0,9.0,,,216.0,22.0,1097.0,2.0,16.0,375.0,,4.0,37.0,66.0,81.0,3.0,52.0,1.0,0.0957,5.0,,30.0,,,3.0,,,20.0,,13.0,,12.0,61.0,27.0,,20.0,,4.0,,11.0,4.0,9.0,24.0,29.0,102.0,8.0,12.0,1.0,0.4111,3.0,,,3.0,2.0,,1.0,4.0,1.0,,1.0,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
513046,Danilo,Midfielder,Nottingham Forest,17,Brazil,2022-23,0.5642,0.0,,18.0,,62.0,13.0,12.0,81.0,227.0,,,18.0,,,979.0,39.0,2.0,38.0,35.0,132.0,,1.0,17.8299,2.0,18.0,17.0,49.0,,3.0,2.0,89.0,,105.0,60.0,13.0,,80.0,15.0,71.0,4.0,0.0,,222.0,4.0,121.0,7.0,14.0,,,42.0,14.0,409.0,2.0,6.0,66.0,,1.0,19.0,25.0,50.0,,31.0,4.0,1.6445,12.0,2.0,16.0,3.0,1.0,,,,14.0,,21.0,,7.0,36.0,20.0,2.0,11.0,2.0,4.0,,12.0,8.0,6.0,4.0,9.0,31.0,7.0,3.0,,1.5358,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
185253,Gustavo Scarpa,Midfielder,Nottingham Forest,17,Brazil,2022-23,0.0459,0.0,,5.0,,15.0,6.0,2.0,23.0,71.0,,,3.0,,,180.0,16.0,,9.0,15.0,40.0,,,1.5925,1.0,2.0,1.0,15.0,,8.0,0.0,27.0,,34.0,12.0,6.0,,30.0,1.0,24.0,1.0,0.0,,69.0,1.0,30.0,2.0,2.0,,,16.0,8.0,116.0,3.0,3.0,18.0,,1.0,8.0,8.0,11.0,,1.0,1.0,0.0211,3.0,,,,,,,,2.0,,1.0,,1.0,9.0,4.0,,3.0,,2.0,,2.0,2.0,,4.0,,6.0,2.0,3.0,,0.251,4.0,,1.0,,3.0,,4.0,4.0,1.0,,1.0,4.0,4.0,,,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,
475492,Oli Hammond,Midfielder,Oldham Athletic,105,Wales,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154043,Ainsley Maitland-Niles,Midfielder,Lyon,143,England,2022-23,0.7452,0.0,,45.0,,86.0,22.0,13.0,118.0,624.0,,,26.0,1.0,,1403.0,85.0,4.0,33.0,70.0,479.0,,2.0,15.4855,3.0,40.0,31.0,95.0,,8.0,0.0,142.0,,247.0,90.0,22.0,,232.0,27.0,116.0,15.0,0.0,,613.0,3.0,195.0,24.0,17.0,,,187.0,27.0,960.0,53.0,12.0,280.0,,3.0,32.0,37.0,57.0,6.0,21.0,1.0,0.2168,1.0,,11.0,,,6.0,,,11.0,1.0,8.0,,10.0,46.0,21.0,,21.0,,5.0,,18.0,,7.0,13.0,22.0,95.0,6.0,10.0,1.0,0.02,,3.0,2.0,2.0,14.0,,,9.0,1.0,13.0,1.0,14.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
193204,Joe Aribo,Midfielder,Leicester City,13,Nigeria,2022-23,0.4591,0.0,,30.0,,94.0,21.0,13.0,97.0,375.0,,,73.0,,,1228.0,91.0,4.0,29.0,61.0,273.0,,,12.7274,,11.0,24.0,73.0,,13.0,0.0,199.0,,115.0,76.0,21.0,,178.0,20.0,126.0,30.0,0.0,,368.0,4.0,183.0,20.0,18.0,,,78.0,5.0,617.0,2.0,3.0,100.0,,2.0,3.0,20.0,108.0,,40.0,8.0,2.278,9.0,,15.0,2.0,0.0,,6.0,6.0,43.0,,49.0,,9.0,65.0,13.0,2.0,10.0,1.0,21.0,,44.0,1.0,1.0,10.0,10.0,109.0,10.0,8.0,,1.6996,5.0,1.0,,13.0,8.0,,,8.0,,,,8.0,,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,
101178,James Ward-Prowse,Midfielder,Burnley,90,England,2022-23,5.3073,0.0,,65.0,,207.0,38.0,38.0,282.0,1920.0,,,96.0,4.0,,3372.0,136.0,6.0,56.0,92.0,1572.0,,2.0,45.3576,4.0,45.0,72.0,470.0,,19.0,2.0,299.0,,577.0,222.0,38.0,,983.0,66.0,203.0,44.0,0.0,,1776.0,25.0,520.0,37.0,8.0,,,535.0,66.0,2565.0,8.0,36.0,725.0,,6.0,75.0,81.0,163.0,17.0,84.0,20.0,7.3718,33.0,4.0,46.0,9.0,6.0,70.0,4.0,4.0,52.0,,29.0,1.0,70.0,111.0,20.0,3.0,28.0,,12.0,1.0,34.0,13.0,10.0,34.0,55.0,338.0,2.0,23.0,1.0,5.8071,11.0,,2.0,12.0,47.0,,11.0,,7.0,,7.0,171.0,11.0,,8.0,,2.0,,2.0,2.0,37.0,17.0,17.0,90.0,0.8063,145.0,4.0,2.0,,,,,,3.0,,
91047,Stuart Armstrong,Midfielder,Sheffield Wednesday,19,Scotland,2022-23,2.8443,0.0,,32.0,,100.0,32.0,14.0,114.0,623.0,,,14.0,,,1405.0,83.0,1.0,42.0,77.0,494.0,,2.0,24.9718,2.0,9.0,34.0,149.0,,20.0,0.0,181.0,,169.0,83.0,32.0,,335.0,33.0,167.0,6.0,0.0,,601.0,16.0,226.0,21.0,25.0,,,141.0,15.0,932.0,12.0,4.0,184.0,,6.0,14.0,35.0,98.0,8.0,40.0,7.0,1.5438,13.0,1.0,14.0,2.0,1.0,10.0,3.0,3.0,8.0,,38.0,,17.0,90.0,18.0,1.0,11.0,,21.0,,49.0,6.0,,17.0,10.0,164.0,14.0,11.0,1.0,2.3632,10.0,4.0,3.0,9.0,25.0,1.0,4.0,18.0,2.0,2.0,2.0,27.0,4.0,6.0,2.0,6.0,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,
96787,Mohamed Elyounoussi,Midfielder,FC København,569,Norway,2022-23,1.6743,0.0,,47.0,,160.0,33.0,27.0,180.0,581.0,,,82.0,1.0,,2178.0,130.0,5.0,59.0,93.0,381.0,,,28.1288,3.0,33.0,45.0,151.0,,18.0,0.0,300.0,,205.0,132.0,33.0,,267.0,40.0,218.0,37.0,0.0,,577.0,7.0,310.0,28.0,28.0,,,95.0,20.0,1029.0,15.0,13.0,144.0,,4.0,20.0,51.0,170.0,10.0,50.0,11.0,2.7459,26.0,1.0,22.0,1.0,1.0,10.0,8.0,8.0,45.0,,57.0,,17.0,125.0,37.0,0.0,19.0,,20.0,1.0,58.0,15.0,3.0,41.0,27.0,130.0,18.0,23.0,,3.5398,10.0,7.0,7.0,16.0,23.0,3.0,6.0,6.0,2.0,1.0,2.0,24.0,6.0,4.0,,4.0,,,,,,,,1.0,,1.0,,,,,,,,,,
502697,Charly Alcaraz,Midfielder,Everton,11,Argentina,2022-23,0.7195,0.0,,10.0,,54.0,18.0,13.0,62.0,283.0,,,35.0,,,1034.0,47.0,1.0,19.0,40.0,215.0,,1.0,16.348,,11.0,25.0,86.0,,17.0,1.0,139.0,,67.0,53.0,18.0,,124.0,24.0,104.0,7.0,0.0,,275.0,5.0,136.0,5.0,13.0,,,47.0,6.0,473.0,1.0,4.0,97.0,,3.0,8.0,17.0,92.0,,12.0,10.0,2.4142,18.0,2.0,2.0,4.0,2.0,,3.0,3.0,28.0,,23.0,,3.0,64.0,9.0,2.0,5.0,,11.0,,35.0,8.0,5.0,16.0,1.0,83.0,11.0,4.0,2.0,1.8791,6.0,3.0,2.0,12.0,4.0,2.0,3.0,5.0,3.0,,3.0,4.0,3.0,3.0,4.0,3.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,
240143,Ibrahima Diallo,Midfielder,Southampton,20,France,2022-23,0.1323,0.0,,25.0,,62.0,18.0,11.0,81.0,398.0,,,24.0,,,815.0,55.0,1.0,19.0,40.0,305.0,,,11.4331,1.0,11.0,19.0,94.0,,7.0,0.0,103.0,,113.0,82.0,18.0,,154.0,18.0,79.0,15.0,0.0,,391.0,,115.0,15.0,8.0,,,113.0,12.0,522.0,,9.0,163.0,,4.0,19.0,29.0,48.0,,18.0,,,4.0,,8.0,,,,,,9.0,,4.0,,4.0,39.0,10.0,,10.0,,5.0,,15.0,4.0,1.0,18.0,6.0,78.0,7.0,8.0,,0.1963,2.0,,,4.0,4.0,,2.0,7.0,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
514356,Roméo Lavia,Midfielder,Chelsea U21,12943,Belgium,2022-23,0.6079,0.0,,60.0,,111.0,29.0,26.0,135.0,991.0,,,18.0,2.0,,2230.0,145.0,3.0,58.0,137.0,809.0,,2.0,32.2721,1.0,23.0,50.0,311.0,,48.0,0.0,258.0,,282.0,187.0,29.0,,451.0,47.0,240.0,8.0,0.0,,984.0,1.0,209.0,35.0,30.0,,,244.0,47.0,1388.0,1.0,6.0,407.0,,9.0,24.0,48.0,113.0,,69.0,3.0,0.4785,6.0,,33.0,1.0,0.0,2.0,,,10.0,,2.0,,16.0,103.0,36.0,1.0,25.0,,13.0,,44.0,3.0,11.0,28.0,33.0,154.0,12.0,16.0,1.0,0.3845,6.0,3.0,5.0,9.0,1.0,,6.0,3.0,2.0,,2.0,1.0,6.0,,1.0,,1.0,,,,2.0,,,,,4.0,,,1.0,,,,,,,
494541,Kamari Doyle,Midfielder,Reading,108,England,2022-23,0.0002,0.0,,,,,1.0,,,5.0,,,1.0,,,6.0,,,,,5.0,,,0.0831,,,,,,,0.0,3.0,,,,1.0,,1.0,,2.0,,0.0,,5.0,,2.0,,,,,1.0,,7.0,,,4.0,,0.0,,,3.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,1.0,,2.0,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490503,Samuel Edozie,Midfielder,Southampton,20,England,2022-23,0.425,0.0,,17.0,,38.0,17.0,5.0,43.0,152.0,,,18.0,,,559.0,58.0,2.0,19.0,52.0,107.0,,,4.5068,1.0,6.0,9.0,45.0,,22.0,0.0,104.0,,39.0,30.0,17.0,,81.0,7.0,86.0,6.0,0.0,,152.0,8.0,111.0,10.0,13.0,,,30.0,2.0,320.0,,5.0,30.0,,0.0,5.0,16.0,46.0,2.0,16.0,3.0,0.528,4.0,,6.0,,,2.0,1.0,1.0,12.0,,35.0,,8.0,34.0,7.0,,7.0,,16.0,,29.0,1.0,,1.0,6.0,38.0,5.0,,1.0,0.869,4.0,5.0,1.0,3.0,9.0,1.0,1.0,12.0,2.0,,2.0,9.0,1.0,3.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,
209042,Oliver Skipp,Midfielder,Leicester City,13,England,2022-23,0.3896,0.0,,34.0,,70.0,23.0,18.0,98.0,757.0,,,32.0,2.0,,1494.0,69.0,3.0,23.0,62.0,632.0,,2.0,25.9069,2.0,18.0,28.0,205.0,,17.0,1.0,153.0,,186.0,107.0,23.0,,299.0,25.0,121.0,7.0,0.0,,745.0,3.0,149.0,17.0,11.0,,,213.0,27.0,958.0,,16.0,361.0,,7.0,28.0,38.0,84.0,1.0,36.0,3.0,0.2644,4.0,,23.0,1.0,0.0,1.0,1.0,1.0,25.0,,8.0,,10.0,59.0,9.0,1.0,17.0,,3.0,,19.0,1.0,8.0,23.0,17.0,153.0,10.0,12.0,,0.2715,3.0,1.0,1.0,13.0,9.0,,3.0,5.0,1.0,,1.0,9.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
132015,Pierre-Emile Højbjerg,Midfielder,Tottenham Hotspur,6,Denmark,2022-23,3.1738,0.0,,56.0,,181.0,35.0,35.0,258.0,2256.0,,,35.0,10.0,,3133.0,151.0,7.0,57.0,124.0,1842.0,,3.0,51.7826,2.0,58.0,57.0,720.0,,36.0,0.0,283.0,,591.0,245.0,35.0,,994.0,50.0,248.0,27.0,0.0,,2191.0,6.0,359.0,30.0,32.0,,,583.0,156.0,2763.0,16.0,16.0,1011.0,,5.0,77.0,84.0,132.0,7.0,67.0,9.0,1.6732,24.0,5.0,46.0,4.0,2.0,7.0,1.0,1.0,8.0,,34.0,,25.0,124.0,29.0,2.0,26.0,,12.0,,47.0,15.0,17.0,38.0,49.0,362.0,2.0,27.0,1.0,2.0206,9.0,2.0,10.0,15.0,8.0,1.0,8.0,,4.0,,4.0,8.0,8.0,1.0,4.0,1.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,
184349,Ryan Sessegnon,Midfielder,Fulham,54,England,2022-23,1.1063,0.0,,16.0,,67.0,17.0,9.0,77.0,290.0,,,20.0,1.0,,811.0,38.0,2.0,26.0,28.0,208.0,,1.0,13.135,1.0,16.0,15.0,110.0,,6.0,0.0,83.0,,85.0,49.0,17.0,,110.0,13.0,63.0,10.0,0.0,,288.0,14.0,138.0,11.0,6.0,,,13.0,5.0,511.0,63.0,5.0,107.0,,4.0,10.0,37.0,45.0,4.0,17.0,6.0,1.4829,11.0,,10.0,2.0,1.0,4.0,4.0,4.0,10.0,,28.0,,6.0,35.0,7.0,1.0,5.0,1.0,4.0,1.0,14.0,5.0,1.0,15.0,6.0,82.0,6.0,11.0,,1.5888,7.0,2.0,2.0,1.0,26.0,7.0,3.0,8.0,,7.0,,26.0,3.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,
445044,Dejan Kulusevski,Midfielder,Tottenham Hotspur,6,Sweden,2022-23,4.7625,0.0,,38.0,,107.0,30.0,23.0,118.0,676.0,,,11.0,,,2076.0,120.0,4.0,45.0,116.0,548.0,,2.0,34.6811,1.0,7.0,40.0,83.0,,25.0,0.0,295.0,,123.0,145.0,30.0,,365.0,36.0,284.0,4.0,0.0,,631.0,19.0,351.0,15.0,54.0,,,264.0,10.0,1183.0,7.0,4.0,210.0,,2.0,11.0,28.0,175.0,14.0,53.0,10.0,1.6802,22.0,7.0,25.0,2.0,1.0,17.0,6.0,6.0,7.0,1.0,119.0,,40.0,168.0,19.0,1.0,23.0,2.0,52.0,,104.0,12.0,,36.0,13.0,206.0,19.0,18.0,3.0,2.5208,21.0,5.0,5.0,12.0,39.0,3.0,10.0,7.0,2.0,,2.0,45.0,10.0,11.0,,11.0,,,,,3.0,,,6.0,,23.0,,,,,,,,,,
482442,Pape Matar Sarr,Midfielder,Tottenham Hotspur,6,Senegal,2022-23,0.0429,0.0,,7.0,,7.0,11.0,2.0,13.0,154.0,,,8.0,,,213.0,15.0,3.0,1.0,12.0,141.0,,1.0,7.8371,,6.0,11.0,51.0,,3.0,0.0,31.0,,31.0,22.0,11.0,,56.0,8.0,23.0,3.0,0.0,,150.0,,22.0,6.0,2.0,,,44.0,,199.0,,4.0,85.0,,1.0,6.0,4.0,16.0,,6.0,,,2.0,1.0,3.0,,,,,,5.0,1.0,1.0,,1.0,11.0,1.0,,1.0,,1.0,,3.0,2.0,2.0,4.0,6.0,28.0,2.0,3.0,,0.0622,,1.0,,,,,,9.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
202993,Rodrigo Bentancur,Midfielder,Tottenham Hotspur,6,Uruguay,2022-23,0.677,0.0,,45.0,,109.0,18.0,17.0,127.0,857.0,,,31.0,4.0,,1504.0,90.0,3.0,32.0,75.0,707.0,,1.0,21.9818,,21.0,24.0,221.0,,8.0,3.0,171.0,,250.0,128.0,18.0,,324.0,21.0,140.0,15.0,0.0,,836.0,4.0,192.0,28.0,22.0,,,198.0,23.0,1129.0,4.0,5.0,410.0,,8.0,18.0,46.0,81.0,4.0,50.0,9.0,2.2768,12.0,2.0,33.0,5.0,2.0,4.0,2.0,2.0,16.0,,20.0,,9.0,65.0,13.0,3.0,17.0,1.0,11.0,,28.0,3.0,15.0,24.0,20.0,188.0,7.0,15.0,,2.2276,3.0,,3.0,7.0,12.0,,,1.0,2.0,,2.0,12.0,,3.0,4.0,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,
227127,Yves Bissouma,Midfielder,Tottenham Hotspur,6,Mali,2022-23,0.3745,0.0,,16.0,,51.0,23.0,10.0,63.0,727.0,,,18.0,,,1004.0,41.0,3.0,21.0,35.0,647.0,,,15.6496,1.0,10.0,20.0,237.0,,10.0,0.0,85.0,,155.0,68.0,23.0,,345.0,17.0,67.0,6.0,0.0,,712.0,1.0,93.0,13.0,9.0,,,233.0,17.0,855.0,1.0,5.0,320.0,,6.0,12.0,26.0,44.0,1.0,27.0,,,4.0,,12.0,,,1.0,,,12.0,,2.0,,8.0,32.0,9.0,,3.0,,1.0,,9.0,4.0,6.0,17.0,12.0,102.0,6.0,16.0,,0.1754,2.0,1.0,1.0,7.0,1.0,1.0,2.0,13.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
448791,Harvey White,Midfielder,Stevenage,288,England,2022-23,0.0374,0.0,,,,2.0,1.0,,3.0,5.0,,,1.0,,,4.0,1.0,,,,2.0,,,,,,,,,,0.0,2.0,,3.0,,1.0,,3.0,,1.0,1.0,0.0,,5.0,1.0,5.0,,,,,,,8.0,,,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
496179,Alfie Devine,Midfielder,Tottenham Hotspur,6,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461201,Matthew Craig,Midfielder,Tottenham Hotspur U21,12968,Scotland,2022-23,0.0015,0.0,,4.0,,1.0,1.0,,1.0,6.0,,,,,,13.0,4.0,,,4.0,5.0,,,,,,,1.0,,,0.0,4.0,,1.0,,1.0,,2.0,,4.0,,0.0,,6.0,,1.0,1.0,,,,1.0,,11.0,,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519327,George Abbott,Midfielder,Tottenham Hotspur U21,12968,England,2022-23,0.0002,0.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,0.0,,,,,1.0,,1.0,,,,0.0,,1.0,,,,,,,1.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180151,Nikola Vlasic,Midfielder,West Ham United,21,Croatia,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
