playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,goalKicks,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,successfulCornersIntoBox,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,secondGoalAssists,expectedGoalsFreekick,overruns,successfulLayoffs,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulLayoffs,homeGoals,penaltiesTaken,headedGoals,successfulDribbles,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,lastPlayerTackle,hitWoodwork,otherGoals,clearancesOffTheLine,setPiecesGoals,ownGoalScored,penaltiesSaved,savesFromPenalty
532529,Jack Hinshelwood,Midfielder,Brighton,36,England,2024-25,0.0,0.0,5.0,60.0,3.0,1.4998,4.0,10.0,4.0719,27.0,14.0,,102.0,26.0,2.0,22.0,140.0,12.0,943.0,,,2.0,4.0,36.0,2.0,,6.0,5.0,1846.0,5.0,16.0,58.0,5.0,18.0,38.0,769.0,36.0,14.0,4.0,27.193,15.0,4.0,37.0,30.0,2.0,44.0,259.0,9.0,2.0,118.0,7.0,243.0,63.0,26.0,,8.0,8.0,358.0,25.0,21.0,11.0,2.0,82.0,20.0,,912.0,4.0,3.0,205.0,19.0,3.0,245.0,18.0,16.0,34.0,196.0,1222.0,61.0,10.0,2.0,18.0,451.0,5.0,1.0,2.4211,38.0,43.0,5.0,3.0,2.0,4.0,,,,4.0,,,,22.0,,8.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
15157,James Milner,Midfielder,Brighton,36,England,2024-25,0.0,0.0,1.0,4.0,1.0,0.155,,1.0,,5.0,2.0,2.0,11.0,4.0,,3.0,14.0,2.0,65.0,,,,1.0,1.0,,,3.0,1.0,173.0,1.0,1.0,7.0,,3.0,7.0,50.0,4.0,,,0.7631,4.0,,2.0,1.0,,3.0,6.0,1.0,0.0,11.0,2.0,29.0,2.0,4.0,,3.0,,32.0,1.0,5.0,,,10.0,,,59.0,1.0,,19.0,2.0,2.0,18.0,3.0,2.0,1.0,12.0,94.0,,3.0,,1.0,22.0,2.0,,0.1639,3.0,2.0,,,2.0,,,,,3.0,,,,4.0,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
441192,Jeremy Sarmiento,Midfielder,Brighton,36,Ecuador,2024-25,0.0,0.0,0.0,,,0.0021,,,,,,,,1.0,,,,,6.0,,,,1.0,,,,,,8.0,,,,,,,6.0,,,,,,,,,,,2.0,,0.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,6.0,,,1.0,,,,,,,3.0,8.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567121,Joe Knight,Midfielder,Brighton,36,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451340,Kaoru Mitoma,Midfielder,Brighton,36,Japan,2024-25,0.0,0.0,1.0,191.0,11.0,4.0355,12.0,27.0,10.1213,45.0,45.0,9.0,154.0,36.0,4.0,28.0,171.0,64.0,890.0,5.0,,3.0,8.0,54.0,3.0,2.0,11.0,15.0,2608.0,15.0,27.0,147.0,6.0,84.0,120.0,703.0,169.0,,5.0,34.9858,33.0,1.0,7.0,40.0,9.0,164.0,332.0,24.0,5.0,338.0,45.0,208.0,99.0,36.0,2.0,18.0,74.0,532.0,34.0,64.0,97.0,9.0,284.0,27.0,,890.0,18.0,32.0,397.0,27.0,3.0,62.0,40.0,14.0,16.0,288.0,1479.0,19.0,14.0,3.0,6.0,198.0,24.0,3.0,9.1273,17.0,35.0,10.0,6.0,,6.0,2.0,,,,,,8.0,31.0,,,4.0,4.0,,2.0,52.0,,,,,,,,,,,,,,,,,1.0,,,,,,
467779,Mats Wieffer,Midfielder,Brighton,36,Netherlands,2024-25,0.0,0.0,6.0,79.0,3.0,1.0077,1.0,4.0,1.6724,58.0,8.0,,77.0,25.0,4.0,10.0,88.0,10.0,647.0,1.0,,1.0,15.0,59.0,2.0,1.0,3.0,2.0,1008.0,2.0,25.0,107.0,1.0,30.0,73.0,539.0,24.0,4.0,2.0,18.4827,12.0,,25.0,22.0,,54.0,126.0,10.0,0.0,186.0,16.0,178.0,68.0,25.0,1.0,24.0,7.0,314.0,21.0,10.0,16.0,,127.0,34.0,,634.0,4.0,2.0,141.0,34.0,2.0,236.0,23.0,17.0,20.0,107.0,907.0,32.0,5.0,1.0,5.0,248.0,16.0,,0.7548,11.0,27.0,1.0,1.0,,1.0,,,,,,,2.0,13.0,1.0,,1.0,0.0,,,7.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
219249,Matt O'Riley,Midfielder,Brighton,36,Denmark,2024-25,0.0,0.0,1.0,41.0,3.0,1.9743,7.0,7.0,2.0151,16.0,15.0,2.0,49.0,21.0,2.0,11.0,61.0,11.0,360.0,2.0,,3.0,10.0,14.0,,2.0,16.0,3.0,937.0,3.0,8.0,42.0,,19.0,36.0,287.0,49.0,,2.0,15.5915,19.0,1.0,9.0,20.0,4.0,33.0,77.0,13.0,1.0,83.0,4.0,90.0,29.0,21.0,2.0,7.0,4.0,172.0,20.0,35.0,8.0,4.0,69.0,6.0,,331.0,8.0,9.0,125.0,9.0,3.0,94.0,16.0,13.0,12.0,99.0,554.0,1.0,11.0,3.0,5.0,143.0,13.0,,2.8233,12.0,7.0,2.0,1.0,10.0,,2.0,2.0,2.0,21.0,,0.11,1.0,14.0,1.0,36.0,,1.0,1.0,,8.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,
109345,Solly March,Midfielder,Brighton,36,England,2024-25,0.0,0.0,2.0,11.0,4.0,0.3119,1.0,,,6.0,1.0,,14.0,8.0,,1.0,20.0,10.0,69.0,3.0,,1.0,7.0,3.0,,,5.0,,162.0,,2.0,10.0,,10.0,9.0,46.0,7.0,,,2.9208,3.0,,1.0,3.0,,9.0,7.0,2.0,0.0,21.0,3.0,14.0,7.0,8.0,,3.0,3.0,45.0,3.0,15.0,4.0,,18.0,1.0,,67.0,1.0,5.0,42.0,3.0,,30.0,2.0,2.0,3.0,18.0,126.0,6.0,1.0,1.0,4.0,9.0,,,0.0855,6.0,4.0,,,1.0,,,,,5.0,,,,1.0,,6.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
509416,Yasin Ayari,Midfielder,Brighton,36,Sweden,2024-25,0.0,0.0,4.0,124.0,6.0,2.641,6.0,8.0,3.6476,59.0,22.0,10.0,106.0,34.0,1.0,22.0,131.0,16.0,900.0,3.0,,1.0,12.0,37.0,1.0,2.0,21.0,4.0,1966.0,4.0,21.0,119.0,3.0,32.0,103.0,757.0,48.0,,5.0,28.1299,29.0,3.0,25.0,28.0,5.0,103.0,275.0,26.0,0.0,243.0,18.0,245.0,118.0,34.0,2.0,27.0,18.0,396.0,25.0,48.0,40.0,5.0,206.0,16.0,,858.0,14.0,11.0,264.0,32.0,6.0,152.0,37.0,20.0,12.0,228.0,1310.0,3.0,14.0,1.0,7.0,394.0,31.0,3.0,2.4403,25.0,27.0,2.0,0.0,7.0,2.0,,2.0,2.0,27.0,,0.0932,6.0,34.0,,37.0,,2.0,,,18.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
532605,Andrey Santos,Midfielder,Chelsea,8,Brazil,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244851,Cole Palmer,Midfielder,Chelsea,8,England,2024-25,0.0,0.0,7.0,120.0,20.0,9.1441,40.0,51.0,16.4221,34.0,86.0,22.0,177.0,37.0,8.0,36.0,221.0,57.0,1310.0,7.0,,20.0,1.0,9.0,5.0,19.0,35.0,17.0,3195.0,17.0,7.0,147.0,6.0,63.0,145.0,996.0,156.0,1.0,5.0,42.8013,81.0,,19.0,41.0,20.0,113.0,261.0,60.0,3.0,267.0,15.0,340.0,106.0,37.0,19.0,14.0,46.0,824.0,35.0,109.0,83.0,20.0,258.0,2.0,,1195.0,35.0,41.0,497.0,20.0,1.0,401.0,15.0,11.0,93.0,308.0,2005.0,16.0,10.0,20.0,5.0,300.0,10.0,,17.2837,44.0,32.0,15.0,6.0,10.0,,15.0,12.0,12.0,44.0,2.0,0.5443,3.0,26.0,1.0,75.0,5.0,9.0,5.0,,51.0,4.0,,,,,,,,,,,,,,,,6.0,,,1.0,,,
448047,Enzo Fernández,Midfielder,Chelsea,8,Argentina,2024-25,0.0,0.0,8.0,182.0,9.0,6.2208,14.0,20.0,6.9956,65.0,39.0,14.0,216.0,36.0,7.0,32.0,289.0,36.0,1778.0,2.0,,6.0,4.0,48.0,7.0,8.0,26.0,6.0,2946.0,6.0,33.0,159.0,6.0,82.0,144.0,1390.0,85.0,1.0,3.0,36.7564,72.0,4.0,20.0,37.0,8.0,149.0,537.0,54.0,2.0,341.0,36.0,524.0,156.0,36.0,8.0,32.0,21.0,937.0,31.0,83.0,49.0,8.0,293.0,15.0,,1711.0,19.0,29.0,462.0,33.0,7.0,393.0,52.0,13.0,99.0,324.0,2327.0,3.0,6.0,6.0,27.0,578.0,29.0,1.0,6.127,73.0,67.0,6.0,3.0,14.0,2.0,2.0,2.0,2.0,43.0,2.0,0.1509,2.0,58.0,,74.0,2.0,3.0,,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,
215413,Kiernan Dewsbury-Hall,Midfielder,Chelsea,8,England,2024-25,0.0,0.0,0.0,11.0,,0.2197,1.0,,,8.0,,,18.0,13.0,1.0,2.0,22.0,1.0,149.0,,,,11.0,1.0,,,,,259.0,,1.0,16.0,1.0,4.0,16.0,123.0,8.0,,1.0,2.3821,2.0,,7.0,3.0,1.0,10.0,36.0,6.0,0.0,27.0,2.0,34.0,9.0,13.0,,3.0,2.0,79.0,2.0,2.0,5.0,1.0,26.0,,,146.0,,1.0,31.0,5.0,,37.0,4.0,2.0,4.0,42.0,193.0,,2.0,,1.0,48.0,2.0,1.0,0.2226,4.0,4.0,,,,,,,,1.0,,,,5.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
611912,Landon Emenalo,Midfielder,Chelsea,8,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609640,Mathis Amougou,Midfielder,Chelsea,8,France,2024-25,0.0,0.0,0.0,1.0,,0.0041,,,,,,,,1.0,,,,,7.0,,,,1.0,,,,,,7.0,,,,,,,7.0,,,,,,,,,,1.0,4.0,,0.0,1.0,,1.0,2.0,1.0,,,,5.0,,,1.0,,1.0,,,7.0,,,1.0,,,2.0,,,,,10.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486672,Moisés Caicedo,Midfielder,Chelsea,8,Ecuador,2024-25,0.0,0.0,11.0,165.0,4.0,2.8154,9.0,3.0,0.3207,114.0,11.0,12.0,156.0,38.0,2.0,38.0,212.0,6.0,2153.0,,,8.0,,56.0,10.0,2.0,4.0,,3356.0,,20.0,236.0,6.0,59.0,200.0,1845.0,17.0,5.0,4.0,43.9736,28.0,2.0,53.0,42.0,1.0,145.0,625.0,58.0,0.0,401.0,39.0,531.0,229.0,38.0,2.0,41.0,22.0,1077.0,36.0,6.0,47.0,1.0,345.0,36.0,,2106.0,8.0,1.0,311.0,73.0,10.0,659.0,70.0,49.0,96.0,338.0,2721.0,22.0,5.0,8.0,22.0,868.0,49.0,,0.8224,56.0,53.0,1.0,1.0,,1.0,,,,,,,,71.0,2.0,,,0.0,,,29.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,
465920,Mykhailo Mudryk,Midfielder,Chelsea,8,Ukraine,2024-25,0.0,0.0,0.0,17.0,1.0,0.4943,,1.0,0.3696,2.0,1.0,1.0,8.0,7.0,,1.0,8.0,6.0,35.0,1.0,,,6.0,6.0,,,1.0,1.0,145.0,1.0,4.0,9.0,,3.0,7.0,26.0,8.0,,,1.5614,2.0,,1.0,2.0,,13.0,22.0,2.0,0.0,26.0,2.0,7.0,9.0,7.0,,,5.0,24.0,2.0,6.0,12.0,,20.0,2.0,,33.0,,2.0,30.0,2.0,1.0,1.0,2.0,,1.0,5.0,73.0,,1.0,,,4.0,,1.0,0.2504,,,,,,,,,,,,,1.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
611921,Reggie Walsh,Midfielder,Chelsea,8,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514356,Roméo Lavia,Midfielder,Chelsea,8,Belgium,2024-25,0.0,0.0,4.0,46.0,,0.3608,2.0,,,22.0,,3.0,29.0,16.0,1.0,11.0,33.0,,422.0,,,1.0,5.0,18.0,,,,,801.0,,6.0,51.0,,7.0,39.0,379.0,1.0,,4.0,10.9155,6.0,,10.0,11.0,1.0,40.0,142.0,7.0,0.0,97.0,6.0,101.0,40.0,16.0,,9.0,6.0,212.0,11.0,,13.0,1.0,79.0,12.0,,419.0,,1.0,51.0,13.0,,113.0,16.0,16.0,10.0,66.0,526.0,,11.0,1.0,2.0,177.0,10.0,,0.2565,4.0,8.0,,,,,,,,,,,,12.0,,,,,,,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,
547692,Samuel Rak-Sakyi,Midfielder,Chelsea,8,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121599,Abdoulaye Doucouré,Midfielder,Everton,11,Mali,2024-25,0.0,1.0,3.0,178.0,1.0,1.3995,13.0,10.0,3.3824,48.0,18.0,,135.0,33.0,2.0,31.0,151.0,22.0,875.0,10.0,,1.0,2.0,75.0,6.0,,1.0,7.0,2577.0,7.0,45.0,107.0,3.0,52.0,77.0,701.0,71.0,,,36.8794,26.0,3.0,19.0,33.0,12.0,133.0,254.0,5.0,2.0,285.0,25.0,203.0,150.0,33.0,,20.0,21.0,432.0,30.0,22.0,59.0,12.0,210.0,30.0,,861.0,8.0,14.0,278.0,28.0,6.0,241.0,49.0,10.0,23.0,177.0,1231.0,,14.0,1.0,7.0,293.0,23.0,3.0,4.1411,16.0,37.0,3.0,1.0,,2.0,,,,,,,3.0,26.0,,,3.0,2.0,,1.0,24.0,,,,,,,,,,,,,,,1.0,,,,,,,,
547801,Callum Bates,Midfielder,Everton,11,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502697,Charly Alcaraz,Midfielder,Everton,11,Argentina,2024-25,0.0,0.0,4.0,52.0,4.0,0.0264,6.0,12.0,0.2086,11.0,21.0,1.0,37.0,16.0,3.0,7.0,45.0,4.0,271.0,1.0,,,9.0,24.0,,,5.0,1.0,770.0,1.0,9.0,47.0,1.0,17.0,32.0,210.0,22.0,1.0,,,11.0,,10.0,9.0,,43.0,92.0,12.0,0.0,99.0,7.0,76.0,39.0,16.0,,6.0,9.0,163.0,8.0,7.0,22.0,,75.0,15.0,,268.0,9.0,4.0,91.0,5.0,2.0,48.0,14.0,6.0,16.0,55.0,429.0,6.0,5.0,,2.0,68.0,8.0,,0.0684,8.0,13.0,2.0,2.0,1.0,1.0,,,1.0,2.0,1.0,,1.0,13.0,,4.0,,0.0,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,
433154,Dwight McNeil,Midfielder,Everton,11,England,2024-25,0.0,0.0,1.0,88.0,11.0,4.3207,6.0,10.0,1.872,13.0,19.0,8.0,67.0,21.0,6.0,15.0,88.0,35.0,505.0,1.0,,3.0,6.0,20.0,3.0,2.0,39.0,4.0,1371.0,4.0,17.0,58.0,3.0,23.0,55.0,401.0,27.0,,,21.1858,31.0,2.0,2.0,24.0,3.0,71.0,115.0,18.0,1.0,146.0,7.0,136.0,76.0,21.0,2.0,5.0,20.0,332.0,21.0,66.0,53.0,3.0,126.0,3.0,,470.0,9.0,15.0,238.0,8.0,,106.0,6.0,6.0,16.0,148.0,827.0,5.0,5.0,3.0,4.0,124.0,5.0,,1.0887,21.0,18.0,4.0,1.0,20.0,,4.0,,,21.0,,,1.0,13.0,,45.0,1.0,3.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,
80801,Idrissa Gueye,Midfielder,Everton,11,Senegal,2024-25,0.0,0.0,9.0,168.0,4.0,1.9676,7.0,5.0,0.4665,133.0,20.0,2.0,137.0,37.0,3.0,35.0,181.0,3.0,1401.0,,,7.0,2.0,40.0,11.0,4.0,4.0,1.0,3067.0,1.0,15.0,221.0,4.0,61.0,196.0,1143.0,21.0,1.0,,43.9971,16.0,11.0,34.0,39.0,,153.0,355.0,46.0,0.0,389.0,39.0,411.0,194.0,37.0,4.0,53.0,19.0,655.0,35.0,3.0,57.0,,349.0,25.0,,1381.0,15.0,5.0,283.0,80.0,9.0,385.0,55.0,48.0,77.0,250.0,1930.0,6.0,10.0,7.0,19.0,569.0,36.0,,1.0856,44.0,45.0,,,,,,,,,,,2.0,24.0,,,,,,,18.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
232928,James Garner,Midfielder,Everton,11,England,2024-25,0.0,0.0,5.0,70.0,5.0,1.376,2.0,4.0,0.7182,47.0,10.0,2.0,98.0,21.0,1.0,17.0,125.0,23.0,698.0,,,1.0,4.0,24.0,4.0,1.0,15.0,3.0,1594.0,3.0,13.0,80.0,4.0,39.0,69.0,545.0,15.0,19.0,,22.9936,12.0,7.0,34.0,19.0,1.0,57.0,186.0,15.0,0.0,150.0,16.0,228.0,73.0,21.0,1.0,16.0,12.0,321.0,15.0,42.0,21.0,1.0,126.0,11.0,,659.0,6.0,7.0,229.0,31.0,4.0,145.0,20.0,23.0,28.0,139.0,1024.0,23.0,6.0,1.0,10.0,267.0,13.0,1.0,0.6837,27.0,35.0,,,6.0,,,1.0,1.0,16.0,,0.0389,,6.0,,23.0,,,,,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,
463903,Jesper Lindstrøm,Midfielder,Everton,11,Denmark,2024-25,0.0,0.0,2.0,118.0,9.0,1.9501,8.0,10.0,1.2679,45.0,20.0,1.0,62.0,25.0,1.0,15.0,74.0,29.0,348.0,1.0,,7.0,10.0,18.0,1.0,5.0,17.0,5.0,1240.0,5.0,12.0,69.0,,30.0,63.0,264.0,44.0,,,15.1613,18.0,,14.0,14.0,1.0,106.0,34.0,10.0,0.0,187.0,12.0,78.0,70.0,25.0,5.0,20.0,31.0,196.0,14.0,54.0,55.0,1.0,169.0,6.0,,345.0,10.0,15.0,218.0,25.0,3.0,140.0,15.0,12.0,10.0,96.0,679.0,6.0,14.0,7.0,4.0,95.0,6.0,,2.1208,12.0,15.0,,,4.0,,,6.0,6.0,18.0,,0.2527,1.0,12.0,,25.0,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,
179519,Orel Mangala,Midfielder,Everton,11,Belgium,2024-25,0.0,0.0,2.0,56.0,1.0,0.6116,2.0,6.0,1.8663,16.0,14.0,,40.0,19.0,,14.0,47.0,5.0,483.0,2.0,,2.0,5.0,14.0,3.0,3.0,1.0,2.0,1255.0,2.0,8.0,53.0,1.0,15.0,47.0,421.0,13.0,,,16.3497,8.0,2.0,21.0,10.0,,48.0,145.0,17.0,0.0,109.0,5.0,115.0,49.0,19.0,3.0,8.0,9.0,251.0,9.0,5.0,21.0,,95.0,6.0,,479.0,8.0,3.0,88.0,8.0,3.0,145.0,24.0,21.0,15.0,78.0,663.0,,4.0,2.0,5.0,186.0,14.0,,1.1205,7.0,15.0,1.0,0.0,,1.0,,,,,,,2.0,10.0,,,,1.0,,,14.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,
490094,Tim Iroegbunam,Midfielder,Everton,11,England,2024-25,0.0,0.0,4.0,54.0,,0.1347,2.0,,,29.0,3.0,,36.0,18.0,1.0,5.0,40.0,1.0,155.0,,,2.0,13.0,15.0,,,,,564.0,,4.0,60.0,2.0,19.0,49.0,107.0,12.0,,,13.2742,2.0,,11.0,16.0,,50.0,38.0,12.0,0.0,114.0,14.0,62.0,51.0,18.0,,15.0,8.0,63.0,14.0,1.0,26.0,,99.0,11.0,,155.0,3.0,1.0,83.0,14.0,4.0,34.0,15.0,16.0,8.0,21.0,311.0,,2.0,2.0,1.0,52.0,10.0,,0.2376,4.0,12.0,,,,,,,,,,,3.0,1.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,
513046,Danilo,Midfielder,Nott'm Forest,17,Brazil,2024-25,0.0,0.0,0.0,10.0,,0.0237,,,,8.0,,,20.0,8.0,,5.0,23.0,2.0,117.0,,,,3.0,3.0,,,,,275.0,,2.0,12.0,,6.0,11.0,88.0,,,,4.685,,3.0,2.0,4.0,,8.0,22.0,,0.0,22.0,1.0,41.0,19.0,8.0,,4.0,3.0,43.0,4.0,3.0,3.0,,19.0,1.0,,117.0,,,36.0,4.0,1.0,30.0,2.0,4.0,6.0,24.0,156.0,,5.0,,1.0,51.0,,,,3.0,10.0,,,,,,,,1.0,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
215379,Elliot Anderson,Midfielder,Nott'm Forest,17,England,2024-25,0.0,0.0,10.0,220.0,2.0,3.6287,20.0,7.0,1.9947,92.0,20.0,7.0,167.0,37.0,6.0,33.0,228.0,33.0,1289.0,4.0,,8.0,4.0,87.0,2.0,2.0,23.0,3.0,2742.0,3.0,30.0,242.0,5.0,74.0,185.0,1016.0,80.0,1.0,3.0,40.9173,31.0,6.0,68.0,37.0,12.0,190.0,327.0,58.0,0.0,462.0,39.0,445.0,207.0,37.0,2.0,36.0,30.0,668.0,32.0,63.0,79.0,12.0,375.0,57.0,,1257.0,13.0,13.0,444.0,56.0,9.0,245.0,49.0,31.0,45.0,272.0,2006.0,1.0,20.0,8.0,33.0,416.0,30.0,1.0,2.1106,61.0,63.0,2.0,1.0,21.0,2.0,,,,24.0,,,4.0,24.0,,48.0,,1.0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,
210462,Ibrahim Sangaré,Midfielder,Nott'm Forest,17,Cote d’Ivoire,2024-25,0.0,0.0,3.0,38.0,2.0,0.208,,1.0,0.041,28.0,1.0,1.0,36.0,13.0,1.0,7.0,47.0,,320.0,,,,6.0,20.0,,1.0,2.0,,590.0,,10.0,46.0,1.0,15.0,36.0,263.0,7.0,,1.0,8.129,4.0,1.0,13.0,6.0,,28.0,76.0,8.0,0.0,84.0,6.0,106.0,42.0,13.0,1.0,14.0,1.0,134.0,5.0,,5.0,,64.0,10.0,,310.0,,1.0,57.0,14.0,4.0,91.0,15.0,6.0,10.0,47.0,421.0,1.0,6.0,,3.0,141.0,9.0,1.0,0.0187,11.0,19.0,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
222531,Morgan Gibbs-White,Midfielder,Nott'm Forest,17,England,2024-25,0.0,1.0,9.0,188.0,13.0,4.6878,13.0,22.0,7.199,43.0,48.0,19.0,203.0,34.0,8.0,34.0,234.0,32.0,1213.0,7.0,,8.0,,96.0,3.0,5.0,13.0,10.0,2822.0,10.0,55.0,154.0,5.0,40.0,113.0,928.0,97.0,,2.0,39.8853,43.0,3.0,29.0,34.0,5.0,133.0,260.0,40.0,2.0,342.0,13.0,380.0,127.0,34.0,5.0,21.0,35.0,706.0,29.0,32.0,79.0,5.0,246.0,41.0,,1196.0,26.0,13.0,431.0,22.0,5.0,320.0,38.0,23.0,51.0,253.0,1739.0,1.0,20.0,8.0,11.0,286.0,18.0,,6.3379,31.0,46.0,7.0,5.0,,4.0,1.0,4.0,4.0,,1.0,0.2824,6.0,62.0,1.0,1.0,4.0,2.0,,2.0,31.0,,,,,,,,,,,,,,,1.0,,,,,,,,
250199,Nicolás Domínguez,Midfielder,Nott'm Forest,17,Argentina,2024-25,0.0,0.0,9.0,112.0,2.0,1.5867,3.0,9.0,1.2335,86.0,18.0,7.0,95.0,34.0,1.0,23.0,114.0,4.0,927.0,1.0,,3.0,11.0,50.0,3.0,2.0,2.0,7.0,1970.0,7.0,23.0,134.0,1.0,37.0,107.0,791.0,34.0,,3.0,29.409,12.0,3.0,52.0,27.0,,89.0,172.0,18.0,0.0,246.0,26.0,292.0,114.0,34.0,2.0,41.0,4.0,469.0,26.0,5.0,16.0,,196.0,27.0,,884.0,9.0,4.0,166.0,45.0,12.0,290.0,33.0,29.0,22.0,173.0,1276.0,6.0,18.0,3.0,9.0,346.0,17.0,,1.5282,19.0,34.0,,,,,,,,,,,1.0,14.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
