season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352584,4,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,,6.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,3.0,2.0,,,0.0144768,1.1386,0.0,1.0,1.0,,,,2.0,,1.0,,65.0,,,,,,,,8.0,,6.7,,,4.0,1.0,,,,,,10.0,1.0,11.0,5,1.0,24.0,4.0,,,1.0
2023-24,11352584,4,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,,11.0,22.0,33.0,1.0,,1.0,,,,2.0,,1.0,4.0,1.0,,,0.0140742,0.0,0.0,,,,,,,,,,64.0,,,,,,,,5.0,,6.4,,,,1.0,,,,,,14.0,22.0,36.0,0,1.0,42.0,1.0,,,
2023-24,11352584,4,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,9.0,7.0,16.0,,,3.0,,,1.0,,,,,1.0,,,0.0275971,0.0274,0.0,,,,,,,,,,26.0,,,,,,,,,,6.7,,,,,,,,,,9.0,7.0,16.0,1,1.0,19.0,,,,
2023-24,11352584,4,14,Liverpool,Home,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,4.0,18.0,22.0,,,1.0,,,,,,,1.0,1.0,,,0.00078297,0.0,0.0,1.0,,,,,,,,,19.0,,,,,,,,2.0,,6.6,,,,1.0,1.0,,,1.0,,5.0,18.0,23.0,0,,26.0,,,1.0,
2023-24,11352584,4,14,Liverpool,Home,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352584,4,14,Liverpool,Home,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352626,5,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,40.0,49.0,89.0,1.0,2.0,13.0,,,,1.0,,1.0,3.0,3.0,,,0.0232496,0.0,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,11.0,,7.1,,,,5.0,,,,6.0,,44.0,54.0,98.0,0,1.0,111.0,1.0,,,1.0
2023-24,11352626,5,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352626,5,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,14.0,5.0,18.0,,1.0,1.0,2.0,,,,,,3.0,3.0,,,1.46906,0.242,0.0,,2.0,,,,,,5.0,,89.0,1.0,,,,,,,10.0,,8.2,,,,,3.0,1.0,,,,20.0,5.0,24.0,1,1.0,32.0,1.0,1.0,,1.0
2023-24,11352626,5,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,4.0,2.0,28.0,30.0,,,8.0,,,,,,,,,,,0.00160768,0.0,0.0,,,,-0.9252,,,,,,90.0,,,,,,,,5.0,,6.4,,1.0,,,,,,8.0,,4.0,31.0,35.0,0,,41.0,,,,
2023-24,11352626,5,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,2.0,45.0,30.0,73.0,,1.0,4.0,,,,1.0,,1.0,3.0,3.0,,,0.107573,0.4155,0.7544,1.0,,1.0,,,,2.0,2.0,,90.0,1.0,,,,,,,13.0,,7.9,,,,2.0,,7.0,,3.0,,55.0,31.0,79.0,1,2.0,103.0,1.0,,,2.0
2023-24,11352626,5,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,2.0,,3.0,25.0,31.0,54.0,1.0,,10.0,,,,3.0,,1.0,6.0,3.0,,,0.0627918,0.0,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,16.0,,6.6,,,,3.0,1.0,6.0,,4.0,,34.0,33.0,61.0,0,3.0,92.0,2.0,,,1.0
2023-24,11352626,5,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,,,1.0,11.0,4.0,15.0,,,2.0,,,,2.0,,1.0,3.0,5.0,,,0.101052,0.1355,0.0,,,,,,,,,,56.0,,,,,,,,7.0,,7.0,,,1.0,,3.0,1.0,,1.0,,15.0,4.0,18.0,1,1.0,29.0,1.0,1.0,3.0,1.0
2023-24,11352626,5,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352626,5,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,1.0,6.0,11.0,17.0,,1.0,,1.0,,,,,,,2.0,,,0.0142125,0.0,0.0,,,,,,,,1.0,,20.0,,,,,,,,1.0,,7.1,,,,1.0,,,,2.0,,6.0,12.0,18.0,0,1.0,20.0,,,,1.0
2023-24,11352626,5,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352626,5,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,8.0,2.0,10.0,2.0,,2.0,,,,1.0,,1.0,5.0,3.0,,,0.00666777,1.0815,0.9735,,,1.0,,,,,,,56.0,1.0,,,,,,,6.0,,7.3,,,2.0,,2.0,,,,,10.0,3.0,13.0,3,1.0,24.0,1.0,1.0,1.0,
2023-24,11352626,5,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,,,4.0,58.0,24.0,82.0,1.0,1.0,7.0,,,,2.0,,1.0,5.0,5.0,,,0.0691214,0.1558,0.0572,,,,,,,,1.0,,90.0,1.0,,,,,,,23.0,,7.3,,,1.0,2.0,1.0,3.0,,11.0,,72.0,30.0,99.0,2,2.0,118.0,1.0,2.0,,2.0
2023-24,11352626,5,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,True,,,2.0,22.0,3.0,25.0,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,6.0,4.0,,,0.45542,0.2577,0.0883,1.0,,,,,,,2.0,,45.0,1.0,,,,,,,13.0,,6.9,,,1.0,,1.0,,,3.0,,29.0,4.0,33.0,3,3.0,49.0,3.0,,,1.0
2023-24,11352626,5,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,1.0,19.0,21.0,40.0,,1.0,1.0,,,,2.0,,1.0,4.0,5.0,,,0.0138828,0.0,0.0,1.0,,,,,,,,,45.0,,1.0,,,,,,7.0,,6.7,,,,,,,,1.0,,24.0,22.0,46.0,0,3.0,55.0,,1.0,,1.0
2023-24,11352626,5,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,True,,,,1.0,1.0,2.0,,,1.0,,,,1.0,,,3.0,2.0,,,0.000384,0.0,0.0,,,,,,,1.0,,,10.0,,,,,,,,3.0,,6.5,,,,,3.0,,,,,1.0,2.0,3.0,0,1.0,9.0,,,1.0,
2023-24,11352626,5,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,10.0,,10.0,,,2.0,,1.0,,,,1.0,3.0,2.0,,,0.226696,0.1713,0.4221,1.0,,,,,,,,,34.0,1.0,,,,,,,8.0,,6.5,,,1.0,,1.0,,,1.0,,16.0,,16.0,2,1.0,22.0,,1.0,,1.0
2023-24,11352626,5,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,,44.0,28.0,72.0,,,4.0,,,,1.0,,1.0,4.0,5.0,,,0.0282834,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,7.0,,7.0,,,,1.0,4.0,,,,,48.0,28.0,76.0,0,1.0,89.0,,2.0,2.0,1.0
2023-24,11352626,5,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,1.0,16.0,8.0,24.0,,1.0,2.0,,,2.0,,,,,1.0,,,0.143402,0.0894,0.0,,,,,,,,1.0,,34.0,,,,,,,,6.0,,7.1,,,1.0,,,,,3.0,,22.0,8.0,30.0,3,,33.0,,,,
2023-24,11352626,5,14,Liverpool,Away,1003339,441428,Jarell Quansah,jarell-quansah,D,False,,,3.0,32.0,45.0,77.0,2.0,2.0,4.0,,,,1.0,,,3.0,5.0,,,0.00981671,0.0,0.0,,,,,,,2.0,,,83.0,,,,,,,,3.0,,7.2,,,,5.0,,,,3.0,,34.0,46.0,80.0,0,3.0,91.0,,,,3.0
2023-24,11352626,5,14,Liverpool,Away,1142636,535928,Stefan Bajčetić,stefan-bajcetic,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,22.0,37.0,59.0,1.0,4.0,6.0,,,,1.0,,1.0,4.0,5.0,,,0.0515672,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,9.0,,6.8,,,,5.0,1.0,,,5.0,,28.0,38.0,66.0,0,1.0,79.0,,,,1.0
2023-24,11352633,6,14,Liverpool,Home,143040,158983,Wataru Endo,wataru-endo,M,True,,,,2.0,2.0,4.0,,1.0,1.0,,,,,,,1.0,1.0,,,0.00048499,0.0,0.0,1.0,,,,,,,,,8.0,,,,,,,,,,6.5,,,,,,,,,,2.0,2.0,4.0,0,,4.0,,,,
2023-24,11352633,6,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,32.0,46.0,78.0,1.0,12.0,3.0,2.0,1.0,1.0,,,,1.0,14.0,,,0.0773917,0.2815,0.0,,1.0,,,,,3.0,2.0,,90.0,,1.0,,,,,,6.0,,8.5,,,2.0,5.0,,,,6.0,,37.0,47.0,84.0,3,2.0,100.0,,,,1.0
2023-24,11352633,6,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,22.0,7.0,29.0,,,3.0,2.0,,1.0,3.0,,,4.0,6.0,,,0.266357,1.0329,0.9562,,,1.0,,,,,2.0,,90.0,2.0,,,,,,1.0,20.0,,8.7,,,2.0,,3.0,5.0,,1.0,,35.0,8.0,38.0,5,1.0,61.0,4.0,3.0,2.0,1.0
2023-24,11352633,6,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,1.0,2.0,1.0,26.0,27.0,,,11.0,,,,,,,,,,,0.00162268,0.0,0.0,,,,0.4329,1.0,,,,,90.0,,,,,,,,3.0,,7.1,2.0,3.0,,1.0,,,1.0,4.0,,3.0,26.0,29.0,0,,42.0,1.0,,,
2023-24,11352633,6,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,2.0,34.0,27.0,58.0,1.0,2.0,10.0,1.0,,,1.0,,,4.0,2.0,,,0.284204,0.0,0.0,3.0,,,,,,,6.0,,90.0,,1.0,,,,,,18.0,,7.5,,,,3.0,,8.0,,7.0,,42.0,35.0,69.0,0,,92.0,1.0,,,
2023-24,11352633,6,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,3.0,33.0,20.0,53.0,,2.0,4.0,,,,,,,1.0,8.0,,,0.0343348,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,16.0,,7.5,,,,1.0,3.0,2.0,,4.0,,42.0,21.0,61.0,0,3.0,88.0,4.0,1.0,2.0,2.0
2023-24,11352633,6,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,True,,,1.0,3.0,1.0,4.0,,,1.0,,,1.0,1.0,,1.0,3.0,,,,0.00425927,0.5491,0.9516,1.0,,1.0,,,,,,,9.0,1.0,,,,,,,3.0,,7.4,,,,,,,,1.0,,4.0,2.0,6.0,2,,9.0,,,,
2023-24,11352633,6,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,3.0,1.0,4.0,,2.0,1.0,,1.0,1.0,,,,1.0,4.0,,,0.00380626,0.1277,0.0646,,,,,,,,,,9.0,1.0,,,,,,,5.0,,6.4,,,,,1.0,,,,,7.0,1.0,8.0,2,,16.0,,2.0,,
2023-24,11352633,6,14,Liverpool,Home,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,2.0,,5.0,52.0,31.0,81.0,,,9.0,,,2.0,3.0,,1.0,5.0,4.0,,,0.356714,0.0947,0.0,1.0,,,,,,1.0,4.0,,90.0,,,,,,,,9.0,,7.7,,,1.0,1.0,,3.0,,7.0,,59.0,31.0,87.0,3,2.0,104.0,,2.0,,1.0
2023-24,11352633,6,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,,15.0,5.0,20.0,1.0,,3.0,,,,1.0,,2.0,8.0,6.0,,,0.107053,0.0146,0.0,2.0,,,,,,,2.0,,81.0,,,,,,,,13.0,,6.9,,,1.0,,3.0,1.0,,,1.0,20.0,6.0,25.0,1,1.0,41.0,3.0,4.0,1.0,1.0
2023-24,11352633,6,14,Liverpool,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,1.0,55.0,31.0,86.0,2.0,1.0,8.0,1.0,,,1.0,,2.0,8.0,5.0,,,0.390933,0.0292,0.0,2.0,1.0,,,,,1.0,2.0,,88.0,,,,,,,,8.0,,7.6,,,1.0,,3.0,,,3.0,,58.0,32.0,90.0,1,2.0,103.0,1.0,,2.0,
2023-24,11352633,6,14,Liverpool,Home,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,True,,,,3.0,3.0,6.0,,,1.0,,,,1.0,,,3.0,1.0,,,0.00168409,0.0,0.0,1.0,,,,,,,,,13.0,,,,,,,,4.0,,6.5,,,,2.0,1.0,,,,,6.0,3.0,9.0,0,1.0,14.0,,,,1.0
2023-24,11352633,6,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,,10.0,4.0,14.0,2.0,1.0,2.0,,2.0,,1.0,,2.0,7.0,2.0,,,0.0106677,0.861,1.3368,1.0,,1.0,,,1.0,,,,81.0,2.0,1.0,,,,,,9.0,,6.8,,,1.0,,2.0,1.0,,,,14.0,5.0,18.0,3,,33.0,1.0,,1.0,
2023-24,11352633,6,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,37.0,12.0,49.0,1.0,1.0,3.0,,,1.0,1.0,,3.0,8.0,7.0,,,0.027402,0.0432,0.0422,,,,,,,,,,77.0,1.0,,,,,,,10.0,,6.9,,,,1.0,4.0,,,1.0,1.0,39.0,12.0,51.0,2,4.0,71.0,,1.0,1.0,3.0
2023-24,11352633,6,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,14,Liverpool,Home,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352644,7,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,6.0,27.0,33.0,1.0,5.0,3.0,,,,,,,3.0,7.0,,,0.00162115,0.0169,0.0,1.0,,,,,,1.0,,,90.0,,1.0,1.0,,,,,9.0,,6.7,,,1.0,10.0,1.0,,,3.0,,11.0,30.0,41.0,1,1.0,65.0,,1.0,,
2023-24,11352644,7,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,True,,,,3.0,1.0,4.0,,,1.0,,,,,,1.0,1.0,1.0,,,0.00101574,0.0,0.0,,,,,,,,,,17.0,,,,,,,,5.0,,6.3,,,,,,,,1.0,,6.0,2.0,8.0,0,,11.0,,1.0,,
2023-24,11352644,7,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,7.0,8.0,32.0,40.0,,1.0,2.0,,,,,,,,4.0,,,0.119574,0.0372,0.0,,1.0,,,,,2.0,1.0,,90.0,,6.0,,,,,,3.0,,8.4,,,1.0,8.0,,,,9.0,,10.0,32.0,42.0,1,2.0,66.0,1.0,1.0,,
2023-24,11352644,7,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,9.0,4.0,13.0,,,3.0,1.0,,,1.0,,1.0,7.0,2.0,,,0.387458,0.0341,0.0,1.0,,,,,,,2.0,,74.0,,,,,,,,15.0,,6.7,,,1.0,,5.0,,,,,14.0,6.0,20.0,1,,33.0,2.0,1.0,1.0,
2023-24,11352644,7,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,10.0,5.0,25.0,30.0,,,15.0,,,,,,,,,,,0.0007755,0.0,0.0,,,,0.2194,1.0,,,,,90.0,,,,,,,,17.0,1.0,8.1,3.0,8.0,,1.0,,,,25.0,,17.0,30.0,47.0,0,,64.0,,,,
2023-24,11352644,7,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,2.0,14.0,21.0,32.0,2.0,,5.0,,,,2.0,,,4.0,2.0,,,0.18173,0.046,0.027,1.0,,,,,,1.0,4.0,,90.0,1.0,,,,,,,11.0,,7.0,,,,2.0,1.0,3.0,,3.0,,20.0,25.0,42.0,1,1.0,59.0,1.0,,1.0,1.0
2023-24,11352644,7,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,,8.0,16.0,24.0,,2.0,2.0,,,,2.0,,1.0,4.0,7.0,,,0.00613948,0.0,0.0,1.0,,,,,,,,,74.0,,,,,,,,17.0,,6.8,,,,2.0,1.0,1.0,,,,17.0,17.0,33.0,0,2.0,55.0,3.0,2.0,1.0,1.0
2023-24,11352644,7,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,True,,,,,3.0,3.0,1.0,,,,,,,,1.0,8.0,3.0,,,1.381e-05,0.0,0.0,4.0,,,,,,,,,24.0,,1.0,,,,,,5.0,,5.3,,,,,2.0,,,,,,4.0,4.0,0,1.0,14.0,1.0,2.0,,1.0
2023-24,11352644,7,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352644,7,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,1.0,,,1.0,,,,,1.0,,,,1.0,,1.0,4.0,1.0,,,0.0385852,0.0,0.0,,,,,,,,1.0,,16.0,,,,,,,,6.0,,6.0,,,,,2.0,2.0,,2.0,,3.0,1.0,2.0,0,1.0,10.0,,,,1.0
2023-24,11352644,7,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,1.0,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,,16.0,,1.0,,,,,,,,6.4,,,,,,,,,,,,,0,,1.0,,,,
2023-24,11352644,7,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352644,7,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,5.0,4.0,9.0,1.0,1.0,2.0,,,1.0,,,,2.0,2.0,,,0.0450135,0.4159,0.2604,1.0,,1.0,,,,1.0,1.0,,45.0,2.0,,,,,,,3.0,,7.5,,,,,,,,,,6.0,5.0,11.0,3,,17.0,1.0,1.0,,
2023-24,11352644,7,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,2.0,,2.0,18.0,19.0,35.0,1.0,,13.0,,,,1.0,,,4.0,4.0,,,0.0404742,0.01,0.0363,,,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,14.0,,7.0,,,,1.0,3.0,5.0,,3.0,,25.0,23.0,43.0,1,1.0,62.0,,2.0,1.0,1.0
2023-24,11352644,7,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,False,,,,9.0,4.0,13.0,2.0,,7.0,,1.0,1.0,,,4.0,9.0,4.0,,,0.0618962,0.6571,0.0,3.0,,,,,,,,,73.0,,,,,,,,15.0,,6.3,,,1.0,,4.0,,,2.0,1.0,13.0,8.0,21.0,2,1.0,38.0,2.0,,3.0,1.0
2023-24,11352644,7,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,3.0,11.0,25.0,36.0,,,4.0,,,,2.0,,1.0,6.0,4.0,,,0.0031091,0.0365,0.0,3.0,,,,,,,,,80.0,,1.0,,,,,,7.0,,6.5,,,1.0,,,,,6.0,,14.0,27.0,41.0,1,4.0,52.0,,,,1.0
2023-24,11352644,7,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,True,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,6.23e-06,0.0,0.0,,,,,,,,,,10.0,,,,,,,,2.0,,6.2,,,,,,,,,,,1.0,1.0,0,,3.0,1.0,,,
2023-24,11352644,7,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352644,7,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,,4.0,4.0,8.0,,,3.0,,,1.0,,,,2.0,1.0,,,0.0008022,0.0599,0.0,2.0,,,,,,,,,26.0,,,,,,,,,,4.7,,,,,,,,,,4.0,4.0,8.0,1,1.0,15.0,,,,
2023-24,11352644,7,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352648,8,14,Liverpool,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352648,8,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,8.0,31.0,39.0,1.0,1.0,2.0,,,,1.0,,1.0,4.0,4.0,,,0.0015287,,,1.0,0.0,,,,,1.0,,,73.0,,2.0,,,,,,8.0,,7.0,,,,4.0,,,,3.0,,10.0,34.0,44.0,0,2.0,59.0,1.0,1.0,,1.0
2023-24,11352648,8,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352648,8,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,10.0,58.0,68.0,1.0,2.0,2.0,,,,,,,3.0,3.0,,,0.00734929,,,2.0,0.0,,,,,,,,90.0,,2.0,,,,,,5.0,,6.8,,,,6.0,,,,5.0,,13.0,60.0,73.0,0,1.0,85.0,,,,
2023-24,11352648,8,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,16.0,5.0,21.0,,,3.0,,,2.0,,,2.0,6.0,4.0,,,0.0672162,1.4061,1.6184,1.0,0.0,2.0,,,,,1.0,,90.0,2.0,1.0,,,,,,16.0,,8.6,,,1.0,,5.0,,,3.0,,24.0,6.0,30.0,5,1.0,50.0,2.0,1.0,2.0,1.0
2023-24,11352648,8,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,1.0,2.0,5.0,40.0,45.0,,,6.0,,,,,,,,,1.0,,0.00266291,,,,0.0,,-0.718,,,,,,90.0,,,,,,,,6.0,1.0,5.8,1.0,1.0,,2.0,,,1.0,8.0,,11.0,40.0,51.0,0,,59.0,,,,
2023-24,11352648,8,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,,12.0,22.0,33.0,,,4.0,,,,2.0,,,2.0,4.0,,,0.045936,,,,0.0,,,,,1.0,2.0,,90.0,,,,,,,,8.0,,6.9,,,,1.0,,4.0,,1.0,,19.0,23.0,38.0,0,4.0,53.0,,,,4.0
2023-24,11352648,8,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,1.0,2.0,4.0,6.0,,,2.0,,,,2.0,,,4.0,2.0,,,0.00230193,,,2.0,0.0,,,,,,1.0,,10.0,,,,,,,,2.0,,6.6,,,,,,,,1.0,,2.0,5.0,7.0,0,2.0,10.0,1.0,,,2.0
2023-24,11352648,8,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352648,8,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,4.0,20.0,32.0,52.0,,,8.0,,,,1.0,,,2.0,3.0,,,0.0191123,,,1.0,0.0,,,,,1.0,,,80.0,,,,,,,,10.0,,6.9,,,,3.0,,2.0,,9.0,,28.0,33.0,59.0,0,3.0,73.0,,,,3.0
2023-24,11352648,8,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,3.0,4.0,7.0,,,,,,,,,,1.0,,,,0.00154123,,,1.0,0.0,,,,,,,,17.0,,,,,,,,1.0,,6.2,,,,,,,,1.0,,4.0,4.0,8.0,0,,8.0,,,,
2023-24,11352648,8,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,1.0,,1.0,17.0,13.0,29.0,2.0,,4.0,1.0,,1.0,3.0,,1.0,7.0,5.0,,,0.54337,0.0139,,1.0,0.0,,,,,1.0,4.0,,90.0,,,,,,,1.0,10.0,,7.4,,,,,1.0,1.0,,2.0,,22.0,15.0,36.0,1,3.0,53.0,2.0,1.0,1.0,1.0
