playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,penaltiesSaved,savesFromPenalty,clearancesOffTheLine
115382,Neal Maupay,Forward,Brighton,36,France,2021-22,172.0,1.989,83.0,0.0,,17.0,,127.0,32.0,29.0,25.0,134.0,603.0,,,78.0,5.0,,2275.0,57.0,90.0,6.0,50.0,69.0,461.0,,3.0,30.6493,1.0,1.0,31.0,115.0,130.0,,31.0,1.0,262.0,,112.0,76.0,32.0,,,7.0,312.0,25.0,184.0,21.0,0.0,,544.0,12.0,269.0,10.0,21.0,,,137.0,8.0,940.0,8.0,,159.0,,7.0,7.0,18.0,2.0,17.0,44.0,7.0,6.0,6.0,7.0,2.0,21.0,19.0,20.0,6.0,71.0,29.0,33.0,2.0,224.0,6.0,6.0,19.0,8.6707,15.0,5.2796,41.0,3.0,4.0,4.0,120.0,3.0,2.0,8.0,6.0,5.0,11.0,8.0,,,,,2.0,,7.0,3.0,2.0,11.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,
44699,Ashley Barnes,Forward,Burnley,90,England,2021-22,117.0,0.9836,27.0,0.0,,11.0,,68.0,23.0,17.0,8.0,69.0,190.0,,,115.0,,,800.0,65.0,77.0,2.0,13.0,27.0,118.0,,2.0,14.7493,,5.0,19.0,52.0,45.0,,12.0,0.0,194.0,,62.0,34.0,23.0,,,9.0,88.0,17.0,79.0,50.0,0.0,,189.0,4.0,138.0,2.0,5.0,,,42.0,3.0,338.0,,1.0,34.0,,4.0,1.0,8.0,1.0,2.0,14.0,1.0,1.0,,15.0,1.0,8.0,7.0,3.0,1.0,25.0,8.0,21.0,2.0,41.0,6.0,,11.0,2.1475,6.0,1.364,5.0,1.0,4.0,4.0,27.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,,,,,,,2.0,0.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,
530873,Dara Costelloe,Forward,Burnley,90,Ireland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44683,Jay Rodriguez,Forward,Burnley,90,England,2021-22,128.0,0.5155,44.0,0.0,,20.0,,113.0,29.0,17.0,13.0,121.0,302.0,,,123.0,3.0,,1374.0,68.0,99.0,2.0,28.0,44.0,177.0,,3.0,20.099,2.0,12.0,15.0,60.0,77.0,,16.0,0.0,227.0,,101.0,37.0,29.0,,,8.0,133.0,13.0,104.0,55.0,0.0,,300.0,5.0,179.0,12.0,8.0,,,55.0,4.0,530.0,1.0,4.0,51.0,,3.0,8.0,30.0,3.0,10.0,31.0,1.0,4.0,4.0,16.0,3.0,10.0,18.0,7.0,4.0,20.0,20.0,31.0,4.0,69.0,8.0,4.0,12.0,4.8247,11.0,2.8889,6.0,1.0,8.0,8.0,54.0,1.0,1.0,2.0,17.0,0.0,6.0,2.0,,,,,2.0,,3.0,2.0,,6.0,,,,,,,,,,2.0,,,,,,,,,
461080,Joseph McGlynn,Forward,Burnley,90,Scotland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60586,Jóhann Gudmundsson,Forward,Burnley,90,Iceland,2021-22,77.0,0.7519,34.0,0.0,,16.0,,79.0,18.0,13.0,13.0,95.0,293.0,,,35.0,1.0,,1104.0,20.0,59.0,3.0,26.0,44.0,192.0,,,12.0042,2.0,20.0,19.0,57.0,23.0,,14.0,0.0,136.0,,100.0,71.0,18.0,,,10.0,155.0,16.0,101.0,15.0,0.0,,293.0,2.0,177.0,6.0,14.0,,,82.0,6.0,520.0,1.0,9.0,53.0,,2.0,16.0,17.0,10.0,7.0,12.0,2.0,33.0,4.0,5.0,10.0,6.0,9.0,8.0,34.0,27.0,7.0,16.0,12.0,88.0,8.0,4.0,6.0,1.5739,5.0,1.0783,4.0,2.0,3.0,3.0,22.0,2.0,2.0,,3.0,0.0,3.0,,2.0,2.0,0.1528,,1.0,,1.0,0.0,,3.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,
81183,Matej Vydra,Forward,Burnley,90,Czech Republic,2021-22,78.0,0.5959,20.0,0.0,,12.0,,28.0,22.0,6.0,5.0,28.0,103.0,,,68.0,1.0,,666.0,50.0,44.0,,5.0,26.0,74.0,,,7.2988,,9.0,7.0,28.0,33.0,,8.0,1.0,122.0,,17.0,14.0,22.0,,,5.0,64.0,7.0,54.0,18.0,0.0,,103.0,3.0,79.0,7.0,6.0,,,26.0,1.0,228.0,,,11.0,,1.0,,2.0,,4.0,15.0,,2.0,3.0,17.0,,3.0,4.0,7.0,2.0,16.0,8.0,9.0,,27.0,4.0,3.0,5.0,2.9439,7.0,3.001,4.0,2.0,3.0,3.0,38.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,,,,,3.0,,6.0,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,
149519,Maxwel Cornet,Forward,Burnley,90,Cote d’Ivoire,2021-22,130.0,1.7092,76.0,0.0,,16.0,,104.0,26.0,36.0,21.0,111.0,377.0,,,69.0,1.0,,1776.0,45.0,73.0,2.0,33.0,49.0,261.0,,5.0,26.8195,1.0,13.0,24.0,85.0,116.0,,20.0,1.0,203.0,,66.0,81.0,26.0,,,7.0,213.0,22.0,134.0,24.0,0.0,,370.0,20.0,280.0,9.0,13.0,,,69.0,5.0,725.0,5.0,5.0,63.0,,2.0,7.0,32.0,5.0,9.0,38.0,3.0,18.0,4.0,5.0,10.0,14.0,9.0,25.0,45.0,58.0,16.0,20.0,10.0,126.0,13.0,4.0,12.0,6.8432,22.0,5.724,21.0,2.0,11.0,11.0,90.0,2.0,4.0,9.0,26.0,4.0,5.0,2.0,4.0,4.0,0.2069,,1.0,2.0,7.0,5.0,1.0,5.0,,,,,,,6.0,6.0,25.0,,1.0,34.0,1.0,,1.0,,,,
120202,Wout Weghorst,Forward,Burnley,90,Netherlands,2021-22,158.0,1.3115,58.0,0.0,,17.0,,148.0,20.0,26.0,17.0,151.0,426.0,,,135.0,2.0,,1457.0,80.0,103.0,2.0,33.0,48.0,271.0,,2.0,21.3089,,13.0,20.0,78.0,96.0,,18.0,1.0,261.0,,125.0,65.0,20.0,,,8.0,192.0,18.0,126.0,55.0,0.0,,426.0,13.0,237.0,9.0,13.0,,,96.0,4.0,685.0,,2.0,84.0,,3.0,3.0,24.0,1.0,5.0,25.0,,3.0,1.0,3.0,1.0,11.0,11.0,10.0,3.0,39.0,16.0,30.0,6.0,109.0,10.0,1.0,13.0,5.3073,9.0,2.0857,15.0,2.0,5.0,5.0,61.0,2.0,5.0,2.0,9.0,2.0,4.0,1.0,,,,,3.0,,4.0,0.0,,4.0,,,1.0,,,,,,,2.0,3.0,,1.0,,,,,,
440323,Armando Broja,Forward,Chelsea,8,Albania,2021-22,288.0,,66.0,0.0,,12.0,,147.0,32.0,31.0,21.0,153.0,396.0,,,255.0,,,1978.0,167.0,159.0,4.0,29.0,71.0,243.0,,1.0,,,11.0,37.0,121.0,91.0,,26.0,0.0,447.0,,121.0,81.0,32.0,,,7.0,198.0,33.0,192.0,88.0,0.0,,394.0,25.0,319.0,5.0,33.0,,,78.0,,774.0,,5.0,45.0,,2.0,6.0,19.0,,9.0,36.0,1.0,8.0,,11.0,,10.0,16.0,37.0,8.0,87.0,15.0,29.0,3.0,106.0,16.0,,12.0,,21.0,,16.0,,,,112.0,,1.0,6.0,13.0,2.0,,6.0,,,,3.0,,1.0,1.0,4.0,,,,,,,,,,,,2.0,1.0,,,,,,,,
209046,Callum Hudson-Odoi,Forward,Chelsea,8,England,2021-22,62.0,1.8504,23.0,0.0,,14.0,,44.0,15.0,12.0,11.0,52.0,354.0,,,12.0,1.0,,966.0,8.0,51.0,2.0,14.0,47.0,293.0,,1.0,7.3975,,5.0,8.0,54.0,112.0,,17.0,0.0,113.0,,77.0,39.0,15.0,,,4.0,242.0,6.0,101.0,4.0,0.0,,353.0,7.0,135.0,10.0,16.0,,,45.0,9.0,556.0,10.0,4.0,65.0,,1.0,8.0,11.0,5.0,6.0,12.0,,22.0,1.0,4.0,5.0,23.0,8.0,10.0,27.0,30.0,5.0,10.0,2.0,120.0,8.0,1.0,6.0,2.4726,7.0,2.2049,4.0,,6.0,6.0,60.0,,,1.0,4.0,0.0,5.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,5.0,,,2.0,,,,,,4.0,,1.0,5.0,,,,,,,
219847,Kai Havertz,Forward,Chelsea,8,Germany,2021-22,155.0,1.6783,79.0,0.0,,17.0,,119.0,29.0,35.0,22.0,122.0,654.0,,,90.0,4.0,,1810.0,52.0,98.0,,50.0,60.0,524.0,,5.0,19.0043,,30.0,18.0,103.0,182.0,,25.0,1.0,253.0,,111.0,62.0,29.0,,,9.0,397.0,18.0,163.0,38.0,0.0,,627.0,14.0,258.0,8.0,18.0,,,145.0,8.0,1021.0,3.0,1.0,137.0,,3.0,3.0,24.0,2.0,15.0,41.0,3.0,6.0,4.0,7.0,2.0,18.0,27.0,24.0,6.0,56.0,18.0,40.0,4.0,216.0,11.0,4.0,15.0,8.7377,23.0,7.7489,25.0,2.0,13.0,13.0,134.0,2.0,1.0,8.0,12.0,5.0,11.0,2.0,,,,4.0,3.0,1.0,1.0,3.0,,11.0,,,,,,,,3.0,,2.0,3.0,,3.0,,,,,,
66749,Romelu Lukaku,Forward,Chelsea,8,Belgium,2021-22,96.0,1.6649,65.0,0.0,,2.0,,85.0,26.0,28.0,16.0,86.0,317.0,,,99.0,6.0,,1585.0,48.0,78.0,5.0,24.0,27.0,227.0,,2.0,12.6502,,20.0,14.0,48.0,64.0,,12.0,3.0,174.0,,64.0,33.0,26.0,,,1.0,171.0,9.0,75.0,51.0,0.0,,289.0,11.0,172.0,1.0,13.0,,,86.0,4.0,533.0,,,60.0,,1.0,1.0,13.0,,15.0,28.0,2.0,7.0,1.0,10.0,,24.0,10.0,12.0,7.0,37.0,13.0,8.0,,103.0,5.0,1.0,2.0,6.6331,15.0,4.9165,25.0,1.0,6.0,6.0,102.0,1.0,1.0,8.0,14.0,3.0,14.0,3.0,1.0,1.0,0.0052,2.0,,3.0,7.0,5.0,1.0,14.0,1.0,,,,,,,3.0,,2.0,,,2.0,,,,,,
165153,Timo Werner,Forward,Chelsea,8,Germany,2021-22,86.0,0.8353,43.0,0.0,,8.0,,77.0,21.0,22.0,15.0,81.0,372.0,,,22.0,3.0,,1286.0,16.0,36.0,3.0,31.0,30.0,286.0,,4.0,14.798,,4.0,17.0,70.0,97.0,,12.0,1.0,122.0,,61.0,37.0,21.0,,,4.0,225.0,14.0,100.0,6.0,0.0,,363.0,23.0,186.0,4.0,10.0,,,66.0,5.0,596.0,5.0,,67.0,,1.0,4.0,12.0,1.0,17.0,28.0,3.0,22.0,1.0,6.0,1.0,7.0,9.0,23.0,22.0,42.0,12.0,11.0,2.0,148.0,8.0,1.0,5.0,6.8099,16.0,3.3681,15.0,2.0,10.0,10.0,116.0,2.0,,4.0,11.0,2.0,16.0,2.0,,,,5.0,1.0,,4.0,2.0,,16.0,,,,,,,,2.0,,3.0,1.0,1.0,,,,,,,
54861,Christian Benteke,Forward,C Palace,31,Belgium,2021-22,92.0,1.0337,42.0,0.0,,3.0,,101.0,25.0,20.0,11.0,106.0,298.0,,,143.0,1.0,,1136.0,57.0,113.0,3.0,7.0,27.0,184.0,,3.0,16.24,,33.0,20.0,35.0,87.0,,16.0,0.0,205.0,,67.0,25.0,25.0,,,1.0,132.0,17.0,62.0,86.0,0.0,,279.0,5.0,171.0,2.0,9.0,,,68.0,8.0,494.0,4.0,3.0,60.0,,3.0,5.0,16.0,,7.0,32.0,2.0,,2.0,14.0,,12.0,4.0,4.0,,21.0,19.0,16.0,2.0,76.0,5.0,2.0,4.0,4.8914,13.0,3.5341,16.0,1.0,8.0,8.0,78.0,1.0,3.0,4.0,10.0,3.0,5.0,2.0,,,,2.0,1.0,,2.0,1.0,,5.0,,,,,,,,1.0,,3.0,3.0,,1.0,,,,,,
231747,Jean-Philippe Mateta,Forward,C Palace,31,France,2021-22,103.0,0.5663,49.0,0.0,,8.0,,69.0,22.0,15.0,13.0,74.0,230.0,,,82.0,,,1148.0,43.0,64.0,1.0,12.0,25.0,156.0,,,8.672,,13.0,14.0,60.0,49.0,,7.0,2.0,167.0,,46.0,30.0,22.0,,,4.0,95.0,13.0,85.0,39.0,0.0,,219.0,11.0,139.0,4.0,10.0,,,59.0,,427.0,,2.0,63.0,,2.0,5.0,21.0,2.0,5.0,32.0,,4.0,,9.0,2.0,6.0,8.0,7.0,4.0,30.0,14.0,16.0,4.0,76.0,12.0,,9.0,5.827,18.0,3.9187,18.0,1.0,12.0,12.0,64.0,1.0,3.0,5.0,13.0,3.0,5.0,1.0,,,,1.0,1.0,,3.0,2.0,,5.0,,,,,,,,2.0,,,,,2.0,,,,,,
80146,Jordan Ayew,Forward,C Palace,31,Ghana,2021-22,222.0,2.8521,66.0,0.0,,47.0,,95.0,31.0,26.0,23.0,110.0,669.0,,,90.0,1.0,,2023.0,58.0,179.0,7.0,60.0,147.0,550.0,,2.0,24.0707,,12.0,31.0,164.0,86.0,,66.0,0.0,401.0,,136.0,132.0,31.0,,,17.0,343.0,24.0,311.0,32.0,0.0,,664.0,24.0,382.0,30.0,34.0,,,205.0,9.0,1265.0,9.0,6.0,224.0,,2.0,15.0,31.0,8.0,15.0,20.0,8.0,66.0,5.0,8.0,8.0,20.0,30.0,37.0,66.0,114.0,12.0,38.0,15.0,242.0,13.0,5.0,26.0,3.1066,8.0,2.7515,9.0,2.0,3.0,3.0,70.0,2.0,3.0,3.0,2.0,1.0,10.0,1.0,1.0,1.0,0.1177,6.0,3.0,1.0,,2.0,,10.0,,,,,,,,1.0,,,2.0,2.0,1.0,,,,,,
199670,Odsonne Édouard,Forward,C Palace,31,France,2021-22,146.0,1.6097,63.0,0.0,,16.0,,107.0,28.0,33.0,18.0,109.0,415.0,,,83.0,2.0,,1567.0,45.0,90.0,6.0,28.0,52.0,302.0,,1.0,19.2177,1.0,18.0,19.0,101.0,150.0,,6.0,1.0,236.0,,91.0,62.0,28.0,,,6.0,209.0,13.0,153.0,38.0,0.0,,399.0,12.0,253.0,10.0,30.0,,,60.0,4.0,739.0,3.0,1.0,97.0,,4.0,2.0,28.0,,8.0,32.0,,7.0,2.0,10.0,,18.0,15.0,37.0,7.0,64.0,14.0,25.0,,114.0,12.0,2.0,10.0,6.383,18.0,3.8623,19.0,1.0,11.0,11.0,90.0,1.0,5.0,6.0,4.0,1.0,6.0,3.0,,,,7.0,3.0,,5.0,5.0,1.0,6.0,1.0,,,,,,,3.0,,3.0,2.0,,,,,,,,
448482,Rob Street,Forward,C Palace,31,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462831,Scott Banks,Forward,C Palace,31,Scotland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82403,Wilfried Zaha,Forward,C Palace,31,Cote d’Ivoire,2021-22,278.0,5.3777,109.0,1.0,,40.0,,168.0,33.0,40.0,31.0,183.0,909.0,,,47.0,10.0,,2761.0,35.0,228.0,8.0,56.0,216.0,713.0,,1.0,28.31,,5.0,33.0,243.0,354.0,,101.0,6.0,506.0,,209.0,166.0,33.0,,,20.0,502.0,25.0,459.0,12.0,0.0,,897.0,23.0,549.0,20.0,75.0,,,75.0,13.0,1699.0,13.0,8.0,238.0,,4.0,15.0,41.0,14.0,18.0,51.0,10.0,32.0,5.0,2.0,14.0,45.0,28.0,77.0,34.0,187.0,19.0,37.0,5.0,271.0,2.0,5.0,16.0,9.4996,32.0,8.5028,17.0,2.0,16.0,16.0,137.0,2.0,,14.0,24.0,7.0,13.0,11.0,,,,17.0,1.0,1.0,3.0,7.0,7.0,13.0,5.0,,1.0,,,1.0,,2.0,2.0,3.0,2.0,4.0,1.0,1.0,,,,,
153133,Alex Iwobi,Forward,Everton,11,Nigeria,2021-22,119.0,2.9569,61.0,0.0,,40.0,,111.0,28.0,27.0,22.0,142.0,696.0,,,30.0,5.0,,2037.0,21.0,87.0,2.0,61.0,78.0,525.0,,2.0,35.294,4.0,25.0,38.0,98.0,119.0,,6.0,1.0,206.0,,224.0,130.0,28.0,,,21.0,397.0,36.0,176.0,9.0,0.0,,690.0,11.0,285.0,19.0,32.0,,,223.0,29.0,1126.0,34.0,11.0,168.0,,1.0,31.0,39.0,10.0,9.0,15.0,6.0,21.0,3.0,6.0,11.0,34.0,36.0,25.0,21.0,52.0,9.0,16.0,20.0,130.0,7.0,3.0,11.0,2.3004,6.0,1.6524,6.0,,4.0,4.0,66.0,,3.0,2.0,3.0,1.0,6.0,1.0,,,,6.0,2.0,,,1.0,,6.0,,1.0,16.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,
232826,Anthony Gordon,Forward,Everton,11,England,2021-22,179.0,3.0883,86.0,0.0,,54.0,,136.0,35.0,39.0,25.0,158.0,613.0,,,55.0,4.0,,2283.0,38.0,173.0,5.0,74.0,156.0,447.0,,1.0,37.9827,,8.0,40.0,141.0,129.0,,64.0,1.0,352.0,,162.0,116.0,35.0,,,22.0,349.0,35.0,297.0,17.0,0.0,,591.0,21.0,423.0,32.0,38.0,,,157.0,8.0,1263.0,4.0,9.0,129.0,,4.0,22.0,38.0,10.0,16.0,28.0,2.0,48.0,6.0,10.0,23.0,33.0,46.0,42.0,96.0,79.0,10.0,25.0,22.0,165.0,11.0,6.0,12.0,3.4457,18.0,3.0252,9.0,6.0,8.0,8.0,85.0,6.0,3.0,4.0,8.0,0.0,10.0,3.0,5.0,5.0,0.3166,9.0,2.0,2.0,,4.0,,10.0,,,2.0,,,1.0,10.0,1.0,34.0,,,50.0,,,,,,,
193488,Anwar El Ghazi,Forward,Everton,11,Netherlands,2021-22,41.0,0.3856,19.0,0.0,,5.0,,25.0,11.0,11.0,4.0,26.0,112.0,,,24.0,1.0,,394.0,14.0,24.0,1.0,14.0,14.0,84.0,,1.0,8.0631,1.0,2.0,8.0,27.0,37.0,,5.0,0.0,65.0,,32.0,22.0,11.0,,,,61.0,7.0,41.0,10.0,0.0,,110.0,5.0,76.0,5.0,4.0,,,10.0,2.0,211.0,2.0,,28.0,,2.0,1.0,5.0,3.0,1.0,7.0,1.0,11.0,,7.0,3.0,4.0,9.0,7.0,11.0,14.0,4.0,8.0,1.0,33.0,2.0,,4.0,1.0559,3.0,1.0911,7.0,2.0,,,17.0,2.0,,1.0,2.0,0.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,
66838,Cenk Tosun,Forward,Everton,11,Turkey,2021-22,1.0,0.0002,,0.0,,,,,1.0,,,,1.0,,,1.0,,,6.0,1.0,,,,,1.0,,,,,,,,,,,0.0,1.0,,,1.0,1.0,,,,1.0,,,,0.0,,1.0,,1.0,,,,,1.0,,3.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172632,Demarai Gray,Forward,Everton,11,Jamaica,2021-22,140.0,3.5381,73.0,0.0,,30.0,,93.0,34.0,30.0,28.0,117.0,633.0,,,35.0,,,2348.0,31.0,121.0,3.0,59.0,117.0,488.0,,1.0,31.1158,3.0,13.0,39.0,109.0,203.0,,32.0,2.0,261.0,,127.0,100.0,34.0,,,11.0,402.0,36.0,226.0,4.0,0.0,,603.0,24.0,374.0,19.0,55.0,,,107.0,28.0,1225.0,5.0,13.0,148.0,,3.0,24.0,26.0,15.0,27.0,38.0,3.0,44.0,15.0,6.0,34.0,38.0,28.0,51.0,95.0,87.0,21.0,12.0,15.0,196.0,19.0,15.0,8.0,4.0141,17.0,2.9289,11.0,8.0,4.0,4.0,93.0,8.0,2.0,5.0,3.0,2.0,12.0,2.0,4.0,4.0,0.1747,3.0,4.0,,,3.0,,12.0,,,1.0,,,,14.0,3.0,39.0,1.0,1.0,56.0,,,,,,,
177815,Dominic Calvert-Lewin,Forward,Everton,11,England,2021-22,137.0,1.2075,34.0,0.0,,11.0,,110.0,17.0,15.0,15.0,110.0,277.0,,,188.0,,,1285.0,94.0,123.0,3.0,9.0,29.0,165.0,,1.0,25.1242,,12.0,31.0,43.0,59.0,,16.0,1.0,260.0,,82.0,34.0,17.0,,,3.0,128.0,28.0,72.0,94.0,0.0,,274.0,6.0,185.0,8.0,2.0,,,62.0,2.0,478.0,,,39.0,,2.0,,23.0,,6.0,27.0,,2.0,3.0,2.0,,8.0,3.0,9.0,2.0,22.0,14.0,17.0,3.0,74.0,6.0,3.0,2.0,6.6792,13.0,5.8115,21.0,1.0,7.0,7.0,54.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,,,,,2.0,1.0,7.0,3.0,3.0,3.0,2.0,,,,,,,,,2.0,,,2.0,,,1.0,,,
218997,Ellis Simms,Forward,Everton,11,England,2021-22,5.0,0.0075,2.0,0.0,,,,5.0,1.0,2.0,1.0,5.0,12.0,,,6.0,,,62.0,4.0,2.0,,,,7.0,,,2.1116,,1.0,,1.0,3.0,,,0.0,7.0,,3.0,1.0,1.0,,,,4.0,,1.0,2.0,0.0,,12.0,,7.0,,,,,2.0,,19.0,,,3.0,,0.0,,,,,,,,,,,,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
461421,Lewis Dobbin,Forward,Everton,11,England,2021-22,9.0,0.0053,2.0,0.0,,2.0,,2.0,3.0,,,3.0,8.0,,,6.0,,,30.0,6.0,3.0,,,3.0,4.0,,,0.8184,,,1.0,3.0,3.0,,1.0,0.0,12.0,,2.0,4.0,3.0,,,1.0,4.0,1.0,6.0,,0.0,,7.0,,6.0,1.0,,,,2.0,1.0,14.0,,1.0,1.0,,1.0,1.0,,,,,,,,3.0,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242058,Moise Kean,Forward,Everton,11,Italy,2021-22,1.0,,,0.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,0.0,1.0,,,1.0,1.0,,,,,,1.0,,0.0,,1.0,,1.0,,,,,,,2.0,,,1.0,,0.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173818,Nathan Broadhead,Forward,Everton,11,Wales,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212319,Richarlison,Forward,Everton,11,Brazil,2021-22,299.0,2.0952,81.0,0.0,,40.0,,181.0,30.0,40.0,28.0,192.0,524.0,,,223.0,4.0,,2526.0,157.0,214.0,4.0,67.0,148.0,324.0,,,40.5275,,33.0,46.0,142.0,176.0,,68.0,1.0,513.0,,136.0,114.0,30.0,,,17.0,252.0,42.0,290.0,66.0,0.0,,518.0,26.0,425.0,23.0,40.0,,,102.0,8.0,1153.0,2.0,2.0,85.0,,9.0,11.0,28.0,5.0,26.0,46.0,3.0,33.0,11.0,2.0,5.0,24.0,38.0,42.0,33.0,96.0,23.0,36.0,12.0,110.0,7.0,11.0,13.0,9.6014,23.0,8.0399,16.0,4.0,9.0,9.0,141.0,4.0,4.0,10.0,21.0,3.0,15.0,6.0,2.0,2.0,0.0783,7.0,5.0,1.0,3.0,7.0,3.0,15.0,3.0,,,,,,,2.0,,2.0,3.0,,2.0,,,,,,
57134,Salomón Rondón,Forward,Everton,11,Venezuela,2021-22,94.0,0.6508,25.0,1.0,,6.0,,69.0,20.0,10.0,8.0,70.0,186.0,,,94.0,1.0,,783.0,56.0,52.0,1.0,14.0,14.0,113.0,,1.0,16.2361,,10.0,16.0,38.0,48.0,,4.0,0.0,146.0,,53.0,20.0,20.0,,,5.0,80.0,15.0,52.0,38.0,1.0,,184.0,6.0,117.0,1.0,4.0,,,42.0,3.0,304.0,,1.0,37.0,,3.0,1.0,12.0,1.0,6.0,15.0,,5.0,1.0,12.0,1.0,7.0,5.0,6.0,5.0,16.0,9.0,12.0,,43.0,3.0,1.0,7.0,1.8577,6.0,1.6253,10.0,,5.0,5.0,46.0,,,1.0,5.0,1.0,5.0,1.0,,,,,1.0,,2.0,0.0,,5.0,,,1.0,,,,,,,,,,,,,,,,
