season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437868,14,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,5.0,19.0,29.0,48.0,2.0,,12.0,,1.0,,4.0,,1.0,8.0,3.0,,,1.0,,3.0,,,1.0,,85.0,4.0,,,,1.0,,,16.0,,8.8,,,,4.0,1.0,1.0,,9.0,,28.0,33.0,60.0,4,2.0,78.0,1.0,,1.0,
2017-18,7437868,14,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,,11.0,10.0,21.0,2.0,2.0,3.0,,,,2.0,,2.0,10.0,7.0,,,3.0,,,,,1.0,,89.0,,,,,,,,14.0,,6.5,,,,,3.0,1.0,,,,17.0,12.0,28.0,0,3.0,46.0,2.0,,2.0,
2017-18,7437868,14,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,1.0,8.0,29.0,37.0,3.0,3.0,4.0,,,,,,,5.0,5.0,,,2.0,,1.0,,,3.0,,90.0,1.0,,1.0,,,,,2.0,,7.5,,,,6.0,1.0,,,2.0,,9.0,29.0,38.0,1,1.0,55.0,,,1.0,
2017-18,7437868,14,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437868,14,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,,21.0,7.0,26.0,2.0,,10.0,,,,,,1.0,6.0,6.0,,,2.0,1.0,,,,,1.0,90.0,,,,,,,,14.0,,7.4,,,1.0,2.0,4.0,7.0,,1.0,,29.0,9.0,31.0,1,2.0,53.0,2.0,1.0,3.0,
2017-18,7437868,14,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,2.0,9.0,18.0,26.0,1.0,3.0,1.0,,,,1.0,,,4.0,7.0,,,2.0,,,,,,,90.0,,,,,,,,12.0,,7.5,,,,15.0,,2.0,,6.0,,16.0,19.0,33.0,0,4.0,64.0,2.0,,,
2017-18,7437868,14,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437868,14,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,3.0,18.0,25.0,43.0,2.0,1.0,12.0,,,,2.0,,,4.0,5.0,,,,,,,,4.0,1.0,90.0,,,,,,,,3.0,,7.4,,,,2.0,1.0,,,3.0,,20.0,26.0,46.0,0,3.0,58.0,,,1.0,
2017-18,7437868,14,11,Everton,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437868,14,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,6.0,2.0,8.0,,,13.0,,,,,,,,,,,,,,2.0,,,,90.0,,,,1.0,,1.0,,20.0,,7.7,2.0,3.0,,,,,,27.0,,25.0,3.0,28.0,0,,35.0,,,,
2017-18,7437868,14,11,Everton,Home,188407,108438,Sandro Ramírez,sandro-ramirez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437868,14,11,Everton,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,1.0,2.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,4.0,0,,4.0,,,,
2017-18,7437868,14,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,5.0,15.0,12.0,27.0,2.0,1.0,8.0,1.0,,,1.0,,,4.0,5.0,,,,1.0,,,,2.0,2.0,90.0,,,,,,,,17.0,,7.8,,,1.0,9.0,3.0,3.0,,11.0,,26.0,13.0,36.0,1,2.0,71.0,,,2.0,
2017-18,7437868,14,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,13.0,3.0,16.0,6.0,8.0,,,,1.0,,,1.0,12.0,10.0,,,4.0,,,,,,,89.0,,,,,,,1.0,12.0,,6.7,,,,1.0,1.0,,,1.0,2.0,18.0,4.0,22.0,1,,33.0,4.0,2.0,,
2017-18,7437868,14,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,7.0,26.0,33.0,1.0,5.0,3.0,,,,1.0,,,2.0,6.0,,,,,,,,1.0,,90.0,,,,,,,,10.0,,7.2,,,,9.0,,,,9.0,,15.0,28.0,43.0,0,1.0,57.0,,,,
2017-18,7437868,14,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,18.0,10.0,28.0,1.0,2.0,4.0,,,,6.0,,2.0,10.0,6.0,,,2.0,,,,,3.0,2.0,90.0,,,,,,,,11.0,,6.2,,,,1.0,,,,1.0,,23.0,10.0,33.0,0,1.0,49.0,2.0,3.0,,
2017-18,7437868,14,11,Everton,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,1.0,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,3.0,0,,4.0,,,1.0,
2017-18,7437868,14,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,6.5,,,,,,,,,,,6.0,6.0,0,,6.0,,,,
2017-18,7437824,15,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,3.0,13.0,20.0,33.0,1.0,,6.0,,,1.0,1.0,,2.0,5.0,1.0,,,1.0,1.0,,,,,1.0,80.0,,,,,,,,14.0,,6.8,,,,,1.0,,,5.0,,20.0,21.0,41.0,1,,54.0,2.0,1.0,,
2017-18,7437824,15,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,,5.0,,5.0,,,1.0,,,,1.0,,2.0,8.0,5.0,,,1.0,,,,,1.0,1.0,71.0,,,,,,,,10.0,,6.3,,,,,4.0,1.0,,,,8.0,,7.0,0,4.0,26.0,1.0,1.0,,
2017-18,7437824,15,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,6.0,7.0,16.0,23.0,3.0,9.0,5.0,,,,,,,3.0,10.0,,,,,,,,2.0,,90.0,,,,,,,,6.0,,7.6,,,,13.0,,,,7.0,,11.0,18.0,29.0,0,,48.0,,1.0,,
2017-18,7437824,15,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,4.0,3.0,7.0,1.0,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,24.0,,,,,,,,3.0,,6.4,,,,,,,,,,4.0,5.0,9.0,0,,10.0,1.0,,,
2017-18,7437824,15,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,,16.0,6.0,20.0,,,1.0,,,,2.0,,1.0,4.0,,,,1.0,,1.0,,,2.0,1.0,90.0,1.0,,,,,,,16.0,,7.0,,,,1.0,,4.0,,3.0,,25.0,8.0,29.0,1,,45.0,3.0,,,
2017-18,7437824,15,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,7.0,11.0,18.0,2.0,4.0,4.0,,,,,,1.0,5.0,6.0,,,1.0,,,,,3.0,,90.0,1.0,,,,,,,16.0,,7.1,,,,7.0,2.0,,,8.0,,14.0,14.0,28.0,1,1.0,61.0,2.0,,1.0,
2017-18,7437824,15,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437824,15,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,4.0,19.0,18.0,37.0,1.0,4.0,9.0,,,,1.0,,1.0,5.0,10.0,,,1.0,,,,,3.0,,90.0,,,,,,,,9.0,,7.2,,,,4.0,2.0,,,4.0,,23.0,20.0,43.0,0,3.0,62.0,1.0,2.0,1.0,
2017-18,7437824,15,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,1.0,3.0,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,10.0,,,,,,,,2.0,,6.5,,,,1.0,,,,1.0,,3.0,3.0,6.0,0,,7.0,,,,
2017-18,7437824,15,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,6.0,4.0,4.0,8.0,,,13.0,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,25.0,,7.2,2.0,3.0,,,,,1.0,31.0,,27.0,6.0,33.0,0,,42.0,,,,
2017-18,7437824,15,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437824,15,11,Everton,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437824,15,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,3.0,18.0,12.0,29.0,2.0,1.0,7.0,,,,,,1.0,5.0,4.0,,,1.0,,,,,2.0,,90.0,,,,,,,,15.0,,6.9,,,,3.0,3.0,2.0,,7.0,,31.0,12.0,41.0,0,1.0,75.0,,,2.0,
2017-18,7437824,15,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,14.0,3.0,17.0,14.0,13.0,,1.0,,,,,3.0,20.0,13.0,,,3.0,1.0,1.0,,,,1.0,90.0,2.0,,,,,,,22.0,,8.2,,,,2.0,,,,,1.0,25.0,6.0,31.0,2,,44.0,4.0,,,
2017-18,7437824,15,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,2.0,10.0,10.0,20.0,3.0,4.0,3.0,,,,,,,5.0,5.0,,,2.0,,,,,1.0,,90.0,,,,,,,,10.0,,7.0,,,1.0,11.0,,,,8.0,,16.0,14.0,30.0,1,1.0,46.0,,,,
2017-18,7437824,15,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,,15.0,6.0,21.0,2.0,3.0,1.0,,,,2.0,,1.0,6.0,9.0,,,1.0,,,,,,,66.0,,,,,,,,11.0,,6.6,,,,,,,,,,22.0,7.0,29.0,0,3.0,39.0,2.0,4.0,,
2017-18,7437824,15,11,Everton,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,1.0,6.0,4.0,10.0,,,2.0,,,,,,2.0,3.0,,,,,,,,,,,19.0,,,,,,,,4.0,,6.3,,,,,1.0,,,1.0,,7.0,4.0,11.0,0,,15.0,,,,
2017-18,7437824,15,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,2.0,8.0,4.0,12.0,,1.0,5.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,1.0,83.0,1.0,,,,,,,11.0,,6.7,,,,,1.0,,,6.0,,14.0,7.0,21.0,1,,29.0,1.0,,,
2017-18,7437844,16,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,5.0,1.0,6.0,,,,,,,,,,1.0,,,,1.0,,,,,,,45.0,,,,,,,,8.0,,6.5,,,,1.0,,1.0,,,,12.0,1.0,12.0,0,,17.0,1.0,,,
2017-18,7437844,16,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,6.5,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,3.0,5.0,8.0,3.0,1.0,6.0,,,,2.0,,,5.0,5.0,,,,,,,,2.0,,90.0,,2.0,,,,,,6.0,,7.1,,,,7.0,,,,5.0,,7.0,7.0,14.0,0,4.0,31.0,,,,
2017-18,7437844,16,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,2.0,4.0,6.0,,,3.0,,,,,,,2.0,2.0,,,2.0,,,,,2.0,,45.0,,,,,,,,6.0,,6.8,,,,2.0,,,,,,7.0,5.0,12.0,0,2.0,18.0,,,,
2017-18,7437844,16,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,,3.0,4.0,7.0,,1.0,5.0,,,,4.0,,1.0,7.0,5.0,,,1.0,,,,,2.0,,90.0,1.0,1.0,,,,,,12.0,,6.3,,,,3.0,1.0,2.0,,3.0,,8.0,7.0,13.0,1,3.0,35.0,2.0,1.0,,
2017-18,7437844,16,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,1.0,2.0,3.0,5.0,,,7.0,,,,2.0,,,3.0,6.0,,1.0,1.0,,,,,6.0,,90.0,,,,,,,,8.0,,6.7,,,,9.0,,,,5.0,,7.0,4.0,11.0,0,5.0,42.0,,1.0,,
2017-18,7437844,16,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,7.0,6.0,13.0,,,7.0,,,,5.0,,2.0,9.0,7.0,,,3.0,,,,,3.0,,90.0,,1.0,,,,,,7.0,,6.6,,,,3.0,1.0,,,,,10.0,7.0,17.0,0,4.0,35.0,1.0,2.0,1.0,
2017-18,7437844,16,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,16.0,16.0,,16.0,,1.0,16.0,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,24.0,,6.6,,2.0,,5.0,,,1.0,40.0,,38.0,2.0,40.0,0,,50.0,,,,
2017-18,7437844,16,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,False,,,,2.0,,2.0,,,,,,,1.0,,2.0,6.0,,,,1.0,,,,,1.0,,45.0,,,,,,,,7.0,,6.2,,,,,2.0,,,,,3.0,,3.0,0,,11.0,2.0,,,
2017-18,7437844,16,11,Everton,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,,1.0,2.0,3.0,1.0,2.0,6.0,,,,,,,3.0,5.0,,,1.0,,,,,,,90.0,,2.0,,,,,,16.0,,7.0,,,,8.0,1.0,2.0,,7.0,,10.0,5.0,13.0,0,3.0,38.0,1.0,,,
2017-18,7437844,16,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,5.0,1.0,6.0,8.0,6.0,1.0,,,,,,2.0,11.0,8.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,1.0,19.0,,6.9,,,1.0,,,,,1.0,,18.0,2.0,20.0,1,,32.0,2.0,2.0,,
2017-18,7437844,16,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,4.0,3.0,7.0,2.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,1.0,,90.0,,1.0,,,,,,3.0,,7.0,,,,11.0,,,,4.0,,7.0,3.0,10.0,0,,25.0,,,,
2017-18,7437844,16,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,4.0,4.0,8.0,,,2.0,,,,3.0,,1.0,4.0,1.0,,,,,,,,2.0,,45.0,,1.0,,,,,,5.0,,6.1,,,,,,,,1.0,,7.0,4.0,11.0,0,,20.0,1.0,1.0,,
2017-18,7437844,16,11,Everton,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437906,17,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,3.0,19.0,10.0,29.0,,,8.0,,,,1.0,,2.0,6.0,1.0,,,3.0,,1.0,,,,,77.0,1.0,,,,,,,15.0,,6.9,,,1.0,1.0,,,,4.0,1.0,25.0,13.0,38.0,2,,51.0,4.0,1.0,,
2017-18,7437906,17,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,,3.0,3.0,6.0,,1.0,1.0,,,,2.0,,,3.0,2.0,,,,,,,,,,61.0,1.0,,,,,,,8.0,,6.4,,,,,1.0,,,2.0,,6.0,5.0,11.0,1,,16.0,2.0,1.0,,
2017-18,7437906,17,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,1.0,3.0,,,,,,,,,,5.0,,,,,,,,2.0,,6.7,,,,5.0,,,,2.0,,3.0,,3.0,0,,8.0,,,,
2017-18,7437906,17,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,1.0,3.0,22.0,25.0,,3.0,5.0,,1.0,,,,,1.0,4.0,,,1.0,,,,,3.0,,90.0,1.0,2.0,,,,,,10.0,,7.8,,,,16.0,,,,9.0,,11.0,24.0,35.0,1,1.0,58.0,,,,1.0
2017-18,7437906,17,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,2.0,20.0,25.0,45.0,4.0,4.0,6.0,,,,1.0,,,5.0,8.0,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,10.0,,6.9,,,,,1.0,,,4.0,,26.0,28.0,54.0,0,3.0,66.0,1.0,1.0,1.0,3.0
2017-18,7437906,17,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,1.0,15.0,5.0,19.0,1.0,2.0,5.0,1.0,,,1.0,,1.0,3.0,6.0,,,,,,,,3.0,2.0,85.0,1.0,,,,,,,12.0,,7.7,,,1.0,3.0,,4.0,,3.0,,23.0,6.0,25.0,2,4.0,45.0,2.0,,,3.0
2017-18,7437906,17,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,15.0,26.0,41.0,1.0,2.0,5.0,,,,2.0,,,5.0,6.0,,,2.0,,,,,1.0,,90.0,,,,,,,,11.0,,7.3,,,,10.0,,1.0,,6.0,,21.0,28.0,48.0,0,4.0,75.0,,,,2.0
2017-18,7437906,17,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437906,17,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,22.0,39.0,61.0,3.0,2.0,16.0,,,,1.0,,2.0,7.0,11.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,10.0,,7.5,,,1.0,,,,,3.0,,30.0,39.0,69.0,1,5.0,91.0,,4.0,,4.0
2017-18,7437906,17,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437906,17,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,6.0,2.0,8.0,,1.0,14.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,20.0,1.0,7.3,2.0,4.0,,3.0,,,,25.0,,22.0,4.0,26.0,0,,41.0,,,,
2017-18,7437906,17,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437906,17,11,Everton,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,5.0,1.0,6.0,1.0,,3.0,,,,,,2.0,5.0,4.0,,,1.0,,,,,1.0,,29.0,,,,,,,,7.0,,6.5,,,,1.0,2.0,,,,1.0,5.0,2.0,7.0,0,2.0,22.0,3.0,1.0,1.0,2.0
2017-18,7437906,17,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,5.0,16.0,12.0,27.0,2.0,8.0,5.0,,,,,,1.0,5.0,13.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,,24.0,,7.5,,,,3.0,2.0,1.0,,13.0,,29.0,13.0,41.0,0,4.0,77.0,1.0,,1.0,2.0
2017-18,7437906,17,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,1.0,,,7.0,3.0,9.0,14.0,3.0,3.0,,,,,,2.0,19.0,3.0,,,,,,,,,1.0,90.0,,,,,,,,15.0,,6.1,,,,,3.0,1.0,,,1.0,13.0,4.0,16.0,0,,29.0,2.0,,,
2017-18,7437906,17,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,5.0,27.0,32.0,6.0,7.0,3.0,,,,1.0,,,8.0,8.0,,,2.0,,,,,2.0,,90.0,,5.0,,,,,,16.0,,7.6,,,,7.0,,,,10.0,,18.0,30.0,48.0,0,1.0,63.0,,,,1.0
2017-18,7437906,17,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,1.0,2.0,3.0,1.0,1.0,2.0,,,,2.0,,,4.0,4.0,,,,,,,,,,13.0,,,,,,,,4.0,,6.2,,,,,2.0,,,1.0,,3.0,2.0,5.0,0,1.0,10.0,1.0,1.0,1.0,
2017-18,7437906,17,11,Everton,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437867,18,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,3.0,15.0,15.0,30.0,1.0,,6.0,,1.0,,,,3.0,7.0,,,,1.0,1.0,1.0,,1.0,,1.0,89.0,2.0,,,,1.0,,,19.0,,6.9,,,1.0,1.0,2.0,2.0,,5.0,,25.0,19.0,42.0,3,,56.0,,,,
2017-18,7437867,18,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,,9.0,3.0,12.0,,,2.0,,,,1.0,,1.0,3.0,4.0,,,1.0,,,,,3.0,,79.0,,,,,,,1.0,11.0,,7.0,,,1.0,,1.0,1.0,,,,18.0,3.0,20.0,1,2.0,32.0,1.0,1.0,1.0,
2017-18,7437867,18,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437867,18,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,8.0,24.0,32.0,3.0,,5.0,,,,,,,3.0,1.0,,,,,,,,4.0,,90.0,,,,,,,,2.0,,6.9,,,,4.0,,,,2.0,1.0,9.0,25.0,34.0,0,1.0,45.0,,,,
2017-18,7437867,18,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,2.0,15.0,21.0,36.0,2.0,1.0,5.0,,,,,,,4.0,3.0,,,2.0,,,,,1.0,,61.0,,,,,,,,4.0,,6.6,,,,,1.0,,,3.0,,18.0,21.0,39.0,0,1.0,43.0,1.0,,1.0,
2017-18,7437867,18,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,1.0,14.0,10.0,23.0,2.0,,7.0,,,,2.0,,2.0,10.0,4.0,,,2.0,,1.0,,,1.0,3.0,90.0,2.0,,,,,,,19.0,,7.2,,,,2.0,3.0,9.0,,1.0,,28.0,10.0,29.0,2,2.0,57.0,,1.0,1.0,
2017-18,7437867,18,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,3.0,16.0,24.0,39.0,,2.0,7.0,,,,1.0,,,1.0,5.0,,,,,,,,3.0,1.0,90.0,,,,,,,,12.0,,7.1,,,,3.0,,2.0,,6.0,,24.0,27.0,49.0,0,3.0,74.0,,,,
2017-18,7437867,18,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437867,18,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,4.0,30.0,30.0,60.0,1.0,3.0,10.0,,,,2.0,,1.0,4.0,10.0,,,,,,,,1.0,,90.0,,,,,,,,14.0,,6.9,,,,,1.0,,,5.0,,38.0,33.0,71.0,0,3.0,85.0,2.0,3.0,1.0,
2017-18,7437867,18,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437867,18,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,9.0,9.0,6.0,15.0,,,5.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,11.0,,6.5,1.0,2.0,,,,,,20.0,,17.0,9.0,26.0,0,,30.0,,,,
2017-18,7437867,18,11,Everton,Home,188407,108438,Sandro Ramírez,sandro-ramirez,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2017-18,7437867,18,11,Everton,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437867,18,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,5.0,11.0,13.0,24.0,,,2.0,,,,,,,3.0,7.0,,,3.0,,,,,1.0,,90.0,,,,,,,1.0,17.0,,7.3,,,,3.0,,,,12.0,,21.0,15.0,36.0,0,5.0,63.0,3.0,2.0,,
2017-18,7437867,18,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,15.0,1.0,16.0,6.0,8.0,,,,1.0,1.0,,1.0,9.0,10.0,,,1.0,,1.0,,,,,90.0,3.0,,,,,,,11.0,,7.7,,,1.0,,1.0,1.0,,,,22.0,2.0,23.0,5,,36.0,2.0,2.0,1.0,
