playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,penaltiesSaved,savesFromPenalty,clearancesOffTheLine
174932,Sergi Canós,Midfielder,Brentford,94,Spain,2021-22,132.0,2.3337,69.0,1.0,,56.0,,165.0,31.0,33.0,25.0,248.0,668.0,,,36.0,2.0,,2094.0,27.0,103.0,8.0,70.0,94.0,393.0,,2.0,28.6043,7.0,35.0,35.0,105.0,101.0,,15.0,1.0,235.0,,298.0,183.0,31.0,,,31.0,248.0,27.0,199.0,9.0,0.0,,658.0,11.0,427.0,25.0,23.0,,,150.0,27.0,1146.0,15.0,50.0,186.0,,6.0,83.0,82.0,10.0,10.0,23.0,5.0,58.0,4.0,6.0,14.0,15.0,29.0,27.0,73.0,52.0,10.0,28.0,22.0,119.0,16.0,4.0,20.0,2.9607,13.0,1.7984,5.0,2.0,8.0,8.0,52.0,2.0,3.0,3.0,5.0,1.0,6.0,2.0,1.0,1.0,0.0413,,2.0,,,2.0,,6.0,,,2.0,1.0,,1.0,4.0,,10.0,,2.0,17.0,1.0,1.0,,,,,
432160,Shandon Baptiste,Midfielder,Brentford,94,Grenada,2021-22,54.0,0.5073,31.0,1.0,,14.0,,34.0,22.0,12.0,9.0,44.0,298.0,,,25.0,,,905.0,18.0,51.0,4.0,13.0,44.0,245.0,,,12.6379,,11.0,15.0,36.0,67.0,,11.0,0.0,105.0,,85.0,62.0,22.0,,,10.0,146.0,11.0,80.0,7.0,0.0,,297.0,4.0,96.0,4.0,19.0,,,84.0,9.0,462.0,2.0,8.0,109.0,,0.0,10.0,10.0,1.0,5.0,7.0,,7.0,2.0,13.0,1.0,9.0,10.0,9.0,7.0,21.0,3.0,6.0,11.0,62.0,6.0,2.0,3.0,0.7267,4.0,0.3957,2.0,2.0,1.0,1.0,16.0,2.0,,1.0,1.0,1.0,3.0,,,,,,,,,0.0,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,
204580,Vitaly Janelt,Midfielder,Brentford,94,Germany,2021-22,88.0,1.9666,64.0,0.0,,61.0,,153.0,31.0,31.0,27.0,210.0,950.0,,,59.0,5.0,,2307.0,25.0,132.0,8.0,33.0,98.0,688.0,,3.0,32.8626,10.0,30.0,37.0,63.0,251.0,,25.0,0.0,220.0,,341.0,143.0,31.0,,,29.0,407.0,29.0,161.0,34.0,0.0,,919.0,7.0,299.0,32.0,13.0,,,204.0,52.0,1321.0,9.0,31.0,339.0,,3.0,57.0,60.0,4.0,10.0,20.0,4.0,18.0,5.0,4.0,6.0,23.0,16.0,2.0,34.0,13.0,8.0,26.0,28.0,154.0,14.0,5.0,15.0,2.3636,12.0,2.5584,8.0,3.0,5.0,5.0,47.0,3.0,7.0,4.0,3.0,3.0,5.0,,,,,,,,1.0,1.0,,5.0,,,2.0,,,1.0,1.0,3.0,11.0,,1.0,12.0,1.0,,,,,,
39155,Adam Lallana,Midfielder,Brighton,36,England,2021-22,72.0,1.047,45.0,0.0,,34.0,,93.0,24.0,27.0,18.0,123.0,957.0,,,23.0,3.0,,1560.0,8.0,80.0,3.0,26.0,65.0,814.0,,2.0,15.7049,2.0,13.0,20.0,64.0,241.0,,17.0,0.0,152.0,,257.0,126.0,24.0,,,17.0,423.0,17.0,129.0,15.0,0.0,,946.0,5.0,175.0,17.0,14.0,,,251.0,20.0,1178.0,1.0,14.0,412.0,,4.0,30.0,27.0,1.0,5.0,14.0,1.0,2.0,5.0,6.0,1.0,7.0,10.0,9.0,2.0,24.0,10.0,11.0,16.0,208.0,9.0,5.0,7.0,1.1005,4.0,0.7485,11.0,2.0,2.0,2.0,36.0,2.0,6.0,,,0.0,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,
243016,Alexis Mac Allister,Midfielder,Brighton,36,Argentina,2021-22,135.0,2.5795,71.0,0.0,,65.0,,135.0,33.0,31.0,22.0,155.0,995.0,,,48.0,4.0,,2116.0,23.0,149.0,10.0,53.0,124.0,792.0,,1.0,26.1532,2.0,16.0,29.0,112.0,268.0,,39.0,3.0,284.0,,292.0,149.0,33.0,,,25.0,584.0,19.0,236.0,25.0,0.0,,972.0,6.0,297.0,40.0,21.0,,,256.0,48.0,1459.0,3.0,6.0,271.0,,4.0,20.0,30.0,3.0,28.0,32.0,4.0,11.0,20.0,11.0,15.0,29.0,30.0,21.0,51.0,44.0,21.0,30.0,13.0,179.0,4.0,20.0,22.0,6.3384,11.0,4.3495,16.0,4.0,2.0,2.0,52.0,4.0,7.0,5.0,4.0,4.0,8.0,5.0,4.0,4.0,0.2046,,2.0,,,1.0,3.0,8.0,2.0,,,,,1.0,11.0,,30.0,3.0,1.0,46.0,,,,,,,
423649,Enock Mwepu,Midfielder,Brighton,36,Zambia,2021-22,85.0,0.8304,39.0,0.0,,22.0,,79.0,18.0,15.0,12.0,98.0,385.0,,,38.0,1.0,,994.0,29.0,61.0,6.0,28.0,52.0,281.0,,,10.6216,,16.0,13.0,56.0,65.0,,15.0,1.0,146.0,,115.0,70.0,18.0,,,10.0,162.0,7.0,108.0,9.0,0.0,,381.0,9.0,150.0,12.0,15.0,,,99.0,6.0,591.0,1.0,6.0,126.0,,2.0,19.0,25.0,1.0,3.0,16.0,4.0,6.0,,6.0,1.0,5.0,18.0,8.0,6.0,17.0,8.0,18.0,12.0,106.0,7.0,,14.0,2.0872,8.0,1.0145,9.0,4.0,2.0,2.0,36.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,,,,,4.0,1.0,1.0,0.0,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,
243505,Jakub Moder,Midfielder,Brighton,36,Poland,2021-22,110.0,2.2056,55.0,0.0,,42.0,,168.0,28.0,29.0,19.0,193.0,760.0,,,62.0,2.0,,1702.0,37.0,90.0,4.0,58.0,65.0,555.0,,1.0,22.8394,1.0,20.0,23.0,73.0,181.0,,11.0,0.0,200.0,,256.0,107.0,28.0,,,17.0,377.0,19.0,138.0,25.0,0.0,,752.0,18.0,323.0,25.0,12.0,,,162.0,12.0,1114.0,6.0,15.0,198.0,,2.0,25.0,44.0,6.0,10.0,18.0,6.0,28.0,4.0,9.0,8.0,13.0,23.0,17.0,37.0,36.0,12.0,19.0,10.0,161.0,10.0,4.0,9.0,2.59,6.0,1.4264,7.0,,6.0,6.0,64.0,,2.0,,,0.0,6.0,,2.0,2.0,0.1876,,3.0,,2.0,0.0,,6.0,,,1.0,,,,1.0,,6.0,4.0,1.0,7.0,,,,,,,
441192,Jeremy Sarmiento,Midfielder,Brighton,36,Ecuador,2021-22,8.0,0.022,2.0,0.0,,1.0,,5.0,5.0,1.0,1.0,5.0,18.0,,,3.0,,,45.0,2.0,5.0,1.0,2.0,4.0,13.0,,,1.8041,,,2.0,6.0,6.0,,2.0,0.0,13.0,,4.0,3.0,5.0,,,,10.0,1.0,10.0,1.0,0.0,,18.0,,14.0,1.0,1.0,,,3.0,,35.0,1.0,,3.0,,0.0,,1.0,,,,,,,4.0,,,2.0,3.0,,4.0,,,,5.0,1.0,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
433138,Marc Leonard,Midfielder,Brighton,36,Scotland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486672,Moisés Caicedo,Midfielder,Brighton,36,Ecuador,2021-22,31.0,0.3977,24.0,0.0,,16.0,,42.0,8.0,15.0,8.0,49.0,274.0,,,13.0,2.0,,664.0,4.0,43.0,5.0,17.0,34.0,216.0,,,5.4288,1.0,7.0,6.0,27.0,78.0,,11.0,1.0,74.0,,85.0,56.0,8.0,,,6.0,126.0,1.0,61.0,9.0,0.0,,274.0,1.0,74.0,10.0,7.0,,,62.0,9.0,390.0,,5.0,99.0,,2.0,7.0,20.0,,4.0,6.0,1.0,,1.0,,,3.0,14.0,3.0,,13.0,2.0,7.0,10.0,49.0,4.0,1.0,5.0,0.8838,4.0,0.5987,2.0,1.0,2.0,2.0,14.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,,,,,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,
60307,Pascal Groß,Midfielder,Brighton,36,Germany,2021-22,79.0,4.5682,63.0,0.0,,28.0,,137.0,29.0,36.0,24.0,191.0,1111.0,,,36.0,6.0,,2043.0,21.0,58.0,6.0,56.0,43.0,858.0,,3.0,26.3277,3.0,21.0,24.0,58.0,193.0,,6.0,1.0,137.0,,328.0,119.0,29.0,,,13.0,607.0,18.0,101.0,15.0,0.0,,1060.0,24.0,385.0,15.0,9.0,,,342.0,62.0,1578.0,33.0,19.0,372.0,,1.0,54.0,41.0,12.0,7.0,17.0,8.0,59.0,2.0,5.0,59.0,56.0,26.0,9.0,130.0,24.0,8.0,15.0,18.0,248.0,10.0,2.0,10.0,2.9317,9.0,2.555,8.0,3.0,4.0,4.0,65.0,3.0,8.0,2.0,4.0,0.0,5.0,,1.0,1.0,0.1337,,4.0,,3.0,2.0,1.0,5.0,,,4.0,,,,40.0,2.0,56.0,,2.0,100.0,,,,,,,
109345,Solly March,Midfielder,Brighton,36,England,2021-22,113.0,2.8847,44.0,0.0,,30.0,,107.0,31.0,19.0,17.0,144.0,638.0,,,43.0,1.0,,1739.0,26.0,90.0,5.0,47.0,73.0,455.0,,1.0,24.6703,2.0,23.0,23.0,87.0,140.0,,20.0,0.0,203.0,,175.0,92.0,31.0,,,13.0,363.0,18.0,160.0,17.0,0.0,,623.0,31.0,286.0,17.0,23.0,,,145.0,39.0,1042.0,36.0,18.0,157.0,,1.0,37.0,22.0,10.0,3.0,17.0,1.0,50.0,1.0,14.0,26.0,33.0,19.0,15.0,68.0,44.0,7.0,31.0,17.0,178.0,7.0,1.0,20.0,1.2099,10.0,0.8774,3.0,4.0,6.0,6.0,61.0,4.0,3.0,,12.0,0.0,2.0,,2.0,2.0,0.0811,,2.0,,1.0,0.0,,2.0,,,3.0,,,,13.0,,15.0,1.0,3.0,34.0,,,,,,,
235382,Steven Alzate,Midfielder,Brighton,36,Colombia,2021-22,22.0,0.2487,14.0,0.0,,10.0,,20.0,9.0,7.0,5.0,29.0,232.0,,,12.0,,,405.0,8.0,24.0,1.0,5.0,20.0,191.0,,,7.5131,1.0,8.0,7.0,14.0,63.0,,4.0,0.0,46.0,,66.0,39.0,9.0,,,6.0,107.0,6.0,34.0,4.0,0.0,,230.0,,42.0,4.0,6.0,,,66.0,12.0,304.0,1.0,5.0,96.0,,0.0,9.0,10.0,,,1.0,1.0,,,4.0,,2.0,1.0,2.0,,5.0,,6.0,10.0,37.0,5.0,,3.0,0.0685,1.0,0.1431,2.0,,1.0,1.0,3.0,,1.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
209045,Taylor Richards,Midfielder,Brighton,36,England,2021-22,3.0,0.0209,3.0,0.0,,1.0,,6.0,2.0,,,6.0,27.0,,,1.0,,,23.0,,3.0,,1.0,2.0,19.0,,,0.3628,,,,3.0,8.0,,1.0,0.0,6.0,,5.0,3.0,2.0,,,1.0,15.0,,5.0,1.0,0.0,,27.0,,7.0,,,,,10.0,2.0,33.0,,,6.0,,0.0,,,,1.0,,,,1.0,2.0,,1.0,,1.0,,1.0,,1.0,,4.0,,1.0,,0.0153,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
227127,Yves Bissouma,Midfielder,Brighton,36,Mali,2021-22,102.0,0.6707,67.0,0.0,,76.0,,100.0,26.0,45.0,25.0,128.0,1187.0,,,31.0,6.0,,2116.0,15.0,145.0,5.0,45.0,129.0,1015.0,,2.0,27.031,2.0,47.0,28.0,87.0,370.0,,19.0,0.0,247.0,,245.0,161.0,26.0,,,27.0,497.0,23.0,216.0,16.0,0.0,,1170.0,7.0,208.0,49.0,34.0,,,377.0,44.0,1594.0,2.0,15.0,562.0,,10.0,28.0,40.0,,5.0,16.0,3.0,2.0,4.0,1.0,,6.0,30.0,17.0,2.0,42.0,11.0,30.0,50.0,195.0,7.0,4.0,22.0,0.934,5.0,0.6382,9.0,4.0,,,15.0,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.1666,,2.0,,,0.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,
17349,Aaron Lennon,Midfielder,Burnley,90,England,2021-22,94.0,0.4639,36.0,0.0,,33.0,,74.0,28.0,19.0,17.0,89.0,336.0,,,28.0,2.0,,1548.0,21.0,73.0,4.0,41.0,66.0,240.0,,3.0,22.4301,4.0,8.0,25.0,73.0,54.0,,20.0,0.0,167.0,,85.0,73.0,28.0,,,16.0,158.0,21.0,139.0,7.0,0.0,,332.0,22.0,188.0,17.0,13.0,,,87.0,7.0,601.0,2.0,13.0,92.0,,2.0,15.0,26.0,3.0,4.0,8.0,,35.0,,11.0,3.0,9.0,22.0,17.0,37.0,30.0,4.0,19.0,9.0,110.0,9.0,,14.0,1.0798,4.0,1.5492,5.0,1.0,1.0,1.0,48.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,,,,,,,3.0,0.0,,4.0,,1.0,1.0,,,,,,2.0,,,2.0,,,,,,,
465299,Anthony Mancini,Midfielder,Burnley,90,France,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60551,Ashley Westwood,Midfielder,Burnley,90,England,2021-22,85.0,4.5224,51.0,0.0,,21.0,,178.0,27.0,22.0,26.0,276.0,1113.0,,,22.0,3.0,,2289.0,13.0,62.0,6.0,34.0,53.0,759.0,,3.0,32.8957,4.0,15.0,40.0,72.0,243.0,,22.0,0.0,147.0,,466.0,174.0,27.0,,,9.0,488.0,34.0,125.0,9.0,0.0,,1021.0,12.0,435.0,12.0,10.0,,,209.0,78.0,1474.0,4.0,34.0,379.0,,7.0,98.0,46.0,6.0,8.0,6.0,7.0,29.0,5.0,1.0,30.0,30.0,12.0,8.0,92.0,22.0,4.0,29.0,30.0,195.0,3.0,5.0,17.0,0.5927,2.0,0.0468,5.0,1.0,1.0,1.0,17.0,1.0,9.0,,,0.0,3.0,,,,,,3.0,,,0.0,,3.0,,1.0,,,,1.0,20.0,,49.0,1.0,,73.0,,,,,,,
192290,Connor Roberts,Midfielder,Burnley,90,Wales,2021-22,41.0,1.5079,27.0,0.0,,20.0,,106.0,21.0,14.0,19.0,175.0,646.0,,,30.0,6.0,,1691.0,17.0,68.0,1.0,35.0,55.0,447.0,,5.0,26.9369,5.0,52.0,23.0,24.0,48.0,,29.0,1.0,109.0,,277.0,82.0,21.0,,,7.0,271.0,22.0,79.0,13.0,0.0,,635.0,5.0,306.0,13.0,6.0,,,233.0,24.0,1088.0,102.0,29.0,206.0,,2.0,69.0,43.0,6.0,,6.0,1.0,23.0,,2.0,6.0,12.0,20.0,6.0,23.0,12.0,2.0,7.0,22.0,88.0,2.0,,3.0,0.3843,4.0,0.9981,,1.0,2.0,2.0,19.0,1.0,5.0,1.0,1.0,0.0,,,,,,,1.0,,,1.0,,,,,84.0,,,,,1.0,,2.0,,2.0,,,,,,,
40845,Dale Stephens,Midfielder,Burnley,90,England,2021-22,12.0,0.0694,6.0,0.0,,4.0,,10.0,3.0,4.0,1.0,11.0,57.0,,,2.0,1.0,,123.0,2.0,4.0,,4.0,4.0,42.0,,,0.3258,,1.0,,10.0,17.0,,,0.0,16.0,,15.0,7.0,3.0,,,3.0,24.0,,14.0,,0.0,,57.0,,13.0,1.0,,,,19.0,4.0,71.0,,1.0,22.0,,1.0,1.0,4.0,,,1.0,,,,2.0,,1.0,3.0,,,,1.0,5.0,1.0,6.0,,,3.0,0.0322,,,,,,,,,1.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
433154,Dwight McNeil,Midfielder,Burnley,90,England,2021-22,183.0,5.2899,89.0,0.0,,78.0,,160.0,38.0,51.0,35.0,209.0,939.0,,,29.0,6.0,,3112.0,16.0,217.0,5.0,104.0,204.0,670.0,,3.0,40.4853,3.0,21.0,49.0,167.0,194.0,,36.0,0.0,400.0,,279.0,223.0,38.0,,,29.0,492.0,44.0,371.0,13.0,0.0,,912.0,38.0,571.0,49.0,90.0,,,203.0,60.0,1817.0,10.0,15.0,280.0,,1.0,49.0,52.0,23.0,20.0,32.0,9.0,107.0,13.0,3.0,42.0,46.0,53.0,60.0,157.0,111.0,17.0,16.0,35.0,263.0,9.0,13.0,8.0,2.2836,15.0,1.6241,8.0,10.0,5.0,5.0,60.0,10.0,11.0,,1.0,0.0,7.0,,4.0,4.0,0.1349,,1.0,,3.0,0.0,,7.0,,,,,,2.0,9.0,,34.0,,,48.0,,,,,,,2.0
172782,Josh Brownhill,Midfielder,Burnley,90,England,2021-22,133.0,3.2307,123.0,0.0,,73.0,,190.0,35.0,64.0,32.0,255.0,1125.0,,,79.0,7.0,,2953.0,32.0,155.0,4.0,47.0,108.0,810.0,,5.0,42.8781,17.0,40.0,45.0,101.0,282.0,,20.0,1.0,288.0,,397.0,198.0,35.0,,,36.0,529.0,41.0,209.0,47.0,0.0,,1091.0,11.0,380.0,37.0,15.0,,,254.0,60.0,1608.0,2.0,44.0,360.0,,10.0,65.0,59.0,6.0,10.0,19.0,1.0,17.0,6.0,3.0,19.0,37.0,25.0,15.0,34.0,33.0,10.0,39.0,68.0,192.0,1.0,6.0,26.0,1.3663,9.0,1.1316,16.0,6.0,1.0,1.0,33.0,6.0,12.0,2.0,,2.0,4.0,1.0,4.0,4.0,0.099,,3.0,,,0.0,,4.0,,,4.0,,,,9.0,1.0,13.0,,3.0,22.0,,,,,,,
461096,Lewis Richardson,Midfielder,Burnley,90,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243568,Billy Gilmour,Midfielder,Chelsea,8,Scotland,2021-22,102.0,,47.0,0.0,,41.0,,122.0,24.0,23.0,21.0,185.0,1136.0,,,33.0,2.0,,1858.0,20.0,90.0,4.0,32.0,77.0,870.0,,7.0,,1.0,29.0,52.0,82.0,267.0,,21.0,0.0,192.0,,337.0,124.0,24.0,,,20.0,469.0,48.0,159.0,13.0,0.0,,1097.0,12.0,302.0,21.0,15.0,,,297.0,81.0,1485.0,6.0,13.0,516.0,,2.0,63.0,54.0,3.0,9.0,9.0,2.0,10.0,,3.0,34.0,24.0,17.0,7.0,64.0,18.0,6.0,28.0,17.0,235.0,6.0,,20.0,,3.0,,9.0,,,,5.0,,4.0,,1.0,,,,,2.0,,3.0,1.0,,,,,,,1.0,,,,,21.0,,42.0,,2.0,64.0,,,,,,,
176413,Christian Pulisic,Midfielder,Chelsea,8,United States,2021-22,112.0,1.0894,49.0,0.0,,10.0,,83.0,22.0,23.0,13.0,86.0,437.0,,,40.0,3.0,,1286.0,28.0,78.0,3.0,32.0,66.0,345.0,,,8.6564,1.0,8.0,10.0,84.0,98.0,,31.0,1.0,190.0,,95.0,53.0,22.0,,,3.0,267.0,7.0,150.0,12.0,0.0,,431.0,11.0,213.0,7.0,25.0,,,107.0,6.0,747.0,9.0,2.0,86.0,,2.0,3.0,19.0,2.0,6.0,22.0,2.0,12.0,3.0,9.0,2.0,13.0,12.0,32.0,12.0,57.0,11.0,15.0,5.0,137.0,4.0,3.0,10.0,4.9474,11.0,4.3987,9.0,,5.0,5.0,74.0,,,6.0,4.0,3.0,3.0,2.0,,,,4.0,2.0,,2.0,3.0,,3.0,,,2.0,,,,,4.0,,,2.0,,,,,,,,
232787,Conor Gallagher,Midfielder,Chelsea,8,England,2021-22,228.0,,134.0,0.0,,69.0,,165.0,34.0,58.0,33.0,197.0,1049.0,,,62.0,10.0,,2851.0,39.0,199.0,7.0,76.0,176.0,806.0,,2.0,,6.0,23.0,38.0,189.0,258.0,,65.0,0.0,427.0,,293.0,187.0,34.0,,,31.0,518.0,31.0,365.0,23.0,0.0,,981.0,26.0,446.0,38.0,42.0,,,234.0,46.0,1753.0,2.0,15.0,370.0,,10.0,32.0,43.0,9.0,11.0,41.0,2.0,40.0,,1.0,36.0,35.0,49.0,33.0,92.0,83.0,19.0,65.0,29.0,264.0,7.0,,45.0,,22.0,,14.0,,,,86.0,,9.0,8.0,2.0,5.0,,7.0,,4.0,,3.0,3.0,1.0,1.0,3.0,,,,,2.0,,1.0,,15.0,1.0,32.0,1.0,5.0,62.0,,,,,,,
124183,Hakim Ziyech,Midfielder,Chelsea,8,Morocco,2021-22,125.0,3.0574,38.0,0.0,,19.0,,104.0,23.0,16.0,14.0,119.0,632.0,,,27.0,3.0,,1315.0,14.0,88.0,1.0,37.0,75.0,491.0,,2.0,12.0962,,8.0,12.0,111.0,96.0,,29.0,3.0,213.0,,192.0,87.0,23.0,,,9.0,397.0,11.0,186.0,13.0,0.0,,625.0,17.0,324.0,10.0,28.0,,,198.0,22.0,1057.0,13.0,1.0,134.0,,3.0,15.0,18.0,10.0,16.0,36.0,4.0,55.0,12.0,9.0,18.0,27.0,10.0,37.0,83.0,61.0,17.0,24.0,10.0,146.0,6.0,12.0,16.0,3.4002,19.0,3.4895,9.0,10.0,5.0,5.0,57.0,10.0,1.0,4.0,5.0,3.0,4.0,,3.0,3.0,0.1959,7.0,3.0,,1.0,1.0,,4.0,,,2.0,,,1.0,9.0,4.0,21.0,1.0,,31.0,,,,,,,
491785,Harvey Vale,Midfielder,Chelsea,8,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85955,Jorginho,Midfielder,Chelsea,8,Italy,2021-22,132.0,1.9455,70.0,0.0,,64.0,,148.0,29.0,35.0,26.0,202.0,1883.0,,,39.0,8.0,,2278.0,26.0,131.0,2.0,36.0,118.0,1619.0,,4.0,15.5958,4.0,20.0,16.0,106.0,520.0,,38.0,1.0,263.0,,520.0,208.0,29.0,,,31.0,925.0,14.0,224.0,13.0,0.0,,1841.0,5.0,253.0,33.0,16.0,,,523.0,62.0,2197.0,,22.0,756.0,,5.0,54.0,48.0,,4.0,12.0,8.0,3.0,4.0,3.0,,25.0,23.0,5.0,3.0,24.0,3.0,30.0,36.0,320.0,8.0,4.0,23.0,5.8497,9.0,6.1625,12.0,,3.0,3.0,13.0,,4.0,6.0,,3.0,,6.0,,,,1.0,2.0,,,3.0,7.0,,6.0,,,,,,,,,,2.0,,,,,,,,
167767,Kenedy,Midfielder,Chelsea,8,Brazil,2021-22,5.0,0.0598,2.0,0.0,,5.0,,10.0,1.0,,1.0,12.0,46.0,,,1.0,,,59.0,1.0,6.0,,,6.0,32.0,,,0.698,,,,4.0,19.0,,,0.0,11.0,,10.0,8.0,1.0,,,3.0,21.0,,10.0,,0.0,,46.0,1.0,19.0,2.0,1.0,,,2.0,2.0,69.0,2.0,1.0,13.0,,0.0,2.0,3.0,,1.0,,,1.0,,,,1.0,,,1.0,3.0,,,,15.0,1.0,,,0.0416,,,,,,,4.0,,,,,0.0,1.0,,,,,,1.0,,1.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
184341,Mason Mount,Midfielder,Chelsea,8,England,2021-22,142.0,6.8535,73.0,0.0,,41.0,,146.0,32.0,32.0,27.0,163.0,1115.0,,,37.0,6.0,,2364.0,31.0,88.0,2.0,52.0,82.0,931.0,,5.0,24.1338,1.0,11.0,25.0,111.0,267.0,,23.0,3.0,230.0,,313.0,107.0,32.0,,,25.0,770.0,23.0,193.0,6.0,0.0,,1094.0,33.0,412.0,16.0,18.0,,,268.0,21.0,1654.0,3.0,2.0,225.0,,4.0,17.0,19.0,12.0,21.0,55.0,10.0,53.0,9.0,5.0,43.0,48.0,17.0,24.0,110.0,58.0,26.0,30.0,13.0,267.0,7.0,9.0,17.0,8.0126,29.0,6.4798,19.0,5.0,13.0,13.0,145.0,5.0,1.0,11.0,5.0,6.0,12.0,10.0,6.0,6.0,0.1975,4.0,10.0,,1.0,5.0,1.0,12.0,1.0,,1.0,,,,29.0,1.0,53.0,3.0,1.0,90.0,,,,,,,
