playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,successfulCornersIntoBox,shotsBlockedInBox,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,secondGoalAssists,expectedGoalsFreekick,overruns,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,unsuccessfulLayoffs,homeGoals,penaltiesTaken,oboxTarget,headedGoals,iboxBlocked,penaltyGoals,goalKicks,lastPlayerTackle,gkSuccessfulDistribution,clearancesOffTheLine,catches,savesMadeFromOutsideBox,savesMadeCaught,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,foulWonPenalty,ownGoalScored,penaltyGoalsConceded,penaltiesConceded,setPiecesGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,redCards2ndYellow,otherGoals
543295,Antoni Milambo,Midfielder,Brentford,94,Netherlands,2025-26,0.0,0.0,0.0,1.0,,0.0116,,,,3.0,,,3.0,1.0,,1.0,1.0,3.0,,11.0,,,,3.0,,,,45.0,,1.0,5.0,,2.0,3.0,8.0,,,2.3906,,,,3.0,,,,0.0,6.0,2.0,5.0,2.0,1.0,2.0,,5.0,3.0,,,3.0,2.0,11.0,,,4.0,1.0,,,4.0,,,,2.0,19.0,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244858,Fábio Carvalho,Midfielder,Brentford,94,Portugal,2025-26,0.0,0.0,0.0,6.0,,0.0312,,1.0,0.6839,3.0,2.0,,5.0,6.0,,1.0,1.0,5.0,3.0,25.0,,,5.0,4.0,,1.0,,100.0,,3.0,5.0,,1.0,4.0,18.0,2.0,,2.77,,,,4.0,3.0,6.0,,0.0,11.0,1.0,7.0,5.0,6.0,1.0,2.0,11.0,4.0,4.0,3.0,7.0,1.0,22.0,1.0,1.0,14.0,2.0,1.0,,7.0,,,2.0,5.0,45.0,,,,,10.0,,0.6992,,,1.0,0.0,1.0,,1.0,,,,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56979,Jordan Henderson,Midfielder,Brentford,94,England,2025-26,0.0,0.0,6.0,51.0,12.0,2.4524,2.0,1.0,0.6364,27.0,4.0,6.0,137.0,32.0,3.0,32.0,22.0,256.0,26.0,1158.0,1.0,1.0,10.0,31.0,2.0,17.0,,1922.0,,18.0,48.0,3.0,20.0,35.0,831.0,13.0,,27.7565,16.0,13.0,34.0,28.0,33.0,265.0,7.0,0.0,99.0,9.0,423.0,98.0,32.0,14.0,5.0,434.0,25.0,32.0,11.0,68.0,13.0,1120.0,3.0,5.0,318.0,13.0,3.0,7.0,295.0,13.0,17.0,71.0,175.0,1382.0,2.0,12.0,1.0,50.0,485.0,11.0,0.3319,119.0,52.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,3.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
183656,Josh Dasilva,Midfielder,Brentford,94,England,2025-26,0.0,0.0,0.0,1.0,,0.0015,,,,,1.0,,1.0,2.0,,1.0,,1.0,,5.0,,,2.0,,,,,2.0,,,,,1.0,,4.0,1.0,,,1.0,,,,1.0,2.0,,0.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,,,1.0,1.0,,5.0,1.0,,2.0,,,,1.0,,,,1.0,8.0,,,,,2.0,,0.0762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513418,Kevin Schade,Midfielder,Brentford,94,Germany,2025-26,1.0,1.0,6.0,241.0,4.0,2.0848,12.0,24.0,9.826,41.0,45.0,4.0,159.0,35.0,3.0,22.0,32.0,170.0,17.0,527.0,10.0,,3.0,173.0,5.0,5.0,15.0,2757.0,15.0,86.0,190.0,3.0,48.0,103.0,350.0,141.0,2.0,35.3262,25.0,1.0,31.0,34.0,155.0,162.0,43.0,0.0,431.0,24.0,177.0,94.0,35.0,17.0,55.0,253.0,31.0,17.0,100.0,258.0,87.0,523.0,21.0,24.0,388.0,24.0,20.0,3.0,64.0,50.0,18.0,7.0,124.0,1088.0,9.0,13.0,,5.0,109.0,19.0,12.1782,11.0,33.0,8.0,2.0,1.0,12.0,4.0,1.0,,,,4.0,1.0,1.0,,11.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,12.0,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,
559610,Luka Bentt,Midfielder,Brentford,94,Belgium,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207283,Mathias Jensen,Midfielder,Brentford,94,Denmark,2025-26,0.0,0.0,3.0,116.0,13.0,6.0183,10.0,8.0,1.8919,41.0,19.0,13.0,134.0,36.0,1.0,35.0,26.0,215.0,35.0,1122.0,2.0,9.0,10.0,29.0,4.0,38.0,2.0,2252.0,2.0,21.0,83.0,3.0,33.0,75.0,809.0,40.0,5.0,33.8616,32.0,14.0,37.0,33.0,95.0,313.0,15.0,0.0,199.0,18.0,396.0,117.0,36.0,18.0,16.0,584.0,30.0,88.0,41.0,170.0,8.0,1071.0,11.0,12.0,405.0,23.0,19.0,4.0,237.0,20.0,21.0,98.0,176.0,1603.0,23.0,13.0,9.0,36.0,361.0,11.0,2.2661,81.0,44.0,3.0,2.0,17.0,1.0,3.0,,3.0,3.0,43.0,1.0,,2.0,0.1288,2.0,65.0,3.0,2.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
440089,Mikkel Damsgaard,Midfielder,Brentford,94,Denmark,2025-26,0.0,0.0,0.0,155.0,12.0,5.442,5.0,11.0,3.1071,57.0,24.0,14.0,170.0,33.0,4.0,34.0,24.0,225.0,33.0,951.0,4.0,3.0,9.0,46.0,3.0,28.0,3.0,2057.0,3.0,27.0,116.0,2.0,49.0,97.0,689.0,80.0,1.0,27.4444,38.0,6.0,16.0,32.0,128.0,241.0,23.0,1.0,271.0,22.0,374.0,139.0,33.0,22.0,33.0,530.0,30.0,69.0,66.0,225.0,19.0,907.0,13.0,15.0,425.0,35.0,18.0,4.0,176.0,19.0,25.0,37.0,160.0,1420.0,6.0,15.0,3.0,21.0,224.0,11.0,2.6169,55.0,40.0,4.0,3.0,13.0,2.0,3.0,,1.0,1.0,25.0,1.0,1.0,,0.1681,3.0,43.0,4.0,1.0,1.0,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
547671,Riley Owen,Midfielder,Brentford,94,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606689,Romelle Donovan,Midfielder,Brentford,94,England,2025-26,0.0,0.0,0.0,7.0,,0.0173,2.0,1.0,0.0475,,1.0,,6.0,4.0,,,,7.0,2.0,16.0,,2.0,4.0,1.0,,,,38.0,,1.0,8.0,,1.0,8.0,8.0,5.0,,,1.0,,,,6.0,3.0,3.0,0.0,15.0,,4.0,5.0,4.0,,1.0,8.0,,2.0,3.0,14.0,,16.0,,1.0,14.0,,5.0,,5.0,2.0,,1.0,4.0,34.0,,,2.0,1.0,1.0,2.0,0.0958,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204580,Vitaly Janelt,Midfielder,Brentford,94,Germany,2025-26,0.0,0.0,8.0,66.0,5.0,2.2719,3.0,3.0,1.2013,27.0,9.0,2.0,61.0,25.0,4.0,14.0,15.0,103.0,13.0,811.0,,2.0,10.0,38.0,4.0,19.0,1.0,1437.0,1.0,15.0,66.0,2.0,14.0,43.0,665.0,22.0,,22.3305,17.0,5.0,34.0,21.0,51.0,221.0,13.0,0.0,132.0,5.0,280.0,85.0,25.0,11.0,6.0,357.0,19.0,42.0,12.0,94.0,23.0,773.0,6.0,7.0,172.0,16.0,5.0,8.0,176.0,20.0,30.0,43.0,134.0,1081.0,5.0,4.0,2.0,18.0,370.0,7.0,0.9081,42.0,28.0,1.0,1.0,11.0,1.0,,,,,21.0,1.0,1.0,,,1.0,37.0,1.0,1.0,0.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,
508395,Yehor Yarmoliuk,Midfielder,Brentford,94,Ukraine,2025-26,0.0,0.0,7.0,153.0,8.0,1.3883,4.0,4.0,0.7708,70.0,12.0,2.0,137.0,37.0,2.0,21.0,30.0,211.0,22.0,1347.0,1.0,1.0,7.0,58.0,6.0,8.0,1.0,2665.0,1.0,26.0,129.0,2.0,64.0,97.0,1069.0,18.0,,38.0746,12.0,8.0,41.0,42.0,127.0,358.0,12.0,0.0,282.0,43.0,370.0,187.0,37.0,25.0,27.0,532.0,40.0,22.0,50.0,224.0,32.0,1334.0,8.0,8.0,328.0,45.0,15.0,14.0,329.0,37.0,28.0,67.0,290.0,1782.0,6.0,15.0,1.0,35.0,612.0,12.0,1.2018,74.0,49.0,1.0,0.0,,3.0,1.0,,,,,1.0,,1.0,,2.0,,2.0,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
535301,Carlos Baleba,Midfielder,Brighton,36,Cameroon,2025-26,0.0,0.0,5.0,102.0,,0.7559,8.0,2.0,0.1706,37.0,12.0,2.0,78.0,31.0,,22.0,23.0,104.0,,748.0,,6.0,8.0,50.0,2.0,,,1662.0,,21.0,102.0,2.0,24.0,73.0,610.0,4.0,1.0,22.7207,9.0,1.0,32.0,19.0,81.0,175.0,24.0,0.0,204.0,14.0,152.0,105.0,31.0,17.0,13.0,276.0,17.0,,32.0,154.0,29.0,741.0,10.0,4.0,172.0,20.0,12.0,6.0,228.0,31.0,29.0,34.0,193.0,1045.0,,20.0,6.0,13.0,368.0,20.0,0.7485,26.0,26.0,,,,2.0,,,,,,1.0,,,,,,2.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
514254,Diego Gómez,Midfielder,Brighton,36,Paraguay,2025-26,0.0,0.0,9.0,163.0,6.0,1.7124,11.0,14.0,4.3356,78.0,31.0,2.0,142.0,32.0,1.0,21.0,26.0,166.0,14.0,753.0,1.0,6.0,6.0,92.0,,6.0,6.0,2136.0,6.0,37.0,162.0,2.0,69.0,107.0,570.0,80.0,,29.5264,20.0,1.0,28.0,29.0,126.0,152.0,11.0,1.0,325.0,49.0,176.0,112.0,32.0,28.0,22.0,341.0,27.0,15.0,51.0,233.0,55.0,738.0,17.0,8.0,302.0,50.0,19.0,3.0,220.0,48.0,18.0,17.0,205.0,1207.0,5.0,24.0,6.0,6.0,252.0,29.0,6.2938,24.0,37.0,5.0,2.0,,5.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,0.1417,7.0,1.0,3.0,6.0,3.0,,3.0,,5.0,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
597320,Harry Howell,Midfielder,Brighton,36,England,2025-26,0.0,0.0,0.0,9.0,,0.0312,,,,1.0,,,3.0,3.0,,1.0,1.0,5.0,4.0,34.0,1.0,,2.0,6.0,,,,93.0,,4.0,5.0,,3.0,3.0,27.0,1.0,,0.7041,,,3.0,2.0,5.0,6.0,,0.0,14.0,3.0,6.0,3.0,3.0,1.0,1.0,18.0,2.0,4.0,3.0,8.0,2.0,34.0,,1.0,14.0,1.0,2.0,,12.0,,,2.0,10.0,56.0,,1.0,,2.0,11.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532529,Jack Hinshelwood,Midfielder,Brighton,36,England,2025-26,0.0,0.0,0.0,82.0,,2.3431,8.0,15.0,4.4872,19.0,29.0,4.0,95.0,27.0,3.0,20.0,20.0,110.0,7.0,632.0,2.0,2.0,7.0,35.0,1.0,,10.0,1750.0,10.0,23.0,46.0,3.0,21.0,34.0,513.0,64.0,3.0,23.2769,12.0,1.0,25.0,23.0,59.0,166.0,12.0,2.0,128.0,4.0,171.0,61.0,27.0,5.0,6.0,284.0,20.0,7.0,15.0,93.0,12.0,620.0,14.0,8.0,163.0,14.0,3.0,5.0,184.0,33.0,5.0,9.0,111.0,842.0,10.0,16.0,2.0,5.0,238.0,18.0,4.9153,15.0,28.0,4.0,1.0,,6.0,2.0,1.0,,,,2.0,2.0,,,,1.0,1.0,1.0,3.0,,1.0,1.0,6.0,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,
15157,James Milner,Midfielder,Brighton,36,England,2025-26,0.0,0.0,2.0,37.0,3.0,0.6331,2.0,2.0,0.9227,15.0,6.0,1.0,37.0,20.0,1.0,15.0,7.0,64.0,6.0,487.0,1.0,2.0,13.0,16.0,1.0,6.0,1.0,778.0,1.0,10.0,25.0,3.0,9.0,19.0,403.0,8.0,,12.9959,7.0,1.0,19.0,17.0,27.0,122.0,3.0,0.0,62.0,5.0,153.0,40.0,20.0,6.0,1.0,225.0,14.0,8.0,4.0,46.0,6.0,464.0,4.0,2.0,84.0,9.0,1.0,1.0,113.0,15.0,6.0,20.0,99.0,592.0,7.0,6.0,2.0,11.0,204.0,11.0,1.0195,27.0,13.0,1.0,0.0,2.0,,1.0,,,,2.0,,,,,,4.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
451340,Kaoru Mitoma,Midfielder,Brighton,36,Japan,2025-26,0.0,0.0,5.0,123.0,8.0,2.8396,8.0,13.0,3.621,18.0,24.0,,94.0,25.0,1.0,17.0,19.0,101.0,38.0,574.0,4.0,4.0,6.0,36.0,1.0,8.0,8.0,1721.0,8.0,21.0,82.0,4.0,42.0,67.0,461.0,91.0,,20.6801,29.0,1.0,17.0,20.0,102.0,238.0,21.0,0.0,205.0,16.0,122.0,62.0,25.0,6.0,35.0,362.0,16.0,38.0,58.0,169.0,15.0,573.0,11.0,20.0,249.0,12.0,28.0,1.0,38.0,31.0,9.0,12.0,176.0,925.0,6.0,10.0,4.0,5.0,119.0,14.0,4.0614,7.0,25.0,3.0,3.0,,4.0,1.0,1.0,,,,2.0,4.0,1.0,,5.0,,2.0,3.0,0.0,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
467779,Mats Wieffer,Midfielder,Brighton,36,Netherlands,2025-26,0.0,0.0,8.0,144.0,3.0,1.8672,5.0,6.0,1.9119,66.0,13.0,3.0,114.0,26.0,3.0,8.0,23.0,148.0,13.0,881.0,2.0,3.0,3.0,90.0,5.0,3.0,3.0,1908.0,3.0,46.0,140.0,5.0,34.0,96.0,693.0,52.0,23.0,25.8826,17.0,4.0,71.0,26.0,98.0,43.0,22.0,1.0,284.0,18.0,277.0,103.0,26.0,24.0,11.0,380.0,21.0,13.0,33.0,194.0,44.0,850.0,7.0,7.0,248.0,42.0,9.0,7.0,391.0,30.0,25.0,40.0,170.0,1434.0,165.0,9.0,3.0,17.0,356.0,19.0,1.9257,34.0,50.0,2.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,0.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
219249,Matt O'Riley,Midfielder,Brighton,36,Denmark,2025-26,0.0,0.0,0.0,12.0,2.0,0.1719,,2.0,1.4302,5.0,4.0,,7.0,6.0,,6.0,2.0,9.0,2.0,70.0,1.0,,4.0,7.0,,4.0,1.0,203.0,1.0,5.0,8.0,2.0,5.0,6.0,60.0,7.0,,2.6086,4.0,,2.0,3.0,7.0,11.0,1.0,0.0,20.0,3.0,16.0,2.0,6.0,3.0,1.0,34.0,1.0,3.0,2.0,13.0,2.0,66.0,2.0,,22.0,2.0,,1.0,20.0,2.0,,1.0,23.0,108.0,,1.0,,2.0,31.0,1.0,1.2045,2.0,4.0,1.0,0.0,2.0,,,1.0,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
556637,Nehemiah Oriola,Midfielder,Brighton,36,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60307,Pascal Groß,Midfielder,Brighton,36,Germany,2025-26,0.0,0.0,2.0,70.0,21.0,3.8311,6.0,9.0,2.6342,29.0,12.0,2.0,111.0,19.0,3.0,33.0,18.0,151.0,35.0,1073.0,4.0,3.0,1.0,30.0,5.0,40.0,4.0,1636.0,4.0,17.0,61.0,2.0,27.0,48.0,886.0,46.0,,18.4038,36.0,3.0,24.0,17.0,53.0,308.0,12.0,0.0,131.0,13.0,297.0,76.0,19.0,11.0,9.0,525.0,15.0,79.0,19.0,101.0,13.0,1019.0,3.0,13.0,272.0,18.0,7.0,4.0,252.0,17.0,12.0,36.0,216.0,1394.0,16.0,2.0,3.0,18.0,437.0,10.0,1.4518,40.0,30.0,1.0,0.0,15.0,3.0,1.0,,1.0,1.0,37.0,1.0,,,0.0609,,57.0,4.0,1.0,1.0,,4.0,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
109345,Solly March,Midfielder,Brighton,36,England,2025-26,0.0,0.0,0.0,4.0,,0.016,,1.0,0.0216,2.0,1.0,,3.0,4.0,,1.0,,3.0,4.0,12.0,,,4.0,1.0,,,1.0,38.0,1.0,1.0,3.0,,1.0,3.0,8.0,4.0,,0.8565,,,,1.0,3.0,1.0,1.0,0.0,7.0,,2.0,3.0,4.0,,,5.0,1.0,4.0,2.0,6.0,,12.0,,,9.0,2.0,,,4.0,,,1.0,5.0,26.0,,,,,4.0,,0.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509416,Yasin Ayari,Midfielder,Brighton,36,Sweden,2025-26,0.0,0.0,1.0,113.0,1.0,1.1409,11.0,10.0,1.6722,47.0,30.0,1.0,106.0,29.0,3.0,26.0,20.0,134.0,9.0,963.0,,7.0,9.0,26.0,5.0,5.0,2.0,1924.0,2.0,17.0,102.0,7.0,25.0,93.0,789.0,38.0,,26.5012,12.0,6.0,24.0,24.0,96.0,345.0,28.0,0.0,215.0,11.0,212.0,124.0,29.0,23.0,30.0,363.0,17.0,19.0,49.0,189.0,9.0,943.0,20.0,4.0,240.0,24.0,18.0,4.0,202.0,24.0,26.0,40.0,204.0,1322.0,3.0,5.0,7.0,17.0,471.0,20.0,2.7096,28.0,48.0,3.0,1.0,2.0,4.0,3.0,,2.0,2.0,8.0,1.0,1.0,1.0,0.0937,1.0,16.0,5.0,,2.0,,5.0,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
566214,Brandon Pouani,Midfielder,Burnley,90,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192290,Connor Roberts,Midfielder,Burnley,90,Wales,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704962,Ellis Clark,Midfielder,Burnley,90,Scotland,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216055,Florentino,Midfielder,Burnley,90,Portugal,2025-26,0.0,0.0,6.0,133.0,1.0,0.552,3.0,2.0,0.0985,90.0,10.0,3.0,126.0,31.0,2.0,37.0,25.0,151.0,10.0,1042.0,1.0,3.0,6.0,51.0,1.0,1.0,1.0,2112.0,1.0,27.0,129.0,1.0,56.0,105.0,844.0,8.0,,48.2622,11.0,3.0,56.0,45.0,106.0,344.0,8.0,0.0,262.0,40.0,270.0,113.0,31.0,41.0,14.0,419.0,44.0,10.0,31.0,211.0,24.0,1033.0,8.0,1.0,218.0,49.0,7.0,14.0,270.0,40.0,41.0,47.0,158.0,1431.0,,16.0,3.0,7.0,473.0,27.0,0.6626,25.0,48.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,
704232,George Brierley,Midfielder,Burnley,90,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465527,Hannibal Mejbri,Midfielder,Burnley,90,Tunisia,2025-26,0.0,0.0,10.0,104.0,9.0,2.0589,8.0,5.0,0.7299,29.0,11.0,6.0,89.0,27.0,4.0,14.0,15.0,116.0,16.0,510.0,3.0,7.0,12.0,32.0,1.0,11.0,2.0,1231.0,2.0,26.0,102.0,,27.0,96.0,376.0,22.0,,23.1718,17.0,,7.0,27.0,78.0,101.0,47.0,0.0,206.0,11.0,172.0,65.0,27.0,12.0,14.0,286.0,27.0,20.0,47.0,174.0,6.0,482.0,6.0,4.0,222.0,17.0,20.0,3.0,138.0,24.0,8.0,18.0,99.0,815.0,8.0,12.0,7.0,6.0,119.0,11.0,0.8909,27.0,27.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,0.0325,4.0,1.0,2.0,4.0,0.0,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,
101178,James Ward-Prowse,Midfielder,Burnley,90,England,2025-26,0.0,0.0,1.0,39.0,3.0,0.9692,3.0,2.0,0.2773,16.0,2.0,1.0,44.0,18.0,1.0,10.0,12.0,69.0,9.0,614.0,,1.0,6.0,22.0,1.0,28.0,,1096.0,,12.0,41.0,2.0,14.0,31.0,517.0,1.0,,14.9875,22.0,2.0,17.0,27.0,27.0,202.0,13.0,0.0,80.0,9.0,174.0,49.0,18.0,9.0,5.0,307.0,25.0,48.0,9.0,58.0,10.0,585.0,,3.0,140.0,7.0,2.0,7.0,158.0,8.0,20.0,28.0,80.0,829.0,2.0,6.0,1.0,11.0,266.0,6.0,0.0932,25.0,14.0,,,20.0,,,,1.0,2.0,30.0,,,,0.0379,,52.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172567,Josh Cullen,Midfielder,Burnley,90,Ireland,2025-26,0.0,0.0,2.0,55.0,,1.3525,4.0,6.0,2.0938,31.0,7.0,6.0,84.0,18.0,2.0,23.0,18.0,138.0,8.0,866.0,,3.0,,33.0,2.0,1.0,,1519.0,,16.0,66.0,2.0,16.0,49.0,686.0,7.0,,29.447,11.0,5.0,35.0,29.0,39.0,220.0,18.0,1.0,121.0,11.0,245.0,73.0,18.0,13.0,4.0,351.0,27.0,11.0,14.0,88.0,17.0,823.0,1.0,5.0,183.0,18.0,2.0,11.0,246.0,16.0,22.0,42.0,155.0,1084.0,4.0,6.0,3.0,20.0,378.0,11.0,0.9004,54.0,23.0,2.0,1.0,1.0,1.0,2.0,,,,3.0,,1.0,,,1.0,5.0,4.0,,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,,,,,
167887,Josh Laurent,Midfielder,Burnley,90,England,2025-26,1.0,1.0,7.0,101.0,4.0,0.4878,4.0,4.0,1.1232,48.0,10.0,1.0,99.0,33.0,,14.0,18.0,141.0,11.0,643.0,2.0,2.0,15.0,50.0,1.0,4.0,1.0,1759.0,1.0,24.0,94.0,4.0,36.0,68.0,486.0,23.0,,36.9035,12.0,5.0,39.0,40.0,77.0,93.0,11.0,0.0,195.0,19.0,238.0,64.0,33.0,23.0,10.0,247.0,36.0,11.0,25.0,145.0,26.0,639.0,6.0,4.0,206.0,25.0,9.0,8.0,220.0,31.0,27.0,16.0,92.0,925.0,3.0,8.0,2.0,20.0,259.0,18.0,0.8521,42.0,45.0,1.0,0.0,,2.0,1.0,,,,,1.0,,,,3.0,,2.0,,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,3.0,1.0,,,,,,
503714,Lesley Ugochukwu,Midfielder,Burnley,90,France,2025-26,0.0,1.0,1.0,124.0,1.0,0.4155,9.0,8.0,2.4725,51.0,14.0,1.0,109.0,35.0,1.0,22.0,27.0,131.0,6.0,788.0,1.0,2.0,8.0,57.0,1.0,1.0,2.0,2350.0,2.0,31.0,122.0,3.0,50.0,96.0,632.0,40.0,,49.6095,9.0,7.0,24.0,50.0,93.0,226.0,30.0,1.0,246.0,34.0,243.0,100.0,35.0,26.0,16.0,354.0,47.0,6.0,47.0,189.0,26.0,785.0,6.0,7.0,214.0,25.0,16.0,21.0,174.0,28.0,18.0,25.0,145.0,1154.0,,21.0,2.0,13.0,304.0,18.0,2.5014,22.0,37.0,3.0,1.0,,7.0,,1.0,,,,,3.0,,,2.0,,3.0,2.0,2.0,,3.0,2.0,7.0,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,1.0,
647960,Oliver Pimlott,Midfielder,Burnley,90,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
