playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCornersIntoBox,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,setPiecesGoals,penaltyGoalsConceded,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,foulWonPenalty,penaltiesTaken,headedGoals,lastPlayerTackle,redCards2ndYellow,penaltiesConceded,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,clearancesOffTheLine,ownGoalScored,penaltyGoals,penaltiesSaved,savesFromPenalty,otherGoals
8378,Leon Osman,Midfielder,Everton,11,England,2014-15,88.0,2.0,1.344,0.0,3.0,16.0,,3.8795,20.0,25.0,6.0,95.0,21.0,2.0,44.0,13.0,119.0,10.0,726.0,2.0,1.0,1.0,,8.0,2.0,34.0,3.0,5.0,2.0,9.0,1274.0,9.0,1.0,23.0,61.0,1.0,33.0,50.0,583.0,43.0,11.714,14.0,2.0,24.0,14.0,3.0,65.0,193.0,19.0,1.0,149.0,10.0,1.0,261.0,68.0,21.0,5.0,1.0,8.0,1.0,10.0,393.0,13.0,13.0,34.0,3.0,115.0,11.0,0.0,712.0,9.0,8.0,188.0,12.0,13.0,,129.0,17.0,15.0,24.0,143.0,956.0,3.0,3.0,,,10.0,216.0,12.0,1.0,2.4674,0.0,24.0,25.0,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87447,Muhamed Besic,Midfielder,Everton,11,Bosnia & Herzegovina,2014-15,112.0,3.0,0.8284,0.0,7.0,3.0,2.0,0.911,58.0,11.0,2.0,82.0,23.0,,34.0,15.0,112.0,8.0,868.0,,,,7.0,8.0,,16.0,1.0,3.0,3.0,,1284.0,,,7.0,112.0,1.0,31.0,103.0,672.0,2.0,14.906,8.0,,33.0,16.0,,105.0,218.0,13.0,0.0,224.0,15.0,,244.0,89.0,23.0,3.0,,14.0,,16.0,460.0,15.0,8.0,37.0,,208.0,9.0,0.0,857.0,8.0,5.0,172.0,44.0,32.0,4.0,262.0,30.0,24.0,84.0,144.0,1146.0,6.0,9.0,,7.0,7.0,299.0,23.0,1.0,0.5296,8.0,30.0,27.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
88894,Ross Barkley,Midfielder,Everton,11,England,2014-15,175.0,3.0,1.8369,0.0,18.0,14.0,15.0,3.4937,32.0,33.0,11.0,122.0,29.0,2.0,96.0,22.0,139.0,16.0,1156.0,2.0,1.0,0.0,15.0,7.0,14.0,57.0,3.0,7.0,6.0,5.0,1964.0,5.0,5.0,30.0,151.0,3.0,23.0,124.0,956.0,45.0,20.5561,31.0,,11.0,22.0,3.0,145.0,365.0,34.0,0.0,326.0,14.0,2.0,253.0,106.0,29.0,7.0,1.0,8.0,1.0,55.0,721.0,19.0,27.0,106.0,3.0,269.0,27.0,0.0,1135.0,19.0,13.0,330.0,24.0,61.0,2.0,240.0,19.0,9.0,61.0,298.0,1593.0,3.0,10.0,,15.0,3.0,302.0,5.0,1.0,3.8806,1.0,17.0,33.0,,2.0,,8.0,,2.0,7.0,7.0,0.4387,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
153675,Ryan Ledson,Midfielder,Everton,11,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7525,Steven Pienaar,Midfielder,Everton,11,South Africa,2014-15,33.0,,0.4699,0.0,2.0,1.0,,0.0728,2.0,3.0,2.0,33.0,9.0,2.0,6.0,3.0,37.0,2.0,174.0,,,,1.0,6.0,,8.0,,,,1.0,314.0,1.0,,7.0,24.0,,14.0,23.0,133.0,14.0,4.6157,3.0,,2.0,5.0,1.0,26.0,52.0,15.0,0.0,57.0,5.0,,61.0,8.0,9.0,,,1.0,,6.0,103.0,5.0,2.0,16.0,1.0,49.0,1.0,0.0,173.0,2.0,2.0,65.0,1.0,6.0,1.0,30.0,8.0,1.0,4.0,31.0,245.0,,3.0,,1.0,1.0,34.0,4.0,1.0,0.2532,1.0,4.0,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53371,David Meyler,Midfielder,Hull,88,Ireland,2014-15,136.0,6.0,0.917,1.0,4.0,3.0,5.0,1.4465,60.0,10.0,2.0,122.0,28.0,1.0,32.0,19.0,159.0,21.0,837.0,1.0,1.0,1.0,3.0,9.0,,87.0,3.0,1.0,6.0,1.0,1729.0,1.0,4.0,46.0,149.0,6.0,30.0,108.0,639.0,29.0,23.8029,13.0,6.0,34.0,27.0,1.0,90.0,240.0,39.0,0.0,285.0,19.0,0.0,219.0,139.0,28.0,1.0,,12.0,1.0,5.0,381.0,21.0,21.0,33.0,1.0,198.0,41.0,1.0,834.0,7.0,8.0,253.0,48.0,12.0,7.0,200.0,33.0,36.0,39.0,178.0,1184.0,5.0,7.0,,3.0,17.0,303.0,20.0,1.0,0.9756,7.0,37.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78091,Gastón Ramírez,Midfielder,Hull,88,Uruguay,2014-15,110.0,2.0,1.4261,1.0,4.0,6.0,10.0,0.8495,35.0,13.0,4.0,63.0,23.0,2.0,14.0,11.0,81.0,5.0,487.0,1.0,3.0,1.0,1.0,12.0,32.0,36.0,,2.0,15.0,3.0,1008.0,3.0,2.0,25.0,89.0,5.0,34.0,78.0,381.0,26.0,9.9293,21.0,,7.0,13.0,2.0,85.0,148.0,22.0,0.0,199.0,22.0,0.0,114.0,74.0,23.0,2.0,,9.0,1.0,12.0,267.0,8.0,35.0,46.0,2.0,163.0,11.0,1.0,472.0,7.0,13.0,205.0,26.0,23.0,1.0,123.0,15.0,9.0,25.0,102.0,773.0,2.0,7.0,1.0,1.0,4.0,154.0,7.0,,0.8592,1.0,18.0,15.0,,11.0,1.0,20.0,,,2.0,2.0,0.1643,,,,,,,,,,,,,,,,,,,,,,,,,,
49944,Jake Livermore,Midfielder,Hull,88,England,2014-15,161.0,2.0,1.0404,0.0,6.0,11.0,2.0,0.9043,96.0,28.0,3.0,196.0,35.0,1.0,35.0,35.0,251.0,6.0,1523.0,1.0,1.0,0.0,3.0,,,57.0,8.0,7.0,2.0,3.0,3031.0,3.0,5.0,37.0,139.0,13.0,55.0,119.0,1163.0,19.0,41.0956,26.0,5.0,25.0,46.0,3.0,124.0,453.0,13.0,0.0,300.0,32.0,1.0,416.0,202.0,35.0,7.0,1.0,23.0,,3.0,635.0,33.0,6.0,38.0,3.0,243.0,20.0,0.0,1507.0,17.0,6.0,331.0,73.0,11.0,13.0,415.0,53.0,60.0,109.0,239.0,1917.0,8.0,5.0,1.0,3.0,17.0,639.0,38.0,1.0,1.3482,10.0,55.0,60.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
28147,Mohamed Diamé,Midfielder,Hull,88,Senegal,2014-15,103.0,1.0,0.2283,0.0,5.0,4.0,7.0,2.1652,46.0,12.0,2.0,36.0,15.0,,12.0,10.0,48.0,4.0,323.0,4.0,,2.0,4.0,5.0,,21.0,1.0,,1.0,,934.0,,1.0,9.0,88.0,5.0,18.0,76.0,260.0,21.0,15.5297,3.0,1.0,11.0,21.0,1.0,94.0,93.0,13.0,1.0,191.0,15.0,2.0,81.0,53.0,15.0,,2.0,8.0,1.0,22.0,145.0,16.0,4.0,55.0,1.0,170.0,12.0,0.0,321.0,8.0,5.0,133.0,38.0,17.0,2.0,92.0,21.0,17.0,15.0,57.0,557.0,,4.0,,4.0,3.0,131.0,11.0,1.0,1.247,2.0,12.0,12.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
90517,Robert Brady,Midfielder,Hull,88,Ireland,2014-15,114.0,22.0,2.6572,0.0,11.0,6.0,6.0,1.2832,43.0,12.0,,131.0,27.0,2.0,12.0,17.0,229.0,72.0,743.0,,4.0,,9.0,10.0,63.0,69.0,4.0,3.0,49.0,3.0,1755.0,3.0,1.0,28.0,137.0,6.0,37.0,96.0,471.0,18.0,19.7572,33.0,11.0,62.0,23.0,2.0,86.0,281.0,27.0,0.0,251.0,16.0,,305.0,131.0,27.0,3.0,,11.0,,23.0,354.0,17.0,126.0,46.0,2.0,182.0,41.0,0.0,703.0,6.0,22.0,470.0,32.0,29.0,3.0,33.0,16.0,30.0,43.0,124.0,1373.0,77.0,6.0,2.0,9.0,64.0,209.0,11.0,,1.2779,2.0,98.0,50.0,1.0,22.0,42.0,36.0,,,7.0,7.0,0.5228,,,,,,,,,,,,,,,,,,,,,,,,,,
18987,Robert Snodgrass,Midfielder,Hull,88,Scotland,2014-15,3.0,,0.0127,0.0,,,,,,,,2.0,1.0,,,1.0,3.0,1.0,17.0,,,,,,4.0,2.0,,,,,40.0,,,2.0,,,,,14.0,,0.0562,,,2.0,,,1.0,6.0,,0.0,3.0,,,5.0,5.0,1.0,,,,,,8.0,,5.0,1.0,,1.0,,0.0,17.0,,,9.0,,,,4.0,,,,2.0,25.0,,1.0,,,,6.0,,,,0.0,1.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20462,Stephen Quinn,Midfielder,Hull,88,Ireland,2014-15,92.0,6.0,1.065,1.0,4.0,7.0,4.0,1.408,31.0,12.0,1.0,117.0,28.0,3.0,37.0,17.0,148.0,38.0,945.0,1.0,3.0,0.0,2.0,11.0,15.0,42.0,1.0,2.0,8.0,4.0,1637.0,4.0,4.0,27.0,87.0,5.0,47.0,72.0,764.0,34.0,23.6366,19.0,3.0,22.0,25.0,2.0,65.0,285.0,35.0,0.0,179.0,32.0,1.0,269.0,124.0,28.0,2.0,,10.0,,5.0,508.0,20.0,51.0,30.0,2.0,137.0,15.0,1.0,931.0,5.0,10.0,259.0,21.0,6.0,3.0,222.0,18.0,35.0,33.0,169.0,1271.0,14.0,8.0,,2.0,17.0,297.0,15.0,2.0,0.9861,3.0,31.0,35.0,,2.0,,11.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
15109,Tom Huddlestone,Midfielder,Hull,88,England,2014-15,134.0,6.0,2.2561,2.0,19.0,7.0,,1.5559,74.0,19.0,2.0,164.0,31.0,2.0,18.0,30.0,295.0,10.0,1475.0,,,,18.0,1.0,41.0,57.0,8.0,7.0,25.0,,2545.0,,1.0,25.0,143.0,8.0,50.0,111.0,1033.0,4.0,35.1839,22.0,11.0,78.0,35.0,1.0,109.0,405.0,30.0,0.0,277.0,25.0,,456.0,243.0,31.0,7.0,,24.0,,2.0,575.0,27.0,45.0,25.0,1.0,220.0,32.0,1.0,1403.0,12.0,12.0,392.0,50.0,11.0,9.0,427.0,40.0,45.0,147.0,187.0,1927.0,2.0,5.0,,18.0,58.0,630.0,28.0,,1.219,6.0,131.0,60.0,,13.0,,27.0,,1.0,4.0,4.0,0.2114,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
86176,Tom Ince,Midfielder,Hull,88,England,2014-15,25.0,,0.0746,0.0,3.0,3.0,1.0,0.5644,2.0,4.0,,8.0,7.0,,6.0,3.0,9.0,3.0,95.0,,1.0,,1.0,4.0,1.0,11.0,,2.0,,1.0,300.0,1.0,,11.0,10.0,1.0,2.0,10.0,82.0,11.0,1.7364,2.0,,3.0,4.0,2.0,14.0,22.0,5.0,0.0,35.0,2.0,,15.0,5.0,7.0,2.0,,,,2.0,64.0,3.0,4.0,5.0,2.0,24.0,,0.0,94.0,1.0,3.0,27.0,2.0,3.0,,32.0,5.0,1.0,4.0,26.0,139.0,2.0,3.0,,1.0,,22.0,2.0,,0.756,0.0,1.0,1.0,,,,1.0,,,1.0,1.0,0.0555,,,,,,,,,,,,,,,,,,,,,,,,,,
13152,Andy King,Midfielder,Leicester,13,Wales,2014-15,66.0,2.0,0.5366,0.0,4.0,5.0,3.0,2.0303,45.0,10.0,,86.0,24.0,,20.0,16.0,115.0,11.0,626.0,2.0,1.0,0.0,3.0,8.0,,63.0,3.0,,2.0,3.0,1370.0,3.0,,27.0,106.0,1.0,20.0,70.0,484.0,25.0,17.5888,5.0,2.0,25.0,17.0,1.0,39.0,155.0,15.0,1.0,172.0,9.0,2.0,192.0,97.0,24.0,,2.0,7.0,,3.0,288.0,16.0,11.0,13.0,1.0,109.0,36.0,0.0,619.0,5.0,3.0,160.0,38.0,10.0,4.0,160.0,7.0,31.0,27.0,119.0,845.0,1.0,4.0,,3.0,11.0,225.0,5.0,1.0,1.8898,1.0,29.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83543,Anthony Knockaert,Midfielder,Leicester,13,France,2014-15,31.0,3.0,0.5402,0.0,3.0,1.0,,0.0274,7.0,5.0,1.0,20.0,9.0,,3.0,3.0,23.0,13.0,123.0,,,,1.0,6.0,18.0,3.0,1.0,,8.0,1.0,330.0,1.0,,2.0,24.0,1.0,9.0,23.0,98.0,14.0,3.5573,2.0,,,4.0,2.0,29.0,23.0,7.0,0.0,55.0,6.0,,46.0,21.0,9.0,,,,,8.0,79.0,3.0,32.0,14.0,2.0,52.0,1.0,0.0,120.0,4.0,5.0,74.0,7.0,9.0,,24.0,5.0,4.0,2.0,30.0,232.0,6.0,1.0,,1.0,1.0,29.0,2.0,,0.8593,0.0,3.0,1.0,,4.0,,13.0,,,1.0,1.0,0.0634,,,,,,,,,,,,,,,,,,,,,,,,,,
61603,Danny Drinkwater,Midfielder,Leicester,13,England,2014-15,111.0,5.0,0.8172,0.0,3.0,3.0,4.0,0.4407,52.0,12.0,,145.0,23.0,,24.0,16.0,196.0,19.0,944.0,,,,,7.0,2.0,49.0,,2.0,7.0,1.0,1488.0,1.0,1.0,32.0,96.0,5.0,53.0,79.0,704.0,23.0,22.1474,9.0,8.0,32.0,27.0,3.0,79.0,247.0,11.0,0.0,207.0,25.0,,338.0,154.0,23.0,2.0,,10.0,,10.0,457.0,22.0,19.0,28.0,3.0,158.0,17.0,0.0,931.0,9.0,8.0,277.0,42.0,16.0,5.0,193.0,32.0,40.0,44.0,166.0,1245.0,3.0,6.0,,,23.0,298.0,14.0,2.0,0.5815,1.0,51.0,44.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11848,Dean Hammond,Midfielder,Leicester,13,England,2014-15,61.0,1.0,0.1574,0.0,2.0,,,,25.0,4.0,,48.0,12.0,,8.0,9.0,73.0,3.0,410.0,,,,1.0,3.0,,39.0,1.0,,1.0,,781.0,,,17.0,53.0,,15.0,31.0,322.0,6.0,13.5779,4.0,2.0,17.0,13.0,1.0,44.0,110.0,5.0,0.0,114.0,9.0,,138.0,56.0,12.0,,,8.0,,1.0,164.0,13.0,3.0,6.0,1.0,75.0,22.0,0.0,403.0,4.0,2.0,86.0,17.0,2.0,4.0,104.0,20.0,21.0,15.0,58.0,523.0,,6.0,,1.0,9.0,174.0,11.0,,0.2067,3.0,25.0,17.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13919,Esteban Cambiasso,Midfielder,Leicester,13,Argentina,2014-15,116.0,3.0,1.7498,0.0,7.0,7.0,,2.1998,70.0,22.0,2.0,207.0,31.0,1.0,42.0,27.0,295.0,12.0,1119.0,5.0,,2.0,4.0,4.0,32.0,69.0,6.0,1.0,18.0,1.0,2423.0,1.0,1.0,32.0,136.0,3.0,71.0,99.0,752.0,35.0,36.1048,36.0,4.0,31.0,37.0,3.0,84.0,252.0,15.0,0.0,252.0,42.0,3.0,517.0,173.0,31.0,1.0,1.0,27.0,4.0,6.0,512.0,34.0,40.0,20.0,3.0,183.0,37.0,0.0,1080.0,15.0,12.0,374.0,43.0,15.0,8.0,215.0,19.0,67.0,72.0,135.0,1514.0,3.0,10.0,1.0,4.0,20.0,330.0,17.0,,2.4434,1.0,88.0,55.0,1.0,12.0,1.0,19.0,,1.0,5.0,5.0,0.3618,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
86417,Jeffrey Schlupp,Midfielder,Leicester,13,Ghana,2014-15,233.0,15.0,1.5432,0.0,12.0,8.0,21.0,1.9456,80.0,28.0,,135.0,32.0,2.0,18.0,30.0,208.0,61.0,723.0,3.0,1.0,2.0,6.0,2.0,,115.0,6.0,1.0,15.0,4.0,2539.0,4.0,1.0,74.0,231.0,3.0,52.0,190.0,469.0,69.0,40.0283,21.0,12.0,61.0,40.0,6.0,159.0,197.0,48.0,0.0,464.0,30.0,1.0,317.0,170.0,32.0,1.0,1.0,16.0,2.0,65.0,336.0,37.0,61.0,104.0,6.0,349.0,41.0,0.0,719.0,20.0,26.0,470.0,64.0,63.0,4.0,75.0,28.0,60.0,46.0,134.0,1522.0,92.0,10.0,,6.0,45.0,194.0,11.0,2.0,2.184,4.0,73.0,43.0,,,33.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
51938,Marc Albrighton,Midfielder,Leicester,13,England,2014-15,75.0,19.0,3.1011,0.0,4.0,4.0,2.0,1.1674,46.0,10.0,,81.0,18.0,3.0,2.0,10.0,145.0,78.0,346.0,2.0,2.0,0.0,2.0,8.0,40.0,24.0,4.0,1.0,35.0,1.0,1027.0,1.0,1.0,14.0,84.0,1.0,32.0,74.0,169.0,22.0,10.7538,28.0,8.0,15.0,9.0,2.0,61.0,14.0,15.0,1.0,159.0,17.0,2.0,188.0,87.0,18.0,1.0,2.0,7.0,,19.0,188.0,8.0,114.0,32.0,2.0,135.0,10.0,0.0,337.0,6.0,20.0,321.0,39.0,13.0,,102.0,14.0,20.0,32.0,42.0,743.0,34.0,3.0,1.0,2.0,41.0,48.0,9.0,2.0,1.2815,3.0,64.0,24.0,,13.0,3.0,26.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
61604,Matty James,Midfielder,Leicester,13,England,2014-15,93.0,3.0,1.7341,1.0,9.0,6.0,4.0,1.4375,42.0,18.0,1.0,108.0,27.0,1.0,20.0,20.0,153.0,11.0,809.0,,,,7.0,7.0,74.0,75.0,4.0,1.0,31.0,5.0,1890.0,5.0,,33.0,120.0,4.0,26.0,78.0,615.0,20.0,29.8228,35.0,5.0,38.0,33.0,2.0,60.0,167.0,19.0,0.0,213.0,19.0,,341.0,141.0,27.0,1.0,,5.0,,11.0,414.0,29.0,77.0,37.0,2.0,138.0,42.0,1.0,777.0,12.0,12.0,293.0,37.0,17.0,3.0,176.0,13.0,50.0,41.0,125.0,1226.0,,2.0,,7.0,17.0,273.0,9.0,2.0,1.6441,2.0,45.0,30.0,2.0,24.0,,48.0,,3.0,1.0,1.0,0.0566,,,,,,,,,,,,,,,,,,,,,,,,,,
39155,Adam Lallana,Midfielder,Liverpool,14,England,2014-15,175.0,8.0,2.9821,0.0,10.0,13.0,4.0,4.6271,45.0,28.0,6.0,117.0,27.0,3.0,34.0,23.0,130.0,35.0,743.0,5.0,4.0,1.0,3.0,4.0,15.0,72.0,3.0,3.0,11.0,5.0,1789.0,5.0,3.0,53.0,132.0,5.0,40.0,113.0,598.0,95.0,20.1552,30.0,1.0,17.0,22.0,7.0,122.0,199.0,40.0,1.0,307.0,25.0,4.0,185.0,105.0,27.0,3.0,1.0,5.0,3.0,28.0,409.0,17.0,45.0,73.0,7.0,235.0,19.0,0.0,731.0,15.0,15.0,296.0,40.0,30.0,2.0,169.0,25.0,12.0,15.0,190.0,1156.0,9.0,15.0,,3.0,5.0,215.0,15.0,1.0,4.2721,4.0,13.0,25.0,1.0,3.0,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
147668,Cameron Brannagan,Midfielder,Liverpool,14,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112338,Emre Can,Midfielder,Liverpool,14,Germany,2014-15,111.0,2.0,0.8686,1.0,4.0,4.0,1.0,0.5603,78.0,11.0,2.0,133.0,27.0,,4.0,23.0,215.0,15.0,1282.0,1.0,,0.0,4.0,4.0,,72.0,9.0,1.0,2.0,2.0,2065.0,2.0,,30.0,173.0,9.0,32.0,131.0,992.0,18.0,24.9802,12.0,14.0,78.0,26.0,,81.0,114.0,19.0,0.0,284.0,18.0,1.0,460.0,150.0,27.0,1.0,1.0,12.0,,12.0,434.0,17.0,15.0,30.0,,212.0,42.0,0.0,1251.0,7.0,9.0,288.0,66.0,34.0,4.0,532.0,29.0,38.0,75.0,176.0,1735.0,72.0,4.0,,4.0,34.0,635.0,16.0,1.0,0.5073,2.0,82.0,62.0,,,11.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
40555,Joe Allen,Midfielder,Liverpool,14,Wales,2014-15,89.0,2.0,0.7358,0.0,6.0,2.0,,0.9923,54.0,6.0,1.0,89.0,21.0,,12.0,16.0,104.0,4.0,857.0,1.0,,0.0,5.0,5.0,5.0,23.0,5.0,,4.0,1.0,1471.0,1.0,,17.0,96.0,6.0,27.0,90.0,729.0,20.0,19.3869,15.0,2.0,16.0,22.0,1.0,72.0,269.0,24.0,0.0,185.0,13.0,1.0,269.0,114.0,21.0,,1.0,9.0,,6.0,395.0,16.0,5.0,34.0,1.0,162.0,6.0,0.0,837.0,4.0,3.0,169.0,45.0,14.0,3.0,205.0,20.0,31.0,24.0,114.0,1111.0,,6.0,,5.0,7.0,362.0,12.0,,0.9374,3.0,15.0,31.0,,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
56979,Jordan Henderson,Midfielder,Liverpool,14,England,2014-15,144.0,11.0,5.6814,0.0,16.0,14.0,3.0,3.8015,85.0,34.0,19.0,290.0,37.0,9.0,46.0,36.0,383.0,36.0,2181.0,6.0,4.0,3.0,11.0,1.0,45.0,79.0,13.0,3.0,31.0,5.0,3255.0,5.0,,40.0,152.0,10.0,91.0,113.0,1685.0,67.0,39.7104,58.0,6.0,61.0,45.0,5.0,104.0,467.0,22.0,3.0,296.0,53.0,3.0,691.0,204.0,37.0,3.0,6.0,24.0,,13.0,1059.0,35.0,70.0,46.0,5.0,217.0,39.0,0.0,2124.0,20.0,22.0,556.0,61.0,10.0,7.0,668.0,32.0,32.0,113.0,355.0,2793.0,53.0,,,11.0,22.0,770.0,15.0,2.0,4.281,6.0,93.0,78.0,,15.0,9.0,26.0,,1.0,4.0,4.0,0.2506,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
141281,Jordan Rossiter,Midfielder,Liverpool,14,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103912,Jordon Ibe,Midfielder,Liverpool,14,England,2014-15,48.0,4.0,1.0795,0.0,1.0,4.0,4.0,0.8747,4.0,9.0,1.0,29.0,12.0,,1.0,7.0,31.0,20.0,247.0,,,,1.0,5.0,2.0,12.0,1.0,1.0,4.0,3.0,618.0,3.0,,8.0,46.0,1.0,5.0,42.0,213.0,43.0,6.387,6.0,1.0,1.0,7.0,,40.0,36.0,14.0,0.0,94.0,2.0,,35.0,35.0,12.0,1.0,,,,20.0,134.0,6.0,21.0,37.0,,82.0,4.0,0.0,245.0,5.0,8.0,117.0,4.0,24.0,,96.0,3.0,4.0,3.0,80.0,438.0,35.0,5.0,2.0,1.0,1.0,86.0,1.0,,0.6598,0.0,2.0,5.0,,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99323,Lazar Markovic,Midfielder,Liverpool,14,Serbia,2014-15,69.0,3.0,1.4801,0.0,3.0,3.0,2.0,1.6466,26.0,13.0,3.0,69.0,19.0,1.0,19.0,11.0,82.0,8.0,437.0,2.0,,1.0,1.0,8.0,1.0,13.0,3.0,,3.0,1.0,932.0,1.0,,11.0,59.0,2.0,31.0,57.0,344.0,39.0,9.707,19.0,1.0,9.0,11.0,2.0,58.0,83.0,11.0,1.0,128.0,14.0,1.0,122.0,67.0,19.0,,1.0,5.0,1.0,18.0,209.0,9.0,9.0,37.0,2.0,115.0,2.0,0.0,431.0,10.0,9.0,162.0,21.0,20.0,1.0,111.0,10.0,16.0,11.0,121.0,702.0,53.0,8.0,1.0,1.0,5.0,149.0,6.0,2.0,2.1285,0.0,13.0,23.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43191,Lucas Leiva,Midfielder,Liverpool,14,Brazil,2014-15,103.0,,0.6989,0.0,1.0,6.0,,1.4216,78.0,10.0,5.0,110.0,20.0,,18.0,16.0,133.0,3.0,1049.0,,1.0,,1.0,4.0,2.0,71.0,6.0,4.0,,2.0,1313.0,2.0,,39.0,121.0,8.0,25.0,89.0,874.0,8.0,17.2511,8.0,,45.0,20.0,,64.0,288.0,9.0,0.0,224.0,16.0,,366.0,117.0,20.0,4.0,,22.0,,1.0,453.0,12.0,3.0,10.0,,153.0,32.0,0.0,1031.0,4.0,1.0,162.0,56.0,2.0,5.0,278.0,27.0,31.0,42.0,117.0,1291.0,1.0,5.0,,1.0,5.0,463.0,26.0,1.0,0.9456,4.0,23.0,47.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
134384,MJ Williams,Midfielder,Liverpool,14,Wales,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
