season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437895,15,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,,11.0,12.0,22.0,2.0,3.0,2.0,,,,2.0,,,,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,9.0,,6.1,,,,,2.0,,2.0,,2.0,1.0,18.0,13.0,29.0,0,2.0,46.0,,,,
2017-18,7437895,15,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,18.0,17.0,35.0,4.0,2.0,2.0,,,,,,,1.0,7.0,3.0,,,1.0,,,,,,1.0,,90.0,,,,,,,12.0,,6.4,,,,,2.0,1.0,,,3.0,,24.0,19.0,43.0,0,1.0,52.0,2.0,,,
2017-18,7437895,15,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,2.0,1.0,3.0,2.0,,,,,1.0,,,,,4.0,,,,2.0,,,,,,,,24.0,1.0,,,,,,3.0,,6.7,,,1.0,,,,,,,1.0,4.0,2.0,6.0,3,,9.0,,,,
2017-18,7437895,15,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437895,15,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,4.0,,,18.0,9.0,23.0,2.0,1.0,6.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,,5.0,,90.0,2.0,,,,,,15.0,,7.7,,,,,3.0,1.0,9.0,,1.0,,28.0,11.0,30.0,2,2.0,51.0,2.0,,1.0,
2017-18,7437895,15,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,11.0,3.0,14.0,2.0,3.0,1.0,,,,1.0,,,2.0,5.0,4.0,,,,,,,,,1.0,,74.0,,,,,,,12.0,,6.5,,,1.0,,,,,,,2.0,14.0,6.0,20.0,1,,31.0,4.0,1.0,,
2017-18,7437895,15,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437895,15,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,13.0,16.0,29.0,1.0,,4.0,,,1.0,2.0,,,1.0,5.0,3.0,,,1.0,,,,,,2.0,,90.0,,1.0,,,,,16.0,,6.9,,,,,1.0,1.0,2.0,,3.0,2.0,22.0,17.0,37.0,1,2.0,55.0,3.0,,1.0,
2017-18,7437895,15,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,5.0,8.0,19.0,27.0,3.0,3.0,5.0,,,,,,,1.0,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,17.0,,7.2,,,2.0,,6.0,,,,10.0,,14.0,27.0,41.0,2,2.0,60.0,1.0,,,
2017-18,7437895,15,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,4.0,19.0,23.0,5.0,3.0,6.0,,,,1.0,,,,7.0,7.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,13.0,,7.0,,,1.0,,4.0,,,,7.0,,8.0,26.0,34.0,1,3.0,48.0,1.0,1.0,,
2017-18,7437895,15,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,2.0,6.0,5.0,4.0,9.0,,,15.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,14.0,2.0,7.0,1.0,2.0,,,5.0,,,2.0,18.0,,15.0,6.0,21.0,0,,43.0,,,,
2017-18,7437895,15,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437895,15,90,Burnley,Away,267621,90517,Robbie Brady,robbie-brady,M,False,4.0,,1.0,11.0,,7.0,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,2.0,,31.0,,,,,,,6.0,,7.1,,,1.0,,,,8.0,,1.0,,15.0,,7.0,1,1.0,19.0,1.0,,,
2017-18,7437807,16,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,1.0,13.0,7.0,20.0,4.0,7.0,4.0,,,,,,,,7.0,8.0,,,2.0,,,,,3.0,,,90.0,,,,,,,11.0,,7.3,,,,,6.0,1.0,1.0,,2.0,,20.0,9.0,28.0,0,,59.0,,1.0,,
2017-18,7437807,16,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,,,2.0,25.0,17.0,42.0,,1.0,9.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,1.0,2.0,,89.0,,,,,,,14.0,,6.7,,,1.0,,1.0,1.0,2.0,,4.0,,33.0,20.0,51.0,1,,62.0,1.0,1.0,,
2017-18,7437807,16,90,Burnley,Home,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437807,16,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,20.0,6.0,26.0,3.0,,8.0,,,1.0,,,,1.0,5.0,3.0,,,1.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,19.0,,7.5,,,,,1.0,2.0,1.0,,1.0,,34.0,7.0,40.0,2,,55.0,1.0,1.0,2.0,
2017-18,7437807,16,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437807,16,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,3.0,14.0,8.0,21.0,1.0,3.0,5.0,,,,1.0,,,,2.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,23.0,,7.2,,,,,5.0,,5.0,,7.0,,33.0,11.0,39.0,0,2.0,63.0,,,,
2017-18,7437807,16,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,21.0,16.0,37.0,5.0,3.0,7.0,,,,,,,1.0,9.0,3.0,,,2.0,,,,,2.0,,,90.0,,,,,,,10.0,,6.4,,,,,2.0,1.0,,,2.0,,27.0,16.0,43.0,0,,55.0,2.0,,,
2017-18,7437807,16,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,,,,1.0,,1.0,,,,2.0,,,1.0,6.0,3.0,,,1.0,,,,,,,,30.0,,,,,,,9.0,,6.3,,,,,,1.0,,,,3.0,6.0,,6.0,0,1.0,12.0,1.0,2.0,,
2017-18,7437807,16,90,Burnley,Home,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437807,16,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437807,16,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,3.0,,3.0,14.0,6.0,17.0,2.0,4.0,5.0,,,,,,,1.0,4.0,9.0,,,1.0,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,22.0,,7.8,,,1.0,,2.0,1.0,10.0,,5.0,,33.0,7.0,30.0,3,1.0,58.0,,3.0,1.0,
2017-18,7437807,16,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,15.0,,15.0,7.0,7.0,2.0,,,,,,,1.0,8.0,12.0,,,,,,,,,,,90.0,2.0,1.0,,,,,19.0,,7.2,,,,,,1.0,2.0,,,2.0,29.0,,27.0,2,,43.0,3.0,4.0,1.0,
2017-18,7437807,16,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,6.0,7.0,16.0,23.0,4.0,5.0,3.0,,,,,,,,4.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,5.0,,7.6,,,,,12.0,,,,7.0,1.0,11.0,17.0,28.0,0,1.0,44.0,,,,
2017-18,7437807,16,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,1.0,,,5.0,4.0,8.0,5.0,,3.0,,,,,,,1.0,7.0,1.0,,,1.0,,,,,,1.0,,60.0,,,,,,,11.0,,6.5,,,,,,,2.0,,,,12.0,5.0,15.0,0,1.0,23.0,1.0,,,
2017-18,7437807,16,90,Burnley,Home,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437807,16,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,9.0,15.0,24.0,2.0,11.0,6.0,,,,,,,,3.0,14.0,,,1.0,,,,,3.0,,,90.0,,,,,,,14.0,,7.6,,,,,9.0,1.0,,,11.0,,21.0,17.0,38.0,0,2.0,54.0,,,1.0,
2017-18,7437807,16,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,15.0,14.0,4.0,18.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,14.0,,7.1,2.0,2.0,,,,,,1.0,29.0,,28.0,4.0,32.0,0,,37.0,,,,
2017-18,7437807,16,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,1.0,8.0,10.0,17.0,4.0,1.0,3.0,,,,2.0,,,,6.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,19.0,,6.6,,,,,5.0,,1.0,,5.0,,15.0,11.0,25.0,0,,63.0,3.0,2.0,,
2017-18,7437808,17,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,1.0,,2.0,21.0,28.0,48.0,1.0,,11.0,,,1.0,1.0,,,1.0,5.0,6.0,,,2.0,,,,,1.0,,,90.0,1.0,,,,,,13.0,,7.3,,,,,1.0,1.0,3.0,,6.0,,31.0,29.0,57.0,2,5.0,78.0,1.0,,1.0,
2017-18,7437808,17,90,Burnley,Home,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,12.0,5.0,17.0,,5.0,4.0,,,1.0,1.0,,,1.0,3.0,11.0,,,,1.0,,,,,1.0,,90.0,,,,,,,16.0,,7.2,,,,,2.0,2.0,,,3.0,,22.0,6.0,28.0,1,4.0,45.0,2.0,2.0,1.0,
2017-18,7437808,17,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,,1.0,,6.5,,,,,2.0,,,,,,1.0,,1.0,0,,4.0,,,,
2017-18,7437808,17,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,,2.0,1.0,3.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,41.0,,,,,,,11.0,,6.7,,,,,2.0,,3.0,,2.0,,10.0,2.0,9.0,0,1.0,21.0,,,,
2017-18,7437808,17,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,3.0,24.0,13.0,37.0,3.0,1.0,5.0,,,,,,,1.0,5.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,16.0,,6.5,,,,,2.0,1.0,,,4.0,1.0,32.0,18.0,50.0,0,,60.0,1.0,2.0,,
2017-18,7437808,17,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,2.0,,2.0,2.0,3.0,2.0,,,,,,,1.0,4.0,3.0,,,1.0,,1.0,,,,,,19.0,1.0,,,,,,9.0,,7.4,,,1.0,,,,,,1.0,1.0,9.0,1.0,10.0,2,,16.0,,,,
2017-18,7437808,17,90,Burnley,Home,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,4.0,,1.0,16.0,5.0,17.0,4.0,,7.0,,,,,,,2.0,7.0,1.0,,,,,,,,3.0,3.0,,90.0,,,,,,,22.0,,7.2,,,2.0,,1.0,1.0,8.0,,4.0,,32.0,6.0,30.0,2,,54.0,1.0,1.0,,
2017-18,7437808,17,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,8.0,6.0,14.0,12.0,5.0,1.0,,,,2.0,,,1.0,18.0,6.0,,,1.0,,,,,,1.0,,82.0,,,,,,,10.0,,6.2,,,,,,2.0,,,,2.0,13.0,6.0,19.0,0,,26.0,2.0,1.0,,
2017-18,7437808,17,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,2.0,6.0,24.0,30.0,5.0,3.0,4.0,,,,,,,,6.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,11.0,,7.4,,,,,8.0,,,,8.0,,13.0,28.0,41.0,0,3.0,59.0,,2.0,,
2017-18,7437808,17,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,9.0,7.0,16.0,4.0,1.0,5.0,,,,,,,2.0,6.0,2.0,,,,,,,,,,,71.0,,,,,,,11.0,,6.4,,,,,1.0,,,,2.0,,16.0,9.0,25.0,0,,29.0,,1.0,,
2017-18,7437808,17,90,Burnley,Home,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437808,17,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,13.0,15.0,28.0,4.0,11.0,4.0,,,1.0,,,,1.0,5.0,11.0,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,17.0,,7.7,,,2.0,,11.0,,,,14.0,,24.0,19.0,43.0,3,,64.0,1.0,,,
2017-18,7437808,17,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,12.0,11.0,2.0,13.0,,,13.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,28.0,,7.7,2.0,7.0,,,,,,,38.0,,37.0,2.0,39.0,0,,51.0,,,,
2017-18,7437808,17,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,9.0,9.0,3.0,1.0,6.0,,,,,,,1.0,6.0,3.0,,,1.0,,,,,,,,49.0,,,,,,,11.0,,6.4,,,,,1.0,1.0,2.0,,3.0,,7.0,10.0,15.0,0,1.0,29.0,1.0,1.0,,
2017-18,7437899,18,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,2.0,10.0,16.0,26.0,1.0,4.0,6.0,,,,2.0,1.0,,1.0,5.0,7.0,,,1.0,,,,,2.0,,,90.0,1.0,1.0,,,,,19.0,,7.4,,,,,10.0,,1.0,,9.0,,21.0,18.0,38.0,1,1.0,67.0,,2.0,,
2017-18,7437899,18,90,Burnley,Away,5942,39847,Steven Defour,steven-defour,M,False,,,2.0,11.0,16.0,27.0,,,6.0,,,,2.0,,,1.0,4.0,2.0,,,1.0,,,,,,,,68.0,,1.0,,,,,5.0,,6.5,,,,,,1.0,,,2.0,,13.0,18.0,31.0,0,1.0,38.0,,,1.0,
2017-18,7437899,18,90,Burnley,Away,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437899,18,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,1.0,,,8.0,6.0,13.0,3.0,2.0,4.0,,1.0,,1.0,,,1.0,6.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,2.0,,,,,,16.0,,6.8,,,,,1.0,,2.0,,1.0,,17.0,10.0,25.0,2,3.0,42.0,,1.0,,
2017-18,7437899,18,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,1.0,1.0,2.0,2.0,3.0,2.0,,,1.0,1.0,,,,3.0,3.0,,,,,,,,,,,9.0,,,,,,,4.0,,6.5,,,,,1.0,,,,,,3.0,3.0,6.0,1,,8.0,,,,
2017-18,7437899,18,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,18.0,19.0,37.0,6.0,3.0,7.0,,,,1.0,,,1.0,8.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,12.0,,6.7,,,,,1.0,2.0,1.0,,5.0,,26.0,19.0,44.0,0,2.0,60.0,3.0,1.0,2.0,
2017-18,7437899,18,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,True,1.0,,,2.0,,1.0,5.0,1.0,,1.0,,,,,,,5.0,1.0,,,2.0,,,,,,2.0,,22.0,,,,,,,2.0,,7.0,,,,,,,1.0,,,1.0,3.0,,2.0,0,,5.0,1.0,1.0,,
2017-18,7437899,18,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437899,18,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,3.0,,,9.0,3.0,9.0,3.0,,6.0,,,3.0,,,,2.0,6.0,4.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,15.0,,6.8,,,,,,2.0,5.0,,2.0,,16.0,5.0,16.0,4,3.0,39.0,2.0,,1.0,
2017-18,7437899,18,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,5.0,3.0,8.0,6.0,6.0,,,1.0,,,,,,8.0,6.0,,,2.0,,,,,,,,81.0,2.0,,,,,,11.0,,6.6,,,,,1.0,,,,,1.0,13.0,3.0,16.0,2,,23.0,3.0,,,
2017-18,7437899,18,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437899,18,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437899,18,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,2.0,19.0,13.0,32.0,2.0,1.0,7.0,,,,,,,2.0,6.0,5.0,,,2.0,,,,,,3.0,,90.0,,,,,,,12.0,,7.1,,,,,1.0,3.0,3.0,,3.0,,26.0,14.0,37.0,0,,49.0,2.0,1.0,3.0,
2017-18,7437899,18,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,1.0,4.0,21.0,25.0,2.0,8.0,6.0,,,,1.0,,,,4.0,10.0,,,1.0,,,,,3.0,,,90.0,,,,,,,11.0,,7.3,,,,,5.0,1.0,,,4.0,,11.0,25.0,36.0,0,1.0,49.0,,2.0,1.0,
2017-18,7437899,18,90,Burnley,Away,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437899,18,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,8.0,24.0,32.0,1.0,7.0,9.0,,,,1.0,,,1.0,5.0,8.0,,,2.0,,,,,,,,90.0,1.0,1.0,,1.0,,,11.0,,6.6,,,,,4.0,,,,9.0,,16.0,26.0,42.0,1,,53.0,,1.0,,
2017-18,7437899,18,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,15.0,14.0,2.0,16.0,,,12.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,1.0,,28.0,,7.2,1.0,1.0,,,1.0,,,1.0,43.0,,39.0,5.0,44.0,0,,53.0,,,,
2017-18,7437899,18,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,,3.0,12.0,15.0,1.0,1.0,4.0,,,,,,,,3.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,13.0,,7.2,,,,,3.0,4.0,2.0,,3.0,,10.0,13.0,21.0,0,1.0,49.0,1.0,3.0,3.0,
2017-18,7437810,19,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,2.0,9.0,17.0,25.0,1.0,,5.0,,,,,,,,2.0,1.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,13.0,,6.7,,,,,5.0,,2.0,,6.0,,18.0,18.0,34.0,0,1.0,54.0,,,,
2017-18,7437810,19,90,Burnley,Home,5942,39847,Steven Defour,steven-defour,M,False,1.0,,4.0,16.0,20.0,35.0,1.0,,7.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,4.0,,,90.0,,,,,,,10.0,,6.7,,,1.0,,,,3.0,,7.0,,22.0,21.0,40.0,1,2.0,55.0,1.0,,,
2017-18,7437810,19,90,Burnley,Home,8391,39725,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437810,19,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,7.0,8.0,15.0,4.0,1.0,5.0,,,,1.0,,,,6.0,2.0,,,1.0,,,,,1.0,,,86.0,,,,,,,11.0,,6.2,,,,,2.0,,1.0,,2.0,,14.0,8.0,21.0,0,,35.0,2.0,1.0,,
2017-18,7437810,19,90,Burnley,Home,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437810,19,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,1.0,1.0,2.0,4.0,,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,19.0,,,,,,,3.0,,6.4,,,,,,,,,,1.0,2.0,2.0,4.0,0,,5.0,1.0,,,
2017-18,7437810,19,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,12.0,20.0,32.0,3.0,,8.0,,,,2.0,,,,5.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,12.0,,6.2,,,,,1.0,1.0,1.0,,2.0,,17.0,24.0,40.0,0,,47.0,3.0,,1.0,
2017-18,7437810,19,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,1.0,,,6.0,4.0,9.0,6.0,9.0,2.0,,,,,,,,7.0,11.0,,,1.0,,,,,,,,55.0,2.0,,,,,,8.0,,7.1,,,1.0,,,1.0,2.0,,,3.0,12.0,4.0,14.0,3,,26.0,2.0,3.0,1.0,
2017-18,7437810,19,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437810,19,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,2.0,,2.0,14.0,6.0,18.0,,1.0,6.0,,,,,,,2.0,4.0,7.0,,,,,,,,,2.0,,90.0,,,,,,,15.0,,6.7,,,,,,3.0,8.0,,3.0,,23.0,8.0,23.0,0,2.0,43.0,,3.0,1.0,
2017-18,7437810,19,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,1.0,3.0,4.0,4.0,1.0,1.0,,,,,,,,5.0,2.0,,,1.0,,,,,,,,35.0,,,,,,,3.0,,6.6,,,,,,1.0,,,,,3.0,4.0,7.0,0,,9.0,,,1.0,
2017-18,7437810,19,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437810,19,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,3.0,7.0,15.0,22.0,3.0,4.0,9.0,,,,4.0,,,1.0,9.0,4.0,,,2.0,,,,,,,,90.0,,1.0,,1.0,,,15.0,,5.4,,,,,12.0,,,,8.0,,15.0,20.0,35.0,0,,53.0,,1.0,,
2017-18,7437810,19,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,5.0,3.0,8.0,1.0,2.0,1.0,,,,,,,2.0,3.0,2.0,,,,,,,,,,,71.0,,,,,,,9.0,,6.4,,,,,1.0,,,,,1.0,8.0,6.0,14.0,0,,23.0,1.0,,,
2017-18,7437810,19,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,7.0,20.0,27.0,3.0,1.0,7.0,,,,1.0,,,,5.0,3.0,,,1.0,,,,,1.0,,,90.0,,3.0,,,,,12.0,,6.7,,,1.0,,3.0,,,,8.0,,15.0,23.0,38.0,1,2.0,50.0,1.0,,,
2017-18,7437810,19,90,Burnley,Home,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,4.0,,,,,,,1.0,,6.6,,,,,,,,,,,,1.0,1.0,0,2.0,4.0,,,,
2017-18,7437810,19,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,7.0,6.0,2.0,8.0,,,13.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,39.0,,6.4,4.0,5.0,,,,,,1.0,45.0,,40.0,6.0,46.0,0,,52.0,,,,
2017-18,7437810,19,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,2.0,10.0,17.0,27.0,2.0,2.0,9.0,,,,,,,,3.0,7.0,,,,,,,,3.0,1.0,,90.0,,,,,,,17.0,,6.9,,,,,5.0,3.0,1.0,,6.0,,13.0,21.0,33.0,0,2.0,73.0,3.0,1.0,2.0,
2017-18,7437812,20,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,1.0,3.0,12.0,15.0,2.0,3.0,4.0,,,,1.0,,,1.0,6.0,9.0,,,2.0,,,,,,,,90.0,,1.0,,,,,19.0,,6.7,,,,,5.0,1.0,1.0,,5.0,,12.0,16.0,27.0,0,3.0,58.0,1.0,4.0,1.0,
